EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,HeaveAttempts,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassTurnovers,Travels,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FG3M,SecondChanceFG2M,PtsAssisted3s,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,LongMidRangeAssists,BlockedShortMidRange,SecondChanceArc3Frequency,SecondChanceTurnovers,Charge Fouls,OffensiveGoaltends,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,BlockingFouls,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,PtsUnassisted3s,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,on,SecondChanceCorner3FGA,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,Clear Path Fouls,Arc3PctBlocked,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,3SecondViolations,LongMidRangePctBlocked,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
2209,1610612741,Vladimir Radmanovic,Vladimir Radmanovic,2209,CHI,613.0,10,4,19,19,3,18,3.0,38,,,3.0,,,,3.0,9.0,18,,,3.0,2.0,1.0,3,,1.5,1.5,1.0,16.666666666666668,,,,1.0,,1.0,0.5285,,,25.599999999999998,0.15789473684210525,,,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,3.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,,1.0,1.0,0.3333333333333333,,1.0,,,,,,,,,,6.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,143.0,2,-6,5,6,3,4,,11,,,,,,,,,12,,,,,,3,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202952,1610612741,Malcolm Thomas,Malcolm Thomas,202952,CHI,342.0,6,-6,11,10,10,10,5.0,21,,,,,1.0,2.0,,3.0,13,,2.0,,,,10,0.5,0.5,0.375,,21.05263157894737,,,,,,1.0,0.55915,0.55915,1.7999999999999998,,0.9090909090909091,1.0,2.0,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,,,,,,,,3.0,,,,4.0,4.0,,,,,,,,,3.0,5.0,1.0,3.0,,,,,,3.0,,,,,0.5,0.5,0.5,0.5,,,0.3,,,0.2727272727272727,0.5,0.2,0.3333333333333333,,,,,,1.0,0.5,1.0,,,,,,1.0,1.0,0.5,0.55915,0.75,0.75,1.0,1.0,,1.0,,,1.0,,,,,,,,,,0.5,0.5,,0.5,,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,
101126,1610612741,Nate Robinson,Nate Robinson,101126,CHI,23951.0,399,-11,714,710,179,225,98.0,1424,8.0,23.0,52.0,16.0,48.0,97.0,63.0,193.0,783,18.0,76.0,52.0,11.0,7.0,178,0.4948453608247423,0.50625,0.5426136363636364,0.39375,24.940047961630697,0.14375,0.34782608695652173,0.42105263157894735,0.325,0.36363636363636365,0.625,0.47879875,0.4715147727272727,9.811340206185566,25.387301587301593,0.2507002801120448,20.0,37.0,2.0,7.0,10.0,20.0,37.0,31.0,9.0,,17.0,15.0,26.0,25.0,76.0,20.0,37.0,16.0,53.0,10.0,3.0,122.0,3.0,7.0,19.0,26.0,6.0,32.0,4.0,19.0,8.0,13.0,11.0,32.0,8.0,38.0,40.0,41.0,4.0,9.0,8.0,2.0,1.0,2.0,1.0,75.0,9.0,7.0,0.20833333333333334,0.20833333333333334,0.5769230769230769,0.5795454545454546,0.53125,0.6551724137931034,0.59375,0.08260869565217391,0.012048192771084338,0.0660377358490566,0.07738095238095238,0.014492753623188406,,0.04918032786885246,,0.04,0.061224489795918366,0.12264150943396226,0.0410958904109589,0.5,0.23125,0.5405405405405406,0.6060606060606061,0.2,0.23125,0.5405405405405406,0.5405405405405406,0.15,0.125,0.22727272727272727,0.7,0.49295,0.07142857142857142,0.08823529411764706,0.08808290155440414,0.39378238341968913,,8.0,19.0,2.0,1.0,,8.0,,8.0,,1.0,1.0,,,0.08247422680412371,0.10810810810810811,,0.05555555555555555,0.020833333333333332,0.014084507042253521,0.375,2.0,11.0,2.0,22.0,4.0,45.0,0.6818181818181818,0.3492063492063492,0.3492063492063492,0.4444444444444444,0.53125,0.17391304347826086,0.12121212121212122,0.06875,0.18181818181818182,0.2,1.0,0.045454545454545456,5.0,7.0,6.0,15.0,1.0,0.3125,1.0,2.0,,20.0,7.0,7.0,20.0,1.0,0.3888888888888889,0.38461538461538464,0.38461538461538464,0.65,0.4375,0.38461538461538464,,3.0,3.0,2.0,0.42857142857142855,0.6,0.6666666666666666,,,21.0,1.0,,0.5,False,2.0,1.0,1.0,1.0,1.0,3.0,0.015873015873015872,0.09090909090909091,0.04,0.01282051282051282,0.125,0.045454545454545456,,,,,,,,,,,
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,4822.0,80,35,145,144,38,52,15.0,289,2.0,3.0,,,15.0,24.0,,32.0,137,,12.0,,1.0,,37,0.625,0.625,0.6153846153846154,,16.463414634146343,0.125,0.6666666666666666,0.6666666666666666,,,0.5416666666666666,0.45134583333333333,0.43252500000000005,7.7625,,0.2620689655172414,8.0,13.0,6.0,4.0,5.0,5.0,8.0,2.0,7.0,,10.0,7.0,8.0,,14.0,18.0,4.0,,4.0,,,8.0,7.0,2.0,11.0,14.0,10.0,24.0,1.0,1.0,,,,1.0,1.0,9.0,4.0,5.0,1.0,3.0,,6.0,5.0,6.0,2.0,14.0,1.0,,0.6,0.75,0.875,0.875,0.7142857142857143,0.875,1.0,0.2037037037037037,0.14893617021276595,0.1,0.17567567567567569,0.14285714285714285,0.21428571428571427,0.08333333333333333,0.14285714285714285,0.25,0.14285714285714285,0.20833333333333334,0.125,0.3333333333333333,0.5416666666666666,0.6153846153846154,0.8,0.5,0.3333333333333333,0.625,0.625,0.6,0.8571428571428571,0.625,0.8,0.5109285714285714,0.11538461538461539,0.11538461538461539,0.3125,0.4375,,3.0,3.0,2.0,1.0,1.0,1.0,,6.0,1.0,,,,1.0,0.125,0.23076923076923078,0.3333333333333333,0.2,0.125,0.07692307692307693,1.0,,,,,5.0,,,,,0.7142857142857143,0.7142857142857143,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,0.6666666666666666,False,,,1.0,,,,,,0.3333333333333333,0.16666666666666666,,,1.0,,,,,,,,,,
1888,1610612741,Richard Hamilton,Richard Hamilton,1888,CHI,3154.0,53,3,96,96,24,41,13.0,192,3.0,5.0,5.0,3.0,6.0,13.0,6.0,20.0,99,3.0,6.0,5.0,1.0,1.0,24,0.46153846153846156,0.47368421052631576,0.5,0.3157894736842105,21.428571428571427,0.2631578947368421,0.6,0.6,0.2631578947368421,0.75,0.3684210526315789,0.4660052631578947,0.4956375,12.838461538461537,24.983333333333334,0.25,,1.0,,,,3.0,7.0,2.0,,,,,1.0,2.0,5.0,6.0,2.0,,2.0,,,4.0,,2.0,1.0,3.0,,3.0,,2.0,,2.0,1.0,4.0,,4.0,4.0,2.0,,1.0,,2.0,1.0,2.0,1.0,5.0,1.0,,0.5,0.5,,0.375,,0.5,0.5,0.03571428571428571,,0.11764705882352941,0.06666666666666667,,,,,,0.14285714285714285,,,0.5,0.05263157894736842,,,,0.3684210526315789,0.42857142857142855,0.42857142857142855,1.0,,,,,0.05,0.07142857142857142,,0.25,,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,2.0,,6.0,1.0,0.3333333333333333,0.3333333333333333,,,,0.4,0.05263157894736842,,,,,,,,1.0,,,1.0,,,2.0,1.0,1.0,2.0,,0.3333333333333333,0.4,0.5,1.0,0.3333333333333333,0.4,,,,,,,,,,,,,,False,,1.0,,,,,0.16666666666666666,,,,,,,1.0,0.2,,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,9386.0,156,8,272,282,78,107,27.0,554,6.0,13.0,,,27.0,51.0,,67.0,306,,16.0,,2.0,1.0,78,0.5294117647058824,0.5294117647058824,0.5677966101694916,,20.723684210526315,0.2549019607843137,0.46153846153846156,0.6,,,0.35294117647058826,0.43613725490196076,0.4010083333333334,9.378431372549022,,0.2867647058823529,12.0,18.0,3.0,1.0,2.0,9.0,20.0,13.0,6.0,3.0,9.0,4.0,12.0,1.0,9.0,38.0,2.0,,2.0,,1.0,4.0,5.0,3.0,10.0,13.0,8.0,21.0,1.0,2.0,,2.0,2.0,4.0,,28.0,14.0,18.0,2.0,10.0,,4.0,4.0,4.0,3.0,9.0,3.0,,0.7037037037037037,0.76,0.3333333333333333,0.3333333333333333,0.5625,0.34615384615384615,0.5,0.10869565217391304,0.05747126436781609,0.05454545454545454,0.08843537414965986,0.05357142857142857,0.06666666666666667,0.058823529411764705,0.05,0.08,0.09090909090909091,0.13333333333333333,0.08571428571428572,0.75,0.35294117647058826,0.6666666666666666,0.8571428571428571,0.75,0.39215686274509803,0.45,0.45,0.7777777777777778,0.5,0.16666666666666666,0.5,0.40512,0.1694915254237288,0.1694915254237288,0.13432835820895522,0.13432835820895522,,7.0,1.0,1.0,2.0,,,,18.0,2.0,2.0,,,,0.13725490196078433,0.2222222222222222,,0.2222222222222222,0.04,,0.5,,,,,3.0,,,,,0.5,0.5,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0.6666666666666666,False,,,,,,,,,0.16666666666666666,,,,3.0,,,1.0,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,26211.0,437,-66,796,797,205,251,104.0,1593,4.0,9.0,25.0,6.0,31.0,68.0,35.0,143.0,871,8.0,38.0,25.0,15.0,14.0,202,0.45588235294117646,0.5048543689320388,0.5772357723577236,0.33980582524271846,14.75054229934924,0.08737864077669903,0.4444444444444444,0.5,0.24271844660194175,0.2857142857142857,0.6407766990291263,0.5025728155339805,0.49786428571428576,9.638235294117647,24.44,0.25753768844221103,15.0,31.0,5.0,4.0,8.0,12.0,28.0,39.0,6.0,,5.0,6.0,13.0,13.0,37.0,24.0,24.0,6.0,30.0,6.0,5.0,66.0,6.0,12.0,31.0,47.0,7.0,54.0,1.0,12.0,,2.0,3.0,14.0,1.0,22.0,40.0,48.0,6.0,20.0,5.0,5.0,3.0,5.0,3.0,37.0,1.0,4.0,0.3870967741935484,0.3870967741935484,0.46153846153846156,0.5714285714285714,0.2777777777777778,0.6379310344827587,0.8571428571428571,0.11969111969111969,0.020761245674740483,0.10909090909090909,0.11653116531165311,0.01808785529715762,0.03125,0.0136986301369863,0.016666666666666666,0.08602150537634409,0.05172413793103448,0.18518518518518517,0.1282051282051282,0.6,0.30097087378640774,0.4838709677419355,0.5357142857142857,0.4,0.27184466019417475,0.42857142857142855,0.42857142857142855,0.4166666666666667,0.5555555555555556,0.38095238095238093,0.5,0.5211125,0.17796610169491525,0.24390243902439024,0.03496503496503497,0.25874125874125875,,4.0,14.0,1.0,,4.0,9.0,,11.0,,,1.0,1.0,,0.058823529411764705,0.0967741935483871,0.2,,0.01020408163265306,0.0136986301369863,0.25,6.0,10.0,2.0,14.0,1.0,36.0,0.8571428571428571,0.4,0.4,0.16666666666666666,0.2777777777777778,0.1111111111111111,0.0625,0.0970873786407767,0.6,0.6,1.0,0.09523809523809523,3.0,3.0,,5.0,1.0,0.3333333333333333,1.0,1.0,,8.0,2.0,4.0,8.0,,0.5,0.32,0.3333333333333333,0.75,0.3333333333333333,0.32,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,6.0,1.0,,0.2,False,,1.0,4.0,1.0,3.0,1.0,0.02857142857142857,,,0.07547169811320754,,0.027777777777777776,2.0,,0.04,2.0,1.0,,,,,,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,24850.0,414,-52,753,743,168,202,102.0,1496,13.0,36.0,,,80.0,156.0,1.0,188.0,816,,54.0,,8.0,7.0,168,0.5128205128205128,0.5095541401273885,0.5340909090909091,0.006369426751592357,23.428571428571427,0.22929936305732485,0.3611111111111111,0.38235294117647056,,,0.36942675159235666,0.4575363057324841,0.45381025641025646,9.533333333333333,22.4,0.22310756972111553,38.0,57.0,19.0,12.0,16.0,29.0,63.0,28.0,27.0,4.0,38.0,18.0,39.0,10.0,46.0,106.0,14.0,4.0,18.0,3.0,1.0,40.0,19.0,17.0,54.0,76.0,35.0,111.0,1.0,10.0,4.0,19.0,3.0,29.0,7.0,36.0,33.0,41.0,3.0,19.0,3.0,1.0,,1.0,,46.0,4.0,3.0,0.6625,0.726027397260274,0.46153846153846156,0.46153846153846156,0.59375,0.48936170212765956,0.3448275862068966,0.21951219512195122,0.06909090909090909,0.17894736842105263,0.20821114369501467,0.08579088471849866,0.061224489795918366,0.07246376811594203,0.07407407407407407,0.26744186046511625,0.21428571428571427,0.18269230769230768,0.15384615384615385,,0.3630573248407643,0.6666666666666666,0.7450980392156863,0.6578947368421053,0.4012738853503185,0.4603174603174603,0.46774193548387094,0.7241379310344828,0.6785714285714286,0.41025641025641024,0.75,0.5067857142857143,0.10982658959537572,0.11046511627906977,0.20212765957446807,0.24468085106382978,,9.0,7.0,13.0,3.0,5.0,7.0,1.0,16.0,5.0,6.0,,,2.0,0.057692307692307696,0.10526315789473684,0.3125,0.11538461538461539,0.1326530612244898,0.16216216216216217,0.5384615384615384,,1.0,,,17.0,,,,,0.6296296296296297,0.6071428571428571,0.05555555555555555,0.23333333333333334,0.006369426751592357,,,,,,1.0,1.0,6.0,1.0,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,0.7368421052631579,False,1.0,,4.0,3.0,2.0,,,,0.041666666666666664,0.058823529411764705,0.03571428571428571,,4.0,,,,0.2857142857142857,1.0,0.015873015873015872,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,13289.0,221,-3,405,410,106,111,45.0,815,4.0,11.0,14.0,3.0,31.0,66.0,18.0,69.0,434,4.0,36.0,13.0,5.0,4.0,103,0.4696969696969697,0.3869047619047619,0.39204545454545453,0.21428571428571427,21.663019693654267,0.13095238095238096,0.36363636363636365,0.4,0.16666666666666666,0.1875,0.4523809523809524,0.4570415662650602,0.44466666666666665,12.122727272727271,25.900000000000002,0.2617283950617284,12.0,20.0,6.0,5.0,5.0,15.0,35.0,4.0,6.0,,10.0,7.0,12.0,1.0,15.0,26.0,16.0,3.0,19.0,1.0,2.0,41.0,5.0,11.0,20.0,33.0,5.0,38.0,1.0,8.0,,4.0,1.0,12.0,4.0,12.0,19.0,10.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,15.0,,,0.41935483870967744,0.43333333333333335,0.5833333333333334,0.4375,0.7142857142857143,0.4411764705882353,0.6666666666666666,0.14285714285714285,0.03571428571428571,0.19642857142857142,0.15816326530612246,0.027932960893854747,0.057692307692307696,0.04,0.015873015873015872,0.10869565217391304,0.11764705882352941,0.18333333333333332,0.225,1.0,0.23809523809523808,0.6,0.7058823529411765,0.6666666666666666,0.4166666666666667,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.8571428571428571,0.3125,1.0,0.5307,0.05813953488372093,0.07352941176470588,0.14492753623188406,0.21739130434782608,1.0,4.0,5.0,,,2.0,7.0,2.0,8.0,1.0,1.0,2.0,,1.0,0.06060606060606061,0.15,0.18181818181818182,,,,,,4.0,1.0,1.0,5.0,,,0.05555555555555555,0.058823529411764705,0.8333333333333334,0.7142857142857143,0.09090909090909091,0.125,0.047619047619047616,,,,0.0625,1.0,1.0,2.0,9.0,1.0,0.14285714285714285,1.0,,,1.0,,,1.0,,,0.07142857142857142,0.07142857142857142,,,0.07692307692307693,,,,,,,,,,3.0,5.0,2.0,0.8333333333333334,False,,,2.0,1.0,,,,,,0.0425531914893617,,,,,,1.0,0.4,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,22739.0,379,-65,694,694,171,215,97.0,1388,6.0,21.0,,,47.0,110.0,,115.0,760,,42.0,,9.0,4.0,169,0.42727272727272725,0.42727272727272725,0.452755905511811,,18.226600985221676,0.19090909090909092,0.2857142857142857,0.3157894736842105,,,0.5818181818181818,0.4787836363636364,0.4645692307692308,6.336363636363636,,0.24639769452449567,34.0,64.0,31.0,3.0,7.0,7.0,25.0,21.0,32.0,3.0,35.0,5.0,13.0,9.0,19.0,52.0,22.0,4.0,26.0,3.0,1.0,56.0,39.0,19.0,32.0,58.0,48.0,106.0,5.0,10.0,5.0,12.0,2.0,22.0,3.0,40.0,36.0,34.0,1.0,11.0,7.0,25.0,20.0,25.0,18.0,18.0,5.0,5.0,0.5531914893617021,0.7647058823529411,0.38461538461538464,0.38461538461538464,0.5,0.4318181818181818,0.45454545454545453,0.14479638009049775,0.1517509727626459,0.19387755102040816,0.15987460815047022,0.13872832369942195,0.20930232558139536,0.15625,0.102803738317757,0.125,0.2553191489361702,0.10638297872340426,0.24285714285714285,0.72,0.5818181818181818,0.53125,0.5964912280701754,0.5,0.22727272727272727,0.28,0.28,0.8571428571428571,0.96875,0.5384615384615384,0.42857142857142855,0.5333931034482758,0.09166666666666666,0.09166666666666666,0.30434782608695654,0.16521739130434782,,9.0,16.0,9.0,,7.0,8.0,,21.0,2.0,1.0,,1.0,3.0,0.08181818181818182,0.109375,0.35,,0.10112359550561797,0.08064516129032258,0.5,,,,,16.0,,,,,0.5,0.5,0.09523809523809523,0.07142857142857142,,,,,,,,1.0,5.0,4.0,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,16.0,26.0,0.5161290322580645,False,,,2.0,3.0,1.0,,,,0.14814814814814814,0.038461538461538464,,,10.0,,,,0.125,,,3.0,,,
201158,1610612741,Marco Belinelli,Marco Belinelli,201158,CHI,16915.0,282,-53,505,498,116,132,68.0,1003,2.0,7.0,25.0,5.0,24.0,51.0,39.0,109.0,574,7.0,26.0,24.0,3.0,2.0,115,0.47058823529411764,0.4666666666666667,0.5192307692307693,0.43333333333333335,19.79522184300341,0.07777777777777778,0.2857142857142857,0.3333333333333333,0.2777777777777778,0.3125,0.7111111111111111,0.5024129213483145,0.49940666666666667,9.27843137254902,25.37435897435898,0.2297029702970297,14.0,25.0,3.0,1.0,3.0,8.0,19.0,25.0,6.0,,13.0,4.0,9.0,15.0,32.0,22.0,18.0,9.0,27.0,6.0,6.0,63.0,,12.0,18.0,31.0,,31.0,1.0,7.0,1.0,6.0,3.0,13.0,5.0,20.0,25.0,29.0,1.0,6.0,9.0,,,,,30.0,2.0,5.0,0.4583333333333333,0.4583333333333333,0.4444444444444444,0.53125,0.5416666666666666,0.6666666666666666,0.5384615384615384,0.11464968152866242,,0.17391304347826086,0.13274336283185842,,,,,0.11538461538461539,0.15151515151515152,0.09722222222222222,0.20454545454545456,,0.2777777777777778,0.56,0.7,0.42857142857142855,0.2111111111111111,0.42105263157894735,0.42105263157894735,0.5,0.25,0.1875,0.3333333333333333,0.5523777777777776,0.06315789473684211,0.10714285714285714,0.11926605504587157,0.29357798165137616,1.0,6.0,6.0,,,1.0,4.0,,7.0,,,3.0,,,0.11764705882352941,0.2,0.07692307692307693,,,,0.5,5.0,14.0,2.0,12.0,2.0,36.0,1.0,0.3076923076923077,0.3157894736842105,0.3333333333333333,0.5416666666666666,0.14285714285714285,0.12,0.15555555555555556,0.35714285714285715,0.35714285714285715,1.0,0.125,4.0,6.0,3.0,6.0,,0.3333333333333333,,1.0,,7.0,2.0,3.0,7.0,1.0,0.42857142857142855,0.28,0.28,1.0,0.4,0.2916666666666667,1.0,1.0,3.0,1.0,0.5,0.25,1.0,0.5,,,2.0,,0.6666666666666666,False,2.0,,,4.0,1.0,,,,,,0.16666666666666666,,1.0,,,,0.5,,,,2.0,1.0,1.0
201161,1610612741,Daequan Cook,Daequan Cook,201161,CHI,814.0,14,-7,24,28,13,16,2.0,52,,,2.0,1.0,,,4.0,3.0,34,1.0,,2.0,,,12,,0.375,0.375,1.0,21.428571428571427,,,,0.5,1.0,1.0,0.6124499999999999,0.56865,,24.625,0.5416666666666666,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,1.0,2.0,,2.0,,1.0,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,3.0,,,,,,1.5,,1.5,0.5,0.2,,0.125,0.15384615384615385,,,,,,,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,1.0,,3.0,1.0,0.25,0.25,,,,,0.5,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,0.5,0.5,1.0,1.0,0.5,,,,,,,,,1.0,,,,,False,,,,,,,,,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,9729.0,162,11,306,308,72,98,34.0,614,3.0,9.0,11.0,2.0,12.0,26.0,11.0,45.0,306,2.0,16.0,10.0,8.0,4.0,69,0.46153846153846156,0.4864864864864865,0.5116279069767442,0.2972972972972973,14.450867052023122,0.24324324324324326,0.3333333333333333,0.375,0.2972972972972973,0.3333333333333333,0.43243243243243246,0.4522305555555556,0.40939,11.742307692307692,27.318181818181817,0.23529411764705882,3.0,5.0,1.0,1.0,1.0,6.0,12.0,9.0,3.0,,7.0,3.0,4.0,5.0,14.0,8.0,21.0,2.0,23.0,2.0,1.0,48.0,1.0,3.0,6.0,10.0,1.0,11.0,4.0,2.0,2.0,6.0,1.0,8.0,1.0,14.0,6.0,14.0,,3.0,3.0,1.0,1.0,1.0,1.0,14.0,4.0,2.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.875,0.7777777777777778,0.25,0.05555555555555555,0.008928571428571428,0.07317073170731707,0.06040268456375839,0.0070921985815602835,,0.04,,0.05405405405405406,0.034482758620689655,0.07142857142857142,0.06451612903225806,1.0,0.13513513513513514,0.6,1.0,0.3333333333333333,0.32432432432432434,0.5,0.5454545454545454,0.5,0.25,0.16666666666666666,1.0,0.4857125,0.075,0.10344827586206896,0.15555555555555556,0.3111111111111111,1.0,4.0,8.0,,,1.0,1.0,1.0,1.0,,2.0,,,,0.15384615384615385,0.4,0.1,,,,,,,,4.0,2.0,6.0,0.5,0.36363636363636365,0.4,0.6666666666666666,0.875,0.1111111111111111,0.1,,,,,,1.0,1.0,,12.0,,0.25,,,,4.0,1.0,1.0,4.0,,0.5,0.36363636363636365,0.4,0.5,0.5,0.4,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,6.0,,,,False,,1.0,,,,,0.09090909090909091,,,,,,,,0.09090909090909091,,,,0.08333333333333333,,,,
