EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Fg2Pct,EfgPct,TsPct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,BlockingFouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Avg3ptShotDistance,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassTurnovers,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3Assists,BadPassOutOfBoundsTurnovers,Charge Fouls,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,DefAtRimReboundPct,Blocked3s,BlockedArc3,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,Fg3aBlocked,BlockingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,Loose Ball Fouls Drawn,on,HeaveAttempts,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,SelfORebPct,ThreePtShootingFoulsDrawn,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,1692.0,28.0,55.0,54.0,30.0,9.0,109.0,,2.0,2.0,3.0,3.0,9.0,41,,1.0,1.0,3.0,,1.0,1.0,0.6428571428571429,0.6428571428571429,12.121212121212121,0.07142857142857142,0.037037037037037035,0.16666666666666666,,0.2857142857142857,1.0,1.0,0.5362642857142857,13.799999999999999,15.0,14.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,1.0,1.0,,2.0,6.0,,,1.0,1.0,2.0,1.0,,,1.0,5.0,,,2.0,,2.0,,,,,,1.0,,1.0,,,,,,,,,2.0,14.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.1,,,0.058823529411764705,,,,,0.15384615384615385,,,,0.14285714285714285,1.0,1.0,1.0,,,,1.0,,,,,,0.7142857142857143,0.3583,0.3583,,,0.2222222222222222,0.2222222222222222,0.2545454545454545,,1.0,,,1.0,4.0,,,3.0,1.0,0.25,,0.25,0.5714285714285714,0.14285714285714285,,,,,,,24.425,1.0,3.0,,,,,3.0,1.0,,1.0,,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,671.0,11.0,25.0,24.0,22.0,3.0,49.0,1.0,,,2.0,2.0,4.0,24,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,10.0,0.16666666666666666,0.1,,0.5,,,,0.42769999999999997,5.7,3.0,6.0,1.0,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,3.0,,,,,,1.0,,,,,,,,,,,,4.0,,0.5,0.5,,,,,,,,,,,,0.375,,0.25,,,,,,0.375,,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.5,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,3063.0,51.0,102.0,104.0,43.0,10.0,206.0,3.0,1.0,3.0,4.0,8.0,22.0,85,,,,6.0,1.0,3.0,0.5,0.7142857142857143,0.7333333333333333,13.392857142857142,,,,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.4829642857142857,11.1875,51.0,32.0,1.0,2.0,,,1.0,1.0,2.0,2.0,,,,,1.0,2.0,2.0,10.0,8.0,,,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,4.0,1.0,6.0,2.0,,2.0,,,,,1.0,,2.0,,,1.0,,1.0,1.0,10.0,32.0,1.0,1.0,1.0,,0.5,,1.0,,1.0,,,,0.1,0.12121212121212122,0.06666666666666667,,0.10416666666666667,,,,0.09090909090909091,0.16666666666666666,0.07692307692307693,,1.0,0.14285714285714285,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,0.25,1.0,0.5714285714285714,,0.521975,,,,0.45454545454545453,0.3137254901960784,,,,,4.0,6.0,,1.0,12.0,1.0,0.6666666666666666,,0.6666666666666666,0.42857142857142855,,,,,,,,25.3,4.0,6.0,2.0,2.0,2.0,2.0,6.0,4.0,,,,,,,1.0,1.0,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,2.0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,43790.0,730.0,1353.0,1335.0,221.0,165.0,2688.0,123.0,43.0,102.0,150.0,318.0,379.0,1353,130.0,39.0,53.0,213.0,28.0,52.0,0.4716981132075472,0.4702194357366771,0.522038567493113,26.216742375081115,0.08074534161490683,0.07906976744186046,0.05357142857142857,0.38557993730407525,0.31974921630094044,0.4215686274509804,0.42574257425742573,0.45524088050314476,9.31194968553459,97.0,277.0,60.0,93.0,17.0,28.0,16.0,21.0,47.0,79.0,23.0,44.0,13.0,59.0,27.0,53.0,27.0,81.0,170.0,30.0,21.0,29.0,11.0,40.0,8.0,18.0,5.0,6.0,91.0,12.0,43.0,104.0,13.0,160.0,18.0,12.0,6.0,26.0,10.0,42.0,2.0,104.0,3.0,98.0,11.0,46.0,34.0,27.0,34.0,20.0,81.0,276.0,6.0,0.5666666666666667,0.6296296296296297,0.5227272727272727,0.5094339622641509,0.5227272727272727,0.5,0.5784313725490197,0.5955882352941176,0.0660377358490566,0.06451612903225806,0.6190476190476191,0.37142857142857144,0.19696969696969696,0.28859060402684567,0.07407407407407407,0.2171344165435746,0.1111111111111111,0.045871559633027525,0.1320754716981132,0.25136612021857924,0.1794871794871795,0.2830188679245283,0.3023255813953488,0.5882352941176471,0.29153605015673983,0.6451612903225806,0.6896551724137931,0.6,0.3821138211382114,0.43119266055045874,0.3404255319148936,0.7674418604651163,0.6363636363636364,0.6071428571428571,0.11764705882352941,0.3888888888888889,0.7619047619047619,0.2946708463949843,0.5105842105263158,0.4728188679245284,0.12994350282485875,0.13031161473087818,0.15567282321899736,0.21372031662269128,0.20473022912047303,,,,,,1.0,,,,,,,,0.003134796238244514,,,,,,,,44.9,,1.0,,1.0,,1.0,,,16.0,16.0,8.0,4.0,,,9.0,,0.00980392156862745,0.003134796238244514,,,,0.018518518518518517,,,3.0,6.0,1.0,6.0,6.0,0.08333333333333333,0.15333333333333332,,,,,,,1.0,,,,,,,,,2.0,1.0,20.0,False,1.0,2.0,6.0,1.0,1.0,4.0,2.0,1.0,1.0,0.11382113821138211,0.06666666666666667,0.04081632653061224,,,,,
1503,1610612759,Tracy McGrady,Tracy McGrady,1503,SAS,296.0,5.0,11.0,9.0,4.0,1.0,20.0,,,,,,,4,,,1.0,3.0,,,,,,8.333333333333334,,0.25,,,,,,,,12.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.4,,0.5,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,31681.0,528.0,997.0,982.0,284.0,114.0,1979.0,19.0,8.0,18.0,44.0,88.0,209.0,1018,52.0,4.0,8.0,73.0,18.0,49.0,0.5,0.4563953488372093,0.5173267326732673,22.666666666666668,0.013377926421404682,0.015486725663716814,0.011494252873563218,0.11046511627906977,0.10465116279069768,0.4444444444444444,0.4444444444444444,0.5204732558139535,6.730681818181816,67.0,334.0,29.0,51.0,5.0,8.0,9.0,19.0,7.0,52.0,5.0,10.0,4.0,17.0,18.0,38.0,32.0,89.0,36.0,2.0,6.0,61.0,33.0,94.0,18.0,38.0,17.0,6.0,221.0,3.0,19.0,42.0,4.0,65.0,23.0,11.0,12.0,36.0,9.0,53.0,1.0,65.0,3.0,68.0,5.0,21.0,4.0,2.0,4.0,2.0,87.0,330.0,4.0,0.4090909090909091,0.4186046511627907,0.5,0.47368421052631576,0.43333333333333335,0.4453125,0.5,0.5426829268292683,0.06818181818181818,0.0784313725490196,0.6792452830188679,0.13333333333333333,0.11797752808988764,0.14074074074074075,0.0196078431372549,0.12423625254582485,0.022222222222222223,0.018518518518518517,0.022222222222222223,0.14049586776859505,0.13333333333333333,0.13541666666666666,0.15384615384615385,0.5,0.29651162790697677,0.5686274509803921,0.6170212765957447,0.4482758620689655,0.3684210526315789,0.4117647058823529,0.14285714285714285,0.5,0.5333333333333333,0.625,0.4,0.296875,0.47368421052631576,0.7848837209302325,0.528940909090909,0.5032906250000001,0.1256544502617801,0.20192307692307693,0.08133971291866028,0.4258373205741627,0.3350050150451354,6.0,14.0,,,23.0,84.0,1.0,5.0,54.0,0.782608695652174,0.27380952380952384,0.2,0.27380952380952384,0.4883720930232558,0.08139534883720931,0.42857142857142855,0.42857142857142855,0.8333333333333334,,,,25.09047619047619,17.0,70.0,6.0,22.0,7.0,26.0,70.0,17.0,27.0,17.0,16.0,3.0,4.0,,11.0,0.2692307692307692,,0.4069767441860465,0.24285714285714285,0.24285714285714285,0.7647058823529411,0.34375,0.2727272727272727,0.24285714285714285,15.0,7.0,2.0,2.0,10.0,0.00819672131147541,0.07,,,1.0,5.0,15.0,,4.0,,,0.3333333333333333,0.2,1.0,4.0,0.0625,0.25,3.0,,3.0,False,,1.0,1.0,,2.0,3.0,2.0,,,0.10526315789473684,0.043478260869565216,0.010309278350515464,3.0,1.0,0.034482758620689655,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,20551.0,343.0,637.0,650.0,123.0,82.0,1287.0,28.0,6.0,21.0,24.0,57.0,113.0,680,14.0,1.0,1.0,36.0,13.0,29.0,0.42105263157894735,0.4434782608695652,0.4666666666666667,17.808219178082194,0.004807692307692308,0.0031847133757961785,0.018518518518518517,0.24347826086956523,0.1826086956521739,0.2857142857142857,0.3,0.4769173913043479,11.25614035087719,18.0,159.0,3.0,8.0,,1.0,,1.0,15.0,11.0,3.0,6.0,,15.0,4.0,10.0,2.0,28.0,34.0,,4.0,8.0,6.0,14.0,5.0,5.0,1.0,2.0,34.0,,6.0,28.0,1.0,35.0,2.0,2.0,,7.0,3.0,10.0,2.0,17.0,1.0,11.0,,4.0,1.0,,1.0,1.0,28.0,159.0,2.0,0.7083333333333334,0.7083333333333334,0.5,0.4,0.6818181818181818,0.5909090909090909,0.6818181818181818,0.6086956521739131,0.07017543859649122,0.25,0.7,0.0625,0.12280701754385964,0.07894736842105263,,0.1118421052631579,,,,0.10843373493975904,0.22093023255813954,0.11538461538461539,,1.0,0.06956521739130435,0.375,0.5,1.0,0.5357142857142857,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.09090909090909091,,,0.045454545454545456,,0.5739130434782609,0.4648357142857143,0.4508795454545455,0.03361344537815126,0.06557377049180328,0.13274336283185842,0.24778761061946902,0.24960753532182103,2.0,9.0,,,18.0,58.0,3.0,5.0,39.0,0.7222222222222222,0.3103448275862069,0.6,0.3103448275862069,0.5043478260869565,0.0782608695652174,0.2222222222222222,0.2222222222222222,1.0,,,,25.224137931034488,16.0,49.0,6.0,11.0,6.0,12.0,49.0,16.0,4.0,3.0,2.0,,4.0,1.0,1.0,0.5,0.047619047619047616,0.4260869565217391,0.32653061224489793,0.32653061224489793,0.6875,0.5,0.5454545454545454,0.32653061224489793,1.0,,1.0,1.0,1.0,,,,,3.0,5.0,15.0,,,,,0.45454545454545453,0.6,,1.0,0.045454545454545456,,1.0,,,False,,,,,1.0,1.0,,,,0.03571428571428571,,,,1.0,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,16356.0,273.0,507.0,514.0,111.0,53.0,1021.0,15.0,1.0,11.0,19.0,41.0,65.0,532,12.0,6.0,8.0,40.0,11.0,28.0,0.4634146341463415,0.49074074074074076,0.5327868852459017,13.19073083778966,0.04054054054054054,0.03755868544600939,0.04081632653061224,0.2777777777777778,0.2037037037037037,0.09090909090909091,0.09090909090909091,0.4777657407407409,8.373170731707317,34.0,164.0,12.0,15.0,1.0,2.0,6.0,6.0,6.0,12.0,1.0,3.0,2.0,4.0,7.0,8.0,9.0,26.0,26.0,,3.0,18.0,10.0,28.0,8.0,12.0,3.0,3.0,66.0,2.0,8.0,21.0,3.0,32.0,4.0,2.0,2.0,6.0,1.0,13.0,1.0,19.0,2.0,14.0,,2.0,2.0,2.0,3.0,3.0,26.0,162.0,2.0,0.6842105263157895,0.6842105263157895,0.3333333333333333,0.875,0.3333333333333333,0.7727272727272727,0.5,0.8125,0.07317073170731707,0.06666666666666667,0.46153846153846156,0.375,0.10194174757281553,0.13793103448275862,0.03076923076923077,0.10984848484848485,0.03125,0.0196078431372549,0.07142857142857142,0.12,0.0875,0.125,0.16666666666666666,1.0,0.2777777777777778,0.8,0.8571428571428571,0.6666666666666666,0.4,0.46153846153846156,0.6666666666666666,1.0,0.6666666666666666,0.5,,0.5454545454545454,1.0,0.5185185185185185,0.41196666666666665,0.5175954545454545,0.03571428571428571,0.046511627906976744,0.06153846153846154,0.4,0.3234714003944773,2.0,3.0,,,5.0,13.0,,,15.0,1.0,0.38461538461538464,,0.38461538461538464,0.24074074074074073,0.05555555555555555,0.6666666666666666,0.6666666666666666,1.0,,,,25.06153846153846,3.0,10.0,,1.0,1.0,3.0,10.0,3.0,5.0,7.0,3.0,2.0,,,5.0,0.3333333333333333,,0.18518518518518517,0.3,0.3,1.0,0.09090909090909091,,0.3,2.0,2.0,,,5.0,0.04477611940298507,0.09803921568627451,1.0,1.0,,,,,,,,,,1.0,2.0,0.18181818181818182,0.5,,,4.0,False,,,,,3.0,,6.0,,,0.13333333333333333,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,12953.0,216.0,407.0,391.0,88.0,39.0,798.0,14.0,1.0,2.0,9.0,19.0,59.0,426,6.0,6.0,9.0,33.0,17.0,32.0,0.47368421052631576,0.5666666666666667,0.6020408163265306,11.358574610244988,0.04878048780487805,0.04736842105263158,0.06666666666666667,0.3111111111111111,0.044444444444444446,0.5,0.5,0.49439111111111106,7.805263157894737,7.0,82.0,1.0,3.0,1.0,1.0,,1.0,7.0,8.0,1.0,3.0,,2.0,1.0,5.0,2.0,7.0,12.0,,2.0,2.0,2.0,4.0,2.0,,1.0,1.0,10.0,3.0,2.0,20.0,2.0,24.0,3.0,1.0,2.0,,,2.0,,9.0,,10.0,1.0,3.0,4.0,3.0,4.0,3.0,7.0,82.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.4375,0.10526315789473684,0.3333333333333333,,0.11764705882352941,0.14388489208633093,0.03636363636363636,0.04477611940298507,0.1134020618556701,0.02702702702702703,0.0425531914893617,0.05,0.08163265306122448,0.17647058823529413,0.024390243902439025,0.07142857142857142,0.75,0.06666666666666667,0.3333333333333333,0.5,,0.5,0.5384615384615384,0.7142857142857143,1.0,0.3333333333333333,1.0,,0.14285714285714285,,0.6444444444444445,0.5368999999999999,0.5019642857142858,0.08333333333333333,0.14285714285714285,0.03389830508474576,0.11864406779661017,0.20147420147420148,,3.0,,,11.0,26.0,,,33.0,1.0,0.4230769230769231,,0.4230769230769231,0.5777777777777777,0.06666666666666667,,,,,,,25.184615384615388,11.0,23.0,1.0,2.0,1.0,2.0,23.0,11.0,,2.0,,1.0,,,1.0,0.5,,0.5111111111111111,0.4782608695652174,0.4782608695652174,1.0,0.2857142857142857,0.5,0.4782608695652174,,,,1.0,1.0,0.04878048780487805,0.1794871794871795,,,,,,,,,,,,,,,,,,2.0,False,,,2.0,,1.0,,4.0,,,0.07142857142857142,,0.09090909090909091,1.0,,0.037037037037037035,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,45026.0,750.0,1392.0,1387.0,271.0,149.0,2779.0,107.0,50.0,122.0,154.0,332.0,425.0,1421,246.0,11.0,14.0,67.0,6.0,25.0,0.463855421686747,0.46685082872928174,0.5097323600973236,29.584664536741215,0.022916666666666665,0.021374045801526718,0.011695906432748537,0.2955801104972376,0.3370165745856354,0.4098360655737705,0.42016806722689076,0.46674626038781175,9.854518072289158,68.0,235.0,59.0,103.0,1.0,8.0,16.0,28.0,45.0,87.0,8.0,22.0,6.0,31.0,30.0,63.0,32.0,101.0,62.0,,25.0,97.0,48.0,145.0,32.0,44.0,22.0,31.0,338.0,3.0,14.0,38.0,1.0,53.0,24.0,10.0,14.0,32.0,11.0,52.0,,88.0,5.0,112.0,7.0,45.0,2.0,2.0,2.0,1.0,95.0,232.0,2.0,0.2012987012987013,0.2012987012987013,0.36363636363636365,0.47619047619047616,0.46296296296296297,0.4928571428571429,0.5166666666666667,0.5611111111111111,0.07530120481927711,0.1262135922330097,0.6153846153846154,0.025,0.07011070110701106,0.09090909090909091,0.017142857142857144,0.07471264367816093,0.046511627906976744,0.01652892561983471,0.018518518518518517,0.04918032786885246,0.07920792079207921,0.09009009009009009,0.09302325581395349,0.5,0.2845303867403315,0.5728155339805825,0.6555555555555556,0.23728813559322035,0.4205607476635514,0.45918367346938777,0.15555555555555556,0.2,0.2962962962962963,0.125,,0.4,0.5714285714285714,0.3674033149171271,0.4662675,0.4785642857142858,0.1125,0.12162162162162163,0.07294117647058823,0.2376470588235294,0.16882183908045978,6.0,14.0,2.0,3.0,10.0,30.0,3.0,5.0,27.0,0.9,0.3333333333333333,0.6,0.3333333333333333,0.08287292817679558,0.03867403314917127,0.42857142857142855,0.42857142857142855,1.0,0.1111111111111111,0.6666666666666666,1.0,24.469999999999995,4.0,16.0,,2.0,3.0,7.0,16.0,4.0,21.0,20.0,11.0,1.0,3.0,7.0,11.0,0.42857142857142855,0.02459016393442623,0.04419889502762431,0.25,0.26666666666666666,0.75,0.02857142857142857,,0.25,16.0,7.0,1.0,,8.0,0.016666666666666666,0.08280254777070063,,,1.0,2.0,3.0,1.0,8.0,0.03333333333333333,0.0625,0.07407407407407407,0.5,3.0,5.0,0.07142857142857142,0.6,3.0,,,False,,,4.0,1.0,5.0,3.0,,,,0.08411214953271028,,0.023809523809523808,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,39604.0,660.0,1221.0,1237.0,214.0,143.0,2458.0,17.0,3.0,17.0,25.0,67.0,224.0,1259,16.0,9.0,17.0,82.0,29.0,51.0,0.373134328358209,0.5955056179775281,0.6054054054054054,14.771904417089065,0.020737327188940093,0.02861952861952862,0.02054794520547945,0.09550561797752809,0.09550561797752809,0.17647058823529413,0.17647058823529413,0.5350937853107346,7.307462686567164,40.0,210.0,16.0,33.0,6.0,10.0,1.0,3.0,6.0,12.0,7.0,14.0,,32.0,2.0,8.0,5.0,36.0,34.0,10.0,5.0,24.0,6.0,30.0,4.0,11.0,7.0,6.0,66.0,8.0,15.0,48.0,2.0,65.0,21.0,11.0,10.0,13.0,4.0,19.0,2.0,23.0,3.0,15.0,1.0,7.0,20.0,14.0,23.0,15.0,36.0,206.0,2.0,0.68,0.85,0.5,0.25,0.5333333333333333,0.5535714285714286,0.5161290322580645,0.5806451612903226,0.07462686567164178,0.09090909090909091,0.6842105263157895,0.0625,0.10084033613445378,0.09316770186335403,0.05,0.0989010989010989,0.023809523809523808,0.03418803418803419,0.09302325581395349,0.09580838323353294,0.1329479768786127,0.10344827586206896,0.06666666666666667,0.6521739130434783,0.1853932584269663,0.48484848484848486,0.5333333333333333,0.625,0.35294117647058826,0.4,0.6666666666666666,1.0,0.3333333333333333,0.6,0.16666666666666666,0.10714285714285714,0.3333333333333333,0.8089887640449438,0.5352289473684211,0.4988759259259259,0.03804347826086957,0.0958904109589041,0.14285714285714285,0.16071428571428573,0.171990171990172,18.0,34.0,2.0,5.0,54.0,111.0,6.0,16.0,153.0,0.9444444444444444,0.4864864864864865,0.375,0.4909090909090909,0.6235955056179775,0.19101123595505617,0.5294117647058824,0.5454545454545454,0.9444444444444444,0.16666666666666666,0.4,0.5,25.092792792792796,36.0,77.0,6.0,14.0,9.0,20.0,76.0,36.0,9.0,6.0,,3.0,,,1.0,0.45,,0.43258426966292135,0.4675324675324675,0.4675324675324675,0.9444444444444444,0.5,0.42857142857142855,0.47368421052631576,2.0,,,5.0,1.0,0.018518518518518517,0.0661764705882353,3.0,2.0,4.0,11.0,9.0,1.0,1.0,0.009009009009009009,,0.36666666666666664,0.36363636363636365,3.0,6.0,0.21428571428571427,0.5,1.0,1.0,1.0,False,1.0,,3.0,,1.0,2.0,1.0,1.0,,0.11764705882352941,,0.03333333333333333,,1.0,,1.0,0.029411764705882353
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,149.0,2.0,5.0,4.0,4.0,1.0,9.0,,,,,,3.0,2,,,,,,1.0,,0.5,0.5,50.0,,,,,,,,0.488,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5046,,,,,0.4,,1.0,,,1.0,3.0,,,3.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,24.866666666666664,1.0,2.0,,,,1.0,2.0,1.0,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,False,,,,,,,,,,,,,,,,,
