EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,OffThreePtRebounds,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Travels,SecondChanceCorner3FGM,SecondChanceFG3M,BlockingFouls,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,on,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,BlockedCorner3
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,2502.0,42,-3.0,86,84,38,41.0,10.0,170,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,13.0,91,1.0,1.0,2.0,2.0,2.0,2.0,10.0,4.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,4.0,6.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,10.0,38,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,1.0,0.8125,1.0,0.5,10.204081632653061,0.5,0.16,0.18181818181818182,0.16666666666666666,0.2222222222222222,0.125,0.125,0.14285714285714285,0.25,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,0.25,1.0,0.5,1.0,0.8333333333333334,1.0,0.5673833333333334,0.50085,0.5493875,0.14285714285714285,0.25,0.7692307692307693,1.8666666666666665,24.53333333333333,0.4418604651162791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,8531.0,142,33.0,277,272,66,84.0,28.0,549,9.0,14.0,2.0,2.0,29.0,,,6.0,14.0,1.0,2.0,29.0,59.0,6.0,14.0,24.0,100.0,267,,6.0,13.0,1.0,2.0,9.0,24.0,10.0,6.0,14.0,6.0,8.0,11.0,19.0,4.0,7.0,5.0,49.0,10.0,19.0,35.0,37.0,5.0,2.0,3.0,7.0,4.0,4.0,11.0,3.0,4.0,6.0,1.0,30.0,2.0,31.0,14.0,2.0,1.0,1.0,5.0,24.0,66,2.0,0.1724137931034483,0.17857142857142858,0.3333333333333333,0.42857142857142855,0.5,0.42857142857142855,0.4915254237288136,0.46153846153846156,0.5205479452054794,0.5,0.5813953488372093,0.6,0.1917808219178082,31.3915857605178,0.6363636363636364,0.1958762886597938,0.20833333333333334,0.2,0.17647058823529413,0.12903225806451613,0.28125,0.25,0.08333333333333333,0.1917808219178082,0.6428571428571429,0.75,0.1111111111111111,0.3972602739726027,,0.1917808219178082,0.42857142857142855,0.46153846153846156,0.3333333333333333,,0.13333333333333333,1.0,0.13333333333333333,0.5,0.3835616438356164,0.42857142857142855,0.45914109589041097,0.364,0.40432,0.17857142857142858,0.2028985507246377,0.24,10.061016949152544,25.057142857142857,0.23826714801444043,15.0,5.0,16.0,1.0,2.0,2.0,4.0,48.0,12.0,2.0,3.0,1.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,3.0,0.5,0.5,0.6666666666666666,0.07142857142857142,0.05084745762711865,0.14285714285714285,0.034482758620689655,0.07142857142857142,0.5,0.022988505747126436,0.015267175572519083,0.06451612903225806,0.029411764705882353,0.6,0.5172413793103449,0.5357142857142857,0.13333333333333333,0.2191780821917808,0.3125,0.3125,0.4,0.06666666666666667,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,880.0,15,9.0,30,30,6,10.0,3.0,60,2.0,4.0,1.0,2.0,1.0,,,1.0,3.0,,,5.0,9.0,1.0,3.0,4.0,17.0,28,,2.0,4.0,,,,4.0,2.0,,3.0,1.0,3.0,1.0,4.0,,1.0,2.0,9.0,3.0,1.0,4.0,5.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,3.0,,4.0,2.0,,,,,4.0,6,,0.2,0.25,,0.3333333333333333,,0.3333333333333333,0.5555555555555556,0.5,0.5416666666666666,0.5,0.6071428571428571,0.5,0.25,48.484848484848484,0.5,0.16666666666666666,0.2727272727272727,0.23529411764705882,,,0.3333333333333333,0.2727272727272727,,0.3333333333333333,0.5,0.5,,0.08333333333333333,,0.25,0.3333333333333333,0.3333333333333333,,,0.5,0.5,,,0.5833333333333334,0.3333333333333333,0.5273916666666666,0.5803,0.529325,0.14285714285714285,0.18181818181818182,0.23529411764705882,10.044444444444444,24.400000000000002,0.2,1.0,2.0,4.0,1.0,1.0,,2.0,8.0,3.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.125,0.07142857142857142,,0.16666666666666666,,1.0,1.0,,0.3333333333333333,0.5,0.5,0.5,,0.11764705882352941,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,10691.0,178,37.0,349,345,83,103.0,37.0,694,20.0,38.0,5.0,10.0,5.0,,,,,,,22.0,47.0,,,11.0,55.0,338,,5.0,10.0,,,4.0,14.0,20.0,,,,9.0,3.0,12.0,,3.0,4.0,27.0,9.0,14.0,26.0,51.0,5.0,3.0,2.0,3.0,7.0,1.0,10.0,,18.0,37.0,3.0,13.0,2.0,12.0,6.0,,,,11.0,14.0,83,,0.45454545454545453,0.7692307692307693,,,,,0.46808510638297873,0.5,0.46808510638297873,0.5,0.5188679245283019,0.5833333333333334,,16.071428571428573,0.3,0.11764705882352941,0.14516129032258066,0.1270718232044199,0.16666666666666666,0.13513513513513514,0.05,0.10638297872340426,0.26666666666666666,0.8085106382978723,0.5263157894736842,0.6666666666666666,0.45,0.10638297872340426,,,,,,,1.0,0.5,,,0.8085106382978723,,0.5434297872340424,0.5781166666666666,0.55153,0.11320754716981132,0.11320754716981132,0.2545454545454545,3.4127659574468088,,0.23782234957020057,1.0,1.0,4.0,11.0,21.0,,22.0,24.0,,18.0,9.0,,3.0,2.0,20.0,3.0,25.0,3.0,,2.0,3.0,3.0,,1.0,1.0,1.0,,,11.0,10.0,1.0,6.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,,0.19148936170212766,0.21052631578947367,0.2,,0.2,0.18181818181818182,0.14457831325301204,0.1951219512195122,0.1875,0.5454545454545454,0.2,0.25,1.0,0.0851063829787234,0.25,0.25,,,0.4,11.0,20.0,0.24324324324324326,0.9523809523809523,0.55,4.0,1.0,1.0,1.0,1.0,5.0,0.2,0.07142857142857142,0.09375,0.05,0.125,0.09090909090909091,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2755,1610612760,Kevin Martin,Kevin Martin,2755,OKC,9792.0,163,38.0,324,317,75,90.0,37.0,641,8.0,15.0,2.0,4.0,19.0,10.0,2.0,6.0,20.0,,1.0,19.0,51.0,12.0,30.0,27.0,101.0,307,4.0,3.0,11.0,2.0,3.0,13.0,25.0,26.0,33.0,20.0,6.0,8.0,2.0,10.0,2.0,,5.0,22.0,7.0,12.0,21.0,21.0,4.0,4.0,,5.0,3.0,4.0,8.0,2.0,2.0,8.0,,24.0,1.0,28.0,13.0,2.0,,,1.0,25.0,75,2.0,0.6842105263157895,0.6842105263157895,0.9166666666666666,0.4,0.6666666666666666,0.4,0.37254901960784315,0.2727272727272727,0.4567901234567901,0.42857142857142855,0.5372340425531915,0.5952380952380952,0.37037037037037035,27.79291553133515,0.625,0.11538461538461539,0.11475409836065574,0.11515151515151516,0.10810810810810811,0.0625,0.17142857142857143,0.10869565217391304,0.13333333333333333,0.18518518518518517,0.5333333333333333,0.6153846153846154,1.0,0.2345679012345679,0.12345679012345678,0.24691358024691357,0.3,0.3157894736842105,0.8333333333333334,0.2857142857142857,0.2857142857142857,0.5,0.07142857142857142,,0.5555555555555556,0.3,0.5032074074074073,0.49770833333333325,0.5052107142857143,0.14130434782608695,0.20967741935483872,0.24752475247524752,9.992156862745098,24.296666666666667,0.23148148148148148,6.0,5.0,17.0,,3.0,,,12.0,3.0,,6.0,1.0,3.0,,,2.0,,,1.0,1.0,,,2.0,,4.0,,2.0,,1.0,1.0,,,,,,0.03333333333333333,0.11764705882352941,0.13333333333333333,0.21052631578947367,0.05,0.14285714285714285,,,,,,0.3157894736842105,0.4,0.5,0.20987654320987653,0.29411764705882354,0.29411764705882354,0.4,,,,1.0,,0.14285714285714285,,,,,,,1.0,,,,,,,6.0,2.0,2.0,2.0,0.6,0.6,1.0,0.2857142857142857,0.14285714285714285,1.0,,,,,,,,,,True,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,1628.0,27,4.0,44,45,7,11.0,3.0,89,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,3.0,6.0,1.0,2.0,,9.0,48,,1.0,1.0,,,,2.0,4.0,3.0,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,2.0,7,,0.6666666666666666,1.0,1.0,0.5,,0.5,0.5,1.0,0.5625,1.0,0.5625,1.0,0.25,16.3265306122449,,0.1,,0.07142857142857142,0.2,0.25,,,,0.25,0.5,0.5,,0.125,0.25,,,,,,1.0,1.0,,,0.5,,0.5299375,0.6462,0.6462,,,0.2222222222222222,10.65,22.55,0.1590909090909091,,2.0,3.0,1.0,1.0,,2.0,2.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,0.09090909090909091,0.05555555555555555,0.2,,,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,,0.2222222222222222,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,True,,,,,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,6943.0,116,26.0,225,226,48,64.0,16.0,451,6.0,7.0,,,14.0,3.0,,2.0,12.0,2.0,4.0,13.0,21.0,2.0,15.0,4.0,36.0,228,,2.0,5.0,2.0,4.0,,10.0,6.0,3.0,12.0,2.0,7.0,5.0,12.0,3.0,2.0,3.0,29.0,5.0,12.0,18.0,18.0,2.0,1.0,1.0,3.0,5.0,3.0,8.0,1.0,1.0,8.0,,6.0,,4.0,2.0,,,,1.0,10.0,48,,0.23076923076923078,0.23076923076923078,0.5,0.13333333333333333,0.5,0.13333333333333333,0.6190476190476191,0.4,0.4444444444444444,0.5555555555555556,0.47368421052631576,0.5555555555555556,0.4166666666666667,18.77551020408163,0.375,0.15,0.13157894736842105,0.1440677966101695,0.037037037037037035,0.2413793103448276,0.16666666666666666,0.12903225806451613,0.14285714285714285,0.19444444444444445,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.3888888888888889,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,,,,0.4444444444444444,0.5,0.6111111111111112,0.16666666666666666,0.48082777777777774,,0.36051666666666665,0.05263157894736842,0.08695652173913043,0.2777777777777778,5.080952380952381,24.69333333333333,0.21333333333333335,7.0,,,,,,,20.0,3.0,,2.0,,,4.0,,1.0,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,,0.09523809523809523,,0.14285714285714285,,0.09090909090909091,,,,,1.0,0.5,0.5833333333333334,0.2857142857142857,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,True,,,,,,,,,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,8467.0,141,39.0,278,273,62,78.0,31.0,551,,,,,2.0,13.0,2.0,3.0,10.0,,3.0,4.0,9.0,10.0,23.0,,38.0,255,2.0,1.0,2.0,,3.0,,2.0,2.0,30.0,10.0,3.0,3.0,1.0,4.0,1.0,,3.0,9.0,2.0,6.0,8.0,8.0,3.0,1.0,2.0,3.0,1.0,,4.0,,6.0,16.0,,10.0,2.0,,,,,,,2.0,62,,0.25,0.25,1.0,0.43478260869565216,,0.43478260869565216,0.4444444444444444,0.5,0.59375,0.2,0.59375,0.2,0.71875,11.538461538461538,0.75,0.061855670103092786,0.04081632653061224,0.0547945205479452,0.0625,0.06666666666666667,0.05714285714285714,0.05555555555555555,,,,,,0.0625,0.40625,0.3125,0.3,0.3333333333333333,1.0,0.6666666666666666,,,0.6,,0.71875,0.3,0.508971875,0.5544833333333333,0.42467000000000005,,,0.05263157894736842,15.688888888888888,23.791304347826085,0.22302158273381295,1.0,3.0,7.0,1.0,1.0,,5.0,6.0,,,1.0,1.0,,,,,,,,3.0,,1.0,1.0,,3.0,,,,,,,,1.0,0.8333333333333334,0.8333333333333334,0.043478260869565216,0.1111111111111111,,,0.1,,,,,,,0.5,0.5,,0.21875,0.42857142857142855,0.5,0.3333333333333333,,0.13157894736842105,,,,,,,,,,,1.0,,,,,,,7.0,,,,0.5384615384615384,0.5384615384615384,1.0,,,,,1.0,1.0,1.0,0.5,0.14285714285714285,0.5,1.0,,True,,,,,,,,,
201934,1610612760,Hasheem Thabeet,Hasheem Thabeet,201934,OKC,928.0,15,-7.0,32,30,6,10.0,3.0,62,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,4.0,5.0,5.0,,,,1.0,,1.0,1.0,,2.0,4.0,,,,,,,,,,,6,,,,,,,,,,,,,,,2.857142857142857,1.0,0.26666666666666666,,0.25,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2570,1610612760,Kendrick Perkins,Kendrick Perkins,2570,OKC,833.0,14,-3.0,26,29,2,11.0,2.0,55,1.0,3.0,1.0,1.0,1.0,,,,1.0,,,1.0,4.0,,1.0,2.0,4.0,27,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,4.0,5.0,,,,1.0,,,1.0,,1.0,3.0,,1.0,,2.0,1.0,,,,,2.0,2,,1.0,1.0,,,,,0.25,1.0,0.2,1.0,0.3333333333333333,1.0,0.2,24.13793103448276,1.0,0.15384615384615385,0.5,0.23529411764705882,0.3333333333333333,,,0.5,0.5,0.6,0.3333333333333333,0.5,1.0,0.2,,0.2,,,,,1.0,1.0,,,0.8,,0.5383,0.5646,0.7457,0.16666666666666666,0.2,0.5,3.15,69.4,0.07692307692307693,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,0.1111111111111111,0.08333333333333333,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,
