EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,DeadBallTurnovers,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,HeaveAttempts,FTOffRebounds,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,618.0,10,3,20,19,20,8,2,39,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,19,2.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,20,0.5,0.5,0.6666666666666666,0.6666666666666666,0.4,0.4,0.4,0.4,0.4,27.272727272727273,1.0,0.2,0.5,0.125,0.16666666666666666,0.5,0.25,0.3333333333333333,0.2,1.0,1.0,1.0,0.4,0.5,0.5,0.2,0.2,0.2,1.0,0.2,0.2,0.6,0.5070300000000001,0.5070300000000001,1.0,5.466666666666666,23.950000000000003,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,1009.0,17,-2,32,32,20,28,7,64,,2.0,,1.0,,,,,,,,2.0,,,34,,1.0,,,,,,,1.0,2.0,2.0,4.0,,,,1.0,,1.0,3.0,3.0,,,,20,,,,,,,,,,7.5,,0.1,,0.08333333333333333,0.13333333333333333,,0.2,,1.0,,,,,,,,,1.0,,,,1.0,0.47385,0.3275,,2.65,,0.625,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,38998.0,650,107,1188,1177,258,264,138,2365,27.0,53.0,6.0,11.0,16.0,44.0,24.0,2.0,44.0,8.0,52.0,115.0,68.0,216.0,1191,11.0,22.0,10.0,53.0,24.0,80.0,44.0,7.0,32.0,43.0,10.0,53.0,2.0,21.0,6.0,38.0,1.0,8.0,23.0,70.0,50.0,4.0,53.0,258,0.23076923076923078,0.24489795918367346,0.45217391304347826,0.5,0.4808743169398907,0.578125,0.5169902912621359,0.6046511627906976,0.37158469945355194,18.147871545929796,0.5526315789473685,0.082687338501292,0.017948717948717947,0.07933579335793357,0.01824817518248175,0.008928571428571428,0.08849557522123894,0.021739130434782608,0.2896174863387978,0.5094339622641509,0.6,0.25925925925925924,0.24043715846994534,0.36363636363636365,0.38095238095238093,0.13114754098360656,0.24043715846994534,0.34375,0.5454545454545454,0.0625,0.25,0.6612021857923497,0.5142882513661203,0.49162500000000003,0.24537037037037038,6.665217391304348,24.832352941176474,0.21717171717171718,11.0,3.0,,17.0,,0.09565217391304348,0.1509433962264151,,0.0189873417721519,0.009259259259259259,5.0,11.0,9.0,18.0,12.0,1.0,1.0,12.0,3.0,4.0,24.0,40.0,9.0,15.0,4.0,2.0,20.0,5.0,16.0,63.0,9.0,6.0,12.0,2.0,56.0,15.0,71.0,9.0,6.0,25.0,5.0,26.0,157.0,11.0,21.0,13.0,8.0,8.0,15.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,53.0,4.0,3.0,22.0,5.0,1.0,1.0,1.0,1.0,8.0,4.0,0.875,0.35294117647058826,0.5,0.35294117647058826,0.6,0.47368421052631576,0.5,0.029411764705882353,0.045454545454545456,0.05555555555555555,0.041666666666666664,0.022727272727272728,0.07096774193548387,0.03636363636363636,0.011904761904761904,0.04,0.08661417322834646,0.07482993197278912,0.06611570247933884,0.08823529411764706,0.25,0.09836065573770492,0.5,0.5294117647058824,0.1111111111111111,0.5,0.5217391304347826,1.0,0.2727272727272727,0.27906976744186046,0.75,0.5789473684210527,0.45454545454545453,0.2,0.05263157894736842,0.15789473684210525,0.5,0.5,0.2727272727272727,0.4966269230769231,0.10945273631840796,0.16541353383458646,0.09259259259259259,,,,,,,,,,,,,,,,,,,,,,,,,True
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,554.0,9,1,19,19,16,9,1,38,2.0,2.0,2.0,2.0,,,1.0,1.0,,,2.0,2.0,1.0,4.0,16,2.0,2.0,1.0,4.0,,4.0,,,,,,,,,,,,,,,,,4.0,16,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,15.0,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,,0.6666666666666666,1.0,0.3333333333333333,,1.0,0.6284333333333333,0.6284333333333333,1.0,0.85,23.6,0.8421052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,8081.0,135,44,248,249,43,45,30,497,2.0,3.0,1.0,1.0,,,5.0,1.0,18.0,2.0,2.0,5.0,23.0,34.0,243,1.0,1.0,3.0,11.0,2.0,2.0,18.0,1.0,12.0,17.0,2.0,19.0,,,,,,,8.0,14.0,1.0,,11.0,43,0.5,0.5,0.4,1.0,0.6071428571428571,1.375,0.6071428571428571,1.375,0.8214285714285714,9.9644128113879,,0.13953488372093023,0.0125,0.13445378151260504,0.017391304347826087,0.043478260869565216,0.047619047619047616,,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.5,,,,0.17857142857142858,0.6428571428571429,0.25,1.0,0.25,0.5,0.9285714285714286,0.5466053571428572,0.516575,0.3235294117647059,7.38,24.99130434782609,0.17338709677419356,,1.0,1.0,,,,,0.125,0.02857142857142857,0.041666666666666664,,,,2.0,2.0,,1.0,8.0,1.0,2.0,10.0,,,,1.0,,3.0,3.0,,30.0,,,8.0,,8.0,2.0,10.0,1.0,1.0,4.0,2.0,2.0,22.0,4.0,4.0,4.0,,,,,,,2.0,1.0,,,1.0,,,,,,,2.0,,2.0,,2.0,,1.0,0.43478260869565216,1.0,0.43478260869565216,,1.5,1.5,,,,,,0.12121212121212122,,,,0.13793103448275862,0.19444444444444445,0.10714285714285714,0.2,,0.07142857142857142,,,,0.4,0.4,1.0,0.4444444444444444,0.4444444444444444,1.0,,,,,1.0,1.0,1.0,0.4444444444444444,,,,0.08823529411764706,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,True
2592,1610612748,James Jones,James Jones,2592,MIA,336.0,6,4,12,11,12,7,1,23,,,,,,,,,1.0,1.0,,,1.0,3.0,8,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,3.0,12,,,,,1.5,1.5,1.5,1.5,1.0,7.692307692307692,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,0.3675,0.3675,1.0,,29.2,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,33186.0,553,52,1007,1001,188,178,116,2008,31.0,52.0,4.0,6.0,8.0,17.0,12.0,2.0,16.0,5.0,73.0,155.0,28.0,211.0,1033,10.0,17.0,7.0,31.0,96.0,50.0,15.0,13.0,55.0,88.0,28.0,116.0,1.0,10.0,5.0,16.0,3.0,3.0,27.0,50.0,38.0,2.0,31.0,188,0.6575342465753424,0.7272727272727273,0.47096774193548385,0.5882352941176471,0.4972677595628415,0.5416666666666666,0.5248756218905473,0.5961538461538461,0.15300546448087432,19.169611307420496,0.625,0.1661631419939577,0.038461538461538464,0.16775599128540306,0.0574468085106383,0.045454545454545456,0.20408163265306123,0.011235955056179775,0.28415300546448086,0.5961538461538461,0.6739130434782609,0.5806451612903226,0.09289617486338798,0.47058823529411764,0.5,0.06557377049180328,0.08743169398907104,0.25,0.6666666666666666,0.08333333333333333,0.20833333333333334,0.4371584699453552,0.4834332417582417,0.47807608695652176,0.14691943127962084,11.55225806451613,25.29285714285714,0.18669314796425024,7.0,14.0,11.0,6.0,,0.04516129032258064,0.11538461538461539,0.3548387096774194,0.10606060606060606,0.1,9.0,10.0,34.0,86.0,5.0,1.0,,7.0,4.0,2.0,12.0,29.0,10.0,15.0,5.0,8.0,37.0,2.0,5.0,36.0,,14.0,7.0,,16.0,9.0,25.0,6.0,3.0,7.0,3.0,6.0,59.0,22.0,19.0,13.0,6.0,3.0,5.0,,,2.0,4.0,4.0,1.0,3.0,1.0,3.0,40.0,4.0,,21.0,1.0,25.0,15.0,27.0,,5.0,1.0,1.0,0.42857142857142855,0.2857142857142857,0.4444444444444444,0.6666666666666666,0.725,0.7115384615384616,,0.058823529411764705,,,,0.171875,0.041237113402061855,0.032679738562091505,0.11904761904761904,0.1391304347826087,0.16101694915254236,0.18181818181818182,0.13793103448275862,0.375,0.46994535519125685,0.3953488372093023,0.3953488372093023,0.7941176470588235,0.4166666666666667,0.4166666666666667,1.0,0.4375,0.4375,1.0,0.5,0.9,0.2222222222222222,0.05,0.2,,0.4,0.4666666666666667,0.5349441176470587,0.105,0.12209302325581395,0.17535545023696683,2.0,3.0,8.0,13.0,0.6,0.48148148148148145,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.047619047619047616,1.0,1.0,,,,,True
951,1610612748,Ray Allen,Ray Allen,951,MIA,12016.0,200,87,372,361,142,140,40,733,5.0,7.0,,,5.0,10.0,20.0,6.0,19.0,13.0,14.0,25.0,39.0,85.0,365,5.0,7.0,19.0,34.0,12.0,16.0,19.0,1.0,10.0,16.0,3.0,19.0,,3.0,2.0,4.0,,1.0,6.0,16.0,9.0,,34.0,142,0.42857142857142855,0.46153846153846156,0.56,0.7142857142857143,0.59375,0.5961538461538461,0.6119402985074627,0.6111111111111112,0.609375,17.14975845410628,0.75,0.09009009009009009,0.010752688172043012,0.09202453987730061,0.01948051948051948,,0.09090909090909091,,0.109375,0.7142857142857143,0.8333333333333334,0.2,0.15625,0.5,0.5555555555555556,0.3125,0.296875,,,0.23076923076923078,0.5,0.71875,0.5018640625,0.48730384615384614,0.4,9.552,24.210256410256413,0.3817204301075269,2.0,2.0,1.0,1.0,,0.08,0.14285714285714285,0.07142857142857142,0.03278688524590164,0.05,2.0,2.0,4.0,8.0,10.0,4.0,4.0,6.0,2.0,3.0,16.0,9.0,4.0,8.0,6.0,,17.0,7.0,3.0,45.0,3.0,2.0,6.0,1.0,4.0,3.0,7.0,2.0,1.0,4.0,,,17.0,5.0,2.0,,2.0,,1.0,,,,,,,,,,11.0,,4.0,2.0,1.0,,,,,5.0,1.0,0.9375,0.41025641025641024,0.3684210526315789,0.41025641025641024,0.5,0.6071428571428571,0.6071428571428571,0.02564102564102564,0.1,,0.05,,0.09615384615384616,,0.02564102564102564,,0.15151515151515152,0.044444444444444446,0.125,,0.6,0.125,0.5,0.5,0.5,0.5,0.5263157894736842,0.9,0.3157894736842105,0.3157894736842105,1.0,0.14285714285714285,1.0,,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.23076923076923078,0.3157894736842105,0.47939999999999994,0.045454545454545456,0.07407407407407407,0.2,1.0,3.0,,,0.5,,0.5,1.0,2.0,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,0.02564102564102564,True
2544,1610612748,LeBron James,LeBron James,2544,MIA,37247.0,621,105,1132,1119,234,246,130,2251,67.0,92.0,10.0,14.0,13.0,40.0,11.0,1.0,48.0,18.0,107.0,197.0,59.0,350.0,1135,19.0,36.0,19.0,84.0,98.0,116.0,47.0,21.0,65.0,98.0,23.0,121.0,3.0,25.0,6.0,42.0,1.0,13.0,12.0,30.0,79.0,1.0,84.0,234,0.45794392523364486,0.48514851485148514,0.5431472081218274,0.5277777777777778,0.541015625,0.5363636363636364,0.5875420875420876,0.5915492957746479,0.23046875,26.630007855459542,0.5952380952380952,0.17333333333333334,0.05570291777188329,0.1717557251908397,0.043726235741444866,0.03773584905660377,0.24770642201834864,0.025423728813559324,0.359375,0.7282608695652174,0.7976190476190477,0.5522388059701493,0.15625,0.325,0.3333333333333333,0.04296875,0.1875,0.2545454545454545,0.7142857142857143,0.01818181818181818,0.32727272727272727,0.58984375,0.5213119607843136,0.47778981481481475,0.24,8.032994923857869,25.37627118644068,0.2067137809187279,9.0,2.0,8.0,17.0,,0.04568527918781726,0.08695652173913043,0.21052631578947367,0.013422818791946308,0.009523809523809525,13.0,18.0,27.0,65.0,4.0,,1.0,17.0,5.0,6.0,21.0,73.0,19.0,26.0,5.0,8.0,55.0,7.0,25.0,48.0,15.0,12.0,17.0,,62.0,38.0,100.0,18.0,20.0,42.0,6.0,14.0,238.0,25.0,30.0,20.0,10.0,5.0,19.0,2.0,,2.0,,2.0,4.0,,2.0,3.0,91.0,8.0,2.0,39.0,10.0,15.0,10.0,15.0,,2.0,10.0,0.7619047619047619,0.3559322033898305,0.3684210526315789,0.3620689655172414,0.7307692307692307,0.7580645161290323,0.7638888888888888,,0.025,,,,0.16778523489932887,0.11818181818181818,0.024844720496894408,0.022727272727272728,0.112,0.1702127659574468,0.16521739130434782,0.17647058823529413,0.3076923076923077,0.25390625,0.4153846153846154,0.4153846153846154,0.2962962962962963,0.36363636363636365,0.36363636363636365,1.0,0.3541666666666667,0.3541666666666667,0.7058823529411765,0.5806451612903226,0.7222222222222222,0.46153846153846156,,0.16129032258064516,1.0,0.3333333333333333,0.3617021276595745,0.5375041666666667,0.13588850174216027,0.17105263157894737,0.15714285714285714,3.0,3.0,4.0,9.0,0.6,0.6,0.6,1.0,,1.0,,,,,,1.0,,,,,3.0,,,,True
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,7959.0,133,17,250,245,83,93,33,495,1.0,1.0,1.0,1.0,,1.0,16.0,4.0,18.0,8.0,1.0,2.0,34.0,45.0,241,1.0,1.0,12.0,21.0,2.0,,18.0,1.0,8.0,11.0,2.0,13.0,,2.0,,3.0,,,15.0,22.0,14.0,,21.0,83,1.0,1.0,0.5,1.0,0.5277777777777778,0.5384615384615384,0.5625,0.6176470588235294,0.9444444444444444,15.087719298245613,0.6666666666666666,0.1111111111111111,0.015151515151515152,0.09009009009009009,0.008403361344537815,0.041666666666666664,0.2222222222222222,,0.027777777777777776,1.0,1.0,1.0,0.027777777777777776,,,0.4444444444444444,0.5,0.07692307692307693,1.0,0.3076923076923077,0.6153846153846154,0.9722222222222222,0.5434236111111111,0.5609961538461539,0.4666666666666667,2.6,24.391176470588235,0.332,,,1.0,1.0,,,,0.09090909090909091,,,,,,,7.0,2.0,2.0,5.0,3.0,2.0,12.0,7.0,,,5.0,,9.0,4.0,7.0,36.0,,,5.0,,5.0,1.0,6.0,,1.0,3.0,1.0,1.0,13.0,2.0,1.0,,1.0,,2.0,,,,6.0,,,4.0,5.0,1.0,8.0,,,1.0,3.0,3.0,1.0,3.0,,,3.0,1.0,0.35294117647058826,0.3333333333333333,0.35294117647058826,,0.9,0.9,,,,,,0.05128205128205128,,,,0.1111111111111111,0.05555555555555555,0.06451612903225806,,,,,,,0.4375,0.4375,1.0,0.2777777777777778,0.2777777777777778,1.0,,,,0.4,0.6,0.5,0.25,0.2777777777777778,0.5813250000000001,0.02702702702702703,0.3333333333333333,0.2,2.0,3.0,2.0,1.0,0.6,0.3333333333333333,0.6666666666666666,1.0,1.0,,1.0,,,,,,,0.14285714285714285,0.5,1.0,1.0,,,,True
