EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Charge Fouls Drawn,Loose Ball Fouls Drawn,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SelfOReb,ShortMidRangePctBlocked,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,BlockedAtRim,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,HeaveAttempts,Offensive Fouls,Defensive 3 Seconds Violations,on
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,13129.0,219.0,13,402,396,100.0,87.0,47.0,798,11.0,20.0,1.0,2.0,3.0,5.0,6.0,14.0,6.0,19.0,1.0,1.0,1.0,14.0,28.0,1.0,3.0,3.0,5.0,23.0,53.0,14.0,29.0,27.0,115.0,429,2.0,4.0,1.0,4.0,3.0,10.0,4.0,12.0,3.0,6.0,9.0,26.0,8.0,38.0,21.0,21.0,28.0,14.0,2.0,30.0,9.0,39.0,8.0,1.0,17.0,5.0,8.0,87.0,4.0,11.0,15.0,15.0,5.0,4.0,1.0,13.0,1.0,7.0,3.0,2.0,6.0,16.0,3.0,6.0,13.0,1.0,24.0,2.0,33.0,2.0,1.0,2.0,9.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,26.0,100.0,2.0,3.0,0.17391304347826086,0.17391304347826086,0.5,0.4827586206896552,0.25,0.5,0.4827586206896552,0.4339622641509434,0.5,0.3333333333333333,0.5365853658536586,0.4375,0.4722222222222222,0.6,0.5555555555555556,0.5681818181818182,0.35365853658536583,0.03773584905660377,0.1,24.017467248908297,0.8125,0.0728476821192053,0.10256410256410256,0.07894736842105263,0.08771929824561403,0.10344827586206896,0.046153846153846156,0.11538461538461539,0.07692307692307693,0.5,0.24390243902439024,0.55,0.6111111111111112,0.36363636363636365,0.17073170731707318,0.42857142857142855,0.42857142857142855,0.23170731707317074,0.3157894736842105,0.3157894736842105,0.012195121951219513,0.34146341463414637,0.5,0.5,0.5,0.25,0.5,1.0,0.125,0.375,0.3333333333333333,1.0,0.2777777777777778,0.6,0.05555555555555555,0.2777777777777778,0.6,0.5975609756097561,0.5,0.4837091463414634,0.5017083333333333,0.48352222222222224,0.13186813186813187,0.15,0.0967741935483871,0.08695652173913043,0.22608695652173913,9.930188679245282,25.13448275862069,0.24875621890547264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,4018.0,67.0,12,122,123,51.0,45.0,16.0,245,5.0,10.0,,3.0,,2.0,7.0,11.0,5.0,11.0,,,,,,,,,,17.0,32.0,,,5.0,39.0,137,3.0,7.0,,,,6.0,2.0,8.0,,,2.0,6.0,20.0,14.0,,,,,3.0,5.0,1.0,6.0,1.0,,4.0,,1.0,13.0,,6.0,7.0,14.0,2.0,1.0,1.0,2.0,,1.0,,,1.0,2.0,,4.0,7.0,,9.0,1.0,7.0,1.0,,,2.0,,2.0,,,,,,,,,6.0,51.0,2.0,1.0,0.5882352941176471,0.625,,,,,,0.53125,0.42857142857142855,0.25,0.53125,0.42857142857142855,0.25,0.5571428571428572,0.42857142857142855,0.3,,0.09375,0.2,26.42857142857143,1.0,0.15384615384615385,,0.11320754716981132,0.07142857142857142,0.2,0.2,,,,0.3125,0.5,0.625,1.0,0.34375,0.6363636363636364,0.6363636363636364,0.34375,0.45454545454545453,0.5,,,,,,0.42857142857142855,,,,,,,0.25,,,,,0.3125,,0.42452500000000004,0.40442,0.35575,0.06060606060606061,0.06060606060606061,,0.15384615384615385,0.15384615384615385,9.671875000000002,,0.4180327868852459,2.0,3.0,4.0,1.0,7.0,1.0,1.0,0.09090909090909091,0.3333333333333333,0.0975609756097561,0.21428571428571427,0.12727272727272726,0.18181818181818182,0.09090909090909091,0.05263157894736842,0.18181818181818182,0.3333333333333333,0.42857142857142855,0.4,,,,,,,,,,,,,,,,,,,,,,,,,True
201228,1610612751,C.J. Watson,C.J. Watson,201228,BKN,4111.0,69.0,12,126,124,44.0,44.0,21.0,250,7.0,10.0,,,3.0,5.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,,,,,10.0,20.0,3.0,3.0,6.0,35.0,136,,1.0,1.0,1.0,,3.0,4.0,8.0,1.0,1.0,3.0,14.0,4.0,16.0,9.0,,2.0,2.0,2.0,3.0,,3.0,,,2.0,1.0,,6.0,1.0,3.0,4.0,6.0,3.0,2.0,1.0,,,,,,,,,,2.0,,6.0,,9.0,3.0,,,5.0,,1.0,,,,,,,,,14.0,44.0,,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.5,,0.5,0.6304347826086957,0.75,0.6111111111111112,0.6730769230769231,0.75,0.7,0.13043478260869565,0.1,0.1,17.449664429530202,,0.07317073170731707,0.08333333333333333,0.07547169811320754,0.07142857142857142,0.14285714285714285,,0.09090909090909091,,,0.43478260869565216,0.7,0.7777777777777778,0.14285714285714285,0.21739130434782608,0.4,0.5,0.21739130434782608,0.2,0.2,0.043478260869565216,0.08695652173913043,1.0,1.0,1.0,,,,0.5,,,,0.5555555555555556,0.6,0.1111111111111111,,,0.5652173913043478,1.0,0.544541304347826,0.55125,0.6059388888888889,0.2,0.22727272727272727,,0.08571428571428572,0.4,7.9799999999999995,25.166666666666668,0.3492063492063492,,1.0,1.0,,2.0,,,,,0.021739130434782608,0.1111111111111111,0.03636363636363636,0.06666666666666667,,,0.125,,,1.0,1.0,1.0,1.0,1.0,0.2,0.125,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,12091.0,202.0,19,370,364,98.0,75.0,45.0,734,29.0,51.0,7.0,18.0,7.0,12.0,5.0,21.0,7.0,25.0,,,,1.0,1.0,,,,,41.0,97.0,1.0,1.0,29.0,114.0,388,8.0,20.0,,,7.0,23.0,11.0,25.0,,,14.0,36.0,56.0,26.0,,3.0,1.0,1.0,12.0,2.0,7.0,9.0,5.0,2.0,1.0,1.0,,25.0,5.0,8.0,14.0,38.0,5.0,2.0,3.0,4.0,1.0,3.0,11.0,,1.0,15.0,4.0,7.0,14.0,,22.0,1.0,33.0,3.0,,,17.0,,1.0,15.0,,,,,1.0,15.0,8.0,36.0,98.0,1.0,1.0,0.6829268292682927,0.7777777777777778,,1.0,,,1.0,0.422680412371134,0.4,0.44,0.4336734693877551,0.4,0.44,0.504424778761062,0.4791666666666667,0.5454545454545454,0.01020408163265306,0.12371134020618557,0.1568627450980392,30.33175355450237,0.26666666666666666,0.05673758865248227,0.14285714285714285,0.07386363636363637,,0.16666666666666666,0.0625,0.22727272727272727,,0.5333333333333333,0.5204081632653061,0.5686274509803921,0.6744186046511628,0.6551724137931034,0.21428571428571427,0.23809523809523808,0.29411764705882354,0.25510204081632654,0.28,0.28,,0.01020408163265306,1.0,1.0,,0.9,0.3888888888888889,0.14285714285714285,,,,,0.48,0.5833333333333334,,,,0.5306122448979592,1.0,0.478488775510204,0.5255500000000001,0.46714,0.15178571428571427,0.15315315315315314,,0.20175438596491227,0.3157894736842105,7.182474226804124,25.8,0.2648648648648649,10.0,3.0,19.0,1.0,24.0,,,,0.1111111111111111,0.14074074074074075,0.075,0.12571428571428572,0.20754716981132076,0.15625,0.06,0.07407407407407407,0.07692307692307693,0.8,0.7142857142857143,,,,3.0,0.19047619047619047,0.06818181818181818,,,,,,,2.0,4.0,1.0,3.0,1.0,14.0,1.0,3.0,0.2222222222222222,,,,True
2222,1610612751,Gerald Wallace,Gerald Wallace,2222,BKN,14596.0,243.0,27,444,440,116.0,100.0,57.0,884,19.0,32.0,2.0,7.0,4.0,9.0,,1.0,1.0,5.0,7.0,1.0,3.0,10.0,22.0,,,4.0,6.0,20.0,38.0,11.0,29.0,11.0,84.0,472,2.0,7.0,,1.0,1.0,5.0,4.0,11.0,5.0,9.0,3.0,26.0,22.0,18.0,33.0,,21.0,10.0,3.0,11.0,6.0,17.0,4.0,2.0,6.0,2.0,3.0,40.0,2.0,19.0,23.0,28.0,8.0,5.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,9.0,2.0,7.0,20.0,,20.0,3.0,20.0,2.0,,,9.0,,2.0,5.0,,,,,,5.0,4.0,26.0,116.0,1.0,1.0,0.55,0.5789473684210527,1.0,0.3793103448275862,,0.5555555555555556,0.39285714285714285,0.5263157894736842,0.2857142857142857,0.36363636363636365,0.5447761194029851,0.25,0.575,0.5526315789473685,0.2777777777777778,0.5416666666666666,0.43283582089552236,0.07894736842105263,0.09375,16.666666666666668,0.3333333333333333,0.11585365853658537,0.046511627906976744,0.10144927536231885,0.09836065573770492,0.15151515151515152,0.11428571428571428,0.06666666666666667,,0.8,0.47761194029850745,0.59375,0.6551724137931034,0.5263157894736842,0.014925373134328358,,,0.07462686567164178,0.2,0.2,0.1044776119402985,0.3283582089552239,0.45454545454545453,0.45454545454545453,1.0,0.875,0.2857142857142857,0.5,0.125,,,,0.45,0.4444444444444444,0.15,0.3,0.6666666666666666,0.9104477611940298,0.47619047619047616,0.5375659090909091,0.5195666666666666,0.527771052631579,0.12162162162162163,0.2,,0.05952380952380952,0.30952380952380953,4.760526315789474,25.40344827586207,0.26126126126126126,2.0,,5.0,2.0,5.0,1.0,,,0.15384615384615385,0.03067484662576687,,0.023474178403755867,0.016666666666666666,0.05128205128205128,0.03125,,,,1.0,1.0,,1.0,,,,0.14285714285714285,0.14285714285714285,1.0,,,0.3333333333333333,,1.0,1.0,,2.0,5.0,1.0,,,1.0,1.0,,True
2501,1610612751,Reggie Evans,Reggie Evans,2501,BKN,10952.0,183.0,26,330,330,62.0,62.0,40.0,660,8.0,15.0,1.0,2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,9.0,20.0,,,9.0,27.0,340,1.0,3.0,,,2.0,4.0,1.0,2.0,,,2.0,4.0,12.0,6.0,,,,,5.0,6.0,,6.0,,,5.0,1.0,,12.0,13.0,45.0,64.0,77.0,6.0,2.0,4.0,3.0,,,1.0,,3.0,4.0,1.0,7.0,18.0,,12.0,1.0,15.0,1.0,,,6.0,,2.0,2.0,,,,,1.0,2.0,,4.0,62.0,1.0,1.0,0.6666666666666666,0.75,,,,,,0.45,0.3333333333333333,0.5,0.45,0.3333333333333333,0.5,0.5,0.4,0.5,,0.25,0.3333333333333333,8.24468085106383,0.75,0.35714285714285715,0.41935483870967744,0.36942675159235666,0.2765957446808511,0.36363636363636365,0.42105263157894735,0.4,0.45454545454545453,,0.75,0.5333333333333333,0.8,0.75,0.1,0.5,0.5,0.15,,,,,,,,0.6666666666666666,0.5,,,,,,1.0,0.5,,,,0.75,,0.5269,0.5032,0.63565,0.24,0.24,,0.14814814814814814,0.14814814814814814,4.785,,0.18787878787878787,2.0,2.0,11.0,6.0,13.0,,,,0.5,0.09322033898305085,0.04878048780487805,0.08176100628930817,0.08888888888888889,0.07142857142857142,0.1111111111111111,,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,3.0,1.0,1.0,1.0,,,,1.0,True
2586,1610612751,Keith Bogans,Keith Bogans,2586,BKN,244.0,4.0,8,8,7,3.0,2.0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2743,1610612751,Kris Humphries,Kris Humphries,2743,BKN,1734.0,29.0,-5,49,49,11.0,9.0,11.0,98,1.0,2.0,,1.0,,1.0,3.0,4.0,2.0,5.0,,,,,,,,,,6.0,11.0,,,1.0,13.0,58,1.0,3.0,,,1.0,3.0,2.0,4.0,,,,4.0,4.0,8.0,,,,,,,1.0,1.0,1.0,,,,,3.0,2.0,3.0,5.0,9.0,1.0,,1.0,,,,,,,,,3.0,7.0,,3.0,1.0,3.0,1.0,,,2.0,,,1.0,,,,,,1.0,,4.0,11.0,,,0.3333333333333333,0.3333333333333333,,,,,,0.5454545454545454,0.3333333333333333,0.5,0.5454545454545454,0.3333333333333333,0.5,0.5416666666666666,0.375,0.5,,,,19.047619047619047,,0.15789473684210525,0.5,0.21739130434782608,0.14285714285714285,0.25,,0.5,,,0.18181818181818182,0.5,0.5,1.0,0.36363636363636365,0.75,0.75,0.45454545454545453,0.4,0.4,,,,,,0.3333333333333333,,,,,,,0.25,,,,,0.18181818181818182,,0.4371,0.45870000000000005,0.440025,0.16666666666666666,0.16666666666666666,,0.23076923076923078,0.3076923076923077,11.845454545454546,,0.22448979591836735,,1.0,3.0,,4.0,,,,,0.10714285714285714,0.2,0.12121212121212122,0.1111111111111111,0.16666666666666666,0.07692307692307693,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,BKN,386.0,6.0,6,11,13,5.0,7.0,2.0,24,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,2.0,14,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,5.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,7.692307692307692,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.3944,,0.3944,,,,,1.0,2.6,,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,11513.0,192.0,7,351,346,87.0,65.0,44.0,697,2.0,2.0,,,,,8.0,13.0,12.0,26.0,12.0,,2.0,3.0,14.0,,2.0,1.0,3.0,22.0,41.0,7.0,26.0,5.0,70.0,374,1.0,2.0,,2.0,,2.0,6.0,10.0,2.0,5.0,4.0,22.0,12.0,32.0,15.0,6.0,14.0,3.0,1.0,12.0,2.0,14.0,2.0,,12.0,,,30.0,3.0,10.0,13.0,14.0,6.0,6.0,,4.0,3.0,3.0,6.0,3.0,1.0,10.0,2.0,7.0,9.0,,5.0,,6.0,,,2.0,,,2.0,,,,,,,,,22.0,87.0,,2.0,0.2727272727272727,0.2727272727272727,0.7142857142857143,0.2692307692307692,,0.4,0.2692307692307692,0.5365853658536586,0.5,0.6,0.48507462686567165,0.25,0.6,0.5,0.25,0.6470588235294118,0.3880597014925373,0.024390243902439025,,19.65174129353234,0.4,0.078125,0.08823529411764706,0.08024691358024691,0.06,,0.11864406779661017,0.09090909090909091,0.08333333333333333,,0.029850746268656716,1.0,1.0,0.5,0.19402985074626866,0.6153846153846154,0.6666666666666666,0.3880597014925373,0.46153846153846156,0.46153846153846156,0.1791044776119403,0.208955223880597,0.21428571428571427,0.21428571428571427,0.6666666666666666,,,,,0.5,,,,,0.13333333333333333,0.2,0.3333333333333333,0.417910447761194,0.21428571428571427,0.462960447761194,0.40765,0.4401,,,,0.02857142857142857,0.3142857142857143,13.953658536585364,24.642307692307693,0.24786324786324787,,1.0,,,1.0,,1.0,,,,0.023255813953488372,0.005681818181818182,,,,,0.06666666666666667,0.25,0.25,4.0,,1.0,,0.07692307692307693,,0.3333333333333333,0.3333333333333333,0.75,,,0.5,,,,,,,,,,,,,True
