EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ShortMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,FTDefRebounds,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,FTOffRebounds,OffFTReboundPct,on,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,4914.0,82,-23.0,156,158,23.0,36.0,14.0,314,5.0,8.0,1.0,2.0,4.0,8.0,3.0,8.0,12.0,24.0,1.0,25.0,164,1.0,1.0,2.0,1.0,5.0,2.0,24.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,2.0,2.0,4.0,11.0,15.0,4.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,15.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,23.0,1.0,1.0,1.0,0.5,1.0,0.2,0.5,1.0,0.2,0.5,1.0,0.2,15.882352941176471,0.5,0.21153846153846154,0.028985507246376812,0.16666666666666666,0.1111111111111111,0.19736842105263158,0.04597701149425287,0.05263157894736842,0.034482758620689655,0.08333333333333333,0.16666666666666666,0.3076923076923077,0.14285714285714285,0.2,0.14285714285714285,0.2,0.3333333333333333,0.625,0.625,1.0,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,0.375,0.375,1.0,0.4,0.5,0.3333333333333333,0.46627083333333347,0.491,0.43338,0.04,0.04,0.08,0.08,9.012500000000001,0.14743589743589744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,11059.0,184,-43.0,351,346,80.0,124.0,32.0,697,16.0,20.0,3.0,4.0,4.0,16.0,12.0,33.0,32.0,69.0,12.0,76.0,375,3.0,5.0,9.0,6.0,16.0,16.0,40.0,9.0,6.0,15.0,2.0,4.0,4.0,2.0,36.0,6.0,5.0,11.0,28.0,39.0,11.0,50.0,6.0,4.0,2.0,5.0,2.0,1.0,7.0,,3.0,6.0,12.0,1.0,17.0,,21.0,9.0,4.0,,2.0,4.0,16.0,77.0,,0.625,0.6896551724137931,0.463768115942029,0.6,0.375,0.463768115942029,0.6,0.375,0.4810126582278481,0.6428571428571429,0.42105263157894735,22.337662337662337,0.2857142857142857,0.23529411764705882,0.03787878787878788,0.22448979591836735,0.13333333333333333,0.23214285714285715,0.062146892655367235,0.06060606060606061,,0.17647058823529413,,0.2,0.2222222222222222,0.27906976744186046,0.22857142857142856,0.21428571428571427,0.2898550724637681,0.8,0.8421052631578947,0.5625,0.2318840579710145,0.25,0.25,0.25,0.4782608695652174,0.36363636363636365,0.36363636363636365,0.8333333333333334,0.25,0.75,0.2898550724637681,0.4704391304347826,0.6008,0.4503625,0.11688311688311688,0.11688311688311688,0.11842105263157894,0.21052631578947367,11.1768115942029,0.22792022792022792,3.0,3.0,3.0,4.0,24.0,6.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,0.014492753623188406,0.05,0.075,0.027777777777777776,0.75,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,1297.0,22,2.0,38,39,19.0,12.0,7.0,77,,,,,,,,,,,,6.0,27,,,,,,6.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,6.0,19.0,,,,,,,1.5,,1.5,1.5,,1.5,4.444444444444445,,,,0.125,0.2,0.045454545454545456,0.047619047619047616,,,0.2,,,,,0.14285714285714285,,,,,,,,,,,,,,,,1.0,0.5669249999999999,,0.5669249999999999,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,12774.0,213,-48.0,404,402,99.0,151.0,38.0,806,11.0,24.0,1.0,5.0,6.0,25.0,7.0,22.0,24.0,71.0,23.0,80.0,429,2.0,4.0,11.0,3.0,14.0,23.0,6.0,26.0,4.0,30.0,4.0,,12.0,12.0,64.0,1.0,2.0,5.0,9.0,14.0,3.0,17.0,9.0,1.0,10.0,4.0,5.0,,14.0,1.0,2.0,7.0,17.0,1.0,21.0,,28.0,10.0,2.0,2.0,,2.0,19.0,96.0,2.0,0.125,0.125,0.3380281690140845,0.5,0.21428571428571427,0.35185185185185186,0.4,0.3157894736842105,0.42021276595744683,0.6111111111111112,0.4423076923076923,24.324324324324323,0.7142857142857143,0.06569343065693431,0.013245033112582781,0.08771929824561403,0.0196078431372549,0.07216494845360824,0.01485148514851485,0.02702702702702703,,0.02564102564102564,,0.044444444444444446,0.07142857142857142,0.08,0.11904761904761904,,0.2962962962962963,0.4583333333333333,0.5,0.18181818181818182,0.30864197530864196,0.24,0.3,,0.2716049382716049,0.3181818181818182,0.3181818181818182,0.14285714285714285,0.2631578947368421,0.2,0.41975308641975306,0.4820604938271606,0.5042333333333334,0.47301842105263164,0.1111111111111111,0.125,0.1375,0.2875,9.007042253521128,0.24504950495049505,1.0,1.0,7.0,11.0,42.0,,7.0,2.0,1.0,8.0,,,1.0,4.0,,1.0,,2.0,0.09859154929577464,0.08333333333333333,0.02040816326530612,0.021739130434782608,0.5,0.2,1.0,,1.0,,,3.0,9.0,2.0,5.0,3.0,10.0,2.0,5.0,,9.0,3.0,,0.3,0.4,0.3,0.12345679012345678,0.012345679012345678,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,,,,0.2631578947368421,0.4,0.3333333333333333,25.640000000000004,1.0,1.0,9.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,True,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,7954.0,133,-22.0,258,253,74.0,116.0,26.0,511,1.0,1.0,,,,,4.0,9.0,5.0,10.0,5.0,45.0,269,,1.0,12.0,,,13.0,8.0,2.0,,2.0,,,1.0,1.0,4.0,,,3.0,11.0,17.0,,17.0,2.0,,1.0,3.0,,,4.0,1.0,3.0,5.0,12.0,1.0,7.0,1.0,5.0,,1.0,,,1.0,13.0,71.0,3.0,0.8,0.8,0.5,,,0.5263157894736842,1.0,0.5625,0.55,1.0,0.65,15.384615384615385,0.25,0.12941176470588237,,0.075,,0.112,,,,,,0.0967741935483871,0.21739130434782608,0.0967741935483871,0.10344827586206896,,0.02631578947368421,1.0,1.0,,,,,,0.23684210526315788,0.4444444444444444,0.4444444444444444,1.0,,,0.7631578947368421,0.5073842105263158,0.4728899999999999,0.51560625,,,0.26666666666666666,0.28888888888888886,16.0,0.2868217054263566,,,,4.0,2.0,,,,,2.0,2.0,,,2.0,1.0,,,2.0,,,,,,,,3.0,6.0,2.0,2.0,7.0,22.0,1.0,6.0,10.0,28.0,3.0,8.0,30.0,22.0,7.0,1.0,0.35714285714285715,0.375,0.35714285714285715,0.7368421052631579,0.15789473684210525,0.5,0.5,1.0,0.5789473684210527,0.3181818181818182,0.35,1.0,0.25,1.0,0.75,0.16666666666666666,0.3181818181818182,25.52857142857143,4.0,5.0,,1.0,1.0,,,,,1.0,,0.6666666666666666,1.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,0.8,0.07142857142857142,0.09090909090909091,0.3,0.16666666666666666,1.0,1.0,0.75,1.0,,,,True,,,
2052,1610612737,DeShawn Stevenson,DeShawn Stevenson,2052,ATL,1657.0,28,-17.0,50,53,15.0,30.0,3.0,103,,,,,,,,,,,,6.0,67,,,3.0,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,15.0,,,,,,,0.75,1.5,,0.75,1.5,,7.547169811320754,,0.047619047619047616,0.058823529411764705,,,0.038461538461538464,0.047619047619047616,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,1.0,0.5432,0.5826,,,,0.5,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,,1.0,2.0,4.0,,1.0,6.0,2.0,1.0,1.0,0.5,,0.6666666666666666,1.0,0.25,1.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,0.5,32.75,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,True,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,9899.0,165,-26.0,310,309,66.0,107.0,27.0,619,15.0,24.0,1.0,2.0,4.0,15.0,6.0,19.0,25.0,58.0,12.0,77.0,329,1.0,3.0,4.0,3.0,8.0,13.0,26.0,12.0,6.0,18.0,5.0,1.0,8.0,3.0,42.0,,7.0,12.0,13.0,30.0,7.0,37.0,9.0,6.0,6.0,6.0,3.0,2.0,12.0,1.0,3.0,7.0,18.0,1.0,23.0,1.0,26.0,11.0,3.0,,,3.0,13.0,63.0,3.0,0.52,0.5416666666666666,0.43103448275862066,0.3333333333333333,0.375,0.42207792207792205,0.25,0.375,0.43258426966292135,0.3333333333333333,0.40625,29.793510324483776,0.5,0.11607142857142858,0.061946902654867256,0.2727272727272727,,0.16025641025641027,0.046052631578947366,0.1724137931034483,0.046511627906976744,,,0.08108108108108109,0.14285714285714285,0.125,0.21875,0.4166666666666667,0.3116883116883117,0.625,0.6521739130434783,0.6,0.19480519480519481,0.26666666666666666,0.2857142857142857,0.25,0.24675324675324675,0.3157894736842105,0.3157894736842105,0.5,0.16666666666666666,0.5,0.5584415584415584,0.4965175324675325,0.6402625,0.4947416666666667,0.12790697674418605,0.16417910447761194,0.05194805194805195,0.16883116883116883,9.074137931034484,0.2129032258064516,1.0,3.0,2.0,4.0,24.0,2.0,2.0,1.0,2.0,3.0,2.0,,2.0,3.0,3.0,1.0,1.0,3.0,0.034482758620689655,0.041666666666666664,,0.045454545454545456,0.3333333333333333,0.75,0.3333333333333333,2.0,7.0,,1.0,3.0,12.0,1.0,3.0,5.0,19.0,1.0,4.0,15.0,12.0,3.0,1.0,0.2631578947368421,0.25,0.2631578947368421,0.24675324675324675,0.09090909090909091,0.2857142857142857,0.2857142857142857,1.0,0.15584415584415584,0.25,0.2727272727272727,1.0,0.08333333333333333,,0.25,0.3333333333333333,0.25,24.847368421052632,,1.0,,3.0,2.0,,,,,,0.06666666666666667,,,1.0,,,1.0,5.0,2.0,1.0,,0.05263157894736842,0.08333333333333333,0.625,0.25,,,,,,,,True,,,
2734,1610612737,Devin Harris,Devin Harris,2734,ATL,9834.0,164,-30.0,312,303,73.0,102.0,28.0,615,6.0,10.0,1.0,1.0,,1.0,3.0,7.0,9.0,18.0,6.0,39.0,331,1.0,1.0,2.0,2.0,3.0,6.0,4.0,9.0,4.0,13.0,3.0,1.0,5.0,4.0,30.0,,,3.0,5.0,8.0,,8.0,4.0,3.0,3.0,2.0,,,5.0,,,4.0,16.0,1.0,9.0,2.0,10.0,3.0,,,,,6.0,72.0,4.0,0.2222222222222222,0.2222222222222222,0.5,1.0,0.6666666666666666,0.4583333333333333,0.5,0.25,0.47560975609756095,0.5,0.3,13.450292397660819,0.6,0.05434782608695652,,0.06818181818181818,,0.058823529411764705,,,,,,0.037037037037037035,0.03225806451612903,0.08823529411764706,0.06060606060606061,0.09090909090909091,0.2777777777777778,0.6,0.8571428571428571,0.3333333333333333,0.027777777777777776,,,,0.19444444444444445,0.42857142857142855,0.42857142857142855,,0.125,1.0,0.7777777777777778,0.5383558823529411,0.6193,0.48492142857142856,0.07692307692307693,0.14285714285714285,0.05128205128205128,0.15384615384615385,8.56111111111111,0.23397435897435898,1.0,1.0,,2.0,14.0,,3.0,,,1.0,,,,2.0,,,,3.0,0.16666666666666666,0.3,,,,0.5,1.0,,3.0,,1.0,5.0,15.0,,4.0,5.0,18.0,,5.0,15.0,14.0,5.0,1.0,0.2777777777777778,,0.29411764705882354,0.5,0.08333333333333333,,,,0.4166666666666667,0.3333333333333333,0.3333333333333333,1.0,0.125,,0.5,,0.35714285714285715,26.444444444444443,1.0,1.0,,3.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,True,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,3980.0,66,-23.0,127,130,43.0,69.0,15.0,257,6.0,10.0,3.0,6.0,,2.0,2.0,4.0,8.0,16.0,9.0,25.0,131,2.0,3.0,4.0,3.0,9.0,8.0,12.0,,1.0,1.0,1.0,,,,3.0,2.0,5.0,1.0,3.0,4.0,8.0,12.0,3.0,1.0,2.0,3.0,1.0,,5.0,,1.0,5.0,17.0,1.0,16.0,4.0,12.0,5.0,3.0,,2.0,3.0,6.0,41.0,5.0,0.75,1.0,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5681818181818182,0.6666666666666666,0.4,19.014084507042256,0.4,0.06818181818181818,0.10869565217391304,0.07692307692307693,0.125,0.07017543859649122,0.11290322580645161,0.125,0.10526315789473684,0.15384615384615385,,0.07142857142857142,0.0625,0.07142857142857142,0.08333333333333333,,0.625,0.6,0.75,0.6666666666666666,0.125,,,,0.25,0.5,0.5,1.0,0.6666666666666666,0.5,0.625,0.5495812499999999,0.5242,0.5492444444444444,0.23809523809523808,0.23809523809523808,0.16,0.32,6.224999999999999,0.33858267716535434,2.0,3.0,,2.0,4.0,4.0,2.0,,,2.0,2.0,,,1.0,1.0,2.0,,,0.125,0.2,0.10526315789473684,,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,0.16666666666666666,True,,,
2563,1610612737,Dahntay Jones,Dahntay Jones,2563,ATL,105.0,2,-1.0,3,5,3.0,5.0,,8,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,3,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,33.333333333333336,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.7245,,0.7245,,,,1.0,0.8,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,191.0,3,-4.0,5,5,,3.0,,10,,,,,,,,,,,,,9,,,,,,,,,1.0,1.0,1.0,,,,3.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.16666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,206.0,3,-5.0,6,7,,,,13,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,1150.0,19,-2.0,36,35,7.0,12.0,5.0,71,1.0,1.0,,,,1.0,1.0,1.0,2.0,3.0,,4.0,33,,,,,1.0,,4.0,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,,1.0,,,1.0,,1.0,1.0,3.0,,2.0,,,,1.0,,,1.0,,7.0,1.0,1.0,1.0,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,9.75609756097561,,0.16666666666666666,,0.2,,0.17647058823529413,,,,,,,0.5,0.2,,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,0.41183333333333333,,0.4058,,,,,8.433333333333334,0.19444444444444445,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,2001.0,33,3.0,65,66,29.0,31.0,4.0,131,1.0,2.0,,,4.0,6.0,4.0,6.0,9.0,14.0,6.0,24.0,74,1.0,2.0,2.0,4.0,6.0,14.0,10.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,1.0,,,2.0,2.0,1.0,3.0,,,1.0,1.0,1.0,,2.0,,,1.0,5.0,,5.0,,6.0,,1.0,,,1.0,14.0,29.0,1.0,0.5555555555555556,0.5555555555555556,0.6428571428571429,0.5,0.6666666666666666,0.6428571428571429,0.5,0.6666666666666666,0.7058823529411765,0.5,0.7777777777777778,27.142857142857146,0.5,0.09090909090909091,,,0.125,0.06666666666666667,0.043478260869565216,,,0.14285714285714285,,,0.3333333333333333,0.1,,,0.14285714285714285,0.5,0.5,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.25,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,0.14285714285714285,0.4214785714285714,,0.42255,,,0.08333333333333333,0.5833333333333334,11.65,0.4461538461538462,,,,6.0,8.0,,,,,,,1.0,,3.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,2808.0,47,14.0,93,97,49.0,55.0,9.0,190,1.0,3.0,,1.0,,,,,1.0,3.0,1.0,18.0,87,,1.0,,,1.0,7.0,2.0,1.0,,1.0,,,1.0,,2.0,1.0,1.0,1.0,3.0,5.0,2.0,7.0,,,1.0,,,,1.0,,1.0,1.0,6.0,4.0,4.0,1.0,3.0,1.0,1.0,,,1.0,7.0,49.0,3.0,1.0,1.0,0.3333333333333333,,,0.7083333333333334,,0.6,0.6923076923076923,,0.5833333333333334,13.72549019607843,1.0,0.09375,0.037037037037037035,0.05555555555555555,0.09090909090909091,0.08,0.05263157894736842,0.09090909090909091,,0.125,,,0.2,0.11764705882352941,,0.14285714285714285,0.25,0.3333333333333333,1.0,1.0,,,,,,,,,0.2,,1.0,0.5529916666666667,,0.50592,0.08333333333333333,0.3333333333333333,,0.3888888888888889,0.7999999999999999,0.5268817204301075,,1.0,,1.0,,,2.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,,,1.0,1.0,,2.0,4.0,,1.0,3.0,5.0,2.0,3.0,5.0,9.0,2.0,4.0,15.0,5.0,3.0,1.0,0.5555555555555556,0.5,0.5555555555555556,0.75,0.3333333333333333,0.5,0.5,1.0,0.4166666666666667,0.6,0.6,1.0,0.2,,0.6,0.6666666666666666,0.6,25.344444444444445,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,False,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,2696.0,45,11.0,87,92,39.0,37.0,7.0,179,,,,,,,2.0,5.0,2.0,5.0,6.0,16.0,84,,,,1.0,2.0,5.0,2.0,1.0,1.0,2.0,,1.0,,1.0,5.0,,,,3.0,3.0,,3.0,,,2.0,,,,2.0,,1.0,2.0,2.0,,3.0,,7.0,,3.0,,,3.0,5.0,39.0,,0.5,0.5,0.4,,0.5,0.45454545454545453,,0.25,0.5769230769230769,,0.4,15.789473684210527,1.0,0.1,,,,0.06818181818181818,,,,,,,0.16666666666666666,0.15384615384615385,,,,,,,,,,,0.45454545454545453,0.4,0.5,0.5,,,0.5454545454545454,0.47624090909090905,,0.47082500000000005,0.08333333333333333,,,0.3125,18.7,0.4482758620689655,,,,3.0,2.0,,1.0,,,,,,,1.0,3.0,2.0,,1.0,0.2,,,,0.6666666666666666,,,,1.0,,,2.0,5.0,,2.0,2.0,6.0,,2.0,6.0,5.0,2.0,1.0,0.3333333333333333,,0.3333333333333333,0.5454545454545454,0.09090909090909091,,,,0.45454545454545453,0.4,0.4,1.0,,,0.5,,0.4,24.900000000000002,,,,2.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,False,1.0,0.2,0.14285714285714285
