EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,ShootingFouls,AtRimFGM,AtRimFGA,BadPassTurnovers,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,BadPassOutOfBoundsTurnovers,DefAtRimReboundPct,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,LongMidRangeAssists,OffTwoPtRebounds,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFtPoints,Fg2aBlocked,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,OffAtRimReboundPct,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,on,SecondChanceFtPoints,HeaveAttempts,Corner3Assists,FTOffRebounds,SelfOReb,BadPassSteals,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,BlockedCorner3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,173.0,3,3,6,5,2.0,1.0,11,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,28.57142857142857,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.40015,13.399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,1610612759,Tracy McGrady,Tracy McGrady,1503,SAS,1875.0,31,21,58,58,26.0,9.0,116,,,,4.0,,4.0,,42.0,,,2.0,7.0,2.0,16.0,2.0,7.0,8.0,,,,,,,,13.043478260869566,0.16666666666666666,0.17647058823529413,0.6666666666666666,,,,,0.5714285714285714,,,0.45020714285714286,18.925,12.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,12.0,0.42857142857142855,0.5,0.3333333333333333,0.18181818181818182,0.07142857142857142,0.034482758620689655,0.1,0.2,0.21428571428571427,0.3333333333333333,0.14285714285714285,0.2857142857142857,1.0,0.42857142857142855,0.494775,24.5,0.20689655172413793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,161.0,3,-1,6,6,3.0,,12,,,,,,,,5.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,498.0,8,9,18,16,11.0,1.0,34,,,1.0,1.0,2.0,2.0,4.0,13.0,4.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,21.05263157894737,0.25,0.1111111111111111,,,,,,0.3333333333333333,1.0,1.0,0.5313333333333333,9.35,5.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,5.0,0.3333333333333333,1.0,,,,,,,,,,0.3333333333333333,,0.6666666666666666,,26.3,0.2777777777777778,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,109.0,2,4,5,4,2.0,,9,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,1.0,,,0.4123,17.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,1103.0,18,14,32,34,8.0,7.0,66,1.0,2.0,,1.0,1.0,3.0,5.0,27.0,2.0,,,1.0,,2.0,1.0,4.0,4.0,,,1.0,1.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,15.384615384615383,0.125,0.18181818181818182,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,0.4575833333333334,10.799999999999999,7.0,,3.0,1.0,3.0,1.0,3.0,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,,,,7.0,0.5,,,0.21428571428571427,,,,0.3333333333333333,0.2,,,0.5,0.5,0.5,0.437825,24.933333333333337,0.21875,1.0,,,,0.14285714285714285,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.75,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,100.0,2,-1,3,4,3.0,,7,,,,,,,,3.0,,,,,,,,1.0,1.0,,,,,,,,33.333333333333336,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,211.0,4,6,7,6,4.0,1.0,13,,,,,,,3.0,4.0,,,,,,,,,,,,,,,1.5,1.5,12.5,,,,,,,,,,,0.5379,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,26.3,,,,,,,,,,,,1.0,,,1.0,,,,,3.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,1545.0,26,13,47,47,23.0,9.0,94,,,1.0,1.0,2.0,2.0,10.0,35.0,4.0,,,1.0,,2.0,,2.0,3.0,1.0,,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,17.24137931034483,,0.07407407407407407,,,,,,0.1111111111111111,1.0,1.0,0.5350166666666667,10.7,12.0,2.0,5.0,,7.0,1.0,5.0,1.0,,,,2.0,,1.0,,,,1.0,,1.0,2.0,,,,,,,12.0,0.7777777777777778,,,0.11764705882352941,,0.037037037037037035,,,0.16666666666666666,,0.2222222222222222,0.5555555555555556,,0.8888888888888888,0.43145,24.61428571428571,0.2553191489361702,,1.0,1.0,,,0.1111111111111111,1.0,1.0,1.0,1.0,2.0,,,2.0,,1.0,,2.0,6.0,2.0,2.0,1.0,0.2857142857142857,,0.2857142857142857,0.5,0.5,0.4,0.4,1.0,,,0.4,0.2,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.16666666666666666,0.5,0.3583,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,1380.0,23,20,42,41,13.0,7.0,83,1.0,1.0,1.0,1.0,4.0,5.0,10.0,32.0,,8.0,,4.0,,8.0,1.0,3.0,5.0,4.0,,,,0.8,0.6666666666666666,0.7142857142857143,16.3265306122449,0.125,0.125,,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,0.49980833333333335,6.140000000000001,12.0,,1.0,,1.0,,1.0,4.0,2.0,1.0,1.0,2.0,,2.0,,,,1.0,,1.0,1.0,,,,,,,12.0,0.16666666666666666,,,0.125,0.1,0.1,0.14285714285714285,,0.1,,,0.16666666666666666,,0.6666666666666666,0.468475,24.9,0.2857142857142857,,2.0,3.0,,0.16666666666666666,0.5,0.6666666666666666,1.0,,,,1.0,,,1.0,4.0,,7.0,,,7.0,,,,,0.75,0.875,,,,1.0,,,0.7,1.0,0.5,,,,,3.0,1.0,1.0,,0.75,,,0.1,,,,,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,0.2,0.3333333333333333,0.25,0.5,0.5,0.2857142857142857,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
