EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,Steals,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,FoulsDrawn,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,LongMidRangeFGM,FtPoints,PenaltyFtPoints,PtsUnassisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Corner3Assists,OffThreePtRebounds,BlockingFoulsDrawn,3SecondViolations,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Charge Fouls Drawn,SecondChanceFtPoints,Offensive Fouls,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,LostBallOutOfBoundsTurnovers,BlockingFouls,Blocked3s,BlockedArc3,Corner3FGM,PenaltyCorner3FGM,HeaveAttempts,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,on,Loose Ball Fouls,SecondChanceCorner3FGA,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SelfOReb,SelfORebPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted
1712,1610612747,Antawn Jamison,Antawn Jamison,1712,LAL,3158.0,53.0,-27.0,104.0,107.0,24.0,24.0,9.0,211.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,10.0,1.0,2.0,3.0,8.0,5.0,10.0,21.0,122.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,15.0,2.0,10.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,5.0,24.0,0.6666666666666666,1.0,1.0,0.5,0.5,0.5,0.375,1.0,1.0,0.5833333333333334,1.0,0.8333333333333334,0.5833333333333334,1.0,0.8333333333333334,0.5555555555555556,0.25,0.25,0.5,16.666666666666668,1.0,0.3333333333333333,0.125,0.03571428571428571,0.08333333333333333,0.05,0.07692307692307693,0.14285714285714285,0.5,0.2222222222222222,0.75,1.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.7777777777777778,0.5,0.5037833333333334,0.5014,0.5054333333333333,0.09523809523809523,0.23809523809523808,7.8,25.0,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,1711.0,29.0,-13.0,54.0,53.0,23.0,11.0,11.0,107.0,,,,,,,6.0,,,3.0,,2.0,1.0,6.0,,5.0,2.0,66.0,1.0,1.0,2.0,1.0,3.0,,3.0,2.0,,2.0,,,3.0,,3.0,,,,,1.0,,1.0,,1.0,3.0,4.0,1.0,,2.0,,1.0,,,,,2.0,23.0,,,,,,,0.16666666666666666,1.0,0.3333333333333333,0.09090909090909091,0.5,0.16666666666666666,0.09090909090909091,0.5,0.16666666666666666,0.45454545454545453,0.5,,0.5,19.402985074626866,0.5,,0.25,0.06666666666666667,,0.047619047619047616,,,,,,,,0.5454545454545454,,0.2727272727272727,,,,,,,,0.3333333333333333,,0.45454545454545453,,0.4276318181818182,0.427675,0.405675,1.0,1.0,6.766666666666667,24.82,0.42592592592592593,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09523809523809523,0.06666666666666667,0.14285714285714285,0.2,0.16666666666666666,0.3333333333333333,0.18181818181818182,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202721,1610612747,Darius Morris,Darius Morris,202721,LAL,6295.0,105.0,-59.0,200.0,205.0,56.0,39.0,22.0,405.0,10.0,16.0,1.0,1.0,6.0,6.0,2.0,8.0,3.0,9.0,1.0,2.0,13.0,26.0,3.0,9.0,42.0,239.0,1.0,1.0,2.0,7.0,9.0,1.0,2.0,20.0,6.0,20.0,6.0,2.0,9.0,3.0,2.0,9.0,12.0,5.0,27.0,,1.0,3.0,,4.0,1.0,5.0,4.0,1.0,6.0,2.0,6.0,,,,,20.0,56.0,0.23076923076923078,0.25,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,0.7777777777777778,0.5,0.5,0.7727272727272727,0.5526315789473685,0.5,0.8333333333333334,0.2571428571428571,0.07692307692307693,0.125,,19.555555555555557,0.6666666666666666,,,0.04918032786885246,0.047619047619047616,0.04878048780487805,0.08333333333333333,0.08333333333333333,,0.45714285714285713,0.625,0.7142857142857143,0.3,0.05714285714285714,0.22857142857142856,0.2571428571428571,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,1.0,0.5454545454545454,1.0,0.18181818181818182,0.5,0.7142857142857143,0.3333333333333333,0.5211157142857142,0.6413,0.5498863636363636,0.047619047619047616,0.47619047619047616,7.234615384615385,25.155555555555555,0.28,,,,1.0,1.0,1.0,2.0,1.0,3.0,2.0,,,,7.0,0.015384615384615385,0.010752688172043012,0.04,,,,,0.5,,3.0,7.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,2.0,4.0,1.0,1.0,0.0625,0.375,0.375,0.13157894736842105,0.14285714285714285,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,4100.0,68.0,-39.0,127.0,131.0,19.0,24.0,12.0,258.0,8.0,9.0,2.0,2.0,2.0,2.0,9.0,7.0,,,,,15.0,25.0,,,32.0,156.0,5.0,6.0,10.0,2.0,3.0,,,4.0,14.0,16.0,,,,,1.0,8.0,12.0,7.0,28.0,,5.0,10.0,4.0,19.0,2.0,21.0,5.0,2.0,8.0,3.0,4.0,2.0,2.0,2.0,,4.0,19.0,0.4666666666666667,0.4666666666666667,,,,,0.6,0.8333333333333334,0.6666666666666666,0.6,0.8333333333333334,0.6666666666666666,0.6153846153846154,0.8333333333333334,0.6666666666666666,,0.04,0.1111111111111111,,23.943661971830988,0.625,1.0,,0.22727272727272727,0.4166666666666667,0.26785714285714285,0.26666666666666666,0.3333333333333333,,0.36,0.8888888888888888,1.0,0.625,0.36,0.28,,,,,0.3333333333333333,1.0,0.6666666666666666,1.0,,,0.36,,0.46529600000000004,0.38856,0.5264666666666667,0.3125,0.125,7.895999999999999,,0.14960629921259844,6.0,,,,,1.0,,,3.0,3.0,1.0,2.0,,7.0,0.023255813953488372,0.034482758620689655,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,1.0,2.0,,,4.0,3.0,,1.0,,2.0,,,4.0,2.0,3.0,,,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.11538461538461539,0.11538461538461539,,1.0,1.0,1.0,1.0,0.06666666666666667,0.1,0.07142857142857142,0.5,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
959,1610612747,Steve Nash,Steve Nash,959,LAL,467.0,8.0,-8.0,16.0,15.0,3.0,2.0,3.0,31.0,,,,,,,1.0,1.0,,1.0,,,2.0,2.0,,1.0,4.0,19.0,,,,,,,,,,4.0,,,1.0,,,1.0,2.0,1.0,5.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,3.0,,,,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,15.789473684210526,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.4808333333333333,0.5955,,,,13.65,25.1,0.1875,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,0.16666666666666666,0.125,,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2730,1610612747,Dwight Howard,Dwight Howard,2730,LAL,3644.0,61.0,-43.0,114.0,115.0,34.0,18.0,17.0,229.0,9.0,12.0,3.0,5.0,2.0,2.0,5.0,1.0,,,,,11.0,18.0,,,31.0,147.0,3.0,5.0,7.0,2.0,3.0,,,9.0,12.0,10.0,,6.0,,,2.0,2.0,3.0,,7.0,,4.0,10.0,,14.0,8.0,22.0,6.0,2.0,9.0,4.0,8.0,2.0,,2.0,,9.0,34.0,0.5454545454545454,0.75,,,,,0.6111111111111112,0.6,0.6666666666666666,0.6111111111111112,0.6,0.6666666666666666,0.5535714285714286,0.5,0.5625,,0.1111111111111111,0.16666666666666666,,27.819548872180448,0.6666666666666666,,,0.2702702702702703,0.5714285714285714,0.3181818181818182,0.3125,0.6,,0.6666666666666666,0.75,0.9,0.5555555555555556,0.2777777777777778,0.05555555555555555,,,,,1.0,0.6,0.6666666666666666,1.0,,,0.6666666666666666,,0.5456111111111112,0.5894,0.6225333333333333,0.22580645161290322,0.2903225806451613,3.577777777777778,,0.2982456140350877,2.0,,,,,7.0,2.0,,4.0,3.0,1.0,4.0,,21.0,0.18421052631578946,0.1568627450980392,0.26666666666666666,0.25,0.4,0.4,,,,,9.0,5.0,,1.0,1.0,1.0,1.0,2.0,,,,22.0,2.0,6.0,,,0.2222222222222222,,,0.2727272727272727,0.2727272727272727,,,1.0,,,0.07692307692307693,0.25,0.09090909090909091,0.5,0.5,,,1.0,3.0,6.0,1.0,1.0,1.0,4.0,0.06666666666666667,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2768,1610612747,Chris Duhon,Chris Duhon,2768,LAL,2749.0,46.0,-17.0,89.0,90.0,12.0,11.0,8.0,179.0,,,,,,,2.0,1.0,2.0,5.0,,,1.0,3.0,2.0,5.0,8.0,97.0,,,,,,,,,2.0,,6.0,,5.0,2.0,,3.0,3.0,1.0,6.0,,,2.0,,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,12.0,1.0,1.0,1.0,0.4,,0.4,0.3333333333333333,,,0.5,,,0.5,,,0.625,,,,11.34020618556701,0.3333333333333333,,,0.07142857142857142,,0.05405405405405406,0.08333333333333333,,1.0,,,,,0.25,0.125,0.625,0.4,0.4,1.0,,,,,,,0.625,0.4,0.45215,,,,,11.933333333333332,26.04,0.1348314606741573,1.0,,,,,,2.0,1.0,,2.0,,1.0,,,,0.027777777777777776,,,0.5,0.5,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,0.125,,,,,,,1.0,,,0.1,,0.1111111111111111,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,1357.0,23.0,-11.0,45.0,47.0,26.0,9.0,4.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,,,,,1.0,5.0,,,2.0,50.0,1.0,2.0,2.0,1.0,2.0,,,2.0,,2.0,,2.0,,,,,,,,,2.0,4.0,1.0,7.0,1.0,8.0,,,,,1.0,,,1.0,,2.0,26.0,,,,,,,0.2,0.5,0.5,0.2,0.5,0.5,0.2,0.5,0.5,,,,,10.204081632653061,,0.5,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.5,,0.2,1.0,1.0,,,0.8,,,,,0.5,1.0,0.5,1.0,,,0.2,,0.43038,0.4723,0.43305,1.0,1.0,13.739999999999998,,0.5777777777777777,,,,,,1.0,,,,,,,,,0.08333333333333333,0.045454545454545456,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,
201947,1610612747,Earl Clark,Earl Clark,201947,LAL,3213.0,54.0,-32.0,97.0,104.0,22.0,24.0,8.0,201.0,2.0,3.0,,,,,1.0,7.0,,1.0,,,5.0,11.0,,2.0,10.0,115.0,,,,1.0,1.0,,,2.0,8.0,2.0,,,1.0,,,,1.0,,3.0,,1.0,5.0,,6.0,1.0,7.0,4.0,2.0,6.0,2.0,3.0,1.0,1.0,1.0,,2.0,22.0,0.8,0.8,,,,,0.45454545454545453,,1.0,0.38461538461538464,,1.0,0.38461538461538464,,1.0,0.15384615384615385,,,,18.095238095238095,0.6666666666666666,,,0.14705882352941177,0.1,0.13636363636363635,0.2,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.07692307692307693,0.5384615384615384,0.07692307692307693,,,,,,,,,,0.38461538461538464,,0.43681923076923085,,0.3189,,0.2,12.472727272727274,23.9,0.2268041237113402,,1.0,,,,,1.0,,2.0,2.0,1.0,,,,,0.023255813953488372,,0.16666666666666666,,,0.07692307692307693,,,3.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,0.42857142857142855,0.42857142857142855,,,,,1.0,,,0.06666666666666667,,0.07142857142857142,0.2,,1.0,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202726,1610612747,Andrew Goudelock,Andrew Goudelock,202726,LAL,3399.0,57.0,-36.0,112.0,113.0,35.0,9.0,12.0,225.0,3.0,4.0,,,,,9.0,5.0,,6.0,,5.0,9.0,18.0,,6.0,18.0,134.0,,,,3.0,4.0,,5.0,6.0,8.0,10.0,,,6.0,,1.0,2.0,2.0,1.0,4.0,,1.0,2.0,,3.0,,3.0,3.0,3.0,3.0,2.0,4.0,,,,,6.0,35.0,0.4444444444444444,0.4444444444444444,,,,,0.5,,0.75,0.375,,0.3333333333333333,0.375,,0.3333333333333333,0.25,0.05555555555555555,,0.1111111111111111,21.09375,1.0,,,0.07142857142857142,0.06666666666666667,0.06976744186046512,0.1,,,0.16666666666666666,0.75,0.75,0.3333333333333333,0.375,0.20833333333333334,0.25,,,,,,,,0.5555555555555556,,0.4166666666666667,,0.4504395833333333,,0.44897777777777775,,0.3333333333333333,8.816666666666668,25.183333333333337,0.3125,3.0,,,,,,4.0,2.0,,,,3.0,,1.0,,,,0.08333333333333333,0.3333333333333333,0.375,,,,3.0,,,,,,,1.0,2.0,,,,,,,,,,0.6,0.6,,,,,,,,,,,0.16666666666666666,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
