EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTOffRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,BlockingFouls,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,22342.0,372.0,43.0,657,691,172.0,140,93.0,1348,23.0,45.0,3.0,5.0,4.0,8.0,7.0,17.0,6.0,23.0,2.0,8.0,1.0,2.0,1.0,11.0,31.0,1.0,5.0,3.0,10.0,36.0,85.0,13.0,39.0,45.0,156.0,675,3.0,5.0,2.0,7.0,9.0,21.0,9.0,19.0,3.0,11.0,16.0,43.0,24.0,48.0,33.0,6.0,31.0,11.0,7.0,73.0,5.0,78.0,3.0,2.0,30.0,14.0,29.0,161.0,1.0,3.0,13.0,30.0,1.0,44.0,4.0,48.0,2.0,15.0,7.0,8.0,15.0,8.0,6.0,2.0,7.0,1.0,1.0,21.0,4.0,4.0,8.0,25.0,2.0,2.0,46.0,1.0,3.0,5.0,2.0,60.0,3.0,7.0,22.0,6.0,4.0,2.0,2.0,4.0,2.0,40.0,164.0,2.0,3.0,0.3333333333333333,0.3333333333333333,0.8461538461538461,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.3333333333333333,0.4235294117647059,0.6,0.47368421052631576,0.4475806451612903,0.5,0.45,0.5033557046979866,0.5882352941176471,0.525,0.31451612903225806,0.08235294117647059,0.15555555555555556,22.16427640156454,0.7142857142857143,0.07142857142857142,0.11811023622047244,0.01107011070110701,0.15476190476190477,0.01818181818181818,0.12721893491124261,0.012269938650306749,0.010101010101010102,0.011904761904761904,0.011363636363636364,0.03125,0.07894736842105263,0.09523809523809523,0.1702127659574468,0.1509433962264151,0.16129032258064516,0.029411764705882353,0.5,0.3629032258064516,0.5111111111111111,0.6052631578947368,0.2608695652173913,0.13709677419354838,0.4117647058823529,0.4117647058823529,0.2857142857142857,0.18548387096774194,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.06451612903225806,0.25,0.25,1.0,0.25,0.3548387096774194,0.3548387096774194,0.8181818181818182,0.4166666666666667,0.6,0.16666666666666666,0.5,1.0,0.4166666666666667,0.2,1.0,0.26666666666666666,0.5,0.03333333333333333,0.3333333333333333,0.3,0.6774193548387096,0.3548387096774194,0.5090036290322582,0.49005625,0.45369,0.15384615384615385,0.21153846153846154,0.1346153846153846,0.27564102564102566,7.588235294117647,25.21282051282051,0.2617960426179604,,,,,,,,,,,,,,,,,,True,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,22701.0,378.0,19.0,675,710,187.0,153,92.0,1385,13.0,22.0,3.0,5.0,1.0,1.0,26.0,60.0,23.0,46.0,,,,,,,,,,,,62.0,128.0,,,37.0,161.0,690,8.0,14.0,,,3.0,19.0,10.0,22.0,,,22.0,42.0,78.0,46.0,,,,,6.0,24.0,5.0,29.0,2.0,3.0,12.0,4.0,8.0,63.0,3.0,9.0,16.0,46.0,2.0,64.0,13.0,77.0,1.0,9.0,5.0,4.0,5.0,2.0,6.0,1.0,3.0,,1.0,11.0,,2.0,17.0,35.0,2.0,6.0,42.0,1.0,1.0,,1.0,44.0,2.0,,12.0,11.0,25.0,16.0,8.0,25.0,17.0,35.0,179.0,1.0,7.0,0.6290322580645161,0.6610169491525424,,,,,,0.484375,0.5714285714285714,0.45454545454545453,0.484375,0.5714285714285714,0.45454545454545453,0.540268456375839,0.59375,0.5833333333333334,,0.046875,0.045454545454545456,20.408163265306122,0.45454545454545453,0.125,0.18253968253968253,0.031578947368421054,0.1839080459770115,0.05263157894736842,0.18289085545722714,0.03508771929824561,0.038461538461538464,0.022727272727272728,0.03225806451612903,0.05714285714285714,0.2191780821917808,0.23170731707317074,0.1134020618556701,0.20689655172413793,0.13793103448275862,0.016666666666666666,0.68,0.171875,0.5909090909090909,0.6190476190476191,0.5384615384615384,0.46875,0.43333333333333335,0.4727272727272727,0.5,0.359375,0.5,0.5,0.8260869565217391,,,,,,,,,0.35714285714285715,0.6,,,,,,,0.045454545454545456,1.0,,,,0.171875,,0.4311031249999999,0.4715153846153846,0.4087954545454546,0.08695652173913043,0.08695652173913043,0.11801242236024845,0.2608695652173913,10.813281250000003,,0.277037037037037,6.0,1.0,1.0,1.0,1.0,2.0,0.08333333333333333,0.03225806451612903,0.045454545454545456,,,,,,,,,True,,,
201573,1610612763,Jerryd Bayless,Jerryd Bayless,201573,MEM,3769.0,63.0,4.0,127,132,67.0,72,18.0,259,3.0,7.0,1.0,1.0,2.0,4.0,,1.0,2.0,5.0,,3.0,,,1.0,1.0,6.0,,1.0,1.0,3.0,5.0,13.0,1.0,9.0,5.0,18.0,139,1.0,1.0,,1.0,1.0,3.0,4.0,9.0,1.0,4.0,4.0,15.0,6.0,4.0,,3.0,6.0,1.0,1.0,5.0,1.0,6.0,1.0,,2.0,1.0,2.0,13.0,,1.0,,6.0,,6.0,1.0,7.0,,1.0,1.0,,3.0,2.0,,,1.0,,,3.0,,1.0,3.0,8.0,,,2.0,,,,1.0,5.0,1.0,2.0,2.0,,2.0,1.0,1.0,2.0,2.0,15.0,65.0,3.0,,0.6,0.6,,0.1111111111111111,,0.25,0.1111111111111111,0.38461538461538464,1.0,0.4444444444444444,0.29545454545454547,0.5,0.4230769230769231,0.34782608695652173,0.75,0.5,0.4090909090909091,0.07692307692307693,0.14285714285714285,16.883116883116884,1.0,,0.15384615384615385,0.02,,,0.10714285714285714,0.015873015873015872,0.04,,,,0.058823529411764705,0.375,0.14285714285714285,,,,1.0,0.3181818181818182,0.42857142857142855,0.5,0.6666666666666666,0.045454545454545456,,,,0.22727272727272727,0.4,0.4,0.5,0.13636363636363635,,,,0.2727272727272727,0.16666666666666666,0.16666666666666666,,0.5,1.0,,,,0.5,,,0.3076923076923077,0.5,0.07692307692307693,0.23076923076923078,0.3333333333333333,0.7272727272727273,0.16666666666666666,0.5047727272727275,0.6047,0.48061538461538456,0.08695652173913043,0.14285714285714285,0.16666666666666666,0.8333333333333334,9.646153846153847,24.866666666666667,0.5275590551181102,,,,,,,,,,,,,,,,,,True,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,2865.0,48.0,-1.0,90,92,44.0,36,14.0,182,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,8.0,,1.0,,,,,,,,,,10.0,14.0,,1.0,1.0,21.0,106,2.0,2.0,,,,4.0,4.0,4.0,,,1.0,9.0,18.0,2.0,,,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,2.0,1.0,4.0,1.0,6.0,3.0,9.0,,,,,,,1.0,,,,,1.0,,1.0,2.0,10.0,,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,9.0,44.0,2.0,,0.9,1.0,,,,,,0.7142857142857143,1.0,1.0,0.6666666666666666,1.0,1.0,0.7,1.0,1.125,0.06666666666666667,,,14.545454545454545,,0.5,0.14814814814814814,0.05263157894736842,0.09090909090909091,0.14285714285714285,0.13157894736842105,0.06666666666666667,0.07142857142857142,0.07142857142857142,,0.2,,0.09090909090909091,0.3,0.09090909090909091,,,,0.2,1.0,1.0,0.6666666666666666,0.2,0.6666666666666666,0.6666666666666666,1.0,0.5333333333333333,0.625,0.625,1.0,0.06666666666666667,,,,,,,,0.5,1.0,,,,,,,0.25,1.0,,,,0.26666666666666666,,0.4296033333333333,0.4962,0.45265,0.06666666666666667,0.07142857142857142,0.19047619047619047,0.42857142857142855,13.442857142857141,24.5,0.4888888888888889,2.0,,,1.0,,,,,,,,,,,,,,True,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,25313.0,422.0,21.0,755,786,212.0,182,106.0,1541,42.0,84.0,10.0,22.0,9.0,24.0,3.0,10.0,7.0,23.0,1.0,5.0,,,1.0,1.0,3.0,,,1.0,1.0,52.0,117.0,2.0,8.0,44.0,154.0,792,12.0,26.0,,,8.0,32.0,9.0,31.0,1.0,2.0,21.0,42.0,52.0,52.0,3.0,3.0,3.0,1.0,13.0,21.0,6.0,27.0,5.0,1.0,11.0,7.0,3.0,60.0,5.0,32.0,13.0,34.0,7.0,54.0,37.0,91.0,8.0,30.0,15.0,15.0,7.0,4.0,12.0,3.0,3.0,,1.0,19.0,2.0,8.0,21.0,48.0,2.0,3.0,41.0,,2.0,3.0,,58.0,6.0,,26.0,6.0,4.0,3.0,1.0,5.0,3.0,40.0,203.0,9.0,3.0,0.5,0.5909090909090909,0.5,0.25,,0.5,0.25,0.4444444444444444,0.46153846153846156,0.2903225806451613,0.44,0.46153846153846156,0.3181818181818182,0.5099337748344371,0.5,0.4666666666666667,0.064,0.1111111111111111,0.14285714285714285,19.11764705882353,0.3684210526315789,0.4117647058823529,0.12274368231046931,0.10223642172523961,0.13402061855670103,0.078125,0.12566844919786097,0.09814323607427056,0.1452991452991453,0.1134020618556701,0.04040404040404041,0.0975609756097561,0.06976744186046512,0.12222222222222222,0.16831683168316833,0.14516129032258066,0.11428571428571428,0.13793103448275862,0.6,0.672,0.5,0.5833333333333334,0.5,0.08,0.3,0.3333333333333333,,0.184,0.30434782608695654,0.30434782608695654,0.7142857142857143,0.04,0.2,0.2,1.0,0.024,0.3333333333333333,0.3333333333333333,,0.8461538461538461,0.45454545454545453,,,,,,,0.7272727272727273,0.375,0.030303030303030304,0.030303030303030304,1.0,0.736,0.3333333333333333,0.5491456000000001,0.561848,0.5592484848484849,0.1793103448275862,0.1897810218978102,0.2077922077922078,0.2727272727272727,5.60854700854701,24.3875,0.280794701986755,16.0,,5.0,,,3.0,0.1,,0.043478260869565216,1.0,1.0,1.0,,,,,,True,,,
202347,1610612763,Quincy Pondexter,Quincy Pondexter,202347,MEM,6664.0,111.0,1.0,203,214,90.0,81,32.0,417,8.0,10.0,,,3.0,5.0,1.0,3.0,,2.0,4.0,9.0,,,4.0,3.0,10.0,,1.0,,3.0,9.0,15.0,7.0,19.0,4.0,43.0,223,,,,1.0,,,4.0,7.0,2.0,7.0,4.0,18.0,14.0,4.0,21.0,,10.0,3.0,1.0,2.0,,2.0,,,2.0,,,4.0,,,3.0,6.0,,9.0,,9.0,,4.0,2.0,2.0,3.0,,1.0,,3.0,,,4.0,,2.0,1.0,9.0,,,5.0,,1.0,1.0,,7.0,1.0,,3.0,1.0,,,,,,18.0,86.0,4.0,1.0,0.7777777777777778,0.7777777777777778,1.0,0.3684210526315789,,0.2857142857142857,0.3684210526315789,0.6,,0.5714285714285714,0.5735294117647058,,0.5,0.581081081081081,,0.5294117647058824,0.5588235294117647,0.06666666666666667,0.1,16.94214876033058,0.75,,0.09090909090909091,,0.10344827586206896,,0.09473684210526316,,,,,,0.15384615384615385,0.08695652173913043,,0.05,0.2222222222222222,,,0.29411764705882354,0.8,0.8888888888888888,0.75,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,,,,0.2647058823529412,0.4444444444444444,0.4444444444444444,1.0,0.29411764705882354,0.3,0.3,1.0,,,,,,1.0,,,0.35714285714285715,0.6,0.2857142857142857,0.21428571428571427,,0.8529411764705882,0.3,0.5636117647058825,0.54825,0.5468642857142856,0.08333333333333333,0.17647058823529413,,0.4186046511627907,4.5200000000000005,24.294736842105266,0.4433497536945813,,,,1.0,,,,,,,,,2.0,0.5,,,,True,,,
202720,1610612763,Jon Leuer,Jon Leuer,202720,MEM,29.0,,-1.0,1,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,21403.0,357.0,30.0,630,644,146.0,110,91.0,1274,38.0,67.0,13.0,22.0,8.0,16.0,21.0,50.0,6.0,13.0,,,,,,,,,,,,65.0,130.0,,,33.0,163.0,640,16.0,27.0,,,13.0,45.0,13.0,30.0,,,14.0,40.0,64.0,66.0,,,,,19.0,10.0,2.0,12.0,2.0,,8.0,,2.0,26.0,4.0,31.0,14.0,45.0,2.0,61.0,36.0,97.0,6.0,5.0,4.0,1.0,8.0,2.0,15.0,1.0,6.0,,2.0,23.0,1.0,3.0,4.0,34.0,,8.0,51.0,,12.0,1.0,,51.0,6.0,2.0,20.0,8.0,5.0,2.0,2.0,5.0,4.0,38.0,142.0,2.0,4.0,0.49230769230769234,0.6037735849056604,,,,,,0.5,0.5925925925925926,0.43333333333333335,0.5,0.5925925925925926,0.43333333333333335,0.5296052631578947,0.6428571428571429,0.5,,0.14615384615384616,0.19402985074626866,23.513513513513512,0.34782608695652173,0.15384615384615385,0.19148936170212766,0.11610486891385768,0.175,0.07272727272727272,0.1873015873015873,0.10869565217391304,0.16831683168316833,0.07407407407407407,0.09411764705882353,0.029411764705882353,0.2054794520547945,0.14666666666666667,0.21839080459770116,0.15555555555555556,0.2,0.13043478260869565,0.8,0.5153846153846153,0.5671641791044776,0.7037037037037037,0.5263157894736842,0.38461538461538464,0.42,0.4772727272727273,0.38095238095238093,0.1,0.46153846153846156,0.46153846153846156,0.6666666666666666,,,,,,,,,0.8148148148148148,0.5909090909090909,,,,,,,0.5333333333333333,0.5,,,,0.5153846153846153,,0.46636846153846157,0.5235541666666667,0.47298333333333337,0.1388888888888889,0.1388888888888889,0.27607361963190186,0.24539877300613497,5.963846153846156,,0.23174603174603176,24.0,1.0,1.0,7.0,1.0,2.0,0.12,0.047619047619047616,0.14285714285714285,,,,,,3.0,,,True,,,
2419,1610612763,Tayshaun Prince,Tayshaun Prince,2419,MEM,18253.0,304.0,7.0,537,561,112.0,99,68.0,1098,7.0,15.0,,1.0,2.0,4.0,11.0,21.0,13.0,40.0,1.0,5.0,,,,3.0,8.0,,,,2.0,31.0,76.0,4.0,13.0,8.0,82.0,567,4.0,7.0,,,,8.0,5.0,14.0,,2.0,2.0,12.0,40.0,22.0,12.0,,8.0,3.0,2.0,13.0,3.0,16.0,1.0,2.0,6.0,4.0,3.0,35.0,1.0,4.0,7.0,25.0,1.0,33.0,6.0,39.0,2.0,1.0,1.0,,3.0,2.0,1.0,,1.0,1.0,,4.0,,,2.0,7.0,,2.0,8.0,,,2.0,,11.0,,,3.0,1.0,2.0,1.0,1.0,3.0,3.0,12.0,103.0,2.0,1.0,0.6451612903225806,0.6451612903225806,1.0,0.3076923076923077,,,0.3076923076923077,0.40789473684210525,0.5714285714285714,0.35714285714285715,0.4157303370786517,0.5714285714285714,0.3125,0.43617021276595747,0.5714285714285714,0.35294117647058826,0.14606741573033707,0.02631578947368421,0.06666666666666667,15.934959349593495,0.75,0.09090909090909091,0.11682242990654206,0.018433179723502304,0.10606060606060606,0.025,0.11428571428571428,0.019455252918287938,0.013333333333333334,0.015151515151515152,0.02631578947368421,,0.09523809523809523,0.1111111111111111,0.13924050632911392,0.1,0.11538461538461539,0.038461538461538464,1.0,0.16853932584269662,0.4666666666666667,0.5,0.8571428571428571,0.23595505617977527,0.5238095238095238,0.55,0.36363636363636365,0.449438202247191,0.325,0.325,0.7692307692307693,0.056179775280898875,0.2,0.2,1.0,0.0898876404494382,0.375,0.375,1.0,0.14285714285714285,,,,,,,,0.25,0.5,,0.125,,0.3146067415730337,0.375,0.449602808988764,0.46605714285714284,0.42414375000000004,0.043010752688172046,0.0379746835443038,0.0975609756097561,0.14634146341463414,12.94078947368421,24.907692307692308,0.2085661080074488,,1.0,,,,,0.047619047619047616,0.041666666666666664,0.06666666666666667,,1.0,1.0,,,,1.0,0.07142857142857142,True,,,
201948,1610612763,Austin Daye,Austin Daye,201948,MEM,387.0,6.0,-5.0,11,12,5.0,6,2.0,23,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,,,2.0,23,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,5.0,1.0,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,,,23.076923076923077,1.0,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.4293,,,,,,,11.45,,0.45454545454545453,,,,,,,,,,,,,,,,,,True,,,
