EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTDefRebounds,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,Travels,Arc3PctBlocked,SecondChanceFtPoints,HeaveAttempts,Loose Ball Fouls,Charge Fouls Drawn,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,3SecondViolations,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,on,OffensiveGoaltends,Clear Path Fouls
101126,1610612741,Nate Robinson,Nate Robinson,101126,CHI,24247.0,404,-18,721,719,182,228,99,1440,20.0,37.0,1.0,2.0,7.0,10.0,9.0,24.0,20.0,37.0,2.0,11.0,2.0,2.0,20.0,54.0,3.0,5.0,7.0,17.0,49.0,98.0,22.0,65.0,31.0,195.0,796,4.0,9.0,3.0,7.0,17.0,15.0,26.0,7.0,19.0,25.0,76.0,20.0,78.0,45.0,21.0,54.0,20.0,8.0,1.0,37.0,16.0,53.0,10.0,6.0,19.0,3.0,15.0,122.0,2.0,3.0,1.0,7.0,19.0,26.0,6.0,32.0,1.0,12.0,8.0,4.0,19.0,8.0,8.0,13.0,1.0,11.0,32.0,1.0,8.0,8.0,1.0,38.0,2.0,1.0,40.0,1.0,1.0,41.0,4.0,2.0,9.0,3.0,8.0,2.0,1.0,1.0,2.0,1.0,75.0,181,9.0,7.0,0.20408163265306123,0.20408163265306123,0.6818181818181818,0.3384615384615385,0.42857142857142855,0.3684210526315789,0.3384615384615385,0.5,0.4444444444444444,0.5769230769230769,0.5030674846625767,0.53125,0.5666666666666667,0.5391061452513967,0.53125,0.6440677966101694,0.3987730061349693,0.015384615384615385,0.08163265306122448,0.10810810810810811,0.16666666666666666,0.09090909090909091,25.05938242280285,0.59375,0.05263157894736842,0.08189655172413793,0.01195219123505976,0.06542056074766354,0.020202020202020204,0.07669616519174041,0.014285714285714285,0.04918032786885246,0.0136986301369863,0.038461538461538464,0.039473684210526314,0.061224489795918366,0.12149532710280374,0.04054054054054054,0.12121212121212122,0.0125,0.5,0.22699386503067484,0.5405405405405406,0.6060606060606061,0.2,0.147239263803681,0.375,0.45,0.3333333333333333,0.22699386503067484,0.5405405405405406,0.5405405405405406,0.15,0.06748466257668712,0.18181818181818182,0.2,1.0,0.3312883435582822,0.37037037037037035,0.37037037037037035,0.65,0.125,0.5,0.125,0.3125,0.6,0.6666666666666666,0.2222222222222222,0.7,0.044444444444444446,0.37777777777777777,0.4117647058823529,0.6257668711656442,0.37037037037037035,0.47785858895705513,0.49295,0.4692033333333333,0.07017543859649122,0.08737864077669903,0.04411764705882353,0.08717948717948718,0.38974358974358975,9.773469387755101,25.386153846153853,0.2524271844660194,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,3348.0,56,26,97,98,24,29,12,195,6.0,10.0,3.0,5.0,2.0,3.0,1.0,2.0,1.0,3.0,,,,,,,,,,,8.0,15.0,,,2.0,18.0,98,4.0,6.0,,,8.0,4.0,5.0,,,,8.0,10.0,6.0,,,,,2.0,,2.0,,2.0,,,1.0,,1.0,4.0,2.0,7.0,,,7.0,8.0,9.0,17.0,1.0,1.0,,1.0,,,,,,,,,,6.0,,7.0,,,3.0,,,4.0,,,2.0,,,5.0,4.0,1.0,5.0,2.0,8.0,24,,,0.625,0.8333333333333334,,,,,,0.5333333333333333,0.6666666666666666,0.8,0.5333333333333333,0.6666666666666666,0.8,0.5294117647058824,0.6666666666666666,0.8,,,0.13333333333333333,0.2,,,15.04424778761062,,,0.2,0.2,,0.2222222222222222,0.14583333333333334,0.20454545454545456,0.125,0.14285714285714285,0.5,0.16666666666666666,0.18181818181818182,0.2222222222222222,,,0.2,0.4,0.6666666666666666,0.6,0.75,0.5,0.13333333333333333,0.5,0.5,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.8333333333333334,0.6,,,,,0.6,0.6666666666666666,,,,0.6666666666666666,,0.4733733333333333,0.5264666666666666,0.45856,0.11764705882352941,0.11764705882352941,,0.4444444444444444,0.4444444444444444,5.92,,0.24742268041237114,4.0,1.0,1.0,1.0,0.3333333333333333,0.3,0.17647058823529413,,,,,,,,,,,,,,,,,,True,,
1888,1610612741,Richard Hamilton,Richard Hamilton,1888,CHI,2862.0,48,13,85,86,22,33,12,171,,,,,,,3.0,5.0,3.0,6.0,,1.0,,,2.0,5.0,,,1.0,3.0,6.0,11.0,2.0,6.0,2.0,20.0,83,,,,,,,1.0,1.0,3.0,2.0,5.0,6.0,6.0,6.0,,5.0,2.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,,2.0,1.0,,,,3.0,,1.0,4.0,,,2.0,,,1.0,,,1.0,1.0,,1.0,,5.0,22,1.0,,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5454545454545454,,,0.5294117647058824,,0.375,0.5555555555555556,,0.5,0.35294117647058826,0.16666666666666666,,,,,20.0,,,0.038461538461538464,,0.0625,,0.047619047619047616,,,,,,0.16666666666666666,,,0.25,,,,,,,0.29411764705882354,0.6,0.6,,0.35294117647058826,0.5,0.5,1.0,0.058823529411764705,,,,0.29411764705882354,0.4,0.5,1.0,,,,,,,,,,0.75,0.3333333333333333,0.35294117647058826,0.4,0.44761764705882345,,0.4956375,0.05555555555555555,0.08333333333333333,,,0.25,13.618181818181817,24.983333333333334,0.25882352941176473,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,True,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,8563.0,143,21,246,253,65,93,25,499,11.0,17.0,1.0,2.0,1.0,2.0,6.0,11.0,7.0,18.0,,,,,,1.0,,,,1.0,24.0,46.0,,1.0,13.0,61.0,266,2.0,5.0,,,7.0,4.0,10.0,,1.0,1.0,9.0,34.0,14.0,,,,,6.0,,2.0,,2.0,,,1.0,1.0,,4.0,1.0,4.0,2.0,3.0,9.0,13.0,7.0,20.0,,2.0,1.0,1.0,1.0,,,2.0,,1.0,3.0,,,14.0,,23.0,,2.0,14.0,,,18.0,2.0,,10.0,,,4.0,4.0,,4.0,3.0,9.0,65,1.0,,0.7083333333333334,0.7391304347826086,,,,,,0.5217391304347826,0.4,0.4,0.5106382978723404,0.4,0.36363636363636365,0.5545454545454546,0.5,0.375,0.02127659574468085,,0.13043478260869565,0.23529411764705882,0.18181818181818182,,21.01449275362319,0.3333333333333333,0.2857142857142857,0.10465116279069768,0.05063291139240506,0.06521739130434782,0.037037037037037035,0.09090909090909091,0.04716981132075472,0.06666666666666667,,0.14285714285714285,0.07692307692307693,0.10526315789473684,0.12195121951219512,0.1,,,0.75,0.3617021276595745,0.6470588235294118,0.8461538461538461,0.8181818181818182,0.23404255319148937,0.5454545454545454,0.6666666666666666,0.5,0.3829787234042553,0.3888888888888889,0.3888888888888889,0.7142857142857143,,,,,0.02127659574468085,,,,0.4,0.5,,,,,0.18181818181818182,0.5,,0.09090909090909091,,0.3829787234042553,,0.43829999999999997,0.385925,0.40433,0.18181818181818182,0.18518518518518517,,0.11475409836065574,0.14754098360655737,9.47608695652174,82.8,0.26422764227642276,2.0,1.0,3.0,,0.09090909090909091,0.07407407407407407,0.02702702702702703,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,True,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,19529.0,325,-53,584,582,155,193,82,1166,11.0,23.0,,4.0,3.0,6.0,4.0,9.0,8.0,23.0,5.0,8.0,,2.0,7.0,21.0,1.0,2.0,2.0,5.0,23.0,55.0,12.0,29.0,30.0,112.0,654,,6.0,1.0,2.0,3.0,4.0,11.0,4.0,7.0,10.0,30.0,16.0,30.0,33.0,3.0,21.0,7.0,3.0,1.0,18.0,6.0,24.0,6.0,,10.0,4.0,4.0,54.0,1.0,5.0,,10.0,21.0,35.0,6.0,41.0,4.0,13.0,12.0,1.0,9.0,,7.0,2.0,1.0,2.0,11.0,1.0,1.0,11.0,,18.0,1.0,,28.0,1.0,3.0,34.0,5.0,,15.0,1.0,3.0,2.0,1.0,,2.0,2.0,30.0,154,1.0,2.0,0.34782608695652173,0.34782608695652173,0.9166666666666666,0.41379310344827586,0.5,0.5714285714285714,0.41379310344827586,0.41818181818181815,,0.36363636363636365,0.4880952380952381,0.1875,0.5555555555555556,0.5714285714285714,0.1875,0.6521739130434783,0.34523809523809523,0.034482758620689655,0.05454545454545454,0.08695652173913043,0.1111111111111111,,15.766423357664234,0.8181818181818182,,0.11413043478260869,0.02403846153846154,0.11904761904761904,0.011904761904761904,0.11567164179104478,0.02054794520547945,0.01818181818181818,0.016129032258064516,,0.1076923076923077,0.02631578947368421,0.16049382716049382,0.13559322033898305,0.08,0.08888888888888889,1.0,0.27380952380952384,0.4782608695652174,0.5238095238095238,0.36363636363636365,0.10714285714285714,0.4444444444444444,0.5,0.25,0.27380952380952384,0.34782608695652173,0.34782608695652173,0.375,0.09523809523809523,0.625,0.625,1.0,0.25,0.3333333333333333,0.35,0.8571428571428571,0.5,,,0.25,0.5,1.0,0.3333333333333333,0.5,0.1111111111111111,0.2777777777777778,0.4,0.6190476190476191,0.3333333333333333,0.49081011904761906,0.48614285714285715,0.4689611111111112,0.16842105263157894,0.23076923076923078,0.03333333333333333,0.026785714285714284,0.26785714285714285,9.923636363636362,24.41034482758621,0.2654109589041096,,4.0,1.0,,0.23529411764705882,0.030303030303030304,0.022988505747126436,,0.047619047619047616,,,,1.0,2.0,1.0,1.0,,,,,,,,,True,,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,18080.0,301,-41,540,531,124,148,79,1071,29.0,41.0,12.0,16.0,8.0,10.0,10.0,30.0,15.0,43.0,,1.0,1.0,,,,,,,,54.0,114.0,,1.0,24.0,132.0,605,14.0,23.0,,1.0,32.0,11.0,27.0,,,9.0,31.0,70.0,38.0,,,,,5.0,,7.0,4.0,11.0,3.0,1.0,5.0,,2.0,26.0,12.0,16.0,3.0,13.0,36.0,53.0,31.0,84.0,2.0,5.0,4.0,1.0,8.0,3.0,6.0,14.0,2.0,2.0,22.0,4.0,6.0,13.0,,30.0,3.0,4.0,21.0,,2.0,34.0,,,15.0,,2.0,1.0,,1.0,1.0,,31.0,124,4.0,2.0,0.6481481481481481,0.7291666666666666,,,,,,0.47368421052631576,0.6086956521739131,0.4074074074074074,0.46956521739130436,0.5833333333333334,0.4074074074074074,0.5,0.5714285714285714,0.45588235294117646,0.008695652173913044,,0.043859649122807015,0.07317073170731707,0.06666666666666667,,24.21383647798742,0.36363636363636365,0.2,0.21052631578947367,0.08376963350785341,0.1780821917808219,0.15,0.20081967213114754,0.1033210332103321,0.08163265306122448,0.18333333333333332,0.05,0.22807017543859648,0.16666666666666666,0.21794871794871795,0.14,0.2608695652173913,0.03571428571428571,,0.3565217391304348,0.7073170731707317,0.7631578947368421,0.6206896551724138,0.2608695652173913,0.3333333333333333,0.35714285714285715,0.6,0.3739130434782609,0.3488372093023256,0.3488372093023256,0.7333333333333333,0.008695652173913044,,,,,,,,0.6666666666666666,0.75,0.041666666666666664,,,,0.37037037037037035,0.8,,,,0.3652173913043478,,0.4574773913043479,0.5095277777777778,0.4423555555555556,0.11538461538461539,0.11627906976744186,,0.24242424242424243,0.23484848484848486,9.31754385964912,22.4,0.22962962962962963,12.0,4.0,3.0,2.0,0.3333333333333333,0.07462686567164178,0.09333333333333334,1.0,,4.0,,5.0,,,,,1.0,0.3333333333333333,,,,,,,True,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,6651.0,111,14,198,199,55,59,24,397,8.0,12.0,3.0,4.0,3.0,3.0,1.0,3.0,5.0,12.0,,1.0,,1.0,,8.0,,1.0,,2.0,14.0,27.0,,9.0,1.0,29.0,220,3.0,4.0,,1.0,6.0,3.0,6.0,,3.0,,6.0,14.0,14.0,,,8.0,,,,7.0,1.0,8.0,,1.0,4.0,2.0,1.0,17.0,,2.0,,7.0,11.0,19.0,2.0,21.0,1.0,2.0,2.0,,4.0,,4.0,2.0,1.0,,6.0,,3.0,2.0,,3.0,,,8.0,2.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,6.0,54,,,0.5,0.5384615384615384,,,,,,0.5185185185185185,0.75,0.5,0.3888888888888889,0.6,0.3333333333333333,0.3918918918918919,0.6,0.3333333333333333,0.25,,,,,,19.026548672566374,0.6666666666666666,,0.16417910447761194,0.03278688524590164,0.23333333333333334,,0.18556701030927836,0.024096385542168676,,,,0.15789473684210525,0.2,0.15151515151515152,0.2857142857142857,0.1111111111111111,0.045454545454545456,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.08333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.2,0.027777777777777776,,,,0.2222222222222222,,,,0.8,0.75,,0.2,,,0.3333333333333333,1.0,0.1111111111111111,0.2222222222222222,,0.5833333333333334,,0.47640138888888894,0.575375,0.4738555555555556,0.027777777777777776,0.037037037037037035,,0.20689655172413793,0.20689655172413793,9.751851851851852,24.977777777777778,0.2777777777777778,2.0,1.0,,,0.14285714285714285,0.08,,1.0,,,,1.0,,,,,,0.6666666666666666,,,,,,,True,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,18254.0,304,-42,549,547,148,184,81,1096,29.0,47.0,14.0,24.0,3.0,7.0,5.0,15.0,6.0,18.0,,,,,,,,,,,40.0,80.0,,,19.0,99.0,613,14.0,24.0,,,31.0,5.0,13.0,,,8.0,18.0,42.0,38.0,,,,,4.0,,19.0,4.0,23.0,3.0,1.0,15.0,1.0,3.0,50.0,8.0,32.0,,14.0,21.0,41.0,40.0,81.0,2.0,8.0,4.0,4.0,6.0,5.0,4.0,9.0,1.0,2.0,15.0,4.0,2.0,13.0,,32.0,2.0,,31.0,,1.0,27.0,,,8.0,,6.0,19.0,14.0,4.0,19.0,13.0,18.0,147,7.0,5.0,0.525,0.7241379310344828,,,,,,0.5,0.5833333333333334,0.38461538461538464,0.5,0.5833333333333334,0.38461538461538464,0.526595744680851,0.5740740740740741,0.45,,,0.05,0.0851063829787234,,,16.666666666666664,0.4,,0.12352941176470589,0.16326530612244897,0.1728395061728395,0.1,0.1394422310756972,0.14492753623188406,0.16,0.07017543859649122,0.17391304347826086,0.08064516129032258,0.25,0.10526315789473684,0.22807017543859648,0.041666666666666664,0.05714285714285714,0.6842105263157895,0.5875,0.6170212765957447,0.6744186046511628,0.4827586206896552,0.1875,0.3333333333333333,0.3333333333333333,0.4,0.225,0.3333333333333333,0.3333333333333333,0.8333333333333334,,,,,,,,,1.0,0.5833333333333334,,,,,0.5384615384615384,0.42857142857142855,,,,0.5875,,0.4825225000000001,0.5415428571428572,0.4645692307692308,0.09090909090909091,0.09090909090909091,,0.31313131313131315,0.18181818181818182,6.25875,,0.26958105646630237,22.0,6.0,9.0,3.0,0.35294117647058826,0.23809523809523808,0.10843373493975904,,,3.0,,2.0,,,1.0,,,0.14285714285714285,1.0,2.0,,,,,True,,
201158,1610612741,Marco Belinelli,Marco Belinelli,201158,CHI,15841.0,264,-33,468,462,98,116,67,930,14.0,24.0,2.0,3.0,1.0,3.0,2.0,6.0,8.0,18.0,5.0,13.0,2.0,2.0,6.0,21.0,1.0,3.0,1.0,2.0,24.0,48.0,11.0,34.0,14.0,95.0,525,2.0,6.0,3.0,5.0,13.0,4.0,8.0,2.0,4.0,5.0,19.0,22.0,26.0,33.0,,21.0,6.0,5.0,,16.0,9.0,25.0,6.0,3.0,6.0,5.0,5.0,59.0,,,,10.0,18.0,29.0,,29.0,,2.0,2.0,,5.0,1.0,3.0,5.0,3.0,2.0,10.0,,3.0,7.0,1.0,20.0,1.0,,18.0,3.0,1.0,17.0,1.0,1.0,5.0,,4.0,,,,,,19.0,98,2.0,2.0,0.4583333333333333,0.4583333333333333,1.0,0.3235294117647059,0.6,0.5,0.3235294117647059,0.5,0.3333333333333333,0.5,0.49390243902439024,0.5909090909090909,0.5833333333333334,0.5222222222222223,0.5909090909090909,0.6333333333333333,0.4146341463414634,,0.10416666666666667,0.16666666666666666,0.16666666666666666,,18.065693430656932,0.5,,0.12,,0.15625,,0.1308411214953271,,,,,0.12,0.16666666666666666,0.1,0.2,0.08333333333333333,,,0.2926829268292683,0.5833333333333334,0.7,0.42857142857142855,0.07317073170731707,0.3333333333333333,0.4,0.5,0.21951219512195122,0.4444444444444444,0.4444444444444444,0.5,0.15853658536585366,0.38461538461538464,0.38461538461538464,1.0,0.25609756097560976,0.2857142857142857,0.2857142857142857,1.0,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.2727272727272727,0.3333333333333333,1.0,0.25,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.7073170731707317,0.2857142857142857,0.49878109756097555,0.5450937499999999,0.5083416666666667,0.05813953488372093,0.09615384615384616,,0.1368421052631579,0.2,9.15625,24.876470588235296,0.2094017094017094,,1.0,1.0,,0.07692307692307693,,,,,,,,,1.0,,0.5,,0.5,,,2.0,1.0,1.0,,True,,
201161,1610612741,Daequan Cook,Daequan Cook,201161,CHI,775.0,13,-5,21,24,10,16,2,45,,,,,,,,,,,,2.0,,,1.0,2.0,,,1.0,1.0,,,1.0,4.0,,3.0,29,,,,,,,,1.0,1.0,,3.0,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,,1.0,,1.0,2.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,3.0,10,,,,,1.0,0.25,,1.0,0.25,,,,0.375,,1.5,0.375,,1.5,1.0,,,,,,24.0,0.5,,0.2,,0.16666666666666666,,0.18181818181818182,,,,,,,0.3333333333333333,0.25,,,,,,,,,,,,,,,,0.5,,,,0.5,0.5,0.5,1.0,,,,,,,,,,1.0,1.0,1.0,0.5,0.6124499999999999,,0.56865,,,,,1.0,,24.625,0.47619047619047616,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,
