EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Charge Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,AtRimPctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,LostBallTurnovers,Travels,BlockingFouls,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,FTOffRebounds,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedLongMidRange,OffFTReboundPct,OffAtRimReboundPct,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,Arc3PctBlocked,3SecondViolations,LongMidRangePctBlocked,DefensiveGoaltends
101126,1610612741,Nate Robinson,Nate Robinson,101126,CHI,8563.0,143,21.0,246,253,65,93,25,499,11.0,12.0,1.0,1.0,1.0,1.0,5.0,8.0,7.0,12.0,1.0,2.0,1.0,1.0,5.0,19.0,2.0,7.0,23.0,32.0,6.0,21.0,20.0,84.0,266,3.0,4.0,1.0,6.0,4.0,7.0,2.0,8.0,14.0,28.0,10.0,36.0,15.0,3.0,19.0,5.0,2.0,19.0,6.0,25.0,4.0,2.0,8.0,2.0,9.0,56.0,1.0,2.0,2.0,8.0,10.0,3.0,13.0,1.0,7.0,5.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,2.0,12.0,18.0,1.0,1.0,25.0,2.0,2.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,28.0,65,3.0,5.0,0.21739130434782608,0.21739130434782608,0.8333333333333334,0.2857142857142857,0.25,0.2857142857142857,0.71875,0.75,0.5714285714285714,0.6037735849056604,0.6,0.4666666666666667,0.6507936507936508,0.6,0.5833333333333334,0.39622641509433965,0.0625,0.25,24.637681159420293,0.4,0.09302325581395349,0.02531645569620253,0.043478260869565216,0.037037037037037035,0.07575757575757576,0.02830188679245283,0.13333333333333333,0.14285714285714285,0.07692307692307693,0.05263157894736842,0.12195121951219512,0.03333333333333333,0.0625,0.05,1.0,0.22641509433962265,0.9166666666666666,0.9166666666666666,0.18181818181818182,0.1509433962264151,0.625,0.8333333333333334,0.4,0.22641509433962265,0.5833333333333334,0.5833333333333334,0.14285714285714285,0.03773584905660377,0.5,0.5,1.0,0.3584905660377358,0.2631578947368421,0.2631578947368421,0.8,0.2,1.0,0.2,0.06666666666666667,1.0,0.06666666666666667,0.4666666666666667,0.2857142857142857,0.6226415094339622,0.2631578947368421,0.4824896226415094,0.5084,0.42144,0.1206896551724138,0.16666666666666666,0.045454545454545456,0.07142857142857142,0.3333333333333333,9.771875,25.719047619047622,0.26422764227642276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,3715.0,62,-13.0,106,108,14,16,9,214,5.0,7.0,1.0,3.0,1.0,1.0,1.0,4.0,,3.0,,,,,,,,,6.0,14.0,,,4.0,16.0,133,1.0,3.0,,2.0,1.0,2.0,,,2.0,4.0,8.0,4.0,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,2.0,3.0,3.0,7.0,11.0,5.0,16.0,,1.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,6.0,9.0,3.0,,,6.0,,,3.0,,,4.0,3.0,4.0,2.0,4.0,14,,,0.6666666666666666,0.6666666666666666,,,,,0.42857142857142855,0.3333333333333333,0.5,0.42857142857142855,0.3333333333333333,0.5,0.47058823529411764,0.3333333333333333,0.6666666666666666,,0.07142857142857142,,16.10169491525424,0.5,0.20588235294117646,0.08108108108108109,0.2,0.25,0.20408163265306123,0.1111111111111111,0.0625,1.0,0.25,0.18181818181818182,0.2,0.18181818181818182,0.25,,0.5,0.5,0.7142857142857143,0.8333333333333334,0.8,0.2857142857142857,0.25,0.25,,0.21428571428571427,,,,,,,,,,,,1.0,0.3333333333333333,,0.5,1.0,,,,0.5,,0.44567857142857153,0.5125333333333334,0.39815,0.17647058823529413,0.17647058823529413,,0.125,0.25,7.292857142857144,,0.1320754716981132,1.0,1.0,1.0,2.0,0.14285714285714285,0.25,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1888,1610612741,Richard Hamilton,Richard Hamilton,1888,CHI,1812.0,30,-13.0,56,55,11,22,8,111,,2.0,,,,1.0,3.0,8.0,1.0,4.0,,,,,2.0,2.0,1.0,1.0,4.0,14.0,2.0,2.0,1.0,15.0,63,,,,,1.0,4.0,1.0,1.0,1.0,6.0,4.0,4.0,6.0,,2.0,2.0,,3.0,,3.0,,,1.0,,2.0,6.0,,,2.0,1.0,3.0,,3.0,,,,,2.0,,1.0,1.0,3.0,,,,1.0,2.0,,,2.0,,,1.0,,,,,,,6.0,11,,,0.5,0.5,1.0,1.0,1.0,1.0,0.2857142857142857,,0.25,0.4375,,0.5,0.4411764705882353,,0.5,0.125,,,29.850746268656714,0.6666666666666666,0.07142857142857142,,0.2,,0.125,,,,,0.2,,,0.3333333333333333,,,0.125,,,,0.5,0.375,0.375,0.3333333333333333,0.25,0.25,0.25,1.0,,,,,0.125,1.0,1.0,1.0,,,,0.2,,,0.2,1.0,0.25,1.0,0.449909375,,0.44466,0.058823529411764705,0.06666666666666667,,,0.4,11.9,24.55,0.19642857142857142,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,12336.0,206,-37.0,357,374,98,140,38,731,13.0,23.0,2.0,4.0,1.0,2.0,7.0,18.0,11.0,23.0,,,,,,2.0,,2.0,31.0,64.0,,2.0,16.0,78.0,429,3.0,8.0,,11.0,4.0,12.0,,2.0,3.0,11.0,46.0,16.0,,,,,10.0,4.0,,4.0,,,3.0,1.0,,8.0,2.0,10.0,3.0,15.0,21.0,15.0,36.0,,4.0,3.0,1.0,5.0,,1.0,4.0,9.0,,1.0,23.0,37.0,21.0,1.0,,22.0,2.0,,11.0,,1.0,6.0,5.0,6.0,4.0,11.0,98,4.0,1.0,0.7419354838709677,0.7931034482758621,,,,,0.484375,0.375,0.3333333333333333,0.4696969696969697,0.375,0.2857142857142857,0.5131578947368421,0.5,0.34375,0.030303030303030304,0.15625,0.16666666666666666,21.144278606965177,0.5555555555555556,0.1271186440677966,0.08130081300813008,0.045454545454545456,0.0625,0.09782608695652174,0.07741935483870968,0.1,0.14285714285714285,0.08823529411764706,0.07142857142857142,0.17857142857142858,0.075,,,0.6666666666666666,0.3484848484848485,0.5652173913043478,0.8125,0.7692307692307693,0.2727272727272727,0.3888888888888889,0.4666666666666667,0.5714285714285714,0.3484848484848485,0.4782608695652174,0.4782608695652174,0.8181818181818182,,,,,0.030303030303030304,,,,0.5,0.5,,0.14285714285714285,0.5,,0.14285714285714285,,0.3787878787878788,,0.437659375,0.41181428571428574,0.4010083333333334,0.14666666666666667,0.1506849315068493,,0.14102564102564102,0.14102564102564102,9.04375,74.15,0.27450980392156865,3.0,,,1.0,0.30434782608695654,0.21428571428571427,0.0784313725490196,0.04,4.0,1.0,,5.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,0.2727272727272727,0.07142857142857142,,,,,,,,,,,,,,,,True,,,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,9295.0,155,-29.0,271,282,86,126,28,553,8.0,14.0,1.0,2.0,1.0,2.0,1.0,4.0,6.0,13.0,3.0,3.0,,1.0,2.0,4.0,,,15.0,31.0,5.0,7.0,13.0,58.0,313,2.0,4.0,,6.0,2.0,6.0,1.0,1.0,4.0,11.0,18.0,12.0,15.0,,4.0,2.0,2.0,6.0,,6.0,,,4.0,2.0,,12.0,,2.0,6.0,14.0,23.0,2.0,25.0,1.0,1.0,1.0,,2.0,1.0,2.0,3.0,5.0,,1.0,8.0,10.0,15.0,1.0,1.0,14.0,3.0,,6.0,1.0,1.0,2.0,2.0,2.0,1.0,11.0,86,1.0,1.0,0.6,0.6,1.0,0.7142857142857143,1.0,0.7142857142857143,0.4838709677419355,0.5,0.3333333333333333,0.5921052631578947,0.5,0.5,0.6744186046511628,0.6,0.6111111111111112,0.18421052631578946,0.06451612903225806,0.25,15.841584158415843,0.4,0.14736842105263157,0.021739130434782608,0.1111111111111111,,0.1342281879194631,0.017241379310344827,,,0.12903225806451613,0.045454545454545456,0.21428571428571427,0.12121212121212122,0.09523809523809523,0.0625,0.5,0.3684210526315789,0.5714285714285714,0.6153846153846154,0.5,0.10526315789473684,0.25,0.3333333333333333,1.0,0.34210526315789475,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.07894736842105263,1.0,1.0,1.0,0.10526315789473684,0.5,0.5,1.0,0.5,0.5,,0.2857142857142857,0.5,0.14285714285714285,,,0.5526315789473685,0.5,0.47489473684210526,0.43920000000000003,0.4158428571428571,0.16666666666666666,0.17647058823529413,0.125,0.10344827586206896,0.1896551724137931,10.12258064516129,24.142857142857142,0.3173431734317343,3.0,1.0,,,0.07142857142857142,0.375,0.02631578947368421,,,,,2.0,,,,,,,,,,0.03333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,
201158,1610612741,Marco Belinelli,Marco Belinelli,201158,CHI,7906.0,132,-1.0,230,234,67,89,23,464,5.0,12.0,,1.0,,2.0,2.0,3.0,6.0,13.0,2.0,5.0,1.0,2.0,3.0,8.0,1.0,2.0,13.0,28.0,5.0,13.0,11.0,52.0,262,,2.0,2.0,6.0,4.0,8.0,2.0,4.0,5.0,19.0,12.0,14.0,15.0,,7.0,3.0,3.0,8.0,4.0,12.0,1.0,3.0,3.0,3.0,2.0,28.0,,,4.0,15.0,20.0,,20.0,,2.0,1.0,1.0,3.0,,2.0,5.0,8.0,,3.0,5.0,15.0,13.0,2.0,,13.0,2.0,,4.0,,4.0,,,,,19.0,67,1.0,2.0,0.46153846153846156,0.46153846153846156,1.0,0.38461538461538464,0.5,0.4166666666666667,0.4642857142857143,,0.5,0.5,0.75,0.5833333333333334,0.5531914893617021,0.75,0.6333333333333333,0.3170731707317073,0.10714285714285714,,21.09375,0.375,0.19230769230769232,,0.10256410256410256,,0.1623931623931624,,,,0.18518518518518517,0.46153846153846156,0.10526315789473684,0.125,0.06666666666666667,,,0.2926829268292683,0.4166666666666667,0.5555555555555556,0.6,0.07317073170731707,0.6666666666666666,0.6666666666666666,0.5,0.3170731707317073,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.12195121951219512,0.4,0.4,1.0,0.1951219512195122,0.375,0.375,1.0,0.25,,0.25,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.5,0.6097560975609756,0.42857142857142855,0.48349625000000007,0.5403166666666667,0.4719545454545454,0.09302325581395349,0.13333333333333333,,0.11538461538461539,0.36538461538461536,10.692857142857141,26.353846153846156,0.29130434782608694,1.0,2.0,,,0.25,0.1,,,1.0,,,,,1.0,,,,,,,,,1.0,3.0,,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,1.0,1.0,,True,,,,,,,,,
201161,1610612741,Daequan Cook,Daequan Cook,201161,CHI,1005.0,17,-19.0,30,32,13,15,6,62,,,,,,,,,,1.0,,2.0,,,,,,,,1.0,,2.0,,,49,,,,,,1.0,,,,,,,,,,,,2.0,,2.0,,,,,2.0,4.0,,,1.0,,1.0,,1.0,,,,,,,,3.0,3.0,,1.0,4.0,4.0,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,0.6666666666666666,,,15.789473684210526,,,,0.16666666666666666,,0.06666666666666667,,,,,,,0.25,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,,0.6666666666666666,,0.5829000000000001,,0.4008,,,,,,20.5,24.049999999999997,0.43333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,1987.0,33,-8.0,58,65,11,21,6,123,,1.0,,,,,,,2.0,3.0,,,,,1.0,2.0,,,2.0,4.0,1.0,2.0,2.0,9.0,77,1.0,1.0,,2.0,,1.0,,,2.0,2.0,2.0,2.0,3.0,,2.0,1.0,1.0,5.0,1.0,6.0,1.0,,1.0,1.0,3.0,13.0,,,2.0,1.0,3.0,,3.0,,1.0,1.0,,1.0,2.0,,3.0,4.0,,1.0,1.0,4.0,1.0,,,3.0,,1.0,1.0,,,,,,,2.0,11,1.0,,0.5,0.5,1.0,0.5,,0.5,0.5,1.0,,0.5833333333333334,1.0,,0.6428571428571429,1.0,0.5,0.3333333333333333,0.25,,16.923076923076923,0.25,0.05555555555555555,,0.16666666666666666,,0.1,,,,,0.125,,0.125,0.25,,,0.16666666666666666,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,0.5,0.5,0.41414999999999996,0.3945,0.4025,0.14285714285714285,0.2,,0.2222222222222222,0.2222222222222222,14.625,25.950000000000003,0.1896551724137931,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,3574.0,60,-20.0,98,112,21,21,7,210,5.0,8.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,7.0,,,,,,5.0,,1.0,11.0,17.0,,5.0,1.0,23.0,139,2.0,3.0,,4.0,3.0,3.0,,1.0,,6.0,10.0,12.0,,,4.0,,,4.0,1.0,5.0,,1.0,1.0,,3.0,11.0,,1.0,2.0,6.0,8.0,1.0,9.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,2.0,3.0,9.0,1.0,,4.0,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,6.0,21,,,0.45454545454545453,0.45454545454545453,,,,,0.6470588235294118,0.6666666666666666,1.0,0.5,0.6666666666666666,0.75,0.5,0.6666666666666666,0.75,0.22727272727272727,,,23.58490566037736,0.5,0.20689655172413793,0.038461538461538464,0.1,,0.16326530612244897,0.02857142857142857,,,0.25,0.125,0.23529411764705882,0.08333333333333333,0.125,0.1,1.0,0.36363636363636365,0.625,0.625,0.8,0.09090909090909091,0.5,0.5,,0.3181818181818182,0.7142857142857143,0.7142857142857143,0.2,,,,,0.22727272727272727,,,,1.0,0.6666666666666666,,0.5,1.0,,0.25,,0.5909090909090909,,0.4602595238095239,0.5589,0.39316666666666666,0.09090909090909091,0.11764705882352941,,0.17391304347826086,0.2608695652173913,9.611764705882353,28.279999999999994,0.21428571428571427,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,0.125,,,0.5,,,,,,,,,,,,,True,,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,4872.0,81,-24.0,140,157,57,86,17,297,4.0,10.0,2.0,5.0,1.0,4.0,4.0,5.0,2.0,7.0,,,,,,,,,10.0,22.0,,,8.0,28.0,177,2.0,6.0,,4.0,2.0,8.0,,,4.0,8.0,10.0,10.0,,,,,1.0,5.0,3.0,8.0,3.0,,4.0,,1.0,19.0,1.0,8.0,5.0,5.0,13.0,9.0,22.0,,4.0,1.0,3.0,3.0,3.0,1.0,3.0,6.0,,4.0,2.0,8.0,10.0,,1.0,11.0,2.0,,4.0,,3.0,2.0,2.0,2.0,2.0,8.0,57,4.0,2.0,0.5,0.625,,,,,0.45454545454545453,0.3333333333333333,0.25,0.45454545454545453,0.3333333333333333,0.25,0.5185185185185185,0.3333333333333333,0.36363636363636365,,0.045454545454545456,,20.0,0.5,0.10204081632653061,0.16,0.15625,0.07692307692307693,0.12345679012345678,0.14285714285714285,0.2857142857142857,,0.058823529411764705,0.2222222222222222,0.08695652173913043,0.19047619047619047,0.09090909090909091,,1.0,0.45454545454545453,0.4,0.4444444444444444,0.25,0.22727272727272727,0.8,0.8,0.5,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,0.8333333333333334,0.4,,0.5,0.25,,,,0.45454545454545453,,0.44996818181818193,0.4921333333333333,0.4525875,0.16666666666666666,0.16666666666666666,,0.14285714285714285,0.2857142857142857,7.777272727272727,,0.40714285714285714,3.0,,,1.0,0.1,0.42857142857142855,0.125,0.1111111111111111,2.0,,,,4.0,,,,,,1.0,,,0.15789473684210525,,,,,,,,,,,,,,,,True,,,,,,,,,
