EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,LongMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,BlockingFouls,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted3s,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Assisted3sPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,on,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedLongMidRange,FTOffRebounds,BlockedCorner3,OffFTReboundPct
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,1370.0,23,4,50,46,3.0,10,6.0,96,1.0,5.0,1.0,3.0,1.0,1.0,6.0,1.0,3.0,36,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,3.0,2.0,5.0,7.0,3.0,10.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.21428571428571427,0.3333333333333333,11.864406779661017,0.3333333333333333,0.12,0.2222222222222222,0.2916666666666667,0.0967741935483871,0.08333333333333333,0.3333333333333333,0.5714285714285714,0.16666666666666666,0.14285714285714285,0.5,0.2,1.0,0.8333333333333334,0.2,0.2,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,0.8333333333333334,0.5682166666666667,0.6419666666666667,0.14285714285714285,0.14285714285714285,0.6666666666666666,2.316666666666667,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101127,1610612744,Jarrett Jack,Jarrett Jack,101127,GSW,2716.0,45,-14,93,92,18.0,32,11.0,185,2.0,3.0,1.0,1.0,5.0,6.0,13.0,2.0,17.0,91,1.0,2.0,2.0,2.0,2.0,2.0,4.0,,,10.0,1.0,2.0,2.0,4.0,1.0,5.0,,2.0,2.0,5.0,,3.0,2.0,,,,,18.0,0.16666666666666666,0.16666666666666666,0.46153846153846156,0.5,0.375,0.5,0.40476190476190477,0.5,22.641509433962263,0.08333333333333333,0.022727272727272728,0.2,0.11764705882352941,0.017241379310344827,,,,,0.2222222222222222,,,,0.15,0.6666666666666666,0.6666666666666666,,0.25,0.5,1.0,,0.5,0.49696315789473683,0.6244,0.09523809523809523,0.14285714285714285,0.11764705882352941,10.73846153846154,0.1935483870967742,1.0,2.0,2.0,2.0,5.0,2.0,1.0,5.0,1.0,4.0,1.0,7.0,1.0,4.0,1.0,4.0,5.0,10.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,0.14285714285714285,0.25,0.16666666666666666,0.25,0.3125,0.3125,0.35,1.0,0.05263157894736842,0.2222222222222222,0.4,0.4,0.25,0.4,0.4,0.5,0.1,0.25,0.2,0.2,0.25,0.5,0.5,0.25,0.25,0.5345571428571428,0.29411764705882354,27.75714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101135,1610612744,David Lee,David Lee,101135,GSW,3918.0,65,-14,136,132,19.0,35,16.0,268,7.0,15.0,2.0,4.0,8.0,13.0,33.0,4.0,30.0,123,2.0,6.0,5.0,16.0,2.0,3.0,5.0,2.0,,13.0,4.0,5.0,14.0,22.0,6.0,28.0,1.0,4.0,5.0,5.0,,6.0,4.0,1.0,1.0,1.0,1.0,19.0,0.6153846153846154,0.6666666666666666,0.3939393939393939,0.3333333333333333,0.3939393939393939,0.3333333333333333,0.42857142857142855,0.4166666666666667,25.477707006369425,0.3888888888888889,0.06060606060606061,0.25,0.3392857142857143,0.07142857142857142,0.11764705882352941,0.04,0.3,0.4375,0.23529411764705882,0.3333333333333333,0.0625,1.0,0.45454545454545453,0.4666666666666667,0.6363636363636364,0.5714285714285714,0.24242424242424243,0.6666666666666666,0.5,,0.45454545454545453,0.45614242424242424,0.49650000000000005,0.11428571428571428,0.11428571428571428,0.16666666666666666,8.221212121212123,0.13970588235294118,,1.0,3.0,3.0,10.0,,,,,,,,,1.0,,,,10.0,,,,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,5.0,,2.0,,,,,,,,,0.2,0.041666666666666664,0.4,0.375,0.375,0.30303030303030304,0.3,0.3,1.0,,,,,1.0,,,,,0.6943,,,1.0,2.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,0.12121212121212122,0.26666666666666666,1.0,0.1111111111111111,0.08333333333333333,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,3028.0,50,4,106,101,5.0,19,12.0,207,2.0,3.0,,,1.0,3.0,12.0,,12.0,86,,1.0,,,11.0,1.0,12.0,,1.0,25.0,1.0,1.0,4.0,5.0,1.0,6.0,,2.0,2.0,5.0,1.0,,,,,,,5.0,,,0.25,,0.2857142857142857,,0.2857142857142857,,21.487603305785125,0.13793103448275862,0.021739130434782608,0.0625,0.1111111111111111,0.01639344262295082,,,0.1,0.15384615384615385,0.07692307692307693,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,,0.047619047619047616,,,,0.5714285714285714,0.48564047619047607,0.4589,,,,12.774999999999999,0.04716981132075472,,,,1.0,8.0,3.0,1.0,6.0,,,2.0,9.0,,,1.0,1.0,3.0,6.0,,,6.0,1.0,1.0,4.0,6.0,2.0,,4.0,3.0,1.0,5.0,,,3.0,0.2222222222222222,1.0,0.2222222222222222,,1.5,1.5,0.42857142857142855,0.8,0.0625,0.16666666666666666,,,0.38095238095238093,0.125,0.125,,0.14285714285714285,0.2857142857142857,0.16666666666666666,0.16666666666666666,,,,,0.16666666666666666,0.5727,0.25,25.455555555555556,,,,,,2.0,1.0,,,,,,,,,,,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,3177.0,53,-11,111,109,14.0,23,13.0,220,,2.0,,1.0,5.0,8.0,17.0,,22.0,90,1.0,3.0,2.0,14.0,1.0,,1.0,,,2.0,,1.0,2.0,3.0,,3.0,,1.0,3.0,,,,,1.0,1.0,1.0,1.0,14.0,0.875,0.875,0.47058823529411764,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,19.37984496124031,0.06060606060606061,,0.0625,0.061224489795918366,,,,0.1,,0.07692307692307693,,,1.0,0.09090909090909091,,,,0.22727272727272727,0.3333333333333333,,,0.3181818181818182,0.46673636363636367,0.46226666666666666,,,0.09090909090909091,14.13529411764706,0.12612612612612611,,,2.0,6.0,10.0,3.0,1.0,2.0,,,2.0,5.0,1.0,1.0,,,2.0,2.0,,,2.0,1.0,,1.0,,,,3.0,2.0,1.0,3.0,,,2.0,0.4,,0.4,1.0,1.0,1.0,0.22727272727272727,1.0,,0.125,0.4,0.4,0.45454545454545453,0.6,0.6,0.8333333333333334,0.13636363636363635,0.09090909090909091,0.5,0.5,,,,,0.5,0.4718,0.09090909090909091,24.52,,,,,,,,,,,,,,,,,1.0,1.0,,,6.0,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,2454.0,41,-23,85,83,17.0,28,11.0,168,1.0,1.0,,,5.0,2.0,7.0,2.0,12.0,88,,,,4.0,2.0,,2.0,,1.0,4.0,2.0,4.0,,4.0,3.0,7.0,1.0,2.0,4.0,2.0,,3.0,2.0,,,,,17.0,1.0,1.0,0.2857142857142857,,0.45454545454545453,,0.5,,14.851485148514852,,0.045454545454545456,0.3076923076923077,0.11764705882352941,0.05555555555555555,,0.0625,,,0.36363636363636365,,0.14285714285714285,,0.09090909090909091,1.0,1.0,1.0,0.45454545454545453,,,,0.45454545454545453,0.4711863636363636,,0.16666666666666666,0.25,,8.428571428571429,0.2,,,,1.0,1.0,1.0,1.0,3.0,,,2.0,4.0,,1.0,,,,,,,3.0,1.0,,,1.0,,,3.0,2.0,1.0,3.0,,1.0,,0.5,,0.5,,,,0.36363636363636365,1.0,0.06666666666666667,,,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.3655,,24.45,,,,1.0,,,,,,,,,,0.1,0.125,,,1.0,,,6.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201171,1610612744,Carl Landry,Carl Landry,201171,GSW,1112.0,19,-10,39,38,10.0,9,6.0,77,1.0,2.0,1.0,2.0,5.0,2.0,9.0,,4.0,35,1.0,2.0,2.0,4.0,1.0,,1.0,,,2.0,,,2.0,2.0,1.0,3.0,,,1.0,1.0,,,,,,,,10.0,1.0,1.0,0.2222222222222222,0.5,0.2222222222222222,0.5,0.2222222222222222,0.5,20.0,0.2,,,0.13333333333333333,0.034482758620689655,,,,0.5,,,,,0.2222222222222222,0.5,1.0,1.0,0.5555555555555556,1.0,0.5,1.0,0.2222222222222222,0.4149555555555555,0.5004,,,0.5,9.47777777777778,0.2564102564102564,,,1.0,,2.0,,,,,,,,,4.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2222222222222222,,,,,,,,,,,,,0.39,,,,,1.0,1.0,,1.0,,,,,0.1111111111111111,0.5,,0.16666666666666666,0.25,,1.0,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,880.0,15,2,30,27,4.0,6,2.0,57,,,,,2.0,1.0,3.0,,2.0,32,1.0,1.0,2.0,,1.0,,1.0,,,2.0,1.0,2.0,,2.0,1.0,3.0,1.0,,3.0,,,,,1.0,,2.0,2.0,4.0,,,0.3333333333333333,1.0,0.25,1.0,0.25,1.0,15.625,,0.1111111111111111,0.3333333333333333,0.18181818181818182,0.09090909090909091,,0.2,,,0.2,1.0,0.3333333333333333,1.0,,,,,0.5,,,,0.25,0.47621250000000004,0.5427,,,1.0,11.1,0.13333333333333333,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,2.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,0.25,,,,0.5,0.5,0.25,,,,,0.25,,,,,,,,,,25.3,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203105,1610612744,Festus Ezeli,Festus Ezeli,203105,GSW,661.0,11,-11,20,23,,8,2.0,43,,,,,1.0,,1.0,,,23,,1.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,4.166666666666667,0.16666666666666666,,,0.125,0.06666666666666667,,,,0.5,,,,,,,,,1.0,,,,,0.4539,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612744,Richard Jefferson,Richard Jefferson,2210,GSW,274.0,5,3,10,9,5.0,5,1.0,19,1.0,1.0,,,1.0,1.0,2.0,2.0,7.0,11,,,,2.0,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,2.0,,3.0,2.0,,,,,5.0,1.0,1.0,0.5,,0.8333333333333334,,0.875,,36.36363636363637,,0.25,0.3333333333333333,0.25,0.2,1.0,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.6666666666666666,0.4921499999999999,,0.5,0.6666666666666666,,3.75,0.5,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,1.0,,,,,,1.0,3.0,1.0,1.0,1.0,,0.75,0.75,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,,,,,0.471475,0.42857142857142855,23.5,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
