EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,FG2A,PenaltyFG2A,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,AtRimFrequency,PenaltyAtRimFrequency,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fg2Pct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ThreePtAssists,Assists,Corner3Assists,AssistPoints,FTDefRebounds,Fouls,Blocked2s,BlockedAtRim,Blocks,DefFTReboundPct,on,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Clear Path Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PtsPutbacks,OffTwoPtRebounds,Travels,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,LongMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SelfOReb,ShortMidRangePctBlocked,SelfORebPct,FTOffRebounds,Charge Fouls,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,HeaveAttempts,Offensive Fouls,Defensive 3 Seconds Violations
201228,1610612751,C.J. Watson,C.J. Watson,201228,BKN,111.0,2,1.0,3,4,1.0,4,1.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55125,0.55125,0.55125,1.0,1.0,23.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,BKN,133.0,2,2.0,4,5,1.0,5,1.0,9,,,,,,,,,,3,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203116,1610612751,Tyshawn Taylor,Tyshawn Taylor,203116,BKN,133.0,2,2.0,4,5,1.0,5,1.0,9,,,,,,,,,,3,,,,,,,,,1.0,,,,,,,,,,,,,20.0,,,,,,,,,,1.0,0.5945,,0.5945,,,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,79.0,1,-1.0,3,3,,3,,6,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,1610612751,Kris Humphries,Kris Humphries,2743,BKN,133.0,2,2.0,4,5,1.0,5,1.0,9,,,,,,,,,2.0,3,,,,,,,,,1.0,,,,,,0.5,,,0.5,,,,40.0,,,,,,,,,,0.5,0.43415,,,,,,0.25,1.0,,2.0,,1.0,0.5,1.0,0.5,,7.4,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,0.5,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,1610612751,Gerald Wallace,Gerald Wallace,2222,BKN,76.0,1,4.0,2,3,1.0,3,1.0,5,,,,,,,,,,1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,17525.0,292,,543,538,155.0,128,64.0,1081,2.0,3.0,,1.0,1.0,2.0,17.0,43.0,144.0,576,1.0,4.0,12.0,4.0,11.0,40.0,30.0,40.0,155.0,0.5882352941176471,0.3953488372093023,0.25,0.36363636363636365,0.3953488372093023,0.5047169811320755,0.4375,0.48,0.5725806451612904,0.6,0.5909090909090909,0.4056603773584906,23.225806451612904,0.02830188679245283,0.6666666666666666,0.6666666666666666,1.0,0.125,,,0.08,0.5,0.6415094339622641,0.4845481132075472,0.5017083333333333,0.5082819999999999,0.08333333333333333,0.2777777777777778,25.14883720930233,0.285451197053407,25.0,7.0,63.0,14.0,2.0,0.031746031746031744,0.08,0.2358490566037736,0.28,9.620634920634918,7.0,17.0,28.0,48.0,6.0,15.0,21.0,22.0,0.4444444444444444,0.07389162561576355,0.10714285714285714,0.08108108108108109,0.06976744186046512,0.1,0.16037735849056603,0.4117647058823529,0.4117647058823529,12.0,59.0,3.0,130.0,,17.0,2.0,,4.0,,False,15.0,1.0,2.0,5.0,6.0,21.0,15.0,40.0,1.0,3.0,3.0,9.0,37.0,2.0,4.0,5.0,6.0,16.0,8.0,21.0,40.0,15.0,47.0,9.0,24.0,7.0,16.0,1.0,1.0,7.0,5.0,2.0,16.0,2.0,9.0,5.0,3.0,7.0,21.0,1.0,5.0,8.0,1.0,31.0,3.0,45.0,2.0,1.0,3.0,11.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,0.14285714285714285,0.14285714285714285,0.5,0.42857142857142855,0.7619047619047619,0.0125,0.003663003663003663,0.017857142857142856,0.06329113924050633,0.08641975308641975,0.125,0.5,0.6,0.6521739130434783,0.26666666666666666,0.19811320754716982,0.2857142857142857,0.2857142857142857,0.37735849056603776,0.375,0.375,0.5333333333333333,0.25,0.5,1.0,0.375,0.3333333333333333,1.0,0.7142857142857143,0.36,0.3333333333333333,0.375,0.1271186440677966,0.1527777777777778,0.08695652173913043,,,,,,,,,,,,,,,,,,,,,,,,,
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,8301.0,138,14.0,250,252,75.0,59,31.0,502,,,,,,,,,72.0,266,,,10.0,,,8.0,,8.0,75.0,,,,,,0.5,0.45454545454545453,0.18181818181818182,0.5538461538461539,0.45454545454545453,0.2857142857142857,,24.22145328719723,,,,,,,,,,0.3793103448275862,0.4392017241379311,0.4375875,0.37978181818181816,0.1388888888888889,0.1111111111111111,,0.3,22.0,3.0,58.0,11.0,5.0,0.08620689655172414,0.18181818181818182,0.3793103448275862,0.2727272727272727,9.067241379310344,9.0,17.0,29.0,26.0,2.0,19.0,24.0,34.0,0.5,0.2235294117647059,0.06666666666666667,0.1826086956521739,0.3333333333333333,0.08,0.29310344827586204,0.5294117647058824,0.5294117647058824,1.0,9.0,,19.0,3.0,14.0,3.0,1.0,3.0,0.375,False,13.0,2.0,6.0,,7.0,19.0,,,,,,,14.0,5.0,11.0,,2.0,4.0,32.0,,,,8.0,1.0,7.0,,1.0,3.0,10.0,2.0,1.0,1.0,4.0,,2.0,1.0,,2.0,5.0,,,8.0,,17.0,1.0,17.0,3.0,,,7.0,,3.0,,,,1.0,1.0,1.0,2.0,2.0,0.5517241379310345,0.5925925925925926,0.45454545454545453,0.18181818181818182,0.8,0.08108108108108109,0.078125,0.07692307692307693,0.16216216216216217,0.2222222222222222,,0.3333333333333333,0.5909090909090909,0.7222222222222222,0.7692307692307693,0.3275862068965517,0.3684210526315789,0.3888888888888889,,,,,0.5454545454545454,0.3333333333333333,0.5,,,,,,,,0.11290322580645161,0.11290322580645161,,4.0,7.0,1.0,1.0,1.0,2.0,0.05263157894736842,0.07692307692307693,0.1111111111111111,0.08,0.05128205128205128,0.09090909090909091,0.3333333333333333,0.42857142857142855,,,,,,,,,,,
201228,1610612751,C.J. Watson,C.J. Watson,201228,BKN,9548.0,159,-3.0,296,294,92.0,75,41.0,590,1.0,8.0,,,1.0,2.0,3.0,14.0,57.0,317,,2.0,4.0,1.0,4.0,16.0,9.0,16.0,92.0,1.0,0.21428571428571427,,0.25,0.21428571428571427,0.4537037037037037,0.4,0.43333333333333335,0.4827586206896552,0.4,0.5,0.25925925925925924,17.101449275362317,0.14814814814814814,0.125,0.125,1.0,,,,0.13333333333333333,0.5,0.6296296296296297,0.5018685185185184,0.5226166666666666,0.5257766666666666,0.07017543859649122,0.2807017543859649,24.22857142857143,0.3108108108108108,20.0,8.0,40.0,11.0,4.0,0.1,0.15,0.37037037037037035,0.5333333333333333,8.832500000000001,4.0,7.0,20.0,30.0,4.0,7.0,12.0,17.0,0.5,0.07,0.125,0.08333333333333333,0.08,0.13333333333333333,0.12962962962962962,0.5714285714285714,0.6666666666666666,3.0,13.0,2.0,29.0,1.0,11.0,1.0,,1.0,0.14285714285714285,False,11.0,1.0,1.0,4.0,5.0,13.0,2.0,6.0,,2.0,,2.0,8.0,2.0,3.0,,5.0,3.0,10.0,,6.0,2.0,10.0,1.0,7.0,1.0,2.0,2.0,5.0,5.0,2.0,3.0,,1.0,,1.0,,,1.0,,,3.0,,17.0,1.0,12.0,3.0,,1.0,6.0,,1.0,,,,,1.0,,3.0,1.0,0.25,0.25,0.6666666666666666,0.45454545454545453,,0.047619047619047616,0.034013605442176874,0.03571428571428571,0.047619047619047616,0.09090909090909091,,,0.55,0.6470588235294118,0.18181818181818182,0.24074074074074073,0.38461538461538464,0.38461538461538464,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,,0.4,,,0.5,0.13333333333333333,,0.3333333333333333,0.10526315789473684,0.13953488372093023,,,3.0,,,1.0,1.0,,0.02857142857142857,0.03225806451612903,,0.043478260869565216,0.07142857142857142,0.25,0.4,2.0,0.14285714285714285,0.07692307692307693,,,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,15797.0,263,35.0,490,483,156.0,113,60.0,973,,,,,,,1.0,1.0,156.0,501,,,30.0,,,59.0,,59.0,156.0,,1.0,,,1.0,0.47560975609756095,0.4583333333333333,0.5128205128205128,0.5454545454545454,0.5172413793103449,0.59,0.008130081300813009,28.392857142857146,,,,,,,,,,0.5284552845528455,0.4836666666666667,0.5154238095238096,0.4701282051282051,0.19230769230769232,0.3782051282051282,25.8,0.3183673469387755,64.0,18.0,122.0,39.0,14.0,0.11475409836065574,0.15625,0.5203252032520326,0.46153846153846156,7.41967213114754,8.0,25.0,57.0,32.0,6.0,16.0,23.0,52.0,0.4672131147540984,0.0855614973262032,0.12,0.09282700421940929,0.14285714285714285,0.14705882352941177,0.2032520325203252,0.32,0.38095238095238093,8.0,10.0,3.0,28.0,1.0,20.0,21.0,18.0,21.0,0.06666666666666667,False,38.0,9.0,21.0,11.0,11.0,33.0,1.0,1.0,,,,,39.0,11.0,24.0,8.0,20.0,19.0,82.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,,5.0,29.0,6.0,3.0,3.0,5.0,1.0,4.0,11.0,,1.0,16.0,1.0,4.0,7.0,,32.0,1.0,44.0,4.0,,,21.0,,3.0,,,,,3.0,10.0,3.0,3.0,0.7192982456140351,0.82,0.4583333333333333,0.5128205128205128,0.3125,0.07352941176470588,0.10970464135021098,0.0851063829787234,0.05555555555555555,0.0875,0.0625,0.47619047619047616,0.59375,0.7037037037037037,0.6842105263157895,0.2682926829268293,0.3333333333333333,0.3333333333333333,0.008130081300813009,1.0,1.0,,0.875,0.42857142857142855,0.1111111111111111,,,,0.6111111111111112,,,1.0,0.15,0.1510791366906475,,14.0,21.0,4.0,1.0,1.0,1.0,,0.1242603550295858,0.1875,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.75,0.8181818181818182,4.0,0.16,0.0784313725490196,3.0,3.0,1.0,3.0,0.2,,,
