EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Charge Fouls,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyOffPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefFTReboundPct,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ShortMidRangePctBlocked,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGM,FtPoints,PenaltyFG3M,PenaltyFtPoints,Loose Ball Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,BlocksRecoveredPct,PenaltyArc3Accuracy,LostBallTurnovers,PenaltyTurnovers,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Loose Ball Fouls Drawn,DefCorner3ReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Offensive Fouls,Charge Fouls Drawn,on,SecondChanceFG2M,SecondChancePoints,Corner3Assists,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Travels,BlockingFouls,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,LostBallSteals,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,FTOffRebounds,OffFTReboundPct
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,313.0,5,6,10,10,2,2.0,20,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.666666666666668,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.41485,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,313.0,5,6,10,10,2,2.0,20,,,,1.0,1.0,2.0,2.0,5,2.0,,1.0,1.0,1.0,0.5,0.5,0.5,25.0,,,,,0.5,,,,,0.3841,15.15,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,1323.0,22,9,43,43,33,5.0,86,,1.0,,1.0,2.0,4.0,10.0,36,,,,,,0.5,0.5555555555555556,0.5555555555555556,19.148936170212767,0.1111111111111111,,,,0.1111111111111111,,,,0.6666666666666666,0.41820555555555555,9.3,2.0,2.0,2.0,7.0,2.0,16.0,2.0,4.0,7.0,,,,,0.10526315789473684,0.13793103448275862,0.09090909090909091,0.2222222222222222,1.0,1.0,,20.0,2.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,5.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,20.0,1.0,0.4,0.4,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.25,1.0,0.13333333333333333,0.2,0.2,0.15,0.25,0.14285714285714285,0.2,0.2,0.25,0.25,0.5555555555555556,0.4,0.4,1.0,0.6666666666666666,0.4,0.4216,0.34165,0.2,26.639999999999997,0.46511627906976744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,1610612737,DeShawn Stevenson,DeShawn Stevenson,2052,ATL,504.0,8,2,15,15,5,2.0,30,,,,,,,,14,,,,,,,,,5.88235294117647,,,,,,,,,,,,,,,1.0,,2.0,,3.0,4.0,,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,0.14285714285714285,0.5,,0.125,0.5,,,,0.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,1610612737,Devin Harris,Devin Harris,2734,ATL,313.0,5,6,10,10,2,2.0,20,1.0,1.0,,,1.0,2.0,2.0,5,2.0,,,1.0,1.0,0.5,0.5,0.5,16.666666666666668,0.5,1.0,1.0,1.0,,,,,0.5,0.3761,5.5,,1.0,,,,,1.0,1.0,1.0,,,,,0.3333333333333333,0.16666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,191.0,3,-4,5,5,3,,10,,,,,,1.0,,9,,,,,,,,,20.0,,,,,,,,,,0.3902,5.9,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,191.0,3,-4,5,5,3,,10,,1.0,,1.0,,2.0,,9,,,1.0,,,,,,40.0,0.5,,,,0.5,,,,0.5,0.5662,8.4,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,191.0,3,-4,5,5,3,,10,1.0,1.0,,,1.0,1.0,5.0,9,2.0,,,1.0,1.0,1.0,1.25,1.25,40.0,0.5,1.0,1.0,1.0,,,,,1.0,0.47645,2.7,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,1.0,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,819.0,14,7,28,28,28,3.0,56,1.0,1.0,,,1.0,1.0,9.0,22,2.0,,1.0,1.0,1.0,1.0,0.8,0.75,20.0,0.2,1.0,1.0,1.0,,,,,1.0,0.53933,0.7,,,,1.0,,2.0,1.0,2.0,2.0,,,,,0.09090909090909091,0.058823529411764705,0.1111111111111111,,,,,20.0,2.0,4.0,2.0,2.0,4.0,,,,2.0,4.0,,6.0,4.0,2.0,,1.0,1.0,,,,,,,,2.0,,4.0,20.0,1.0,0.5,0.5,,0.75,0.6666666666666666,0.8,,,,,,,,,,,,,0.8,0.5,0.5,1.0,1.0,0.5,,0.504225,0.4444444444444444,26.525,0.7142857142857143,1.0,,,,0.5,,3.0,1.0,1.0,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,819.0,14,7,28,28,28,3.0,56,,1.0,,,,2.0,,22,,1.0,1.0,,,,,,10.0,0.5,,,,,,,,0.5,0.57265,3.95,,1.0,1.0,2.0,1.0,5.0,,2.0,2.0,,1.0,,,,0.11764705882352941,,0.5,,,,20.0,,,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,20.0,,,,,,,,0.5,1.0,,0.3333333333333333,,,,,,,0.5,,,,,,,,0.3637,0.3637,,,0.7142857142857143,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
