EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,SelfORebPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffLongMidRangeReboundPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PtsAssisted3s,Fg3aBlocked,FTDefRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Assisted3sPct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,StepOutOfBoundsTurnovers,on,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,4190.0,70,-16,134,134,14.0,27.0,11.0,268,4.0,6.0,4.0,8.0,3.0,7.0,11.0,21.0,22.0,138,1.0,1.0,2.0,2.0,22.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,5.0,12.0,17.0,2.0,19.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14.0,1.0,1.0,0.5238095238095238,1.0,0.5238095238095238,1.0,0.5238095238095238,1.0,15.172413793103448,0.2608695652173913,0.2777777777777778,0.13333333333333333,0.265625,0.02702702702702703,0.125,0.14285714285714285,0.36363636363636365,0.23076923076923078,0.22727272727272727,0.2222222222222222,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.6666666666666666,1.0,0.38095238095238093,0.5,0.5,1.0,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,0.2857142857142857,0.4647285714285715,0.491,0.36785,0.09090909090909091,9.357142857142858,0.1044776119402985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,9252.0,154,-15,290,286,63.0,96.0,24.0,576,10.0,14.0,6.0,15.0,12.0,28.0,28.0,57.0,68.0,309,2.0,3.0,5.0,17.0,40.0,9.0,4.0,13.0,1.0,4.0,2.0,30.0,4.0,7.0,20.0,27.0,7.0,34.0,2.0,,3.0,,4.0,9.0,1.0,13.0,,,3.0,2.0,3.0,60.0,0.7142857142857143,0.7407407407407407,0.49122807017543857,0.6666666666666666,0.49122807017543857,0.6666666666666666,0.5151515151515151,0.625,21.83544303797468,0.18518518518518517,0.175,0.10526315789473684,0.18243243243243243,0.04964539007092199,0.14285714285714285,,0.16666666666666666,0.20588235294117646,0.18421052631578946,0.1724137931034483,0.18181818181818182,0.24561403508771928,0.7142857142857143,0.7692307692307693,0.8,0.2631578947368421,0.4,0.4,0.3333333333333333,0.49122807017543857,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.24561403508771928,0.46748070175438594,0.46,0.4326176470588235,0.07352941176470588,11.419298245614034,0.21724137931034482,1.0,1.0,2.0,3.0,12.0,1.0,7.0,6.0,20.0,16.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,18.0,7.0,2.0,1.0,2.0,1.0,20.0,2.0,0.4117647058823529,0.4117647058823529,0.47619047619047616,0.017543859649122806,0.07142857142857142,0.3333333333333333,0.02912621359223301,0.06896551724137931,0.030303030303030304,0.6666666666666666,0.3333333333333333,1.0,0.17647058823529413,0.6666666666666666,0.109375,0.109375,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,9899.0,165,-26,310,309,66.0,107.0,27.0,619,8.0,17.0,3.0,19.0,7.0,13.0,18.0,49.0,63.0,329,2.0,4.0,10.0,7.0,2.0,22.0,3.0,25.0,3.0,10.0,10.0,53.0,1.0,5.0,6.0,11.0,3.0,14.0,1.0,,8.0,1.0,7.0,15.0,1.0,16.0,,,1.0,,1.0,63.0,0.05555555555555555,0.05555555555555555,0.3673469387755102,0.5,0.4017857142857143,0.4,0.4696969696969697,0.625,21.82890855457227,0.05357142857142857,0.11363636363636363,0.02564102564102564,0.07051282051282051,0.019736842105263157,0.03571428571428571,,0.02702702702702703,0.02857142857142857,0.1,0.15625,,0.30357142857142855,0.47058823529411764,0.47058823529411764,,0.3392857142857143,0.15789473684210525,0.21428571428571427,,0.23214285714285715,0.5384615384615384,0.5384615384615384,0.14285714285714285,0.42857142857142855,0.4777660714285714,0.5042333333333334,0.472155,0.15873015873015872,8.785714285714286,0.2129032258064516,1.0,1.0,1.0,2.0,18.0,6.0,2.0,9.0,19.0,34.0,,5.0,,2.0,2.0,6.0,,6.0,7.0,3.0,,22.0,8.0,3.0,,,,15.0,1.0,0.2857142857142857,0.5,0.59375,0.10204081632653061,,0.875,0.017699115044247787,0.034482758620689655,0.024390243902439025,,0.2,1.0,0.2,0.5,0.12698412698412698,0.14285714285714285,0.30158730158730157,1.0,3.0,6.0,1.0,2.0,3.0,3.0,7.0,1.0,2.0,3.0,9.0,6.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.125,0.2631578947368421,0.03333333333333333,0.017857142857142856,0.10714285714285714,0.5,0.5,0.2,0.3,0.6666666666666666,0.5,25.571428571428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2052,1610612737,DeShawn Stevenson,DeShawn Stevenson,2052,ATL,1420.0,24,-19,44,45,9.0,25.0,2.0,89,,,,,,,,,,59,,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,,,1.0,,2.0,3.0,,,,,,,,9.0,,,,,,,,,4.3478260869565215,0.10526315789473684,,,0.08333333333333333,0.05555555555555555,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,1.0,0.5199,,,,,0.20454545454545456,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,0.07692307692307693,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,24.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,11947.0,199,-16,377,378,92.0,136.0,34.0,755,20.0,30.0,6.0,19.0,8.0,21.0,34.0,70.0,102.0,388,3.0,5.0,10.0,9.0,32.0,13.0,8.0,21.0,6.0,9.0,3.0,50.0,1.0,15.0,15.0,35.0,10.0,45.0,6.0,2.0,16.0,1.0,9.0,21.0,2.0,29.0,2.0,2.0,3.0,,3.0,89.0,0.47058823529411764,0.5161290322580645,0.4857142857142857,0.6,0.46111111111111114,0.5,0.4766355140186916,0.5555555555555556,29.782082324455207,0.10869565217391304,0.2727272727272727,0.0196078431372549,0.15544041450777202,0.055248618784530384,0.02631578947368421,,0.06382978723404255,0.12195121951219512,0.14,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6896551724137931,0.55,0.2111111111111111,0.3157894736842105,0.3333333333333333,0.16666666666666666,0.23333333333333334,0.38095238095238093,0.38095238095238093,0.5,0.5555555555555556,0.49568944444444446,0.643725,0.5248769230769231,0.09803921568627451,8.645714285714286,0.2440318302387268,3.0,5.0,2.0,3.0,19.0,4.0,4.0,6.0,17.0,36.0,6.0,2.0,2.0,1.0,9.0,11.0,7.0,4.0,10.0,3.0,,36.0,15.0,4.0,3.0,1.0,1.0,17.0,4.0,0.4444444444444444,0.4230769230769231,0.4473684210526316,0.02857142857142857,0.03333333333333333,0.625,0.06923076923076923,0.1891891891891892,,0.3333333333333333,0.8333333333333334,0.6,0.23076923076923078,0.6666666666666666,0.14563106796116504,0.18072289156626506,0.16666666666666666,7.0,3.0,13.0,,1.0,3.0,5.0,20.0,1.0,1.0,4.0,,13.0,3.0,3.0,7.0,2.0,4.0,,,2.0,,,3.0,0.25,0.25,0.25,0.2222222222222222,0.05263157894736842,0.0625,0.07777777777777778,0.14444444444444443,0.23076923076923078,0.25,,0.23076923076923078,0.3333333333333333,0.23076923076923078,24.945,0.041666666666666664,2.0,1.0,1.0,15.0,1.0,5.0,2.0,1.0,1.0,0.05,0.07692307692307693,0.5555555555555556,0.2857142857142857,0.2857142857142857,1.0,1.0,0.16666666666666666,0.07692307692307693,,,,,,,,,,,,,True,,,,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,7501.0,125,18,240,239,73.0,103.0,24.0,479,1.0,1.0,,,5.0,8.0,6.0,9.0,42.0,233,,,9.0,,8.0,1.0,1.0,2.0,,,1.0,5.0,,1.0,10.0,12.0,,12.0,2.0,,3.0,,5.0,9.0,1.0,4.0,1.0,1.0,3.0,,3.0,70.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.5625,1.125,0.6029411764705882,1.125,13.909774436090224,0.10869565217391304,0.025,,0.08333333333333333,,,,0.05714285714285714,0.16666666666666666,0.12121212121212122,0.034482758620689655,,0.03125,1.0,1.0,,,,,,0.25,0.625,0.7142857142857143,0.8,0.75,0.499409375,0.49368749999999995,0.49155000000000004,0.21428571428571427,15.81111111111111,0.30416666666666664,,,,,6.0,,,2.0,8.0,4.0,,1.0,1.0,,,1.0,,1.0,1.0,,,7.0,,1.0,3.0,1.0,,8.0,1.0,,0.42857142857142855,0.5,0.1111111111111111,,0.3333333333333333,,,,0.3333333333333333,,,,,0.030303030303030304,,0.19047619047619047,5.0,7.0,18.0,4.0,1.0,6.0,8.0,23.0,4.0,2.0,7.0,,18.0,7.0,,1.0,1.0,3.0,,,,2.0,,3.0,0.34782608695652173,0.2857142857142857,0.34782608695652173,0.71875,,,0.15625,0.5625,0.3888888888888889,0.4117647058823529,1.0,0.8571428571428571,0.16666666666666666,0.3888888888888889,25.12173913043478,,1.0,,1.0,24.0,1.0,1.0,1.0,,1.0,0.043478260869565216,0.05555555555555555,0.1111111111111111,0.2,0.2,1.0,1.0,,0.14285714285714285,1.0,3.0,3.0,1.0,0.75,0.125,0.75,1.0,1.0,0.041666666666666664,,,True,,,,,,
2734,1610612737,Devin Harris,Devin Harris,2734,ATL,9628.0,160,-2,304,301,77.0,97.0,26.0,605,8.0,15.0,,2.0,2.0,8.0,10.0,25.0,42.0,306,2.0,2.0,4.0,7.0,4.0,12.0,3.0,15.0,3.0,5.0,6.0,33.0,,3.0,6.0,9.0,,9.0,2.0,,8.0,,4.0,16.0,1.0,11.0,,2.0,1.0,,1.0,76.0,0.2,0.2,0.4,1.0,0.3804347826086957,0.6666666666666666,0.4117647058823529,0.6666666666666666,17.7710843373494,0.0594059405940594,0.06666666666666667,,0.06164383561643835,,,,0.08823529411764706,0.03225806451612903,0.05555555555555555,0.030303030303030304,0.16666666666666666,0.32608695652173914,0.5333333333333333,0.6666666666666666,0.25,0.043478260869565216,,,,0.17391304347826086,0.25,0.25,,0.782608695652174,0.5046329545454544,0.47845,0.4605227272727273,0.09523809523809523,7.456,0.2532894736842105,2.0,2.0,3.0,4.0,7.0,,3.0,3.0,9.0,16.0,,3.0,,1.0,,7.0,3.0,4.0,6.0,1.0,,11.0,3.0,1.0,1.0,1.0,,9.0,2.0,0.42857142857142855,0.25,0.32142857142857145,0.12,0.2,0.75,,,,1.0,0.6666666666666666,1.0,0.3333333333333333,0.75,0.08,0.10714285714285714,0.21428571428571427,2.0,5.0,19.0,1.0,,5.0,5.0,21.0,1.0,,5.0,,18.0,5.0,,5.0,,1.0,,,,,,5.0,0.23809523809523808,,0.25,0.45652173913043476,,,0.043478260869565216,0.41304347826086957,0.2631578947368421,0.2631578947368421,0.3333333333333333,0.4166666666666667,,0.2777777777777778,26.37142857142857,,,,,15.0,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,0.045454545454545456,1.0,2.0,True,,,,,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,1850.0,31,8,58,62,26.0,26.0,9.0,120,,2.0,,,,,,2.0,12.0,51,,1.0,,1.0,,,,,,,,,2.0,2.0,1.0,3.0,3.0,6.0,,,1.0,,1.0,6.0,3.0,2.0,,1.0,,,,26.0,,,,,0.8571428571428571,,0.8571428571428571,,11.940298507462686,0.05,0.16666666666666666,0.2,0.09375,0.10714285714285714,0.25,,,0.2,,0.1111111111111111,0.3333333333333333,0.2857142857142857,,,,,,,,,,,,1.0,0.5536214285714286,,0.52125,,0.85,0.4482758620689655,,1.0,,1.0,,,,,6.0,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,6.0,,,0.75,0.75,1.0,1.0,1.0,0.05555555555555555,0.16666666666666666,,,1.0,,0.25,,,,0.5,4.0,1.0,1.0,,1.0,1.0,4.0,5.0,,2.0,3.0,,1.0,1.0,,1.0,,1.0,,,,,,2.0,0.8,0.6666666666666666,0.8,0.7142857142857143,,,0.5714285714285714,0.14285714285714285,1.0,1.0,,0.25,1.0,1.0,24.36,,3.0,,2.0,12.0,,,,,1.0,,,,0.75,0.75,1.0,1.0,,0.5,1.0,,,,,,,,0.5,,,,True,,,,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,3498.0,58,3,112,117,40.0,59.0,13.0,229,7.0,10.0,,1.0,1.0,2.0,8.0,13.0,21.0,99,3.0,3.0,6.0,6.0,10.0,,1.0,1.0,1.0,,,3.0,1.0,3.0,4.0,7.0,5.0,12.0,3.0,,5.0,,4.0,10.0,1.0,9.0,1.0,2.0,2.0,1.0,2.0,38.0,0.625,1.0,0.6153846153846154,1.0,0.6153846153846154,1.0,0.65625,1.0,16.8,0.09523809523809523,0.2,0.047619047619047616,0.12280701754385964,0.09433962264150944,0.05555555555555555,,0.07692307692307693,0.07692307692307693,0.125,0.23076923076923078,,0.7692307692307693,0.7,0.875,0.5714285714285714,0.07692307692307693,,,,0.15384615384615385,0.5,0.5,1.0,0.7692307692307693,0.5617076923076924,0.5073,0.5577166666666667,0.2857142857142857,4.2846153846153845,0.35714285714285715,3.0,3.0,3.0,5.0,5.0,,3.0,2.0,8.0,6.0,6.0,2.0,,,4.0,3.0,2.0,1.0,2.0,1.0,,6.0,2.0,1.0,1.0,1.0,,6.0,,0.5,0.5,0.5714285714285714,0.15384615384615385,0.2,0.4,0.125,0.2,0.13333333333333333,0.5,1.0,1.0,0.8333333333333334,0.6,0.13333333333333333,0.13333333333333333,0.38095238095238093,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2563,1610612737,Dahntay Jones,Dahntay Jones,2563,ATL,52.0,1,-4,2,3,,1.0,,5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
