EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffArc3ReboundPct,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockingFoulsDrawn,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Travels,PenaltyTurnovers,Offensive Fouls,BlockedAtRim,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceTurnovers,PenaltyCorner3FGA,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Frequency,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,on,Corner3PctBlocked,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,9009.0,150.0,-39.0,276.0,278,69.0,113.0,34.0,554,9.0,22.0,1.0,2.0,4.0,7.0,3.0,7.0,5.0,13.0,2.0,4.0,1.0,4.0,11.0,1.0,1.0,3.0,6.0,17.0,42.0,6.0,15.0,5.0,57.0,276.0,1.0,2.0,1.0,2.0,1.0,6.0,6.0,11.0,3.0,6.0,1.0,22.0,4.0,30.0,12.0,6.0,2.0,11.0,4.0,4.0,8.0,4.0,12.0,3.0,1.0,7.0,1.0,28.0,1.0,5.0,2.0,6.0,8.0,6.0,14.0,1.0,6.0,3.0,3.0,5.0,4.0,1.0,5.0,3.0,1.0,7.0,1.0,14.0,1.0,3.0,9.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,22.0,69.0,2.0,1.0,0.11764705882352941,0.125,0.6666666666666666,0.4,0.5,0.5,0.4,0.40476190476190477,0.5,0.5454545454545454,0.45614035087719296,0.625,0.6176470588235294,0.4672131147540984,0.6,0.6111111111111112,0.2631578947368421,0.09523809523809523,0.18181818181818182,20.50473186119874,1.0,0.08450704225352113,0.050505050505050504,0.046511627906976744,0.01639344262295082,0.07017543859649122,0.0375,0.1388888888888889,0.08333333333333333,0.09090909090909091,0.05263157894736842,0.1,0.034482758620689655,0.07142857142857142,0.03333333333333333,0.38596491228070173,0.4090909090909091,0.5,0.12280701754385964,0.42857142857142855,0.42857142857142855,0.22807017543859648,0.38461538461538464,0.38461538461538464,0.4,0.07017543859649122,0.5,0.5,1.0,0.19298245614035087,0.36363636363636365,0.36363636363636365,0.5,0.5,0.5,0.25,0.25,1.0,1.0,0.4117647058823529,0.5714285714285714,0.35294117647058826,0.5,0.6491228070175439,0.36363636363636365,0.49808421052631574,0.56255,0.5140970588235294,0.06779661016949153,0.09090909090909091,0.10526315789473684,0.38596491228070173,8.107142857142858,25.146666666666665,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,2244.0,37.0,-26.0,68.0,68,3.0,5.0,8.0,136,,,,,,,,,2.0,3.0,1.0,2.0,,2.0,4.0,,,,,2.0,3.0,3.0,6.0,,13.0,79.0,,,,,,,,,,,,,2.0,2.0,9.0,,,4.0,2.0,,,,,,,,,,2.0,,,,,2.0,2.0,,1.0,1.0,,,,,,2.0,,3.0,1.0,,,,,,,,,,,,,3.0,1.0,,0.5,0.5,1.0,0.5,,,0.5,0.6666666666666666,,,0.7222222222222222,,,0.7222222222222222,,,0.6666666666666666,,,11.688311688311687,,,,,0.11764705882352941,,0.04878048780487805,,,,,,,,,,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.5,0.5,1.0,,,,,,,,,,,0.6666666666666666,0.5,0.4746388888888889,,,,,,,18.866666666666664,24.983333333333334,0.04411764705882353,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,4174.0,70.0,-22.0,126.0,127,31.0,43.0,22.0,253,5.0,9.0,2.0,3.0,,2.0,,2.0,1.0,4.0,1.0,2.0,,2.0,5.0,,,1.0,3.0,6.0,15.0,3.0,7.0,2.0,23.0,135.0,2.0,4.0,,,,4.0,,3.0,1.0,3.0,,3.0,2.0,10.0,6.0,3.0,4.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,,,,5.0,2.0,3.0,2.0,6.0,9.0,5.0,14.0,,6.0,4.0,2.0,,,,2.0,2.0,1.0,8.0,1.0,4.0,,,2.0,,1.0,,1.0,,1.0,1.0,3.0,31.0,3.0,,0.16666666666666666,0.25,0.6666666666666666,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.4,0.5,,0.4772727272727273,0.5,0.25,0.5,0.5,0.25,0.3181818181818182,0.2,0.2222222222222222,16.666666666666668,,0.18181818181818182,0.05660377358490566,0.10526315789473684,0.08695652173913043,0.15384615384615385,0.06578947368421052,0.045454545454545456,0.5,0.1,0.18181818181818182,0.25,,0.4,,0.4090909090909091,0.5555555555555556,0.7142857142857143,0.09090909090909091,,,0.18181818181818182,0.25,0.25,,0.09090909090909091,0.5,0.5,1.0,0.22727272727272727,0.4,0.4,0.5,0.75,0.6666666666666666,,,,,0.3333333333333333,,0.5,0.3333333333333333,0.7272727272727273,0.4,0.5120295454545455,0.6132,0.5179166666666667,0.043478260869565216,0.0625,0.17391304347826086,0.13043478260869565,7.186666666666667,24.842857142857145,0.24603174603174602,0.047619047619047616,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.15384615384615385,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2030,1610612752,Kenyon Martin,Kenyon Martin,2030,NYK,10246.0,171.0,-14.0,306.0,306,58.0,101.0,37.0,612,14.0,21.0,3.0,7.0,4.0,4.0,2.0,4.0,2.0,8.0,,,,,,,,,,18.0,33.0,,,7.0,43.0,297.0,3.0,8.0,,,2.0,8.0,4.0,5.0,,,1.0,9.0,30.0,6.0,,,4.0,,,,5.0,,5.0,,,3.0,1.0,10.0,5.0,8.0,8.0,13.0,21.0,13.0,34.0,1.0,6.0,2.0,4.0,3.0,1.0,2.0,6.0,10.0,,28.0,3.0,10.0,,1.0,15.0,1.0,8.0,,12.0,,3.0,12.0,9.0,58.0,5.0,,0.8333333333333334,0.9375,,,,,,0.5454545454545454,0.375,0.8,0.5454545454545454,0.375,0.8,0.5375,0.4444444444444444,0.6428571428571429,,,,13.256484149855908,0.5,0.13829787234042554,0.07017543859649122,0.1702127659574468,0.08928571428571429,0.14893617021276595,0.07647058823529412,0.09523809523809523,0.1,0.14705882352941177,0.12903225806451613,0.13793103448275862,0.20588235294117646,0.07692307692307693,0.06666666666666667,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.12121212121212122,0.5,0.5,0.24242424242424243,0.25,0.25,1.0,,,,,,,,,0.875,0.42857142857142855,,,,,0.8,1.0,,,0.6363636363636364,,0.539821212121212,0.5788,0.61918,0.2,0.2,0.18604651162790697,0.20930232558139536,6.133333333333333,,0.1895424836601307,0.08695652173913043,1.0,,,3.0,,,1.0,6.0,,,0.08695652173913043,0.5,0.7857142857142857,1.0,1.0,2.0,9.0,0.04081632653061224,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,
467,1610612752,Jason Kidd,Jason Kidd,467,NYK,14822.0,247.0,-36.0,445.0,445,86.0,143.0,60.0,890,,4.0,,,,1.0,,3.0,,1.0,1.0,6.0,1.0,2.0,11.0,1.0,3.0,1.0,4.0,,8.0,3.0,17.0,2.0,11.0,447.0,,1.0,1.0,4.0,,3.0,,2.0,1.0,4.0,2.0,5.0,,,9.0,,,11.0,2.0,1.0,13.0,11.0,24.0,8.0,3.0,5.0,4.0,59.0,2.0,5.0,12.0,21.0,35.0,7.0,42.0,,12.0,6.0,6.0,8.0,6.0,2.0,13.0,8.0,1.0,12.0,,3.0,,,2.0,,,1.0,4.0,1.0,,4.0,5.0,86.0,3.0,1.0,,,1.0,0.17647058823529413,0.25,0.25,0.17647058823529413,,,,0.18,0.3,0.25,0.21153846153846154,0.3,0.35714285714285715,0.68,0.125,0.25,7.587548638132296,0.6153846153846154,0.1640625,0.03048780487804878,0.16901408450704225,0.023255813953488372,0.1658291457286432,0.028,0.047619047619047616,,0.14634146341463414,0.19047619047619047,0.15555555555555556,0.2,0.09523809523809523,,0.16,,,0.12,,,0.04,,,,0.24,0.16666666666666666,0.16666666666666666,1.0,0.44,0.18181818181818182,0.18181818181818182,1.0,,,0.2,0.6,0.3333333333333333,1.0,0.16666666666666666,,0.6666666666666666,0.25,0.84,0.18181818181818182,0.53633,0.53187,0.5096583333333333,,,0.2727272727272727,0.45454545454545453,6.2875000000000005,24.53529411764706,0.19325842696629214,0.02857142857142857,4.0,2.0,5.0,5.0,,1.0,,1.0,,0.14285714285714285,,0.25,,,2.0,,3.0,0.030303030303030304,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,10357.0,173.0,-50.0,319.0,318,72.0,114.0,43.0,637,13.0,28.0,1.0,2.0,2.0,5.0,17.0,37.0,17.0,39.0,1.0,5.0,2.0,3.0,22.0,,2.0,,8.0,47.0,104.0,4.0,27.0,28.0,134.0,329.0,8.0,15.0,,4.0,3.0,19.0,5.0,18.0,,9.0,8.0,18.0,30.0,64.0,9.0,3.0,6.0,21.0,3.0,5.0,2.0,5.0,7.0,2.0,3.0,1.0,,19.0,1.0,3.0,13.0,11.0,26.0,4.0,30.0,,5.0,2.0,3.0,4.0,1.0,3.0,15.0,5.0,1.0,18.0,1.0,34.0,,1.0,33.0,5.0,16.0,2.0,1.0,,,1.0,18.0,72.0,1.0,2.0,0.3191489361702128,0.3409090909090909,0.75,0.14814814814814814,,,0.15384615384615385,0.4519230769230769,0.5333333333333333,0.2777777777777778,0.40458015267175573,0.42105263157894735,0.18518518518518517,0.4583333333333333,0.4523809523809524,0.2903225806451613,0.20610687022900764,0.04807692307692308,0.14285714285714285,43.20652173913043,0.26666666666666666,0.13414634146341464,0.024390243902439025,0.26,0.016666666666666666,0.18181818181818182,0.02185792349726776,0.021739130434782608,,0.19230769230769232,0.11538461538461539,0.1,0.25,0.2857142857142857,,0.21374045801526717,0.4642857142857143,0.5416666666666666,0.2824427480916031,0.4594594594594595,0.4722222222222222,0.29770992366412213,0.4358974358974359,0.4358974358974359,0.35294117647058826,0.03816793893129771,0.2,0.2,1.0,0.16793893129770993,0.13636363636363635,0.14285714285714285,0.6666666666666666,0.10526315789473684,0.5,0.10526315789473684,0.10526315789473684,,,0.18518518518518517,0.4,0.2962962962962963,,0.4198473282442748,0.14285714285714285,0.4667407692307692,0.4485964285714286,0.4659230769230769,0.11267605633802817,0.1391304347826087,0.1417910447761194,0.13432835820895522,10.832692307692309,25.64074074074074,0.22570532915360503,0.02127659574468085,1.0,2.0,,11.0,,3.0,1.0,1.0,0.02702702702702703,0.25,0.07142857142857142,1.0,0.23076923076923078,1.0,6.0,5.0,1.0,,0.35294117647058826,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.037037037037037035,0.045454545454545456,0.037037037037037035,,,,,,,,True,,,,,,,,,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,5042.0,84.0,-6.0,153.0,152,30.0,44.0,21.0,305,5.0,10.0,2.0,6.0,1.0,2.0,,,,,,,,,,,,,,5.0,10.0,,,3.0,13.0,150.0,2.0,6.0,,,,4.0,1.0,2.0,,,2.0,4.0,8.0,2.0,,,2.0,,,,2.0,,2.0,,,,2.0,4.0,3.0,7.0,3.0,9.0,12.0,10.0,22.0,1.0,1.0,1.0,,3.0,2.0,1.0,3.0,3.0,,6.0,2.0,7.0,1.0,1.0,4.0,,2.0,,2.0,,1.0,2.0,4.0,30.0,,,0.8,1.0,,,,,,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5416666666666666,0.3333333333333333,0.6666666666666666,,,,8.379888268156424,1.0,0.21951219512195122,0.14,0.1111111111111111,0.09090909090909091,0.17647058823529413,0.12048192771084337,0.3157894736842105,,0.2857142857142857,0.1875,0.2222222222222222,0.10526315789473684,0.125,0.2,1.0,0.5,0.5,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,1.0,0.5,,,1.0,,0.62223,0.5869,0.63445,0.16666666666666666,0.16666666666666666,0.3076923076923077,0.3076923076923077,1.33,,0.19607843137254902,0.11538461538461539,,,,,,1.0,,1.0,,,0.07142857142857142,0.5,0.8,,1.0,,1.0,,,1.0,,,,,,,,,,0.5,,,,,,,True,,,,,,,,,
203143,1610612752,Pablo Prigioni,Pablo Prigioni,203143,NYK,3920.0,65.0,39.0,110.0,106,16.0,20.0,18.0,216,1.0,3.0,,,,,1.0,2.0,,,,2.0,,2.0,8.0,,1.0,,2.0,2.0,5.0,2.0,10.0,1.0,11.0,97.0,,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,4.0,,6.0,,7.0,2.0,1.0,3.0,3.0,6.0,3.0,,2.0,,15.0,,1.0,4.0,3.0,7.0,1.0,8.0,,7.0,5.0,2.0,,,,2.0,1.0,,5.0,,2.0,,1.0,2.0,,,1.0,,,,1.0,1.0,16.0,,1.0,,,,0.2,,,0.2222222222222222,0.4,,,0.3333333333333333,,,0.34375,0.25,0.16666666666666666,0.6666666666666666,0.2,0.3333333333333333,13.636363636363635,,0.075,0.02857142857142857,0.2,,0.11666666666666667,0.017543859649122806,0.07142857142857142,,,0.06666666666666667,0.2,0.07142857142857142,0.5,,0.2,0.3333333333333333,0.5,0.13333333333333333,0.5,0.5,,,,,0.13333333333333333,,,,0.5333333333333333,0.25,0.25,,,,,1.0,,,,,1.0,,0.8666666666666667,0.2857142857142857,0.5581250000000001,,0.5394,,,0.09090909090909091,0.09090909090909091,3.38,29.000000000000007,0.14545454545454545,,1.0,,,2.0,,1.0,,1.0,,,,1.0,,,,2.0,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,True,,,,,,,,,
2747,1610612752,JR Smith,JR Smith,2747,NYK,10210.0,170.0,-9.0,307.0,306,53.0,90.0,38.0,613,12.0,21.0,,,1.0,1.0,2.0,3.0,5.0,29.0,2.0,3.0,1.0,6.0,30.0,,1.0,3.0,8.0,19.0,53.0,8.0,33.0,13.0,75.0,298.0,2.0,3.0,1.0,2.0,1.0,8.0,3.0,6.0,3.0,9.0,5.0,20.0,4.0,34.0,18.0,6.0,,29.0,6.0,1.0,9.0,1.0,10.0,1.0,,5.0,3.0,21.0,1.0,2.0,8.0,7.0,21.0,3.0,24.0,,7.0,5.0,2.0,2.0,1.0,1.0,11.0,6.0,,15.0,1.0,19.0,,2.0,20.0,3.0,9.0,2.0,3.0,1.0,2.0,3.0,20.0,53.0,,2.0,0.10526315789473684,0.10526315789473684,0.75,0.24242424242424243,0.5,0.3333333333333333,0.25,0.3584905660377358,0.6666666666666666,0.5,0.36046511627906974,0.7,0.5,0.39893617021276595,0.6666666666666666,0.5555555555555556,0.38372093023255816,0.018867924528301886,0.047619047619047616,30.0,0.18181818181818182,0.07526881720430108,0.018018018018018018,0.16,0.018518518518518517,0.1048951048951049,0.01818181818181818,0.02127659574468085,0.09090909090909091,,0.125,0.10344827586206896,0.1891891891891892,0.07692307692307693,,0.2441860465116279,0.5714285714285714,0.6,0.03488372093023256,0.6666666666666666,0.6666666666666666,0.3372093023255814,0.1724137931034483,0.1724137931034483,,0.03488372093023256,0.6666666666666666,0.6666666666666666,0.5,0.3488372093023256,0.2,0.2,0.8333333333333334,,,0.2,0.2,,,0.06666666666666667,1.0,0.5333333333333333,0.375,0.627906976744186,0.20689655172413793,0.47903154761904754,0.40993749999999995,0.4089035714285715,0.09782608695652174,0.15254237288135594,0.10666666666666667,0.26666666666666666,11.70566037735849,26.506060606060604,0.17263843648208468,,1.0,6.0,1.0,9.0,,,,2.0,,0.5454545454545454,,0.6666666666666666,0.16666666666666666,2.0,,1.0,,0.022727272727272728,,,1.0,1.0,,2.0,1.0,1.0,,,0.06666666666666667,,,,,1.0,1.0,1.0,True,,,,,,,,,
948,1610612752,Marcus Camby,Marcus Camby,948,NYK,181.0,3.0,-5.0,5.0,7,,3.0,1.0,12,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,7.0,1.0,1.0,,,,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,33.333333333333336,1.0,1.0,0.3333333333333333,,,0.5,0.3333333333333333,0.5,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,0.6138,0.6138,,,,1.0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
