EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,RecoveredBlocks,SecondChanceFg2Pct,LongMidRangePctBlocked,OffFTReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,15139.0,252,-19,477,474,129,102,66.0,951,5.0,10.0,1.0,1.0,3.0,4.0,2.0,6.0,2.0,11.0,1.0,3.0,1.0,3.0,6.0,20.0,1.0,1.0,1.0,5.0,7.0,20.0,8.0,31.0,8.0,46.0,524,4.0,2.0,4.0,6.0,2.0,4.0,2.0,8.0,4.0,14.0,14.0,24.0,2.0,18.0,6.0,2.0,12.0,7.0,19.0,4.0,3.0,5.0,5.0,2.0,45.0,4.0,8.0,14.0,12.0,3.0,29.0,12.0,41,1.0,8.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,10.0,1.0,23.0,11.0,3.0,1.0,1.0,9.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,14.0,127,2.0,1.0,1.0,1.0,1.0,0.25806451612903225,0.5,0.25,0.27586206896551724,0.35,0.5,0.37254901960784315,0.375,0.4166666666666667,0.41818181818181815,0.375,0.5,0.6078431372549019,0.1,0.1,0.25,10.88929219600726,0.2,0.1875,0.08571428571428572,0.049079754601226995,0.17721518987341772,0.05063291139240506,0.1187214611872146,0.049586776859504134,0.09302325581395349,0.020833333333333332,0.041666666666666664,0.03571428571428571,0.08695652173913043,0.1111111111111111,0.06060606060606061,0.06818181818181818,0.19642857142857142,0.13043478260869565,0.03125,0.19607843137254902,0.5,0.5555555555555556,1.0,0.0784313725490196,0.11764705882352941,0.3333333333333333,0.3333333333333333,1.0,0.21568627450980393,0.18181818181818182,0.18181818181818182,1.0,0.39215686274509803,0.3,0.3,1.0,0.125,0.375,0.3333333333333333,1.0,0.125,1.0,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.4166666666666667,0.2,0.803921568627451,0.3333333333333333,0.550469387755102,0.5575,0.58369,0.05555555555555555,0.09090909090909091,0.03125,0.13043478260869565,0.30434782608695654,8.264999999999999,25.903225806451616,0.27044025157232704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,21015.0,350,-7,655,655,199,196,82.0,1310,20.0,29.0,2.0,5.0,9.0,50.0,19.0,44.0,2.0,6.0,,1.0,,1.0,15.0,47.0,1.0,2.0,6.0,20.0,64.0,123.0,17.0,53.0,65.0,244.0,700,9.0,1.0,3.0,24.0,19.0,35.0,6.0,21.0,25.0,81.0,32.0,24.0,2.0,45.0,15.0,4.0,28.0,21.0,49.0,8.0,13.0,16.0,4.0,8.0,119.0,1.0,3.0,12.0,39.0,10.0,61.0,5.0,66,,9.0,8.0,1.0,23.0,2.0,9.0,10.0,,33.0,12.0,10.0,,19.0,57.0,2.0,4.0,1.0,77.0,26.0,,10.0,6.0,3.0,2.0,6.0,80.0,197,1.0,9.0,0.25,0.25396825396825395,0.47058823529411764,0.32075471698113206,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5203252032520326,0.5428571428571428,0.5085227272727273,0.7083333333333334,0.5,0.5655339805825242,0.71875,0.5652173913043478,0.30113636363636365,0.032520325203252036,0.06896551724137931,0.02,31.994645247657296,0.696969696969697,0.45454545454545453,0.17488789237668162,0.0136986301369863,0.10909090909090909,0.009523809523809525,0.15315315315315314,0.012345679012345678,0.017543859649122806,,0.021739130434782608,,0.02631578947368421,0.12903225806451613,0.11764705882352941,0.26582278481012656,0.10126582278481013,0.12903225806451613,,0.16477272727272727,0.6896551724137931,0.7407407407407407,0.2,0.2840909090909091,0.25,0.4318181818181818,0.4418604651162791,0.3684210526315789,0.03409090909090909,0.3333333333333333,0.3333333333333333,1.0,0.26704545454545453,0.3191489361702128,0.3191489361702128,0.4,0.16666666666666666,0.08333333333333333,,,0.16666666666666666,0.5,,0.16071428571428573,0.5555555555555556,0.017857142857142856,,0.35714285714285715,0.3,0.4659090909090909,0.3333333333333333,0.4709215517241379,0.45417272727272723,0.457037962962963,0.1326530612244898,0.18181818181818182,,0.09836065573770492,0.3319672131147541,10.626829268292683,26.484905660377365,0.30381679389312977,2.0,25.0,7.0,7.0,96.0,27.0,2.0,1.0,1.0,14.0,1.0,1.0,3.0,2.0,1.0,6.0,11.0,1.0,3.0,0.7777777777777778,0.022727272727272728,0.07142857142857142,0.5,0.5,0.5102040816326531,0.2,1.0,0.5,,,,,,,,,True,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,3212.0,54,22,109,108,32,22,12.0,217,5.0,7.0,,2.0,3.0,6.0,,8.0,,,,,,,1.0,7.0,,,,1.0,8.0,21.0,1.0,7.0,8.0,27.0,96,1.0,,,3.0,5.0,8.0,,1.0,1.0,11.0,4.0,,,7.0,1.0,1.0,7.0,4.0,11.0,3.0,1.0,3.0,2.0,2.0,26.0,,,5.0,2.0,,7.0,,7,,5.0,2.0,3.0,2.0,,,5.0,,7.0,3.0,,,5.0,10.0,,,1.0,9.0,5.0,,,,,,,11.0,30,,,0.25,0.25,,0.14285714285714285,,,0.14285714285714285,0.38095238095238093,0.625,0.3392857142857143,1.0,0.5555555555555556,0.421875,1.5,0.6111111111111112,0.25,0.047619047619047616,,,31.70731707317073,0.2857142857142857,,0.05263157894736842,,0.21739130434782608,,0.11475409836065574,,,,,,,0.041666666666666664,,0.09090909090909091,0.21052631578947367,0.25,,0.25,0.7142857142857143,0.7142857142857143,0.2,0.21428571428571427,0.2857142857142857,,,,,,,,0.25,0.14285714285714285,0.14285714285714285,,,,,,,,,0.3333333333333333,0.6666666666666666,,,0.1111111111111111,,0.5,0.14285714285714285,0.5236392857142856,0.4632,0.5526666666666666,0.15625,0.2,,0.1111111111111111,0.4074074074074074,9.928571428571429,24.771428571428572,0.29357798165137616,,3.0,1.0,1.0,12.0,3.0,,,1.0,2.0,,,2.0,2.0,,1.0,,,,1.0,0.125,,,0.5,0.5,0.3333333333333333,,,,,,,,,,,True,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,21952.0,366,-9,684,682,209,203,85.0,1366,31.0,49.0,21.0,8.0,12.0,27.0,15.0,50.0,3.0,8.0,,1.0,1.0,1.0,1.0,1.0,,,,,55.0,126.0,4.0,9.0,19.0,141.0,731,32.0,,1.0,49.0,10.0,27.0,1.0,1.0,9.0,32.0,64.0,12.0,,1.0,1.0,12.0,5.0,3.0,8.0,3.0,,2.0,3.0,,19.0,14.0,24.0,18.0,30.0,5.0,53.0,39.0,92,3.0,,,,2.0,1.0,2.0,5.0,1.0,7.0,2.0,21.0,1.0,38.0,22.0,6.0,1.0,,24.0,11.0,,2.0,33.0,26.0,6.0,33.0,32.0,207,5.0,2.0,0.5818181818181818,0.7619047619047619,1.0,0.4444444444444444,,1.0,0.4444444444444444,0.4365079365079365,0.37037037037037035,0.45185185185185184,0.5151515151515151,0.4107142857142857,0.4828767123287671,0.6125,0.48484848484848486,0.06666666666666667,0.09523809523809523,0.16326530612244897,0.1111111111111111,19.590268886043535,0.2857142857142857,0.22727272727272727,0.13100436681222707,0.10572687224669604,0.15789473684210525,0.12727272727272726,0.13994169096209913,0.11275964391691394,0.15254237288135594,0.136986301369863,0.05263157894736842,0.1527777777777778,0.07894736842105263,0.13978494623655913,0.1320754716981132,0.12048192771084337,0.15853658536585366,0.15625,0.047619047619047616,0.362962962962963,0.6326530612244898,0.7560975609756098,0.5161290322580645,0.2,0.37037037037037035,0.3,0.30612244897959184,0.7333333333333333,0.05925925925925926,0.375,0.375,1.0,0.007407407407407408,1.0,1.0,1.0,0.6363636363636364,0.030303030303030304,,,,,,0.42857142857142855,0.6666666666666666,0.03571428571428571,1.0,,,0.42962962962962964,1.0,0.48745407407407404,0.5278375,0.48831785714285714,0.0763888888888889,0.08148148148148149,,0.3475177304964539,0.22695035460992907,9.708730158730159,22.855555555555558,0.3055555555555556,14.0,9.0,17.0,15.0,46.0,,26.0,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,19.0,0.53125,0.02,0.06666666666666667,0.5757575757575758,0.3333333333333333,0.375,0.5555555555555556,0.6666666666666666,0.07142857142857142,6.0,1.0,,,,,,,True,,,
2570,1610612760,Kendrick Perkins,Kendrick Perkins,2570,OKC,11121.0,185,-31,340,339,71,73,49.0,679,5.0,14.0,4.0,3.0,4.0,8.0,2.0,11.0,,,,,,,,,,,,,9.0,33.0,,,2.0,20.0,355,7.0,,,4.0,4.0,6.0,,,2.0,10.0,16.0,,,,,4.0,5.0,2.0,7.0,1.0,1.0,5.0,,,16.0,3.0,11.0,7.0,13.0,1.0,21.0,14.0,35,2.0,7.0,2.0,5.0,11.0,1.0,7.0,11.0,,22.0,7.0,12.0,,31.0,5.0,2.0,,,2.0,1.0,,,5.0,3.0,1.0,5.0,10.0,71,3.0,,0.8888888888888888,0.8888888888888888,,,,,,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.14285714285714285,0.6666666666666666,0.29411764705882354,0.25,0.7142857142857143,,0.12121212121212122,0.14285714285714285,0.25,14.105793450881611,0.5,0.14285714285714285,0.10317460317460317,0.0763888888888889,0.14,0.06521739130434782,0.11363636363636363,0.07368421052631578,0.08571428571428572,0.13043478260869565,0.031746031746031744,0.07142857142857142,0.05555555555555555,0.13333333333333333,0.09090909090909091,0.06818181818181818,0.11428571428571428,0.2,0.1,0.42424242424242425,0.35714285714285715,0.4166666666666667,1.0,0.24242424242424243,0.3333333333333333,0.18181818181818182,0.18181818181818182,0.5,,,,,,,,,0.5714285714285714,,,,,,,0.6666666666666666,0.75,,,,,0.42424242424242425,,0.48629090909090905,0.51888,0.5531,0.029411764705882353,0.029411764705882353,,0.2,0.5,7.739393939393939,,0.2088235294117647,1.0,2.0,1.0,2.0,2.0,,,,2.0,4.0,1.0,3.0,,6.0,,,,1.0,2.0,0.14285714285714285,,,0.4,0.25,0.3333333333333333,1.0,0.25,1.0,1.0,,1.0,2.0,,,,,True,,,
2755,1610612760,Kevin Martin,Kevin Martin,2755,OKC,10331.0,172,15,326,325,142,143,35.0,651,6.0,12.0,2.0,3.0,5.0,14.0,7.0,14.0,,1.0,,1.0,,,5.0,17.0,,,2.0,7.0,19.0,40.0,5.0,18.0,15.0,68.0,357,2.0,,1.0,2.0,6.0,14.0,2.0,7.0,8.0,26.0,24.0,15.0,,17.0,5.0,2.0,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,2.0,,2.0,12.0,,14.0,2.0,16,,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,3.0,,5.0,1.0,9.0,16.0,2.0,2.0,,18.0,7.0,,3.0,2.0,1.0,1.0,2.0,25.0,140,1.0,2.0,0.631578947368421,0.6666666666666666,1.0,0.2777777777777778,,0.2857142857142857,0.2777777777777778,0.475,0.42857142857142855,0.45689655172413796,0.3333333333333333,0.42857142857142855,0.5230769230769231,0.3333333333333333,0.52,0.3103448275862069,0.05,0.16666666666666666,,18.579234972677593,0.6666666666666666,,0.10256410256410256,,0.03636363636363636,0.038461538461538464,0.08139534883720931,0.013986013986013986,,,,,0.125,0.024390243902439025,0.09375,0.18181818181818182,0.04878048780487805,,,0.20689655172413793,0.5,0.6,0.8333333333333334,0.2413793103448276,0.2413793103448276,0.5,0.5,0.42857142857142855,0.017241379310344827,,,,0.29310344827586204,0.29411764705882354,0.29411764705882354,1.0,0.6666666666666666,0.3333333333333333,,,,,,0.23809523809523808,0.6,,,0.3333333333333333,0.2857142857142857,0.5172413793103449,0.29411764705882354,0.49337844827586214,,0.5059928571428571,0.11290322580645161,0.1590909090909091,,0.029411764705882353,0.38235294117647056,10.309999999999999,25.016666666666666,0.43558282208588955,1.0,6.0,1.0,,14.0,,2.0,,,1.0,,1.0,,,1.0,3.0,1.0,,1.0,0.5,,,0.5,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,,1.0,,,,,,,,True,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,14977.0,250,-58,456,454,125,137,60.0,910,19.0,27.0,2.0,3.0,6.0,17.0,3.0,8.0,7.0,15.0,,,2.0,3.0,4.0,13.0,1.0,1.0,3.0,7.0,30.0,52.0,11.0,28.0,19.0,112.0,516,4.0,1.0,1.0,7.0,5.0,13.0,5.0,10.0,6.0,31.0,14.0,33.0,,13.0,4.0,1.0,18.0,9.0,27.0,7.0,2.0,4.0,2.0,12.0,63.0,1.0,3.0,7.0,22.0,1.0,30.0,4.0,34,1.0,3.0,1.0,2.0,3.0,1.0,1.0,9.0,,12.0,4.0,10.0,,25.0,17.0,,,1.0,21.0,8.0,,3.0,3.0,3.0,,5.0,31.0,125,,3.0,0.23333333333333334,0.23333333333333334,1.0,0.39285714285714285,1.0,0.5,0.39285714285714285,0.5769230769230769,0.38461538461538464,0.58125,0.5,0.5434782608695652,0.6222222222222222,0.5833333333333334,0.5961538461538461,0.35,0.019230769230769232,,0.058823529411764705,19.428571428571427,0.25,0.07142857142857142,0.1476510067114094,0.01818181818181818,0.09210526315789473,0.0136986301369863,0.1288888888888889,0.01680672268907563,,0.034482758620689655,0.015384615384615385,,0.03333333333333333,0.08771929824561403,0.22857142857142856,0.15789473684210525,0.09803921568627451,0.08,0.027777777777777776,0.3375,0.7037037037037037,0.7037037037037037,0.3157894736842105,0.2125,0.1,0.375,0.375,,0.1875,0.4666666666666667,0.4666666666666667,1.0,0.1625,0.3076923076923077,0.3076923076923077,1.0,0.4,,,,0.2,1.0,1.0,0.2608695652173913,0.5,0.13043478260869565,0.6666666666666666,0.30434782608695654,0.42857142857142855,0.6875,0.3076923076923077,0.537161875,0.51978,0.5308369565217391,0.09195402298850575,0.13559322033898305,,0.0625,0.2767857142857143,6.134615384615385,23.842857142857138,0.2741228070175439,1.0,8.0,1.0,2.0,46.0,,,,2.0,2.0,,1.0,4.0,2.0,,1.0,,,3.0,0.25,,,0.6,0.47058823529411764,0.5,0.125,0.5,1.0,,,,,1.0,2.0,1.0,1.0,True,,,
202732,1610612760,DeAndre Liggins,DeAndre Liggins,202732,OKC,1801.0,30,-8,57,56,23,8,4.0,113,,,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,2.0,,3.0,60,,,,,,,,,,,,3.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,2.0,4.0,,6.0,,6,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,5.0,2.0,1.0,,,,,,,,,,,,23,1.0,,,,1.0,0.5,,,0.5,,,0.75,,,0.75,,,1.0,,,,4.838709677419355,,,0.2222222222222222,,0.25,,0.23076923076923078,,,,,,,0.5,0.2222222222222222,,0.3333333333333333,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,,0.606975,,,,,,,,,22.75,0.40350877192982454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,1628.0,27,4,44,45,7,11,3.0,89,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,,2.0,4.0,48,1.0,,,2.0,,,,,,,,,,,,,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,1.0,1.0,2.0,,,2.0,2.0,4,,,,,,,,3.0,,3.0,,3.0,,10.0,3.0,,1.0,,2.0,1.0,,,1.0,1.0,,1.0,,7,1.0,,,,,,,,,0.5,,0.5,1.0,,0.6666666666666666,1.0,,,,,,12.244897959183673,,,,0.09090909090909091,0.25,0.14285714285714285,0.07142857142857142,0.1111111111111111,,0.2,,0.2,,,,,0.16666666666666666,0.5,,0.5,1.0,1.0,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,0.46555,0.5666,,0.3333333333333333,0.3333333333333333,,0.5,,11.350000000000001,,0.1590909090909091,1.0,,1.0,,2.0,,2.0,,1.0,,,1.0,,2.0,,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,True,,,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,8266.0,138,45,261,262,104,115,26.0,523,,2.0,,,1.0,5.0,2.0,5.0,6.0,16.0,,1.0,3.0,5.0,7.0,12.0,1.0,1.0,4.0,5.0,5.0,12.0,13.0,28.0,8.0,57.0,255,,1.0,2.0,4.0,1.0,4.0,7.0,10.0,4.0,27.0,4.0,36.0,,12.0,7.0,1.0,5.0,1.0,6.0,1.0,,4.0,1.0,,13.0,,1.0,3.0,8.0,,11.0,1.0,12,,4.0,2.0,2.0,4.0,,3.0,1.0,,5.0,3.0,6.0,1.0,17.0,14.0,,2.0,,12.0,2.0,,4.0,1.0,,1.0,1.0,27.0,104,4.0,3.0,0.4,0.4,0.9230769230769231,0.4642857142857143,0.5,0.7,0.4642857142857143,0.4166666666666667,0.25,0.6125,0.75,0.8214285714285714,0.6195652173913043,0.6666666666666666,0.7941176470588235,0.7,0.08333333333333333,,,17.586206896551726,0.8,,0.0975609756097561,0.014925373134328358,0.06382978723404255,,0.08527131782945736,0.008695652173913044,,,0.037037037037037035,,,0.125,,0.14285714285714285,0.08571428571428572,,,0.05,,,,0.125,0.125,0.4,0.5,0.5,0.4,0.375,0.375,1.0,0.3,0.5833333333333334,0.5833333333333334,0.8571428571428571,,0.5,,,0.5,1.0,,0.07142857142857142,,0.35714285714285715,0.6,0.35714285714285715,0.8,0.75,0.5833333333333334,0.48863499999999993,0.4941,0.4881107142857143,0.047619047619047616,0.14285714285714285,,0.07017543859649122,0.47368421052631576,12.083333333333336,24.025000000000002,0.39846743295019155,,3.0,,1.0,6.0,3.0,,,,1.0,,,,1.0,2.0,,,,1.0,,0.2,,1.0,0.6,0.6,0.3333333333333333,,,1.0,,,,,,,,True,,,
