EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefCorner3ReboundPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,SecondChanceFg3Pct,AtRimPctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PtsPutbacks,SelfOReb,Loose Ball Fouls Drawn,Offensive Fouls Drawn,RecoveredBlocks,3SecondViolations,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGA,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,OffThreePtRebounds,Travels,BlockingFoulsDrawn,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,on,BlockingFouls,OffCorner3ReboundPct,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,6773.0,113,-30,202,200,42,58,19.0,402,9.0,11.0,1.0,1.0,2.0,3.0,6.0,13.0,9.0,14.0,1.0,2.0,8.0,1.0,3.0,24.0,38.0,2.0,9.0,13.0,67.0,243,1.0,2.0,2.0,4.0,7.0,1.0,3.0,7.0,18.0,6.0,42.0,6.0,8.0,2.0,1.0,17.0,4.0,21.0,3.0,1.0,9.0,1.0,7.0,46.0,1.0,2.0,11.0,13.0,1.0,14.0,8.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,10.0,1.0,16.0,14.0,2.0,4.0,4.0,18.0,42,2.0,4.0,0.125,0.125,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.631578947368421,0.5,0.5714285714285714,0.574468085106383,0.5,0.55,0.6320754716981132,0.5,0.6428571428571429,0.19148936170212766,0.02631578947368421,0.07692307692307693,25.675675675675674,0.5,0.14473684210526316,0.014925373134328358,0.1111111111111111,0.13829787234042554,0.011235955056179775,0.047619047619047616,0.045454545454545456,0.17647058823529413,0.2,0.14285714285714285,0.23404255319148937,0.8181818181818182,0.8181818181818182,0.1111111111111111,0.2765957446808511,0.46153846153846156,0.5,0.2978723404255319,0.6428571428571429,0.6428571428571429,0.2222222222222222,0.02127659574468085,0.1702127659574468,0.25,0.25,0.5,1.0,0.3,0.6666666666666666,0.3,0.3333333333333333,0.425531914893617,0.25,0.4383380434782609,0.48085,0.368545,0.08163265306122448,0.1,0.029850746268656716,0.26865671641791045,9.942105263157895,27.92222222222222,0.2079207920792079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101142,1610612746,Ronny Turiaf,Ronny Turiaf,101142,LAC,299.0,5,-2,10,9,10,9,1.0,19,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1497,1610612746,Chauncey Billups,Chauncey Billups,1497,LAC,6922.0,115,-28,208,205,48,63,19.0,413,2.0,5.0,,,,1.0,1.0,6.0,2.0,8.0,2.0,5.0,15.0,,2.0,5.0,19.0,6.0,17.0,9.0,37.0,247,,2.0,4.0,,1.0,,2.0,5.0,5.0,6.0,4.0,9.0,15.0,5.0,3.0,5.0,1.0,6.0,,1.0,3.0,2.0,,13.0,2.0,1.0,8.0,10.0,2.0,12.0,1.0,,1.0,3.0,5.0,1.0,1.0,8.0,1.0,4.0,6.0,10.0,1.0,7.0,11.0,1.0,3.0,1.0,5.0,48,,1.0,0.6,0.6,0.35294117647058826,,0.35294117647058826,0.2631578947368421,,,0.3888888888888889,0.375,,0.4358974358974359,0.375,0.4,0.4722222222222222,0.15789473684210525,0.3333333333333333,20.6140350877193,0.375,0.10126582278481013,0.029411764705882353,0.05555555555555555,0.09278350515463918,0.021739130434782608,,0.13043478260869565,0.14285714285714285,,0.07142857142857142,0.1388888888888889,0.4,0.5,0.5,0.16666666666666666,0.16666666666666666,0.25,0.2222222222222222,0.25,0.25,0.5,0.05555555555555555,0.4166666666666667,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,0.6666666666666666,,0.6111111111111112,0.3333333333333333,0.4597277777777778,0.425775,0.55665,0.07894736842105263,0.14285714285714285,0.10810810810810811,0.13513513513513514,11.521052631578948,25.958823529411767,0.23076923076923078,,1.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.5,0.5,0.2,0.08333333333333333,0.08695652173913043,1.0,0.5,0.5,1.0,0.4,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,5456.0,91,-28,160,158,24,36,17.0,318,10.0,20.0,1.0,2.0,1.0,1.0,2.0,7.0,3.0,12.0,,,,,,15.0,39.0,,,15.0,45.0,196,1.0,2.0,4.0,1.0,2.0,,,6.0,8.0,24.0,6.0,,,,1.0,6.0,3.0,9.0,1.0,2.0,3.0,1.0,2.0,21.0,3.0,,9.0,11.0,3.0,14.0,,,,3.0,3.0,,2.0,6.0,,,6.0,16.0,1.0,16.0,16.0,2.0,6.0,3.0,8.0,24,2.0,3.0,0.8,0.8571428571428571,,,,0.38461538461538464,0.5,0.5,0.38461538461538464,0.5,0.5,0.4891304347826087,0.6666666666666666,0.8,,0.02564102564102564,,29.213483146067414,0.5,0.13846153846153847,0.05172413793103448,,0.11842105263157894,0.03896103896103896,,0.1,0.17857142857142858,0.11764705882352941,,0.5128205128205128,0.5,0.5263157894736842,0.7,0.1794871794871795,0.2857142857142857,0.2857142857142857,0.3076923076923077,0.25,0.25,1.0,,,,,1.0,0.5,0.5,1.0,,,0.5128205128205128,,0.45387435897435896,0.5434,0.4012,0.13953488372093023,0.13953488372093023,0.08888888888888889,0.17777777777777778,8.125641025641025,,0.15,,,,,,,2.0,,2.0,1.0,1.0,3.0,,,4.0,4.0,4.0,,,0.05,0.3333333333333333,0.05,1.0,,,,,,,2.0,2.0,3.0,2.0,2.0,1.0,0.09523809523809523,0.08695652173913043,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,1415.0,24,11,47,41,38,38,2.0,88,5.0,5.0,1.0,1.0,5.0,5.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,2.0,2.0,15.0,47,1.0,1.0,2.0,5.0,5.0,1.0,2.0,2.0,15.0,6.0,4.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,3.0,5.0,1.0,6.0,,,,,,,,,,,,1.0,,3.0,2.0,,,1.0,15.0,38,1.0,1.0,0.6,0.75,0.5,0.5,0.5,0.8333333333333334,1.0,1.0,0.8125,1.0,0.9285714285714286,0.8333333333333334,1.0,0.9375,0.25,,,18.367346938775512,,0.23076923076923078,0.16666666666666666,0.125,0.19047619047619047,0.07692307692307693,,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.625,1.0,1.0,0.6,0.125,,,,,,,0.125,0.125,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.14285714285714285,1.0,0.875,1.0,0.535925,0.3188,0.5566142857142857,,,0.13333333333333333,1.0,3.616666666666667,24.3,0.8085106382978723,,,,,,,,3.0,1.0,,,,,,,,,1.0,,,0.2,0.5,,,,,1.0,,,2.0,,1.0,1.0,,,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,True,,,,,,,,,,,
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,5581.0,93,-32,164,165,24,28,17.0,329,5.0,7.0,2.0,2.0,1.0,2.0,,1.0,5.0,8.0,5.0,1.0,5.0,,1.0,10.0,16.0,4.0,10.0,3.0,35.0,198,2.0,2.0,5.0,3.0,4.0,,1.0,2.0,8.0,10.0,10.0,,5.0,1.0,1.0,,,,,,,,,,1.0,1.0,7.0,9.0,1.0,10.0,,,,1.0,2.0,1.0,,3.0,,,,5.0,,3.0,3.0,1.0,1.0,1.0,8.0,24,1.0,1.0,0.5,0.5555555555555556,0.4,,0.4,0.625,1.0,0.75,0.6153846153846154,0.6666666666666666,0.6,0.6481481481481481,0.8333333333333334,0.6666666666666666,0.38461538461538464,0.0625,,16.483516483516482,0.3333333333333333,0.10606060606060606,0.015625,0.07692307692307693,0.10126582278481013,0.0125,,0.1111111111111111,0.03571428571428571,0.2,0.09090909090909091,0.2692307692307692,0.7142857142857143,0.8333333333333334,0.4,0.038461538461538464,,,0.3076923076923077,0.625,0.625,0.6,0.19230769230769232,0.19230769230769232,0.2,0.25,0.6666666666666666,1.0,0.4,0.5,0.2,,0.6538461538461539,0.2,0.4953653846153846,0.5096,0.47536000000000006,0.038461538461538464,0.0625,0.14285714285714285,0.22857142857142856,11.2625,24.58,0.14634146341463414,,3.0,,,,1.0,1.0,12.0,1.0,,1.0,1.0,,,,,,1.0,,0.14285714285714285,0.14285714285714285,,,0.6,0.6,1.0,1.0,,,2.0,,,,,,0.043478260869565216,,,,,1.0,1.0,1.0,0.1,0.2,0.5,0.3333333333333333,,,,,,,True,,,,,,,,,,,
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,1144.0,19,-21,34,37,2,12,,71,,,,,,,1.0,2.0,,1.0,,1.0,1.0,,,1.0,3.0,1.0,1.0,,5.0,50,,,,,,,,,,2.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,,2.0,,2.0,2.0,6.0,,6.0,1.0,1.0,,,1.0,,,1.0,,,3.0,5.0,1.0,1.0,2.0,,,1.0,,2,,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,,,0.625,,,0.5,,,0.25,,,17.64705882352941,,0.2,,0.6666666666666666,0.3076923076923077,,,,0.14285714285714285,1.0,1.0,,,,,0.5,0.5,0.5,0.25,,,,,0.25,1.0,1.0,,,,,,,0.25,1.0,0.45020000000000004,,,,,,,13.866666666666667,25.1,0.058823529411764705,,,,,,,,3.0,2.0,,,,,,,,,1.0,,,0.5,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
200797,1610612746,Ryan Hollins,Ryan Hollins,200797,LAC,175.0,3,9,7,7,7,7,,14,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,502.0,8,10,18,17,14,13,1.0,35,3.0,3.0,,,3.0,3.0,,,,,,,,,,3.0,3.0,,,,6.0,16,,,,3.0,3.0,,,,6.0,4.0,2.0,,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,6.0,14,,,0.6666666666666666,0.6666666666666666,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,15.789473684210526,,0.14285714285714285,,0.5,0.2222222222222222,,,,,0.5,,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.5809000000000001,,0.5809000000000001,,,,1.0,2.566666666666667,,0.7777777777777778,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,5147.0,86,-32,152,152,11,19,18.0,304,3.0,10.0,2.0,4.0,,,1.0,3.0,,,,,,,,4.0,13.0,,,1.0,9.0,184,2.0,4.0,4.0,,,,,1.0,1.0,4.0,4.0,,,,3.0,1.0,,1.0,,,1.0,,,2.0,6.0,3.0,6.0,14.0,8.0,22.0,1.0,,1.0,4.0,3.0,,4.0,7.0,1.0,1.0,5.0,10.0,,5.0,4.0,,1.0,1.0,1.0,11,2.0,,0.5,1.0,,,,0.3076923076923077,0.5,,0.3076923076923077,0.5,,0.3,0.5,0.5,,0.23076923076923078,0.3333333333333333,12.865497076023392,0.5714285714285714,0.09375,0.1,0.375,0.125,0.10666666666666667,0.16666666666666666,0.10526315789473684,0.1111111111111111,0.05555555555555555,0.2857142857142857,0.7692307692307693,0.3,0.375,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.5,,,,,,,,,1.0,0.5,,,,,0.7692307692307693,,0.4455615384615385,0.582925,,0.07142857142857142,0.07142857142857142,0.4444444444444444,0.1111111111111111,3.1846153846153844,,0.07236842105263158,1.0,,,,,,,,5.0,1.0,,2.0,,,8.0,2.0,8.0,,,0.2,0.7142857142857143,0.09523809523809523,1.0,,,,,,,4.0,,,,5.0,1.0,0.047619047619047616,,0.625,,,,,1.0,,,,,2.0,1.0,1.0,6.0,0.13333333333333333,0.18181818181818182,True,,,,,,,,,,,
