EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFG2A,PtsUnassisted2s,TwoPtAssists,LongMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,FoulsDrawn,LiveBallTurnoverPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefAtRimReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,HeaveAttempts,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,Offensive Fouls Drawn,Assisted3sPct,SecondChanceFg3Pct,SecondChanceEfgPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,PenaltyFG2M,Fg2aBlocked,Travels,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,Arc3Assists,FTOffRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,Charge Fouls,Charge Fouls Drawn,BlockedShortMidRange,SecondChanceFg2Pct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeAssists,on,Loose Ball Fouls,OffCorner3ReboundPct,SelfOReb,Offensive Fouls,Defensive 3 Seconds Violations,SelfORebPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,1203.0,20,-4,37,37,8.0,20,5,74,2.0,2.0,1.0,2.0,3.0,4.0,6.0,8.0,42,2.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,16.666666666666668,0.09090909090909091,0.09090909090909091,0.058823529411764705,0.058823529411764705,0.2,0.14285714285714285,0.5,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.39704999999999996,0.4196,9.950000000000001,0.21621621621621623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,1357.0,23,-9,41,42,9.0,25,2,83,2.0,2.0,3.0,1.0,1.0,3.0,6.0,6.0,49,,4.0,,1.0,,2.0,,3.0,3.0,,3.0,3.0,3.0,,,1.0,,,,2.0,,,,,,9.0,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,16.27906976744186,0.15,,0.12,,,0.5,,0.3333333333333333,1.0,1.0,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.4117,,8.533333333333333,0.21951219512195122,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,1657.0,28,-17,50,53,15.0,30,3,103,1.0,3.0,2.0,2.0,5.0,3.0,10.0,15.0,67,1.0,,,8.0,,16.0,,2.0,2.0,,2.0,1.0,,,1.0,4.0,1.0,3.0,,5.0,,,,,,15.0,1.0,,,0.3,0.5,0.5357142857142857,33.9622641509434,0.09523809523809523,,0.07692307692307693,,,0.14285714285714285,,0.25,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.4166666666666667,0.4,0.4,,0.4166666666666667,0.47279583333333336,0.4676833333333333,10.719999999999999,0.3,,6.0,8.0,3.0,3.0,2.0,3.0,0.75,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,7.0,6.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.875,0.16666666666666666,0.14285714285714285,0.16666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.14285714285714285,0.16666666666666666,0.13333333333333333,0.4666666666666667,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2052,1610612737,DeShawn Stevenson,DeShawn Stevenson,2052,ATL,2704.0,45,-20,83,87,21.0,48,9,170,,,,,,,,9.0,101,,,,1.0,,2.0,2.0,3.0,7.0,3.0,10.0,,,,,2.0,,4.0,,5.0,,,,,,21.0,,,,,0.9,0.9,7.608695652173913,0.08823529411764706,0.07692307692307693,0.13333333333333333,0.08333333333333333,0.1,,,,,,,,,,,,1.0,0.4998,,,0.25301204819277107,,,1.0,,2.0,,1.0,1.0,2.0,4.0,,1.0,3.0,5.0,,,6.0,,1.0,,,,3.0,2.0,1.0,,2.0,,,,,,0.6,,0.75,,1.5,,1.0,0.14285714285714285,0.8,0.5,0.5,1.0,,0.6666666666666666,,,0.6666666666666666,,31.139999999999997,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,9.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.5,0.5,0.2727272727272727,0.1,0.16666666666666666,0.125,0.14285714285714285,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.47609999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,317.0,5,-5,9,12,3.0,5,2,21,,,,,,,,,12,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,,,,,,,18.181818181818183,0.25,,0.2,,,,1.0,,,,,,,,,,1.0,0.50145,,,0.3333333333333333,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,1420.0,24,-19,44,45,9.0,25,2,89,4.0,4.0,1.0,1.0,4.0,5.0,9.0,13.0,59,2.0,8.0,,1.0,,2.0,,3.0,5.0,,5.0,,,,1.0,4.0,1.0,,,,,,,,,9.0,,0.8,0.8,0.5555555555555556,0.5416666666666666,0.5416666666666666,34.78260869565217,0.15789473684210525,,0.20833333333333334,,,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.75,0.08333333333333333,0.3333333333333333,0.25,0.25,1.0,0.5833333333333334,0.48975833333333335,0.398,10.466666666666667,0.20454545454545456,,2.0,1.0,,3.0,1.0,,0.75,1.0,2.0,,,1.0,3.0,,,,,,,2.0,,2.0,1.0,1.0,,2.0,,,,,2.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.25,,0.16666666666666666,0.5,0.5,,,0.5,,,,0.15384615384615385,25.5,,1.0,,,,,,,3.0,,,2.0,,,1.0,,,,0.4,,,,0.16666666666666666,0.4,0.08333333333333333,,,,1.0,,,,,,,,1.0,1.0,1.0,0.5,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203098,1610612737,John Jenkins,John Jenkins,203098,ATL,596.0,10,-2,18,19,1.0,8,2,37,,,,,,,,,26,,,1.0,1.0,,3.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,10.0,,,,,,,,,,,,,,,,,1.0,,,,0.05555555555555555,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2734,1610612737,Devin Harris,Devin Harris,2734,ATL,1731.0,29,-10,54,55,15.0,30,7,109,3.0,4.0,1.0,3.0,4.0,6.0,9.0,15.0,63,1.0,4.0,1.0,3.0,,7.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,15.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,27.868852459016395,0.047619047619047616,0.06666666666666667,0.06896551724137931,0.043478260869565216,,0.125,1.0,0.3333333333333333,0.75,1.0,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.75,0.75,0.3333333333333333,0.5833333333333334,0.44674166666666665,0.461075,10.28888888888889,0.2777777777777778,,8.0,2.0,2.0,2.0,1.0,9.0,1.0,,2.0,,1.0,,3.0,3.0,2.0,2.0,,1.0,2.0,2.0,,2.0,,,,1.0,,1.0,8.0,4.0,2.0,,,,,1.0,0.25,0.25,,0.16666666666666666,,,0.5,,,0.2857142857142857,0.36363636363636365,0.13333333333333333,0.13333333333333333,24.833333333333332,,1.0,,,,,,,,,,1.0,,,,,,,0.125,,0.3333333333333333,,,,0.08333333333333333,,,,,,,,,,,,,2.0,,,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,1297.0,22,-7,42,44,13.0,23,5,86,2.0,3.0,3.0,1.0,2.0,4.0,8.0,8.0,45,4.0,6.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,2.0,1.0,5.0,1.0,,,1.0,1.0,13.0,1.0,0.75,1.0,0.5,0.5,0.4444444444444444,21.27659574468085,0.07142857142857142,0.06666666666666667,0.05555555555555555,0.05263157894736842,,0.125,1.0,0.375,0.6666666666666666,0.6666666666666666,0.5,0.375,0.25,0.5,0.5,1.0,0.375,0.4909125,0.51195,8.1875,0.30952380952380953,1.0,2.0,,,,,2.0,,,,,,,,,,2.0,,,,2.0,,,,,,,,,2.0,,2.0,,,,0.25,1.0,0.2,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5242,1.0,,,0.25,,,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,,True,,,,,,,,,,,,,,,,,,
2563,1610612737,Dahntay Jones,Dahntay Jones,2563,ATL,310.0,5,-6,10,11,8.0,9,2,21,1.0,2.0,,,,1.0,2.0,2.0,10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,0.5,0.5,0.5,16.666666666666668,,,,,,,,1.0,0.5,0.5,,,,,,,1.0,0.5817,0.5817,2.35,0.8,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,0.5,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,0.5,,True,,,,,,,,,,,,,,,,,,
