EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted2s,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,FG3APctBlocked,Corner3PctBlocked,DefAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ShortMidRangeAssists,LongMidRangeAssists,PenaltyTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SelfOReb,Travels,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,on
202341,1610612745,James Anderson,James Anderson,202341,HOU,460.0,8,-11,15,16,6,1,1,31,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,1.0,1.0,2.0,,1.0,,2.0,20,1.0,,,2.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,2.0,2.0,1.0,3,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,6,,,,,,,,,0.5,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,0.5,0.5,18.75,,0.5,,,0.5,0.4,0.2,,,,0.5,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,0.5,,,0.5,,1.0,,0.5702,,0.52475,,,1.0,,1.2,26.9,0.4,,,,2.0,,,,,,,,,,0.5,,1.0,,1.0,,2.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,True
101128,1610612745,Francisco Garcia,Francisco Garcia,101128,HOU,2040.0,34,-7,67,62,16,30,6,129,,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,,,1.0,2.0,3.0,7.0,2.0,13.0,74,1.0,1.0,1.0,5.0,,1.0,1.0,5.0,,9.0,,5.0,2.0,,,,,,,,,1.0,1.0,2.0,3.0,1.0,4,,,,,,,,,1.0,3.0,,,1.0,,2.0,,,,1.0,1.0,,,1.0,,5.0,16,1.0,,,1.0,0.42857142857142855,1.0,1.0,0.42857142857142855,0.5,0.6111111111111112,1.25,1.5,0.65,1.25,1.25,0.7777777777777778,,,13.698630136986301,,0.11764705882352941,0.07142857142857142,0.1111111111111111,,0.11538461538461539,0.03225806451612903,,,,0.2,,0.3333333333333333,,,,,,0.2222222222222222,0.5,0.5,,,,,,0.2222222222222222,0.5,0.5,1.0,0.5555555555555556,0.4,0.4,1.0,,0.5,1.0,1.0,,1.0,1.0,,,0.7777777777777778,0.4,0.5252166666666667,0.4308,0.60915,,,0.38461538461538464,0.38461538461538464,12.25,24.228571428571428,0.23880597014925373,,,2.0,2.0,,,,,1.0,1.0,,,,0.14285714285714285,,,,1.0,,,,,,,,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,False
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,1222.0,20,1,43,41,16,28,4,84,1.0,3.0,,1.0,2.0,6.0,,1.0,,,,,,2.0,,,,,3.0,10.0,,2.0,1.0,7.0,41,1.0,,,,3.0,,,3.0,,,,2.0,,2.0,2.0,2.0,4.0,2.0,2.0,10.0,,1.0,,1.0,1.0,1.0,2,,,,,,1.0,,1.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,,3.0,16,,,,,,,,,0.3,0.25,,0.3333333333333333,0.2692307692307692,,0.375,0.16666666666666666,0.2,0.6666666666666666,27.659574468085108,,0.06666666666666667,0.1,,,0.05263157894736842,0.05263157894736842,,,,0.3333333333333333,,,,0.25,0.3333333333333333,1.0,,0.5,0.3333333333333333,0.3333333333333333,,0.08333333333333333,,,,,,,,0.16666666666666666,,,,,,,,0.3333333333333333,,,,,0.4166666666666667,,0.43985,0.2072,0.3467,,,,0.42857142857142855,6.909999999999999,24.9,0.37209302325581395,,1.0,1.0,6.0,,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,False
201600,1610612745,Omer Asik,Omer Asik,201600,HOU,1176.0,20,3,41,37,12,12,4,78,3.0,5.0,2.0,,,,,,,,,,,,,,,,3.0,5.0,,,2.0,8.0,41,2.0,,,2.0,,,,,4.0,,,,,1.0,,1.0,1.0,1.0,,3.0,,1.0,2.0,2.0,4.0,1.0,5,,,,1.0,,3.0,1.0,4.0,2.0,5.0,1.0,,1.0,,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,12,,0.6666666666666666,1.0,,,,,,0.6,0.6,0.5,,0.6666666666666666,0.5,,,0.2,0.2,22.22222222222222,0.25,0.16666666666666666,0.125,0.25,,0.2,0.07142857142857142,,,,,,0.5,1.0,1.0,0.6,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.56872,0.5107,,0.16666666666666666,0.16666666666666666,0.25,,1.7399999999999998,,0.2926829268292683,,,,2.0,,,,,,,,,,0.4,,1.0,,1.0,,2.0,,,,,,2.0,,,,0.5,,,0.25,,0.5,,,,,,,,,,,,,,,,,,False
201935,1610612745,James Harden,James Harden,201935,HOU,1986.0,33,-11,70,65,25,44,8,135,6.0,9.0,1.0,1.0,,2.0,1.0,1.0,,,,,3.0,12.0,,,3.0,6.0,7.0,12.0,3.0,12.0,9.0,32.0,85,1.0,,,,3.0,3.0,6.0,19.0,6.0,,9.0,11.0,3.0,,,,,,,,,1.0,1.0,2.0,5.0,1.0,6,1.0,,1.0,5.0,2.0,,3.0,5.0,2.0,4.0,,,7.0,,9.0,,4.0,1.0,,,1.0,,1.0,1.0,19.0,25,,0.42857142857142855,0.42857142857142855,,0.25,,0.5,0.2727272727272727,0.5833333333333334,0.4791666666666667,,0.7222222222222222,0.5714285714285714,,0.7916666666666666,0.5,,,41.25,1.0,0.16666666666666666,0.07142857142857142,0.1111111111111111,,0.14285714285714285,0.03333333333333333,0.5,,0.3333333333333333,0.25,0.16666666666666666,,1.0,0.375,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,,,,0.041666666666666664,1.0,1.0,,,,,,0.5,0.25,0.2727272727272727,,1.0,,,,0.1111111111111111,,,0.6666666666666666,0.5,0.875,0.2727272727272727,0.5294347826086956,0.5707,0.48299999999999993,0.14814814814814814,0.26666666666666666,,0.59375,3.0,26.441666666666674,0.35714285714285715,,2.0,6.0,8.0,1.0,,,,1.0,1.0,0.6666666666666666,0.08333333333333333,,,,,1.0,,,,2.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,0.08333333333333333,,,,1.0,False
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,2487.0,41,-10,83,78,20,39,10,161,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,6.0,,1.0,,2.0,5.0,7.0,2.0,6.0,3.0,19.0,101,2.0,,1.0,2.0,1.0,,2.0,5.0,,3.0,3.0,6.0,2.0,,5.0,1.0,6.0,,5.0,13.0,,2.0,3.0,2.0,5.0,2.0,7,2.0,,2.0,1.0,1.0,1.0,,2.0,1.0,5.0,,,3.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,5.0,20,,,,0.5,0.3333333333333333,,,0.3333333333333333,0.7142857142857143,0.6153846153846154,0.3333333333333333,0.3333333333333333,0.6785714285714286,0.3333333333333333,0.625,0.46153846153846156,,,16.842105263157894,0.5,0.10526315789473684,0.1,0.23076923076923078,,0.15625,0.05263157894736842,,,0.14285714285714285,0.3333333333333333,0.2222222222222222,0.25,1.0,0.38461538461538464,0.6,0.6,,0.07692307692307693,1.0,1.0,,0.07692307692307693,1.0,1.0,,,,,,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,,0.8461538461538461,0.3333333333333333,0.5412,0.5867666666666667,0.58935,0.07692307692307693,0.14285714285714285,0.10526315789473684,0.2631578947368421,5.257142857142858,24.96666666666667,0.24096385542168675,,1.0,3.0,10.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,1.0,0.5,,0.18181818181818182,,,0.5,,1.0,,,,,,,,1.0,,,,0.16666666666666666,,,,False
2568,1610612745,Carlos Delfino,Carlos Delfino,2568,HOU,2228.0,37,-23,77,73,18,38,9,150,2.0,4.0,,1.0,1.0,1.0,,,,,,,2.0,4.0,1.0,1.0,,,3.0,5.0,2.0,4.0,3.0,15.0,97,,1.0,1.0,5.0,1.0,,,3.0,4.0,6.0,,4.0,2.0,1.0,2.0,,2.0,,2.0,4.0,,1.0,,2.0,2.0,1.0,3,1.0,,1.0,2.0,1.0,,1.0,2.0,,3.0,,,2.0,1.0,3.0,1.0,1.0,,,,,,,,3.0,18,,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,,0.5,0.6,0.6666666666666666,1.5,1.0,0.7,1.25,1.0,0.4444444444444444,0.2,0.25,13.636363636363637,1.0,0.13333333333333333,0.05555555555555555,,,0.07407407407407407,0.027777777777777776,,,,,,,,0.4444444444444444,0.5,0.6666666666666666,0.5,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,0.4444444444444444,0.5,0.5,1.0,,1.0,1.0,1.0,1.0,,,,,0.8888888888888888,0.5,0.5449277777777778,0.6495,0.3803,0.1,0.16666666666666666,0.3333333333333333,0.2,3.96,25.8,0.23376623376623376,,1.0,1.0,2.0,,,,,,,1.0,,,0.3333333333333333,,,1.0,,2.0,,,,,,,,,,,,,0.1,,,,,1.0,,,,,,,,,,,,,,,,False
202962,1610612745,Greg Smith,Greg Smith,202962,HOU,878.0,15,-16,32,32,11,32,4,64,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,44,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1,,,,,,,,,1.0,1.0,,,2.0,,4.0,,2.0,,,,,,,,,11,,,,,,,,,,,,,0.5,,,,,,5.2631578947368425,,0.16666666666666666,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.34375,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,False
202341,1610612745,James Anderson,James Anderson,202341,HOU,603.0,10,-1,22,21,10,19,3,43,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,2.0,,,23,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,1.0,,,8.0,,,,0.5,,0.125,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,1.0,,,,,,,,1.0,,0.646725,0.5907,,,,,,,23.450000000000003,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
203093,1610612745,Terrence Jones,Terrence Jones,203093,HOU,973.0,16,-4,32,30,9,16,4,62,2.0,2.0,,,,1.0,,1.0,,,,,,1.0,,,,1.0,2.0,4.0,,1.0,,4.0,39,,,,,,,1.0,,4.0,,,1.0,,,,1.0,1.0,1.0,,3.0,1.0,,2.0,2.0,5.0,1.0,6,,,,1.0,1.0,,,1.0,1.0,1.0,,,2.0,,3.0,,2.0,1.0,,,1.0,,1.0,1.0,,9,,1.0,1.0,,,,,,0.5,0.4,,,0.3333333333333333,,,0.2,,,19.444444444444446,1.0,0.4,,0.5,0.09090909090909091,0.4444444444444444,0.05263157894736842,,,1.0,,0.5,,1.0,0.4,1.0,1.0,1.0,0.2,,,,0.2,,,,,,,,0.2,,,,,,,,,,,1.0,,0.6,,0.55423,,0.49455,0.3333333333333333,0.4,,,6.125,25.1,0.28125,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,1.0,,0.5,,,0.5,,,,,,1.0,,,,,,,,,,,,,False
202700,1610612745,Donatas Motiejunas,Donatas Motiejunas,202700,HOU,285.0,5,4,11,10,5,10,2,21,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,2.0,,,1.0,5.0,9,1.0,,,3.0,1.0,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,1.0,1,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,2.0,5,,0.5,1.0,,,,,,1.0,1.0,1.0,1.0,1.25,1.5,1.0,,,,15.384615384615383,,,,,0.25,,0.16666666666666666,,0.25,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,0.7773,,0.8392,0.5,0.5,0.6,0.4,1.0,,0.45454545454545453,,1.0,,2.0,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,False
202391,1610612745,Jeremy Lin,Jeremy Lin,202391,HOU,1257.0,21,-21,47,46,18,32,6,93,1.0,1.0,,,,,,3.0,,,,,,2.0,,,,,1.0,4.0,,2.0,,2.0,66,,,,,1.0,,,,,,,2.0,,,1.0,1.0,2.0,1.0,,5.0,,,,1.0,1.0,,1,,,,3.0,1.0,,2.0,3.0,3.0,3.0,,,2.0,,,,,,,,,,,,,18,,,,,,,,,0.25,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,,,16.363636363636363,1.0,0.16666666666666666,,,,0.07692307692307693,,,,,,,,,0.16666666666666666,1.0,1.0,,,,,,0.5,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.5,,0.4601916666666666,,0.3291,,,,,17.375,24.1,0.3829787234042553,,,,2.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,False
