EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedAtRim,ShortMidRangePctBlocked,SelfORebPct,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceFtPoints,OffCorner3ReboundPct,SecondChanceTurnovers,NonShootingFoulsDrawn,PenaltyArc3FGM,PenaltyFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,Corner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,HeaveAttempts,Defensive 3 Seconds Violations,DefensiveGoaltends
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,6329.0,105,-9,200,197,33,61,23.0,397,9.0,15.0,3.0,4.0,2.0,3.0,3.0,8.0,3.0,11.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,15.0,34.0,4.0,8.0,2.0,44.0,204,3.0,5.0,2.0,2.0,12.0,3.0,6.0,6.0,22.0,8.0,9.0,3.0,4.0,7.0,3.0,5.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,2.0,5.0,5.0,11.0,1.0,17.0,7.0,24.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,6.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,33,1.0,0.7333333333333333,0.8461538461538461,0.75,0.5,1.0,0.5,0.4411764705882353,0.6,0.5,0.5,0.8571428571428571,0.5,0.5238095238095238,0.8571428571428571,0.5,0.19047619047619047,0.125,0.14705882352941177,0.26666666666666666,0.09090909090909091,0.14285714285714285,20.434782608695652,0.6,0.2,0.19642857142857142,0.08064516129032258,0.16666666666666666,0.05263157894736842,0.18604651162790697,0.07,0.09375,0.07692307692307693,0.058823529411764705,0.06666666666666667,0.10526315789473684,0.2,0.2727272727272727,0.2222222222222222,0.08333333333333333,1.0,0.35714285714285715,0.6,0.8181818181818182,0.7777777777777778,0.19047619047619047,0.375,0.375,0.6666666666666666,0.2619047619047619,0.2727272727272727,0.3,0.6666666666666666,0.023809523809523808,1.0,1.0,0.16666666666666666,0.42857142857142855,0.5,1.0,0.5714285714285714,0.75,0.3333333333333333,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.5,0.6666666666666666,0.5476190476190477,0.42857142857142855,0.5179428571428571,0.5318916666666667,0.5278666666666667,0.047619047619047616,0.058823529411764705,0.2727272727272727,0.13636363636363635,8.526470588235293,25.05,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101145,1610612749,Monta Ellis,Monta Ellis,101145,MIL,9104.0,152,-47,285,283,62,80,31.0,568,6.0,12.0,1.0,1.0,3.0,5.0,4.0,7.0,11.0,17.0,,4.0,,1.0,3.0,15.0,,2.0,21.0,36.0,3.0,19.0,6.0,57.0,311,3.0,4.0,,3.0,6.0,7.0,11.0,17.0,16.0,26.0,6.0,3.0,,15.0,3.0,2.0,,18.0,4.0,22.0,3.0,14.0,3.0,48.0,,2.0,6.0,5.0,,11.0,2.0,13.0,10.0,5.0,5.0,9.0,3.0,5.0,6.0,1.0,14.0,2.0,3.0,,8.0,1.0,,18.0,1.0,16.0,2.0,9.0,1.0,,1.0,,17.0,62,1.0,0.38095238095238093,0.38095238095238093,0.6666666666666666,0.15789473684210525,,0.15789473684210525,0.5833333333333334,0.75,0.6363636363636364,0.4636363636363636,0.42857142857142855,0.4666666666666667,0.4596774193548387,0.42857142857142855,0.5,0.34545454545454546,,0.05555555555555555,0.08333333333333333,,,23.529411764705884,0.6428571428571429,,0.06493506493506493,0.023809523809523808,0.13333333333333333,,0.09016393442622951,0.014388489208633094,0.02702702702702703,,0.047619047619047616,,0.037037037037037035,0.05555555555555555,0.09375,0.11538461538461539,0.15789473684210525,,0.21818181818181817,0.5,0.5454545454545454,0.5,0.12727272727272726,0.5714285714285714,0.6666666666666666,,0.3090909090909091,0.6470588235294118,0.6470588235294118,0.45454545454545453,0.07272727272727272,,,0.2727272727272727,0.2,0.2,0.6666666666666666,0.14285714285714285,1.0,1.0,0.14285714285714285,,0.2857142857142857,,,0.3333333333333333,0.6,0.5636363636363636,0.2,0.49741090909090907,0.5336,0.5297166666666666,0.14516129032258066,0.20930232558139536,0.10526315789473684,0.2982456140350877,10.544444444444443,24.963157894736838,0.21754385964912282,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.14285714285714285,0.03571428571428571,0.13333333333333333,0.13333333333333333,,,,,,,,,,,,,,,,True,,,
200755,1610612749,JJ Redick,JJ Redick,200755,MIL,2410.0,40,-22,76,76,28,19,6.0,152,3.0,3.0,,,2.0,2.0,,1.0,2.0,4.0,,1.0,,,1.0,6.0,,2.0,5.0,8.0,1.0,7.0,,13.0,84,,,,2.0,,2.0,3.0,4.0,4.0,6.0,3.0,,,6.0,1.0,,,2.0,1.0,3.0,1.0,1.0,,7.0,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,2.0,,,2.0,1.0,3.0,,4.0,1.0,,1.0,,,,,,,,,4.0,28,,0.4,0.4,1.0,0.14285714285714285,,0.14285714285714285,0.625,,0.6666666666666666,0.43333333333333335,,0.4,0.43333333333333335,,0.4,0.4666666666666667,,,,,,20.0,,0.2,0.07142857142857142,,,,0.03225806451612903,,,,,,,0.25,,,,,0.2,1.0,1.0,,0.06666666666666667,,,,0.26666666666666666,0.5,0.5,1.0,0.06666666666666667,,,0.4,0.16666666666666666,0.16666666666666666,1.0,,,,,,1.0,,,0.4,1.0,0.6666666666666666,0.16666666666666666,0.5300166666666667,0.4512,0.5642199999999999,,,,0.3076923076923077,11.5,26.0,0.3684210526315789,,2.0,2.0,,,1.0,,1.0,,,,1.0,,,,,0.4,,,,,,,,,,,,,,,,True,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,6889.0,115,-33,214,210,56,60,26.0,424,10.0,14.0,2.0,2.0,3.0,3.0,,1.0,,1.0,,2.0,,,,1.0,,,10.0,16.0,,3.0,11.0,31.0,236,2.0,2.0,,,6.0,3.0,4.0,12.0,6.0,14.0,,,4.0,1.0,,1.0,,5.0,2.0,7.0,1.0,2.0,1.0,16.0,1.0,2.0,3.0,2.0,1.0,6.0,3.0,9.0,3.0,3.0,,2.0,2.0,3.0,,1.0,5.0,2.0,3.0,,7.0,,,8.0,,14.0,,7.0,,,,,12.0,56,2.0,0.3,0.375,,,,,0.625,1.0,0.75,0.5263157894736842,1.0,0.6,0.5961538461538461,1.0,0.75,0.15789473684210525,,0.0625,0.07142857142857142,,,12.704918032786885,0.4,0.14285714285714285,0.03508771929824561,0.03278688524590164,0.09090909090909091,0.023255813953488372,0.05555555555555555,0.028846153846153848,0.06896551724137931,,,,0.05,,0.043478260869565216,0.09523809523809523,0.08333333333333333,,0.7368421052631579,0.7142857142857143,0.7692307692307693,0.3,0.05263157894736842,,,,0.05263157894736842,,,,0.10526315789473684,,,0.05263157894736842,,,,1.0,1.0,,,,,,,0.6,1.0,0.8947368421052632,,0.5890315789473684,0.6676,0.58891,0.2692307692307692,0.30434782608695654,0.1935483870967742,0.3870967741935484,2.81875,24.133333333333336,0.2616822429906542,,1.0,1.0,6.0,1.0,2.0,1.0,2.0,,,,,,,0.125,,0.2,2.0,0.1111111111111111,,,,,,,,,,,,,,True,,,
202327,1610612749,Ekpe Udoh,Ekpe Udoh,202327,MIL,2158.0,36,-7,69,68,23,38,6.0,137,1.0,2.0,,,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,2.0,6.0,,,,4.0,75,,,,,,1.0,1.0,2.0,2.0,2.0,,,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,1.0,2.0,1.0,3.0,2.0,2.0,,,,,,,,,2.0,,2.0,,,,,,,,2.0,,2.0,,2.0,23,,0.5,0.5,,,,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,1.0,,,,,,,7.792207792207792,,0.5,0.08333333333333333,0.045454545454545456,,,0.03571428571428571,0.030303030303030304,,0.125,,,,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,0.4373666666666667,,0.6853,,,,0.5,8.6,,0.3333333333333333,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,True,,,
202336,1610612749,Larry Sanders,Larry Sanders,202336,MIL,6020.0,100,-38,185,185,27,30,21.0,370,14.0,23.0,2.0,6.0,2.0,3.0,2.0,4.0,1.0,3.0,,,,,,,,,17.0,30.0,,,3.0,37.0,200,3.0,8.0,,,6.0,2.0,3.0,4.0,26.0,8.0,,,4.0,,,,,1.0,2.0,3.0,2.0,1.0,,8.0,2.0,7.0,7.0,12.0,2.0,21.0,9.0,30.0,2.0,2.0,,6.0,5.0,5.0,1.0,1.0,11.0,,13.0,1.0,16.0,1.0,1.0,9.0,1.0,9.0,3.0,5.0,5.0,,5.0,3.0,4.0,27,1.0,0.7647058823529411,0.8666666666666667,,,,,0.5666666666666667,0.375,0.6666666666666666,0.5666666666666667,0.375,0.6666666666666666,0.5606060606060606,0.375,0.6666666666666666,,,,,,,20.952380952380953,0.5454545454545454,0.5,0.2,0.12962962962962962,0.2692307692307692,0.05,0.22093023255813954,0.09574468085106383,0.15384615384615385,0.11764705882352941,0.09090909090909091,0.06666666666666667,0.14285714285714285,0.2857142857142857,0.2,0.3333333333333333,0.18181818181818182,0.6,0.7666666666666667,0.6086956521739131,0.6086956521739131,0.7857142857142857,0.13333333333333333,0.5,0.5,0.5,0.1,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.75,0.3333333333333333,,,,,,,1.0,0.6666666666666666,0.7666666666666667,,0.5961099999999999,0.5618285714285715,0.6099,0.15625,0.15625,0.16216216216216217,0.10810810810810811,3.506666666666667,,0.14594594594594595,,,,,,,2.0,2.0,1.0,,,,5.0,,0.15384615384615385,,,,,3.0,1.0,,,,,,,,,,,,True,,,
2223,1610612749,Samuel Dalembert,Samuel Dalembert,2223,MIL,437.0,7,2,16,15,9,6,2.0,31,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,14,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,,,,,,9,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,20.0,,0.5,0.3333333333333333,0.2,,,0.25,0.125,0.3333333333333333,,,,,,1.0,,,,0.5,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.5,,0.51195,0.6322,0.6322,0.3333333333333333,0.3333333333333333,,,4.3999999999999995,,0.5625,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,6136.0,102,-22,193,191,36,50,18.0,384,6.0,14.0,,,2.0,3.0,2.0,7.0,1.0,3.0,1.0,4.0,,,3.0,18.0,,,9.0,24.0,4.0,22.0,9.0,39.0,212,,,,,,3.0,6.0,11.0,6.0,12.0,6.0,6.0,,18.0,3.0,3.0,,11.0,2.0,13.0,2.0,8.0,3.0,28.0,,1.0,2.0,4.0,,6.0,1.0,7.0,9.0,6.0,3.0,5.0,3.0,3.0,2.0,,8.0,5.0,3.0,,5.0,1.0,,11.0,,12.0,,3.0,1.0,,1.0,,11.0,36,,0.3333333333333333,0.3333333333333333,0.5,0.18181818181818182,,0.18181818181818182,0.375,,0.5,0.32608695652173914,,0.5,0.38235294117647056,,0.55,0.4782608695652174,,0.125,0.14285714285714285,,,27.699530516431928,0.625,,0.06666666666666667,0.0196078431372549,0.07692307692307693,,0.06976744186046512,0.011494252873563218,0.038461538461538464,,,,0.045454545454545456,,0.125,,0.2222222222222222,,0.30434782608695654,0.42857142857142855,0.5,0.5,0.15217391304347827,0.2857142857142857,0.3333333333333333,,0.06521739130434782,0.3333333333333333,0.3333333333333333,,0.08695652173913043,0.25,0.25,0.391304347826087,0.16666666666666666,0.16666666666666666,0.3333333333333333,,,,,,,,,0.3333333333333333,0.6666666666666666,0.782608695652174,0.16666666666666666,0.5482347826086957,,0.5023888888888889,0.1,0.1111111111111111,,0.28205128205128205,5.55,25.068181818181817,0.18652849740932642,,3.0,3.0,2.0,,,,1.0,1.0,,1.0,,1.0,0.14285714285714285,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.08695652173913043,,,True,,,
2399,1610612749,Mike Dunleavy,Mike Dunleavy,2399,MIL,3938.0,66,-25,121,121,20,41,16.0,242,3.0,4.0,1.0,1.0,,,,2.0,4.0,5.0,1.0,2.0,,,3.0,9.0,1.0,3.0,7.0,11.0,4.0,11.0,2.0,28.0,133,1.0,1.0,1.0,3.0,5.0,,,5.0,6.0,8.0,12.0,,2.0,9.0,3.0,2.0,,5.0,,5.0,,3.0,2.0,10.0,1.0,1.0,4.0,5.0,1.0,10.0,2.0,12.0,,,,2.0,1.0,,1.0,,2.0,,1.0,1.0,4.0,,2.0,11.0,1.0,2.0,,,,,,,5.0,20,2.0,0.42857142857142855,0.5,1.0,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.6363636363636364,1.0,,0.5909090909090909,0.625,0.75,0.6086956521739131,0.625,0.8333333333333334,0.5,,0.18181818181818182,0.25,,,17.857142857142858,1.0,0.16666666666666666,0.1724137931034483,0.023255813953488372,0.2,0.045454545454545456,0.1836734693877551,0.03076923076923077,,0.058823529411764705,,,0.1,0.2,0.21428571428571427,0.2222222222222222,0.18181818181818182,,0.18181818181818182,0.75,1.0,0.6666666666666666,0.09090909090909091,,,,0.22727272727272727,0.8,0.8,0.25,0.09090909090909091,0.5,0.5,0.4090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,,,,0.75,0.3333333333333333,1.0,,,0.6818181818181818,0.3333333333333333,0.5064295454545454,0.5411,0.5235749999999999,,,0.17857142857142858,0.17857142857142858,9.39090909090909,25.599999999999998,0.1652892561983471,1.0,1.0,2.0,2.0,,,,,,4.0,1.0,3.0,,0.5,,0.5,0.5,,0.25,,1.0,,1.0,,,1.0,0.5,1.0,,,1.0,1.0,True,,,
2605,1610612749,Marquis Daniels,Marquis Daniels,2605,MIL,1138.0,19,-21,38,40,7,6,4.0,78,1.0,1.0,,,,,1.0,3.0,,1.0,,1.0,,,,,,,2.0,5.0,,1.0,,4.0,49,,1.0,,,,,1.0,,4.0,,,,,,,1.0,,2.0,,2.0,,,1.0,4.0,,,1.0,1.0,1.0,3.0,,3.0,,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,7,1.0,1.0,1.0,,,,,0.4,,,0.3333333333333333,,,0.3333333333333333,,,0.16666666666666666,,0.2,,,,16.27906976744186,1.0,0.25,0.08333333333333333,,0.25,,0.125,,,,,,,0.3333333333333333,,0.25,,,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,,,,,,0.3333333333333333,,0.46692500000000003,0.3723,0.5023,,,,,8.78,22.4,0.18421052631578946,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,
