EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,Fouls,FoulsDrawn,Charge Fouls Drawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,DefThreePtRebounds,ShootingFouls,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,DeadBallTurnovers,Turnovers,PenaltyTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,BlockingFouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffTwoPtRebounds,SelfOReb,StepOutOfBoundsTurnovers,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFGM,FtPoints,SecondChanceFtPoints,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,FTDefRebounds,Charge Fouls,ThreePtShootingFoulsDrawn,DefFTReboundPct,ThreePtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,on,PenaltyFtPoints,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,Offensive Fouls,BlockingFoulsDrawn,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,Arc3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,337.0,6.0,-8.0,11.0,11,3.0,5.0,2.0,22,1.0,1.0,,,,,,,,1.0,1.0,,2.0,14.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,3.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,14.285714285714285,1.0,1.0,1.0,,,,,,,,,,1.0,0.7387,,,0.2,,0.2727272727272727,,,,,,,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203143,1610612752,Pablo Prigioni,Pablo Prigioni,203143,NYK,1218.0,20.0,-9.0,34.0,35,1.0,8.0,3.0,69,,,,,1.0,,,3.0,,,1.0,4.0,6.0,44.0,,,,,,,3.0,,,1.0,1.0,,1.0,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,0.6,,0.6,,0.8,,,,13.157894736842104,,,,0.2,,,,,0.6,,,,0.8,0.50783,,,7.7,25.0,0.029411764705882353,,,1.0,,,,,,,1.0,,1.0,,,,,,,0.05263157894736842,,,,0.2,,,,,,2.0,2.0,,2.0,1.0,,,,0.5,0.5,0.25,,,,,,,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,26184.0,436.0,17.0,785.0,790,154.0,265.0,90.0,1575,30.0,56.0,7.0,16.0,29.0,18.0,42.0,22.0,9.0,60.0,127.0,27.0,163.0,780.0,10.0,22.0,9.0,39.0,26.0,94.0,22.0,9.0,28.0,23.0,51.0,18.0,5.0,20.0,6.0,125.0,17.0,9.0,8.0,25.0,27.0,,4.0,1.0,4.0,39.0,153.0,3.0,0.21666666666666667,0.22033898305084745,0.47244094488188976,0.45454545454545453,0.4772727272727273,0.5161290322580645,0.49393939393939396,0.5416666666666666,0.17532467532467533,0.07086614173228346,0.14285714285714285,0.034482758620689655,20.39911308203991,0.36363636363636365,0.5357142857142857,0.625,0.18831168831168832,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.14285714285714285,0.5161290322580645,0.4375,0.2903225806451613,0.538961038961039,0.4998405844155845,0.5574403225806452,0.2392638036809816,8.754330708661417,24.88888888888889,0.1961783439490446,2.0,4.0,5.0,2.0,5.0,12.0,2.0,3.0,16.0,24.0,17.0,41.0,1.0,0.4,0.5555555555555556,0.5454545454545454,0.06808510638297872,0.022900763358778626,0.06779661016949153,0.04009433962264151,0.045454545454545456,0.11764705882352941,0.032467532467532464,0.4444444444444444,0.5,0.0736196319018405,2.0,,7.0,9.0,21.0,7.0,8.0,14.0,1.0,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.06722689075630252,0.01834862385321101,0.027777777777777776,0.056818181818181816,0.4,0.4,1.0,0.3181818181818182,0.3181818181818182,0.7142857142857143,,0.3181818181818182,2.0,3.0,4.0,2.0,4.0,4.0,4.0,20.0,,0.5,0.4444444444444444,0.3333333333333333,0.6666666666666666,1.0,0.4444444444444444,0.5569166666666666,,1.0,6.0,2.0,0.1111111111111111,,,14.0,7.0,,0.04778156996587031,0.014084507042253521,0.0967741935483871,0.09210526315789473,12.0,16.0,2.0,16.0,14.0,2.0,,5.0,24.0,10.0,2.0,1.0,1.0,0.8,0.11009174311926606,0.008849557522123894,0.05128205128205128,0.25,0.16666666666666666,0.41379310344827586,0.42857142857142855,,0.062111801242236024,0.07462686567164178,2.0,1.0,,,,,,,3.0,False,7.0,3.0,4.0,3.0,0.5,,,,,,,,,,,,,,,,,
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,19478.0,325.0,28.0,579.0,586,99.0,163.0,71.0,1165,10.0,22.0,,3.0,10.0,9.0,23.0,25.0,5.0,22.0,55.0,40.0,107.0,578.0,1.0,5.0,7.0,13.0,8.0,36.0,25.0,3.0,9.0,4.0,13.0,3.0,1.0,6.0,1.0,30.0,12.0,6.0,6.0,35.0,24.0,1.0,3.0,,3.0,13.0,98.0,8.0,0.18181818181818182,0.21052631578947367,0.4,0.2,0.5,0.4583333333333333,0.5245098039215687,0.5,0.42105263157894735,0.05454545454545454,0.09090909090909091,0.1,17.065868263473053,0.23157894736842105,0.45454545454545453,0.5,0.10526315789473684,0.24210526315789474,0.391304347826087,0.391304347826087,0.2222222222222222,0.2631578947368421,0.25,,0.4166666666666667,0.6526315789473685,0.5149957894736842,0.52595,0.12149532710280374,10.012727272727275,24.567499999999995,0.17098445595854922,3.0,6.0,15.0,3.0,8.0,15.0,6.0,7.0,33.0,52.0,17.0,69.0,3.0,0.375,0.5357142857142857,0.5357142857142857,0.1813186813186813,0.08433734939759036,0.18421052631578946,0.05448717948717949,0.08333333333333333,0.19696969696969696,0.15789473684210525,0.42857142857142855,0.5,0.14018691588785046,9.0,2.0,8.0,17.0,42.0,8.0,16.0,7.0,2.0,0.8235294117647058,0.425,0.425,0.19047619047619047,0.08450704225352113,0.1864406779661017,0.2,0.6,0.6,1.0,0.32,0.32,0.625,0.16666666666666666,0.32,2.0,4.0,2.0,3.0,6.0,3.0,10.0,13.0,2.0,0.5,0.42857142857142855,0.2857142857142857,0.5,1.0,0.4,0.5868227272727273,1.0,2.0,9.0,2.0,0.14285714285714285,0.5,1.0,10.0,4.0,,0.043668122270742356,0.037037037037037035,0.15789473684210525,0.07547169811320754,3.0,12.0,,3.0,2.0,1.0,1.0,8.0,14.0,6.0,2.0,1.0,2.0,0.23076923076923078,0.046511627906976744,0.0449438202247191,0.15789473684210525,0.6666666666666666,0.1,0.3,0.3333333333333333,0.3333333333333333,0.0594059405940594,0.09836065573770492,2.0,4.0,,3.0,,,0.21428571428571427,,,False,2.0,1.0,1.0,,,1.0,3.0,2.0,0.5,,,,,,,,,,,,,
2030,1610612752,Kenyon Martin,Kenyon Martin,2030,NYK,13161.0,219.0,6.0,390.0,398,86.0,164.0,45.0,788,21.0,27.0,7.0,8.0,6.0,3.0,9.0,,,26.0,42.0,,62.0,394.0,7.0,9.0,,15.0,40.0,12.0,,1.0,9.0,1.0,10.0,1.0,,6.0,2.0,21.0,9.0,5.0,4.0,33.0,13.0,,15.0,,15.0,15.0,86.0,9.0,0.7692307692307693,0.9090909090909091,0.6190476190476191,0.7777777777777778,0.6190476190476191,0.7777777777777778,0.62,0.6818181818181818,,0.023809523809523808,0.037037037037037035,,12.499999999999998,0.6428571428571429,0.7777777777777778,0.8076923076923077,0.14285714285714285,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,0.8888888888888888,0.875,,0.6428571428571429,0.5309666666666667,0.6148,0.24193548387096775,6.023809523809524,,0.2205128205128205,5.0,8.0,,5.0,9.0,11.0,8.0,4.0,15.0,30.0,11.0,41.0,3.0,0.5555555555555556,0.5555555555555556,0.6111111111111112,0.14018691588785046,0.06060606060606061,0.14942528735632185,0.05392156862745098,,0.10344827586206896,,0.8888888888888888,0.625,0.1774193548387097,,,,,,,11.0,14.0,,,,,0.16417910447761194,0.07142857142857142,0.11764705882352941,0.2,,,,,,,,,,,,,,,3.0,5.0,1.0,,,,,,,0.5739,,,,,,,,7.0,,,0.050724637681159424,0.03333333333333333,0.058823529411764705,,2.0,10.0,1.0,2.0,1.0,1.0,,,18.0,10.0,11.0,4.0,9.0,0.4,0.08928571428571429,0.019230769230769232,0.18181818181818182,0.6,0.7142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,1.0,,,4.0,,,0.19047619047619047,,2.0,False,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,
203142,1610612752,Chris Copeland,Chris Copeland,203142,NYK,4628.0,77.0,20.0,135.0,135,24.0,49.0,17.0,270,1.0,3.0,,,1.0,,2.0,17.0,2.0,1.0,6.0,20.0,34.0,128.0,,1.0,2.0,,,2.0,17.0,2.0,1.0,,1.0,,,1.0,,2.0,3.0,2.0,1.0,9.0,2.0,,,,,,24.0,1.0,,,0.16666666666666666,,0.6153846153846154,,0.6296296296296297,,0.7692307692307693,0.3333333333333333,0.6666666666666666,,18.75,0.11538461538461539,0.3333333333333333,1.0,0.038461538461538464,0.07692307692307693,,,,0.6538461538461539,,,0.6666666666666666,0.8846153846153846,0.5337076923076922,0.4143333333333333,,8.450000000000001,25.099999999999994,0.17777777777777778,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,7.0,2.0,9.0,,0.3333333333333333,0.2,0.2,0.1,0.03125,0.09230769230769231,0.02631578947368421,,0.14285714285714285,0.11538461538461539,0.4,0.5,0.058823529411764705,2.0,,8.0,10.0,27.0,8.0,2.0,2.0,,0.9,0.5,0.5,0.08,0.034482758620689655,0.2,0.1111111111111111,0.6666666666666666,1.0,0.5,0.47058823529411764,0.47058823529411764,1.0,,0.47058823529411764,,2.0,,,2.0,,3.0,3.0,,,,0.4,,,,0.5234833333333334,,,3.0,,,,,1.0,,,0.022727272727272728,,,,,2.0,,,,,1.0,1.0,2.0,1.0,,,,,0.0625,,,,,,,,0.037037037037037035,0.14285714285714285,,,,1.0,,,0.125,,,False,,,,,,,2.0,,,1.0,0.05,0.3333333333333333,,,,,,,,,,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,42.0,1.0,,1.0,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
2747,1610612752,JR Smith,JR Smith,2747,NYK,19777.0,330.0,45.0,595.0,598,137.0,234.0,76.0,1193,16.0,33.0,4.0,6.0,13.0,12.0,40.0,56.0,16.0,34.0,86.0,63.0,146.0,584.0,8.0,16.0,18.0,42.0,8.0,60.0,54.0,6.0,7.0,4.0,11.0,3.0,1.0,5.0,2.0,26.0,9.0,8.0,1.0,24.0,33.0,1.0,4.0,1.0,5.0,40.0,136.0,2.0,0.11764705882352941,0.11764705882352941,0.3953488372093023,0.5,0.39932885906040266,0.45588235294117646,0.44785276073619634,0.525,0.4228187919463087,0.06976744186046512,0.18181818181818182,,26.269956458635704,0.2214765100671141,0.48484848484848486,0.5925925925925926,0.087248322147651,0.2684563758389262,0.3,0.3,0.16666666666666666,0.37583892617449666,0.17647058823529413,0.6666666666666666,0.47058823529411764,0.6442953020134228,0.4762099315068493,0.44942812499999996,0.2876712328767123,10.603488372093025,26.496825396825397,0.23025210084033612,,,7.0,2.0,4.0,18.0,,1.0,18.0,44.0,6.0,50.0,1.0,0.5,0.5714285714285714,0.6,0.1125,0.010101010101010102,0.12359550561797752,0.019417475728155338,0.05263157894736842,0.09615384615384616,0.04697986577181208,,,0.1232876712328767,4.0,2.0,13.0,17.0,45.0,13.0,15.0,9.0,,0.8823529411764706,0.2698412698412698,0.2786885245901639,0.14018691588785046,,0.15217391304347827,0.13580246913580246,0.5714285714285714,0.5714285714285714,0.75,0.23214285714285715,0.23214285714285715,0.9230769230769231,0.058823529411764705,0.24074074074074073,2.0,8.0,5.0,4.0,10.0,5.0,10.0,18.0,2.0,0.4,0.2777777777777778,0.5714285714285714,0.25,1.0,0.3125,0.4578049999999999,2.0,2.0,6.0,,0.14285714285714285,1.0,0.5,5.0,1.0,,0.023809523809523808,,0.15384615384615385,0.011363636363636364,6.0,27.0,2.0,8.0,5.0,3.0,2.0,3.0,36.0,15.0,1.0,2.0,2.0,0.4444444444444444,0.044444444444444446,0.012987012987012988,0.0967741935483871,0.4,0.125,0.46153846153846156,0.46153846153846156,,0.10062893081761007,0.15789473684210525,,1.0,,11.0,1.0,1.0,0.4074074074074074,0.015625,6.0,False,11.0,4.0,4.0,3.0,,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,,
203143,1610612752,Pablo Prigioni,Pablo Prigioni,203143,NYK,12598.0,210.0,69.0,362.0,366,42.0,58.0,41.0,728,2.0,6.0,,,5.0,,1.0,20.0,2.0,4.0,12.0,26.0,43.0,341.0,,1.0,2.0,2.0,2.0,6.0,19.0,2.0,19.0,15.0,34.0,10.0,5.0,7.0,8.0,83.0,13.0,6.0,7.0,21.0,9.0,,,,1.0,2.0,42.0,,0.25,0.25,0.3333333333333333,,0.5394736842105263,,0.5375,0.2,0.6842105263157895,0.16666666666666666,0.16666666666666666,0.2,11.16504854368932,0.15789473684210525,0.3333333333333333,0.4,0.13157894736842105,0.02631578947368421,,,,0.5263157894736842,,,0.6666666666666666,0.8421052631578947,0.540708108108108,0.48386666666666667,0.046511627906976744,5.3,26.46538461538461,0.11602209944751381,,,6.0,,,1.0,,1.0,9.0,14.0,2.0,16.0,,,,0.25,0.07258064516129033,0.020833333333333332,0.07650273224043716,0.01098901098901099,,0.15,0.15789473684210525,,,0.023255813953488372,3.0,,8.0,11.0,24.0,8.0,5.0,6.0,2.0,0.7272727272727273,0.4230769230769231,0.44,0.0847457627118644,0.025,0.044444444444444446,0.044444444444444446,0.5,0.5,0.6666666666666666,0.4,0.4,0.75,,0.42105263157894735,,1.0,,,1.0,,4.0,6.0,,,,1.0,,,,,,,9.0,1.0,,,,1.0,,,0.007462686567164179,,0.21428571428571427,,2.0,2.0,1.0,2.0,2.0,,1.0,2.0,4.0,,,,1.0,0.3333333333333333,0.023255813953488372,,0.02564102564102564,1.0,0.5,0.4,0.5,,,,4.0,1.0,1.0,,,,,,,False,2.0,,2.0,2.0,,,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,28043.0,467.0,24.0,841.0,842,163.0,269.0,99.0,1683,29.0,70.0,5.0,15.0,74.0,39.0,99.0,45.0,15.0,104.0,243.0,53.0,335.0,834.0,16.0,47.0,17.0,56.0,58.0,150.0,44.0,15.0,8.0,11.0,19.0,6.0,5.0,4.0,3.0,49.0,13.0,7.0,6.0,45.0,75.0,,2.0,,2.0,56.0,162.0,3.0,0.27884615384615385,0.29896907216494845,0.4279835390946502,0.3404255319148936,0.4375,0.3203125,0.49550898203592814,0.3888888888888889,0.17905405405405406,0.06172839506172839,0.2,0.013513513513513514,37.784679089026916,0.23648648648648649,0.4142857142857143,0.5178571428571429,0.25,0.3344594594594595,0.3939393939393939,0.3939393939393939,0.28205128205128205,0.15202702702702703,0.234375,0.3333333333333333,0.234375,0.4155405405405405,0.47093305084745746,0.47556269841269844,0.16716417910447762,10.883539094650205,25.48679245283019,0.1938168846611177,6.0,9.0,8.0,15.0,31.0,47.0,14.0,1.0,37.0,68.0,11.0,79.0,2.0,0.4838709677419355,0.4342105263157895,0.5108695652173914,0.15040650406504066,0.007751937984496124,0.16666666666666666,0.024444444444444446,,0.14942528735632185,0.02702702702702703,0.23684210526315788,0.6666666666666666,0.14029850746268657,2.0,2.0,15.0,17.0,36.0,15.0,26.0,13.0,4.0,0.7058823529411765,0.32075471698113206,0.3269230769230769,0.19696969696969696,0.009433962264150943,0.20512820512820512,0.18181818181818182,0.25,0.25,1.0,0.3333333333333333,0.3409090909090909,0.6666666666666666,0.03125,0.3409090909090909,1.0,4.0,3.0,1.0,7.0,3.0,19.0,31.0,9.0,0.14285714285714285,0.17647058823529413,0.10526315789473684,0.25,1.0,0.2,0.4644866666666667,,3.0,15.0,,0.07894736842105263,,,10.0,3.0,1.0,0.03115264797507788,0.04,0.24242424242424243,0.0189873417721519,36.0,76.0,14.0,12.0,3.0,9.0,2.0,5.0,86.0,39.0,2.0,,2.0,0.3870967741935484,0.049586776859504134,0.008,0.09876543209876543,1.0,0.3103448275862069,0.4864864864864865,0.4931506849315068,0.25,0.11854103343465046,0.14130434782608695,1.0,1.0,2.0,5.0,5.0,,0.18518518518518517,,6.0,False,15.0,1.0,5.0,5.0,,,8.0,3.0,,1.0,0.018867924528301886,,1.0,,4.0,,,,0.022222222222222223,,,
467,1610612752,Jason Kidd,Jason Kidd,467,NYK,12578.0,210.0,-10.0,377.0,377,83.0,138.0,52.0,754,,3.0,,1.0,3.0,,1.0,7.0,4.0,,7.0,11.0,5.0,368.0,,2.0,4.0,5.0,,,7.0,,10.0,9.0,19.0,7.0,2.0,5.0,2.0,47.0,12.0,6.0,6.0,12.0,3.0,,3.0,1.0,3.0,5.0,83.0,3.0,,,,,0.08333333333333333,0.25,0.13157894736842105,0.35714285714285715,0.6111111111111112,,,,6.636155606407322,0.16666666666666666,,,0.16666666666666666,0.05555555555555555,,,,0.3888888888888889,0.16666666666666666,,0.6666666666666666,0.7777777777777778,0.5265888888888888,0.5096583333333333,1.0,6.914285714285714,24.745454545454546,0.22015915119363394,,,4.0,,1.0,,,2.0,15.0,27.0,6.0,33.0,,,,,0.1388888888888889,0.028985507246376812,0.14619883040935672,0.028708133971291867,,0.13157894736842105,0.2222222222222222,,,,,,1.0,1.0,3.0,1.0,10.0,8.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.15873015873015872,0.03571428571428571,0.17142857142857143,0.19148936170212766,,,,0.14285714285714285,0.14285714285714285,1.0,,0.14285714285714285,,1.0,1.0,,2.0,1.0,3.0,10.0,2.0,,0.25,0.3333333333333333,,,0.25,0.5093,,1.0,,1.0,0.3333333333333333,,,4.0,,,0.02857142857142857,,0.0625,,,2.0,,7.0,5.0,2.0,,,2.0,,2.0,,1.0,0.7,0.03636363636363636,0.03773584905660377,0.11428571428571428,0.3333333333333333,,,,,,,3.0,3.0,,2.0,,,0.15384615384615385,,,False,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,20659.0,344.0,41.0,616.0,613,94.0,141.0,74.0,1229,26.0,49.0,3.0,8.0,1.0,1.0,1.0,,,27.0,51.0,,66.0,583.0,3.0,8.0,,11.0,42.0,12.0,,5.0,4.0,,4.0,,,1.0,3.0,8.0,8.0,5.0,3.0,48.0,22.0,1.0,14.0,,14.0,11.0,93.0,6.0,0.7777777777777778,1.0,0.5294117647058824,0.375,0.5294117647058824,0.375,0.5789473684210527,0.5,,0.09803921568627451,0.10204081632653061,,9.38375350140056,0.9607843137254902,0.5306122448979592,0.5909090909090909,0.0196078431372549,0.0196078431372549,1.0,1.0,1.0,,1.0,0.375,,0.9607843137254902,0.6133921568627452,0.6149,0.16666666666666666,1.7588235294117651,,0.1525974025974026,9.0,24.0,,9.0,24.0,23.0,12.0,7.0,36.0,46.0,40.0,86.0,11.0,0.375,0.375,0.42592592592592593,0.1836734693877551,0.07216494845360824,0.15306122448979592,0.11834319526627218,0.05263157894736842,0.22972972972972974,,1.0,0.375,0.3484848484848485,,,,,,,9.0,23.0,2.0,,,,0.09183673469387756,0.07692307692307693,0.15625,0.09333333333333334,,,,,,,,,,,,,,,6.0,10.0,4.0,,,,,,,0.5841818181818182,,,,3.0,,,,33.0,6.0,,0.13692946058091288,0.10344827586206896,0.08695652173913043,0.3157894736842105,,12.0,5.0,4.0,2.0,2.0,1.0,1.0,16.0,8.0,9.0,5.0,8.0,0.4,0.2222222222222222,0.07526881720430108,0.15517241379310345,0.5714285714285714,0.7692307692307693,,,,0.14545454545454545,0.14545454545454545,,,3.0,1.0,,,0.07142857142857142,,4.0,False,5.0,1.0,2.0,2.0,0.3333333333333333,,2.0,,,,,,,,,,,2.0,,1.0,1.0,1.0
948,1610612752,Marcus Camby,Marcus Camby,948,NYK,193.0,3.0,-8.0,5.0,8,,4.0,1.0,13,1.0,1.0,,,,,,,,1.0,1.0,,2.0,10.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,33.333333333333336,1.0,1.0,1.0,,,,,,,,,,1.0,0.6138,,,0.9,,,1.0,1.0,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,0.5,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.6138,,,,,,,,1.0,,,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,1954.0,33.0,-2.0,54.0,55,3.0,19.0,9.0,109,3.0,7.0,,,4.0,,1.0,1.0,,4.0,12.0,1.0,15.0,60.0,,,,2.0,6.0,2.0,1.0,2.0,,,,,,,,,,,,9.0,5.0,,,,,2.0,3.0,2.0,0.75,1.0,0.3333333333333333,,0.4230769230769231,,0.5,1.0,0.07692307692307693,0.16666666666666666,0.2857142857142857,,27.69230769230769,0.5384615384615384,0.42857142857142855,0.6,0.3076923076923077,0.07692307692307693,,,,0.07692307692307693,,,,0.6153846153846154,0.4791423076923077,,0.13333333333333333,4.158333333333333,26.1,0.05555555555555555,1.0,2.0,,2.0,4.0,6.0,2.0,,4.0,5.0,4.0,9.0,1.0,0.5,0.5,0.6,0.2,,0.13793103448275862,0.125,,0.2,,0.5,0.5,0.4,,,1.0,1.0,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,0.14285714285714285,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,3.0,,,,,,,,0.527425,,,,,,,,4.0,,,0.14814814814814814,,,,1.0,4.0,2.0,2.0,,2.0,,,4.0,1.0,,,,0.6666666666666666,0.25,0.09090909090909091,0.25,,0.6666666666666666,0.25,0.25,1.0,0.07142857142857142,0.07692307692307693,,,,1.0,1.0,,0.25,,,False,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
200778,1610612752,James White,James White,200778,NYK,15.0,,,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
