EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,ShortMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted2s,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,HeaveAttempts,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,SecondChanceTurnovers,Clear Path Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,18624.0,310,28.0,549,560,45,60,62,1109,6.0,,,78,,554,8.0,,45,,15.372168284789645,0.07692307692307693,,,0.4358974358974359,0.5120730769230768,0.49201249999999996,9.775641025641026,,0.08196721311475409,26.0,34.0,7.0,10.0,47.0,102.0,11.0,16.0,23.0,14.0,12.0,22.0,24.0,40.0,26.0,66.0,15.0,3.0,15.0,41.0,3.0,2.0,3.0,,0.6025641025641025,0.6875,0.6025641025641025,0.6875,0.6144578313253012,0.6764705882352942,0.12435233160621761,0.10628019323671498,0.12734082397003746,0.09652509652509653,0.07216494845360824,0.1232876712328767,0.15517241379310345,0.0967741935483871,,0.4358974358974359,0.7647058823529411,0.8125,0.625,0.7,0.5431076923076923,0.22549019607843138,3.0,3.0,3.0,18.0,38.0,,,,,,,,8.0,7.0,,,14.0,,,,2.0,6.0,,6.0,,,6.0,,,12.0,10.0,12.0,3.0,1.0,3.0,9.0,1.0,,1.0,1.0,12.0,,5.0,16.0,4.0,1.0,12.0,7.0,,1.0,14.0,1.0,,,,,,0.875,0.875,0.875,0.02564102564102564,0.058823529411764705,0.25,0.13513513513513514,0.18032786885245902,0.125,0.16666666666666666,0.5,0.5,0.48717948717948717,0.47368421052631576,0.47368421052631576,,,,,,,,0.375,1.0,,,,,0.08433734939759036,0.08433734939759036,0.13725490196078433,,,,,80.0,7.0,6.0,,0.851063829787234,0.975609756097561,,0.08163265306122448,0.7692307692307693,,,,,,1.0,,3.0,1.0,6.0,2.0,2.0,,,2.0,,,,,,,,,0.3157894736842105,0.08333333333333333,0.057692307692307696,0.07317073170731707,,0.07142857142857142,0.6666666666666666,1.0,0.14285714285714285,,,,,,,,,,,,,,,True
2365,1610612748,Chris Andersen,Chris Andersen,2365,MIA,2836.0,47,13.0,82,81,13,9,13,163,2.0,,,13,,84,,,13,,18.556701030927837,0.15384615384615385,,,0.8461538461538461,0.5547769230769231,,1.9692307692307693,,0.15853658536585366,10.0,11.0,3.0,3.0,11.0,31.0,3.0,3.0,8.0,6.0,6.0,7.0,5.0,8.0,7.0,15.0,1.0,,5.0,9.0,5.0,5.0,5.0,4.0,0.8461538461538461,1.0,0.8461538461538461,1.0,0.8611111111111112,1.0,0.16666666666666666,0.25,0.13953488372093023,0.18421052631578946,0.2857142857142857,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.8,0.8461538461538461,0.9090909090909091,0.9090909090909091,1.0,1.0,0.6561333333333333,0.25806451612903225,,,1.0,,,,,,,,,,9.0,,,4.0,4.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,7.0,1.0,,10.0,3.0,2.0,,4.0,,2.0,,,,,,,1.0,0.07692307692307693,,,0.07692307692307693,0.3076923076923077,,0.2,0.5,1.0,,,,,,,,,,,,,,,,,0.1875,0.1875,0.12903225806451613,,,,,16.0,,1.0,1.0,0.7272727272727273,1.0,,0.125,0.7,,,,,,2.0,,,,2.0,,,,,,,,,,,,,0.5,0.4,,,,,,1.0,,,,,,,,,,,,,,,,,True
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,2446.0,41,-19.0,79,76,54,33,11,155,6.0,1.0,,15,3.0,81,8.0,1.0,54,0.16666666666666666,27.47252747252747,0.3333333333333333,0.05555555555555555,,0.3888888888888889,0.45016388888888886,0.4212666666666667,9.72,23.900000000000002,0.6835443037974683,4.0,4.0,,,8.0,17.0,,,,10.0,,1.0,5.0,6.0,1.0,7.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,0.5333333333333333,,0.4444444444444444,,0.4473684210526316,,0.15625,0.05,0.11904761904761904,0.03125,,,0.25,0.2,0.5,0.2222222222222222,1.0,1.0,,,,,2.0,2.0,3.0,1.0,5.0,,,,2.0,,1.0,,1.0,5.0,,1.0,11.0,,2.0,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,,1.0,3.0,1.0,,3.0,,3.0,,,6.0,5.0,2.0,2.0,,1.0,2.0,,1.0,,11.0,,1.0,,,,,0.625,0.5555555555555556,0.55,0.06666666666666667,,0.5,,,,,0.5,0.6,0.2777777777777778,0.2,0.2,,,,0.1111111111111111,,,,0.2222222222222222,1.0,,0.1111111111111111,,,,,0.6470588235294118,,,,,6.0,,,,0.375,0.375,,0.2,0.75,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.16666666666666666,0.125,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,False
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,3518.0,59,-19.0,108,106,61,58,16,214,2.0,,,9,,116,3.0,,61,,9.448818897637794,0.2222222222222222,,,0.5555555555555556,0.46854444444444454,0.3449,6.5777777777777775,,0.5648148148148148,,5.0,,2.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,6.0,5.0,8.0,9.0,17.0,1.0,,6.0,10.0,3.0,2.0,3.0,2.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.12195121951219512,0.17142857142857143,0.11538461538461539,0.18,,0.18181818181818182,0.07692307692307693,0.11764705882352941,0.6666666666666666,0.5555555555555556,,,0.6666666666666666,,0.5706666666666667,0.5,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,2.0,,,,2.0,,,,,,,,,,1.0,1.0,,,,3.0,,,,,3.0,3.0,2.0,,,,,,,1.0,2.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4,,0.09090909090909091,0.3076923076923077,0.125,,0.5,0.5,0.2222222222222222,0.5,0.5,,,,,,,,0.3333333333333333,,,,,,,,0.5,,,,,,,1.0,,,,,0.2222222222222222,,,,,,,,,3.0,,2.0,2.0,1.0,,,,,,,,,1.0,,,0.2222222222222222,,0.2,0.3,,0.4,,,,,,,,,,,,,,,,,,False
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,5812.0,97,55.0,181,176,70,86,22,357,14.0,3.0,,23,11.0,158,8.0,4.0,70,0.3235294117647059,21.73913043478261,0.4117647058823529,0.08823529411764706,,0.5,0.4469117647058823,0.42649583333333335,8.060869565217391,25.236363636363638,0.3867403314917127,4.0,6.0,1.0,2.0,8.0,45.0,2.0,3.0,4.0,14.0,4.0,4.0,2.0,4.0,4.0,8.0,4.0,4.0,2.0,6.0,,,,,0.34782608695652173,0.6666666666666666,0.5,0.6666666666666666,0.5769230769230769,0.6666666666666666,0.03571428571428571,0.07692307692307693,0.04819277108433735,0.05128205128205128,,,0.034482758620689655,0.06666666666666667,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.40996666666666665,0.08888888888888889,1.0,2.0,3.0,1.0,3.0,1.0,,5.0,8.0,3.0,4.0,6.0,11.0,3.0,3.0,6.0,21.0,15.0,8.0,5.0,,5.0,4.0,9.0,3.0,1.0,4.0,1.0,,22.0,2.0,,5.0,,3.0,1.0,,2.0,,1.0,6.0,2.0,,7.0,,,12.0,6.0,1.0,,21.0,4.0,1.0,0.8333333333333334,0.5454545454545454,0.75,0.5454545454545454,0.375,0.625,0.7,,,0.8333333333333334,0.07407407407407407,0.23076923076923078,0.045454545454545456,0.2,0.21428571428571427,0.21428571428571427,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.23529411764705882,0.625,0.625,0.8,0.16666666666666666,0.5,,0.3333333333333333,0.75,0.625,0.15789473684210525,0.2222222222222222,0.4666666666666667,,,,,2.0,,,,0.125,0.16666666666666666,,0.041666666666666664,0.25,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,0.05555555555555555,,,,,,,3.0,,,,,,,,,,,False
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,15087.0,251,46.0,450,442,151,139,59,892,7.0,6.0,2.0,49,20.0,459,17.0,7.0,151,0.2898550724637681,17.248062015503876,0.10144927536231885,0.08695652173913043,0.08333333333333333,0.6086956521739131,0.5166478260869565,0.5029,9.073469387755102,24.770000000000003,0.33555555555555555,13.0,22.0,1.0,1.0,23.0,88.0,3.0,4.0,8.0,36.0,,3.0,12.0,15.0,5.0,20.0,10.0,4.0,12.0,22.0,,,,,0.46938775510204084,0.75,0.572463768115942,0.6,0.5866666666666667,0.6666666666666666,0.07547169811320754,0.023809523809523808,0.06944444444444445,0.02030456852791878,0.057692307692307696,0.0784313725490196,0.06349206349206349,0.08888888888888889,,0.3188405797101449,0.5909090909090909,0.6842105263157895,0.2,1.0,0.49973333333333336,0.09090909090909091,6.0,9.0,2.0,8.0,20.0,5.0,2.0,6.0,14.0,3.0,5.0,11.0,9.0,11.0,5.0,2.0,39.0,33.0,14.0,6.0,4.0,14.0,10.0,24.0,5.0,5.0,11.0,1.0,2.0,58.0,3.0,6.0,8.0,2.0,7.0,6.0,1.0,1.0,,,14.0,8.0,1.0,11.0,,,13.0,5.0,2.0,,39.0,1.0,2.0,1.0,0.55,0.7142857142857143,0.55,0.6470588235294118,0.7708333333333334,0.75,0.08163265306122448,0.13636363636363635,0.5714285714285714,0.05263157894736842,,0.04878048780487805,0.0625,0.2857142857142857,0.3333333333333333,0.2898550724637681,0.4,0.4,0.8333333333333334,0.8333333333333334,1.0,0.2028985507246377,0.42857142857142855,0.42857142857142855,1.0,0.375,0.6666666666666666,1.0,0.20833333333333334,0.6,0.42857142857142855,0.0684931506849315,0.09433962264150944,0.4431818181818182,,1.0,,1.0,10.0,2.0,2.0,2.0,0.21739130434782608,0.21739130434782608,,,0.23076923076923078,0.2,,,,,2.0,,1.0,1.0,,2.0,,,,1.0,,,,,,,,0.14285714285714285,,0.05555555555555555,0.014084507042253521,0.023809523809523808,,0.06451612903225806,,0.25,,,,,,,,,,,,1.0,,,,False
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,5211.0,87,34.0,157,156,72,69,18,313,,3.0,2.0,3,15.0,157,3.0,4.0,72,0.8333333333333334,11.864406779661017,,0.16666666666666666,0.2857142857142857,0.9444444444444444,0.5212944444444445,0.4853214285714285,7.3999999999999995,25.04,0.4585987261146497,2.0,2.0,1.0,1.0,2.0,28.0,1.0,1.0,2.0,4.0,2.0,1.0,5.0,14.0,2.0,16.0,5.0,3.0,5.0,11.0,1.0,,1.0,,0.6666666666666666,1.0,0.7777777777777778,1.0,0.7777777777777778,1.0,0.09090909090909091,0.024390243902439025,0.12345679012345678,0.03508771929824561,0.09090909090909091,0.1111111111111111,0.08333333333333333,0.07692307692307693,,0.1111111111111111,1.0,1.0,1.0,1.0,0.6884,0.07142857142857142,2.0,2.0,,,1.0,2.0,1.0,6.0,12.0,1.0,2.0,8.0,,2.0,2.0,,10.0,24.0,12.0,6.0,,3.0,3.0,6.0,2.0,1.0,3.0,,,15.0,5.0,2.0,1.0,,1.0,2.0,,,,1.0,3.0,1.0,1.0,,,,,,,1.0,10.0,3.0,,1.0,0.5333333333333333,0.5,0.5333333333333333,0.6666666666666666,0.7142857142857143,0.7142857142857143,,,0.3333333333333333,0.19230769230769232,,0.1,0.5,,,0.05555555555555555,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,0.5,1.0,0.2857142857142857,1.0,0.5,0.2857142857142857,0.5,0.5,,,0.35714285714285715,,,,,,,2.0,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,0.36363636363636365,,0.0625,0.07692307692307693,,,,,,,,,,,,,,,,,,,,False
2592,1610612748,James Jones,James Jones,2592,MIA,1970.0,33,-17.0,65,62,46,31,8,127,,2.0,1.0,3,4.0,68,1.0,2.0,46,0.5714285714285714,12.32876712328767,,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.4438357142857143,0.4236166666666667,18.766666666666666,24.775,0.7076923076923077,,,,,,9.0,,1.0,,,,,2.0,3.0,,3.0,,,2.0,3.0,1.0,1.0,1.0,,,,0.6428571428571429,,0.6428571428571429,,0.07407407407407407,,0.08823529411764706,,,,0.14285714285714285,0.07692307692307693,,,,,,,0.3913,,,,,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,,,2.0,,6.0,9.0,2.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,6.0,,,1.0,0.75,1.0,0.75,,1.0,1.0,,,0.5,0.14285714285714285,,,0.3333333333333333,,,0.42857142857142855,,,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,1.0,0.3333333333333333,1.0,0.5,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
951,1610612748,Ray Allen,Ray Allen,951,MIA,17572.0,293,95.0,522,513,151,172,62,1035,11.0,21.0,6.0,37,42.0,534,8.0,10.0,151,0.5316455696202531,16.946308724832214,0.13924050632911392,0.26582278481012656,0.3333333333333333,0.6962025316455697,0.517193670886076,0.4794722222222222,10.045945945945945,24.326190476190476,0.289272030651341,8.0,13.0,1.0,3.0,13.0,110.0,1.0,7.0,5.0,16.0,,5.0,22.0,32.0,6.0,38.0,5.0,2.0,10.0,22.0,3.0,3.0,3.0,1.0,0.35135135135135137,0.14285714285714285,0.5063291139240507,0.25,0.5561797752808989,0.25,0.12941176470588237,0.03424657534246575,0.13008130081300814,0.02631578947368421,0.07692307692307693,0.16071428571428573,0.0945945945945946,0.15,0.3333333333333333,0.16455696202531644,0.6153846153846154,0.7272727272727273,0.3,0.3333333333333333,0.5137214285714286,0.045454545454545456,,,4.0,1.0,13.0,11.0,5.0,7.0,21.0,1.0,4.0,18.0,30.0,2.0,6.0,1.0,23.0,51.0,21.0,7.0,2.0,12.0,6.0,18.0,3.0,3.0,10.0,1.0,1.0,42.0,10.0,3.0,8.0,1.0,4.0,4.0,1.0,4.0,1.0,,12.0,7.0,1.0,20.0,1.0,1.0,33.0,11.0,,,23.0,3.0,,0.9444444444444444,0.42857142857142855,0.6,0.42857142857142855,0.25,0.6111111111111112,0.6111111111111112,0.05405405405405406,0.15384615384615385,0.6666666666666666,0.13157894736842105,0.020833333333333332,0.125,0.15,0.36363636363636365,0.36363636363636365,0.16455696202531644,0.07692307692307693,0.07692307692307693,0.5238095238095238,0.5238095238095238,1.0,0.26582278481012656,0.3333333333333333,0.3333333333333333,0.8571428571428571,,,0.8333333333333334,0.2222222222222222,0.25,0.3333333333333333,0.12359550561797752,0.23404255319148937,0.20909090909090908,,2.0,1.0,3.0,10.0,2.0,1.0,,0.38461538461538464,0.38461538461538464,0.3333333333333333,,0.375,0.2,,,1.0,1.0,,,1.0,,,3.0,1.0,,2.0,1.0,,,,,,,,,,,0.012195121951219513,0.02040816326530612,,0.06818181818181818,0.5,,,0.1,1.0,1.0,3.0,,12.0,,,,,,,,,False
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,14492.0,242,46.0,435,427,131,159,59,862,3.0,34.0,7.0,4,57.0,438,,16.0,131,0.9344262295081968,14.285714285714286,0.04918032786885246,0.5573770491803278,0.4375,0.9508196721311475,0.5418133333333334,0.5470200000000001,6.05,24.535087719298247,0.30114942528735633,,1.0,,,,68.0,,,18.0,,,4.0,13.0,20.0,6.0,26.0,3.0,2.0,18.0,24.0,5.0,1.0,5.0,4.0,,,0.4426229508196721,0.9,0.4927536231884058,0.9,0.08843537414965986,0.031746031746031744,0.08292682926829269,0.028708133971291867,0.05660377358490566,0.0975609756097561,0.046875,0.14285714285714285,0.8,0.01639344262295082,,,,,0.5423749999999999,0.2647058823529412,,,,,,10.0,1.0,8.0,23.0,4.0,9.0,18.0,14.0,,5.0,8.0,23.0,54.0,22.0,8.0,,4.0,1.0,5.0,1.0,,2.0,,2.0,11.0,4.0,1.0,2.0,,2.0,1.0,,,,,3.0,,,24.0,3.0,,17.0,2.0,5.0,4.0,23.0,1.0,5.0,1.0,0.3157894736842105,0.3125,0.32142857142857145,,0.46875,0.5476190476190477,,,0.6666666666666666,0.06896551724137931,,0.09523809523809523,,,,,,,0.29411764705882354,0.29411764705882354,1.0,0.3770491803278688,0.34782608695652173,0.36363636363636365,1.0,,,0.14285714285714285,0.5625,0.4444444444444444,0.36363636363636365,0.046875,0.3333333333333333,0.3382352941176471,3.0,4.0,6.0,10.0,,5.0,2.0,7.0,,,0.6,0.02857142857142857,,0.4,0.75,1.0,3.0,6.0,,1.0,2.0,,3.0,1.0,,,1.0,,,,,,,,1.0,,0.17647058823529413,,0.024096385542168676,0.041666666666666664,,0.024390243902439025,,,,0.6,0.5,1.0,,1.0,,0.017543859649122806,,,0.043478260869565216,1.0,,1.0,0.017241379310344827,False
2365,1610612748,Chris Andersen,Chris Andersen,2365,MIA,15368.0,256,102.0,448,447,119,132,61,895,3.0,,,44,,449,12.0,,119,,13.680154142581888,0.06818181818181818,,,0.8409090909090909,0.6119431818181819,0.65355,2.531818181818182,,0.265625,32.0,37.0,10.0,14.0,35.0,97.0,11.0,15.0,31.0,20.0,18.0,15.0,20.0,36.0,25.0,61.0,8.0,3.0,19.0,44.0,17.0,10.0,17.0,11.0,0.7954545454545454,0.7333333333333333,0.7954545454545454,0.7333333333333333,0.8083333333333333,0.775,0.12738853503184713,0.12,0.14798206278026907,0.12562814070351758,0.08333333333333333,0.04081632653061224,0.14084507042253522,0.21621621621621623,0.6470588235294118,0.8409090909090909,0.8648648648648649,0.8888888888888888,0.9333333333333333,0.7142857142857143,0.6165888888888889,0.31958762886597936,10.0,11.0,1.0,2.0,4.0,,,,,,,,27.0,10.0,,7.0,27.0,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,13.0,5.0,5.0,1.0,2.0,6.0,,3.0,,,11.0,4.0,3.0,41.0,3.0,1.0,39.0,19.0,4.0,7.0,27.0,3.0,4.0,,,,,0.8333333333333334,0.8333333333333334,0.84375,0.022727272727272728,0.02702702702702703,0.45454545454545453,0.19696969696969696,0.20588235294117646,0.1956521739130435,0.2,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.5,0.5,,,,,,,,0.9166666666666666,0.9090909090909091,,,,,0.3392857142857143,0.3392857142857143,0.27835051546391754,,,,,50.0,,3.0,9.0,0.7142857142857143,0.9615384615384616,,0.09302325581395349,0.71875,,,,,,9.0,,10.0,,3.0,1.0,1.0,,1.0,7.0,,,,,,,,,0.25,,0.13513513513513514,0.13636363636363635,0.13333333333333333,0.125,,1.0,0.2,,,,,,,,,,,1.0,,,,False
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,8319.0,139,9.0,254,258,79,114,34,512,21.0,,,63,,265,19.0,,79,,28.04054054054054,0.3333333333333333,,,0.2698412698412698,0.4590365079365079,0.4729263157894737,10.353968253968253,,0.3110236220472441,10.0,17.0,,2.0,25.0,65.0,1.0,6.0,4.0,36.0,,4.0,6.0,12.0,7.0,19.0,3.0,2.0,3.0,6.0,8.0,4.0,8.0,4.0,0.3968253968253968,0.16666666666666666,0.3968253968253968,0.16666666666666666,0.4513888888888889,0.2857142857142857,0.07142857142857142,0.044444444444444446,0.09243697478991597,0.05384615384615385,,0.03571428571428571,0.10256410256410256,0.058823529411764705,0.5,0.2698412698412698,0.5882352941176471,0.6666666666666666,0.3333333333333333,,0.5217666666666666,0.06153846153846154,3.0,5.0,8.0,7.0,25.0,,,,,,,,15.0,7.0,,7.0,21.0,,,,3.0,10.0,7.0,17.0,5.0,2.0,9.0,,1.0,41.0,5.0,1.0,8.0,,3.0,3.0,1.0,5.0,,1.0,11.0,3.0,,17.0,,2.0,20.0,10.0,1.0,4.0,21.0,3.0,1.0,,,,,0.3684210526315789,0.3684210526315789,0.45652173913043476,0.047619047619047616,0.11764705882352941,0.7272727272727273,0.14285714285714285,,0.17391304347826086,0.08333333333333333,0.38095238095238093,0.4,0.3968253968253968,0.28,0.28,,,,,,,,0.2631578947368421,0.6,,,,,0.14084507042253522,0.14084507042253522,0.3230769230769231,,,,,14.0,,,,0.28,0.28,,0.12121212121212122,0.4,,,,,,2.0,,3.0,,1.0,2.0,1.0,,1.0,2.0,,,,,,,,0.047619047619047616,0.07142857142857142,,0.075,0.03571428571428571,0.16666666666666666,0.05714285714285714,0.375,,,,,,,,,,,,,,,,,False
2544,1610612748,LeBron James,LeBron James,2544,MIA,16240.0,271,65.0,483,475,171,214,60,958,29.0,3.0,1.0,121,32.0,512,37.0,12.0,171,0.20915032679738563,36.03603603603604,0.1895424836601307,0.0196078431372549,0.02040816326530612,0.6209150326797386,0.5053766447368421,0.5052302083333333,7.080165289256198,25.884375,0.35403726708074534,41.0,63.0,8.0,11.0,64.0,205.0,10.0,15.0,37.0,96.0,12.0,13.0,30.0,43.0,16.0,59.0,9.0,2.0,4.0,14.0,3.0,2.0,3.0,2.0,0.5289256198347108,0.6666666666666666,0.5163398692810458,0.7222222222222222,0.5601092896174863,0.7708333333333334,0.19480519480519481,0.08843537414965986,0.18018018018018017,0.07207207207207207,0.020833333333333332,0.12,0.19117647058823528,0.3055555555555556,0.6666666666666666,0.4117647058823529,0.6507936507936508,0.6833333333333333,0.6111111111111112,0.7272727272727273,0.5254115384615384,0.18048780487804877,13.0,22.0,11.0,12.0,29.0,2.0,1.0,8.0,29.0,2.0,11.0,10.0,47.0,20.0,3.0,24.0,73.0,15.0,29.0,8.0,5.0,15.0,32.0,47.0,13.0,19.0,12.0,2.0,1.0,126.0,10.0,7.0,8.0,1.0,5.0,9.0,,3.0,,1.0,17.0,11.0,1.0,56.0,,1.0,68.0,33.0,4.0,1.0,73.0,,4.0,0.5,0.3125,0.25,0.3125,0.5405405405405406,0.5,0.5615384615384615,0.04132231404958678,0.047619047619047616,0.47058823529411764,0.14705882352941177,0.1509433962264151,0.17647058823529413,0.058823529411764705,0.3793103448275862,0.4074074074074074,0.1895424836601307,0.41379310344827586,0.41379310344827586,0.6666666666666666,0.6666666666666666,1.0,0.1895424836601307,0.27586206896551724,0.27586206896551724,0.375,0.4489795918367347,0.5909090909090909,1.0,0.22448979591836735,0.18181818181818182,0.27586206896551724,0.18435754189944134,0.22448979591836735,0.35609756097560974,2.0,3.0,2.0,3.0,32.0,,1.0,,0.25,0.27586206896551724,0.6666666666666666,0.08695652173913043,0.34146341463414637,0.16666666666666666,0.6666666666666666,1.0,,,11.0,,3.0,,3.0,2.0,2.0,,3.0,7.0,,,,,,,,0.06896551724137931,0.15789473684210525,,0.04,0.02040816326530612,0.07692307692307693,0.029411764705882353,,0.16666666666666666,,,,,15.0,,2.0,,,,,6.0,,,,False
