EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefCorner3ReboundPct,SecondChanceTurnovers,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ShortMidRangePctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,on,3SecondViolations,LongMidRangePctBlocked,Clear Path Fouls,BlockedCorner3,DefensiveGoaltends
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,957.0,16,-13,28,28,3,7,6,56,2.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,7.0,2.0,6.0,34,2.0,4.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.2222222222222222,31.42857142857143,0.5,0.5,0.2222222222222222,1.0,1.0,0.5,0.1111111111111111,0.4444444444444444,0.25,0.25,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.47906111111111116,12.185714285714285,23.3,0.10714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,1166.0,19,-20,33,31,3,14,8,64,,2.0,2.0,,,,,1.0,4.0,,2.0,40,,2.0,,,,,,,,2.0,10.0,,,,,,,,2.0,,3,,,0.25,0.25,0.25,,9.30232558139535,,,0.5,,,,0.5,,,,,,0.5,0.5138750000000001,5.0,,0.09090909090909091,2.0,1.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.29411764705882354,0.2,0.3333333333333333,0.1111111111111111,0.3076923076923077,0.6,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.5706666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,13953.0,233,51,417,417,145,133,57,834,7.0,17.0,6.0,4.0,17.0,8.0,11.0,13.0,40.0,19.0,74.0,421,6.0,20.0,11.0,5.0,20.0,1.0,4.0,45.0,,20.0,25.0,9.0,3.0,3.0,9.0,,12.0,4.0,27.0,1.0,145,0.23076923076923078,0.23076923076923078,0.325,0.5508474576271186,0.578125,0.3220338983050847,15.767634854771783,0.25,,0.288135593220339,0.4117647058823529,0.5,0.2857142857142857,0.1016949152542373,0.288135593220339,0.23529411764705882,0.23529411764705882,0.13559322033898305,0.1864406779661017,0.6101694915254238,0.5246093220338983,9.36,24.663157894736845,0.34772182254196643,1.0,2.0,2.0,4.0,6.0,,1.0,3.0,3.0,17.0,5.0,2.0,12.0,,,,,0.5,0.4,0.5,0.11258278145695365,0.025,0.057692307692307696,0.015151515151515152,0.09852216748768473,0.021505376344086023,0.025,,0.029411764705882353,0.06896551724137931,0.07894736842105263,0.06896551724137931,,0.3333333333333333,0.4,0.2,0.5534,0.08108108108108109,1.0,3.0,4.0,7.0,3.0,3.0,6.0,1.0,4.0,5.0,13.0,9.0,1.0,2.0,5.0,10.0,7.0,8.0,3.0,34.0,39.0,6.0,4.0,15.0,11.0,2.0,2.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,11.0,1.0,2.0,1.0,11.0,1.0,4.0,2.0,34.0,2.0,2.0,1.0,0.6842105263157895,0.875,0.6842105263157895,0.5,0.8611111111111112,0.85,0.1,0.17647058823529413,0.16666666666666666,0.07142857142857142,0.038461538461538464,0.13333333333333333,0.14583333333333334,0.25,0.875,0.875,1.0,0.5454545454545454,0.5454545454545454,1.0,1.0,0.2,0.2222222222222222,0.75,0.16666666666666666,1.0,0.2777777777777778,0.8,0.5454545454545454,0.49239999999999995,0.06451612903225806,0.09302325581395349,0.4594594594594595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,23505.0,392,66,716,710,254,266,95,1426,1.0,2.0,3.0,,,51.0,37.0,1.0,5.0,88.0,103.0,728,2.0,,36.0,3.0,12.0,2.0,1.0,27.0,3.0,29.0,38.0,5.0,4.0,4.0,1.0,1.0,5.0,1.0,49.0,,254,1.0,1.0,0.2,0.43010752688172044,0.48130841121495327,0.946236559139785,13.454545454545455,0.8,0.12,0.021505376344086023,0.5,0.5,1.0,0.03225806451612903,,,,0.5483870967741935,0.3978494623655914,0.967741935483871,0.5443320652173914,4.9,24.477272727272727,0.3547486033519553,,,,,19.0,,2.0,6.0,5.0,21.0,9.0,1.0,35.0,6.0,2.0,6.0,4.0,,0.75,0.7307692307692307,0.08974358974358974,0.029411764705882353,0.050505050505050504,0.015503875968992248,0.07807807807807808,0.024024024024024024,0.017241379310344827,0.017241379310344827,0.0273972602739726,0.041666666666666664,0.0684931506849315,0.015873015873015872,0.6666666666666666,,,,0.5509928571428572,0.18446601941747573,,1.0,1.0,17.0,6.0,16.0,9.0,6.0,4.0,18.0,26.0,23.0,12.0,1.0,1.0,1.0,10.0,34.0,14.0,46.0,78.0,9.0,,9.0,5.0,2.0,2.0,1.0,1.0,,3.0,,,,9.0,1.0,2.0,40.0,8.0,9.0,,28.0,,4.0,9.0,46.0,3.0,8.0,1.0,0.29545454545454547,0.29411764705882354,0.2988505747126437,1.0,0.45714285714285713,0.5227272727272727,,,,0.045454545454545456,0.045454545454545456,0.1044776119402985,0.14084507042253522,,0.3333333333333333,0.34,1.0,0.24324324324324326,0.25,1.0,,0.5,0.02857142857142857,1.0,0.45714285714285713,0.375,0.5142857142857142,0.2222222222222222,0.25,0.5471235294117646,0.05102040816326531,0.4444444444444444,0.44660194174757284,3.0,6.0,3.0,6.0,1.0,2.0,1.0,1.0,4.0,1.0,0.5,0.022727272727272728,0.0196078431372549,0.02702702702702703,0.5,0.5,1.0,0.5,1.0,0.011235955056179775,,,,,,,,,,,,True,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,641.0,11,-11,20,19,1,7,4,39,,,,,2.0,1.0,1.0,,2.0,2.0,3.0,24,,,1.0,,,,,,,1.0,1.0,,,,1.0,,1.0,,2.0,1.0,1,,,,0.375,0.375,0.5,20.833333333333336,,,,,,,,0.5,,,0.25,0.25,0.5,0.459,18.4,23.0,0.05,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,,0.1,,,,,,,,,,,,0.3913,,,,,1.0,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,True,,,,,
2365,1610612748,Chris Andersen,Chris Andersen,2365,MIA,11011.0,184,81,325,319,84,90,47,644,26.0,29.0,2.0,1.0,3.0,,,28.0,34.0,,73.0,316,40.0,16.0,,2.0,3.0,1.0,1.0,8.0,3.0,24.0,45.0,5.0,3.0,3.0,5.0,1.0,8.0,3.0,26.0,2.0,84,0.7142857142857143,0.9523809523809523,0.8235294117647058,0.8235294117647058,0.8488372093023255,,13.421052631578949,0.375,0.42857142857142855,0.8529411764705882,0.896551724137931,0.9285714285714286,0.7307692307692307,0.058823529411764705,0.08823529411764706,0.3333333333333333,0.3333333333333333,,,0.8529411764705882,0.616185294117647,2.5411764705882356,,0.25846153846153846,10.0,1.0,9.0,11.0,24.0,14.0,9.0,12.0,8.0,13.0,21.0,1.0,11.0,15.0,8.0,15.0,10.0,0.8181818181818182,0.8181818181818182,0.8571428571428571,0.11504424778761062,0.13953488372093023,0.1951219512195122,0.140625,0.13636363636363635,0.14,0.21739130434782608,0.12,0.14285714285714285,0.11538461538461539,0.1724137931034483,0.2,0.6666666666666666,0.5,0.5,0.9090909090909091,0.6238666666666667,0.3287671232876712,8.0,9.0,9.0,,,,,,,,,17.0,,6.0,9.0,10.0,,,1.0,19.0,,,1.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,1.0,3.0,28.0,2.0,5.0,1.0,25.0,7.0,16.0,,19.0,1.0,,,,,,0.9,0.9,0.95,0.029411764705882353,0.034482758620689655,,,0.10526315789473684,,0.22580645161290322,1.0,,,,,,,0.8,,0.9,1.0,,,,,,0.6456700000000001,0.37209302325581395,0.37209302325581395,0.2602739726027397,,,,,,,1.0,,7.0,,,,,,,,,,,,0.25,1.0,0.13793103448275862,0.25,,,,,,,,True,,,,,
951,1610612748,Ray Allen,Ray Allen,951,MIA,17309.0,288,84,530,513,175,170,72,1043,11.0,18.0,13.0,4.0,17.0,19.0,23.0,21.0,48.0,42.0,112.0,532,18.0,24.0,23.0,10.0,22.0,4.0,6.0,54.0,1.0,31.0,39.0,6.0,2.0,9.0,6.0,4.0,15.0,7.0,20.0,1.0,175,0.42857142857142855,0.45,0.4375,0.45,0.5151515151515151,0.4666666666666667,18.506493506493506,0.6,0.07142857142857142,0.2,0.6111111111111112,0.6875,0.36363636363636365,0.14444444444444443,0.18888888888888888,0.23529411764705882,0.23529411764705882,0.2111111111111111,0.25555555555555554,0.6666666666666666,0.5108855555555556,9.820833333333333,24.345238095238095,0.330188679245283,6.0,6.0,6.0,12.0,16.0,2.0,3.0,5.0,11.0,19.0,8.0,3.0,11.0,3.0,3.0,3.0,1.0,0.5,0.46875,0.5,0.11801242236024845,0.033783783783783786,0.15714285714285714,0.031914893617021274,0.12987012987012986,0.03305785123966942,0.022222222222222223,,0.038461538461538464,0.09375,0.15384615384615385,0.058823529411764705,0.3333333333333333,0.46153846153846156,0.46153846153846156,0.375,0.516190909090909,0.14285714285714285,4.0,1.0,1.0,8.0,4.0,7.0,5.0,2.0,,7.0,13.0,31.0,4.0,1.0,4.0,9.0,4.0,14.0,5.0,25.0,36.0,5.0,2.0,12.0,10.0,1.0,1.0,,4.0,2.0,5.0,1.0,1.0,,1.0,1.0,1.0,22.0,1.0,,1.0,34.0,3.0,10.0,2.0,25.0,2.0,2.0,0.9230769230769231,0.30952380952380953,0.2857142857142857,0.30952380952380953,0.4444444444444444,0.43478260869565216,0.48,0.041666666666666664,0.1111111111111111,,,0.06666666666666667,0.14583333333333334,0.12244897959183673,0.5,0.42105263157894735,0.42105263157894735,1.0,0.21739130434782608,0.21739130434782608,0.8,0.6666666666666666,0.125,0.043478260869565216,1.0,0.30434782608695654,0.5714285714285714,0.30434782608695654,,0.21739130434782608,0.4789891304347826,0.1134020618556701,0.18181818181818182,0.22321428571428573,1.0,2.0,,1.0,,,1.0,1.0,,,0.25,,,,0.125,0.5,1.0,,,0.023809523809523808,0.16666666666666666,1.0,0.023809523809523808,0.25,3.0,1.0,12.0,0.5,,,,True,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,7959.0,133,17,250,245,83,93,33,495,7.0,10.0,9.0,2.0,4.0,4.0,13.0,9.0,23.0,17.0,53.0,241,4.0,14.0,13.0,1.0,8.0,1.0,,17.0,,6.0,8.0,6.0,3.0,7.0,1.0,2.0,8.0,4.0,12.0,,83,0.2222222222222222,0.25,0.391304347826087,0.525,0.5652173913043478,0.425,18.94736842105263,0.875,,0.25,0.7,0.7777777777777778,0.2857142857142857,0.225,0.1,0.5,0.5,0.1,0.325,0.675,0.48478125,7.373913043478262,25.54705882352941,0.332,2.0,,2.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,2.0,,3.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.06944444444444445,0.015151515151515152,0.02564102564102564,0.018867924528301886,0.05405405405405406,0.01680672268907563,0.08333333333333333,,0.03125,0.08333333333333333,0.03225806451612903,,,,,0.6666666666666666,,0.07547169811320754,2.0,1.0,3.0,,,1.0,8.0,,3.0,4.0,8.0,11.0,1.0,,2.0,6.0,3.0,5.0,4.0,17.0,15.0,8.0,1.0,7.0,4.0,1.0,2.0,,3.0,1.0,5.0,,,,,,,12.0,1.0,,,14.0,1.0,5.0,2.0,17.0,2.0,2.0,0.625,0.47058823529411764,0.6,0.47058823529411764,0.3333333333333333,0.5909090909090909,0.5714285714285714,0.043478260869565216,0.1,,,,0.05555555555555555,0.05555555555555555,,,,,0.6153846153846154,0.6153846153846154,0.625,1.0,,0.2727272727272727,0.3333333333333333,0.09090909090909091,,0.36363636363636365,0.75,0.6153846153846154,0.4871636363636364,0.11363636363636363,0.18518518518518517,0.32075471698113206,,1.0,,,,1.0,,,,,,0.058823529411764705,0.25,,0.3333333333333333,,,,,,,1.0,,,9.0,,1.0,,,,,True,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,17426.0,290,50,529,521,221,237,66,1050,37.0,54.0,27.0,8.0,26.0,5.0,28.0,55.0,107.0,33.0,195.0,548,36.0,74.0,28.0,26.0,46.0,9.0,17.0,118.0,4.0,48.0,62.0,11.0,1.0,11.0,10.0,2.0,21.0,11.0,13.0,2.0,221,0.32727272727272727,0.34615384615384615,0.514018691588785,0.5321428571428571,0.5769230769230769,0.2357142857142857,31.40495867768595,0.5238095238095238,0.2222222222222222,0.38571428571428573,0.6851851851851852,0.7115384615384616,0.4594594594594595,0.19285714285714287,0.18571428571428572,0.3076923076923077,0.3076923076923077,0.03571428571428571,0.2,0.6214285714285714,0.5171665467625899,7.197196261682241,25.41818181818182,0.41776937618147447,9.0,10.0,7.0,12.0,27.0,6.0,6.0,8.0,10.0,34.0,14.0,2.0,3.0,2.0,2.0,2.0,2.0,0.5833333333333334,0.6666666666666666,0.7105263157894737,0.19540229885057472,0.05442176870748299,0.14084507042253522,0.061855670103092786,0.17959183673469387,0.05737704918032787,0.08163265306122448,0.046511627906976744,0.03571428571428571,0.18840579710144928,0.15384615384615385,0.03125,1.0,0.37037037037037035,0.38461538461538464,0.6,0.490245,0.13846153846153847,6.0,11.0,20.0,3.0,1.0,1.0,10.0,2.0,4.0,13.0,13.0,46.0,3.0,7.0,17.0,37.0,5.0,14.0,23.0,72.0,15.0,10.0,3.0,20.0,17.0,1.0,2.0,,10.0,3.0,9.0,,,1.0,,4.0,2.0,55.0,,,1.0,66.0,7.0,27.0,9.0,72.0,,9.0,0.38461538461538464,0.3939393939393939,0.35714285714285715,0.3939393939393939,0.4594594594594595,0.4803921568627451,0.5373134328358209,0.028037383177570093,0.037037037037037035,0.037037037037037035,,0.03636363636363636,0.09615384615384616,0.3018867924528302,0.125,0.6,0.6,1.0,0.35714285714285715,0.35714285714285715,0.2,0.6666666666666666,0.13333333333333333,0.39215686274509803,0.55,0.0196078431372549,1.0,0.2549019607843137,0.3076923076923077,0.35714285714285715,0.5122490000000001,0.16875,0.2125984251968504,0.36923076923076925,1.0,1.0,1.0,2.0,,,3.0,,,1.0,0.6666666666666666,,,,0.06666666666666667,1.0,1.0,0.5,1.0,,0.10526315789473684,1.0,0.0975609756097561,0.16666666666666666,24.0,,2.0,,,,,True,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,12093.0,202,16,370,380,132,147,46,750,17.0,26.0,32.0,15.0,37.0,,,47.0,95.0,,107.0,377,28.0,66.0,,11.0,25.0,6.0,5.0,61.0,1.0,22.0,32.0,10.0,4.0,15.0,6.0,7.0,21.0,7.0,6.0,,132,0.2978723404255319,0.3181818181818182,0.49473684210526314,0.49473684210526314,0.5095238095238095,,29.787234042553187,0.7142857142857143,0.06666666666666667,0.2736842105263158,0.6538461538461539,0.7083333333333334,0.5294117647058824,0.3368421052631579,0.3894736842105263,0.40540540540540543,0.40540540540540543,,,0.2736842105263158,0.46553999999999995,10.253684210526316,,0.3567567567567568,3.0,15.0,5.0,8.0,14.0,6.0,3.0,7.0,9.0,12.0,10.0,3.0,2.0,10.0,5.0,11.0,4.0,0.625,0.625,0.6363636363636364,0.0967741935483871,0.06306306306306306,0.16071428571428573,0.047619047619047616,0.11666666666666667,0.05747126436781609,0.1111111111111111,0.058823529411764705,,0.125,0.16666666666666666,0.06666666666666667,0.36363636363636365,0.46875,0.4838709677419355,0.375,0.5102714285714285,0.1308411214953271,2.0,8.0,9.0,,,,,,,,,13.0,,4.0,16.0,29.0,,,4.0,36.0,,,3.0,14.0,11.0,,3.0,,6.0,,8.0,3.0,,2.0,,,1.0,17.0,,1.0,1.0,20.0,,8.0,2.0,36.0,3.0,2.0,,,,,0.5517241379310345,0.5517241379310345,0.5625,0.031578947368421054,0.07692307692307693,0.03125,,0.04,0.029411764705882353,0.11764705882352941,0.06666666666666667,,,,,,,0.6666666666666666,,0.3103448275862069,0.8888888888888888,,,,,,0.4773448275862069,0.07766990291262135,0.07766990291262135,0.3364485981308411,,,,,,,1.0,,4.0,,,,,,,,,,,,0.14285714285714285,1.0,0.10714285714285714,,,,,0.26666666666666666,1.0,1.0,1.0,True,,,,,
