EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,FG2M,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,Fg2Pct,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,Corner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PtsPutbacks,OffThreePtRebounds,OffRebounds,SecondChanceFg2Pct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PtsAssisted2s,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefFTReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFG2M,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,OffArc3ReboundPct,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,BlockingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,on,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,OffTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,Corner3Assists,Charge Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Offensive Fouls,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,BlockedLongMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,Arc3PctBlocked,SelfOReb,SelfORebPct,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101128,1610612745,Francisco Garcia,Francisco Garcia,101128,HOU,493.0,8,4.0,17,16,5.0,14.0,3.0,33,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,8.0,16,1.0,1.0,3.0,2.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.75,1.5,0.8,1.5,1.0,0.75,25.0,0.2,0.16666666666666666,0.3333333333333333,0.25,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.52875,0.375,0.25,12.9,24.366666666666664,0.29411764705882354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,755.0,13,-6.0,27,26,10.0,19.0,3.0,53,2.0,,2.0,,,5.0,,2.0,1.0,7.0,30,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,10.0,,,,,,,0.42857142857142855,,0.4375,,0.5,0.2857142857142857,23.333333333333336,0.14285714285714285,0.1111111111111111,,0.2857142857142857,0.2857142857142857,,,,,,,0.5714285714285714,,0.4958,,0.14285714285714285,7.459999999999999,24.9,0.37037037037037035,1.0,2.0,1.0,1.0,1.0,3.0,6.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,0.6,0.2,0.5,1.0,0.2857142857142857,0.5,1.0,0.5,0.5,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,332.0,6,-7.0,10,11,,4.0,2.0,21,,,,,,,,,,,16,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202341,1610612745,James Anderson,James Anderson,202341,HOU,1063.0,18,-12.0,37,37,16.0,20.0,4.0,74,,,2.0,,1.0,2.0,,3.0,,2.0,43,,1.0,2.0,,,,2.0,,2.0,3.0,4.0,2.0,2.0,,,,,16.0,,,,,,,0.2,0.5,0.2,0.5,,0.6,12.195121951219512,0.2,0.23076923076923078,0.16666666666666666,,0.4,,,,0.5,,,1.0,,0.6008100000000001,1.0,,1.2,24.600000000000005,0.43243243243243246,1.0,2.0,,,,1.0,2.0,1.0,,,,,,,0.5,0.5,0.5,0.3333333333333333,0.4,0.5,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1111111111111111,0.058823529411764705,0.5,0.2,0.5,1.0,0.5,0.5,0.5907,0.52475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203093,1610612745,Terrence Jones,Terrence Jones,203093,HOU,493.0,8,4.0,17,16,5.0,14.0,3.0,33,1.0,,1.0,,,2.0,,1.0,,2.0,16,,,,,,,1.0,,2.0,3.0,4.0,,,,,,,5.0,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,20.0,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,0.6666666666666666,,0.5615166666666667,,,4.5,25.1,0.29411764705882354,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,3.0,0.5,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,0.16666666666666666,0.1,1.0,,,,,1.0,,0.49455,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202700,1610612745,Donatas Motiejunas,Donatas Motiejunas,202700,HOU,285.0,5,4.0,11,10,5.0,10.0,2.0,21,,,,,,2.0,,,1.0,5.0,9,,,3.0,,2.0,,,,,,1.0,,,2.0,1.0,,2.0,5.0,,,,,,,1.0,1.0,1.25,1.5,1.0,,15.384615384615383,,,,,,,,,,,,1.0,,0.7773,0.6,0.4,1.0,,0.45454545454545453,2.0,2.0,,,,2.0,2.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,0.25,0.16666666666666666,,,1.0,1.0,1.0,,,0.8392,2.0,,,,,,,,,,0.5,1.0,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.5,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201600,1610612745,Omer Asik,Omer Asik,201600,HOU,292.0,5,-4.0,10,11,10.0,6.0,,21,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,294.0,5,-4.0,11,11,11.0,6.0,,22,1.0,1.0,3.0,,,2.0,1.0,3.0,2.0,7.0,11,,,,2.0,7.0,,3.0,1.0,,,,1.0,1.0,2.0,4.0,1.0,7.0,11.0,,1.0,,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,0.5,0.6,72.72727272727273,,,,0.2,0.6,0.3333333333333333,0.3333333333333333,,,,,0.6,0.3333333333333333,0.44817,,1.0,12.5,25.7,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,0.5,,,,,,,,,0.2,1.0,1.0,,,,,,,,3.0,,,2.0,3.0,,,,,,,,,,,,0.6,,0.44817,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,,,1.0,0.5,0.5,,,0.16666666666666666,0.3333333333333333,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202391,1610612745,Jeremy Lin,Jeremy Lin,202391,HOU,570.0,10,-16.0,20,21,11.0,6.0,1.0,41,,,,,,1.0,,1.0,,,27,,,,,,,,,,,,1.0,1.0,,,,,11.0,,,,,,,,,,,,0.5,14.285714285714286,,,,,,,,,,,,1.0,,0.446925,,,3.2,23.3,0.55,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202718,1610612745,Chandler Parsons,Chandler Parsons,202718,HOU,460.0,8,-11.0,15,16,6.0,1.0,1.0,31,,,,,,1.0,,,,,20,,,,,,,,,2.0,3.0,3.0,,,,,,,6.0,,,,,,,,,,,,,25.0,0.5,0.6,0.5,,,,,,,,,1.0,,0.4483,,,2.5,,0.4,,1.0,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
