EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,FG3A,OpponentPoints,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,FTDefRebounds,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,DefFTReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Charge Fouls,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Clear Path Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
1740,1610612748,Rashard Lewis,Rashard Lewis,1740,MIA,189.0,3,1,6,5,6,2.0,11,1.0,1.0,1.0,7,1.0,6,1.0,14.285714285714285,1.0,1.0,1.0,0.60255,0.60255,22.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,37247.0,621,105,1132,1119,234,130.0,2251,23.0,1.0,67.0,1135,9.0,234,0.37640449438202245,18.22466614296936,0.12921348314606743,0.03333333333333333,0.6629213483146067,0.5140735955056179,0.4958116666666667,24.856716417910448,0.2067137809187279,246.0,25.0,51.0,4.0,10.0,6.0,11.0,16.0,42.0,9.0,18.0,12.0,1.0,12.0,44.0,3.0,4.0,8.0,50.0,111.0,24.0,35.0,207.0,8.0,14.0,3.0,2.0,18.0,11.0,21.0,5.0,13.0,50.0,24.0,76.0,63.0,9.0,6.0,44.0,12.0,11.0,2.0,54.0,14.0,68.0,8.0,6.0,25.0,5.0,24.0,150.0,3.0,7.0,11.0,30.0,41.0,10.0,51.0,2.0,20.0,12.0,8.0,19.0,8.0,13.0,16.0,1.0,6.0,2.0,2.0,35.0,1.0,6.0,22.0,4.0,66.0,4.0,2.0,44.0,1.0,4.0,2.0,47.0,4.0,3.0,20.0,4.0,1.0,1.0,1.0,1.0,50.0,7.0,3.0,0.24,0.2553191489361702,0.875,0.3582089552238806,0.5555555555555556,0.3582089552238806,0.45045045045045046,0.5714285714285714,0.5238095238095238,0.48314606741573035,0.47058823529411764,0.6166666666666667,0.5151515151515151,0.5,0.6282051282051282,0.029850746268656716,0.0990990990990991,0.1568627450980392,0.047619047619047616,0.05555555555555555,0.043478260869565216,0.022727272727272728,0.5428571428571428,0.08,0.01856763925729443,0.0738255033557047,0.020134228187919462,0.07824427480916031,0.019011406844106463,0.03636363636363636,0.009433962264150943,0.012422360248447204,0.009523809523809525,0.045454545454545456,0.088,0.07092198581560284,0.08256880733944955,0.06956521739130435,0.08823529411764706,0.02247191011235955,0.28651685393258425,0.49019607843137253,0.5813953488372093,0.28,0.23595505617977527,0.38095238095238093,0.4,0.25,0.10112359550561797,0.5,0.5294117647058824,0.1111111111111111,0.5217391304347826,0.5454545454545454,1.0,0.24719101123595505,0.2727272727272727,0.27906976744186046,0.75,0.5882352941176471,0.4,0.25,0.17647058823529413,0.36666666666666664,0.5454545454545454,1.0,0.26666666666666666,0.5,0.2727272727272727,0.4966269230769231,0.10309278350515463,0.15748031496062992,0.08695652173913043,0.24154589371980675,6.6828828828828835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,12332.0,206,56,378,378,71,43.0,756,6.0,1.0,33.0,383,4.0,71,0.825,10.377358490566037,0.15,0.14285714285714285,0.95,0.5528450000000001,0.5641214285714286,25.09090909090909,0.18783068783068782,87.0,4.0,5.0,,,3.0,3.0,,,,2.0,3.0,1.0,13.0,27.0,1.0,3.0,3.0,4.0,7.0,16.0,,56.0,,,1.0,,3.0,3.0,3.0,4.0,,18.0,4.0,4.0,48.0,,,27.0,13.0,,,8.0,2.0,10.0,1.0,1.0,4.0,2.0,2.0,22.0,1.0,1.0,7.0,15.0,24.0,2.0,26.0,,7.0,4.0,3.0,1.0,,1.0,3.0,,,,1.0,4.0,,,12.0,2.0,23.0,3.0,1.0,1.0,1.0,,,,,,,,2.0,,2.0,,18.0,2.0,,0.5,0.5,1.0,0.48484848484848486,1.0,0.48484848484848486,0.5714285714285714,,1.0,0.7,1.5,1.2857142857142858,0.7,1.5,1.2857142857142858,,,,,,,,0.25,0.11811023622047244,0.008620689655172414,0.12962962962962962,0.02040816326530612,0.12154696132596685,0.012121212121212121,,0.02857142857142857,,0.029411764705882353,,0.13636363636363635,0.14285714285714285,0.037037037037037035,0.0975609756097561,0.23076923076923078,,0.125,0.8,0.8,0.5,,,,,0.05,,,,0.5,0.5,1.0,0.675,0.48148148148148145,0.48148148148148145,1.0,,,,1.0,0.42857142857142855,1.0,1.0,0.42857142857142855,1.0,0.48148148148148145,,,,0.05357142857142857,0.32142857142857145,5.471428571428571,1.0,1.0,2.0,2.0,1.0,1.0,0.2,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True
2544,1610612748,LeBron James,LeBron James,2544,MIA,57623.0,960,133,1744,1739,476,199.0,3483,18.0,4.0,96.0,1814,30.0,476,0.2222222222222222,29.50152594099695,0.041666666666666664,0.03418803418803419,0.6041666666666666,0.516553488372093,0.4930160869565217,25.495833333333334,0.27293577981651373,516.0,114.0,165.0,20.0,28.0,28.0,43.0,24.0,74.0,38.0,97.0,7.0,2.0,29.0,78.0,9.0,9.0,26.0,176.0,336.0,36.0,136.0,596.0,28.0,41.0,10.0,17.0,88.0,46.0,87.0,11.0,64.0,189.0,140.0,212.0,66.0,42.0,24.0,77.0,29.0,15.0,,87.0,65.0,152.0,30.0,35.0,59.0,9.0,19.0,369.0,7.0,30.0,39.0,106.0,156.0,37.0,193.0,5.0,41.0,31.0,10.0,42.0,8.0,32.0,28.0,2.0,10.0,,3.0,70.0,5.0,27.0,16.0,,43.0,3.0,6.0,147.0,2.0,2.0,9.0,175.0,17.0,3.0,75.0,20.0,18.0,13.0,18.0,1.0,189.0,2.0,20.0,0.3977272727272727,0.4268292682926829,0.6111111111111112,0.375,0.36666666666666664,0.37894736842105264,0.5238095238095238,0.6829268292682927,0.5287356321839081,0.5324074074074074,0.696078431372549,0.5341880341880342,0.5833333333333334,0.7333333333333333,0.6057692307692307,,0.044642857142857144,0.07272727272727272,0.04054054054054054,,,,0.6,0.1811965811965812,0.0539568345323741,0.16956521739130434,0.029787234042553193,0.17791411042944785,0.04677623261694058,0.10227272727272728,0.04487179487179487,0.022321428571428572,0.01282051282051282,0.06329113924050633,0.125,0.1872146118721461,0.24096385542168675,0.18823529411764706,0.11666666666666667,0.025252525252525252,0.3819444444444444,0.6909090909090909,0.7450980392156863,0.47368421052631576,0.1712962962962963,0.32432432432432434,0.3380281690140845,0.20833333333333334,0.22453703703703703,0.3917525773195876,0.3917525773195876,0.2894736842105263,0.3888888888888889,0.3888888888888889,1.0,0.18055555555555555,0.3717948717948718,0.3717948717948718,0.5172413793103449,0.5490196078431373,0.7142857142857143,0.3,0.17647058823529413,0.36752136752136755,0.6511627906976745,0.5,0.2222222222222222,0.34615384615384615,0.37662337662337664,0.51661,0.15306122448979592,0.19035532994923857,0.1476510067114094,0.31711409395973156,7.600297619047622,4.0,5.0,11.0,4.0,11.0,0.5,0.1896551724137931,0.6111111111111112,0.4444444444444444,1.0,1.0,1.0,1.0,8.0,1.0,0.0196078431372549,1.0,1.0,,,,,,,,,,,,,True
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,41383.0,690,68,1261,1264,305,139.0,2525,16.0,4.0,35.0,1302,10.0,305,0.1643192488262911,18.355776045357903,0.07511737089201878,0.10256410256410256,0.460093896713615,0.4879358490566038,0.48871578947368416,25.09142857142857,0.24187153053132435,302.0,38.0,63.0,9.0,11.0,7.0,12.0,8.0,22.0,37.0,93.0,6.0,,7.0,19.0,4.0,2.0,6.0,83.0,178.0,13.0,39.0,244.0,10.0,16.0,6.0,9.0,38.0,13.0,29.0,2.0,12.0,44.0,110.0,56.0,39.0,,14.0,18.0,7.0,10.0,,22.0,10.0,32.0,7.0,3.0,13.0,4.0,5.0,74.0,14.0,14.0,27.0,73.0,114.0,29.0,143.0,1.0,21.0,15.0,6.0,13.0,3.0,6.0,10.0,,7.0,,2.0,23.0,3.0,8.0,31.0,4.0,60.0,4.0,3.0,46.0,2.0,4.0,3.0,52.0,6.0,,26.0,3.0,31.0,20.0,33.0,,44.0,7.0,3.0,0.6626506024096386,0.7236842105263158,1.0,0.37142857142857144,0.2,0.38235294117647056,0.46629213483146065,0.625,0.4482758620689655,0.4812206572769953,0.6590909090909091,0.41025641025641024,0.5169491525423728,0.6785714285714286,0.4888888888888889,,0.056179775280898875,0.14285714285714285,0.045454545454545456,,,,0.5652173913043478,0.16937354988399073,0.034229828850855744,0.16666666666666666,0.0875,0.16863406408094436,0.0492091388400703,0.04878048780487805,0.02727272727272727,0.028409090909090908,0.09345794392523364,0.07547169811320754,0.14,0.17218543046357615,0.2,0.15966386554621848,0.18604651162790697,0.009523809523809525,0.29577464788732394,0.6031746031746031,0.7037037037037037,0.6052631578947368,0.10328638497652583,0.36363636363636365,0.38095238095238093,0.25,0.43661971830985913,0.3978494623655914,0.3978494623655914,0.8108108108108109,0.375,0.375,1.0,0.0892018779342723,0.3684210526315789,0.3684210526315789,1.0,0.5,0.8181818181818182,0.2222222222222222,0.18181818181818182,0.3076923076923077,0.5833333333333334,,0.15384615384615385,0.3333333333333333,0.3888888888888889,0.5304382352941176,0.11158798283261803,0.13131313131313133,0.1557377049180328,0.18032786885245902,11.192696629213485,2.0,3.0,14.0,9.0,16.0,0.5,0.358974358974359,0.48484848484848486,0.5,1.0,1.0,2.0,1.0,,2.0,0.09090909090909091,0.5,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.041666666666666664,,,,True
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,17079.0,285,42,511,518,200,58.0,1029,8.0,4.0,23.0,546,10.0,200,0.359375,14.08695652173913,0.125,0.18181818181818182,0.671875,0.53029609375,0.48807727272727264,24.739130434782602,0.3913894324853229,200.0,9.0,20.0,1.0,1.0,3.0,4.0,3.0,5.0,6.0,16.0,6.0,3.0,5.0,15.0,1.0,4.0,6.0,18.0,41.0,11.0,11.0,80.0,2.0,3.0,1.0,,4.0,7.0,12.0,7.0,7.0,42.0,4.0,32.0,33.0,,,15.0,5.0,4.0,,22.0,9.0,31.0,6.0,3.0,16.0,2.0,4.0,71.0,1.0,2.0,4.0,20.0,24.0,4.0,28.0,1.0,9.0,5.0,4.0,6.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,11.0,,4.0,14.0,1.0,28.0,2.0,1.0,14.0,1.0,,,13.0,1.0,,4.0,3.0,2.0,,2.0,,42.0,4.0,3.0,0.1111111111111111,0.1111111111111111,1.0,0.4782608695652174,0.7,0.4782608695652174,0.43902439024390244,0.6666666666666666,0.5833333333333334,0.5390625,0.5,0.7954545454545454,0.5714285714285714,0.5,0.8076923076923077,,0.0975609756097561,0.2,,,,,0.5454545454545454,0.1092896174863388,0.013605442176870748,0.05970149253731343,0.014492753623188406,0.096,0.013888888888888888,0.0196078431372549,,0.018518518518518517,0.02631578947368421,,0.15151515151515152,0.058823529411764705,0.12244897959183673,0.020833333333333332,0.15789473684210525,0.03225806451612903,0.3125,0.45,0.5625,0.1111111111111111,0.078125,0.6,0.6,,0.25,0.375,0.375,0.16666666666666666,0.75,0.75,1.0,0.234375,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,,0.25,0.18181818181818182,0.75,0.75,0.2727272727272727,0.6666666666666666,0.3333333333333333,0.5468500000000001,0.05970149253731343,0.09090909090909091,0.05,0.525,8.546341463414633,,,,2.0,2.0,,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,0.058823529411764705,,,,True
951,1610612748,Ray Allen,Ray Allen,951,MIA,27304.0,455,122,833,810,328,93.0,1643,38.0,15.0,78.0,871,34.0,328,0.5909090909090909,17.16417910447761,0.2878787878787879,0.30612244897959184,0.7424242424242424,0.5139003787878789,0.505084693877551,24.321794871794875,0.3937575030012005,336.0,12.0,20.0,3.0,5.0,2.0,3.0,9.0,17.0,5.0,17.0,19.0,9.0,17.0,40.0,4.0,6.0,19.0,26.0,54.0,36.0,27.0,187.0,5.0,13.0,8.0,1.0,23.0,7.0,15.0,15.0,6.0,65.0,28.0,24.0,102.0,6.0,,40.0,17.0,3.0,1.0,12.0,8.0,20.0,4.0,4.0,10.0,1.0,1.0,48.0,4.0,6.0,11.0,23.0,36.0,10.0,46.0,2.0,9.0,6.0,3.0,11.0,2.0,9.0,9.0,1.0,2.0,1.0,2.0,20.0,3.0,13.0,16.0,1.0,38.0,1.0,,23.0,,1.0,1.0,33.0,2.0,10.0,7.0,3.0,3.0,3.0,3.0,,65.0,8.0,3.0,0.5384615384615384,0.5384615384615384,0.9444444444444444,0.46153846153846156,0.4411764705882353,0.46153846153846156,0.48148148148148145,0.38461538461538464,0.4666666666666667,0.6060606060606061,0.5238095238095238,0.6020408163265306,0.6347517730496454,0.5476190476190477,0.6153846153846154,0.01282051282051282,0.05555555555555555,0.1,0.058823529411764705,,0.02631578947368421,,0.55,0.08582089552238806,0.02631578947368421,0.1,0.03076923076923077,0.08994708994708994,0.027932960893854747,0.013333333333333334,,0.058823529411764705,0.03571428571428571,0.021739130434782608,0.11956521739130435,0.05,0.09210526315789473,0.10126582278481013,0.0967741935483871,0.03225806451612903,0.15151515151515152,0.6,0.6666666666666666,0.5,0.12878787878787878,0.5294117647058824,0.5625,0.6666666666666666,0.12878787878787878,0.29411764705882354,0.29411764705882354,0.4,0.5,0.5135135135135135,0.9473684210526315,0.30303030303030304,0.425,0.425,0.9411764705882353,0.23809523809523808,0.6,0.3333333333333333,0.19047619047619047,0.061224489795918366,0.6666666666666666,0.6,0.3877551020408163,0.3157894736842105,0.425,0.5003642857142857,0.07246376811594203,0.11864406779661017,0.12299465240641712,0.34759358288770054,9.27962962962963,1.0,4.0,2.0,,1.0,0.5,0.08,0.3333333333333333,0.25,1.0,3.0,4.0,,3.0,,0.19047619047619047,0.75,1.0,,,,,,,,,,2.0,3.0,0.0379746835443038,True
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,1840.0,31,-8,53,57,14,9.0,110,,,,66,,14,,10.769230769230768,,,0.8571428571428571,0.5261142857142856,0.3275,,0.2641509433962264,37.0,1.0,6.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,1.0,7.0,,,2.0,1.0,3.0,,,2.0,,1.0,,,,,2.0,,,2.0,,,2.0,,,,,,,,,,,2.0,5.0,,1.0,2.0,7.0,9.0,2.0,,,,,,,,,,,,,,,4.0,,6.0,1.0,,,,,,,,,,,3.0,2.0,3.0,,,,,,,,,,,0.14285714285714285,0.3333333333333333,,0.14285714285714285,0.3333333333333333,,0.14285714285714285,0.3333333333333333,,,0.2857142857142857,0.3333333333333333,,,,,,0.05263157894736842,0.22727272727272727,,0.2857142857142857,0.041666666666666664,0.2413793103448276,0.21428571428571427,0.2,0.3333333333333333,0.5,,,,0.3333333333333333,,,0.5,0.8571428571428571,0.16666666666666666,0.25,,0.14285714285714285,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,1.0,,,,,,0.6283666666666666,,,1.0,,2.2285714285714286,,,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,40680.0,678,2,1238,1244,318,134.0,2482,2.0,,4.0,1325,1.0,318,0.01486988847583643,24.56896551724138,0.007434944237918215,,0.379182156133829,0.4894256505576209,0.502093076923077,24.75,0.2568659127625202,360.0,64.0,98.0,10.0,16.0,19.0,27.0,31.0,82.0,28.0,85.0,1.0,,,2.0,,,1.0,123.0,265.0,1.0,53.0,302.0,13.0,24.0,,5.0,31.0,32.0,64.0,,16.0,80.0,120.0,126.0,3.0,,18.0,2.0,,17.0,,61.0,24.0,85.0,12.0,12.0,35.0,7.0,19.0,194.0,4.0,28.0,22.0,29.0,53.0,32.0,85.0,10.0,33.0,21.0,12.0,25.0,5.0,17.0,19.0,7.0,8.0,,3.0,44.0,2.0,6.0,21.0,1.0,44.0,3.0,1.0,56.0,5.0,1.0,2.0,67.0,6.0,1.0,28.0,8.0,18.0,9.0,19.0,,80.0,10.0,6.0,0.4878048780487805,0.5263157894736842,1.0,0.25,,0.25,0.4641509433962264,0.5416666666666666,0.5,0.4628252788104089,0.5416666666666666,0.49230769230769234,0.5033444816053512,0.5740740740740741,0.5333333333333333,,0.06415094339622641,0.12244897959183673,0.04878048780487805,0.011764705882352941,,,0.5681818181818182,0.0703883495145631,0.06526806526806526,0.14102564102564102,0.026490066225165563,0.0897887323943662,0.05517241379310345,0.09230769230769231,0.09322033898305085,0.027624309392265192,0.02830188679245283,0.022222222222222223,0.02877697841726619,0.0949367088607595,0.08695652173913043,0.1415929203539823,0.13953488372093023,0.07874015748031496,0.3643122676579926,0.6530612244897959,0.7441860465116279,0.609375,0.3048327137546468,0.3780487804878049,0.3974358974358974,0.3548387096774194,0.3159851301115242,0.32941176470588235,0.3333333333333333,0.35714285714285715,0.5,0.5,1.0,0.007434944237918215,,,,0.6666666666666666,0.625,0.2,,0.4153846153846154,0.7037037037037037,,0.015384615384615385,,,0.5607695652173913,0.09621993127147767,0.0975609756097561,0.10264900662251655,0.26490066225165565,8.952075471698116,,,2.0,6.0,11.0,,0.043478260869565216,0.5789473684210527,,,,,,2.0,3.0,,,,,,1.0,1.0,1.0,,,,,,,,True
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,17426.0,290,50,529,521,221,66.0,1050,37.0,14.0,65.0,548,30.0,221,0.9848484848484849,13.388429752066116,0.5606060606060606,0.4666666666666667,0.9848484848484849,0.5500261538461538,0.5477948275862069,24.516923076923078,0.41776937618147447,237.0,,,,,,,,1.0,,,13.0,5.0,6.0,28.0,3.0,4.0,16.0,,1.0,19.0,21.0,78.0,,,7.0,1.0,10.0,,,9.0,14.0,41.0,,,57.0,,,27.0,6.0,,1.0,8.0,3.0,11.0,2.0,1.0,5.0,1.0,2.0,25.0,2.0,4.0,2.0,15.0,19.0,7.0,26.0,1.0,3.0,1.0,2.0,2.0,,2.0,1.0,,,,,3.0,,,30.0,7.0,42.0,2.0,,35.0,7.0,,1.0,26.0,,,3.0,9.0,5.0,1.0,5.0,,41.0,3.0,8.0,,,1.0,0.2923076923076923,0.3,0.296875,,,,0.4318181818181818,0.6428571428571429,0.45,0.4936708860759494,0.625,0.5256410256410257,0.015384615384615385,,,,,0.02702702702702703,,0.6666666666666666,0.08620689655172414,0.027210884353741496,0.028169014084507043,0.020618556701030927,0.06938775510204082,0.02459016393442623,,0.023255813953488372,0.05454545454545454,0.03571428571428571,,0.07692307692307693,0.043478260869565216,0.1509433962264151,0.038461538461538464,,0.022222222222222223,,,,,0.015151515151515152,,,,,,,,0.35135135135135137,0.3611111111111111,1.0,0.42424242424242425,0.21428571428571427,0.21428571428571427,1.0,,,,0.42857142857142855,,,0.35714285714285715,0.5333333333333333,0.25,0.2222222222222222,0.5892499999999999,0.05714285714285714,0.75,0.1282051282051282,0.5256410256410257,10.2,1.0,3.0,2.0,4.0,3.0,0.42857142857142855,0.1111111111111111,0.6,0.3333333333333333,1.0,2.0,4.0,1.0,1.0,,0.5714285714285714,0.5,1.0,1.0,,7.0,,,,,,0.05555555555555555,,1.0,0.015151515151515152,True
