EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,Fg3aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,BadPassSteals,BadPassTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,BlockedLongMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,AtRimPctBlocked,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3SecondViolations,DefFTReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SelfOReb,Charge Fouls Drawn,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,BlockedShortMidRange,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,BlockingFouls,OffLongMidRangeReboundPct,Loose Ball Fouls Drawn,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Offensive Fouls,SecondChanceAtRimPctAssisted,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Blocked3s,BlockedArc3
1712,1610612747,Antawn Jamison,Antawn Jamison,1712,LAL,2730.0,46,-14,86,88,21.0,29.0,6.0,174,3.0,3.0,1.0,1.0,2.0,2.0,4.0,7.0,3.0,7.0,4.0,7.0,4.0,22.0,97,1.0,2.0,2.0,4.0,6.0,12.0,7.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0,1.0,4.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,21.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5,0.6428571428571429,0.5,0.6470588235294118,0.6666666666666666,0.5,0.14285714285714285,0.5,21.50537634408602,1.0,0.10714285714285714,0.1,0.10526315789473684,0.16666666666666666,0.1111111111111111,0.2,0.5,0.21428571428571427,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.5,0.5714285714285714,0.5714285714285714,1.0,0.5,1.0,0.7142857142857143,0.5714285714285714,0.4946285714285715,0.43845,0.125,0.2222222222222222,0.18181818181818182,8.014285714285714,25.185714285714287,0.2441860465116279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,4461.0,74,-3,137,135,26.0,12.0,15.0,272,2.0,2.0,,,5.0,3.0,2.0,7.0,4.0,10.0,2.0,12.0,,14.0,143,,,,,2.0,6.0,7.0,2.0,2.0,3.0,4.0,1.0,9.0,1.0,4.0,5.0,10.0,2.0,1.0,1.0,,3.0,,4.0,,2.0,,,,1.0,,1.0,1.0,,26.0,,,0.25,0.25,1.0,0.16666666666666666,0.16666666666666666,0.4,,0.3181818181818182,,0.3181818181818182,,0.5454545454545454,0.2,0.4,15.92356687898089,0.3333333333333333,0.06557377049180328,0.058823529411764705,0.0641025641025641,0.14285714285714285,0.041666666666666664,0.09090909090909091,1.0,0.09090909090909091,1.0,1.0,0.5,0.22727272727272727,0.13636363636363635,0.3181818181818182,0.2857142857142857,0.3333333333333333,1.0,,,0.6363636363636364,0.2857142857142857,0.4862,0.4621875,,,,11.19,24.541666666666668,0.1897810218978102,1.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.08333333333333333,0.14285714285714285,0.2,0.02127659574468085,0.15,0.05970149253731343,0.041666666666666664,0.13333333333333333,0.2,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22727272727272727,0.25,0.5,0.75,0.25,0.46485,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202721,1610612747,Darius Morris,Darius Morris,202721,LAL,4100.0,68,-39,127,131,19.0,24.0,12.0,258,4.0,10.0,,,,5.0,1.0,6.0,5.0,15.0,1.0,6.0,2.0,15.0,156,,,2.0,2.0,4.0,3.0,6.0,1.0,2.0,7.0,9.0,5.0,20.0,1.0,3.0,4.0,5.0,2.0,1.0,2.0,,3.0,1.0,3.0,,3.0,2.0,1.0,,,,,,2.0,19.0,1.0,,0.4,0.5,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,,0.30952380952380953,,0.3409090909090909,1.0,0.2857142857142857,0.13333333333333333,,17.605633802816904,0.6666666666666666,0.06818181818181818,0.08333333333333333,0.07142857142857142,,0.13333333333333333,0.16666666666666666,,0.47619047619047616,0.4,0.5,0.5,,0.23809523809523808,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,,,0.7619047619047619,0.16666666666666666,0.5128880952380952,,0.045454545454545456,0.0625,0.13333333333333333,7.413333333333333,25.316666666666666,0.14960629921259844,,1.0,,,,1.0,,1.0,1.0,1.0,2.0,,6.0,,2.0,2.0,,2.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,1.0,0.5,0.5,,,,0.023255813953488372,,0.017241379310344827,0.0625,,,,,0.2,0.2,,,0.5,,,0.6413,0.13333333333333333,1.0,1.0,2.0,1.0,1.0,0.2,0.07142857142857142,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,8735.0,146,-47,270,273,47.0,39.0,27.0,543,12.0,15.0,2.0,2.0,16.0,21.0,,,25.0,52.0,,,6.0,56.0,310,2.0,6.0,,4.0,24.0,,,,4.0,19.0,26.0,16.0,59.0,11.0,22.0,39.0,46.0,2.0,1.0,10.0,4.0,13.0,3.0,4.0,,11.0,11.0,7.0,,3.0,3.0,3.0,1.0,4.0,47.0,,,0.48,0.5454545454545454,,,,0.4807692307692308,0.3333333333333333,0.4807692307692308,0.3333333333333333,0.5,0.3333333333333333,,0.07692307692307693,0.0625,22.772277227722775,0.7692307692307693,0.21359223300970873,0.3548387096774194,0.2462686567164179,0.2702702702702703,0.21621621621621623,0.3157894736842105,0.3333333333333333,0.28846153846153844,0.8,1.0,0.4166666666666667,0.3076923076923077,0.40384615384615385,,,,,0.3333333333333333,1.0,0.28846153846153844,,0.4549519230769231,0.47911666666666664,0.125,0.125,0.07142857142857142,9.609615384615383,,0.17407407407407408,8.0,5.0,,,,,,9.0,11.0,,18.0,,26.0,,7.0,5.0,2.0,1.0,3.0,4.0,,7.0,1.0,6.0,3.0,,1.0,4.0,,,0.8181818181818182,0.8181818181818182,0.8181818181818182,,,,0.043010752688172046,0.08823529411764706,0.05511811023622047,0.05128205128205128,0.10714285714285714,,0.5,0.5333333333333333,0.23809523809523808,0.23809523809523808,,,,,,0.45975,0.32142857142857145,5.0,5.0,6.0,,,0.2,0.13793103448275862,0.45454545454545453,1.0,2.0,6.0,2.0,1.0,3.0,1.0,0.8571428571428571,0.125,0.4166666666666667,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
959,1610612747,Steve Nash,Steve Nash,959,LAL,3462.0,58,2,107,106,12.0,6.0,10.0,213,4.0,5.0,1.0,1.0,8.0,7.0,,3.0,10.0,20.0,,3.0,5.0,25.0,101,1.0,1.0,2.0,4.0,4.0,,3.0,,,6.0,9.0,2.0,21.0,1.0,2.0,3.0,4.0,,,2.0,,3.0,1.0,2.0,,4.0,5.0,2.0,1.0,,,,,4.0,12.0,,1.0,0.2,0.2222222222222222,,,,0.5,1.0,0.43478260869565216,1.0,0.5,1.0,0.13043478260869565,,,23.529411764705884,0.6666666666666666,0.04,0.07142857142857142,0.046875,0.05,,0.1111111111111111,,0.21739130434782608,0.8,0.8,0.25,0.34782608695652173,0.30434782608695654,0.13043478260869565,,,,1.0,1.0,0.34782608695652173,,0.4735782608695652,0.7274,0.08333333333333333,0.09523809523809523,0.16,10.940000000000001,24.7,0.11214953271028037,3.0,3.0,,,,1.0,,1.0,2.0,1.0,2.0,,16.0,1.0,3.0,2.0,1.0,3.0,,1.0,,1.0,,2.0,1.0,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.02631578947368421,,0.0196078431372549,0.0625,,,0.375,0.375,0.42857142857142855,0.42857142857142855,,,0.3333333333333333,,,0.5371,0.08,1.0,1.0,2.0,,,,0.07692307692307693,0.3333333333333333,1.0,1.0,,1.0,,1.0,,,,,,0.3333333333333333,1.0,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,3881.0,65,-17,120,120,30.0,25.0,12.0,240,,1.0,,1.0,4.0,7.0,2.0,9.0,5.0,12.0,5.0,12.0,1.0,26.0,135,1.0,4.0,,8.0,,12.0,7.0,2.0,2.0,5.0,5.0,3.0,10.0,,6.0,7.0,7.0,2.0,2.0,2.0,1.0,2.0,3.0,7.0,,1.0,1.0,1.0,,2.0,1.0,2.0,,8.0,30.0,,,,,0.8,0.4166666666666667,0.5,0.4166666666666667,0.25,0.5208333333333334,0.4,0.5416666666666666,0.4,0.5,0.16666666666666666,0.25,19.548872180451127,1.0,0.12244897959183673,,0.09230769230769231,,0.19047619047619047,,,0.041666666666666664,,,,0.16666666666666666,0.2916666666666667,0.375,0.2222222222222222,0.2222222222222222,0.5,0.1,,0.5416666666666666,0.2857142857142857,0.468925,0.45379375,0.041666666666666664,0.08333333333333333,0.3076923076923077,13.241666666666667,28.516666666666666,0.25,1.0,4.0,3.0,,1.0,,5.0,,1.0,,,6.0,10.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.125,,,0.1,0.5,0.3751,,,,,,,1.0,0.14285714285714285,,,,1.0,,,1.0,,1.0,,,,,,,,3.0,1.0,1.0,2.0,3.0,2.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,True,,,,,
201947,1610612747,Earl Clark,Earl Clark,201947,LAL,2951.0,49,-30,86,93,10.0,27.0,8.0,179,1.0,1.0,,,2.0,5.0,,2.0,4.0,8.0,,3.0,,8.0,111,,1.0,,,8.0,,2.0,,,,1.0,,3.0,3.0,5.0,8.0,10.0,,,2.0,1.0,3.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,10.0,,,1.0,1.0,,,,0.5,,0.36363636363636365,,0.36363636363636365,,0.2727272727272727,,,14.583333333333334,0.6666666666666666,0.16129032258064516,0.2727272727272727,0.19047619047619047,0.3,0.18181818181818182,0.16666666666666666,,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,0.45454545454545453,0.18181818181818182,,,,,,0.36363636363636365,,0.4487681818181819,0.478925,,,,14.024999999999999,24.5,0.11627906976744186,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,0.034482758620689655,0.09090909090909091,0.05,,0.1,,0.5,0.5,0.4,0.4,0.09090909090909091,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,0.4,1.0,1.0,,,,,,,,,,,,,,,,,1.0,0.06666666666666667,,,,,,,,,,,True,,,,,
201975,1610612747,Jodie Meeks,Jodie Meeks,201975,LAL,862.0,14,-2,28,26,5.0,8.0,2.0,54,1.0,1.0,,,1.0,,,,1.0,2.0,,1.0,2.0,4.0,29,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,2.0,,2.0,2.0,,1.0,,,,,2.0,5.0,,1.0,,,,,,0.5,,0.3333333333333333,,0.5,1.0,0.3333333333333333,,,16.129032258064516,,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.5122166666666667,,,,0.5,6.6000000000000005,22.4,0.17857142857142858,,,1.0,,,,,1.0,1.0,,2.0,,2.0,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,0.3333333333333333,0.09090909090909091,,0.5,,,,,,0.3333333333333333,,,,,,0.5,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,
202726,1610612747,Andrew Goudelock,Andrew Goudelock,202726,LAL,3220.0,54,-37,102,103,16.0,4.0,11.0,205,2.0,3.0,,,11.0,5.0,2.0,3.0,9.0,19.0,2.0,3.0,2.0,26.0,131,2.0,2.0,,10.0,8.0,6.0,3.0,2.0,1.0,1.0,2.0,,5.0,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,,3.0,2.0,,1.0,,,,,10.0,16.0,,,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.6666666666666666,0.47368421052631576,1.0,0.5454545454545454,1.25,0.5652173913043478,1.25,0.13636363636363635,0.05263157894736842,0.09090909090909091,20.33898305084746,1.0,0.07407407407407407,,0.05128205128205128,0.09090909090909091,,,,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5,0.5,0.22727272727272727,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,,,0.2727272727272727,0.6666666666666666,0.4408840909090909,0.4745,,,0.38461538461538464,9.826315789473684,25.333333333333332,0.1568627450980392,4.0,3.0,,,,,2.0,,1.0,,,2.0,10.0,,1.0,1.0,,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,,0.024390243902439025,,0.018518518518518517,0.05555555555555555,,,0.36363636363636365,0.4,0.6,0.6,,,,,0.5,0.4335,,,,,,,,0.125,,,,,,,,,,,,0.5,0.3333333333333333,1.0,,0.1,,,2.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,True,,,,,
2768,1610612747,Chris Duhon,Chris Duhon,2768,LAL,2959.0,49,-19,91,94,13.0,11.0,11.0,185,,,,,1.0,1.0,3.0,8.0,,2.0,3.0,8.0,,9.0,115,,,,,,9.0,8.0,3.0,,3.0,3.0,1.0,6.0,,2.0,2.0,2.0,1.0,,1.0,1.0,4.0,3.0,3.0,,,,,,1.0,1.0,1.0,1.0,,13.0,,,,,1.0,0.375,0.375,,,0.45,,0.45,,0.8,,,13.72549019607843,0.25,0.06666666666666667,,0.05,,0.125,,1.0,,,,,0.1,0.1,0.8,0.375,0.375,1.0,,,0.8,0.375,0.466195,,,,,14.2,26.475,0.14285714285714285,,,,,,1.0,,,,1.0,3.0,,,,,,2.0,,,,,,1.0,,3.0,,,,,,,1.5,1.5,,,,,,,,,,,,,,,,1.0,,,0.54345,0.3333333333333333,,,,,,,0.09090909090909091,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,
