EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,NonHeaveArc3FGA,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,FG2A,SecondChanceFG2A,PenaltyFG2A,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,TwoPtShootingFoulsDrawn,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,PenaltyFG2M,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,BadPassTurnovers,PenaltyTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,DefAtRimReboundPct,FTDefRebounds,DefFTReboundPct,PtsUnassisted2s,Loose Ball Fouls,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,LongMidRangePctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedLongMidRange,FTOffRebounds,BlockedCorner3,OffFTReboundPct
101127,1610612744,Jarrett Jack,Jarrett Jack,101127,GSW,476.0,8,-14.0,19,25,16.0,22,1.0,44,2.0,1.0,2.0,4.0,4.0,30,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,16.0,1.0,1.0,0.3333333333333333,0.5,1.0,21.05263157894737,1.0,1.0,1.0,1.0,0.228,0.228,1.0,33.45,0.8421052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101204,1610612744,Dwayne Jones,Dwayne Jones,101204,GSW,113.0,2,-6.0,5,6,5.0,6,,11,,,,,,8,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,850.0,14,-19.0,30,37,28.0,27,2.0,67,,,,2.0,2.0,38,,2.0,2.0,,,,,,2.0,1.0,,2.0,,,2.0,28.0,1.0,,0.3333333333333333,0.3333333333333333,,9.09090909090909,,,,,0.41764999999999997,0.41764999999999997,1.0,,0.9333333333333333,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.06666666666666667,0.3333333333333333,0.5,0.5,0.4127,0.3333333333333333,0.3333333333333333,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203145,1610612744,Kent Bazemore,Kent Bazemore,203145,GSW,968.0,16,-23.0,36,45,33.0,32,3.0,81,,,1.0,,2.0,50,1.0,,2.0,,,2.0,1.0,2.0,3.0,2.0,,4.0,,2.0,2.0,33.0,1.0,1.0,0.1,0.1,0.125,30.769230769230766,1.0,,,0.5,0.43918125,0.43918125,1.0,23.4,0.9166666666666666,2.0,2.0,7.0,1.0,7.0,1.0,2.0,,5.0,1.0,1.0,5.0,1.0,,0.08333333333333333,0.0625,0.3333333333333333,0.25,0.25,0.2157,,,7.614285714285715,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.125,0.125,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.4,0.23529411764705882,0.3333333333333333,0.16666666666666666,0.4,0.375,0.3333333333333333,0.5,1.0,0.125,0.375,0.3333333333333333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203159,1610612744,Scott Machado,Scott Machado,203159,GSW,465.0,8,-11.0,15,17,15.0,12,2.0,32,,,,1.0,3.0,18,,1.0,3.0,,,1.0,,1.0,1.0,1.0,,2.0,,1.0,3.0,15.0,,1.0,0.5,0.5,,23.52941176470588,1.0,,,0.5,0.50745,0.50745,1.0,,1.0,,1.0,2.0,,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,0.5,,,,10.5,,1.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,,0.2,1.0,,,0.5,,,,,0.5,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612744,Richard Jefferson,Richard Jefferson,2210,GSW,682.0,11,-18.0,23,26,23.0,16,1.0,49,,,1.0,,,34,1.0,,,,,,,,2.0,,,,,,,23.0,2.0,,,,0.3333333333333333,12.0,,,,0.3333333333333333,0.4595666666666667,0.4595666666666667,,22.5,1.0,2.0,,2.0,,2.0,,,,,,,1.0,,,,,,0.6666666666666666,,,,,7.55,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.125,,0.08333333333333333,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201171,1610612744,Carl Landry,Carl Landry,201171,GSW,443.0,7,2.0,17,19,15.0,8,2.0,36,,,,3.0,7.0,15,,3.0,7.0,,,,,,1.0,3.0,,4.0,,,7.0,15.0,1.0,,0.875,0.875,,21.05263157894737,,,,0.5,0.6621,0.6621,1.0,,0.8823529411764706,,1.0,2.0,,2.0,,,,,,,4.0,,2.0,,,,,0.5,,0.5,0.5,7.949999999999999,1.0,1.0,1.0,1.0,,,2.0,2.0,4.0,,,,,2.0,1.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.125,0.6666666666666666,0.2727272727272727,,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,1.0,,0.5,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,118.0,2,-3.0,5,6,4.0,3,1.0,11,,,,2.0,4.0,9,,2.0,4.0,,,,,,,1.0,1.0,2.0,,,4.0,4.0,,,0.6666666666666666,0.6666666666666666,,60.0,,,,0.5,0.33194999999999997,0.33194999999999997,1.0,,0.8,,1.0,2.0,,2.0,1.0,1.0,,2.0,,,,,1.0,,,,,0.5,,0.3333333333333333,0.3333333333333333,8.950000000000001,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,0.5,0.5,0.5,0.5,,,,,,,,,0.5,1.0,1.0,,,0.5,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,368.0,6,-23.0,16,24,13.0,21,2.0,40,1.0,1.0,1.0,2.0,2.0,35,1.0,2.0,2.0,,1.0,,,,2.0,1.0,,2.0,,1.0,2.0,13.0,1.0,1.0,0.5,0.5,1.0,11.76470588235294,,1.0,1.0,1.0,0.504,0.504,1.0,25.4,0.8125,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,0.25,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,150.0,2,,5,9,5.0,6,,14,2.0,2.0,2.0,,3.0,7,2.0,,3.0,,2.0,,,,,,,,,,3.0,5.0,,,0.5,0.5,0.6666666666666666,50.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4632833333333333,0.4632833333333333,1.0,25.55,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,0.3333333333333333,,,,,12.3,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,0.5,,,0.2,,0.2,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
