EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,HeaveAttempts,BadPassSteals,Loose Ball Fouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,DefAtRimReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,PtsUnassisted3s,OffThreePtRebounds,Travels,BlockingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGA,Charge Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,Corner3Assists,Offensive Fouls,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,on,FTDefRebounds,SelfOReb,BlockingFouls,Defensive 3 Seconds Violations,LongMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SelfORebPct,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,Clear Path Fouls,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Blocked3s,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,1504.0,25.0,14.0,50.0,45,18.0,15,6.0,95,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,5.0,38.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,18.0,1.0,0.4,1.0,0.6666666666666666,0.4,1.0,0.6666666666666666,0.4166666666666667,0.75,0.625,0.2,0.5,12.499999999999998,1.0,0.25,0.26666666666666666,0.1111111111111111,0.25,0.2631578947368421,0.08695652173913043,0.3333333333333333,0.5,0.42857142857142855,1.0,0.4,1.0,1.0,0.4,0.2,1.0,1.0,0.6666666666666666,1.0,0.4,0.48786000000000007,0.5098,0.5559999999999999,0.6,1.0,8.379999999999999,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,1871.0,31.0,-1.0,63.0,60,20.0,18,7.0,123,3.0,7.0,,,1.0,2.0,1.0,1.0,4.0,9.0,4.0,15.0,63.0,,,,,1.0,2.0,2.0,4.0,8.0,,2.0,4.0,7.0,1.0,17.0,,,1.0,2.0,3.0,,3.0,,,3.0,2.0,4.0,,2.0,8.0,,4.0,1.0,4.0,20.0,1.0,0.4444444444444444,,0.5,0.4583333333333333,,0.5,0.5769230769230769,,0.6666666666666666,0.2222222222222222,,24.637681159420293,0.75,,0.1111111111111111,,0.125,0.11538461538461539,,,,0.25,,0.5833333333333334,0.42857142857142855,0.6,0.08333333333333333,0.08333333333333333,,,1.0,0.5,0.8333333333333334,0.5027750000000001,,0.53845,,0.26666666666666666,4.611111111111112,0.31746031746031744,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.2857142857142857,0.14285714285714285,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,25.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1891,1610612738,Jason Terry,Jason Terry,1891,BOS,2654.0,44.0,1.0,85.0,83,21.0,19,8.0,168,,2.0,,,,1.0,1.0,2.0,2.0,5.0,5.0,21.0,87.0,,,1.0,4.0,1.0,2.0,,5.0,,,1.0,3.0,4.0,1.0,9.0,,,,3.0,3.0,,3.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,5.0,1.0,5.0,21.0,,0.4,,0.5,0.6153846153846154,1.5,0.625,0.6666666666666666,1.5,0.625,0.2,,17.391304347826086,1.0,,0.10714285714285714,,,0.07692307692307693,,,,0.16666666666666666,,0.15384615384615385,,,0.07692307692307693,0.15384615384615385,,,0.25,,0.7692307692307693,0.5031791666666666,0.5844,0.4452625,0.19047619047619047,0.23809523809523808,10.54,0.24705882352941178,1.0,4.0,7.0,4.0,8.0,12.0,6.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5714285714285714,0.6153846153846154,0.5,,1.0,1.0,0.5384615384615384,0.5714285714285714,0.5714285714285714,1.0,0.6666666666666666,0.07142857142857142,0.16666666666666666,28.762499999999996,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.09090909090909091,1.0,0.5,0.5,1.0,0.07692307692307693,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,2371.0,40.0,-6.0,72.0,69,21.0,17,12.0,141,2.0,5.0,,,,1.0,1.0,1.0,2.0,7.0,4.0,17.0,73.0,,,,,,2.0,1.0,4.0,2.0,,2.0,1.0,2.0,,5.0,1.0,,1.0,2.0,3.0,3.0,6.0,,,2.0,,4.0,1.0,6.0,7.0,,5.0,1.0,4.0,21.0,1.0,0.2857142857142857,,,0.5,,0.3,0.5666666666666667,,0.3333333333333333,0.2857142857142857,1.0,22.89156626506024,0.5,,0.07692307692307693,0.03571428571428571,0.07142857142857142,0.075,0.08108108108108109,,0.4,,,0.38461538461538464,0.4,0.5,0.07692307692307693,0.07692307692307693,,,0.2,,0.8461538461538461,0.4928769230769231,,0.4621700000000001,,0.23529411764705882,4.457142857142857,0.2916666666666667,,3.0,4.0,3.0,6.0,6.0,4.0,3.0,1.0,1.0,,1.0,,2.0,2.0,1.0,4.0,,2.0,1.0,2.0,2.0,1.0,2.0,0.6666666666666666,0.5,0.5,0.46153846153846156,0.2,0.08333333333333333,,,0.3076923076923077,0.75,0.75,0.6666666666666666,0.75,0.14285714285714285,0.25,24.883333333333336,,2.0,,,1.0,2.0,,,1.0,3.0,2.0,,,,,,0.5,0.5,,0.3333333333333333,,,,,,0.15384615384615385,,,,0.4,0.5,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.07692307692307693,0.4,0.5,0.5,0.2,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202348,1610612738,Jordan Crawford,Jordan Crawford,202348,BOS,3533.0,59.0,-4.0,111.0,107,29.0,26,12.0,218,1.0,3.0,,,,1.0,5.0,3.0,4.0,11.0,1.0,18.0,104.0,1.0,1.0,,5.0,,1.0,,3.0,4.0,,,,,,,,,,3.0,3.0,,3.0,2.0,1.0,2.0,1.0,3.0,,3.0,1.0,,2.0,,3.0,29.0,,0.36363636363636365,1.0,,0.3695652173913043,0.8333333333333334,0.25,0.375,0.8333333333333334,0.25,,,22.13114754098361,0.6666666666666666,,0.08823529411764706,,,0.05555555555555555,,,,0.06666666666666667,,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.21739130434782608,0.13043478260869565,,,0.16666666666666666,,0.6521739130434783,0.449995652173913,0.4400833333333334,0.3986416666666666,0.2777777777777778,0.16666666666666666,7.727272727272728,0.26126126126126126,2.0,2.0,9.0,3.0,12.0,6.0,9.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,0.6666666666666666,0.25,0.25,0.5217391304347826,,,0.4,0.4,0.391304347826087,0.2222222222222222,0.2222222222222222,0.5,0.2222222222222222,0.041666666666666664,0.08333333333333333,25.875,1.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,4.0,,1.0,,,,0.5,0.5,0.5,0.2,0.15384615384615385,1.0,0.3333333333333333,0.3333333333333333,,0.13043478260869565,0.3333333333333333,1.0,,0.8333333333333334,0.2,,3.0,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,802.0,13.0,9.0,27.0,24,8.0,7,,51,1.0,2.0,,,,,,1.0,2.0,3.0,,4.0,16.0,,,,,,,,,2.0,,,,2.0,,6.0,,,,,,,,,,,,,,,,,,,,8.0,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,11.11111111111111,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,0.6666666666666666,0.5359,,,,,8.1,0.2962962962962963,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,0.5,0.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,2516.0,42.0,,76.0,75,9.0,7,8.0,151,2.0,5.0,1.0,2.0,1.0,2.0,8.0,4.0,6.0,17.0,7.0,19.0,72.0,1.0,2.0,2.0,4.0,1.0,3.0,,2.0,2.0,,,1.0,3.0,,8.0,2.0,1.0,8.0,9.0,17.0,3.0,20.0,,,,,2.0,,3.0,9.0,,7.0,,2.0,9.0,,0.35294117647058826,0.5,0.3333333333333333,0.35294117647058826,0.5,0.3333333333333333,0.45,0.6666666666666666,0.3333333333333333,,,26.506024096385545,,1.0,0.375,0.06896551724137931,0.5333333333333333,0.4358974358974359,0.05128205128205128,0.1111111111111111,0.2,0.4444444444444444,,0.29411764705882354,0.4,0.4,0.47058823529411764,0.23529411764705882,1.0,0.5,0.6666666666666666,0.5,0.29411764705882354,0.42323529411764704,0.675,0.3333,0.21052631578947367,0.10526315789473684,9.382352941176471,0.11842105263157894,3.0,,,,,,,,2.0,1.0,,1.0,,2.0,,,1.0,,1.0,,3.0,1.0,1.0,1.0,,,,,,0.6666666666666666,0.375,0.375,,,,,,0.15,0.15,,1.0,,,,,,,,,,10.0,,,,1.0,,0.8333333333333334,0.8333333333333334,,,0.4,0.6666666666666666,0.25,0.25,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.1111111111111111,1.0,True,,,,,,,,,,,,,,,,,,
201944,1610612738,Terrence Williams,Terrence Williams,201944,BOS,1036.0,17.0,-2.0,33.0,31,11.0,9,5.0,64,,1.0,,,,,1.0,2.0,,4.0,1.0,1.0,24.0,,,,,,,,,,,,1.0,1.0,,2.0,,,1.0,1.0,2.0,,2.0,,,2.0,1.0,2.0,,1.0,1.0,,2.0,,,11.0,,,,,,,,0.1,,,,,18.42105263157895,1.0,,0.125,,0.1111111111111111,0.11764705882352941,,,,0.3333333333333333,,0.25,,,0.25,0.5,,,,,0.25,0.45115,,,,,12.025,0.3333333333333333,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,0.16666666666666666,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201584,1610612738,Courtney Lee,Courtney Lee,201584,BOS,1005.0,17.0,-22.0,28.0,28,7.0,6,2.0,56,,,,,,,1.0,,,1.0,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,6.666666666666667,,,,,,,,,,,,,,,0.5,,,,,,0.5,0.521825,,,,,10.4,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,23.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
101183,1610612738,Shavlik Randolph,Shavlik Randolph,101183,BOS,193.0,3.0,-2.0,5.0,6,,2,,11,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,3.0,,3.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
