EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,Loose Ball Fouls Drawn,OffAtRimReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,PenaltyCorner3FGA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PtsAssisted3s,Assisted3sPct,Arc3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Charge Fouls Drawn,SecondChanceFg3Pct,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Offensive Fouls Drawn,SecondChanceCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,on,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,OffCorner3ReboundPct,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts
2584,1610612746,Willie Green,Willie Green,2584,LAC,182.0,3,3.0,6,5,,5,,11,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,1.0,,1,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,5448.0,91,-18.0,172,172,96.0,118,17.0,344,14.0,16.0,1.0,1.0,6.0,11.0,4.0,9.0,,3.0,10.0,9.0,24.0,36.0,3.0,10.0,12.0,69.0,210,2.0,3.0,,4.0,12.0,19.0,9.0,9.0,42.0,4.0,44.0,9.0,10.0,3.0,2.0,12.0,4.0,16.0,2.0,2.0,9.0,2.0,1.0,36.0,,2.0,9.0,11.0,1.0,12,,5.0,3.0,2.0,4.0,2.0,1.0,,2.0,5.0,1.0,4.0,,10.0,18.0,,16.0,3.0,1.0,4.0,5.0,42.0,96.0,5.0,0.08333333333333333,0.08695652173913043,0.3,0.3,0.6666666666666666,0.6666666666666666,0.631578947368421,0.6195652173913043,0.5,0.5892857142857143,0.6538461538461539,0.5,0.6176470588235294,0.21739130434782608,0.05555555555555555,0.09090909090909091,29.6875,0.8,0.17647058823529413,,0.125,0.16417910447761194,0.013513513513513514,,0.0625,0.21052631578947367,0.25,0.2,,0.34782608695652173,0.875,0.9333333333333333,0.14285714285714285,0.2391304347826087,0.5454545454545454,0.6,0.1956521739130435,0.4444444444444444,0.4444444444444444,,,0.21739130434782608,0.3,0.3,0.25,1.0,0.32142857142857145,0.5652173913043478,0.3,0.44730111111111115,0.379975,0.43020178571428563,0.0851063829787234,0.10810810810810811,0.057971014492753624,0.6086956521739131,7.466666666666665,27.96,0.5581395348837209,2.0,1.0,,7.0,9.0,1.0,,,,2.0,1.0,1.0,,,,,,,,3.0,0.0625,,0.03225806451612903,,,,,,0.32142857142857145,0.7777777777777778,,,,,,,,,,,,,,,1.0,,1.0,,,,0.25,,1.0,,,,,,,,False,3.0,3.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,,,
101142,1610612746,Ronny Turiaf,Ronny Turiaf,101142,LAC,3181.0,53,5.0,92,92,37.0,40,11.0,184,6.0,8.0,2.0,2.0,,,,,,,,,6.0,8.0,,,1.0,13.0,96,2.0,2.0,1.0,5.0,3.0,3.0,,1.0,7.0,10.0,2.0,,,,1.0,,,,,,,,,,2.0,1.0,2.0,4.0,2.0,6,1.0,,,,2.0,1.0,,,1.0,2.0,,5.0,,14.0,1.0,,2.0,,,,1.0,7.0,37.0,1.0,0.8333333333333334,1.0,,,0.75,1.0,1.0,0.75,1.0,1.0,0.7222222222222222,0.8333333333333334,0.875,,0.125,,10.576923076923077,1.0,0.058823529411764705,0.07407407407407407,0.07692307692307693,0.06382978723404255,0.047619047619047616,,0.058823529411764705,,0.07692307692307693,,1.0,1.0,0.75,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,1.0,1.0,,1.0,,0.5568124999999999,0.52795,0.5771,,,0.38461538461538464,0.5384615384615384,1.6749999999999998,,0.40217391304347827,2.0,1.0,0.16666666666666666,3.0,3.0,,1.0,,,2.0,1.0,,3.0,3.0,,3.0,2.0,1.0,,1.0,0.125,0.2,,,,0.16666666666666666,0.6666666666666666,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,False,,,,,,,,
1497,1610612746,Chauncey Billups,Chauncey Billups,1497,LAC,1775.0,30,4.0,56,53,37.0,44,1.0,109,,1.0,,,,,,,,,4.0,2.0,,1.0,,4.0,6.0,6.0,63,,,1.0,1.0,,1.0,2.0,5.0,5.0,,,,4.0,,,,,,,,,,,,,,1.0,1.0,,1,,1.0,,1.0,2.0,2.0,1.0,1.0,,3.0,,2.0,,2.0,2.0,,6.0,,2.0,1.0,1.0,5.0,37.0,1.0,,,,,,,,,,,0.2857142857142857,,0.4,0.8,,,17.54385964912281,0.6666666666666666,0.06666666666666667,,,0.04,,,,0.125,,,,0.2,,,,,,,,,,,,0.8,,,,,0.6666666666666666,1.0,,0.5461199999999999,,0.55665,0.16666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.9,26.349999999999998,0.6607142857142857,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,3310.0,55,-14.0,106,104,48.0,68,9.0,210,7.0,10.0,3.0,5.0,1.0,4.0,1.0,2.0,,,,,9.0,16.0,,,10.0,28.0,127,3.0,5.0,,6.0,3.0,5.0,,9.0,15.0,8.0,10.0,,,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,2.0,1.0,6.0,9.0,4.0,13,,,,,1.0,1.0,2.0,,,3.0,,5.0,,11.0,13.0,,15.0,1.0,,3.0,5.0,15.0,48.0,5.0,0.4444444444444444,0.5714285714285714,,,0.5625,0.6,0.6,0.5625,0.6,0.6,0.6086956521739131,0.6,0.75,,0.125,0.25,22.413793103448278,0.3333333333333333,0.1875,0.08695652173913043,0.1111111111111111,0.17073170731707318,0.09302325581395349,0.2222222222222222,0.2,0.14285714285714285,0.25,0.2,,0.625,0.7,0.7777777777777778,0.42857142857142855,0.25,0.25,0.3333333333333333,0.125,0.5,0.5,1.0,,,,,1.0,0.6,,0.625,,0.52069375,0.5919,0.55774,0.16666666666666666,0.16666666666666666,0.21428571428571427,0.5357142857142857,5.468749999999999,,0.4528301886792453,4.0,2.0,,3.0,5.0,2.0,2.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,0.1,0.4,0.1,,0.13333333333333333,,1.0,,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,False,,,,,,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,7613.0,127,11.0,239,239,113.0,142,24.0,478,13.0,17.0,5.0,5.0,1.0,3.0,1.0,4.0,5.0,3.0,8.0,3.0,15.0,24.0,5.0,13.0,12.0,57.0,263,5.0,5.0,,10.0,7.0,10.0,5.0,6.0,26.0,18.0,12.0,,8.0,3.0,2.0,2.0,,2.0,,,2.0,,,4.0,6.0,3.0,11.0,18.0,7.0,25,,4.0,3.0,1.0,1.0,,1.0,,1.0,2.0,,8.0,,18.0,9.0,,15.0,1.0,,6.0,2.0,26.0,113.0,2.0,0.6,0.8181818181818182,0.38461538461538464,0.38461538461538464,0.625,1.0,0.7,0.6081081081081081,0.8333333333333334,0.6666666666666666,0.6477272727272727,0.8333333333333334,0.6842105263157895,0.35135135135135137,0.08333333333333333,,17.100371747211895,0.5,0.14285714285714285,0.09090909090909091,0.12,0.13725490196078433,0.06666666666666667,0.09090909090909091,0.12,0.1,0.1875,0.14285714285714285,,0.4594594594594595,0.7647058823529411,0.8666666666666667,0.5384615384615384,0.08108108108108109,0.3333333333333333,0.3333333333333333,0.10810810810810811,0.25,0.25,1.0,0.13513513513513514,0.21621621621621623,0.375,0.42857142857142855,0.8333333333333334,1.0,0.2,0.8108108108108109,0.375,0.5278472972972973,0.5180166666666667,0.5451533333333333,0.14285714285714285,0.20689655172413793,0.17543859649122806,0.45614035087719296,5.425000000000001,25.45384615384615,0.47280334728033474,8.0,,0.13043478260869565,6.0,9.0,1.0,4.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,4.0,0.11764705882352941,0.3076923076923077,0.02564102564102564,0.047619047619047616,0.03333333333333333,0.09090909090909091,0.5,1.0,0.6,0.6666666666666666,2.0,2.0,,,,1.0,0.4,0.4,0.13333333333333333,,15.0,1.0,1.0,,1.0,,1.0,,,1.0,0.16666666666666666,,1.0,,1.0,,0.07692307692307693,0.125,0.2,,False,1.0,2.0,0.4,,0.3333333333333333,1.0,0.5,
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,1461.0,24,-3.0,47,47,31.0,37,3.0,94,2.0,3.0,,,1.0,2.0,3.0,6.0,,,2.0,2.0,6.0,11.0,,2.0,,12.0,60,,,,,4.0,6.0,2.0,,8.0,4.0,8.0,,2.0,,,,,,,,,,,,,1.0,2.0,4.0,,4,,,,,,,1.0,1.0,,1.0,,1.0,,5.0,,,,,,,,8.0,31.0,,0.3333333333333333,0.3333333333333333,,,0.5454545454545454,,0.6666666666666666,0.46153846153846156,,0.5,0.46153846153846156,,0.5,0.15384615384615385,,,28.571428571428573,,0.15384615384615385,,0.14285714285714285,0.15,,,,0.25,0.16666666666666666,0.2,,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.15384615384615385,0.5,0.5,0.46153846153846156,0.5,0.5,0.3333333333333333,,0.15384615384615385,,,,,0.25,0.38461538461538464,,0.4373307692307693,,0.466725,,,,0.6666666666666666,12.054545454545456,26.85,0.6595744680851063,,,,2.0,3.0,,1.0,,,,2.0,,,,,,,,,3.0,,0.3333333333333333,,,,,,,0.375,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,4917.0,82,-22.0,145,155,42.0,80,18.0,300,2.0,4.0,1.0,2.0,,4.0,2.0,3.0,2.0,5.0,9.0,4.0,4.0,11.0,5.0,11.0,1.0,24.0,176,1.0,2.0,1.0,3.0,2.0,4.0,5.0,1.0,11.0,8.0,,3.0,9.0,5.0,,7.0,,7.0,,,4.0,1.0,2.0,14.0,4.0,4.0,6.0,13.0,4.0,17,1.0,4.0,3.0,1.0,5.0,4.0,1.0,,1.0,6.0,,7.0,,12.0,11.0,,4.0,,,,2.0,11.0,42.0,2.0,1.0,1.0,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.5,0.5,0.5227272727272727,0.3333333333333333,0.5555555555555556,0.5,0.375,0.5,0.5,,,18.072289156626507,0.8333333333333334,0.12244897959183673,0.09523809523809523,0.2857142857142857,0.15873015873015872,0.056338028169014086,0.125,0.2857142857142857,0.13333333333333333,,0.5,0.07692307692307693,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,,,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,0.4090909090909091,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5,0.4444444444444444,0.6818181818181818,0.5555555555555556,0.4752613636363636,0.469,0.4689722222222222,,,0.125,0.4583333333333333,9.954545454545455,25.29090909090909,0.2896551724137931,,5.0,0.07692307692307693,2.0,2.0,,3.0,,,2.0,,1.0,4.0,4.0,,4.0,3.0,,,,,0.2727272727272727,,0.07692307692307693,,0.125,0.75,,0.2222222222222222,1.0,,1.0,,,,,,,0.1111111111111111,,12.0,0.8,0.8,,,,1.0,3.0,,,,,2.0,1.0,,,,,1.0,0.3333333333333333,False,2.0,2.0,0.4,,0.5,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,4597.0,77,11.0,141,145,53.0,60,14.0,286,9.0,12.0,,1.0,,3.0,2.0,2.0,1.0,1.0,7.0,3.0,11.0,17.0,1.0,8.0,7.0,32.0,153,1.0,2.0,,2.0,3.0,4.0,3.0,1.0,10.0,10.0,12.0,3.0,7.0,1.0,1.0,11.0,5.0,16.0,3.0,2.0,6.0,1.0,4.0,37.0,,3.0,6.0,9.0,,9,,1.0,1.0,,3.0,,,,3.0,3.0,,3.0,,8.0,5.0,,10.0,,,4.0,1.0,10.0,53.0,1.0,0.45454545454545453,0.45454545454545453,0.125,0.125,0.6470588235294118,0.5,0.75,0.5,0.3333333333333333,0.6428571428571429,0.5333333333333333,0.3333333333333333,0.625,0.32,0.058823529411764705,0.3333333333333333,20.754716981132074,1.0,0.11538461538461539,,0.17647058823529413,0.13043478260869565,,,0.14285714285714285,,0.15789473684210525,,,0.48,0.75,0.75,0.5555555555555556,0.12,,,0.08,1.0,1.0,,0.04,0.28,0.14285714285714285,0.14285714285714285,0.3333333333333333,,0.42857142857142855,0.8,0.14285714285714285,0.45225799999999994,0.426975,0.44127142857142854,0.13793103448275862,0.19047619047619047,0.0625,0.3125,5.31764705882353,25.450000000000003,0.375886524822695,,,,2.0,2.0,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,0.3,,,0.2857142857142857,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,0.3333333333333333,,,,,,,,,,False,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,6329.0,105,1.0,198,199,83.0,109,20.0,397,4.0,9.0,,1.0,3.0,8.0,4.0,11.0,7.0,1.0,8.0,1.0,11.0,28.0,4.0,15.0,8.0,42.0,219,,3.0,,,4.0,11.0,4.0,2.0,13.0,12.0,10.0,,7.0,1.0,2.0,7.0,1.0,8.0,1.0,,7.0,,,17.0,,,5.0,5.0,1.0,6,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,,3.0,,1.0,,1.0,6.0,,8.0,,1.0,2.0,,13.0,83.0,,0.5454545454545454,0.5454545454545454,0.26666666666666666,0.2857142857142857,0.39285714285714285,,0.36363636363636365,0.3953488372093023,,0.36666666666666664,0.44565217391304346,,0.40625,0.3488372093023256,0.07142857142857142,,21.973094170403588,0.3333333333333333,0.07042253521126761,,,0.05747126436781609,0.011235955056179775,,,0.05,0.14285714285714285,,0.04,0.20930232558139536,0.4444444444444444,0.5714285714285714,0.5,0.18604651162790697,0.375,0.375,0.2558139534883721,0.36363636363636365,0.36363636363636365,0.5,0.16279069767441862,0.18604651162790697,0.125,0.125,0.2,,0.06666666666666667,0.5581395348837209,0.14285714285714285,0.4749892857142858,0.4686,0.463425,0.06521739130434782,0.06666666666666667,,0.30952380952380953,10.157142857142857,26.526666666666664,0.41919191919191917,,,,2.0,6.0,1.0,,1.0,,1.0,,,,,,,,,,,0.2222222222222222,,0.03225806451612903,,0.043478260869565216,,,0.6666666666666666,0.4,0.3333333333333333,3.0,3.0,,1.0,,,0.42857142857142855,0.42857142857142855,0.2,0.0625,12.0,1.0,1.0,,2.0,,2.0,,,1.0,0.4,,,,,1.0,,,,,False,,1.0,0.25,,,1.0,0.3333333333333333,1.0
200797,1610612746,Ryan Hollins,Ryan Hollins,200797,LAC,2237.0,37,19.0,75,77,38.0,46,4.0,152,5.0,7.0,,,,1.0,,1.0,,,,,5.0,9.0,,,1.0,11.0,75,,1.0,,,2.0,3.0,,,4.0,10.0,,,,,2.0,2.0,,2.0,,,1.0,,1.0,4.0,2.0,,1.0,2.0,3.0,5,1.0,,,,2.0,2.0,,,,2.0,1.0,6.0,,10.0,4.0,,2.0,2.0,,2.0,,4.0,38.0,,1.0,1.0,,,0.5555555555555556,,0.6666666666666666,0.5555555555555556,,0.6666666666666666,0.6111111111111112,,0.6666666666666666,,0.2222222222222222,,13.75,1.0,0.03225806451612903,0.10526315789473684,,0.02564102564102564,0.125,0.14285714285714285,,0.09090909090909091,,,0.5,0.7777777777777778,0.7142857142857143,1.0,1.0,0.1111111111111111,,,0.1111111111111111,,,,,,,,,,,0.7777777777777778,,0.5249333333333334,0.4658,0.462,0.2222222222222222,0.2222222222222222,,0.36363636363636365,4.188888888888889,,0.5066666666666667,,,,2.0,3.0,1.0,1.0,,,1.0,2.0,,2.0,1.0,1.0,2.0,2.0,,,2.0,0.2857142857142857,0.3333333333333333,0.2,0.16666666666666666,,,1.0,,1.0,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,1.0,,,,
255,1610612746,Grant Hill,Grant Hill,255,LAC,1209.0,20,,37,37,24.0,28,5.0,74,,,,,1.0,3.0,1.0,1.0,,,,,2.0,4.0,,,,4.0,47,,,,,1.0,2.0,,,2.0,4.0,,,,,,2.0,,2.0,,,2.0,,,4.0,1.0,1.0,1.0,2.0,2.0,4,,,,,,,1.0,,,1.0,,1.0,,5.0,,,,,,,,2.0,24.0,,1.0,1.0,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,11.363636363636363,,0.125,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.11764705882352941,0.16666666666666666,0.5,,,0.2,,,,,,0.75,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,1.0,,,,,,,,,,0.39802499999999996,,0.41464999999999996,,,,0.5,12.525,,0.6486486486486487,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,2.0,,,0.2,,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
2584,1610612746,Willie Green,Willie Green,2584,LAC,988.0,16,-4.0,32,35,18.0,28,4.0,67,1.0,1.0,,,,,1.0,1.0,1.0,,,,2.0,2.0,,1.0,2.0,6.0,41,,,,,2.0,2.0,,,4.0,,4.0,,,,,,1.0,1.0,1.0,,,,,3.0,,2.0,,2.0,,2,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,4.0,18.0,,,,,,1.0,,1.0,0.6666666666666666,,1.0,0.75,,1.0,0.3333333333333333,,,11.11111111111111,,,,0.5,0.18181818181818182,,,,,,0.5,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,0.6666666666666666,,0.4766166666666667,,0.40480000000000005,0.25,0.3333333333333333,,0.6666666666666666,9.05,23.4,0.5625,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
