EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted3s,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedAtRim,Corner3Frequency,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGA,PenaltyArc3Frequency,SecondChanceFtPoints,PenaltyFtPoints,Corner3Assists,OffCorner3ReboundPct,SecondChanceTurnovers,NonShootingFoulsDrawn,DefensiveGoaltends,Corner3FGM,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,3pt And 1 Free Throw Trips
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,5300.0,88,-23.0,164,166,17,28,22.0,330,6.0,9.0,2.0,3.0,1.0,1.0,2.0,7.0,2.0,9.0,2.0,6.0,10.0,25.0,2.0,6.0,26.0,175,2.0,5.0,4.0,2.0,3.0,4.0,14.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,2.0,6.0,6.0,8.0,1.0,15.0,8.0,23.0,1.0,5.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,7.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,17,1.0,0.7,0.875,1.0,0.3333333333333333,0.3333333333333333,0.4,0.4,0.6666666666666666,0.41935483870967744,0.4,0.6666666666666666,0.41935483870967744,0.4,0.6666666666666666,0.1935483870967742,0.16666666666666666,0.08,0.1111111111111111,0.1111111111111111,0.16666666666666666,19.3717277486911,0.6666666666666666,0.3333333333333333,0.1568627450980392,0.1276595744680851,0.2608695652173913,0.05714285714285714,0.1891891891891892,0.0975609756097561,0.12,0.16666666666666666,0.1,0.07692307692307693,0.10526315789473684,0.21428571428571427,0.16666666666666666,0.3076923076923077,0.2,0.06666666666666667,1.0,0.2903225806451613,0.6666666666666666,0.75,0.6666666666666666,0.22580645161290322,0.2857142857142857,0.2857142857142857,1.0,0.2903225806451613,0.2222222222222222,0.25,0.5,0.1935483870967742,0.3333333333333333,0.4,1.0,0.6,0.6666666666666666,0.3333333333333333,1.0,0.4838709677419355,0.3333333333333333,0.49476935483870965,0.49705,0.4706666666666666,0.15384615384615385,0.15384615384615385,9.452,25.483333333333334,0.10365853658536585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
101145,1610612749,Monta Ellis,Monta Ellis,101145,MIL,6020.0,100,-38.0,185,185,27,30,21.0,370,5.0,9.0,1.0,1.0,3.0,4.0,1.0,3.0,7.0,8.0,3.0,10.0,13.0,20.0,3.0,13.0,38.0,200,2.0,2.0,4.0,3.0,4.0,6.0,14.0,12.0,6.0,,10.0,3.0,1.0,,11.0,1.0,12.0,1.0,8.0,2.0,25.0,,1.0,1.0,5.0,,6.0,1.0,7.0,,5.0,3.0,2.0,5.0,3.0,4.0,2.0,1.0,9.0,1.0,2.0,,5.0,1.0,,11.0,1.0,2.0,1.0,,1.0,,6.0,27,,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.23076923076923078,0.23076923076923078,0.65,1.0,0.75,0.5303030303030303,0.5,0.5,0.5277777777777778,0.5,0.5,0.3939393939393939,,0.05,0.1111111111111111,,,21.428571428571427,0.5555555555555556,,0.08333333333333333,0.018518518518518517,0.038461538461538464,,0.06976744186046512,0.010638297872340425,,,0.09090909090909091,,0.047619047619047616,0.07142857142857142,0.12,,0.09090909090909091,,,0.2727272727272727,0.5555555555555556,0.625,0.6,0.09090909090909091,0.3333333333333333,0.3333333333333333,,0.24242424242424243,0.875,0.875,0.5714285714285714,0.30303030303030304,0.3,0.3,0.6666666666666666,0.25,1.0,0.6666666666666666,0.75,0.6666666666666666,0.3,0.5172333333333334,0.6085833333333334,0.617025,0.10526315789473684,0.15789473684210525,8.885,25.00769230769231,0.14594594594594595,3.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,7.0,1.0,4.0,1.0,0.09090909090909091,1.0,0.25,0.25,0.3333333333333333,0.1111111111111111,0.17391304347826086,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
200755,1610612749,JJ Redick,JJ Redick,200755,MIL,1277.0,21,-13.0,41,41,12,3,4.0,82,,,,,,,,,2.0,2.0,,2.0,2.0,2.0,,2.0,4.0,48,,,,,,,4.0,,,,2.0,,,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,2.0,,3.0,1.0,,,,,,,,,,12,,1.0,1.0,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,13.043478260869565,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,0.5,,0.4687,,0.4875,,,18.2,25.8,0.2926829268292683,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,5326.0,89,-36.0,166,165,26,15,23.0,331,7.0,10.0,2.0,2.0,1.0,1.0,,2.0,,1.0,,,7.0,13.0,,3.0,23.0,184,2.0,2.0,6.0,1.0,2.0,6.0,4.0,10.0,,4.0,,,,,4.0,1.0,5.0,,2.0,,11.0,1.0,2.0,,2.0,,2.0,3.0,5.0,1.0,3.0,3.0,,1.0,1.0,2.0,,1.0,3.0,1.0,2.0,,5.0,,,6.0,,,,,,,6.0,26,1.0,0.2857142857142857,0.4,,,,0.5384615384615384,1.0,0.5,0.4375,1.0,0.5,0.5227272727272727,1.0,0.75,0.1875,,,,,,12.953367875647668,0.3333333333333333,,0.04081632653061224,0.0425531914893617,,0.027777777777777776,0.0273972602739726,0.03614457831325301,0.08695652173913043,,,,0.05263157894736842,,0.058823529411764705,,,0.1111111111111111,,0.625,0.7,0.7,0.2857142857142857,0.125,,,,0.0625,,,,,,,,1.0,1.0,0.5,1.0,0.8125,,0.569490625,0.6676,0.5354,0.2608695652173913,0.2608695652173913,3.530769230769231,23.633333333333336,0.1566265060240964,3.0,,,,9.0,,,,2.0,1.0,,,12.0,,6.0,,0.1875,,,,,0.2727272727272727,0.3157894736842105,,,2.0,4.0,1.0,0.1,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202336,1610612749,Larry Sanders,Larry Sanders,202336,MIL,6779.0,113,-45.0,211,211,30,35,26.0,422,15.0,24.0,3.0,7.0,2.0,3.0,2.0,4.0,2.0,5.0,,,19.0,33.0,,,43.0,233,5.0,10.0,10.0,2.0,3.0,4.0,28.0,10.0,,6.0,,,,,3.0,2.0,5.0,2.0,2.0,1.0,12.0,3.0,8.0,7.0,13.0,2.0,22.0,11.0,33.0,2.0,3.0,3.0,,6.0,5.0,6.0,1.0,2.0,12.0,,13.0,2.0,18.0,1.0,2.0,10.0,1.0,,5.0,,5.0,3.0,4.0,30,2.0,0.7368421052631579,0.875,,,,0.5757575757575758,0.5,0.6666666666666666,0.5757575757575758,0.5,0.6666666666666666,0.581081081081081,0.5,0.6666666666666666,,,,,,,20.24793388429752,0.5,0.5,0.20634920634920634,0.13559322033898305,0.23333333333333334,0.06382978723404255,0.21505376344086022,0.10377358490566038,0.14285714285714285,0.1111111111111111,0.15384615384615385,0.05714285714285714,0.17391304347826086,0.26666666666666666,0.2,0.29411764705882354,0.15384615384615385,0.14285714285714285,0.6,0.7272727272727273,0.625,0.625,0.7333333333333333,0.12121212121212122,0.5,0.5,0.5,0.15151515151515152,0.4,0.4,1.0,,,,,0.7,0.42857142857142855,1.0,0.6666666666666666,0.7272727272727273,,0.5871636363636363,0.5553555555555555,0.6099,0.23255813953488372,0.09302325581395349,4.290909090909092,,0.14218009478672985,,,,,5.0,,,,,2.0,1.0,,11.0,3.0,6.0,5.0,,,,,,0.16666666666666666,0.16666666666666666,,,,,,0.08333333333333333,4.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,5408.0,90,-37.0,169,171,16,25,19.0,340,3.0,11.0,,,,1.0,2.0,6.0,1.0,2.0,3.0,19.0,6.0,19.0,4.0,24.0,31.0,191,,,,,2.0,1.0,4.0,8.0,9.0,,19.0,3.0,4.0,,10.0,2.0,12.0,2.0,8.0,2.0,26.0,,1.0,2.0,4.0,,6.0,1.0,7.0,,8.0,5.0,3.0,5.0,4.0,2.0,1.0,,7.0,2.0,2.0,1.0,4.0,,,7.0,,,1.0,,1.0,,1.0,16,,0.3333333333333333,0.3333333333333333,0.75,0.16666666666666666,0.16666666666666666,0.3157894736842105,,,0.27906976744186046,,,0.32978723404255317,,0.125,0.5581395348837209,,0.21052631578947367,0.2727272727272727,,,28.272251308900525,0.7142857142857143,,0.07272727272727272,0.022727272727272728,0.09523809523809523,,0.07894736842105263,0.0125,0.045454545454545456,,,,0.045454545454545456,,0.15,,0.2222222222222222,,,0.2558139534883721,0.2727272727272727,0.375,0.6666666666666666,0.13953488372093023,0.3333333333333333,0.4,,0.046511627906976744,0.5,0.5,,0.4418604651162791,0.15789473684210525,0.15789473684210525,0.6666666666666666,,,0.3333333333333333,,0.813953488372093,0.15789473684210525,0.5548488372093023,0.57615,0.4948666666666666,,0.03225806451612903,5.436842105263157,25.041666666666668,0.09467455621301775,5.0,1.0,,,7.0,1.0,1.0,3.0,,1.0,1.0,,9.0,,2.0,1.0,0.11627906976744186,,1.0,,,0.06521739130434782,0.09523809523809523,1.0,0.3333333333333333,,1.0,,,1.0,1.0,,1.0,1.0,1.0,0.16666666666666666,0.2,0.2,1.0,0.04,,True,,,,,,,,,,,,,,,,
2399,1610612749,Mike Dunleavy,Mike Dunleavy,2399,MIL,2743.0,46,-21.0,85,83,10,25,10.0,168,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,3.0,4.0,1.0,6.0,6.0,9.0,1.0,7.0,19.0,92,1.0,1.0,2.0,1.0,1.0,6.0,6.0,6.0,3.0,2.0,6.0,1.0,1.0,,4.0,,4.0,,1.0,3.0,8.0,1.0,,3.0,5.0,1.0,9.0,1.0,10.0,,1.0,,1.0,2.0,2.0,,,,2.0,,,,,,,7.0,,,,,,,6.0,10,,0.5,0.6,1.0,0.14285714285714285,0.14285714285714285,0.6666666666666666,1.0,1.0,0.46875,0.3333333333333333,0.5,0.5277777777777778,0.3333333333333333,0.75,0.4375,,0.1111111111111111,0.25,,,20.408163265306122,1.0,1.0,0.25,,0.2,0.05,0.22857142857142856,0.020833333333333332,,,,,,0.6666666666666666,0.2727272727272727,0.3333333333333333,0.1111111111111111,,,0.25,0.75,1.0,0.6666666666666666,0.0625,,,,0.25,0.75,0.75,0.3333333333333333,0.375,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,1.0,0.5,1.0,0.6875,0.16666666666666666,0.520178125,0.5243249999999999,0.724325,0.10526315789473684,0.3157894736842105,8.744444444444445,25.52857142857143,0.11764705882352941,1.0,,,2.0,4.0,2.0,1.0,,,,,3.0,4.0,,1.0,,0.0625,,,0.6666666666666666,,0.058823529411764705,0.1,1.0,0.5,,4.0,,0.25,,1.0,,,,1.0,,,,,,2.0,True,,,,,,,,,,,,,,,,
2605,1610612749,Marquis Daniels,Marquis Daniels,2605,MIL,629.0,10,-11.0,21,21,6,8,3.0,42,2.0,2.0,,,,,,,,,,,2.0,2.0,,1.0,4.0,29,,,,,,,2.0,2.0,,,,,,,2.0,,2.0,,1.0,1.0,4.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,6,1.0,0.5,0.5,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,,,12.5,,,0.14285714285714285,,1.0,,0.25,,,,,,,1.0,,1.0,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,,,1.0,,0.6763833333333333,,,,,0.85,22.4,0.2857142857142857,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203089,1610612749,John Henson,John Henson,203089,MIL,296.0,5,-1.0,9,8,3,3,2.0,17,,,,,,,,2.0,,,,1.0,,2.0,,1.0,,9,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,3,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,27.272727272727273,,,0.5,,,,0.5,,,,,,,,0.5,,,,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.35851666666666665,,0.29655,,,7.55,26.7,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202397,1610612749,Ish Smith,Ish Smith,202397,MIL,117.0,2,,4,4,3,3,,8,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
