EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassTurnovers,PenaltyTurnovers,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,FTDefRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,SecondChanceFg3Pct,DefFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Offensive Fouls Drawn,SelfOReb,Loose Ball Fouls Drawn,3SecondViolations,DefCorner3ReboundPct,SelfORebPct,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,BlockedShortMidRange,on,PenaltyCorner3FGM,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,7824.0,130,-47,230,233,46.0,63,25.0,463,11.0,13.0,2.0,2.0,4.0,5.0,8.0,16.0,8.0,15.0,1.0,3.0,6.0,1.0,1.0,27.0,44.0,3.0,7.0,14.0,77.0,288,2.0,3.0,4.0,7.0,9.0,1.0,1.0,8.0,25.0,10.0,44.0,9.0,2.0,6.0,3.0,2.0,17.0,6.0,23.0,4.0,2.0,5.0,3.0,9.0,52.0,1.0,1.0,1.0,10.0,11.0,2.0,13.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,20.0,15.0,5.0,7.0,3.0,25.0,46.0,3.0,0.18518518518518517,0.19230769230769232,0.42857142857142855,1.0,0.42857142857142855,0.6136363636363636,0.6666666666666666,0.7777777777777778,0.6176470588235294,0.6666666666666666,0.85,0.6875,0.6666666666666666,0.8928571428571429,0.13725490196078433,0.045454545454545456,0.07692307692307693,0.0625,22.48062015503876,0.5,0.11363636363636363,0.011764705882352941,0.05,0.04,0.10185185185185185,0.01818181818181818,0.037037037037037035,0.125,0.041666666666666664,0.125,0.15625,0.06666666666666667,0.2549019607843137,0.8461538461538461,0.9166666666666666,0.2727272727272727,0.3137254901960784,0.5,0.5333333333333333,0.29411764705882354,0.5333333333333333,0.5333333333333333,0.25,0.0196078431372549,0.11764705882352941,0.5,0.5,0.6666666666666666,1.0,0.5,0.8,0.1,1.0,0.39215686274509803,0.5,0.4662941176470588,0.48085,0.438295,0.1320754716981132,0.15217391304347827,0.05194805194805195,0.3246753246753247,9.629545454545454,26.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101142,1610612746,Ronny Turiaf,Ronny Turiaf,101142,LAC,184.0,3,2,7,7,6.0,3,2.0,14,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,3.0,,3.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,12.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1497,1610612746,Chauncey Billups,Chauncey Billups,1497,LAC,5581.0,93,-32,164,165,24.0,28,17.0,329,1.0,4.0,,,,1.0,1.0,5.0,2.0,8.0,2.0,5.0,12.0,,1.0,4.0,17.0,6.0,14.0,7.0,33.0,198,,2.0,4.0,,1.0,,1.0,3.0,3.0,4.0,4.0,9.0,,12.0,5.0,3.0,5.0,1.0,6.0,,1.0,3.0,2.0,,13.0,,2.0,1.0,6.0,8.0,2.0,10.0,,,,2.0,5.0,1.0,1.0,7.0,4.0,,8.0,6.0,9.0,1.0,2.0,1.0,3.0,24.0,1.0,0.5,0.5,0.42857142857142855,,0.42857142857142855,0.23529411764705882,,,0.41935483870967744,0.375,,0.45454545454545453,0.375,0.3333333333333333,0.45161290322580644,0.17647058823529413,0.25,0.4,21.978021978021978,0.2857142857142857,0.09090909090909091,0.03125,0.07692307692307693,,0.08860759493670886,0.025,,,0.1111111111111111,0.14285714285714285,,0.09090909090909091,0.12903225806451613,0.25,0.3333333333333333,,0.16129032258064516,0.2,0.3333333333333333,0.25806451612903225,0.25,0.25,0.5,0.06451612903225806,0.3870967741935484,0.4166666666666667,0.4166666666666667,,,0.5,,0.5,,0.5806451612903226,0.4166666666666667,0.45755322580645164,0.425775,0.588825,0.0625,0.1111111111111111,0.12121212121212122,0.09090909090909091,12.42941176470588,25.978571428571428,0.14634146341463414,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.5,0.5,0.14285714285714285,0.08695652173913043,1.0,0.5,0.5,1.0,0.4,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,8132.0,136,-48,241,243,52.0,72,25.0,484,6.0,10.0,2.0,2.0,2.0,3.0,4.0,6.0,8.0,14.0,6.0,1.0,10.0,,3.0,18.0,30.0,4.0,16.0,3.0,51.0,299,2.0,2.0,5.0,5.0,7.0,,4.0,2.0,12.0,20.0,16.0,,2.0,10.0,1.0,2.0,,,,,,,,,,,1.0,2.0,11.0,15.0,1.0,16.0,2.0,1.0,1.0,1.0,5.0,1.0,,6.0,1.0,,11.0,3.0,3.0,1.0,1.0,1.0,12.0,52.0,1.0,0.5555555555555556,0.5882352941176471,0.25,,0.25,0.6,1.0,0.7142857142857143,0.5217391304347826,0.5,0.45454545454545453,0.5425531914893617,0.625,0.5,0.34782608695652173,0.06666666666666667,0.2,,19.702602230483272,0.16666666666666666,0.11956521739130435,0.011363636363636364,0.09523809523809523,,0.11504424778761062,0.008695652173913044,,,0.11538461538461539,0.06060606060606061,0.18181818181818182,0.125,0.21739130434782608,0.6,0.75,0.5,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.30434782608695654,0.5714285714285714,0.5714285714285714,0.625,0.13043478260869565,0.21739130434782608,0.1,0.1111111111111111,0.5,1.0,0.2727272727272727,0.6666666666666666,0.2727272727272727,,0.5652173913043478,0.1,0.47930760869565214,0.5406333333333334,0.47311363636363646,0.021739130434782608,0.03333333333333333,0.09803921568627451,0.23529411764705882,11.359999999999998,24.906249999999996,0.2157676348547718,1.0,1.0,3.0,,1.0,,2.0,1.0,12.0,2.0,,1.0,2.0,1.0,,,2.0,2.0,2.0,1.0,,0.2,,0.5,0.5,0.5,1.0,1.0,0.25,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0625,0.1,0.03333333333333333,1.0,0.5,0.25,0.09090909090909091,,,,,,,,,,,,,,,True,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,1704.0,28,-2,54,52,29.0,45,2.0,106,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,1.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,20.0,68,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,11.0,2.0,4.0,,2.0,3.0,3.0,,,,,,,,,,,,1.0,1.0,4.0,7.0,1.0,8.0,,,,1.0,,,,1.0,1.0,,2.0,3.0,2.0,,,1.0,11.0,29.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.75,1.0,1.0,1.125,1.0,1.125,1.1111111111111112,1.0,1.1,0.5,,,,17.857142857142854,1.0,0.25,0.08333333333333333,0.14285714285714285,,0.21739130434782608,0.05555555555555555,,,0.5,0.16666666666666666,0.25,0.16666666666666666,0.25,1.0,1.0,,0.25,0.5,0.5,,,,,0.125,0.375,1.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,0.75,1.0,0.50370625,0.3188,0.5035125,,,0.1,0.55,6.3500000000000005,25.55,0.5370370370370371,1.0,,1.0,,,,,,12.0,2.0,,,,,,,,,,1.0,,0.5,0.25,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,True,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,5751.0,96,-33,165,168,22.0,25,22.0,333,11.0,23.0,2.0,3.0,1.0,2.0,3.0,8.0,4.0,14.0,,,,,,18.0,45.0,,,9.0,45.0,206,2.0,3.0,5.0,1.0,4.0,,,,2.0,26.0,10.0,,4.0,,,1.0,5.0,3.0,8.0,1.0,2.0,2.0,1.0,2.0,19.0,,4.0,2.0,13.0,16.0,4.0,20.0,,,,3.0,3.0,,2.0,6.0,6.0,,14.0,14.0,9.0,3.0,6.0,,2.0,22.0,,0.7222222222222222,0.8125,,,,0.4,0.6666666666666666,0.25,0.4,0.6666666666666666,0.25,0.46875,0.8333333333333334,0.25,,0.022222222222222223,0.043478260869565216,,28.72340425531915,0.5,0.18840579710144928,0.058823529411764705,0.15384615384615385,,0.18292682926829268,0.047058823529411764,,,0.17391304347826086,0.25,0.13636363636363635,0.125,0.5111111111111111,0.4782608695652174,0.5,0.6363636363636364,0.17777777777777778,0.375,0.375,0.3111111111111111,0.2857142857142857,0.2857142857142857,1.0,,,,,1.0,0.6666666666666666,0.5,0.5,,,0.5111111111111111,,0.4474444444444445,0.5029666666666667,0.401,0.125,0.125,0.1111111111111111,0.044444444444444446,8.137777777777778,,0.13333333333333333,1.0,,,,,,,1.0,,1.0,1.0,,2.0,1.0,,,4.0,4.0,4.0,,,0.25,0.041666666666666664,0.6666666666666666,,,,,,,,,,,,2.0,,,,,0.12,0.5,,,,2.0,3.0,3.0,1.0,0.2,0.11538461538461539,,,,,,,,,True,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,2065.0,34,-20,63,63,28.0,33,7.0,126,,,,,,,1.0,4.0,,1.0,2.0,,3.0,,1.0,1.0,5.0,1.0,5.0,3.0,8.0,84,,2.0,,,1.0,,1.0,2.0,2.0,2.0,,3.0,,2.0,,,3.0,,3.0,,,2.0,,1.0,6.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,2.0,,,2.0,5.0,,7.0,2.0,3.0,,,1.0,2.0,28.0,1.0,1.0,1.0,0.2,,0.25,0.2,,,0.25,,,0.36363636363636365,,0.3333333333333333,0.5,,,,18.055555555555557,,0.05,,0.14285714285714285,0.1,0.07407407407407407,0.03333333333333333,,,,0.25,,0.2,,,,,0.4,0.25,0.25,0.1,,,,0.2,0.3,,,,,,,0.5,,0.5,,0.4525888888888889,0.3931,0.4555,0.1,,,0.25,11.260000000000002,30.919999999999998,0.4444444444444444,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,0.5,0.5,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,0.14285714285714285,1.0,1.0,1.0,1.0,0.14285714285714285,0.2,,,True,,,
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,1228.0,20,-22,38,42,6.0,17,2.0,80,,,,,,,2.0,4.0,,1.0,1.0,,,,,2.0,5.0,,1.0,,4.0,51,,,,1.0,1.0,,1.0,,2.0,2.0,2.0,,,,,,3.0,,3.0,,,1.0,2.0,,6.0,,,1.0,2.0,3.0,,3.0,,,,1.0,1.0,,,2.0,2.0,,3.0,2.0,,,,,2.0,6.0,,0.5,0.5,,,,0.4,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.16666666666666666,,,,19.047619047619047,0.5,0.18181818181818182,,0.3333333333333333,,0.21428571428571427,,,,,0.2,0.2,0.5,,,,,0.6666666666666666,0.5,0.5,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,0.16666666666666666,,0.4478,,0.49750000000000005,,,,0.5,11.780000000000001,23.2,0.15789473684210525,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,0.5,2.0,,,,,,,,,,,,,,True,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,6671.0,111,-45,194,196,21.0,35,22.0,390,5.0,14.0,3.0,6.0,1.0,1.0,1.0,3.0,,,,,,,,6.0,17.0,,,1.0,13.0,239,3.0,6.0,6.0,1.0,1.0,,,,2.0,6.0,6.0,,6.0,,,3.0,1.0,,1.0,,,1.0,,,2.0,3.0,8.0,4.0,9.0,17.0,11.0,28.0,1.0,,1.0,5.0,4.0,,5.0,9.0,6.0,,13.0,7.0,6.0,,3.0,,2.0,21.0,,0.5,1.0,,,,0.35294117647058826,0.5,1.0,0.35294117647058826,0.5,1.0,0.325,0.42857142857142855,1.0,,0.17647058823529413,0.14285714285714285,0.3333333333333333,13.18181818181818,0.5555555555555556,0.11392405063291139,0.1038961038961039,0.2857142857142857,0.14285714285714285,0.13978494623655913,0.11224489795918367,0.125,,0.17391304347826086,0.10344827586206896,0.07407407407407407,0.18181818181818182,0.8235294117647058,0.35714285714285715,0.4166666666666667,0.4,0.17647058823529413,0.3333333333333333,0.5,,,,,,,,,1.0,0.5,1.0,1.0,,,0.8235294117647058,,0.4580470588235294,0.5917,0.4002,0.15,0.15,0.46153846153846156,0.15384615384615385,2.9470588235294115,,0.10824742268041238,,2.0,,,,,,,,4.0,1.0,1.0,3.0,1.0,,,7.0,2.0,7.0,,,0.5714285714285714,0.11538461538461539,1.0,,,,,,,,,,,1.0,5.0,1.0,3.0,,,0.07407407407407407,0.7142857142857143,,,,,1.0,1.0,1.0,0.6666666666666666,0.125,,,,,0.1875,,1.0,5.0,True,,,
200797,1610612746,Ryan Hollins,Ryan Hollins,200797,LAC,208.0,3,2,8,6,8.0,6,,14,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,12.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
