EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,Fg3aBlocked,Travels,ThreePtShootingFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedLongMidRange,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,on,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,BlockedCorner3
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,11606.0,193,8.0,372,375,67.0,76.0,38.0,747,18.0,24.0,4.0,8.0,2.0,3.0,2.0,8.0,1.0,20.0,33.0,6.0,46.0,393,5.0,9.0,10.0,2.0,5.0,3.0,7.0,30.0,10.0,8.0,1.0,5.0,5.0,10.0,4.0,1.0,3.0,1.0,1.0,25.0,4.0,21.0,11.0,32.0,2.0,45.0,25.0,70.0,1.0,5.0,3.0,2.0,3.0,1.0,3.0,10.0,2.0,13.0,1.0,2.0,11.0,24.0,3.0,5.0,24.0,2.0,4.0,19.0,1.0,4.0,6.0,14.0,10.0,4.0,14.0,11.0,1.0,1.0,1.0,7.0,66.0,5.0,1.0,0.75,0.9375,0.6060606060606061,0.5555555555555556,0.4,0.6060606060606061,0.5555555555555556,0.4,0.5476190476190477,0.5555555555555556,0.3181818181818182,0.030303030303030304,0.041666666666666664,13.221153846153845,0.23076923076923078,0.18181818181818182,0.24806201550387597,0.20388349514563106,0.2037037037037037,0.06896551724137931,0.23497267759562843,0.15527950310559005,0.13333333333333333,0.24242424242424243,0.225,0.06666666666666667,0.07692307692307693,0.26666666666666666,0.30952380952380953,0.16666666666666666,0.24390243902439024,0.07692307692307693,0.08333333333333333,0.7857142857142857,0.7272727272727273,0.75,0.782608695652174,0.7777777777777778,0.24242424242424243,0.25,0.25,0.5,0.030303030303030304,0.8888888888888888,0.5,0.6,0.6666666666666666,0.7272727272727273,0.502560606060606,0.5505,0.5035999999999999,0.1111111111111111,0.1111111111111111,0.21739130434782608,0.15217391304347827,3.7696969696969695,0.18010752688172044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101127,1610612744,Jarrett Jack,Jarrett Jack,101127,GSW,25563.0,426,-5.0,841,831,274.0,303.0,104.0,1672,21.0,30.0,2.0,2.0,9.0,12.0,25.0,43.0,57.0,71.0,130.0,43.0,206.0,892,5.0,10.0,19.0,26.0,55.0,24.0,82.0,34.0,108.0,,4.0,36.0,20.0,56.0,7.0,13.0,16.0,10.0,10.0,132.0,3.0,4.0,22.0,23.0,1.0,46.0,7.0,53.0,,11.0,8.0,3.0,28.0,5.0,13.0,10.0,1.0,38.0,1.0,11.0,12.0,26.0,1.0,,46.0,,2.0,48.0,2.0,14.0,10.0,4.0,3.0,1.0,4.0,1.0,,,,81.0,272.0,2.0,8.0,0.23943661971830985,0.23943661971830985,0.5461538461538461,0.5,0.4727272727272727,0.5292207792207793,0.5714285714285714,0.453125,0.5795454545454546,0.59375,0.5263157894736842,0.03076923076923077,0.13333333333333333,22.268470343392302,0.7368421052631579,0.034482758620689655,0.08646616541353383,0.015267175572519083,0.1746031746031746,0.025,0.11479591836734694,0.01832460732984293,0.029850746268656716,0.010752688172043012,0.00980392156862745,0.021739130434782608,0.03571428571428571,0.036585365853658534,0.08163265306122448,0.13953488372093023,0.1595744680851064,0.21875,,0.25,0.19480519480519481,0.7,0.8076923076923077,0.23809523809523808,0.2792207792207792,0.5813953488372093,0.5813953488372093,0.24,0.37012987012987014,0.14285714285714285,1.0,0.1875,0.75,0.35064935064935066,0.44840624999999995,0.46512083333333337,0.4314373015873016,0.08433734939759036,0.09859154929577464,0.09223300970873786,0.39805825242718446,11.242307692307692,0.3258026159334126,25.0,2.0,6.0,1.0,2.0,1.0,5.0,18.0,1.0,2.0,2.0,8.0,7.0,24.0,2.0,4.0,3.0,2.0,9.0,15.0,6.0,2.0,16.0,5.0,15.0,1.0,1.0,2.0,3.0,2.0,0.7142857142857143,0.2916666666666667,0.5,0.2222222222222222,0.3181818181818182,0.15584415584415584,0.43859649122807015,0.43859649122807015,0.24,0.03896103896103896,0.3333333333333333,0.3333333333333333,1.0,0.11688311688311688,0.2777777777777778,0.2777777777777778,0.6,0.14285714285714285,0.5,1.0,0.14285714285714285,0.5,1.0,0.015625,0.125,0.25,0.3125,26.504166666666666,,,,,,,,,,,,,,,,,True,,,
101135,1610612744,David Lee,David Lee,101135,GSW,2716.0,45,-14.0,93,92,18.0,32.0,11.0,185,4.0,6.0,2.0,3.0,,,2.0,5.0,8.0,9.0,19.0,3.0,21.0,91,2.0,4.0,5.0,,,,,10.0,8.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,,1.0,8.0,2.0,2.0,,10.0,3.0,13.0,4.0,17.0,,2.0,1.0,1.0,,,,1.0,,1.0,,,3.0,4.0,,1.0,4.0,,,4.0,2.0,3.0,,,,,,,,,,,18.0,,,0.5555555555555556,0.625,0.47368421052631576,0.5,,0.47368421052631576,0.5,,0.525,0.625,,0.05263157894736842,0.16666666666666666,19.81132075471698,,1.0,0.4166666666666667,0.045454545454545456,,0.14285714285714285,0.29411764705882354,0.06896551724137931,,0.05263157894736842,0.05263157894736842,0.1,0.25,0.2,0.5,0.4444444444444444,,,,,0.3157894736842105,0.6666666666666666,0.8,0.5,0.2631578947368421,0.4,0.4,,0.42105263157894735,0.75,0.6666666666666666,,,0.3157894736842105,0.45627894736842106,0.51135,,0.15,0.15,0.23809523809523808,,10.221052631578948,0.1935483870967742,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.375,0.375,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,20385.0,340,36.0,676,654,192.0,199.0,82.0,1330,18.0,27.0,2.0,2.0,2.0,7.0,6.0,18.0,38.0,39.0,83.0,23.0,179.0,701,3.0,6.0,14.0,8.0,21.0,13.0,65.0,12.0,66.0,,2.0,48.0,13.0,61.0,6.0,7.0,28.0,11.0,9.0,135.0,,3.0,8.0,19.0,1.0,28.0,3.0,31.0,2.0,13.0,5.0,8.0,8.0,3.0,3.0,13.0,4.0,21.0,5.0,6.0,10.0,25.0,1.0,,37.0,5.0,,24.0,2.0,11.0,,,,,,,,,,65.0,190.0,2.0,,0.15384615384615385,0.15384615384615385,0.46987951807228917,0.5,0.38095238095238093,0.49056603773584906,0.42857142857142855,0.5909090909090909,0.5266272189349113,0.4666666666666667,0.65,0.024096385542168676,0.037037037037037035,24.7074122236671,0.38095238095238093,0.047619047619047616,0.09047619047619047,0.015384615384615385,0.07692307692307693,,0.08598726114649681,0.010101010101010102,,0.016129032258064516,0.02564102564102564,,,0.07462686567164178,0.0641025641025641,0.13846153846153847,0.0821917808219178,0.06451612903225806,0.02247191011235955,,0.16981132075471697,0.6666666666666666,0.6923076923076923,0.16666666666666666,0.11320754716981132,0.3333333333333333,0.35294117647058826,,0.2389937106918239,0.14285714285714285,1.0,0.1590909090909091,0.2857142857142857,0.6477987421383647,0.4795645569620254,0.48875833333333335,0.45895930232558135,0.07100591715976332,0.11956521739130435,0.0782122905027933,0.36312849162011174,10.75301204819277,0.28402366863905326,15.0,11.0,14.0,1.0,2.0,5.0,15.0,62.0,1.0,6.0,7.0,18.0,26.0,76.0,2.0,8.0,2.0,12.0,23.0,51.0,27.0,1.0,61.0,15.0,5.0,,1.0,5.0,1.0,1.0,0.6538461538461539,0.34210526315789475,0.25,0.5217391304347826,0.3466666666666667,0.4779874213836478,0.39473684210526316,0.39473684210526316,0.2,0.0880503144654088,0.7857142857142857,0.7857142857142857,1.0,0.389937106918239,0.24193548387096775,0.2459016393442623,0.4,0.14285714285714285,0.5,1.0,0.42857142857142855,0.16666666666666666,1.0,0.11363636363636363,0.4090909090909091,0.3888888888888889,0.2459016393442623,26.128947368421052,5.0,1.0,3.0,1.0,0.013157894736842105,0.05555555555555555,0.016129032258064516,0.5,1.0,0.012987012987012988,,,,,,,True,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,20643.0,344,19.0,680,668,235.0,236.0,89.0,1348,5.0,17.0,1.0,3.0,1.0,5.0,14.0,30.0,32.0,31.0,79.0,2.0,121.0,698,3.0,10.0,21.0,9.0,25.0,1.0,40.0,40.0,22.0,2.0,4.0,11.0,4.0,15.0,4.0,,9.0,,2.0,34.0,4.0,3.0,7.0,16.0,6.0,29.0,7.0,36.0,1.0,7.0,4.0,3.0,10.0,2.0,4.0,6.0,,16.0,,8.0,16.0,35.0,1.0,,16.0,1.0,,3.0,1.0,2.0,,4.0,2.0,2.0,4.0,1.0,,,,40.0,233.0,6.0,,0.6451612903225806,0.6666666666666666,0.3924050632911392,0.3,0.36,0.49173553719008267,0.5526315789473685,0.4875,0.4959016393442623,0.5526315789473685,0.5,0.05063291139240506,0.17647058823529413,17.624521072796934,0.625,0.2222222222222222,0.07239819004524888,0.013761467889908258,0.06666666666666667,0.04081632653061224,0.0705521472392638,0.022151898734177215,0.034482758620689655,0.012658227848101266,,0.04054054054054054,0.041666666666666664,0.05555555555555555,0.06097560975609756,0.1044776119402985,0.0875,,0.015151515151515152,0.25,0.14049586776859505,0.29411764705882354,0.35714285714285715,0.8,0.24793388429752067,0.4666666666666667,0.4827586206896552,0.6428571428571429,0.2644628099173554,0.15789473684210525,0.3333333333333333,0.125,0.2,0.48760330578512395,0.4745776859504131,0.4901846153846154,0.46206125,0.01639344262295082,0.025,0.17355371900826447,0.3305785123966942,11.02025316455696,0.34558823529411764,12.0,9.0,19.0,1.0,3.0,4.0,10.0,23.0,4.0,6.0,5.0,11.0,19.0,42.0,5.0,9.0,,7.0,15.0,57.0,,,23.0,10.0,6.0,1.0,1.0,2.0,,,1.0,0.4523809523809524,0.5555555555555556,0.4666666666666667,0.4523809523809524,0.34710743801652894,0.375,0.375,0.5833333333333334,0.15702479338842976,0.47368421052631576,0.5,1.0,0.19008264462809918,0.43478260869565216,0.43478260869565216,1.0,0.15789473684210525,0.3333333333333333,1.0,0.3157894736842105,0.6666666666666666,1.0,0.1,0.275,0.45454545454545453,0.43478260869565216,24.928571428571427,2.0,1.0,2.0,,0.023809523809523808,0.03333333333333333,,1.0,0.5,,0.05263157894736842,,,,,,True,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,18539.0,309,13.0,602,601,207.0,219.0,76.0,1203,20.0,32.0,6.0,9.0,4.0,7.0,6.0,23.0,17.0,33.0,72.0,23.0,128.0,637,7.0,11.0,18.0,6.0,14.0,7.0,28.0,36.0,30.0,6.0,5.0,4.0,4.0,8.0,,4.0,1.0,1.0,2.0,20.0,4.0,9.0,9.0,28.0,6.0,43.0,13.0,56.0,2.0,5.0,5.0,,7.0,,4.0,7.0,,14.0,2.0,4.0,9.0,21.0,1.0,2.0,19.0,,,25.0,1.0,11.0,2.0,4.0,2.0,1.0,4.0,2.0,,,,27.0,205.0,,1.0,0.5454545454545454,0.6,0.4583333333333333,0.6363636363636364,0.42857142857142855,0.46875,0.6363636363636364,0.42,0.5161290322580645,0.6923076923076923,0.4827586206896552,0.06944444444444445,0.15625,19.942196531791907,0.5,0.2857142857142857,0.14358974358974358,0.047619047619047616,0.10344827586206896,0.047058823529411764,0.13120567375886524,0.04744525547445255,0.09433962264150944,0.046875,0.013888888888888888,0.04411764705882353,0.058823529411764705,0.15517241379310345,0.12162162162162163,0.15873015873015872,0.11290322580645161,0.08,0.03333333333333333,0.5,0.2857142857142857,0.625,0.7407407407407407,0.7,0.20535714285714285,0.2608695652173913,0.2608695652173913,0.3333333333333333,0.15178571428571427,0.8181818181818182,0.6666666666666666,0.28,0.5714285714285714,0.6428571428571429,0.499452232142857,0.5537142857142857,0.48678,0.09016393442622951,0.13414634146341464,0.140625,0.21875,7.7666666666666675,0.3438538205980066,7.0,4.0,12.0,,,3.0,9.0,28.0,,,2.0,8.0,13.0,40.0,,,4.0,3.0,11.0,39.0,,,28.0,9.0,3.0,1.0,2.0,1.0,,,1.0,0.325,,0.2727272727272727,0.325,0.35714285714285715,0.4117647058823529,0.4117647058823529,0.2857142857142857,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.25,0.32142857142857145,0.32142857142857145,1.0,,,,,,,0.12,0.32,0.25,0.32142857142857145,24.967499999999994,1.0,,,,,,,0.5,0.3333333333333333,,,1.0,,,,,True,,,
201171,1610612744,Carl Landry,Carl Landry,201171,GSW,10354.0,173,-43.0,347,330,128.0,110.0,47.0,677,20.0,30.0,8.0,11.0,4.0,7.0,9.0,19.0,24.0,40.0,73.0,23.0,103.0,383,8.0,12.0,23.0,12.0,27.0,9.0,33.0,54.0,26.0,12.0,6.0,5.0,4.0,9.0,3.0,1.0,1.0,1.0,3.0,22.0,4.0,13.0,6.0,19.0,1.0,26.0,17.0,43.0,4.0,4.0,1.0,3.0,5.0,1.0,2.0,10.0,1.0,15.0,,2.0,7.0,22.0,4.0,3.0,30.0,1.0,1.0,34.0,4.0,16.0,3.0,2.0,2.0,,2.0,2.0,1.0,1.0,,33.0,128.0,5.0,3.0,0.675,0.7941176470588235,0.547945205479452,0.6666666666666666,0.4444444444444444,0.547945205479452,0.6666666666666666,0.4444444444444444,0.5852272727272727,0.71875,0.5,0.0821917808219178,0.16666666666666666,25.75,0.3333333333333333,0.08333333333333333,0.1919191919191919,0.104,0.11764705882352941,0.10256410256410256,0.16666666666666666,0.10365853658536585,0.22580645161290322,0.06666666666666667,0.061224489795918366,0.13793103448275862,,0.17647058823529413,0.24242424242424243,0.15625,0.08333333333333333,0.2,0.14814814814814814,1.0,0.410958904109589,0.6666666666666666,0.8,0.6,0.2602739726027397,0.47368421052631576,0.5,0.6666666666666666,0.3287671232876712,0.9166666666666666,0.7272727272727273,0.25925925925925924,0.5714285714285714,0.410958904109589,0.455695890410959,0.5324699999999999,0.43739259259259256,0.18823529411764706,0.18823529411764706,0.22330097087378642,0.32038834951456313,8.856164383561643,0.3688760806916426,11.0,,,,,,,,,,,,,,,,7.0,,,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,0.4583333333333333,0.4583333333333333,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.05263157894736842,,0.25,,,,,,,,,True,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,9519.0,159,4.0,314,316,121.0,157.0,34.0,630,5.0,10.0,2.0,5.0,1.0,5.0,3.0,8.0,4.0,10.0,22.0,11.0,49.0,338,4.0,8.0,8.0,1.0,6.0,2.0,10.0,8.0,12.0,6.0,2.0,8.0,6.0,14.0,5.0,1.0,2.0,2.0,4.0,34.0,3.0,7.0,11.0,14.0,3.0,28.0,11.0,39.0,2.0,5.0,3.0,2.0,4.0,1.0,2.0,3.0,,7.0,,2.0,15.0,27.0,2.0,2.0,10.0,2.0,,15.0,1.0,7.0,1.0,5.0,2.0,3.0,7.0,6.0,,,,10.0,121.0,3.0,1.0,0.4,0.5714285714285714,0.45454545454545453,0.5,0.16666666666666666,0.48717948717948717,0.4444444444444444,0.3333333333333333,0.532608695652174,0.4444444444444444,0.35714285714285715,0.09090909090909091,0.1,14.971751412429379,0.5714285714285714,0.3333333333333333,0.14285714285714285,0.08433734939759036,0.19298245614035087,0.06521739130434782,0.16129032258064516,0.07751937984496124,,0.21875,,0.08333333333333333,,0.1111111111111111,0.15384615384615385,0.15625,0.15555555555555556,0.3333333333333333,0.1,0.8571428571428571,0.2564102564102564,0.5,0.5555555555555556,0.2,0.20512820512820512,0.375,0.42857142857142855,0.6666666666666666,0.10256410256410256,0.5555555555555556,0.4,0.4166666666666667,0.2,0.6923076923076923,0.5094368421052632,0.49965625,0.5327590909090909,0.15555555555555556,0.25,0.16326530612244897,0.20408163265306123,7.000000000000001,0.3853503184713376,2.0,3.0,6.0,,1.0,2.0,3.0,11.0,,,1.0,4.0,6.0,17.0,,1.0,,2.0,6.0,18.0,,,11.0,3.0,2.0,1.0,,,1.0,,1.0,0.35294117647058826,,0.3333333333333333,0.35294117647058826,0.4358974358974359,0.5,0.5,0.5,0.15384615384615385,0.5,0.5,1.0,0.28205128205128205,0.2727272727272727,0.2727272727272727,1.0,0.1111111111111111,,,,,,0.16666666666666666,0.3333333333333333,0.25,0.2727272727272727,25.31764705882353,1.0,,,,,0.125,,,0.5,,,,1.0,2.0,2.0,0.1,True,,,
2210,1610612744,Richard Jefferson,Richard Jefferson,2210,GSW,1544.0,26,-23.0,52,52,37.0,42.0,7.0,104,2.0,2.0,,,1.0,1.0,,4.0,,2.0,6.0,3.0,10.0,64,,,,1.0,5.0,,5.0,4.0,,,1.0,1.0,,1.0,,,,1.0,,2.0,,2.0,1.0,1.0,1.0,3.0,2.0,5.0,,1.0,1.0,,,,,,,,,,3.0,4.0,,,6.0,,,9.0,1.0,5.0,,1.0,1.0,,1.0,,,,,5.0,36.0,1.0,,1.0,1.0,0.3333333333333333,,0.2,0.5,,0.4166666666666667,0.45454545454545453,,0.35714285714285715,0.16666666666666666,,18.64406779661017,,0.3333333333333333,0.08333333333333333,0.1,0.125,,0.1,0.07692307692307693,0.25,,0.16666666666666666,,,0.5,,,0.125,,,,0.2857142857142857,1.0,1.0,1.0,0.5714285714285714,,,,,,,0.16666666666666666,1.0,0.42857142857142855,0.5007071428571429,,0.49524166666666675,0.45454545454545453,0.5,,0.5,6.05,0.7115384615384616,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,3.0,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,0.16666666666666666,,,,23.5,1.0,,,,,0.25,,,1.0,,,,,,,,True,,,
203105,1610612744,Festus Ezeli,Festus Ezeli,203105,GSW,5524.0,92,-5.0,181,180,67.0,105.0,29.0,361,4.0,7.0,1.0,4.0,1.0,2.0,1.0,3.0,,5.0,10.0,10.0,20.0,206,1.0,5.0,6.0,2.0,4.0,6.0,10.0,8.0,2.0,2.0,,,2.0,2.0,1.0,1.0,,,,6.0,3.0,8.0,2.0,12.0,1.0,15.0,11.0,26.0,2.0,3.0,3.0,,4.0,,2.0,4.0,,8.0,1.0,3.0,5.0,17.0,1.0,4.0,14.0,,3.0,19.0,1.0,8.0,2.0,3.0,2.0,1.0,3.0,1.0,,,2.0,10.0,67.0,2.0,1.0,0.8,1.0,0.5,0.2,0.5,0.5,0.2,0.5,0.5263157894736842,0.375,0.5555555555555556,,,12.5,0.5,0.14285714285714285,0.1935483870967742,0.13793103448275862,0.11764705882352941,0.1111111111111111,0.17721518987341772,0.12941176470588237,0.2222222222222222,0.16666666666666666,0.0967741935483871,0.15,,0.125,0.25,0.19230769230769232,0.15384615384615385,,0.4,0.3333333333333333,0.7,0.5714285714285714,0.5714285714285714,0.75,0.3,0.3333333333333333,0.3333333333333333,1.0,,0.8,0.25,0.5,0.5,0.7,0.53686,0.5073333333333333,0.49692499999999995,0.47058823529411764,0.47058823529411764,0.3,0.5,2.73,0.3701657458563536,,,,,,,,,,,,,,,,,4.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
