EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,FTDefRebounds,OffRebounds,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,OffTwoPtRebounds,SelfOReb,OffTwoPtReboundPct,OffAtRimReboundPct,SelfORebPct,PtsPutbacks,Loose Ball Fouls,Charge Fouls Drawn,BlockedAtRim,DefensiveGoaltends,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Travels,Charge Fouls,OffFTReboundPct,on,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Offensive Fouls
711,1610612751,Jerry Stackhouse,Jerry Stackhouse,711,BKN,405.0,7,-5.0,12,11,,,1.0,23,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,13,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,23.076923076923077,0.5,,1.0,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,5695.0,95,-11.0,182,177,71.0,50.0,21.0,359,4.0,6.0,,,2.0,3.0,1.0,7.0,1.0,6.0,2.0,,1.0,4.0,15.0,,,,4.0,6.0,19.0,6.0,17.0,8.0,38.0,199,1.0,2.0,,,,2.0,2.0,7.0,1.0,5.0,4.0,11.0,,12.0,12.0,6.0,15.0,4.0,,20.0,5.0,25.0,3.0,2.0,8.0,4.0,8.0,55.0,4.0,7.0,11.0,12.0,1.0,1.0,,3.0,1.0,3.0,2.0,1.0,,5.0,2.0,5.0,9.0,,5.0,,10.0,,,1.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,11.0,71.0,1.0,1.0,,,0.6666666666666666,0.35294117647058826,,0.2,0.35294117647058826,0.3157894736842105,0.5,0.2857142857142857,0.4166666666666667,0.5,0.2916666666666667,0.4625,0.5,0.39285714285714285,0.4722222222222222,,,21.5311004784689,0.6,0.10606060606060606,0.2,0.12790697674418605,0.03571428571428571,0.1111111111111111,0.2,0.2,0.2,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.19444444444444445,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.4166666666666667,0.26666666666666666,0.26666666666666666,0.5,,,,,,,,0.25,0.6666666666666666,0.08333333333333333,0.3333333333333333,,0.6388888888888888,0.26666666666666666,0.4809625,0.3879,0.5076375,0.07692307692307693,0.09523809523809523,0.05555555555555555,0.05263157894736842,0.2894736842105263,10.263157894736842,25.33529411764706,0.3901098901098901,1.0,,1.0,,0.034482758620689655,0.01020408163265306,0.047619047619047616,,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,False,,,,,,
101154,1610612751,Andray Blatche,Andray Blatche,101154,BKN,6920.0,115,14.0,208,210,62.0,38.0,26.0,418,9.0,17.0,2.0,5.0,,3.0,7.0,13.0,6.0,14.0,,,,,,,,,,22.0,44.0,,,14.0,58.0,217,4.0,9.0,,,,8.0,1.0,9.0,,,4.0,6.0,18.0,26.0,,,,,5.0,6.0,,6.0,,,6.0,,,12.0,2.0,19.0,23.0,32.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,3.0,,7.0,12.0,,13.0,,17.0,3.0,,,7.0,,3.0,3.0,,,,1.0,3.0,1.0,6.0,62.0,1.0,2.0,0.4090909090909091,0.45,,,,,,0.5,0.4444444444444444,0.1111111111111111,0.5,0.4444444444444444,0.1111111111111111,0.5686274509803921,0.4444444444444444,0.25,,0.11363636363636363,0.23529411764705882,22.31404958677686,0.6666666666666666,0.25333333333333335,0.07142857142857142,0.20388349514563106,0.18181818181818182,0.35,0.2727272727272727,0.08695652173913043,,0.3333333333333333,0.38636363636363635,0.5294117647058824,0.6923076923076923,0.6666666666666666,0.29545454545454547,0.5384615384615384,0.5384615384615384,0.3181818181818182,0.42857142857142855,0.46153846153846156,,,,,,0.5555555555555556,0.4,0.5,,,,,0.3333333333333333,,,,,0.38636363636363635,,0.43528181818181827,0.4380285714285715,0.38437777777777776,0.14583333333333334,0.14583333333333334,,0.13793103448275862,0.10344827586206896,8.822727272727272,,0.2980769230769231,2.0,2.0,9.0,0.4,0.06451612903225806,0.08256880733944955,0.047619047619047616,0.14285714285714285,0.3333333333333333,7.0,,0.08974358974358974,0.12,,4.0,1.0,1.0,1.0,,0.09090909090909091,0.06451612903225806,,2.0,1.0,,,0.1,,,,,,,,,1.0,,,False,0.07142857142857142,,,,,
201228,1610612751,C.J. Watson,C.J. Watson,201228,BKN,6612.0,110,4.0,209,208,73.0,54.0,29.0,417,7.0,13.0,1.0,1.0,3.0,6.0,4.0,6.0,2.0,6.0,6.0,1.0,2.0,1.0,5.0,,2.0,,2.0,13.0,25.0,3.0,11.0,7.0,42.0,218,2.0,2.0,1.0,3.0,,7.0,4.0,8.0,2.0,4.0,2.0,16.0,6.0,20.0,9.0,,5.0,1.0,3.0,7.0,3.0,10.0,1.0,2.0,5.0,,2.0,23.0,4.0,6.0,11.0,14.0,4.0,2.0,2.0,,1.0,,1.0,,,1.0,,3.0,10.0,,15.0,1.0,11.0,2.0,,1.0,5.0,,1.0,1.0,,,,,1.0,,16.0,73.0,3.0,1.0,0.23076923076923078,0.23076923076923078,1.0,0.2727272727272727,0.3333333333333333,0.5,0.2727272727272727,0.52,1.0,0.5,0.4861111111111111,0.7,0.5833333333333334,0.5125,0.7,0.6153846153846154,0.3055555555555556,0.12,0.15384615384615385,16.666666666666668,,0.08571428571428572,0.16,0.10526315789473684,0.06896551724137931,0.10526315789473684,0.09090909090909091,0.17391304347826086,,,0.3611111111111111,0.5384615384615384,0.6363636363636364,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.8,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.1388888888888889,0.2,0.2,1.0,0.2,1.0,,0.2,0.4,,,0.5,0.5,0.16666666666666666,0.16666666666666666,,0.6666666666666666,0.2,0.49024722222222217,0.529775,0.5017166666666667,0.1282051282051282,0.17857142857142858,,0.16666666666666666,0.38095238095238093,8.044,24.081818181818186,0.3492822966507177,1.0,1.0,3.0,0.2,0.03225806451612903,0.027777777777777776,,0.25,0.5,2.0,1.0,0.025974025974025976,,0.0625,,,1.0,,,,0.07142857142857142,,1.0,1.0,,,0.1,2.0,2.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,False,,1.0,1.0,1.0,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,4911.0,82,25.0,161,156,85.0,56.0,20.0,317,13.0,18.0,3.0,5.0,7.0,10.0,3.0,4.0,4.0,10.0,,,,1.0,1.0,,,,,20.0,32.0,1.0,1.0,18.0,61.0,163,4.0,6.0,,,3.0,11.0,12.0,19.0,,,11.0,35.0,32.0,8.0,,3.0,1.0,1.0,3.0,,1.0,1.0,,1.0,,,,3.0,2.0,8.0,10.0,17.0,2.0,1.0,1.0,,,,3.0,,,3.0,2.0,2.0,9.0,,15.0,,21.0,3.0,,,11.0,,1.0,6.0,,,,,6.0,2.0,35.0,85.0,2.0,1.0,0.8,0.9411764705882353,,1.0,,,1.0,0.625,0.6666666666666666,0.631578947368421,0.6515151515151515,0.6666666666666666,0.631578947368421,0.7261904761904762,0.6875,0.7,0.030303030303030304,0.09375,0.16666666666666666,24.456521739130434,,0.14035087719298245,0.14285714285714285,0.14084507042253522,0.13636363636363635,0.07692307692307693,0.18181818181818182,0.1111111111111111,0.2,0.3333333333333333,0.5454545454545454,0.7222222222222222,0.8666666666666667,0.7692307692307693,0.12121212121212122,0.75,0.75,0.30303030303030304,0.4,0.4,,0.030303030303030304,1.0,1.0,,0.8333333333333334,0.6,,,,,,0.5263157894736842,0.7,,,,0.5757575757575758,1.0,0.4965909090909091,0.51162,0.47409999999999997,0.2682926829268293,0.275,,0.18032786885245902,0.5737704918032787,7.690625000000001,25.8,0.5279503105590062,2.0,,7.0,,0.08695652173913043,0.07792207792207792,0.11764705882352941,0.6666666666666666,1.0,4.0,,0.07407407407407407,0.1111111111111111,,6.0,,1.0,6.0,1.0,0.13333333333333333,,,,,1.0,,,,,,,,,,1.0,,2.0,0.14285714285714285,False,,,,,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,5864.0,98,12.0,185,177,68.0,51.0,28.0,362,2.0,2.0,1.0,1.0,1.0,1.0,4.0,11.0,5.0,12.0,3.0,,,3.0,11.0,,1.0,,2.0,11.0,25.0,4.0,14.0,4.0,38.0,198,1.0,2.0,,1.0,,2.0,4.0,7.0,,2.0,2.0,10.0,6.0,16.0,9.0,3.0,11.0,3.0,1.0,4.0,,4.0,,,1.0,1.0,2.0,8.0,1.0,5.0,6.0,10.0,4.0,4.0,,2.0,2.0,1.0,2.0,,1.0,4.0,,2.0,5.0,,3.0,1.0,5.0,,,1.0,1.0,,1.0,,,,,,,,10.0,68.0,,1.0,0.2727272727272727,0.3,0.75,0.2857142857142857,,,0.2857142857142857,0.44,0.5,0.5714285714285714,0.4358974358974359,0.3333333333333333,0.4444444444444444,0.4634146341463415,0.3333333333333333,0.5,0.358974358974359,0.04,,20.547945205479454,0.5,0.09090909090909091,0.05,0.08,0.09090909090909091,,0.13043478260869565,0.0625,,,0.05128205128205128,1.0,1.0,0.5,0.28205128205128205,0.36363636363636365,0.4,0.3076923076923077,0.4166666666666667,0.4166666666666667,0.07692307692307693,0.28205128205128205,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.3333333333333333,1.0,,,0.3333333333333333,,,0.1111111111111111,1.0,,0.2222222222222222,,0.41025641025641024,0.2727272727272727,0.44267564102564105,0.45555,0.38641666666666663,0.025,0.038461538461538464,,0.05263157894736842,0.2631578947368421,11.896,25.12142857142857,0.3675675675675676,1.0,,4.0,,0.04,0.041237113402061855,,0.25,0.2,3.0,2.0,0.041666666666666664,,0.08695652173913043,2.0,,,,,0.15,,,,,,,0.125,1.0,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,,,,,False,,,,,,
2222,1610612751,Gerald Wallace,Gerald Wallace,2222,BKN,3644.0,61,1.0,114,110,54.0,38.0,17.0,224,3.0,8.0,,3.0,2.0,6.0,,,,2.0,2.0,1.0,2.0,2.0,4.0,,,1.0,2.0,3.0,10.0,3.0,6.0,3.0,18.0,132,,3.0,,1.0,,,2.0,8.0,2.0,4.0,2.0,12.0,2.0,4.0,9.0,,3.0,2.0,2.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,3.0,5.0,3.0,1.0,2.0,,1.0,,4.0,1.0,,4.0,2.0,1.0,3.0,,5.0,,8.0,,,,3.0,,1.0,2.0,,,,,2.0,1.0,12.0,54.0,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,0.6,0.3,,0.25,0.46875,,0.4166666666666667,0.45,,0.4,0.375,0.2,0.25,17.91044776119403,,0.02631578947368421,0.08333333333333333,0.04,0.07142857142857142,,,0.1,,0.5,0.5,0.375,0.5,0.3333333333333333,,,,0.125,,,0.125,0.25,0.5,0.5,1.0,0.75,,,0.25,,,,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.875,0.6666666666666666,0.5129266666666666,0.49276666666666663,0.5114590909090909,0.15789473684210525,0.23076923076923078,,,0.6666666666666666,5.840000000000001,27.099999999999998,0.47368421052631576,,1.0,2.0,1.0,,0.037037037037037035,,,,2.0,,0.044444444444444446,,,,,,2.0,,0.09090909090909091,0.05263157894736842,1.0,,,,,,1.0,1.0,,0.5,0.5,1.0,0.5,,1.0,,,False,,,,,1.0,1.0
711,1610612751,Jerry Stackhouse,Jerry Stackhouse,711,BKN,1281.0,21,-2.0,43,44,18.0,3.0,4.0,87,,,,,,,,,1.0,3.0,6.0,2.0,4.0,,1.0,,,,,1.0,3.0,,7.0,1.0,3.0,41,,,,2.0,,,1.0,1.0,,4.0,,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,1.0,,,,,,,,,,2.0,18.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,,1.0,0.1,,0.2,0.13636363636363635,,0.2,0.7,0.3333333333333333,,22.916666666666668,,0.1,,0.09523809523809523,0.15384615384615385,,,,,,,,,,,,,0.3,0.3333333333333333,0.5,0.6,0.1,,,,,,,1.0,,,,,,0.8,,,0.7,,0.509155,,0.52329,0.09090909090909091,0.25,,,0.6666666666666666,17.733333333333334,23.74285714285714,0.4186046511627907,,,1.0,,,0.038461538461538464,,,1.0,1.0,,0.07142857142857142,,,,,,,,,0.16666666666666666,,1.0,,,,,,,,,,,,,,,,False,0.3333333333333333,,,,,
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,BKN,2103.0,35,22.0,63,64,10.0,14.0,7.0,127,1.0,2.0,,,1.0,1.0,2.0,3.0,,1.0,,,,,1.0,,,,,3.0,6.0,,1.0,2.0,8.0,58,,,,,2.0,2.0,1.0,1.0,,,,2.0,4.0,2.0,,,1.0,,,3.0,,3.0,,,3.0,,,6.0,3.0,1.0,4.0,5.0,,,,2.0,,2.0,,,,2.0,,,2.0,,2.0,,2.0,,,,1.0,,,,,,,,,,2.0,10.0,,,0.6666666666666666,0.6666666666666666,,,,,,0.5,,1.0,0.42857142857142855,,1.0,0.5,1.0,1.0,0.14285714285714285,,,13.698630136986301,1.0,0.045454545454545456,0.3333333333333333,0.12903225806451613,,,0.125,0.2857142857142857,0.5,,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,,,1.0,1.0,,,,0.42857142857142855,,0.41488571428571425,,0.3944,0.125,0.14285714285714285,,0.25,0.25,7.666666666666667,26.6,0.15873015873015872,,,1.0,,,0.041666666666666664,,0.5,,1.0,,0.058823529411764705,,,,,,,,,0.125,1.0,,,,,,,,,,,,,,,,,False,,,,,,
2743,1610612751,Kris Humphries,Kris Humphries,2743,BKN,4671.0,78,-18.0,135,136,28.0,23.0,21.0,271,4.0,10.0,,3.0,1.0,3.0,1.0,5.0,6.0,11.0,,,,,,,,,,11.0,26.0,,,3.0,25.0,154,2.0,5.0,,,1.0,5.0,4.0,9.0,,,2.0,10.0,16.0,6.0,,,,,2.0,,1.0,1.0,1.0,,,,,3.0,4.0,9.0,13.0,22.0,1.0,,1.0,,,,2.0,,,2.0,,3.0,13.0,,4.0,1.0,6.0,,,,3.0,,,3.0,,,,,3.0,1.0,10.0,28.0,1.0,,0.7272727272727273,0.7272727272727273,,,,,,0.4230769230769231,0.4,0.4444444444444444,0.4230769230769231,0.4,0.4444444444444444,0.43103448275862066,0.35714285714285715,0.5,,0.07692307692307693,0.2,19.018404907975462,,0.19148936170212766,0.26666666666666666,0.20967741935483872,0.2222222222222222,0.2727272727272727,0.1111111111111111,0.26666666666666666,,0.3333333333333333,0.38461538461538464,0.4,0.5,1.0,0.19230769230769232,0.2,0.2,0.4230769230769231,0.5454545454545454,0.5454545454545454,,,,,,0.6,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.38461538461538464,,0.45863076923076923,0.46958,0.4565222222222222,0.10344827586206896,0.10344827586206896,,0.2,0.4,9.765384615384615,,0.2074074074074074,3.0,,9.0,,0.1875,0.11688311688311688,0.3333333333333333,,0.6666666666666666,6.0,1.0,0.09836065573770492,0.15,0.07692307692307693,,2.0,,3.0,,0.125,0.04,,,,,,,,,,,,,,,1.0,,,False,,,,,,1.0
2586,1610612751,Keith Bogans,Keith Bogans,2586,BKN,647.0,11,-3.0,18,20,5.0,,1.0,38,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.2857142857142857,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
203116,1610612751,Tyshawn Taylor,Tyshawn Taylor,203116,BKN,133.0,2,2.0,4,5,1.0,5.0,1.0,9,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,3,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.5945,,0.5945,,,,,,1.9,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,79.0,1,-1.0,3,3,,3.0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
