EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,ShortMidRangeAssists,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,LostBallSteals,Clear Path Fouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceCorner3FGM,Charge Fouls,Blocked3s,BlockedCorner3,OffArc3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,DefensiveGoaltends,SelfORebPct,on,FTOffRebounds,OffFTReboundPct,HeaveAttempts
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,8204.0,137,-18.0,249,247,37.0,42,16.0,496,5.0,9.0,2.0,5.0,1.0,1.0,2.0,5.0,3.0,8.0,10.0,22.0,7.0,27.0,248.0,3.0,6.0,6.0,2.0,3.0,2.0,6.0,12.0,8.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,3.0,10.0,14.0,1.0,25.0,4.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,15.0,1.0,5.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,37.0,2.0,0.6,0.6666666666666666,0.45454545454545453,0.5,0.6666666666666666,0.45454545454545453,0.5,0.6666666666666666,0.5192307692307693,0.5,0.75,0.18181818181818182,0.2222222222222222,0.2,0.125,10.44776119402985,0.5,0.14285714285714285,0.15384615384615385,0.039473684210526314,0.3448275862068966,0.03125,0.2,0.037037037037037035,0.1,0.02564102564102564,0.1,0.1111111111111111,0.2,0.1590909090909091,0.34782608695652173,0.3333333333333333,1.0,0.4090909090909091,0.5555555555555556,0.7142857142857143,0.4,0.22727272727272727,0.4,0.5,0.5,0.36363636363636365,0.375,0.42857142857142855,1.0,0.8333333333333334,0.4,0.5,0.3333333333333333,1.0,0.4090909090909091,0.5084454545454545,0.56488,0.5302333333333333,0.12,0.12,0.2222222222222222,0.2222222222222222,9.381818181818183,0.14859437751004015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101183,1610612738,Shavlik Randolph,Shavlik Randolph,101183,BOS,42.0,1,,1,2,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,10468.0,174,-33.0,312,310,60.0,55,18.0,622,11.0,16.0,,,1.0,2.0,6.0,8.0,6.0,23.0,23.0,47.0,18.0,85.0,316.0,,,4.0,3.0,7.0,3.0,15.0,18.0,28.0,,2.0,21.0,4.0,25.0,,10.0,54.0,1.0,2.0,4.0,14.0,4.0,22.0,3.0,25.0,3.0,3.0,16.0,5.0,9.0,4.0,21.0,5.0,,12.0,1.0,29.0,3.0,20.0,9.0,1.0,3.0,2.0,3.0,,,15.0,60.0,1.0,0.391304347826087,0.391304347826087,0.48936170212765956,,0.42857142857142855,0.4527027027027027,0.5,0.5,0.5121951219512195,0.5,0.5357142857142857,0.0425531914893617,0.0625,,0.043478260869565216,30.93093093093093,0.7619047619047619,0.4444444444444444,0.125,0.02247191011235955,0.0784313725490196,0.022222222222222223,0.11042944785276074,0.022388059701492536,,,0.07692307692307693,0.07692307692307693,0.16,0.14583333333333334,0.04878048780487805,0.2,,0.21621621621621623,0.6875,0.7333333333333333,0.45454545454545453,0.10810810810810811,0.75,0.75,0.16666666666666666,0.3108108108108108,0.2608695652173913,0.2727272727272727,0.5,,,,0.16666666666666666,0.5,0.581081081081081,0.5029006756756756,0.566775,0.4302875,0.1111111111111111,0.16666666666666666,0.047058823529411764,0.17647058823529413,10.863829787234042,0.19230769230769232,1.0,4.0,1.0,6.0,23.0,1.0,2.0,2.0,5.0,7.0,27.0,1.0,3.0,1.0,2.0,5.0,21.0,23.0,6.0,4.0,10.0,1.0,7.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.25925925925925924,0.3333333333333333,0.4,0.25925925925925924,0.36486486486486486,0.1,0.05405405405405406,0.25,0.25,1.0,0.3108108108108108,0.2608695652173913,0.2608695652173913,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.4166666666666667,0.4,0.2608695652173913,24.937037037037037,,,,,,,,,,,,,,,,,,,,,True,,,
1891,1610612738,Jason Terry,Jason Terry,1891,BOS,6058.0,101,1.0,176,174,41.0,47,13.0,350,2.0,4.0,,,1.0,1.0,1.0,3.0,2.0,3.0,5.0,10.0,3.0,34.0,169.0,,,,3.0,4.0,2.0,17.0,6.0,4.0,,,3.0,2.0,5.0,1.0,1.0,12.0,,,,3.0,,3.0,,3.0,2.0,1.0,2.0,,1.0,,2.0,,,3.0,,2.0,,4.0,1.0,1.0,,,,,,17.0,41.0,,0.6,0.6,0.5,,0.75,0.5166666666666667,,0.8333333333333334,0.53125,,0.85,,,,,17.894736842105264,1.0,,0.04918032786885246,,,,0.030612244897959183,,,,,,0.11764705882352941,0.05,,,,0.13333333333333333,0.5,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333,,0.1,0.6666666666666666,0.6666666666666666,0.5,,,,0.1111111111111111,1.0,0.8,0.5083749999999999,0.50565,0.45313888888888887,0.03225806451612903,0.09090909090909091,,0.5,8.73,0.23295454545454544,2.0,4.0,,5.0,16.0,,1.0,2.0,4.0,7.0,20.0,,1.0,,3.0,5.0,18.0,16.0,5.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,1.0,0.8571428571428571,0.35,,0.6,0.35,0.6666666666666666,,0.13333333333333333,0.5,0.5,0.5,0.5333333333333333,0.3125,0.3125,1.0,,1.0,,,0.4444444444444444,0.5,0.3125,24.765,1.0,1.0,3.0,1.0,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,,True,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,11471.0,191,-21.0,342,339,64.0,59,22.0,681,10.0,18.0,,,2.0,2.0,,4.0,5.0,12.0,15.0,34.0,4.0,40.0,334.0,,,,3.0,4.0,2.0,8.0,16.0,14.0,,7.0,4.0,4.0,8.0,3.0,2.0,20.0,1.0,2.0,3.0,7.0,,10.0,3.0,13.0,11.0,6.0,6.0,5.0,1.0,,11.0,3.0,,11.0,,3.0,,4.0,1.0,1.0,1.0,,1.0,1.0,,8.0,64.0,3.0,0.5333333333333333,0.5333333333333333,0.4411764705882353,,0.75,0.42857142857142855,,0.75,0.45454545454545453,,0.8,0.20588235294117646,0.2222222222222222,0.5,0.08333333333333333,14.986376021798366,0.5454545454545454,,0.056451612903225805,0.0196078431372549,0.05454545454545454,0.02127659574468085,0.055865921787709494,0.020134228187919462,,0.0425531914893617,0.07692307692307693,0.09302325581395349,,0.05555555555555555,0.06976744186046512,,1.0,0.42857142857142855,0.5555555555555556,0.7142857142857143,0.4,0.09523809523809523,,,,0.2857142857142857,0.4166666666666667,0.45454545454545453,0.8,,,,0.5,1.0,0.6190476190476191,0.5252166666666668,0.59385,0.55485,0.023255813953488372,0.02857142857142857,,0.2,8.5,0.1871345029239766,2.0,8.0,1.0,,,,,,,2.0,8.0,,1.0,,,,6.0,,,1.0,1.0,1.0,5.0,,,,,,,,1.0,1.0,1.0,0.25,,,0.25,0.19047619047619047,,0.19047619047619047,0.25,0.25,1.0,,,,,1.0,,,,,,,23.212500000000002,,,,5.0,,,,4.0,1.0,1.0,,,,,,,,,,,True,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,10246.0,171,-43.0,300,299,48.0,42,21.0,599,10.0,18.0,,,1.0,2.0,2.0,9.0,6.0,18.0,18.0,45.0,27.0,75.0,302.0,1.0,1.0,11.0,2.0,4.0,7.0,11.0,12.0,24.0,,6.0,6.0,3.0,9.0,3.0,4.0,21.0,1.0,2.0,8.0,9.0,1.0,18.0,3.0,21.0,,,6.0,6.0,3.0,2.0,12.0,5.0,1.0,15.0,3.0,26.0,1.0,33.0,17.0,,1.0,1.0,2.0,2.0,,11.0,48.0,2.0,0.3333333333333333,0.3333333333333333,0.4,1.0,0.5,0.42105263157894735,1.25,0.25,0.5136986301369864,1.1,0.4230769230769231,0.13333333333333333,0.16666666666666666,0.2222222222222222,0.05555555555555555,26.234567901234566,0.5,0.14285714285714285,0.08181818181818182,0.021505376344086023,0.1568627450980392,0.024390243902439025,0.10559006211180125,0.022388059701492536,0.07692307692307693,,,0.08108108108108109,0.043478260869565216,0.1,0.14634146341463414,0.2,1.0,0.3157894736842105,0.5555555555555556,0.6666666666666666,0.3,0.15789473684210525,0.2222222222222222,0.2857142857142857,0.5,0.3157894736842105,0.3333333333333333,0.35294117647058826,0.3333333333333333,,,,0.25,0.5,0.5263157894736842,0.4961114035087719,0.48085,0.51024375,0.2328767123287671,0.2786885245901639,0.14666666666666667,0.14666666666666667,9.38888888888889,0.16,3.0,5.0,1.0,1.0,7.0,,,,4.0,4.0,12.0,1.0,1.0,6.0,,4.0,12.0,7.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.21052631578947367,,0.08771929824561403,0.6,0.6,1.0,0.12280701754385964,0.14285714285714285,0.14285714285714285,1.0,0.5,,,,0.5,,0.14285714285714285,24.433333333333337,,,,,,,,,1.0,,1.0,2.0,1.0,1.0,0.034482758620689655,1.0,1.0,,,,True,,,
201944,1610612738,Terrence Williams,Terrence Williams,201944,BOS,619.0,10,2.0,18,18,11.0,11,1.0,36,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,1.0,2.0,3.0,2.0,1.0,8.0,,,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,5.2631578947368425,1.0,,0.16666666666666666,,,,0.125,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202348,1610612738,Jordan Crawford,Jordan Crawford,202348,BOS,802.0,13,9.0,27,24,8.0,7,,51,1.0,2.0,,,,1.0,,,,1.0,1.0,3.0,,2.0,16.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,8.0,,,,0.3333333333333333,,,0.25,,,0.25,,,,,,,18.51851851851852,1.0,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,0.25,,,,,,,0.5,,0.75,0.41914999999999997,,0.43685,,,,,7.633333333333333,0.2962962962962963,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,,0.25,,,,,,,,0.5,,,28.9,,,,1.0,,,,,,,,,,,,,,,,,True,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,8132.0,136,-1.0,243,241,43.0,27,15.0,484,6.0,8.0,1.0,1.0,1.0,1.0,4.0,11.0,9.0,13.0,19.0,32.0,6.0,44.0,227.0,1.0,2.0,4.0,2.0,2.0,2.0,6.0,26.0,12.0,2.0,,9.0,3.0,12.0,2.0,1.0,27.0,,5.0,11.0,33.0,2.0,46.0,5.0,51.0,3.0,2.0,7.0,4.0,5.0,1.0,11.0,10.0,1.0,15.0,1.0,13.0,,6.0,2.0,1.0,4.0,4.0,4.0,2.0,,6.0,43.0,,0.6842105263157895,0.7222222222222222,0.59375,0.5,1.0,0.5588235294117647,0.5,0.6666666666666666,0.5945945945945946,0.6666666666666666,0.75,,,,,18.46153846153846,0.6363636363636364,0.5,0.358695652173913,0.06493506493506493,0.2619047619047619,,0.3283582089552239,0.04672897196261682,0.08695652173913043,0.02857142857142857,,0.20588235294117646,0.4444444444444444,0.45,0.25,0.3,0.5,0.23529411764705882,0.75,0.75,0.8333333333333334,0.3235294117647059,0.36363636363636365,0.36363636363636365,0.25,0.38235294117647056,0.6923076923076923,0.6923076923076923,0.7777777777777778,0.5,1.0,,0.3333333333333333,1.0,0.29411764705882354,0.4453485294117647,0.45375,0.41006666666666663,0.05555555555555555,0.058823529411764705,0.09090909090909091,0.13636363636363635,10.53125,0.17695473251028807,,,,,2.0,,,,1.0,,2.0,,,2.0,,1.0,,2.0,,1.0,7.0,1.0,2.0,2.0,2.0,,2.0,,,,,1.0,,,,,,0.058823529411764705,0.10526315789473684,,,,,0.058823529411764705,,,,,,,,0.3333333333333333,,,24.95,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,0.06666666666666667,True,,,
201584,1610612738,Courtney Lee,Courtney Lee,201584,BOS,1160.0,19,,37,36,8.0,3,4.0,73,,,,,,,,,1.0,2.0,1.0,2.0,4.0,6.0,31.0,,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,1.0,1.0,,,,,,,,,,2.0,,4.0,2.0,,,,,,,2.0,8.0,,1.0,1.0,0.5,,,0.5,,,0.75,,0.5,,,,,9.75609756097561,,,0.07142857142857142,,0.25,,0.1111111111111111,,,,,,,0.1111111111111111,0.3333333333333333,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,0.41285,,0.4116,0.5,0.5,,0.3333333333333333,16.25,0.21621621621621623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
