EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,FTDefRebounds,Travels,PenaltyTurnovers,Offensive Fouls,BlockingFoulsDrawn,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on
101109,1610612752,Raymond Felton,Raymond Felton,101109,NYK,25529.0,425.0,11.0,770.0,768,149.0,250,85.0,1538,28.0,53.0,1.0,3.0,5.0,13.0,11.0,28.0,17.0,40.0,2.0,4.0,5.0,19.0,1.0,2.0,2.0,8.0,56.0,121.0,7.0,23.0,16.0,149.0,768.0,1.0,4.0,1.0,2.0,2.0,7.0,7.0,17.0,2.0,8.0,7.0,27.0,28.0,84.0,18.0,3.0,19.0,5.0,8.0,29.0,24.0,53.0,19.0,5.0,21.0,2.0,6.0,130.0,3.0,13.0,8.0,14.0,22.0,16.0,38.0,7.0,18.0,9.0,9.0,16.0,1.0,14.0,4.0,3.0,2.0,20.0,14.0,2.0,24.0,1.0,29.0,1.0,1.0,5.0,24.0,3.0,10.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,27.0,148.0,2.0,3.0,0.25,0.25,0.8571428571428571,0.30434782608695654,0.5,0.25,0.30434782608695654,0.4628099173553719,0.25,0.4117647058823529,0.4618055555555556,0.4166666666666667,0.4,0.4806451612903226,0.4375,0.45,0.1597222222222222,0.06611570247933884,0.1320754716981132,0.03571428571428571,19.77272727272727,0.8,0.0625,0.0456140350877193,0.06956521739130435,0.023809523809523808,0.06489675516224189,0.038929440389294405,0.10679611650485436,0.014925373134328358,0.008695652173913044,0.01904761904761905,0.047619047619047616,0.041666666666666664,0.028985507246376812,0.10843373493975904,0.060240963855421686,0.09375,0.0958904109589041,0.25,0.3680555555555556,0.5283018867924528,0.6086956521739131,0.17857142857142858,0.19444444444444445,0.39285714285714285,0.4074074074074074,0.2777777777777778,0.425,0.425,0.5294117647058824,0.027777777777777776,0.5,0.5,1.0,0.13194444444444445,0.2631578947368421,0.2631578947368421,0.8,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.52,0.38461538461538464,0.32,0.25,0.5277777777777778,0.2631578947368421,0.5005239583333334,0.5512833333333333,0.570154,0.06622516556291391,0.078125,0.04697986577181208,0.18120805369127516,8.799999999999999,24.895652173913046,0.19350649350649352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,815.0,14.0,-15.0,27.0,28,4.0,5,4.0,55,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,1.0,4.0,,3.0,35.0,,,,,,,,,,,,,,,3.0,,3.0,1.0,,,,,,,,,,,2.0,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,4.0,1.0,,,,1.0,0.25,,,0.25,,,,0.375,,,0.375,,,1.0,,,,12.5,,,,,0.2222222222222222,,0.10526315789473684,,,,0.25,,,,,,,,,,,,,,,,,,,,0.25,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,1.0,0.3333333333333333,0.4993875,,,,,,,,25.025,0.14814814814814814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,17736.0,296.0,17.0,530.0,532,90.0,150,63.0,1062,6.0,17.0,1.0,4.0,,3.0,3.0,9.0,9.0,20.0,9.0,14.0,7.0,23.0,2.0,4.0,1.0,4.0,18.0,46.0,16.0,37.0,10.0,94.0,537.0,1.0,5.0,3.0,6.0,,11.0,1.0,4.0,2.0,6.0,2.0,10.0,6.0,30.0,42.0,6.0,23.0,7.0,2.0,9.0,3.0,12.0,2.0,1.0,6.0,2.0,1.0,27.0,4.0,8.0,14.0,32.0,48.0,12.0,60.0,3.0,12.0,6.0,6.0,3.0,3.0,2.0,9.0,1.0,1.0,12.0,6.0,2.0,33.0,3.0,22.0,1.0,2.0,8.0,12.0,,5.0,1.0,3.0,2.0,,1.0,3.0,2.0,10.0,89.0,8.0,,0.16666666666666666,0.17647058823529413,0.875,0.43243243243243246,0.5,0.3333333333333333,0.43243243243243246,0.391304347826087,0.2,0.25,0.5060240963855421,0.5,0.4,0.5280898876404494,0.5,0.45454545454545453,0.4457831325301205,0.043478260869565216,0.11764705882352941,,16.420361247947454,0.25,0.19393939393939394,0.03827751196172249,0.19444444444444445,0.05555555555555555,0.1940928270042194,0.042704626334519574,0.0379746835443038,0.020833333333333332,0.04878048780487805,0.06451612903225806,,0.1875,0.18867924528301888,0.203125,0.21428571428571427,0.125,0.06382978723404255,0.6666666666666666,0.20481927710843373,0.35294117647058826,0.4,,0.10843373493975904,0.3333333333333333,0.3333333333333333,0.24096385542168675,0.45,0.45,0.2222222222222222,0.1686746987951807,0.6428571428571429,0.6428571428571429,1.0,0.27710843373493976,0.30434782608695654,0.30434782608695654,0.7142857142857143,0.36363636363636365,0.25,,0.36363636363636365,0.5,1.0,0.3,,0.4,0.25,0.6506024096385542,0.30434782608695654,0.5154240963855422,0.5771850000000001,0.537585,0.056818181818181816,0.09803921568627451,0.11702127659574468,0.10638297872340426,10.493478260869566,24.54324324324324,0.16981132075471697,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,0.18181818181818182,0.3333333333333333,0.18181818181818182,0.5,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,True
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,28858.0,481.0,9.0,868.0,870,167.0,274,103.0,1738,29.0,70.0,6.0,9.0,5.0,15.0,37.0,77.0,43.0,106.0,2.0,8.0,15.0,49.0,1.0,5.0,3.0,17.0,109.0,253.0,17.0,57.0,77.0,346.0,869.0,15.0,31.0,1.0,8.0,14.0,47.0,16.0,47.0,3.0,19.0,15.0,56.0,62.0,156.0,36.0,15.0,48.0,15.0,15.0,8.0,11.0,19.0,6.0,5.0,4.0,1.0,3.0,49.0,1.0,10.0,26.0,37.0,68.0,11.0,79.0,3.0,13.0,7.0,6.0,12.0,1.0,3.0,19.0,1.0,9.0,31.0,14.0,1.0,46.0,2.0,77.0,,4.0,5.0,87.0,7.0,40.0,5.0,2.0,2.0,,,2.0,2.0,56.0,166.0,3.0,5.0,0.28440366972477066,0.30392156862745096,0.7058823529411765,0.2982456140350877,0.125,0.15789473684210525,0.30357142857142855,0.4308300395256917,0.4838709677419355,0.3404255319148936,0.4338709677419355,0.4230769230769231,0.3106060606060606,0.49137931034482757,0.5,0.3783783783783784,0.18387096774193548,0.05928853754940711,0.2,0.012987012987012988,37.97595190380761,0.3870967741935484,0.14859437751004015,0.030211480362537766,0.1925925925925926,0.007246376811594203,0.1640625,0.023454157782515993,0.04878048780487805,0.03896103896103896,0.007633587786259542,0.008771929824561403,,0.0975609756097561,0.20512820512820512,0.14606741573033707,0.18,0.22857142857142856,0.017964071856287425,1.0,0.22580645161290322,0.4142857142857143,0.5178571428571429,0.3103448275862069,0.24838709677419354,0.4805194805194805,0.4868421052631579,0.3419354838709677,0.4056603773584906,0.4056603773584906,0.27906976744186046,0.025806451612903226,0.25,0.25,1.0,0.15806451612903225,0.30612244897959184,0.3125,0.6666666666666666,0.23076923076923078,0.6666666666666666,,0.1282051282051282,0.2,1.0,0.22727272727272727,0.3333333333333333,0.25757575757575757,0.17647058823529413,0.4096774193548387,0.3125,0.4670653721682846,0.4644866666666667,0.4725815384615385,0.11661807580174927,0.13986013986013987,0.13583815028901733,0.16184971098265896,11.070750988142292,25.491228070175442,0.1923963133640553,,3.0,,2.0,14.0,5.0,2.0,9.0,8.0,3.0,0.18518518518518517,0.2702702702702703,0.07692307692307693,,,0.030303030303030304,,1.0,1.0,1.0,2.0,5.0,4.0,0.017543859649122806,0.02040816326530612,,,,,,,,,,,True
2747,1610612752,JR Smith,JR Smith,2747,NYK,16750.0,279.0,26.0,512.0,509,131.0,209,64.0,1021,11.0,23.0,,,3.0,5.0,4.0,10.0,10.0,34.0,4.0,7.0,11.0,46.0,1.0,6.0,5.0,14.0,25.0,67.0,15.0,53.0,20.0,115.0,504.0,1.0,3.0,3.0,8.0,2.0,13.0,7.0,15.0,5.0,16.0,8.0,37.0,6.0,44.0,39.0,6.0,44.0,11.0,4.0,4.0,3.0,7.0,2.0,1.0,4.0,,,17.0,1.0,5.0,14.0,15.0,38.0,6.0,44.0,1.0,7.0,6.0,1.0,7.0,1.0,4.0,10.0,4.0,3.0,17.0,7.0,,22.0,1.0,27.0,1.0,,3.0,26.0,5.0,11.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,35.0,130.0,2.0,2.0,0.12,0.12,0.8666666666666667,0.2830188679245283,0.375,0.3125,0.29411764705882354,0.373134328358209,0.3333333333333333,0.4666666666666667,0.3958333333333333,0.5,0.46774193548387094,0.4423076923076923,0.5416666666666666,0.5285714285714286,0.44166666666666665,0.05970149253731343,0.17391304347826086,,24.78920741989882,0.4117647058823529,0.11363636363636363,0.026737967914438502,0.15555555555555556,0.012048192771084338,0.13063063063063063,0.022222222222222223,0.05128205128205128,,0.014492753623188406,,0.058823529411764705,0.09433962264150944,0.16666666666666666,0.09302325581395349,0.14925373134328357,0.17391304347826086,0.013888888888888888,0.25,0.19166666666666668,0.4782608695652174,0.5789473684210527,0.09090909090909091,0.08333333333333333,0.4,0.4,0.2833333333333333,0.29411764705882354,0.29411764705882354,0.2,0.058333333333333334,0.5714285714285714,0.5714285714285714,0.75,0.38333333333333336,0.2391304347826087,0.2391304347826087,0.9090909090909091,,,,0.5454545454545454,0.16666666666666666,1.0,0.16129032258064516,0.6,0.45161290322580644,0.35714285714285715,0.6333333333333333,0.25,0.472841452991453,0.4657833333333333,0.45350344827586203,0.09448818897637795,0.1506849315068493,0.11304347826086956,0.3217391304347826,11.292537313432838,26.750943396226415,0.255859375,2.0,2.0,,2.0,,9.0,2.0,2.0,1.0,1.0,0.4090909090909091,,0.18181818181818182,1.0,0.5,0.06451612903225806,,2.0,,,,1.0,,,,1.0,1.0,1.0,1.0,0.018518518518518517,,,,,,True
2030,1610612752,Kenyon Martin,Kenyon Martin,2030,NYK,10123.0,169.0,-15.0,307.0,314,75.0,139,33.0,621,17.0,23.0,3.0,6.0,7.0,8.0,1.0,4.0,1.0,6.0,,,,,,,,,19.0,33.0,,,7.0,45.0,322.0,3.0,7.0,,,,6.0,7.0,8.0,,,1.0,15.0,30.0,8.0,,,,,1.0,8.0,1.0,9.0,1.0,,5.0,1.0,2.0,19.0,2.0,7.0,11.0,13.0,27.0,9.0,36.0,,7.0,4.0,3.0,1.0,,,3.0,,1.0,4.0,9.0,,24.0,3.0,8.0,,,1.0,13.0,1.0,7.0,,12.0,9.0,,3.0,12.0,7.0,15.0,75.0,8.0,,0.7894736842105263,0.9375,,,,,,0.5757575757575758,0.42857142857142855,0.875,0.5757575757575758,0.42857142857142855,0.875,0.5769230769230769,0.42857142857142855,0.75,,0.030303030303030304,0.043478260869565216,,12.573099415204679,0.25,0.17105263157894737,0.06306306306306306,0.22448979591836735,0.041666666666666664,0.192,0.05660377358490566,0.09302325581395349,0.043478260869565216,0.044444444444444446,0.05,,0.22580645161290322,0.09090909090909091,0.17391304347826086,0.2571428571428571,0.14285714285714285,,0.5833333333333334,0.696969696969697,0.7391304347826086,0.7727272727272727,0.7647058823529411,0.12121212121212122,0.25,0.25,0.18181818181818182,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,0.8571428571428571,0.5,,,,,1.0,0.875,,,0.696969696969697,,0.5463696969696968,0.5763833333333334,0.6387,0.1794871794871795,0.1794871794871795,0.13333333333333333,0.3333333333333333,5.351515151515152,,0.24429967426710097,,,,,6.0,3.0,1.0,1.0,2.0,1.0,0.1875,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
467,1610612752,Jason Kidd,Jason Kidd,467,NYK,10357.0,173.0,-50.0,319.0,318,72.0,114,43.0,637,,3.0,,,,1.0,,2.0,,1.0,,4.0,1.0,7.0,,2.0,1.0,4.0,,6.0,1.0,11.0,2.0,5.0,329.0,,1.0,,3.0,,,,2.0,1.0,4.0,2.0,5.0,,,3.0,,7.0,1.0,,11.0,4.0,15.0,2.0,2.0,3.0,4.0,4.0,34.0,,3.0,6.0,13.0,20.0,3.0,23.0,,10.0,4.0,6.0,5.0,2.0,4.0,2.0,,1.0,7.0,6.0,1.0,10.0,,3.0,,1.0,,2.0,,,1.0,3.0,2.0,1.0,,3.0,1.0,5.0,72.0,3.0,1.0,,,1.0,0.09090909090909091,,0.25,0.09090909090909091,,,,0.08823529411764706,,0.25,0.1388888888888889,,0.35714285714285715,0.6470588235294118,,,,6.7934782608695645,0.7142857142857143,0.15853658536585366,0.024390243902439025,0.12,,0.14393939393939395,0.01639344262295082,0.021739130434782608,,0.04081632653061224,,,0.11538461538461539,0.15384615384615385,0.2,0.16666666666666666,,,0.3333333333333333,0.17647058823529413,,,,0.11764705882352941,,,0.058823529411764705,,,,0.23529411764705882,,,,0.4117647058823529,0.14285714285714285,0.14285714285714285,1.0,,,,0.5,,,0.16666666666666666,,0.6666666666666666,0.25,0.8235294117647058,0.14285714285714285,0.5374647058823528,0.5173125000000001,0.5096583333333333,,,,1.0,6.683333333333334,24.681818181818183,0.22570532915360503,,1.0,,,,1.0,,2.0,,,0.125,,0.25,,,,,,,,,,,,,,,,,,,,,,,True
203142,1610612752,Chris Copeland,Chris Copeland,203142,NYK,2714.0,45.0,11.0,83.0,79,21.0,35,12.0,162,1.0,3.0,1.0,2.0,,,,1.0,,2.0,1.0,2.0,2.0,8.0,,2.0,,2.0,1.0,6.0,3.0,10.0,,11.0,73.0,1.0,3.0,,2.0,,2.0,,1.0,,2.0,,,,2.0,9.0,,8.0,2.0,2.0,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,2.0,3.0,6.0,2.0,8.0,,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,,3.0,,1.0,,,1.0,,,,,,,,,,,,21.0,,,,,1.0,0.3,,,0.3,0.16666666666666666,0.3333333333333333,,0.34375,0.2,,0.34375,0.2,,0.625,0.3333333333333333,0.6666666666666666,,16.504854368932037,,0.14285714285714285,0.027777777777777776,0.1111111111111111,0.05263157894736842,0.1282051282051282,0.03636363636363636,0.06666666666666667,,,0.058823529411764705,,,0.25,0.2857142857142857,0.16666666666666666,,,,0.1875,0.3333333333333333,1.0,,0.0625,,,0.125,,,,0.125,0.5,1.0,1.0,0.5,0.25,0.25,1.0,0.4,0.5,,0.4,,,,,0.6666666666666666,,0.8125,0.25,0.52649375,0.5234833333333334,0.4143333333333333,,,0.18181818181818182,,8.450000000000001,24.799999999999997,0.25301204819277107,,,,,2.0,1.0,,,1.0,,0.2,,,,,,,,1.0,,,,,0.1,,,,,,,0.5,,,,,True
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,20109.0,335.0,21.0,598.0,598,92.0,138,71.0,1196,26.0,48.0,8.0,22.0,2.0,7.0,,1.0,1.0,1.0,,,,,,,,,27.0,50.0,,,12.0,66.0,579.0,8.0,22.0,,,5.0,21.0,2.0,7.0,,,5.0,9.0,42.0,12.0,,,,,5.0,4.0,,4.0,,,1.0,,3.0,8.0,7.0,32.0,11.0,34.0,46.0,39.0,85.0,6.0,8.0,5.0,3.0,5.0,,3.0,6.0,1.0,2.0,11.0,23.0,3.0,47.0,11.0,24.0,2.0,3.0,1.0,16.0,4.0,8.0,2.0,13.0,8.0,,5.0,13.0,8.0,9.0,91.0,5.0,2.0,0.7777777777777778,1.0,,,,,,0.54,0.36363636363636365,0.2857142857142857,0.54,0.36363636363636365,0.2857142857142857,0.5892857142857143,0.42,0.45,,0.1,0.10416666666666667,,9.654178674351584,0.45454545454545453,0.1837837837837838,0.13559322033898305,0.11702127659574468,0.07291666666666667,0.16129032258064516,0.11746987951807229,0.23255813953488372,0.10344827586206896,0.06521739130434782,0.07692307692307693,0.05555555555555555,0.16363636363636364,0.16129032258064516,0.22058823529411764,0.1111111111111111,0.13636363636363635,0.3333333333333333,0.6153846153846154,0.96,0.5416666666666666,0.6046511627906976,0.7692307692307693,0.02,,,0.02,1.0,1.0,1.0,,,,,,,,,1.0,0.36363636363636365,0.25,,,,1.0,0.2857142857142857,,,0.96,,0.614438,0.5812190476190476,0.6094,0.14814814814814814,0.14814814814814814,0.3181818181818182,0.13636363636363635,1.76,,0.15384615384615385,,,,,12.0,1.0,1.0,4.0,2.0,,0.08333333333333333,,,,,,,,,,4.0,,,,,,,,,,,1.0,1.0,1.0,2.0,True
203143,1610612752,Pablo Prigioni,Pablo Prigioni,203143,NYK,10658.0,178.0,40.0,308.0,315,34.0,44,32.0,623,2.0,4.0,,,,,2.0,4.0,,1.0,3.0,5.0,7.0,14.0,,,,,4.0,9.0,10.0,19.0,2.0,40.0,304.0,,,,,1.0,1.0,,1.0,,,2.0,2.0,2.0,6.0,24.0,6.0,13.0,7.0,,15.0,12.0,27.0,7.0,5.0,4.0,3.0,8.0,66.0,1.0,1.0,4.0,7.0,11.0,2.0,13.0,,10.0,5.0,5.0,2.0,1.0,2.0,3.0,,,5.0,5.0,1.0,17.0,,7.0,,2.0,1.0,4.0,,,2.0,,,,,1.0,1.0,2.0,34.0,,2.0,0.25,0.25,0.8,0.5263157894736842,,,0.5555555555555556,0.4444444444444444,,,0.6785714285714286,,,0.6666666666666666,0.5,0.3333333333333333,0.6785714285714286,,,,10.086455331412104,0.4,0.0673076923076923,0.008771929824561403,0.08695652173913043,0.02702702702702703,0.07333333333333333,0.013245033112582781,0.029411764705882353,,,0.03225806451612903,,0.03333333333333333,0.05263157894736842,0.1111111111111111,0.02857142857142857,0.2727272727272727,,1.0,0.14285714285714285,0.5,0.5,0.5,0.14285714285714285,0.5,0.5,0.03571428571428571,,,,0.17857142857142858,0.6,0.6,0.6666666666666666,0.5,0.5,0.5,0.8571428571428571,,,,,,,,,,,0.8214285714285714,0.5384615384615384,0.5388000000000001,,0.3728,,,0.025,0.05,6.522222222222222,26.878947368421052,0.11038961038961038,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,True
