EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PtsUnassisted3s,Offensive Fouls,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceFG3M,Travels,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,on,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,3SecondViolations
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,14107.0,235.0,7,437.0,428,205.0,122,74.0,865,13.0,36.0,1.0,3.0,4.0,12.0,7.0,19.0,3.0,12.0,1.0,3.0,1.0,1.0,6.0,27.0,5.0,3.0,15.0,23.0,67.0,7.0,30.0,26.0,93.0,446,2.0,6.0,6.0,4.0,8.0,12.0,30.0,3.0,16.0,17.0,50.0,8.0,38.0,21.0,1.0,26.0,6.0,8.0,34.0,8.0,42.0,2.0,6.0,17.0,5.0,12.0,92.0,2.0,7.0,10.0,12.0,1.0,23.0,9.0,32.0,4.0,9.0,5.0,4.0,16.0,2.0,11.0,3.0,5.0,19.0,3.0,6.0,5.0,11.0,1.0,28.0,1.0,1.0,3.0,32.0,2.0,9.0,6.0,3.0,1.0,2.0,3.0,2.0,46.0,200.0,1.0,3.0,0.17391304347826086,0.17391304347826086,1.0,0.23333333333333334,0.1875,0.2413793103448276,0.34328358208955223,0.3333333333333333,0.4,0.34536082474226804,0.16666666666666666,0.358695652173913,0.40625,0.2857142857142857,0.44545454545454544,0.30927835051546393,0.11940298507462686,0.19444444444444445,0.08333333333333333,25.19230769230769,0.8421052631578947,0.09090909090909091,0.09302325581395349,0.038461538461538464,0.14925373134328357,0.03636363636363636,0.11224489795918367,0.0379746835443038,0.046153846153846156,0.03636363636363636,0.03225806451612903,0.027777777777777776,0.05263157894736842,0.0975609756097561,0.06666666666666667,0.11627906976744186,0.15217391304347827,0.14285714285714285,0.07142857142857142,0.6666666666666666,0.3711340206185567,0.3611111111111111,0.4482758620689655,0.15384615384615385,0.1958762886597938,0.3684210526315789,0.3684210526315789,0.12371134020618557,0.25,0.2727272727272727,0.6666666666666666,0.030927835051546393,0.3333333333333333,0.3333333333333333,1.0,0.27835051546391754,0.2222222222222222,0.2222222222222222,1.0,0.25,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.2608695652173913,0.3333333333333333,0.021739130434782608,0.32608695652173914,0.2,0.6804123711340206,0.23076923076923078,0.48661666666666664,0.4356833333333333,0.46362444444444445,0.08490566037735849,0.11842105263157894,0.08602150537634409,0.5376344086021505,6.662686567164179,26.09999999999999,0.4691075514874142,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,14993.0,250.0,48,471.0,459,255.0,158,75.0,930,8.0,15.0,4.0,6.0,7.0,12.0,14.0,31.0,14.0,34.0,,,,,,,,,,36.0,80.0,,,36.0,108.0,439,9.0,14.0,,5.0,23.0,23.0,47.0,,,30.0,76.0,48.0,24.0,,,,,5.0,11.0,8.0,19.0,3.0,5.0,7.0,1.0,3.0,46.0,2.0,8.0,15.0,30.0,1.0,46.0,12.0,58.0,,6.0,5.0,1.0,4.0,1.0,3.0,2.0,1.0,6.0,,3.0,8.0,20.0,,47.0,,4.0,2.0,49.0,,15.0,12.0,14.0,11.0,3.0,14.0,8.0,70.0,249.0,4.0,9.0,0.6666666666666666,0.7272727272727273,,,,,0.45,0.6428571428571429,0.48936170212765956,0.45,0.6428571428571429,0.48936170212765956,0.5294117647058824,0.6764705882352942,0.5757575757575758,,0.0625,0.2,,19.600725952813068,0.6666666666666666,0.07692307692307693,0.2127659574468085,0.041237113402061855,0.2054794520547945,0.031746031746031744,0.2102803738317757,0.038910505836575876,0.03076923076923077,0.034482758620689655,0.056338028169014086,,0.08333333333333333,0.1891891891891892,0.2777777777777778,0.16,0.22807017543859648,0.125,,0.5714285714285714,0.1875,0.5333333333333333,0.6666666666666666,0.75,0.3875,0.45161290322580644,0.4827586206896552,0.425,0.4117647058823529,0.4117647058823529,0.8571428571428571,,,,,,,,,0.42857142857142855,0.6666666666666666,,,0.2553191489361702,0.5833333333333334,,,,0.1875,,0.4275087499999999,0.48893846153846154,0.44172553191489367,0.16666666666666666,0.16666666666666666,0.21296296296296297,0.7037037037037037,11.23875,,0.5414012738853503,6.0,2.0,1.0,6.0,1.0,5.0,0.06451612903225806,0.09090909090909091,0.42857142857142855,0.5,,,,,,,,,,,,,,,,,True,,,,,,
201573,1610612763,Jerryd Bayless,Jerryd Bayless,201573,MEM,12601.0,210.0,-7,406.0,389,182.0,116,50.0,795,3.0,9.0,,,1.0,5.0,1.0,10.0,20.0,42.0,3.0,8.0,,4.0,9.0,30.0,1.0,1.0,12.0,24.0,61.0,12.0,38.0,16.0,100.0,420,1.0,3.0,1.0,,2.0,9.0,31.0,3.0,16.0,10.0,37.0,12.0,36.0,33.0,1.0,29.0,9.0,6.0,20.0,6.0,26.0,2.0,4.0,6.0,3.0,11.0,58.0,,,5.0,16.0,1.0,22.0,,22.0,,6.0,5.0,1.0,9.0,1.0,7.0,4.0,2.0,13.0,3.0,3.0,13.0,22.0,,10.0,1.0,1.0,,19.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,37.0,181.0,1.0,2.0,0.25,0.25,0.9166666666666666,0.3157894736842105,0.1875,0.32432432432432434,0.39344262295081966,0.3333333333333333,0.2903225806451613,0.42424242424242425,0.25,0.2872340425531915,0.45794392523364486,0.25,0.33962264150943394,0.3838383838383838,0.09836065573770492,0.3333333333333333,0.023809523809523808,26.143790849673202,0.6923076923076923,0.09090909090909091,0.15384615384615385,,0.07575757575757576,,0.12352941176470589,,,,,,,0.15625,0.13513513513513514,0.17142857142857143,0.0784313725490196,0.06666666666666667,,0.75,0.09090909090909091,0.3333333333333333,0.5,0.3333333333333333,0.10101010101010101,0.1,0.125,0.42424242424242425,0.47619047619047616,0.4878048780487805,0.25,0.08080808080808081,0.375,0.375,1.0,0.30303030303030304,0.3,0.3,0.8888888888888888,,,,0.25,0.10638297872340426,0.2,0.0851063829787234,0.2553191489361702,0.08333333333333333,0.47474747474747475,0.3103448275862069,0.44885408163265295,0.3617000000000001,0.4287054347826086,0.04807692307692308,0.06153846153846154,0.02,0.37,15.183606557377049,25.61315789473684,0.4482758620689655,,,,2.0,,,0.2,,,,2.0,3.0,1.0,1.0,0.5,0.02564102564102564,,,,,,,,,,,True,,,,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,7497.0,125.0,-7,238.0,238,92.0,73,31.0,476,5.0,9.0,3.0,7.0,1.0,2.0,4.0,8.0,9.0,21.0,,1.0,,,,,,,,18.0,38.0,,1.0,5.0,41.0,253,6.0,10.0,,1.0,13.0,4.0,8.0,,,,8.0,26.0,10.0,,,,,1.0,2.0,3.0,5.0,2.0,1.0,1.0,,1.0,13.0,5.0,6.0,9.0,5.0,7.0,21.0,11.0,32.0,2.0,2.0,,2.0,1.0,2.0,,6.0,1.0,7.0,,1.0,9.0,27.0,1.0,7.0,,1.0,2.0,6.0,,2.0,1.0,3.0,,3.0,4.0,4.0,8.0,92.0,2.0,,0.7222222222222222,0.9285714285714286,,,,,0.47368421052631576,0.6,0.5,0.46153846153846156,0.6,0.5,0.4880952380952381,0.5909090909090909,0.5,0.02564102564102564,0.02631578947368421,0.1111111111111111,,17.883211678832115,0.14285714285714285,0.7,0.0684931506849315,0.06521739130434782,0.20930232558139536,0.14705882352941177,0.1206896551724138,0.0873015873015873,0.08333333333333333,0.11538461538461539,0.023809523809523808,0.14285714285714285,0.15384615384615385,0.043478260869565216,0.0625,0.1111111111111111,0.21212121212121213,0.2,0.1,1.0,0.23076923076923078,0.5555555555555556,0.625,0.4,0.20512820512820512,0.5,0.5,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.02564102564102564,,,,,,,,0.7,0.42857142857142855,,,0.25,0.5,,,,0.2564102564102564,,0.4483423076923076,0.49169999999999997,0.43867500000000004,0.04878048780487805,0.05,0.3170731707317073,0.1951219512195122,12.194736842105263,22.6,0.3865546218487395,8.0,,,6.0,,,,,0.75,,,,3.0,,,,1.0,1.0,,,,,,,,,True,,,,,,
202347,1610612763,Quincy Pondexter,Quincy Pondexter,202347,MEM,21393.0,357.0,6,668.0,656,314.0,206,103.0,1324,18.0,23.0,2.0,3.0,7.0,10.0,2.0,9.0,2.0,9.0,15.0,32.0,3.0,14.0,9.0,21.0,1.0,3.0,8.0,22.0,41.0,24.0,53.0,17.0,133.0,689,3.0,7.0,4.0,1.0,13.0,9.0,21.0,9.0,22.0,8.0,53.0,30.0,14.0,63.0,1.0,20.0,9.0,5.0,5.0,6.0,11.0,5.0,1.0,3.0,,2.0,28.0,2.0,6.0,15.0,13.0,1.0,29.0,9.0,38.0,1.0,11.0,5.0,6.0,4.0,,1.0,5.0,3.0,9.0,1.0,5.0,11.0,31.0,1.0,22.0,,3.0,5.0,28.0,,11.0,2.0,2.0,,1.0,2.0,1.0,53.0,308.0,6.0,2.0,0.6818181818181818,0.75,0.875,0.4528301886792453,0.4090909090909091,0.46153846153846156,0.5365853658536586,0.42857142857142855,0.42857142857142855,0.6170212765957447,0.5454545454545454,0.5232558139534884,0.6333333333333333,0.5909090909090909,0.5408163265306123,0.5638297872340425,0.12195121951219512,0.13043478260869565,,14.522292993630574,0.4444444444444444,0.05263157894736842,0.06770833333333333,0.022222222222222223,0.1388888888888889,0.023255813953488372,0.09333333333333334,0.02247191011235955,,0.012658227848101266,0.049019607843137254,0.01818181818181818,0.03225806451612903,0.08333333333333333,0.0410958904109589,0.0847457627118644,0.13580246913580246,0.14814814814814814,0.025,0.5,0.24468085106382978,0.782608695652174,0.9,0.6666666666666666,0.09574468085106383,0.2222222222222222,0.2857142857142857,0.09574468085106383,0.2222222222222222,0.2222222222222222,0.5,0.3404255319148936,0.46875,0.46875,1.0,0.22340425531914893,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.09090909090909091,0.23255813953488372,0.7,0.32558139534883723,0.18604651162790697,0.375,0.8085106382978723,0.45,0.5509349462365593,0.5048111111111111,0.5274238095238096,0.1262135922330097,0.22916666666666666,0.09774436090225563,0.39849624060150374,6.497560975609758,25.10188679245283,0.47005988023952094,4.0,1.0,2.0,,,4.0,0.2222222222222222,0.034482758620689655,1.0,,6.0,9.0,1.0,2.0,0.42857142857142855,0.03636363636363636,,,2.0,2.0,1.0,1.0,0.5,0.6666666666666666,1.0,,True,,,,,,
202334,1610612763,Ed Davis,Ed Davis,202334,MEM,1890.0,32.0,-27,56.0,58,21.0,18,7.0,114,1.0,5.0,,1.0,,2.0,,2.0,,,,,,,,,,,,1.0,7.0,,,3.0,5.0,76,,2.0,,2.0,2.0,,4.0,,,2.0,2.0,2.0,,,,,,3.0,,,,,,,,,,,2.0,1.0,3.0,1.0,5.0,2.0,7.0,,,,,1.0,,,1.0,1.0,2.0,,,1.0,5.0,1.0,2.0,,,,4.0,,2.0,,,,,,,2.0,21.0,1.0,,1.0,1.0,,,,,0.14285714285714285,,,0.14285714285714285,,,0.2777777777777778,0.3333333333333333,0.2,,0.42857142857142855,0.6,,16.666666666666664,0.5,0.5,0.21428571428571427,0.09523809523809523,0.1,,0.16666666666666666,0.06666666666666667,,0.1111111111111111,0.16666666666666666,,,0.25,0.2,0.2,,1.0,,,0.7142857142857143,0.2,0.5,1.0,0.2857142857142857,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,0.7142857142857143,,0.4812,0.3088,0.424,0.2222222222222222,0.2222222222222222,0.4,0.4,3.4714285714285715,,0.375,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202720,1610612763,Jon Leuer,Jon Leuer,202720,MEM,663.0,11.0,-1,23.0,21,17.0,11,3.0,44,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,,,2.0,23,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,2.0,3.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,17.0,,,1.0,1.0,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,7.692307692307692,,,1.0,0.1111111111111111,,0.25,0.16666666666666666,0.15384615384615385,,,0.25,0.25,,,1.0,,,,,1.0,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,0.38875000000000004,,0.3839,,,,1.0,17.299999999999997,,0.7391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2039,1610612763,Keyon Dooling,Keyon Dooling,2039,MEM,5062.0,84.0,1,157.0,158,61.0,46,18.0,315,,,,,,,1.0,4.0,,4.0,2.0,5.0,,,2.0,5.0,1.0,,1.0,1.0,8.0,4.0,10.0,6.0,20.0,165,,,1.0,,,,2.0,,1.0,4.0,4.0,2.0,,12.0,,5.0,2.0,2.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,,,1.0,3.0,,4.0,,4.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,10.0,,5.0,,,1.0,6.0,,1.0,2.0,,,,,,4.0,60.0,3.0,2.0,1.0,1.0,1.0,0.4,,0.4,0.125,,,0.3888888888888889,,,0.47619047619047616,,0.4,0.5555555555555556,0.25,,,12.849162011173185,0.5,,0.06521739130434782,,0.037037037037037035,,0.0547945205479452,,,,,,,0.06666666666666667,0.10526315789473684,,0.04,,,,,,,,0.2222222222222222,0.25,0.5,0.2222222222222222,,,,0.2777777777777778,0.4,0.4,1.0,0.2777777777777778,0.4,0.4,1.0,,,,1.0,,,,0.3333333333333333,,0.5555555555555556,0.4,0.46845555555555557,0.504,0.42383333333333334,0.05263157894736842,0.1111111111111111,,0.2,14.462499999999999,25.03,0.3885350318471338,,,,1.0,,,0.5,,1.0,,,,,,,,,,,,,,,,,1.0,True,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,13913.0,232.0,19,423.0,407,188.0,91,76.0,830,26.0,51.0,10.0,19.0,11.0,20.0,11.0,33.0,2.0,15.0,,,,,,1.0,,,1.0,39.0,99.0,,1.0,30.0,108.0,423,11.0,22.0,,7.0,29.0,12.0,34.0,,1.0,19.0,43.0,32.0,46.0,,1.0,,,14.0,9.0,6.0,15.0,6.0,,6.0,1.0,2.0,36.0,5.0,23.0,12.0,24.0,3.0,39.0,28.0,67.0,8.0,6.0,6.0,,5.0,1.0,2.0,6.0,3.0,11.0,3.0,4.0,5.0,26.0,1.0,47.0,,10.0,2.0,43.0,1.0,13.0,11.0,2.0,2.0,,2.0,1.0,43.0,186.0,3.0,10.0,0.41025641025641024,0.5333333333333333,,,,,0.3939393939393939,0.5,0.35294117647058826,0.39,0.5,0.34285714285714286,0.4495798319327731,0.5178571428571429,0.4375,0.01,0.1414141414141414,0.17647058823529413,0.06666666666666667,25.244618395303327,0.45454545454545453,0.42857142857142855,0.2033898305084746,0.12365591397849462,0.1791044776119403,0.10204081632653061,0.1945945945945946,0.11914893617021277,0.19696969696969696,0.11764705882352941,0.057971014492753624,0.1,0.10526315789473684,0.15,0.23076923076923078,0.23076923076923078,0.1702127659574468,0.2,0.17391304347826086,0.5,0.51,0.5098039215686274,0.6190476190476191,0.46153846153846156,0.33,0.3333333333333333,0.3793103448275862,0.15,0.13333333333333333,0.14285714285714285,0.5,,,,,0.01,,,,0.8636363636363636,0.5263157894736842,,,0.5714285714285714,0.55,,0.02857142857142857,,0.52,,0.4762929292929294,0.564205,0.4818411764705882,0.12037037037037036,0.12149532710280374,0.26851851851851855,0.39814814814814814,6.001010101010102,43.3,0.4444444444444444,18.0,,,7.0,,5.0,0.12121212121212122,,0.2727272727272727,,,,3.0,,,,,,,,1.0,,,,,,True,,,,,,
2419,1610612763,Tayshaun Prince,Tayshaun Prince,2419,MEM,6752.0,113.0,4,209.0,204,105.0,83,38.0,413,2.0,2.0,,,1.0,1.0,2.0,4.0,6.0,16.0,,3.0,1.0,2.0,2.0,3.0,,,1.0,10.0,22.0,2.0,6.0,,26.0,224,,2.0,1.0,,,4.0,8.0,,3.0,,8.0,14.0,6.0,6.0,,3.0,2.0,1.0,6.0,3.0,9.0,,3.0,2.0,2.0,2.0,21.0,1.0,1.0,3.0,7.0,,10.0,3.0,13.0,,3.0,3.0,,,1.0,,2.0,,2.0,1.0,2.0,1.0,5.0,,5.0,,,,2.0,,,1.0,2.0,2.0,,2.0,1.0,8.0,100.0,2.0,,0.7,0.7,1.0,0.3333333333333333,,0.3333333333333333,0.45454545454545453,,0.5,0.4642857142857143,,0.36363636363636365,0.4482758620689655,,0.3333333333333333,0.21428571428571427,0.045454545454545456,,0.0625,12.15686274509804,,,0.09722222222222222,0.011627906976744186,0.09090909090909091,0.04,0.09523809523809523,0.018018018018018018,,,0.03333333333333333,,0.125,0.09090909090909091,0.08571428571428572,0.13333333333333333,0.13636363636363635,,,0.5,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,0.5,0.5,0.5714285714285714,0.375,0.4,0.6666666666666666,0.10714285714285714,,,,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,,,0.3333333333333333,,0.09090909090909091,1.0,0.18181818181818182,0.09090909090909091,,0.2857142857142857,0.6666666666666666,0.41845357142857137,0.45751666666666674,0.4219863636363636,,,,0.3076923076923077,15.940909090909088,24.25,0.5023923444976076,,1.0,,1.0,,,,0.07142857142857142,0.5,,,,1.0,,,,,,,,,,,,,,True,,,,,,
