EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyFG3A,PenaltyFtPoints,Corner3Assists,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,BlockedAtRim,SecondChanceArc3Frequency,PenaltyCorner3Frequency,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,HeaveAttempts,SecondChanceTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceFtPoints,Defensive 3 Seconds Violations,on,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,6127.0,102,-16,191,190,33,46,23.0,381,8.0,10.0,4.0,4.0,2.0,2.0,2.0,5.0,3.0,11.0,1.0,1.0,1.0,1.0,2.0,8.0,13.0,26.0,3.0,9.0,1.0,36.0,213,4.0,6.0,1.0,1.0,11.0,2.0,4.0,4.0,16.0,10.0,6.0,3.0,6.0,8.0,2.0,2.0,1.0,3.0,3.0,6.0,3.0,2.0,1.0,15.0,3.0,6.0,5.0,9.0,2.0,16.0,9.0,25.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,6.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,33,1.0,0.6153846153846154,0.8,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.7857142857142857,0.5,0.5142857142857142,0.7857142857142857,0.5,0.2571428571428571,0.1111111111111111,0.07692307692307693,0.1,0.09090909090909091,0.125,18.433179723502306,0.8,0.3333333333333333,0.16363636363636364,0.11538461538461539,0.2,0.07894736842105263,0.175,0.1,0.11538461538461539,0.18181818181818182,0.06666666666666667,0.10344827586206896,0.1,0.13333333333333333,0.25,0.2,0.2,0.06666666666666667,1.0,0.2857142857142857,0.8,0.8888888888888888,0.625,0.14285714285714285,0.4,0.4,0.5,0.3142857142857143,0.2727272727272727,0.3,0.6666666666666666,0.02857142857142857,1.0,1.0,0.22857142857142856,0.25,0.2857142857142857,1.0,0.5714285714285714,1.0,0.25,0.14285714285714285,1.0,0.5,1.0,0.5428571428571428,0.25,0.5049357142857143,0.54772,0.505875,0.02857142857142857,0.038461538461538464,0.3055555555555556,0.1111111111111111,9.973076923076924,25.144444444444446,0.17277486910994763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101145,1610612749,Monta Ellis,Monta Ellis,101145,MIL,6136.0,102,-22,193,191,36,50,18.0,384,3.0,8.0,,,1.0,2.0,2.0,3.0,7.0,10.0,,4.0,,1.0,2.0,8.0,12.0,21.0,2.0,12.0,4.0,34.0,212,1.0,1.0,,2.0,2.0,4.0,7.0,9.0,10.0,14.0,3.0,3.0,,8.0,2.0,1.0,,10.0,2.0,12.0,1.0,10.0,,26.0,,1.0,3.0,5.0,,8.0,1.0,9.0,1.0,6.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,6.0,,3.0,,6.0,,11.0,1.0,1.0,1.0,10.0,,5.0,1.0,,1.0,,9.0,36,,0.4166666666666667,0.4166666666666667,0.5,0.16666666666666666,,0.16666666666666666,0.5714285714285714,1.0,0.5714285714285714,0.45454545454545453,0.3333333333333333,0.4444444444444444,0.4473684210526316,0.3333333333333333,0.45,0.36363636363636365,,0.047619047619047616,0.125,,,20.657276995305164,0.6666666666666666,,0.08333333333333333,0.0196078431372549,0.11538461538461539,,0.09302325581395349,0.011494252873563218,0.038461538461538464,,,,0.045454545454545456,0.07142857142857142,0.125,0.11764705882352941,0.1111111111111111,0.05555555555555555,,0.24242424242424243,0.375,0.42857142857142855,0.6666666666666666,0.09090909090909091,0.6666666666666666,0.6666666666666666,,0.30303030303030304,0.7,0.7,0.42857142857142855,0.12121212121212122,,,0.24242424242424243,0.25,0.25,0.5,,,,0.3333333333333333,,0.2222222222222222,0.5,0.6060606060606061,0.25,0.5106651515151515,0.554175,0.5196722222222222,0.13157894736842105,0.19230769230769232,0.058823529411764705,0.2647058823529412,10.623809523809525,24.88333333333333,0.18652849740932642,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
200755,1610612749,JJ Redick,JJ Redick,200755,MIL,1447.0,24,-9,47,44,15,17,7.0,91,2.0,2.0,,,1.0,1.0,,,1.0,2.0,,,,,2.0,3.0,3.0,4.0,2.0,3.0,,12.0,56,,,,,,1.0,2.0,2.0,2.0,4.0,6.0,,,3.0,2.0,,,1.0,1.0,2.0,1.0,,,5.0,,,,1.0,,1.0,,1.0,,,,,2.0,2.0,2.0,,,4.0,2.0,3.0,1.0,5.0,,1.0,,1.0,,,,,,,,,2.0,15,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,0.6666666666666666,0.75,,0.5,0.8571428571428571,,0.5,0.8571428571428571,,0.5,0.42857142857142855,,,,,,20.0,0.5,,0.125,,,,0.0625,,,,,,,0.25,,,,,,0.2857142857142857,1.0,1.0,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.5,1.0,0.7142857142857143,0.6666666666666666,0.5174857142857143,,0.5469999999999999,,,,0.16666666666666666,9.1,26.133333333333336,0.3191489361702128,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,7988.0,133,-42,250,248,51,69,27.0,498,7.0,16.0,,,3.0,4.0,3.0,9.0,1.0,4.0,2.0,6.0,,1.0,4.0,22.0,11.0,29.0,6.0,28.0,13.0,53.0,287,,1.0,,1.0,,4.0,7.0,19.0,8.0,14.0,9.0,9.0,,21.0,4.0,4.0,,12.0,4.0,16.0,4.0,9.0,3.0,36.0,,1.0,4.0,4.0,,8.0,1.0,9.0,,9.0,6.0,3.0,7.0,5.0,4.0,2.0,,11.0,6.0,3.0,1.0,6.0,,15.0,,,1.0,18.0,,6.0,1.0,,1.0,,19.0,51,,0.36363636363636365,0.36363636363636365,0.5,0.21428571428571427,,0.2222222222222222,0.3793103448275862,,0.5714285714285714,0.3508771929824561,,0.5833333333333334,0.4076923076923077,,0.6333333333333333,0.49122807017543857,,0.13793103448275862,0.1875,,,27.142857142857146,0.6363636363636364,,0.05555555555555555,0.015384615384615385,0.11428571428571428,,0.07476635514018691,0.009009009009009009,0.03225806451612903,,,,0.037037037037037035,,0.12,0.047619047619047616,0.21428571428571427,,,0.2807017543859649,0.4375,0.5384615384615384,0.5714285714285714,0.15789473684210525,0.3333333333333333,0.375,,0.07017543859649122,0.25,0.25,,0.10526315789473684,0.3333333333333333,0.3333333333333333,0.38596491228070173,0.18181818181818182,0.18181818181818182,0.5,,,,0.5,,0.3333333333333333,0.75,0.7719298245614035,0.19047619047619047,0.5467169642857143,0.57615,0.5323681818181818,0.125,0.17142857142857143,,0.3584905660377358,5.951724137931034,25.657142857142855,0.204,1.0,,5.0,5.0,,2.0,,1.0,,0.08333333333333333,,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.4,0.1111111111111111,0.5,1.0,0.3333333333333333,0.25,0.06896551724137931,,,,,True,,,
202336,1610612749,Larry Sanders,Larry Sanders,202336,MIL,5408.0,90,-37,169,171,16,25,19.0,340,15.0,21.0,3.0,5.0,2.0,2.0,2.0,3.0,2.0,5.0,,,,,,,19.0,29.0,,,5.0,43.0,191,5.0,8.0,,,10.0,2.0,2.0,4.0,28.0,10.0,,,6.0,,,,,3.0,1.0,4.0,1.0,2.0,1.0,9.0,3.0,5.0,4.0,10.0,2.0,16.0,8.0,24.0,1.0,2.0,2.0,,6.0,5.0,4.0,1.0,2.0,10.0,,12.0,2.0,15.0,1.0,7.0,,,,11.0,3.0,6.0,5.0,,5.0,3.0,4.0,16,1.0,0.7368421052631579,0.875,,,,,0.6551724137931034,0.625,1.0,0.6551724137931034,0.625,1.0,0.6515151515151515,0.625,1.0,,,,,,,22.513089005235603,0.6,0.5,0.18181818181818182,0.11363636363636363,0.19047619047619047,0.08333333333333333,0.18421052631578946,0.1,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.07692307692307693,0.13636363636363635,0.3076923076923077,0.15,0.3333333333333333,,0.1,0.6,0.7241379310344828,0.7142857142857143,0.7142857142857143,0.7333333333333333,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.5,0.1724137931034483,0.4,0.4,1.0,,,,,,,,0.625,0.6,,,,1.0,1.0,0.7241379310344828,,0.6041724137931035,0.5543714285714285,0.7304,0.1875,0.1875,0.23255813953488372,0.09302325581395349,4.479310344827587,,0.09467455621301775,,,,,,1.0,,5.0,,,,1.0,,,,,,3.0,,,,1.0,,,,,,,,,1.0,0.1,,,True,,,
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,6310.0,105,-33,199,197,45,48,24.0,396,9.0,14.0,2.0,3.0,2.0,2.0,,2.0,,,,3.0,,,,,9.0,16.0,,3.0,10.0,28.0,230,2.0,3.0,,,6.0,2.0,2.0,8.0,6.0,12.0,,,4.0,,,,,5.0,1.0,6.0,,2.0,1.0,13.0,2.0,2.0,4.0,3.0,1.0,8.0,4.0,12.0,1.0,3.0,3.0,,1.0,1.0,2.0,,1.0,3.0,1.0,4.0,,7.0,,8.0,,,,14.0,,7.0,,,,,8.0,45,1.0,0.3333333333333333,0.42857142857142855,,,,,0.5625,0.6666666666666666,1.0,0.47368421052631576,0.6666666666666666,1.0,0.5384615384615384,0.75,1.0,0.15789473684210525,,,,,,12.88888888888889,0.3333333333333333,0.14285714285714285,0.05454545454545454,0.04081632653061224,0.15384615384615385,0.05263157894736842,0.08641975308641975,0.04597701149425287,0.08333333333333333,,,0.037037037037037035,0.05,0.0625,0.05263157894736842,0.11764705882352941,0.2222222222222222,0.1,,0.7368421052631579,0.6428571428571429,0.6428571428571429,0.3333333333333333,0.10526315789473684,,,,,,,,0.15789473684210525,,,,,,,1.0,0.6666666666666666,,,,1.0,1.0,0.8947368421052632,,0.598707894736842,0.6676,0.71635,0.2692307692307692,0.30434782608695654,0.21428571428571427,0.2857142857142857,1.90625,23.633333333333336,0.22613065326633167,,,,4.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,2.0,,True,,,
202327,1610612749,Ekpe Udoh,Ekpe Udoh,202327,MIL,2133.0,36,2,67,63,28,33,5.0,130,,1.0,,,,,3.0,3.0,,,,,,,,,3.0,4.0,,,,6.0,73,,,,,,1.0,1.0,2.0,2.0,4.0,,,,,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,,,,,,,,,,,,2.0,,3.0,1.0,,,,,,,,,,,,2.0,28,,0.3333333333333333,0.3333333333333333,,,,,0.75,,1.0,0.75,,1.0,0.75,,1.0,,,,,,,5.555555555555555,,0.5,0.06666666666666667,0.0625,0.08333333333333333,0.1111111111111111,0.07407407407407407,0.08,0.2,,,,,,0.2,,0.2,,,0.25,,,,0.75,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.25,,0.4344,,0.4109,,,,0.3333333333333333,7.300000000000001,,0.417910447761194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,True,,,
2223,1610612749,Samuel Dalembert,Samuel Dalembert,2223,MIL,136.0,2,-5,5,6,5,6,1.0,11,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,7,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,1.0,,,1.0,1.0,2.0,,2.0,,1.0,,,,2.0,,1.0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,42.857142857142854,,0.3333333333333333,,0.5,,,,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,0.6322,0.6322,0.6322,0.5,0.5,,,0.7,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2399,1610612749,Mike Dunleavy,Mike Dunleavy,2399,MIL,2409.0,40,-28,75,72,12,31,7.0,147,1.0,1.0,,,,,,,4.0,5.0,1.0,1.0,,,3.0,7.0,5.0,6.0,4.0,8.0,1.0,23.0,97,,,,1.0,1.0,1.0,1.0,8.0,2.0,8.0,12.0,,,7.0,3.0,,,4.0,,4.0,,3.0,1.0,8.0,,1.0,1.0,3.0,1.0,5.0,1.0,6.0,,2.0,1.0,1.0,2.0,2.0,,,,2.0,,1.0,,2.0,1.0,3.0,1.0,,,2.0,,1.0,,,,,8.0,12,1.0,0.2,0.2,1.0,0.5,,0.5,0.8333333333333334,,1.0,0.7857142857142857,,1.3333333333333333,0.7666666666666667,0.25,1.3333333333333333,0.5714285714285714,,,,,,20.731707317073173,1.0,0.3333333333333333,0.15789473684210525,0.05,0.09090909090909091,,0.13333333333333333,0.03125,0.09090909090909091,,,,,0.2,0.2857142857142857,0.2,,,,0.07142857142857142,1.0,1.0,1.0,,,,,0.35714285714285715,0.8,0.8,,0.07142857142857142,1.0,1.0,0.5,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,0.6428571428571429,0.42857142857142855,0.4627178571428571,0.5892,0.41596666666666665,0.06666666666666667,0.14285714285714285,0.043478260869565216,0.34782608695652173,14.5,25.725,0.16,1.0,1.0,2.0,,,,,,1.0,0.3333333333333333,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,1.0,1.0,0.3333333333333333,1.0,,,,1.0,,True,,,
2605,1610612749,Marquis Daniels,Marquis Daniels,2605,MIL,1037.0,17,-14,31,34,8,11,2.0,65,4.0,4.0,,,,,,,1.0,1.0,,1.0,,,,,5.0,5.0,,1.0,,10.0,42,,,,,,,,,8.0,2.0,,,,,,,,1.0,,1.0,,,1.0,2.0,,,2.0,1.0,,3.0,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,8,1.0,0.8,0.8,,,,,1.0,,,0.8333333333333334,,,0.8333333333333334,,,0.16666666666666666,,,,,,18.18181818181818,,,0.09090909090909091,,0.3333333333333333,,0.17647058823529413,,,,,,,0.25,,0.25,0.5,,,0.6666666666666666,1.0,1.0,0.75,,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,0.8333333333333334,,0.5907833333333333,,,,,,,4.0600000000000005,23.5,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
