EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,NonHeaveArc3FGA,NonHeaveArc3FGM,Charge Fouls,TwoPtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyEfgPct,SecondChanceTsPct,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,DefThreePtRebounds,ShootingFouls,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFGM,PenaltyAtRimFGM,PenaltyFG2M,PtsAssisted2s,Fg2aBlocked,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,LongMidRangeFGM,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls,AtRimPctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,Arc3Assists,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,DefArc3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,Blocks,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,RecoveredBlocks,OffensiveGoaltends,BlocksRecoveredPct,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3,FTOffRebounds,OffFTReboundPct
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,973.0,16,2.0,34,30,8.0,4.0,3.0,64,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,9.0,39.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.875,0.9,1.0,0.25,16.216216216216218,0.08333333333333333,0.06666666666666667,0.2,0.25,0.5,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.4600625,0.2222222222222222,6.533333333333334,23.0,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,1320.0,22,-12.0,48,49,20.0,21.0,4.0,97,2.0,,1.0,2.0,3.0,,6.0,3.0,6.0,1.0,10.0,65.0,,6.0,,9.0,1.0,,1.0,,1.0,2.0,,,,1.0,,1.0,3.0,1.0,2.0,,6.0,20.0,,1.0,0.5,0.5,,0.375,0.38461538461538464,0.5,0.5,26.923076923076923,,,,0.16666666666666666,0.08333333333333333,,,0.25,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5323272727272728,0.6,11.283333333333331,26.350000000000005,0.4166666666666667,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,0.5,0.5,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,0.61395,0.5807599999999999,0.07692307692307693,0.14285714285714285,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,415.0,7,,14,17,3.0,5.0,,31,,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,5.0,13.0,,3.0,,3.0,,,,,,,4.0,5.0,5.0,,,,2.0,1.0,2.0,,3.0,3.0,,1.0,0.5,0.5,,0.5,0.625,1.5,0.6666666666666666,28.57142857142857,0.5,0.5555555555555556,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5095666666666667,0.6,7.0,24.95,0.21428571428571427,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.5,,,0.3333333333333333,,,,,,1.0,1.0,,,,,0.6309,0.25,0.5,,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201576,1610612743,Anthony Randolph,Anthony Randolph,201576,DEN,1786.0,30,-4.0,63,63,31.0,32.0,5.0,126,8.0,1.0,3.0,,,9.0,11.0,,,8.0,26.0,77.0,7.0,13.0,6.0,,,,,,,,5.0,6.0,6.0,1.0,,2.0,4.0,8.0,11.0,3.0,13.0,31.0,3.0,,,,0.8181818181818182,0.8181818181818182,0.8666666666666667,1.0833333333333333,,24.999999999999996,0.2631578947368421,0.21739130434782608,0.14285714285714285,0.7272727272727273,0.2727272727272727,0.3333333333333333,0.5,,,,,0.7272727272727273,0.5570272727272727,0.5,3.0454545454545463,,0.49206349206349204,3.0,,,,,,,,,,,,3.0,,,,,1.0,4.0,,1.0,,,,,,,,1.0,,,,,,,0.7490666666666667,0.3333333333333333,0.3333333333333333,,,1.0,,0.25,0.375,,8.0,3.0,3.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,0.3333333333333333,0.5,1.0,1.0,1.0,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,1141.0,19,-22.0,39,40,14.0,18.0,2.0,79,1.0,,,,1.0,2.0,4.0,,3.0,,4.0,55.0,,4.0,4.0,,3.0,3.0,6.0,3.0,2.0,15.0,,,,2.0,,2.0,1.0,1.0,,,4.0,14.0,,,,,0.5,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.42857142857142855,21.951219512195124,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.5714285714285714,0.4582071428571428,1.0,13.125,25.53333333333333,0.358974358974359,1.0,3.0,,,,,2.0,,,,,,3.0,,,2.0,,,,,0.6666666666666666,,0.42857142857142855,0.2857142857142857,,,,,0.3333333333333333,,,,,,,0.3692,,,,,,,,,,,,2.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,0.6666666666666666,0.25,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,178.0,3,-6.0,6,6,,,,12,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,964.0,16,2.0,34,30,22.0,20.0,3.0,64,,,,,,,,,,2.0,2.0,41.0,2.0,2.0,,,,,,,,,1.0,2.0,3.0,1.0,,1.0,2.0,2.0,2.0,,2.0,22.0,,,,,,,1.0,1.0,,5.405405405405405,0.09090909090909091,0.15384615384615385,,,,,,,,,,,,1.0,,,0.6470588235294118,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,0.5,,0.2,1.0,,,,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,0.2,0.1111111111111111,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,1610612743,Andre Iguodala,Andre Iguodala,2738,DEN,1259.0,21,2.0,44,45,27.0,28.0,5.0,89,1.0,,,,,2.0,3.0,1.0,3.0,6.0,13.0,60.0,4.0,7.0,2.0,3.0,2.0,1.0,3.0,,2.0,7.0,1.0,2.0,2.0,1.0,,1.0,,4.0,6.0,1.0,7.0,27.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.7222222222222222,0.875,0.5,20.408163265306122,0.1,0.16666666666666666,0.2,0.16666666666666666,,,,,,,,0.6666666666666666,0.5242749999999999,0.5384615384615384,12.433333333333335,25.36666666666667,0.6136363636363636,,2.0,,,,1.0,3.0,1.0,2.0,1.0,2.0,4.0,,1.0,2.0,3.0,1.0,,2.0,0.5,0.75,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.5,0.3333333333333333,0.415975,0.4797,0.25,0.4,0.3076923076923077,1.0,,0.5,,,,1.0,,,2.0,,,1.0,1.0,,,,1.0,,,,,,,0.5,0.5,,,,,,1.0,1.0,,,1.0,,,,,0.5,0.5,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201585,1610612743,Kosta Koufos,Kosta Koufos,201585,DEN,281.0,5,1.0,10,12,7.0,9.0,2.0,22,,,,,,,,,,,,12.0,,,,,,,,,,,,,2.0,,,,2.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202933,1610612743,Julyan Stone,Julyan Stone,202933,DEN,248.0,4,9.0,9,8,9.0,8.0,,17,,,,,,,,,,2.0,2.0,4.0,2.0,2.0,,,,1.0,1.0,,,3.0,,,,,,,,1.0,2.0,,2.0,9.0,,,,,,,1.0,1.0,,11.11111111111111,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
