EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,PtsAssisted2s,LostBallSteals,DeadBallTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,Blocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,RecoveredBlocks,OffensiveGoaltends,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,OffArc3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTDefRebounds,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,DefensiveGoaltends,DefFTReboundPct,PtsUnassisted3s,3SecondViolations,BlockedShortMidRange,on,LostBallOutOfBoundsTurnovers,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,Defensive 3 Seconds Violations,BlockedArc3,FTOffRebounds,OffFTReboundPct
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,4231.0,71,20,143,137,56.0,61,19.0,280,5.0,10.0,3.0,5.0,1.0,1.0,2.0,10.0,2.0,4.0,1.0,1.0,2.0,7.0,1.0,1.0,4.0,9.0,24.0,3.0,8.0,8.0,35.0,148.0,3.0,6.0,1.0,6.0,3.0,7.0,1.0,4.0,2.0,11.0,18.0,9.0,2.0,7.0,2.0,3.0,9.0,3.0,12.0,2.0,1.0,6.0,2.0,1.0,27.0,2.0,4.0,1.0,5.0,6.0,6.0,12.0,3.0,1.0,1.0,8.0,5.0,3.0,8.0,1.0,5.0,8.0,1.0,10.0,1.0,1.0,4.0,1.0,11.0,56.0,1.0,1.0,0.375,0.25,0.375,0.375,0.5,0.42857142857142855,0.421875,0.42857142857142855,0.4090909090909091,0.4722222222222222,0.42857142857142855,0.4583333333333333,0.25,0.125,0.2,0.1,26.82926829268293,1.0,0.1111111111111111,0.09302325581395349,0.05,0.08695652173913043,0.09230769230769231,0.09090909090909091,0.1111111111111111,0.1111111111111111,0.0625,0.2,0.14285714285714285,0.09090909090909091,0.1,0.058823529411764705,0.1875,0.3125,0.5,0.625,0.3125,0.2,0.2222222222222222,0.125,0.5,0.5,0.03125,1.0,1.0,1.0,0.21875,0.2857142857142857,0.2857142857142857,1.0,0.7142857142857143,0.6,0.14285714285714285,0.09090909090909091,1.0,0.36363636363636365,0.25,0.5625,0.2857142857142857,0.44764062499999996,0.5434916666666666,0.4252181818181818,0.11428571428571428,0.14814814814814814,0.17142857142857143,0.3142857142857143,6.641666666666668,26.237500000000004,0.3916083916083916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,4488.0,75,1,148,146,50.0,58,22.0,294,4.0,5.0,2.0,3.0,,1.0,2.0,5.0,2.0,6.0,4.0,14.0,2.0,9.0,2.0,1.0,7.0,8.0,16.0,6.0,23.0,9.0,43.0,169.0,2.0,5.0,5.0,9.0,1.0,4.0,3.0,10.0,2.0,13.0,4.0,18.0,2.0,9.0,2.0,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,1.0,2.0,3.0,1.0,4.0,3.0,7.0,1.0,3.0,2.0,2.0,,2.0,4.0,,1.0,8.0,,12.0,,,6.0,,13.0,50.0,,1.0,0.2608695652173913,0.3,0.2608695652173913,0.5,0.4,0.25,0.4358974358974359,0.35,0.39285714285714285,0.4777777777777778,0.375,0.43333333333333335,0.5897435897435898,0.0625,0.2,,28.488372093023255,0.5,0.023255813953488372,0.046511627906976744,0.2,0.043478260869565216,0.06896551724137931,0.045454545454545456,,0.05555555555555555,0.07692307692307693,0.08333333333333333,,,0.05,0.23076923076923078,0.043478260869565216,0.1282051282051282,0.8,1.0,0.1282051282051282,0.4,0.4,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.358974358974359,0.2857142857142857,0.2857142857142857,1.0,0.23076923076923078,0.2222222222222222,0.2222222222222222,1.0,0.3,0.6666666666666666,0.2,0.07142857142857142,,0.5,0.14285714285714285,0.717948717948718,0.2222222222222222,0.501582894736842,0.4789111111111111,0.4722923076923077,0.13333333333333333,0.2727272727272727,0.20930232558139536,0.3023255813953488,10.475,25.126086956521743,0.33783783783783783,1.0,3.0,2.0,3.0,1.0,2.0,12.0,1.0,2.0,5.0,11.0,2.0,2.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571,0.2,0.75,0.5,1.0,0.5,0.3,0.3333333333333333,1.0,0.21428571428571427,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201163,1610612743,Wilson Chandler,Wilson Chandler,201163,DEN,5199.0,87,13,177,177,57.0,64,32.0,354,2.0,5.0,,1.0,1.0,2.0,2.0,6.0,,2.0,2.0,7.0,4.0,8.0,1.0,2.0,2.0,4.0,13.0,6.0,15.0,2.0,28.0,176.0,2.0,4.0,2.0,6.0,1.0,4.0,3.0,5.0,2.0,13.0,2.0,18.0,,8.0,4.0,,3.0,3.0,6.0,2.0,1.0,3.0,,,15.0,,3.0,5.0,3.0,8.0,3.0,11.0,2.0,7.0,,1.0,,1.0,4.0,,1.0,3.0,,2.0,,,1.0,,13.0,57.0,,1.0,0.4,0.6,0.4,0.3076923076923077,0.5,0.25,0.4642857142857143,0.3333333333333333,0.6111111111111112,0.4827586206896552,0.42857142857142855,0.65,0.5357142857142857,,,,15.492957746478874,0.25,0.06666666666666667,0.05,0.15625,,0.1038961038961039,0.03225806451612903,,0.13043478260869565,,,,0.13333333333333333,0.058823529411764705,0.14814814814814814,0.1111111111111111,0.17857142857142858,0.4,0.4,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.07142857142857142,,,0.25,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.5,0.5,1.0,0.16666666666666666,,0.16666666666666666,0.2222222222222222,0.5,0.2222222222222222,1.0,0.7142857142857143,0.5,0.5330571428571428,0.5050250000000001,0.5669666666666666,0.034482758620689655,0.07142857142857142,0.21428571428571427,0.4642857142857143,7.107692307692308,24.3,0.3220338983050847,,1.0,1.0,3.0,,2.0,6.0,7.0,3.0,4.0,9.0,,1.0,,,1.0,3.0,0.75,0.75,,0.5,1.0,,,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,7145.0,119,-17,240,238,82.0,95,40.0,478,11.0,17.0,,1.0,3.0,7.0,4.0,10.0,9.0,25.0,,1.0,2.0,10.0,3.0,,4.0,24.0,52.0,2.0,11.0,12.0,66.0,261.0,1.0,4.0,3.0,6.0,6.0,14.0,,4.0,5.0,17.0,40.0,6.0,,10.0,2.0,4.0,15.0,7.0,22.0,6.0,1.0,10.0,3.0,2.0,51.0,2.0,1.0,3.0,4.0,7.0,3.0,10.0,,5.0,4.0,4.0,4.0,,6.0,,2.0,13.0,1.0,14.0,3.0,1.0,6.0,2.0,17.0,82.0,2.0,1.0,0.18181818181818182,,0.18181818181818182,0.46153846153846156,0.25,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.3333333333333333,0.47794117647058826,0.375,0.425,0.1746031746031746,0.07692307692307693,0.17647058823529413,0.1,25.874125874125877,0.6666666666666666,0.06451612903225806,0.012195121951219513,0.07894736842105263,0.046511627906976744,0.07,0.024,0.043478260869565216,,,,0.058823529411764705,0.047619047619047616,0.08333333333333333,0.06060606060606061,,0.2698412698412698,0.6470588235294118,0.7857142857142857,0.15873015873015872,0.4,0.4444444444444444,0.3968253968253968,0.36,0.36,0.015873015873015872,,,,0.15873015873015872,0.2,0.2,1.0,0.14285714285714285,,0.42857142857142855,0.3888888888888889,0.42857142857142855,0.2222222222222222,,0.4444444444444444,0.2,0.4787333333333333,0.4537333333333333,0.47858055555555556,0.09090909090909091,0.10909090909090909,0.09090909090909091,0.25757575757575757,11.20576923076923,25.8,0.3416666666666667,,,,,1.0,1.0,8.0,1.0,2.0,4.0,8.0,,2.0,,,,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2727272727272727,0.25,,,,,,,,,,,,,,,,0.2,,1.0,2.0,0.07692307692307693,0.3333333333333333,1.0,,,,,,,,,,True,,,,,,,,,,,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,8685.0,145,8,290,285,101.0,110,45.0,575,17.0,21.0,2.0,4.0,7.0,8.0,3.0,10.0,,1.0,,,,,,,,20.0,32.0,,,11.0,51.0,307.0,2.0,4.0,,9.0,9.0,13.0,,,3.0,21.0,4.0,,4.0,,,1.0,1.0,,1.0,,,1.0,,,2.0,2.0,10.0,9.0,19.0,30.0,12.0,42.0,2.0,5.0,2.0,2.0,1.0,1.0,5.0,,2.0,14.0,2.0,15.0,3.0,,7.0,2.0,21.0,101.0,,,,,,0.625,0.5,0.6923076923076923,0.625,0.5,0.6923076923076923,0.6710526315789473,0.6428571428571429,0.7,,0.03125,,0.1,12.609970674486803,0.4,0.2345679012345679,0.10989010989010989,0.20454545454545456,0.0392156862745098,0.224,0.08450704225352113,0.08333333333333333,0.1388888888888889,0.0967741935483871,,0.2857142857142857,0.2222222222222222,0.21212121212121213,0.1891891891891892,0.18181818181818182,0.65625,0.8095238095238095,0.8095238095238095,0.3125,0.3,0.3333333333333333,0.03125,,,,,,,,,,,1.0,0.5,,0.6153846153846154,0.875,,,0.65625,,0.533584375,0.6159333333333333,0.4968923076923077,0.19444444444444445,0.19444444444444445,0.17647058823529413,0.4117647058823529,4.178125,,0.3482758620689655,,,,,,5.0,36.0,3.0,3.0,6.0,22.0,,,,,1.0,4.0,0.9,1.0,,0.8823529411764706,1.0,,,,,,,,,,5.0,,1.0,1.0,1.0,,0.2857142857142857,1.0,,,0.0625,,,2.0,1.0,3.0,1.0,1.0,0.4,,,,True,,,,,,,,,,,
2738,1610612743,Andre Iguodala,Andre Iguodala,2738,DEN,7035.0,117,11,237,232,86.0,84,37.0,469,5.0,6.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,8.0,,2.0,8.0,14.0,2.0,3.0,4.0,9.0,19.0,8.0,16.0,9.0,51.0,250.0,2.0,2.0,2.0,12.0,1.0,2.0,3.0,5.0,4.0,15.0,8.0,21.0,4.0,14.0,8.0,1.0,14.0,6.0,20.0,3.0,3.0,9.0,4.0,1.0,46.0,1.0,4.0,4.0,9.0,15.0,5.0,20.0,,4.0,4.0,5.0,4.0,1.0,11.0,1.0,8.0,10.0,,12.0,,,5.0,1.0,15.0,86.0,1.0,0.875,0.5,0.6,0.5,0.47368421052631576,1.0,0.5,0.6,1.25,0.7857142857142857,0.6219512195121951,1.2,0.75,0.45714285714285713,0.05263157894736842,0.16666666666666666,,18.705035971223023,0.45454545454545453,0.15254237288135594,0.05714285714285714,0.10256410256410256,0.023809523809523808,0.1326530612244898,0.044642857142857144,0.0625,0.07692307692307693,0.03571428571428571,,,0.058823529411764705,0.32,0.09090909090909091,,0.17142857142857143,0.8333333333333334,1.0,0.14285714285714285,0.4,0.4,0.22857142857142856,0.25,0.25,0.05714285714285714,,,,0.4,0.5714285714285714,0.5714285714285714,0.875,0.5,1.0,0.5,0.14285714285714285,1.0,0.5714285714285714,0.75,0.6285714285714286,0.5714285714285714,0.4871114285714286,0.5645833333333333,0.5170142857142858,0.125,0.20833333333333334,0.23529411764705882,0.29411764705882354,10.11578947368421,25.550000000000004,0.3628691983122363,,,,1.0,2.0,2.0,10.0,,6.0,,3.0,,2.0,,,,,0.5555555555555556,0.7142857142857143,1.0,0.4,0.5,1.0,,,,,0.14285714285714285,,,,,,,,,,0.16666666666666666,,2.0,2.0,0.03333333333333333,1.0,1.0,2.0,,1.0,,,0.4,3.0,,,True,,,,,,,,,,,
201576,1610612743,Anthony Randolph,Anthony Randolph,201576,DEN,964.0,16,2,34,30,22.0,20,3.0,64,5.0,5.0,,,2.0,2.0,1.0,2.0,,,,,,,,,,6.0,7.0,,,6.0,18.0,41.0,,,,,2.0,2.0,,,5.0,9.0,4.0,,,,,1.0,,,,,,,,,,,,,3.0,3.0,,3.0,,1.0,1.0,1.0,,1.0,2.0,,1.0,7.0,1.0,9.0,3.0,,4.0,2.0,9.0,22.0,2.0,,,,,0.8571428571428571,,1.0,0.8571428571428571,,1.0,0.9,,1.125,,0.14285714285714285,,0.5,32.432432432432435,0.5,0.2727272727272727,,,,0.23076923076923078,,,,,,,0.4,0.25,,,0.7142857142857143,1.0,1.0,0.2857142857142857,0.5,1.0,,,,,,,,,,,,,,,1.0,1.0,,,0.7142857142857143,,0.5605285714285715,,0.6931499999999999,0.5,0.5,,0.5,3.014285714285714,,0.6470588235294118,,,,,,,8.0,,1.0,,1.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,2327.0,39,13,73,74,13.0,17,17.0,147,5.0,10.0,2.0,3.0,,1.0,2.0,3.0,,,,,,,,,,7.0,13.0,,,3.0,17.0,70.0,2.0,3.0,,4.0,,1.0,,,,,4.0,,4.0,,,1.0,,,,,,,,,,5.0,5.0,4.0,4.0,9.0,10.0,19.0,1.0,1.0,,1.0,,1.0,6.0,1.0,2.0,4.0,,5.0,1.0,,3.0,,,13.0,,,,,,0.5384615384615384,0.6666666666666666,,0.5384615384615384,0.6666666666666666,,0.5666666666666667,0.6666666666666666,,,0.07692307692307693,0.1,,21.875,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.3125,0.2,0.21739130434782608,0.14285714285714285,0.42857142857142855,,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2,0.2857142857142857,0.2,0.7692307692307693,0.5,0.5555555555555556,0.23076923076923078,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,1.0,0.6666666666666666,,1.0,,,,0.7692307692307693,,0.5197769230769231,0.6189333333333332,0.5575,0.2,0.2,0.23529411764705882,,2.276923076923077,,0.1780821917808219,,,,,,,10.0,1.0,5.0,,3.0,1.0,1.0,,,3.0,,0.7142857142857143,1.0,,0.6,1.0,,,,,,,,,,1.0,,3.0,3.0,2.0,,,0.6666666666666666,,,0.2222222222222222,,,1.0,,1.0,,1.0,1.0,,2.0,,True,,,,,,,,,,,
201585,1610612743,Kosta Koufos,Kosta Koufos,201585,DEN,1383.0,23,-14,46,44,14.0,18,3.0,90,,,,,,,,3.0,,,,,,,,,,,3.0,,,,,53.0,,,,,,1.0,,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,6.0,,,,2.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,6.122448979591836,,0.125,,,,0.09523809523809523,,,,,,0.4,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.40406666666666674,,0.3895,,,,,9.633333333333333,,0.30434782608695654,,,,,,,,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,1.0,,3.0,2.0,2.0,,,0.6666666666666666,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,
202933,1610612743,Julyan Stone,Julyan Stone,202933,DEN,618.0,10,6,18,17,15.0,11,2.0,35,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,16.0,,,,,,,,,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,2.0,15.0,,,,,,,,,,,,1.0,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.8333333333333334,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
