EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Usage,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,ShootingFouls,BlockingFouls,FoulsDrawn,Charge Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FtPoints,Points,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Offensive Fouls,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyPointsPct,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,NonHeaveArc3FGA,FTOffRebounds,OffRebounds,LostBallTurnovers,SecondChanceTurnovers,TwoPtShootingFoulsDrawn,SecondChanceTsPct,FG3APct,OffFTReboundPct,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Steals,BadPassSteals,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimPctBlocked,on,SecondChanceFG2M,Corner3Assists,LongMidRangeAssists,Travels,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFGM,PtsPutbacks,LostBallSteals,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts
101130,1610612737,Johan Petro,Johan Petro,101130,ATL,207.0,3,-5,6,6,6.0,6,2.0,12,1.0,1.0,2.0,7,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,37.5,1.0,0.5,0.5,0.4196,0.4196,11.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,180.0,3,-2,6,6,6.0,6,1.0,12,1.0,,1.0,6,1.0,,,,,1.0,,,,,6.0,,28.57142857142857,,1.0,,0.4224,0.4224,7.4,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,105.0,2,-1,3,5,3.0,5,,8,,,,3,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,1610612737,DeShawn Stevenson,DeShawn Stevenson,2052,ATL,310.0,5,-6,10,11,8.0,9,2.0,21,,,,10,,,,1.0,,2.0,,,,,8.0,,8.333333333333334,,,,,,,0.8,1.0,,,,,,,2.0,3.0,3.0,0.4,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612737,Dahntay Jones,Dahntay Jones,2563,ATL,1136.0,19,-1,38,40,28.0,38,5.0,78,,2.0,4.0,34,4.0,,1.0,1.0,1.0,1.0,,,,,28.0,,14.285714285714286,,,0.5,0.49629999999999996,0.49629999999999996,10.100000000000001,0.7368421052631579,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.043478260869565216,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,0.25,0.25,0.25,0.25,0.4,0.4,0.09090909090909091,0.5,0.5,0.5,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,1610612737,Devin Harris,Devin Harris,2734,ATL,212.0,4,-7,7,7,5.0,5,2.0,14,,1.0,1.0,9,1.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,5.0,,55.55555555555556,1.0,,0.5,0.461075,0.461075,20.5,0.7142857142857143,,,1.0,,2.0,,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,2.0,2.0,,2.0,2.0,,,,2.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,949.0,16,3,32,33,22.0,31,4.0,65,2.0,3.0,8.0,26,5.0,,,,,1.0,,,,,22.0,1.0,28.571428571428573,,0.25,0.375,0.494975,0.4946,8.8375,0.6875,,,2.0,,4.0,1.0,1.0,2.0,5.0,6.0,0.14285714285714285,0.19047619047619047,,2.0,,,,0.2857142857142857,0.2,2.0,3.0,2.0,2.0,4.0,3.0,11.0,3.0,3.0,9.0,2.0,,,9.0,0.5,0.6,0.5,0.6,0.55,0.6428571428571429,0.2,0.375,0.6666666666666666,0.6666666666666666,0.4,1.0,0.375,0.8181818181818182,,,,,,,,,1.0,,,1.0,,,,,,0.1111111111111111,0.1111111111111111,,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.75,0.75,0.125,0.5,0.5,0.1111111111111111,0.07142857142857142,0.2,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,65.0,1,-1,2,4,2.0,4,,6,,,,3,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201229,1610612737,Anthony Tolliver,Anthony Tolliver,201229,ATL,826.0,14,5,28,29,20.0,29,3.0,57,,,1.0,24,,,,,,1.0,1.0,1.0,1.0,1.0,20.0,1.0,20.0,1.0,,,0.53933,0.504225,0.7,0.7142857142857143,,,2.0,,3.0,1.0,1.0,1.0,2.0,2.0,0.09090909090909091,0.058823529411764705,,,,,,,,1.0,1.0,,,1.0,1.0,9.0,,1.0,4.0,,,,4.0,1.0,,0.8,0.75,0.75,0.6666666666666666,0.1111111111111111,0.2,1.0,1.0,,,1.0,0.4444444444444444,4.0,2.0,4.0,,,2.0,4.0,,,,,1.0,,0.8,,0.8,1.0,0.2,1.0,,26.525,,,,,2.0,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,,,0.5,,,,,1.0,,,,,,,,,,2.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,52.0,1,-4,2,3,,1,,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
