EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGA,PenaltyCorner3FGA,PtsAssisted3s,LostBallSteals,Travels,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,Assisted3sPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,Arc3PctAssisted,PenaltyCorner3Frequency,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGM,PenaltyCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,on,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,3SecondViolations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,6170.0,103,-11.0,190,185,87,109,22.0,375,10.0,12.0,6.0,8.0,7.0,15.0,4.0,11.0,4.0,11.0,1.0,2.0,7.0,21.0,38.0,4.0,11.0,19.0,73.0,218,1.0,1.0,2.0,2.0,10.0,18.0,2.0,7.0,13.0,39.0,4.0,38.0,12.0,11.0,4.0,2.0,13.0,2.0,15.0,1.0,1.0,9.0,2.0,2.0,32.0,1.0,1.0,9.0,10.0,1.0,11.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,6.0,2.0,3.0,1.0,8.0,1.0,21.0,1.0,1.0,21.0,2.0,1.0,5.0,6.0,39.0,87,2.0,6.0,0.09523809523809523,0.09523809523809523,0.36363636363636365,0.2857142857142857,0.36363636363636365,0.5526315789473685,0.5555555555555556,0.5510204081632653,0.52,0.6206896551724138,0.3333333333333333,0.609375,0.22448979591836735,0.05263157894736842,0.08333333333333333,0.06666666666666667,29.223744292237445,0.6666666666666666,0.1323529411764706,0.017857142857142856,0.0625,0.11904761904761904,0.011111111111111112,0.045454545454545456,0.045454545454545456,0.20833333333333334,0.13636363636363635,0.08333333333333333,0.05,0.24489795918367346,0.8333333333333334,0.9090909090909091,0.2,0.30612244897959184,0.4666666666666667,0.5,0.22448979591836735,0.36363636363636365,0.36363636363636365,0.22448979591836735,0.36363636363636365,0.36363636363636365,0.5,0.32,0.75,0.28,0.2857142857142857,0.46938775510204084,0.36363636363636365,0.42858541666666666,0.379975,0.42813599999999996,0.09615384615384616,0.12195121951219512,0.0273972602739726,0.5342465753424658,8.58421052631579,27.963636363636365,0.45789473684210524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101142,1610612746,Ronny Turiaf,Ronny Turiaf,101142,LAC,3121.0,52,11.0,89,89,31,34,13.0,178,6.0,9.0,2.0,2.0,,,,,,,,,,6.0,9.0,,,2.0,14.0,89,4.0,,1.0,7.0,2.0,2.0,,,2.0,6.0,8.0,4.0,,,,1.0,,,,,,,,,,4.0,,2.0,3.0,4.0,7.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,5.0,,14.0,1.0,2.0,2.0,,4.0,,,,2.0,6.0,31,1.0,2.0,0.6666666666666666,1.0,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6363636363636364,0.7,0.75,,0.1111111111111111,0.1111111111111111,,11.538461538461538,1.0,0.05714285714285714,0.12903225806451613,,0.0425531914893617,0.08888888888888889,0.1111111111111111,0.07142857142857142,,0.06666666666666667,,1.0,1.0,0.6666666666666666,0.75,0.6666666666666666,,,,,,,,,,,1.0,1.0,,,1.0,,0.5595666666666665,0.582525,0.51935,,,0.5,0.42857142857142855,1.5777777777777777,,0.34831460674157305,3.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.75,0.75,0.25,0.21428571428571427,0.5,1.0,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,5102.0,85,-5.0,153,156,43,77,18.0,309,2.0,4.0,2.0,2.0,1.0,5.0,2.0,3.0,4.0,11.0,,2.0,4.0,5.0,12.0,4.0,12.0,3.0,25.0,167,2.0,,1.0,3.0,3.0,4.0,2.0,5.0,1.0,13.0,8.0,2.0,3.0,11.0,4.0,,10.0,,10.0,,,5.0,2.0,3.0,20.0,4.0,5.0,7.0,14.0,4.0,18.0,1.0,4.0,2.0,7.0,5.0,2.0,,2.0,9.0,,5.0,,11.0,,12.0,5.0,,4.0,,,1.0,1.0,13.0,43,,1.0,0.8,0.8,0.3333333333333333,0.4,0.3333333333333333,0.4166666666666667,0.75,0.4583333333333333,0.6666666666666666,0.4807692307692308,0.5,0.65,0.5,,,,19.886363636363637,0.7777777777777778,0.12727272727272726,0.0975609756097561,0.3125,0.16901408450704225,0.05555555555555555,0.13333333333333333,0.2857142857142857,0.1111111111111111,0.043478260869565216,0.4444444444444444,0.06666666666666667,0.16666666666666666,0.5,0.5,1.0,0.20833333333333334,0.2,0.2,0.125,0.6666666666666666,0.6666666666666666,0.4583333333333333,0.36363636363636365,0.36363636363636365,,0.2222222222222222,1.0,0.4444444444444444,0.5,0.6666666666666666,0.36363636363636365,0.4726979166666667,0.469,0.46562777777777775,0.04,0.07692307692307693,0.12,0.52,9.558333333333334,25.666666666666668,0.28104575163398693,1.0,2.0,1.0,,2.0,3.0,5.0,4.0,5.0,3.0,,0.5,0.5,0.25,0.07142857142857142,0.6,1.0,0.5,1.0,1.0,1.0,9.0,2.0,1.0,1.0,3.0,3.0,1.0,0.75,0.08333333333333333,0.14285714285714285,1.0,0.041666666666666664,0.75,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,4672.0,78,3.0,138,142,41,59,19.0,280,8.0,11.0,,,,3.0,2.0,2.0,1.0,5.0,1.0,1.0,3.0,10.0,16.0,1.0,6.0,8.0,31.0,152,3.0,1.0,,4.0,1.0,2.0,1.0,3.0,1.0,6.0,8.0,12.0,3.0,5.0,1.0,1.0,10.0,4.0,14.0,2.0,2.0,6.0,1.0,3.0,32.0,1.0,2.0,7.0,9.0,2.0,11.0,,1.0,1.0,3.0,,1.0,,3.0,4.0,,4.0,,8.0,,7.0,,,12.0,,,5.0,1.0,6.0,41,1.0,1.0,0.4,0.4444444444444444,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.625,0.5,0.5227272727272727,0.5,0.5535714285714286,0.5,0.5,0.2727272727272727,0.0625,,0.3333333333333333,19.875776397515526,0.75,0.1346153846153846,0.024390243902439025,0.11764705882352941,0.13043478260869565,0.030303030303030304,0.08333333333333333,0.15,,0.2,,,0.5,0.7272727272727273,0.7272727272727273,0.5,0.13636363636363635,,,0.09090909090909091,1.0,1.0,0.22727272727272727,0.2,0.2,0.25,,,0.6,0.3333333333333333,0.7727272727272727,0.2,0.4380272727272727,0.43585,0.3961,0.18518518518518517,0.23809523809523808,0.12903225806451613,0.1935483870967742,5.4625,25.700000000000003,0.2971014492753623,1.0,2.0,2.0,2.0,,1.0,2.0,1.0,2.0,1.0,,0.6666666666666666,0.5,,,0.5,0.5,0.5,,1.0,,,,,,,,1.0,,,0.25,,0.045454545454545456,,,1.0,1.0,0.04,0.05263157894736842,,,,,,,,,,,,,,,,,,,True,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,9688.0,161,-1.0,293,292,110,156,35.0,585,4.0,10.0,2.0,6.0,5.0,13.0,9.0,17.0,2.0,12.0,2.0,,1.0,18.0,40.0,6.0,22.0,11.0,65.0,326,5.0,2.0,,,4.0,12.0,1.0,5.0,4.0,15.0,20.0,16.0,6.0,11.0,2.0,2.0,9.0,1.0,10.0,1.0,,8.0,,1.0,21.0,,2.0,8.0,10.0,2.0,12.0,2.0,3.0,2.0,1.0,1.0,3.0,,,4.0,,6.0,,9.0,2.0,11.0,,,11.0,,1.0,2.0,1.0,15.0,110,1.0,1.0,0.5555555555555556,0.5555555555555556,0.2727272727272727,0.2,0.2857142857142857,0.45,0.3333333333333333,0.43548387096774194,0.3235294117647059,0.48484848484848486,,0.39473684210526316,0.3548387096774194,0.05,0.2,,20.771513353115726,0.25,0.07407407407407407,,0.06666666666666667,0.07246376811594203,0.014814814814814815,,0.029411764705882353,0.09090909090909091,0.0975609756097561,0.10526315789473684,0.05714285714285714,0.16129032258064516,0.4,0.5,0.5,0.20967741935483872,0.38461538461538464,0.38461538461538464,0.27419354838709675,0.5294117647058824,0.5294117647058824,0.1935483870967742,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.35294117647058826,0.3333333333333333,0.058823529411764705,,0.5161290322580645,0.18181818181818182,0.4616655737704919,0.45448000000000005,0.47253437499999995,0.06153846153846154,0.047619047619047616,,0.23076923076923078,11.129999999999999,26.472727272727273,0.37542662116040953,,2.0,,,,2.0,1.0,,1.0,,,,,,,,0.2857142857142857,,,10.0,4.0,12.0,1.0,,1.0,,,,0.6666666666666666,,,0.4444444444444444,0.16129032258064516,0.5,0.23529411764705882,2.0,1.0,0.04081632653061224,0.05263157894736842,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.4,0.4,0.75,0.25,0.08695652173913043,,,,,True,,,,,,,
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,7201.0,120,16.0,221,220,86,117,26.0,441,9.0,14.0,4.0,7.0,2.0,3.0,1.0,3.0,1.0,7.0,1.0,,3.0,12.0,20.0,2.0,10.0,14.0,44.0,235,3.0,1.0,2.0,8.0,6.0,9.0,1.0,4.0,6.0,21.0,16.0,8.0,,7.0,1.0,3.0,3.0,,3.0,,,2.0,1.0,,6.0,5.0,1.0,10.0,14.0,6.0,20.0,,3.0,2.0,2.0,1.0,1.0,,1.0,3.0,,9.0,,17.0,1.0,9.0,1.0,,16.0,,,6.0,2.0,21.0,86,2.0,2.0,0.6666666666666666,0.8888888888888888,0.2,0.25,0.2,0.6,0.6666666666666666,0.5,0.5769230769230769,0.5789473684210527,0.8,0.6176470588235294,0.3333333333333333,0.15,0.21428571428571427,,16.141732283464567,0.6666666666666666,0.12048192771084337,0.078125,0.05,0.10679611650485436,0.06,0.09090909090909091,0.08333333333333333,0.16,0.11764705882352941,0.08333333333333333,,0.4666666666666667,0.6428571428571429,0.8181818181818182,0.6666666666666666,0.1,0.6666666666666666,0.6666666666666666,0.1,0.3333333333333333,0.3333333333333333,0.23333333333333334,0.14285714285714285,0.16666666666666666,0.25,0.5384615384615384,0.5714285714285714,0.23076923076923078,,0.8,0.14285714285714285,0.5102883333333333,0.548775,0.5293653846153846,0.16666666666666666,0.23076923076923078,0.18181818181818182,0.4772727272727273,5.08,26.130000000000003,0.3891402714932127,3.0,3.0,3.0,6.0,3.0,,2.0,1.0,2.0,1.0,,1.0,0.75,0.25,0.11538461538461539,0.5,0.75,1.0,,3.0,1.0,6.0,1.0,,1.0,,,1.0,1.0,,,1.0,0.1,1.0,0.07692307692307693,1.0,,0.027777777777777776,0.03571428571428571,1.0,1.0,,,,,,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,0.1,0.14285714285714285,,True,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,3359.0,56,-2.0,95,93,27,47,15.0,188,6.0,9.0,1.0,2.0,1.0,1.0,,,,,,,,7.0,10.0,,,,14.0,107,4.0,,,4.0,1.0,2.0,,,,2.0,10.0,4.0,,,,,,,,,,,,,,4.0,2.0,5.0,9.0,8.0,17.0,1.0,,,1.0,,1.0,,1.0,2.0,,1.0,,7.0,1.0,5.0,1.0,,3.0,1.0,,2.0,,2.0,27,4.0,,0.7142857142857143,1.0,,,,0.7,0.5,0.7,0.5,0.6363636363636364,0.4,0.5,,,,,11.403508771929825,0.5,0.13513513513513514,0.14285714285714285,0.14285714285714285,0.13725490196078433,0.17391304347826086,0.08333333333333333,0.18181818181818182,0.07692307692307693,0.15384615384615385,0.09090909090909091,0.3333333333333333,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1,1.0,1.0,,,,,,,,1.0,0.5,,,0.9,,0.51346,0.57275,0.45405,0.18181818181818182,0.18181818181818182,0.2857142857142857,0.14285714285714285,2.2700000000000005,,0.28421052631578947,2.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,4.0,,,0.5,0.5,0.5,0.1,,1.0,0.5,,,,,,,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,4.0,,0.2222222222222222,0.26666666666666666,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,3868.0,64,-7.0,119,115,44,74,13.0,234,7.0,12.0,3.0,6.0,3.0,8.0,2.0,4.0,,,,,,12.0,24.0,,,8.0,32.0,141,6.0,,1.0,9.0,3.0,7.0,,,7.0,13.0,10.0,14.0,,,,2.0,5.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,16.0,2.0,3.0,8.0,12.0,3.0,15.0,1.0,,,3.0,1.0,3.0,1.0,2.0,6.0,,4.0,,8.0,1.0,13.0,2.0,,12.0,2.0,,3.0,4.0,13.0,44,2.0,4.0,0.4166666666666667,0.5,,,,0.5,0.42857142857142855,0.5,0.42857142857142855,0.5517241379310345,0.75,0.5909090909090909,,0.08333333333333333,0.08333333333333333,0.125,26.119402985074625,0.5,0.19047619047619047,0.058823529411764705,0.375,0.22,0.058823529411764705,0.08333333333333333,0.23076923076923078,0.2,0.14285714285714285,0.3333333333333333,0.1,0.5,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.3333333333333333,0.375,0.42857142857142855,0.16666666666666666,0.5,0.5,,,,,0.8571428571428571,0.5,,,0.5,,0.45511250000000003,0.52892,0.49217142857142854,0.12,0.12,0.28125,0.40625,7.3125,,0.3697478991596639,4.0,6.0,4.0,4.0,1.0,2.0,1.0,,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.09090909090909091,1.0,1.0,0.6666666666666666,0.5,,,,,,1.0,,,1.0,,,0.5,1.0,,,,1.0,1.0,0.058823529411764705,0.08333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,2065.0,34,-20.0,63,63,28,33,7.0,126,1.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,,5.0,1.0,,2.0,6.0,10.0,,6.0,,12.0,84,,1.0,,,2.0,3.0,,3.0,,4.0,8.0,4.0,,5.0,,1.0,,,,,,,,,,,1.0,3.0,5.0,,5.0,,2.0,1.0,,,3.0,,,3.0,1.0,,,4.0,,,,,,,,,,4.0,28,2.0,,0.6666666666666666,0.6666666666666666,,,,0.6,0.6666666666666666,0.375,0.3333333333333333,0.375,,0.3333333333333333,0.375,0.1,0.3333333333333333,,26.38888888888889,,0.15,,0.14285714285714285,0.14814814814814814,,,0.14285714285714285,,0.2222222222222222,0.2,,0.1875,0.3333333333333333,0.5,1.0,0.25,0.75,0.75,0.1875,0.6666666666666666,0.6666666666666666,0.3125,,,1.0,0.16666666666666666,1.0,0.3333333333333333,,0.5625,,0.47383437500000003,0.6027,0.4712416666666666,,,,0.3333333333333333,9.500000000000002,25.45,0.4444444444444444,,,,,1.0,1.0,2.0,2.0,2.0,2.0,,,,0.5,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,0.0625,,0.16666666666666666,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,True,,,,,,,
1497,1610612746,Chauncey Billups,Chauncey Billups,1497,LAC,678.0,11,1.0,22,19,8,19,1.0,41,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,2.0,,1.0,,2.0,24,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,8,,,1.0,1.0,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,13.043478260869565,,0.3333333333333333,,,0.2857142857142857,,,0.5,0.25,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.4408833333333333,,,,,,,3.8,26.5,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
