EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,FG2M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,Loose Ball Fouls,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,FTDefRebounds,LostBallTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,Blocked2s,BlockedAtRim,Blocks,Corner3Assists,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,ShortMidRangeAssists,Travels,Corner3FGM,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,OffThreePtRebounds,FTOffRebounds,FoulsDrawn,Offensive Fouls Drawn,3SecondViolations,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,HeaveAttempts,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffCorner3ReboundPct,PenaltyCorner3FGM,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,737.0,12,-9,24,24,9,14,2.0,48,26,2.0,3,9,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,1520.0,25,-5,49,50,31,40,7.0,99,53,1.0,2,31,0.6326530612244898,1.0,1.0,3.0,5.0,1.0,3.0,2.0,3.0,5.0,7.0,16.0,2.0,1.0,3.0,5.0,8.0,9.0,5.0,3.0,1.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,3.0,8.0,1.0,0.6,0.3333333333333333,0.6,0.6428571428571429,0.3,0.75,0.5,0.7142857142857143,0.5,1.0,22.80701754385965,0.6666666666666666,0.10526315789473684,0.06666666666666667,0.3333333333333333,0.13636363636363635,0.047619047619047616,0.14285714285714285,0.25,0.07142857142857142,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.6,0.6,1.0,0.6,0.3333333333333333,0.7142857142857143,0.6,0.5129785714285714,0.49124999999999996,0.3,0.6,0.5,15.1,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,1950.0,32,-9,64,60,27,41,10.0,124,73,1.0,4,27,0.421875,3.0,4.0,,,,,13.0,,,6.0,16.0,4.0,,,3.0,5.0,,,,1.0,2.0,3.0,2.0,,7.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,7.0,1.0,2.0,5.0,,,,,0.38461538461538464,0.25,0.46875,0.4166666666666667,,0.07692307692307693,,23.684210526315788,0.5,0.05555555555555555,0.041666666666666664,,0.045454545454545456,0.03333333333333333,0.125,,0.08333333333333333,,0.23076923076923078,0.3076923076923077,,,,,,,0.46153846153846156,,0.5315538461538462,0.443475,0.13333333333333333,0.13333333333333333,0.3125,7.661538461538461,,4.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,1.0,6.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.6,0.75,0.38461538461538464,1.0,0.25,1.0,1.0,0.16666666666666666,0.46153846153846156,0.6666666666666666,0.8,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.25,1.0,0.5866,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,810.0,14,-6,26,27,11,16,2.0,53,34,,2,11,0.4230769230769231,,,,,,,2.0,,,2.0,6.0,1.0,,,1.0,3.0,,,,,,1.0,,,3.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,4.0,,2.0,3.0,,,,,1.0,1.0,0.75,0.75,,,,17.857142857142854,,0.1111111111111111,,,0.1111111111111111,,,,0.16666666666666666,,,,,,,,,,1.0,,0.54565,0.5405,0.5,0.5,0.5,,,2.0,2.0,,,1.0,1.0,,2.0,,,1.0,1.0,4.0,,,1.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,,1.0,,0.5,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,1610612765,Derrick Coleman,Derrick Coleman,934,DET,2960.0,49,-19,93,92,32,52,14.0,185,106,5.0,6,32,0.34408602150537637,6.0,2.0,,2.0,,2.0,12.0,,2.0,3.0,9.0,5.0,,2.0,2.0,4.0,,2.0,,1.0,,,,,,3.0,,8.0,12.0,3.0,15.0,2.0,1.0,,2.0,2.0,,3.0,,2.0,4.0,,,,,0.21428571428571427,0.14285714285714285,0.3,0.25,0.14285714285714285,0.08333333333333333,,15.596330275229356,1.0,0.25806451612903225,0.08108108108108109,,0.2222222222222222,0.06818181818181818,0.1111111111111111,0.5,0.15,,0.42857142857142855,0.14285714285714285,0.14285714285714285,,,,0.2857142857142857,,0.42857142857142855,,0.43218571428571423,0.42890000000000006,0.13333333333333333,0.15384615384615385,0.4444444444444444,7.258333333333334,24.55,,4.0,,,,2.0,2.0,3.0,,1.0,2.0,1.0,4.0,2.0,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.25,,0.2,,0.3333333333333333,0.25,0.2857142857142857,,,,0.3333333333333333,0.3333333333333333,0.5,,,0.2857142857142857,,0.38527500000000003,0.2222222222222222,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.5714285714285714,0.07692307692307693,0.06666666666666667,0.4,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,904.0,15,-11,28,27,11,19,7.0,55,33,1.0,2,11,0.39285714285714285,1.0,1.0,,1.0,,1.0,6.0,,1.0,,8.0,3.0,,1.0,,4.0,,1.0,,,2.0,2.0,2.0,,4.0,3.0,,2.0,2.0,3.0,5.0,,,1.0,1.0,,1.0,,,,4.0,,,,,0.5714285714285714,0.5,0.5714285714285714,0.5,0.14285714285714285,,,22.857142857142858,,0.16666666666666666,0.23076923076923078,,0.15384615384615385,0.2,0.2,,0.25,,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,0.25,,0.7142857142857143,,0.51135,0.49258749999999996,,,0.5,4.666666666666667,25.3,3.0,4.0,1.0,2.0,1.0,1.0,,4.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,,,,,,,,,0.75,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,,0.5714285714285714,0.75,0.75,0.6666666666666666,,,,1.0,0.5,0.25,1.0,0.55745,0.25,,,1.0,,,,,,,,0.3333333333333333,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,1887.0,31,-19,53,54,11,24,9.0,107,67,,1,11,0.20754716981132076,1.0,3.0,,1.0,,,5.0,,1.0,,2.0,1.0,,,,,,1.0,,,2.0,3.0,1.0,1.0,7.0,,1.0,4.0,5.0,,5.0,2.0,1.0,2.0,4.0,1.0,,,,,,,,,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,15.625,0.5,0.19047619047619047,,0.3333333333333333,0.20833333333333334,,,,0.23076923076923078,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,,,,,,0.3333333333333333,,0.4017833333333333,0.2657,,,,14.12,26.9,1.0,1.0,,,,,,1.0,,,,,,2.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,,,0.2,,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,0.25,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,1076.0,18,3,33,34,8,17,3.0,67,29,,1,8,0.24242424242424243,1.0,2.0,,,,,6.0,,1.0,1.0,7.0,,,1.0,,,,,,,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,2.0,,1.0,,,,,,0.42857142857142855,,0.4375,,0.14285714285714285,,,24.324324324324326,1.0,,,,,,,,,,0.14285714285714285,0.2857142857142857,,,,,,,0.5714285714285714,,0.5394214285714286,0.56595,0.125,0.14285714285714285,,7.1499999999999995,22.9,1.0,3.0,,,,,1.0,3.0,,,,,,6.0,,,,2.0,2.0,,,,,,,0.5,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,,,0.56595,,,,1.0,,1.0,1.0,,,,0.5,,,,0.5,0.5,,,,,,,,,,,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,1610612765,Smush Parker,Smush Parker,2470,DET,1010.0,17,-8,31,32,7,8,5.0,63,32,,1,7,0.22580645161290322,,3.0,,,,,5.0,,,1.0,5.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,0.4,,0.4,,,,,18.91891891891892,1.0,,0.06666666666666667,,,0.058823529411764705,,,,,,0.6,,,,,,,0.4,,0.51164,0.4017,,,,10.34,,2.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,2.0,,4.0,,,,,,,,,,1.0,1.0,1.0,0.4,1.0,,1.0,1.0,,0.4,1.0,1.0,1.0,,,,1.0,1.0,,,0.6839,0.4,,,,,,,1.0,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,514.0,9,-6,17,16,6,7,2.0,33,17,1.0,1,6,0.35294117647058826,1.0,,,,,,2.0,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,2.0,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,0.5,,0.5,,,0.5,1.0,10.0,,1.0,,,0.5,,,,1.0,,0.5,,,,,,,,0.5,,0.59985,,,,,3.5,,1.0,1.0,,,,,,1.0,,,,,,2.0,,,,1.0,1.0,,,,,,,0.5,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
