EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFG2M,PtsPutbacks,AtRimAssists,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg2Pct,PenaltyEfgPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3FGA,PenaltyFG3A,ThreePtAssists,Arc3Assists,Technical Free Throw Trips,PenaltyArc3Frequency,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,NonShootingFoulsDrawn,3SecondViolations,ShortMidRangePctBlocked,Corner3Assists,Corner3FGM,Corner3FGA,StepOutOfBoundsTurnovers,BlockedShortMidRange,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,on,HeaveAttempts,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,5955.0,99,-19,185,189,24.0,50,18.0,374,7.0,10.0,3.0,4.0,6.0,14.0,1.0,16.0,28.0,1.0,6.0,38.0,199,1.0,1.0,2.0,1.0,1.0,1.0,28.0,4.0,1.0,1.0,7.0,7.0,1.0,6.0,14.0,3.0,3.0,5.0,1.0,9,3.0,12,1.0,6.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,6.0,7.0,3.0,5.0,1.0,24.0,2.0,0.875,0.875,0.5714285714285714,1.0,0.5517241379310345,1.0,0.6129032258064516,1.0,0.25,0.034482758620689655,0.03571428571428571,0.1,16.346153846153847,0.3333333333333333,0.1111111111111111,0.08620689655172414,0.043478260869565216,0.15789473684210525,0.1038961038961039,0.038461538461538464,0.058823529411764705,0.058823529411764705,0.05555555555555555,0.15384615384615385,0.16666666666666666,0.14285714285714285,0.08333333333333333,0.3448275862068966,0.7,0.7777777777777778,0.8571428571428571,0.13793103448275862,0.75,0.75,0.6666666666666666,0.4827586206896552,0.42857142857142855,0.42857142857142855,1.0,0.034482758620689655,0.3793103448275862,0.4933948275862069,0.4134,0.3951,0.16129032258064516,0.16666666666666666,0.05263157894736842,0.02631578947368421,10.00357142857143,25.0,0.12972972972972974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,1610612762,Aleksandar Radojevic,Aleksandar Radojevic,1893,UTA,7689.0,128,-14,241,244,51.0,100,24.0,485,2.0,12.0,2.0,4.0,2.0,3.0,,6.0,19.0,,7.0,19.0,248,1.0,7.0,3.0,6.0,2.0,4.0,8.0,4.0,,5.0,6.0,6.0,,4.0,12.0,7.0,2.0,14.0,3.0,19,9.0,28,1.0,,,,5.0,10.0,1.0,,15.0,18.0,32.0,10.0,,5.0,4.0,51.0,3.0,0.6666666666666666,0.8,0.3157894736842105,0.14285714285714285,0.3157894736842105,0.14285714285714285,0.3958333333333333,0.1875,0.25,,0.2631578947368421,0.4166666666666667,14.233576642335766,0.3333333333333333,0.21428571428571427,0.19444444444444445,0.07608695652173914,0.08,0.16494845360824742,0.07476635514018691,0.09523809523809523,,0.13043478260869565,0.21875,0.05555555555555555,0.14285714285714285,0.125,0.631578947368421,0.16666666666666666,0.2857142857142857,0.5,0.21052631578947367,0.5,0.5,1.0,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,,0.631578947368421,0.5027842105263157,0.5580714285714284,0.5750000000000001,0.20833333333333334,0.20833333333333334,0.15789473684210525,0.21052631578947367,4.152631578947367,,0.21161825726141079,1.0,7.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.06666666666666667,0.18518518518518517,0.09090909090909091,0.23529411764705882,1.0,1.0,0.14285714285714285,0.8333333333333334,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,1878.0,31,-9,61,61,32.0,37,9.0,122,,2.0,,,1.0,3.0,1.0,1.0,5.0,1.0,3.0,5.0,72,,,,2.0,,2.0,,2.0,1.0,,2.0,3.0,1.0,1.0,7.0,,1.0,3.0,1.0,5,,5,,1.0,1.0,,,1.0,,,1.0,1.0,5.0,3.0,,1.0,2.0,32.0,2.0,,,0.2,,0.16666666666666666,,0.2857142857142857,,0.3333333333333333,0.16666666666666666,,,10.526315789473685,,0.25,0.3,,0.125,0.2222222222222222,,,,0.2,0.5,0.16666666666666666,,,0.3333333333333333,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.5,0.45540833333333336,,0.4604833333333333,0.14285714285714285,0.16666666666666666,,0.4,11.680000000000001,25.8,0.5245901639344263,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,0.5,0.3333333333333333,,,,,0.3333333333333333,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,1610612762,Raul Lopez,Raul Lopez,2221,UTA,2251.0,38,3,68,70,2.0,14,3.0,138,,,,4.0,1.0,3.0,4.0,1.0,7.0,4.0,,8.0,60,,1.0,,,,,2.0,,4.0,,10.0,10.0,3.0,6.0,20.0,1.0,,1.0,,1,1.0,2,1.0,,,,3.0,,,,3.0,3.0,5.0,,,,,2.0,,1.0,1.0,0.14285714285714285,,0.36363636363636365,,0.36363636363636365,,,0.36363636363636365,,,19.444444444444446,1.0,,0.04,0.047619047619047616,,0.03125,0.034482758620689655,0.1,,,,,,0.125,,,,,0.36363636363636365,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.36363636363636365,0.36363636363636365,0.4664136363636364,0.4468,,,,,,13.471428571428572,24.725,0.029411764705882353,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,2.0,2.0,6.0,2.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,1164.0,19,-4,36,38,4.0,12,4.0,74,1.0,3.0,,,,,,1.0,3.0,,4.0,6.0,46,1.0,2.0,2.0,,2.0,2.0,,2.0,,1.0,1.0,1.0,,,2.0,2.0,,2.0,2.0,4,2.0,6,,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,2.0,4.0,,1.0,2.0,4.0,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6,0.5,1.0,,0.3333333333333333,0.3333333333333333,17.073170731707318,0.5,1.0,0.2857142857142857,0.18181818181818182,,0.18181818181818182,0.18181818181818182,1.0,,0.25,0.3333333333333333,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,1.0,0.5337666666666667,0.5551,,0.25,0.25,0.3333333333333333,0.3333333333333333,,,0.1111111111111111,1.0,2.0,,,,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,0.2,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,5573.0,93,-5,177,177,33.0,59,17.0,354,8.0,12.0,8.0,18.0,7.0,13.0,,23.0,43.0,,11.0,57.0,179,3.0,6.0,11.0,8.0,6.0,16.0,30.0,16.0,,4.0,7.0,9.0,1.0,5.0,20.0,7.0,3.0,11.0,6.0,20,7.0,27,3.0,2.0,,2.0,6.0,5.0,1.0,2.0,11.0,4.0,7.0,17.0,1.0,9.0,16.0,33.0,2.0,0.6521739130434783,0.6818181818181818,0.5348837209302325,0.5,0.5348837209302325,0.5,0.5588235294117647,0.6111111111111112,0.6666666666666666,,0.09302325581395349,0.16666666666666666,31.155778894472363,0.5454545454545454,0.6,0.2,0.10144927536231885,0.1875,0.19718309859154928,0.08860759493670886,0.05555555555555555,0.09375,0.3125,0.20833333333333334,0.09090909090909091,0.4,0.1875,0.27906976744186046,0.6666666666666666,0.8,0.875,0.4186046511627907,0.4444444444444444,0.5,0.375,0.3023255813953488,0.5384615384615384,0.5384615384615384,0.7142857142857143,,0.27906976744186046,0.45638139534883715,0.46846666666666664,0.5554375,0.17647058823529413,0.17647058823529413,0.19298245614035087,0.2807017543859649,9.304651162790696,,0.1864406779661017,,3.0,4.0,4.0,5.0,5.0,2.0,1.0,,,2.0,4.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,0.625,0.625,,,0.15789473684210525,,0.06666666666666667,1.0,0.5,,0.5,1.0,,,2.0,2.0,,,,,,,,,,,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,2689.0,45,1,90,92,41.0,58,9.0,182,2.0,3.0,2.0,4.0,7.0,10.0,1.0,11.0,17.0,1.0,8.0,30.0,102,,1.0,,7.0,6.0,16.0,8.0,14.0,1.0,1.0,8.0,9.0,2.0,2.0,19.0,1.0,,1.0,,1,1.0,2,,2.0,1.0,1.0,,2.0,,,2.0,2.0,6.0,8.0,1.0,2.0,16.0,41.0,4.0,0.36363636363636365,0.36363636363636365,0.6470588235294118,,0.6111111111111112,,0.6904761904761905,,0.75,0.05555555555555555,0.058823529411764705,0.3333333333333333,22.549019607843135,,,0.05263157894736842,0.034482758620689655,,0.03571428571428571,0.03125,,,0.1,,,,,0.16666666666666666,0.6666666666666666,1.0,,0.2222222222222222,0.5,0.5,,0.5555555555555556,0.7,0.7,0.5714285714285714,0.05555555555555555,0.2222222222222222,0.4180638888888889,0.4016,0.44148125,0.10526315789473684,0.1111111111111111,,0.5333333333333333,12.08235294117647,25.9,0.45555555555555555,,1.0,2.0,2.0,,5.0,,4.0,,,,,2.0,,,1.0,,,,,,0.7142857142857143,0.625,,,0.1,,,,1.0,,0.25,1.0,1.0,1.0,1.0,,1.0,0.125,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,4793.0,80,6,151,152,11.0,47,13.0,303,2.0,4.0,2.0,2.0,13.0,23.0,1.0,17.0,29.0,5.0,,40.0,142,,1.0,,3.0,,2.0,28.0,6.0,1.0,,4.0,4.0,,2.0,8.0,1.0,2.0,6.0,,8,1.0,9,1.0,3.0,1.0,2.0,,3.0,,,3.0,3.0,8.0,1.0,1.0,1.0,2.0,11.0,1.0,0.8235294117647058,0.8235294117647058,0.5862068965517241,,0.5882352941176471,,0.5882352941176471,,0.3333333333333333,0.14705882352941177,,,22.424242424242426,,,0.12,0.017857142857142856,0.13333333333333333,0.12307692307692308,0.016129032258064516,,0.034482758620689655,0.06666666666666667,0.17391304347826086,0.1,0.2,0.06666666666666667,0.11764705882352941,0.5,0.5,0.5,0.058823529411764705,1.0,1.0,1.0,0.6764705882352942,0.5652173913043478,0.5652173913043478,0.8461538461538461,0.029411764705882353,0.2647058823529412,0.4516764705882353,0.3734,0.5195666666666666,0.029411764705882353,0.034482758620689655,,0.05,15.024137931034483,23.619999999999997,0.0728476821192053,,,1.0,1.0,,1.0,,2.0,,,1.0,,,,,,1.0,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.08333333333333333,1.0,,,0.3333333333333333,1.0,,,,,,,,2.0,6.0,,1.0,0.4,0.4,,,,,,,,,2.0,4.0,1.0,1.0,0.11764705882352941,0.5,0.5,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,1610612762,Keith McLeod,Keith McLeod,2693,UTA,1744.0,29,-14,53,53,,6,7.0,106,,,,1.0,4.0,9.0,,4.0,10.0,,2.0,10.0,57,,,2.0,,,,6.0,2.0,,,5.0,6.0,,2.0,13.0,,,3.0,,3,,3,,,,,1.0,1.0,,,2.0,2.0,6.0,2.0,,1.0,,,,0.75,0.75,0.4,,0.4,,0.45454545454545453,1.0,,,,,20.967741935483872,0.5,,0.15,,,0.12,,,,0.25,0.16666666666666666,,,,,,,,0.1,,,,0.9,0.4444444444444444,0.4444444444444444,0.75,,,0.39239,,,0.09090909090909091,0.09090909090909091,0.2,,18.0,,,,,,,2.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,1610612762,Howard Eisley,Howard Eisley,458,UTA,1316.0,22,-3,41,40,8.0,31,5.0,81,1.0,2.0,,,1.0,3.0,2.0,2.0,5.0,2.0,,4.0,40,,,,1.0,,2.0,2.0,2.0,2.0,,5.0,6.0,1.0,2.0,13.0,,1.0,,,1,,1,,1.0,1.0,,,3.0,1.0,,3.0,,1.0,,,,2.0,8.0,1.0,0.5,0.5,0.4,,0.2857142857142857,,0.2857142857142857,,1.0,0.2857142857142857,,,20.408163265306122,,,,,0.2,0.07142857142857142,,,,,,0.2,,,0.2857142857142857,0.5,0.5,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5714285714285714,0.3764071428571429,,0.3968,,,,0.5,11.28,28.200000000000003,0.1951219512195122,,,,,,1.0,,2.0,,,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
