EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,ThreePtAssists,Arc3Assists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimPctAssisted,ShortMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,ShortMidRangeAssists,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,PenaltyFg3Pct,LongMidRangePctBlocked,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceFG3A,DefCorner3ReboundPct,SecondChanceCorner3Frequency,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Corner3Assists,ShortMidRangePctBlocked,DefensiveGoaltends,SecondChanceTurnovers,on,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceCorner3FGM,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,177.0,3,3.0,5,5,3,5,3,10,1.0,1.0,1.0,1.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3,0.25,0.5,0.5,1.0,22.22222222222222,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.54105,1.0,1.0,24.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,1928.0,32,-2.0,64,64,42,38,9,128,,,7.0,25.0,69,,4.0,3.0,17.0,6.0,6.0,9.0,9.0,1.0,17.0,42,0.5952380952380952,0.5,0.6538461538461539,,28.37837837837838,0.24,0.17647058823529413,0.3333333333333333,,0.8235294117647058,0.5611882352941177,0.16,0.68,,0.65625,8.0,14.0,2.0,4.0,6.0,9.0,2.0,1.0,1.0,9.0,17.0,2.0,4.0,7.0,11.0,6.0,12.0,4.0,2.0,3.0,3.0,3.0,6.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.42857142857142855,0.5294117647058824,0.5,0.6363636363636364,0.5294117647058824,0.5,0.6363636363636364,0.11764705882352941,0.14285714285714285,0.09523809523809523,0.125,0.10344827586206896,0.09090909090909091,0.16666666666666666,0.2,0.125,0.2857142857142857,1.0,0.8235294117647058,0.5714285714285714,0.6666666666666666,0.375,0.11764705882352941,0.058823529411764705,1.0,1.0,1.0,0.5,0.8181818181818182,0.6666666666666666,0.6088,0.5554727272727272,0.2,0.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2775,1610612757,Ha Ha,Ha Ha,2775,POR,6009.0,100,-11.0,199,200,97,123,27,399,,,6.0,26.0,207,3.0,9.0,4.0,12.0,3.0,12.0,18.0,11.0,1.0,12.0,97,0.4642857142857143,0.75,0.42857142857142855,,17.46724890829694,0.041666666666666664,0.1,0.07142857142857142,,0.782608695652174,0.486295652173913,0.34615384615384615,0.46153846153846156,,0.48743718592964824,10.0,18.0,3.0,4.0,4.0,9.0,5.0,,,10.0,23.0,3.0,4.0,4.0,12.0,16.0,4.0,4.0,1.0,1.0,2.0,,5.0,2.0,4.0,6.0,1.0,1.0,21.0,1.0,5.0,5.0,3.0,5.0,2.0,1.0,0.8,1.0,0.43478260869565216,0.75,0.3333333333333333,0.43478260869565216,0.75,0.3333333333333333,0.043478260869565216,0.05555555555555555,0.056338028169014086,0.13333333333333333,0.06976744186046512,0.038461538461538464,0.06451612903225806,,0.04,0.030303030303030304,0.4,0.782608695652174,0.5555555555555556,0.5882352941176471,0.8,0.21739130434782608,,,,1.0,0.75,0.75,0.4444444444444444,0.5750333333333333,0.4649916666666667,0.18518518518518517,0.18518518518518517,2.595652173913044,1.0,1.0,1.0,7.0,2.0,5.0,2.0,7.0,3.0,2.0,12.0,2.0,14.0,1.0,3.0,2.0,1.0,2.0,0.4166666666666667,0.18181818181818182,0.25,0.07142857142857142,0.4,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2839,1610612757,James Thomas,James Thomas,2839,POR,583.0,10,4.0,21,22,8,16,6,43,,,,2.0,22,,,,,4.0,4.0,7.0,,,,8,0.25,,,,17.857142857142854,0.4,0.4,0.5,,0.75,0.549725,,,,0.38095238095238093,1.0,3.0,,2.0,,,,,1.0,1.0,4.0,,2.0,,,,2.0,,,,,,,2.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,0.25,,,0.25,,,,,0.1111111111111111,0.4,0.21428571428571427,0.16666666666666666,,0.6666666666666666,,0.5,1.0,0.75,0.3333333333333333,0.3333333333333333,,,0.25,,,1.0,,,,0.5611,,,,4.875,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
89,1610612757,Nick Van Exel,Nick Van Exel,89,POR,531.0,9,-8.0,18,19,3,10,5,37,,3.0,2.0,7.0,24,,,,2.0,,,,3.0,,2.0,3,0.7,,1.0,0.75,25.0,,,,,0.75,0.51545,,0.2857142857142857,24.566666666666666,0.16666666666666666,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.625,,1.0,,,,,,,,,,,,,,,,0.25,,,,,,,,,0.2597,0.2,,13.7,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2032,1610612757,Darius Miles,Darius Miles,2032,POR,864.0,14,-10.0,29,27,8,16,3,56,,,2.0,4.0,36,,,2.0,2.0,2.0,3.0,3.0,3.0,,2.0,8,0.3333333333333333,,1.0,,18.75,0.18181818181818182,0.1111111111111111,,,0.2,0.44539999999999996,,0.5,,0.27586206896551724,1.0,1.0,,,,,,,4.0,1.0,5.0,,,,,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,0.2,,,0.2,,,,,,,,,,,0.3333333333333333,0.16666666666666666,,0.2,1.0,1.0,1.0,,0.8,,,,,,,,,0.16666666666666666,,16.740000000000002,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,4565.0,76,4.0,149,151,67,95,17,300,,3.0,5.0,56.0,149,,12.0,4.0,27.0,8.0,8.0,12.0,6.0,1.0,27.0,67,0.7,0.75,0.7105263157894737,0.08108108108108109,26.78571428571429,0.14545454545454545,0.10126582278481013,0.2727272727272727,,0.3783783783783784,0.4461797297297297,0.21428571428571427,0.48214285714285715,24.333333333333332,0.44966442953020136,7.0,11.0,4.0,5.0,4.0,6.0,10.0,7.0,13.0,21.0,34.0,6.0,8.0,10.0,16.0,16.0,26.0,8.0,2.0,3.0,3.0,1.0,6.0,,4.0,4.0,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.38095238095238093,0.47058823529411764,0.6176470588235294,0.75,0.625,0.6891891891891891,0.75,0.6764705882352942,0.058823529411764705,0.09090909090909091,0.0784313725490196,,0.06896551724137931,0.13333333333333333,0.041666666666666664,,0.1,0.125,1.0,0.2972972972972973,0.6363636363636364,0.7,0.5714285714285714,0.2702702702702703,0.35135135135135137,0.5384615384615384,0.5833333333333334,0.625,0.8,0.35294117647058826,0.6666666666666666,0.4950375,0.45017647058823534,0.05128205128205128,0.05555555555555555,9.66764705882353,,,1.0,,,2.0,1.0,3.0,1.0,,5.0,2.0,1.0,,,,,1.0,0.4,,,0.08333333333333333,,,0.25,7.0,3.0,3.0,3.0,6.0,3.0,3.0,,0.6666666666666666,1.0,1.0,0.7,0.7,0.08108108108108109,1.0,1.0,0.6666666666666666,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.09090909090909091,0.2857142857142857,0.2857142857142857,0.058823529411764705,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,2525.0,42,-21.0,84,85,46,53,9,169,1.0,5.0,2.0,11.0,96,,,,7.0,3.0,6.0,7.0,2.0,,7.0,46,0.4583333333333333,,0.5,0.45454545454545453,16.129032258064516,0.08333333333333333,0.1276595744680851,,0.09090909090909091,0.6363636363636364,0.41482272727272734,,0.6363636363636364,25.880000000000003,0.5476190476190477,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,6.0,,1.0,2.0,4.0,2.0,4.0,,,8.0,9.0,7.0,19.0,,1.0,1.0,2.0,1.0,3.0,,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,0.4090909090909091,,0.5,,,0.03125,,0.02702702702702703,,0.06666666666666667,,0.08333333333333333,0.1111111111111111,,0.18181818181818182,0.5,0.5,,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,,0.2857142857142857,0.5,0.471075,0.35577142857142857,0.08333333333333333,0.14285714285714285,12.65,1.0,1.0,1.0,3.0,,3.0,2.0,,1.0,,3.0,1.0,1.0,,,,,,1.0,,0.2727272727272727,,,0.2222222222222222,,1.0,1.0,4.0,1.0,,4.0,1.0,,,0.2,0.2,1.0,1.0,0.36363636363636365,0.25,0.25,,0.25,,1.0,3.0,1.0,3.0,3.0,,,1.0,,,,0.3333333333333333,,,,1.0,0.42857142857142855,0.3333333333333333,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2499,1610612757,Richie Frahm,Richie Frahm,2499,POR,3141.0,52,7.0,107,107,47,52,14,214,6.0,10.0,1.0,21.0,100,,,,7.0,5.0,8.0,11.0,1.0,,7.0,47,0.5263157894736842,,0.3888888888888889,0.5263157894736842,17.88617886178862,0.16666666666666666,0.14893617021276595,0.2,0.3157894736842105,0.7894736842105263,0.5343763157894736,,0.3333333333333333,23.81,0.4392523364485981,2.0,5.0,,,1.0,2.0,,2.0,4.0,4.0,9.0,,,2.0,4.0,6.0,2.0,,2.0,5.0,5.0,3.0,10.0,,3.0,3.0,2.0,2.0,3.0,,,,,,,2.0,0.75,0.75,0.4444444444444444,,0.5,0.5263157894736842,,0.3888888888888889,0.2222222222222222,0.2,0.08108108108108109,,0.06521739130434782,0.0625,0.13333333333333333,,0.16666666666666666,0.15384615384615385,,0.2631578947368421,0.4,0.5,1.0,,0.21052631578947367,0.5,0.6666666666666666,,,0.2222222222222222,0.5,0.4656,0.4843555555555556,,,9.399999999999999,,,1.0,2.0,1.0,1.0,1.0,2.0,,,3.0,2.0,,,1.0,,,,0.3333333333333333,0.16666666666666666,0.11764705882352941,,,0.07692307692307693,,,1.0,4.0,4.0,12.0,4.0,1.0,,1.0,0.4,0.4,,,0.21052631578947367,0.25,0.25,1.0,0.25,,1.0,3.0,1.0,5.0,,1.0,,,,,,0.2,0.25,,,0.5,0.3333333333333333,0.3333333333333333,,1.0,0.25,,3.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.2222222222222222,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2742,1610612757,Sebastian Telfair,Sebastian Telfair,2742,POR,3537.0,59,1.0,117,120,59,77,14,237,,1.0,3.0,11.0,122,,,1.0,7.0,3.0,5.0,5.0,3.0,,7.0,59,0.3235294117647059,,0.35,0.0625,17.424242424242422,0.08823529411764706,0.0784313725490196,,,0.25,0.431978125,,0.6363636363636364,24.9,0.5042735042735043,3.0,3.0,,,3.0,3.0,2.0,1.0,10.0,4.0,15.0,,,3.0,9.0,4.0,4.0,,2.0,9.0,13.0,6.0,30.0,,,,1.0,,5.0,1.0,2.0,,,,,2.0,0.5,0.5,0.26666666666666666,,0.3333333333333333,0.25,,0.3,0.13333333333333333,,,,,,,,0.07692307692307693,0.15384615384615385,,0.1875,1.0,1.0,0.6666666666666666,0.125,0.625,0.1,0.1111111111111111,,,0.3,1.0,,0.449855,0.11764705882352941,0.125,13.346666666666666,4.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,,6.0,1.0,1.0,,,,,,0.6666666666666666,0.14285714285714285,0.058823529411764705,,,,,,,1.0,,,1.0,,,,,,,,0.0625,,,,,,,1.0,,1.0,,2.0,,1.0,1.0,,,,0.1,,,,0.1,,,,0.25,,,,,,,,,,,2.0,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,
