EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,FTOffRebounds,Travels,BlockedShortMidRange,DefensiveGoaltends,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,OffensiveGoaltends,3SecondViolations,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Defensive 3 Seconds Violations,on,HeaveMakes,BlockedCorner3,3pt And 1 Free Throw Trips,Clear Path Fouls
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,13211.0,220,-12,418,419,148.0,138,57,837,14,19,2.0,2.0,1.0,4.0,6.0,17.0,15.0,36.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,12.0,1.0,1.0,2.0,6.0,35,72,6.0,16.0,17.0,105,467,3.0,3.0,2.0,2.0,7.0,19.0,9.0,19.0,3.0,8.0,8.0,35.0,52,18.0,15.0,3.0,4.0,12.0,3.0,4.0,13.0,6.0,19.0,5.0,1.0,9.0,1.0,3.0,44.0,1.0,8.0,6.0,15,3.0,24,9.0,33,1.0,2.0,1.0,1.0,8.0,1.0,3.0,3.0,5.0,11,1.0,3.0,10.0,18.0,2.0,24.0,2.0,9.0,4.0,35.0,148.0,1.0,0.7428571428571429,0.7878787878787878,0.8333333333333334,0.375,1.0,0.375,0.375,0.4861111111111111,1.0,0.47368421052631576,0.5,1.2,0.5,0.5303030303030303,0.95,0.5303030303030303,0.18181818181818182,0.05555555555555555,0.05263157894736842,0.17647058823529413,22.587268993839835,0.7272727272727273,0.16666666666666666,0.11811023622047244,0.05161290322580645,0.0967741935483871,0.02040816326530612,0.1111111111111111,0.04411764705882353,0.09375,0.05660377358490566,0.02857142857142857,0.025,0.03225806451612903,0.21739130434782608,0.08,0.12195121951219512,0.047619047619047616,0.023255813953488372,0.2159090909090909,0.7368421052631579,0.7777777777777778,0.7857142857142857,0.19318181818181818,0.35294117647058826,0.42857142857142855,0.16666666666666666,0.4090909090909091,0.4166666666666667,0.4166666666666667,0.9333333333333333,0.045454545454545456,0.75,0.75,0.6666666666666666,0.13636363636363635,0.25,0.25,1.0,0.4,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.14814814814814814,0.25,0.07407407407407407,0.5,0.2222222222222222,0.3333333333333333,0.3977272727272727,0.25,0.4624647727272728,0.5072,0.45047037037037047,0.09473684210526316,0.11392405063291139,0.18095238095238095,0.3333333333333333,11.99861111111111,25.4625,0.35406698564593303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,15871.0,265,-49,509,513,201.0,183,72,1022,18,26,3.0,4.0,10.0,14.0,4.0,27.0,10.0,28.0,3.0,6.0,,1.0,,,4.0,25.0,,3.0,,8.0,32,81,7.0,31.0,49.0,134,580,5.0,10.0,,4.0,,10.0,16.0,33.0,,8.0,26.0,58.0,18,46.0,18.0,3.0,4.0,25.0,4.0,5.0,23.0,4.0,27.0,3.0,1.0,15.0,7.0,1.0,58.0,1.0,6.0,10.0,20,,30,7.0,37,1.0,19.0,14.0,5.0,9.0,4.0,6.0,6.0,3.0,15,1.0,6.0,10.0,20.0,1.0,63.0,2.0,28.0,4.0,58.0,201.0,3.0,0.28125,0.3,0.8571428571428571,0.22580645161290322,,,0.22580645161290322,0.3950617283950617,0.5,0.48484848484848486,0.3794642857142857,0.35714285714285715,0.3902439024390244,0.46830985915492956,0.35714285714285715,0.5181818181818182,0.2767857142857143,0.06172839506172839,0.038461538461538464,0.14814814814814814,26.43097643097643,0.6,,0.11695906432748537,0.03278688524590164,0.15625,0.013888888888888888,0.1276595744680851,0.027450980392156862,0.08695652173913043,,0.028985507246376812,0.02040816326530612,0.1,0.0851063829787234,0.14864864864864866,0.12962962962962962,0.3,0.015151515151515152,0.23214285714285715,0.6923076923076923,0.72,0.1111111111111111,0.24107142857142858,0.14814814814814814,0.17391304347826086,,0.25,0.35714285714285715,0.35714285714285715,0.7,0.05357142857142857,0.5,0.5,1.0,0.22321428571428573,0.16,0.16,0.75,0.2857142857142857,0.75,0.07142857142857142,,,0.21428571428571427,,,0.34146341463414637,0.7142857142857143,,,0.1951219512195122,,0.5089285714285714,0.16,0.4714142857142857,0.48965000000000003,0.4616304878048782,0.2028985507246377,0.2616822429906542,0.07462686567164178,0.43283582089552236,9.659259259259258,25.351612903225806,0.3948919449901768,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,16778.0,280,-28,535,551,189.0,194,70,1086,9,12,5.0,6.0,2.0,2.0,,8.0,,1.0,,,,,,,,,,,,,9,21,,,6.0,24,567,5.0,8.0,,,2.0,12.0,2.0,6.0,,,5.0,9.0,10,8.0,,,6.0,,,,10.0,6.0,16.0,3.0,3.0,3.0,4.0,3.0,38.0,5.0,23.0,5.0,31,5.0,41,31.0,72,,17.0,14.0,3.0,6.0,1.0,3.0,6.0,3.0,12,1.0,4.0,30.0,45.0,1.0,16.0,2.0,5.0,4.0,9.0,189.0,7.0,0.5555555555555556,0.8333333333333334,,,,,,0.42857142857142855,0.625,0.3333333333333333,0.42857142857142855,0.625,0.3333333333333333,0.42857142857142855,0.6,0.4090909090909091,,,,,6.462035541195476,0.5,0.19230769230769232,0.18787878787878787,0.12169312169312169,0.06666666666666667,0.078125,0.15,0.11067193675889328,0.16981132075471697,0.11320754716981132,0.0963855421686747,0.09090909090909091,0.09523809523809523,0.30612244897959184,0.16216216216216217,0.08064516129032258,,,0.5714285714285714,0.75,0.75,0.5555555555555556,0.38095238095238093,,,,0.047619047619047616,,,,,,,,,,,,0.75,0.8333333333333334,,,,,,,0.3333333333333333,1.0,,,,,0.5714285714285714,,0.49313333333333337,0.511425,0.4137833333333334,0.20833333333333334,0.20833333333333334,0.5,0.375,4.252380952380952,,0.3532710280373832,1.0,2.0,,7.0,5.0,,7.0,7.0,1.0,3.0,1.0,2.0,3.0,0.10714285714285714,0.05,0.4,,,,,,,,,,,,,,,True,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,9952.0,166,4,324,328,154.0,165,42,652,17,21,5.0,5.0,8.0,8.0,2.0,9.0,1.0,2.0,,,,,,,,,,,,,20,32,,,12.0,52,338,5.0,5.0,,,4.0,14.0,9.0,9.0,,,6.0,24.0,22,18.0,,,8.0,,,2.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,8.0,6.0,14,2.0,22,11.0,33,1.0,10.0,4.0,6.0,,,,7.0,,7,1.0,4.0,11.0,16.0,2.0,22.0,2.0,10.0,2.0,24.0,154.0,2.0,0.55,0.6875,,,,,,0.625,1.0,1.0,0.625,1.0,1.0,0.6190476190476191,0.875,0.8571428571428571,,0.0625,0.047619047619047616,0.1111111111111111,13.172043010752688,,0.25,0.1206896551724138,0.07079646017699115,0.14285714285714285,0.047619047619047616,0.12658227848101267,0.06451612903225806,0.13793103448275862,0.047619047619047616,0.047619047619047616,0.06451612903225806,0.1111111111111111,0.08108108108108109,0.15384615384615385,0.16666666666666666,0.08333333333333333,0.1,0.65625,0.8095238095238095,0.85,0.5882352941176471,0.28125,0.2222222222222222,0.25,0.5,0.0625,0.5,0.5,,,,,,,,,,1.0,1.0,,,,,,,0.8888888888888888,1.0,,,,,0.65625,,0.47529062499999997,0.5652999999999999,0.5690777777777778,0.25,0.25,0.2692307692307692,0.46153846153846156,3.9156250000000004,,0.47530864197530864,,1.0,,8.0,3.0,,8.0,5.0,0.625,1.0,1.0,5.0,,0.06666666666666667,,,1.0,1.0,,,,,,,,,,,,,True,,,,
2581,1610612764,Steve Blake,Steve Blake,2581,WAS,38862.0,648,-103,1236,1247,434.0,435,165,2483,7,18,1.0,3.0,5.0,10.0,3.0,16.0,15.0,59.0,11.0,36.0,1.0,5.0,8.0,15.0,25.0,57.0,5.0,6.0,3.0,20.0,25,93,36.0,93.0,33.0,191,1360,1.0,6.0,6.0,11.0,3.0,23.0,10.0,42.0,11.0,35.0,25.0,78.0,22,28.0,81.0,27.0,2.0,53.0,25.0,5.0,54.0,15.0,69.0,12.0,3.0,28.0,9.0,17.0,153.0,6.0,12.0,17.0,34,2.0,53,18.0,71,2.0,13.0,6.0,7.0,26.0,4.0,17.0,13.0,9.0,39,3.0,6.0,17.0,47.0,2.0,41.0,1.0,6.0,12.0,78.0,434.0,6.0,0.44,0.4583333333333333,0.75,0.3870967741935484,0.5454545454545454,0.3142857142857143,0.4044943820224719,0.26881720430107525,0.16666666666666666,0.23809523809523808,0.42473118279569894,0.5882352941176471,0.34415584415584416,0.4632352941176471,0.6052631578947368,0.42391304347826086,0.5,0.053763440860215055,0.16666666666666666,0.125,16.957431960921145,0.6666666666666666,0.044444444444444446,0.08374384236453201,0.027149321266968326,0.10429447852760736,0.037037037037037035,0.08963093145869948,0.029801324503311258,0.03389830508474576,0.013245033112582781,0.03468208092485549,0.045454545454545456,0.044642857142857144,0.11304347826086956,0.0893854748603352,0.08130081300813008,0.175,0.018018018018018018,0.0967741935483871,0.3888888888888889,0.4666666666666667,0.5714285714285714,0.08602150537634409,0.1875,0.21428571428571427,,0.3172043010752688,0.2542372881355932,0.2542372881355932,0.4666666666666667,0.1935483870967742,0.3055555555555556,0.3142857142857143,0.8181818181818182,0.3064516129032258,0.43859649122807015,0.44642857142857145,0.72,0.17647058823529413,0.3333333333333333,0.29411764705882354,0.2,1.0,0.35294117647058826,0.8333333333333334,0.6,0.12987012987012986,0.5,0.19480519480519481,0.5333333333333333,0.2597402597402597,0.15,0.5967741935483871,0.4716981132075472,0.48221016483516493,0.5056136363636363,0.47261643835616446,0.036458333333333336,0.061224489795918366,0.12041884816753927,0.4083769633507853,13.710752688172047,25.975268817204295,0.3511326860841424,3.0,,3.0,,,,,,,,,,,,0.019230769230769232,,,,4.0,2.0,1.0,1.0,0.021505376344086023,0.027777777777777776,0.017543859649122806,0.010638297872340425,,,,,True,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,22783.0,380,-57,723,727,264.0,263,94,1450,34,58,5.0,8.0,16.0,23.0,13.0,36.0,7.0,38.0,3.0,13.0,,3.0,2.0,5.0,30.0,68.0,2.0,4.0,11.0,28.0,54,132,33.0,81.0,68.0,275,820,8.0,14.0,2.0,7.0,4.0,26.0,23.0,49.0,13.0,33.0,35.0,120.0,26,82.0,57.0,42.0,6.0,66.0,30.0,11.0,20.0,15.0,35.0,13.0,2.0,14.0,1.0,5.0,85.0,5.0,10.0,11.0,28,,39,17.0,56,6.0,15.0,6.0,9.0,16.0,2.0,6.0,11.0,10.0,27,1.0,7.0,12.0,31.0,6.0,89.0,9.0,37.0,9.0,120.0,264.0,5.0,0.24074074074074073,0.2549019607843137,0.5757575757575758,0.4074074074074074,0.2857142857142857,0.3939393939393939,0.4177215189873418,0.4090909090909091,0.5714285714285714,0.46938775510204084,0.4859154929577465,0.5238095238095238,0.5182926829268293,0.54,0.52,0.5909090909090909,0.38028169014084506,0.08333333333333333,0.15517241379310345,,33.05489260143198,0.5925925925925926,,0.11067193675889328,0.0398406374501992,0.12222222222222222,0.04807692307692308,0.11370262390670553,0.04225352112676056,0.04,0.05555555555555555,0.023255813953488372,0.0410958904109589,0.08860759493670886,0.11267605633802817,0.1262135922330097,0.1267605633802817,0.10526315789473684,0.05454545454545454,0.27230046948356806,0.5862068965517241,0.6938775510204082,0.17647058823529413,0.16901408450704225,0.3611111111111111,0.3611111111111111,0.38461538461538464,0.1784037558685446,0.18421052631578946,0.19444444444444445,0.2857142857142857,0.06103286384976526,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.3192488262910798,0.4411764705882353,0.44776119402985076,0.5666666666666667,0.38095238095238093,0.625,0.14285714285714285,,,0.19047619047619047,0.5,0.5,0.2804878048780488,0.6956521739130435,0.06097560975609756,0.4,0.34146341463414637,0.39285714285714285,0.6525821596244131,0.45454545454545453,0.5021421800947867,0.47189375,0.5138437499999999,0.15352697095435686,0.23125,0.09454545454545454,0.43636363636363634,8.232575757575757,25.454320987654324,0.3651452282157676,1.0,2.0,5.0,1.0,,,2.0,,,2.0,1.0,1.0,,0.05128205128205128,0.06451612903225806,,,,2.0,1.0,,,0.012345679012345678,,0.014705882352941176,,1.0,1.0,0.05263157894736842,,True,,,,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,13277.0,221,-68,421,427,165.0,159,51,848,14,25,5.0,8.0,3.0,5.0,3.0,8.0,1.0,8.0,,3.0,,,,2.0,2.0,3.0,,,1.0,1.0,18,41,2.0,6.0,7.0,49,477,6.0,9.0,,,1.0,13.0,5.0,12.0,1.0,3.0,6.0,19.0,16,20.0,,6.0,8.0,3.0,2.0,4.0,8.0,8.0,16.0,4.0,4.0,2.0,3.0,3.0,40.0,2.0,9.0,6.0,12,1.0,19,11.0,30,1.0,6.0,2.0,4.0,5.0,1.0,3.0,4.0,2.0,9,1.0,5.0,8.0,13.0,,13.0,3.0,8.0,,19.0,165.0,3.0,0.4444444444444444,0.5714285714285714,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.43902439024390244,0.6666666666666666,0.4166666666666667,0.44680851063829785,0.6666666666666666,0.43333333333333335,0.47115384615384615,0.65,0.475,0.1276595744680851,0.0975609756097561,0.12,0.125,12.629399585921325,0.5555555555555556,0.07692307692307693,0.09090909090909091,0.05844155844155844,0.09836065573770492,0.03333333333333333,0.09326424870466321,0.0514018691588785,0.047619047619047616,0.1,0.03225806451612903,0.04878048780487805,0.07692307692307693,0.1111111111111111,0.08771929824561403,0.08888888888888889,0.125,0.043478260869565216,0.5319148936170213,0.56,0.6363636363636364,0.5,0.1702127659574468,0.375,0.42857142857142855,0.3333333333333333,0.1702127659574468,0.125,0.125,,0.06382978723404255,,,,0.06382978723404255,0.6666666666666666,0.6666666666666666,,0.8888888888888888,0.625,,,,,,,0.3333333333333333,0.6,0.13333333333333333,,0.06666666666666667,1.0,0.6595744680851063,0.6666666666666666,0.5047946808510638,0.49972857142857147,0.47595,0.15384615384615385,0.17391304347826086,0.2653061224489796,0.3877551020408163,5.4902439024390235,24.2,0.3919239904988123,,1.0,,1.0,1.0,,1.0,,,,2.0,,,,,0.2,,,,,,,,,,,,,,,True,,,,
2553,1610612764,Jarvis Hayes,Jarvis Hayes,2553,WAS,7667.0,128,-13,249,250,60.0,62,29,499,5,6,,,2.0,2.0,2.0,4.0,6.0,20.0,1.0,3.0,1.0,2.0,,1.0,4.0,9.0,,,2.0,2.0,13,30,5.0,12.0,9.0,50,255,1.0,2.0,1.0,2.0,,5.0,3.0,6.0,2.0,3.0,2.0,14.0,20,6.0,15.0,,2.0,9.0,4.0,1.0,5.0,6.0,11.0,4.0,2.0,3.0,,2.0,28.0,1.0,1.0,1.0,11,5.0,17,2.0,19,,6.0,5.0,1.0,1.0,1.0,,3.0,1.0,4,,3.0,,7.0,2.0,9.0,1.0,5.0,,14.0,60.0,1.0,0.7692307692307693,0.8333333333333334,1.0,0.4166666666666667,0.5,0.6666666666666666,0.4166666666666667,0.43333333333333335,0.5,0.5,0.4880952380952381,0.625,0.6666666666666666,0.5434782608695652,0.625,0.7,0.2857142857142857,0.03333333333333333,0.16666666666666666,,17.793594306049823,0.25,0.45454545454545453,0.14285714285714285,0.011363636363636364,0.030303030303030304,0.03125,0.10909090909090909,0.016666666666666666,,,0.02564102564102564,0.05263157894736842,0.1,0.11538461538461539,0.1935483870967742,0.041666666666666664,,,0.14285714285714285,0.8333333333333334,1.0,0.8,0.09523809523809523,0.5,0.5,,0.47619047619047616,0.3,0.3,1.0,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.21428571428571427,0.4444444444444444,0.4444444444444444,1.0,,,0.5,0.5,1.0,,,,0.2222222222222222,1.0,0.1111111111111111,,0.2222222222222222,1.0,0.42857142857142855,0.4444444444444444,0.45967619047619046,0.47175,0.4886888888888889,0.10869565217391304,0.14705882352941177,0.1,0.28,13.773333333333333,25.708333333333332,0.24096385542168675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1919,1610612764,Laron Profit,Laron Profit,1919,WAS,6853.0,114,-26,230,230,112.0,109,25,460,10,20,3.0,5.0,8.0,15.0,1.0,4.0,4.0,11.0,,2.0,,,,,1.0,2.0,1.0,1.0,,1.0,15,35,1.0,4.0,5.0,38,244,3.0,8.0,1.0,1.0,,9.0,11.0,22.0,,1.0,1.0,23.0,20,10.0,3.0,,6.0,1.0,1.0,4.0,7.0,1.0,8.0,1.0,,4.0,3.0,,17.0,3.0,3.0,4.0,8,2.0,14,7.0,21,1.0,2.0,2.0,,7.0,,5.0,1.0,2.0,8,,6.0,8.0,13.0,,6.0,,2.0,1.0,23.0,112.0,2.0,0.6666666666666666,0.8333333333333334,1.0,0.25,1.0,,0.3333333333333333,0.42857142857142855,0.375,0.5,0.4230769230769231,0.5,0.4782608695652174,0.4523809523809524,0.5,0.4791666666666667,0.10256410256410256,0.11428571428571428,0.15,0.25,19.011406844106464,0.875,0.4,0.10666666666666667,0.03614457831325301,0.14814814814814814,0.1111111111111111,0.11764705882352941,0.05454545454545454,0.06896551724137931,0.038461538461538464,,0.058823529411764705,0.18181818181818182,,0.11428571428571428,0.15,0.14285714285714285,0.05555555555555555,0.5128205128205128,0.5,0.5882352941176471,0.5,0.10256410256410256,0.25,0.3333333333333333,1.0,0.28205128205128205,0.36363636363636365,0.36363636363636365,1.0,0.05128205128205128,,,,0.05128205128205128,0.5,0.5,1.0,0.5555555555555556,0.6,,,,0.1111111111111111,1.0,1.0,0.6521739130434783,0.5333333333333333,,,0.043478260869565216,,0.6153846153846154,1.0,0.48822236842105265,0.4682166666666667,0.5009227272727274,0.04878048780487805,0.05405405405405406,0.23684210526315788,0.6052631578947368,7.554285714285713,32.575,0.48695652173913045,1.0,,,1.0,1.0,,1.0,,,1.0,,,,0.09090909090909091,0.2,,,,1.0,,,,,,,,,,,,True,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,18911.0,315,-65,578,582,170.0,159,88,1160,40,57,12.0,18.0,12.0,15.0,13.0,37.0,,1.0,,,,,,,,,,,,,53,95,,,27.0,133,656,16.0,28.0,,,8.0,40.0,15.0,24.0,,,14.0,44.0,68,38.0,,,20.0,,,12.0,4.0,2.0,6.0,2.0,,2.0,,2.0,14.0,3.0,26.0,12.0,44,11.0,67,30.0,97,,5.0,3.0,2.0,3.0,2.0,1.0,13.0,2.0,16,1.0,4.0,26.0,45.0,7.0,46.0,2.0,17.0,7.0,44.0,170.0,2.0,0.6415094339622641,0.7906976744186046,,,,,,0.5578947368421052,0.5714285714285714,0.625,0.5578947368421052,0.5714285714285714,0.625,0.5683760683760684,0.5714285714285714,0.6666666666666666,,0.12631578947368421,0.14035087719298245,0.10810810810810811,19.501466275659823,0.1875,0.5,0.22797927461139897,0.11981566820276497,0.15789473684210525,0.038461538461538464,0.20817843866171004,0.09830508474576272,0.19298245614035087,0.10666666666666667,0.08235294117647059,0.05555555555555555,0.2545454545454545,0.17777777777777778,0.23655913978494625,0.16666666666666666,0.13636363636363635,,0.6,0.7017543859649122,0.8163265306122449,0.6,0.3894736842105263,0.35135135135135137,0.3939393939393939,0.7692307692307693,0.010526315789473684,,,,,,,,,,,,0.6428571428571429,0.6666666666666666,,,,,,,0.625,0.8,,,,,0.6,,0.48536210526315793,0.5206458333333334,0.5088750000000001,0.15454545454545454,0.15454545454545454,0.3007518796992481,0.3308270676691729,4.134736842105263,,0.29411764705882354,,5.0,,20.0,14.0,1.0,20.0,9.0,0.45,1.0,3.0,5.0,,0.034482758620689655,,0.08333333333333333,,,,,,,,,,,,,,2.0,True,,,,
