EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,BlockedCorner3,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,SecondChanceCorner3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls
2499,1610612757,Richie Frahm,Richie Frahm,2499,POR,10386.0,173,22,320,313,108,112,39,633,4.0,8.0,3.0,5.0,1.0,4.0,2.0,3.0,3.0,10.0,3.0,9.0,2.0,1.0,2.0,3.0,17.0,,1.0,,8.0,9.0,21.0,6.0,26.0,6.0,42.0,310,3.0,6.0,,3.0,6.0,1.0,8.0,1.0,10.0,2.0,7.0,10.0,8.0,18.0,,4.0,1.0,16.0,3.0,3.0,,7.0,2.0,9.0,1.0,1.0,4.0,1.0,2.0,20.0,5.0,5.0,4.0,13.0,,17.0,10.0,27.0,,6.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,3.0,,1.0,8.0,14.0,1.0,,6.0,,3.0,,,,,,,7.0,108,1.0,0.5555555555555556,0.7142857142857143,1.0,0.23076923076923078,,0.1,0.24,0.42857142857142855,0.5,0.125,0.3829787234042553,0.3333333333333333,0.1388888888888889,0.42,0.3333333333333333,0.18421052631578946,0.5531914893617021,,0.14285714285714285,0.125,0.3333333333333333,,14.52054794520548,0.3333333333333333,,0.10077519379844961,0.04672897196261682,0.15384615384615385,0.1282051282051282,0.10967741935483871,0.0684931506849315,0.08823529411764706,0.03225806451612903,0.023809523809523808,0.10714285714285714,0.18181818181818182,0.09090909090909091,0.10810810810810811,0.10810810810810811,0.17647058823529413,0.1111111111111111,,0.1702127659574468,0.5,0.5714285714285714,0.5,0.06382978723404255,0.6666666666666666,1.0,0.5,0.2127659574468085,0.3,0.3333333333333333,0.6666666666666666,0.19148936170212766,0.3333333333333333,0.3333333333333333,1.0,0.3617021276595745,0.17647058823529413,0.17647058823529413,1.0,0.5555555555555556,0.6,0.2222222222222222,0.1111111111111111,,,0.2222222222222222,0.25,0.1111111111111111,0.5,0.4444444444444444,,0.723404255319149,0.1875,0.5221282608695651,0.5681583333333333,0.5385205882352941,0.06,0.125,0.14285714285714285,0.16666666666666666,11.057142857142855,25.219230769230766,0.3375,,,,,,,,,0.3333333333333333,,,,,,,,0.1,,,,True,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,10585.0,176,-9,331,339,92,103,24,670,7.0,10.0,3.0,4.0,1.0,3.0,9.0,20.0,10.0,24.0,,,,,,,,,,,,26.0,54.0,,,12.0,64.0,346,4.0,7.0,,,8.0,8.0,15.0,,,3.0,19.0,22.0,30.0,,,6.0,,,,4.0,,7.0,,7.0,,,6.0,1.0,,14.0,1.0,8.0,3.0,13.0,1.0,17.0,9.0,26.0,,9.0,6.0,3.0,8.0,1.0,7.0,6.0,1.0,1.0,,3.0,14.0,3.0,4.0,11.0,24.0,1.0,,19.0,1.0,9.0,1.0,6.0,3.0,2.0,6.0,,19.0,92,4.0,0.4230769230769231,0.4782608695652174,,,,,,0.48148148148148145,0.5714285714285714,0.5333333333333333,0.48148148148148145,0.5714285714285714,0.5333333333333333,0.5079365079365079,0.5714285714285714,0.5588235294117647,,,0.07407407407407407,,0.2,,21.448467966573816,0.5714285714285714,0.09090909090909091,0.09090909090909091,0.06837606837606838,0.07317073170731707,0.058823529411764705,0.08695652173913043,0.06716417910447761,0.09090909090909091,0.08333333333333333,0.05084745762711865,0.07142857142857142,,0.0625,0.045454545454545456,0.1568627450980392,0.1,,,0.18518518518518517,0.7,0.7,0.5714285714285714,0.37037037037037035,0.45,0.5625,0.2222222222222222,0.4444444444444444,0.4166666666666667,0.4166666666666667,0.5,,,,,,,,,0.5714285714285714,0.75,,,,,0.2,0.3333333333333333,,,,,0.18518518518518517,,0.43820925925925913,0.5348333333333334,0.4675866666666667,0.14516129032258066,0.14516129032258066,0.125,0.296875,11.78148148148148,,0.27794561933534745,,,,,1.0,3.0,,0.5,,,,,,,,,,,,,True,
2839,1610612757,James Thomas,James Thomas,2839,POR,1797.0,30,-16,53,52,28,21,11,105,3.0,4.0,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,3.0,4.0,,,,6.0,64,2.0,3.0,,,4.0,3.0,4.0,,,,6.0,2.0,4.0,,,4.0,,,,,,1.0,,1.0,,,,1.0,,2.0,,3.0,3.0,2.0,,5.0,3.0,8.0,,1.0,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,1.0,,1.0,,6.0,28,,0.3333333333333333,1.0,,,,,,0.75,0.6666666666666666,0.75,0.75,0.6666666666666666,0.75,0.75,0.6666666666666666,0.75,,,,,,,6.0606060606060606,,,0.10526315789473684,0.15,0.25,,0.16129032258064516,0.10344827586206896,,0.25,0.125,,,,0.2222222222222222,,0.3333333333333333,,,1.0,0.75,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,1.0,0.75,,,,,1.0,,0.6072,0.6173666666666667,0.6072,,,0.6666666666666666,1.0,,,0.5283018867924528,,,,,,,,,,,,,,,,,,,,,True,
2751,1610612757,Viktor Khryapa,Viktor Khryapa,2751,POR,5264.0,88,-14,164,167,59,64,25,331,6.0,7.0,2.0,2.0,3.0,4.0,,1.0,2.0,7.0,1.0,2.0,,,1.0,,2.0,,,,2.0,8.0,15.0,1.0,4.0,5.0,24.0,164,2.0,3.0,,,4.0,4.0,6.0,,3.0,3.0,11.0,14.0,2.0,3.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,2.0,,,4.0,1.0,1.0,3.0,17.0,1.0,21.0,2.0,23.0,,2.0,1.0,1.0,4.0,,3.0,2.0,,1.0,,1.0,6.0,,2.0,4.0,9.0,,,8.0,,3.0,1.0,1.0,1.0,,1.0,,11.0,59,1.0,0.875,1.0,1.0,0.25,,,0.25,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.4444444444444444,0.5217391304347826,0.5,0.5,0.21052631578947367,,0.13333333333333333,0.14285714285714285,1.0,,15.263157894736842,0.6666666666666666,0.14285714285714285,0.2361111111111111,0.016129032258064516,0.1875,0.05555555555555555,0.22727272727272727,0.025,0.038461538461538464,,,0.07142857142857142,,0.10344827586206896,0.29411764705882354,0.34615384615384615,0.23076923076923078,,,0.3684210526315789,0.8571428571428571,1.0,0.8333333333333334,0.05263157894736842,,,,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.10526315789473684,0.5,0.5,1.0,0.10526315789473684,,,,0.6666666666666666,1.0,,,,,0.4444444444444444,0.75,0.1111111111111111,,0.2222222222222222,,0.5789473684210527,,0.5269684210526315,0.49123333333333336,0.5597555555555557,0.13636363636363635,0.16666666666666666,0.16666666666666666,0.4583333333333333,8.513333333333334,24.15,0.3597560975609756,,,,,,1.0,,1.0,0.5,,,,1.0,,,,,,,,True,
2486,1610612757,Maurice Baker,Maurice Baker,2486,POR,682.0,11,9,19,19,12,6,3,38,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,13,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,9.090909090909092,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4173,0.4173,,,,,,13.9,,0.631578947368421,,,,,,,,,,,,,,,,,,,,,True,
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,26463.0,441,-17,856,842,304,343,132,1698,13.0,21.0,2.0,3.0,3.0,5.0,7.0,18.0,13.0,39.0,7.0,17.0,1.0,2.0,5.0,18.0,47.0,1.0,4.0,6.0,14.0,33.0,78.0,25.0,64.0,35.0,176.0,915,4.0,9.0,1.0,5.0,15.0,6.0,22.0,8.0,19.0,25.0,61.0,28.0,38.0,66.0,9.0,4.0,,47.0,18.0,3.0,,45.0,14.0,59.0,14.0,,21.0,5.0,19.0,132.0,2.0,4.0,8.0,26.0,5.0,39.0,7.0,46.0,1.0,11.0,4.0,7.0,20.0,3.0,16.0,9.0,1.0,4.0,1.0,1.0,29.0,5.0,9.0,17.0,38.0,1.0,3.0,45.0,3.0,10.0,11.0,2.0,1.0,1.0,2.0,,61.0,304,6.0,0.42424242424242425,0.45161290322580644,0.88,0.390625,0.2,0.42105263157894735,0.390625,0.4230769230769231,0.4444444444444444,0.2727272727272727,0.4964788732394366,0.39285714285714285,0.43902439024390244,0.5432098765432098,0.46875,0.5545454545454546,0.4507042253521127,,0.038461538461538464,0.047619047619047616,0.05555555555555555,,18.967229394240317,0.6896551724137931,0.11627906976744186,0.08496732026143791,0.012987012987012988,0.09195402298850575,0.023529411764705882,0.08651399491094147,0.015267175572519083,0.009174311926605505,0.022727272727272728,0.009009009009009009,0.030303030303030304,,0.035398230088495575,0.07407407407407407,0.14285714285714285,0.06896551724137931,0.13793103448275862,0.01282051282051282,0.14788732394366197,0.6190476190476191,0.65,0.5384615384615384,0.1267605633802817,0.3888888888888889,0.4117647058823529,0.2857142857142857,0.2746478873239437,0.3333333333333333,0.34210526315789475,0.38461538461538464,0.11971830985915492,0.4117647058823529,0.4117647058823529,1.0,0.33098591549295775,0.3829787234042553,0.3829787234042553,0.8333333333333334,0.21428571428571427,0.6666666666666666,0.07142857142857142,0.2857142857142857,0.25,1.0,0.12195121951219512,0.6,0.12195121951219512,0.4,0.34146341463414637,0.42857142857142855,0.5985915492957746,0.3829787234042553,0.4800820422535213,0.4961363636363636,0.4421353658536586,0.07947019867549669,0.11764705882352941,0.08522727272727272,0.3465909090909091,11.365384615384613,24.504687499999996,0.35514018691588783,4.0,1.0,,,,,0.029411764705882353,,,,,,,,,2.0,0.02564102564102564,,,0.030303030303030304,False,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,75527.0,1259,-53,2396,2419,778,726,329,4815,155.0,258.0,29.0,57.0,54.0,76.0,24.0,58.0,13.0,40.0,1.0,5.0,2.0,1.0,3.0,,17.0,,,,14.0,192.0,356.0,1.0,22.0,131.0,518.0,2635,35.0,75.0,,2.0,95.0,61.0,99.0,1.0,17.0,52.0,177.0,244.0,140.0,3.0,,50.0,4.0,13.0,,38.0,1.0,70.0,22.0,92.0,17.0,5.0,46.0,10.0,14.0,206.0,15.0,71.0,27.0,64.0,4.0,95.0,87.0,182.0,12.0,70.0,33.0,37.0,53.0,11.0,29.0,43.0,4.0,24.0,2.0,5.0,96.0,8.0,23.0,34.0,107.0,6.0,12.0,212.0,14.0,96.0,17.0,13.0,7.0,3.0,14.0,2.0,177.0,778,19.0,0.6354166666666666,0.7305389221556886,1.0,0.045454545454545456,,0.058823529411764705,0.05555555555555555,0.5393258426966292,0.4666666666666667,0.6161616161616161,0.5119047619047619,0.45454545454545453,0.5387931034482759,0.5429769392033543,0.5163043478260869,0.5784313725490197,0.0582010582010582,0.045454545454545456,0.10674157303370786,0.1124031007751938,0.1206896551724138,0.058823529411764705,20.567121320890166,0.5520833333333334,0.043010752688172046,0.06964091403699674,0.08798017348203221,0.10344827586206896,0.06198347107438017,0.07711864406779662,0.08198284080076262,0.09508196721311475,0.10572687224669604,0.06545454545454546,0.06417112299465241,0.05454545454545454,0.043478260869565216,0.06422018348623854,0.09831460674157304,0.08092485549132948,0.14772727272727273,0.09230769230769231,0.6825396825396826,0.6007751937984496,0.6768558951965066,0.6451612903225806,0.15343915343915343,0.41379310344827586,0.47058823529411764,0.5416666666666666,0.10582010582010581,0.325,0.34210526315789475,0.6923076923076923,0.013227513227513227,0.2,0.2,1.0,0.04497354497354497,,,,0.7402597402597403,0.5087719298245614,0.025974025974025976,,,,0.6551724137931034,0.7105263157894737,0.02586206896551724,0.3333333333333333,0.1206896551724138,,0.7407407407407407,,0.5405204301075269,0.53056484375,0.5216621621621621,0.20869565217391303,0.2191780821917808,0.1833976833976834,0.3416988416988417,3.2634831460674163,31.99545454545454,0.32470784641068445,25.0,1.0,1.0,1.0,3.0,8.0,0.009523809523809525,0.5714285714285714,0.13793103448275862,,,1.0,1.0,,,,0.05,,,,False,
2032,1610612757,Darius Miles,Darius Miles,2032,POR,65522.0,1092,-65,2104,2089,650,640,278,4193,125.0,187.0,18.0,27.0,34.0,53.0,32.0,95.0,61.0,173.0,4.0,6.0,2.0,2.0,4.0,4.0,13.0,,1.0,4.0,12.0,218.0,455.0,8.0,19.0,104.0,564.0,2264,28.0,52.0,1.0,3.0,65.0,61.0,116.0,6.0,16.0,43.0,183.0,274.0,162.0,18.0,6.0,36.0,3.0,10.0,4.0,18.0,,67.0,20.0,87.0,13.0,7.0,49.0,8.0,10.0,194.0,5.0,39.0,30.0,104.0,15.0,149.0,47.0,196.0,14.0,48.0,34.0,14.0,44.0,8.0,24.0,49.0,4.0,20.0,1.0,7.0,93.0,5.0,25.0,78.0,131.0,2.0,16.0,166.0,13.0,68.0,20.0,55.0,40.0,13.0,62.0,,183.0,650,7.0,0.6284403669724771,0.685,0.75,0.42105263157894735,0.3333333333333333,0.375,0.5,0.47912087912087914,0.5384615384615384,0.5258620689655172,0.48523206751054854,0.5363636363636364,0.5303030303030303,0.5127272727272727,0.5416666666666666,0.5613496932515337,0.04008438818565401,,0.03956043956043956,0.0481283422459893,0.09473684210526316,,26.614238410596027,0.4731182795698925,0.20833333333333334,0.12839506172839507,0.050452781371280724,0.12096774193548387,0.034013605442176874,0.1266540642722117,0.04782608695652174,0.08984375,0.03524229074889868,0.027586206896551724,0.035398230088495575,0.029411764705882353,0.09584664536741214,0.15306122448979592,0.1461794019933555,0.12962962962962962,0.10465116279069768,0.06278026905829596,0.39451476793248946,0.6684491978609626,0.702247191011236,0.64,0.20042194092827004,0.3368421052631579,0.37209302325581395,0.3125,0.3649789029535865,0.35260115606936415,0.35260115606936415,0.7704918032786885,0.012658227848101266,0.6666666666666666,0.6666666666666666,0.75,0.027426160337552744,0.3076923076923077,0.3076923076923077,0.75,0.4909090909090909,0.6666666666666666,0.03636363636363636,0.01818181818181818,,,0.4015151515151515,0.6415094339622641,0.030303030303030304,0.5,0.09090909090909091,0.3333333333333333,0.4345991561181435,0.4,0.47828609341825906,0.4919432692307692,0.4792406976744186,0.13018867924528302,0.13333333333333333,0.11524822695035461,0.324468085106383,8.79956043956044,28.010526315789477,0.30893536121673004,6.0,3.0,7.0,7.0,2.0,29.0,0.03333333333333333,0.46774193548387094,0.05555555555555555,,1.0,2.0,,1.0,,1.0,,0.5,1.0,0.05,False,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,91190.0,1520,-187,2874,2864,828,708,401,5738,135.0,197.0,37.0,55.0,34.0,54.0,12.0,37.0,6.0,20.0,,,,,,,,,,,,153.0,254.0,,,79.0,385.0,3168,39.0,61.0,,,102.0,41.0,70.0,,,31.0,113.0,232.0,74.0,,,56.0,,,,35.0,,51.0,12.0,63.0,8.0,4.0,32.0,9.0,10.0,138.0,22.0,119.0,60.0,217.0,30.0,307.0,142.0,449.0,3.0,20.0,16.0,4.0,46.0,5.0,28.0,39.0,4.0,18.0,2.0,7.0,85.0,13.0,18.0,107.0,211.0,25.0,14.0,149.0,12.0,69.0,12.0,146.0,119.0,27.0,147.0,10.0,113.0,828,23.0,0.7581699346405228,0.928,,,,,,0.6023622047244095,0.639344262295082,0.5857142857142857,0.6023622047244095,0.639344262295082,0.5857142857142857,0.5959752321981424,0.6071428571428571,0.5824742268041238,,,0.1377952755905512,0.14213197969543148,0.16216216216216217,,12.24857400180126,0.5411764705882353,0.3448275862068966,0.19514388489208634,0.11497584541062802,0.19480519480519481,0.08461538461538462,0.19507042253521126,0.10888030888030888,0.11572700296735905,0.11785714285714285,0.11244019138755981,0.08542713567839195,0.08196721311475409,0.166270783847981,0.19202898550724637,0.22650602409638554,0.2028985507246377,0.1782178217821782,0.046875,0.7755905511811023,0.6852791878172588,0.7988165680473372,0.762962962962963,0.14566929133858267,0.32432432432432434,0.3870967741935484,0.75,0.07874015748031496,0.3,0.3157894736842105,0.6666666666666666,,,,,,,,,0.9016393442622951,0.6727272727272727,,,,,0.7714285714285715,0.6296296296296297,,,,,0.7755905511811023,,0.5294318897637796,0.5656372881355932,0.5378342857142856,0.22186495176848875,0.22186495176848875,0.2649350649350649,0.2935064935064935,2.5275590551181106,,0.2881002087682672,24.0,1.0,1.0,1.0,,80.0,0.009708737864077669,0.54421768707483,0.21621621621621623,,35.0,3.0,3.0,,,,0.05,,,,False,
2742,1610612757,Sebastian Telfair,Sebastian Telfair,2742,POR,63346.0,1056,-164,2038,2031,587,590,259,4069,57.0,99.0,3.0,5.0,16.0,31.0,12.0,52.0,56.0,137.0,6.0,14.0,2.0,2.0,5.0,7.0,38.0,,3.0,2.0,17.0,125.0,288.0,13.0,52.0,79.0,368.0,2259,7.0,15.0,1.0,5.0,19.0,32.0,83.0,4.0,22.0,35.0,111.0,94.0,156.0,33.0,6.0,2.0,1.0,37.0,7.0,18.0,1.0,149.0,36.0,185.0,23.0,13.0,92.0,11.0,46.0,406.0,3.0,6.0,21.0,47.0,2.0,70.0,9.0,79.0,1.0,27.0,10.0,17.0,65.0,11.0,49.0,31.0,9.0,16.0,1.0,1.0,96.0,4.0,25.0,37.0,92.0,1.0,5.0,103.0,9.0,44.0,11.0,3.0,2.0,1.0,3.0,1.0,111.0,587,9.0,0.376,0.3790322580645161,0.8461538461538461,0.25,0.2,0.18181818181818182,0.2549019607843137,0.4340277777777778,0.4666666666666667,0.3855421686746988,0.425,0.425,0.3619047619047619,0.47538860103626945,0.4523809523809524,0.43359375,0.15294117647058825,0.019230769230769232,0.0625,0.1111111111111111,0.11538461538461539,0.02631578947368421,20.71336484744306,0.6770833333333334,0.029411764705882353,0.0609597924773022,0.008021390374331552,0.10194174757281553,0.022222222222222223,0.06960081883316274,0.010192525481313703,0.00847457627118644,0.005050505050505051,0.009554140127388535,0.02127659574468085,0.024390243902439025,0.058419243986254296,0.03825136612021858,0.07744107744107744,0.11428571428571428,0.07575757575757576,0.005747126436781609,0.2911764705882353,0.5757575757575758,0.6477272727272727,0.3684210526315789,0.15294117647058825,0.23076923076923078,0.2608695652173913,0.4166666666666667,0.40294117647058825,0.40875912408759124,0.4117647058823529,0.375,0.041176470588235294,0.42857142857142855,0.42857142857142855,1.0,0.11176470588235295,0.18421052631578946,0.1891891891891892,0.7142857142857143,0.25,0.6,0.1,0.15,,,0.29523809523809524,0.5161290322580645,0.047619047619047616,0.4,0.1619047619047619,0.11764705882352941,0.4441176470588235,0.1891891891891892,0.4668618343195266,0.4590866666666667,0.44880582524271856,0.11733333333333333,0.13622291021671826,0.051630434782608696,0.3016304347826087,10.383680555555559,25.25576923076923,0.28802747791952893,2.0,,,,,2.0,,0.6666666666666666,0.3333333333333333,,,,,1.0,1.0,,0.0072992700729927005,0.5,1.0,,False,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,91341.0,1522,-167,2920,2903,924,846,386,5823,45.0,92.0,,8.0,11.0,35.0,34.0,75.0,63.0,178.0,17.0,51.0,9.0,8.0,20.0,80.0,231.0,7.0,17.0,29.0,88.0,142.0,345.0,97.0,282.0,112.0,687.0,3256,10.0,27.0,11.0,26.0,58.0,38.0,104.0,37.0,108.0,64.0,251.0,96.0,188.0,258.0,33.0,2.0,2.0,229.0,80.0,31.0,1.0,200.0,40.0,240.0,29.0,11.0,114.0,28.0,58.0,520.0,5.0,24.0,26.0,113.0,2.0,141.0,32.0,173.0,9.0,50.0,25.0,25.0,66.0,10.0,44.0,26.0,6.0,22.0,1.0,3.0,92.0,4.0,27.0,33.0,96.0,,4.0,123.0,9.0,29.0,27.0,1.0,,1.0,1.0,,251.0,924,20.0,0.3380281690140845,0.3404255319148936,0.8865979381443299,0.34397163120567376,0.4230769230769231,0.3425925925925926,0.3464285714285714,0.4115942028985507,0.37037037037037035,0.36538461538461536,0.4585326953748006,0.5,0.4410377358490566,0.4992603550295858,0.509090909090909,0.5123456790123457,0.44976076555023925,0.0035460992907801418,0.08985507246376812,0.25,0.05333333333333334,0.004329004329004329,22.857142857142858,0.717391304347826,0.02197802197802198,0.1018935978358882,0.023785926660059464,0.08414239482200647,0.017006802721088437,0.09802538787023977,0.022256331542594012,0.017857142857142856,0.0035842293906810036,0.04314720812182741,0.01327433628318584,0.029411764705882353,0.11137440758293839,0.08108108108108109,0.10514018691588785,0.09047619047619047,0.0707070707070707,0.02608695652173913,0.1467304625199362,0.4891304347826087,0.6521739130434783,0.4,0.11961722488038277,0.4533333333333333,0.4788732394366197,0.23529411764705882,0.2838915470494418,0.3539325842696629,0.3620689655172414,0.3492063492063492,0.08133971291866028,0.3333333333333333,0.3333333333333333,0.8823529411764706,0.3684210526315789,0.3463203463203463,0.34782608695652173,0.8875,0.1509433962264151,,0.16981132075471697,0.32075471698113206,0.4117647058823529,0.8571428571428571,0.1650943396226415,0.3142857142857143,0.09433962264150944,0.4,0.41509433962264153,0.32954545454545453,0.5964912280701754,0.34934497816593885,0.49078112,0.4754326086956521,0.47416492890995254,0.04776579352850539,0.07945205479452055,0.08442503639010189,0.3653566229985444,12.155942028985507,24.81241134751772,0.31643835616438354,5.0,3.0,,,,1.0,0.028037383177570093,1.0,,,,,,4.0,14.0,2.0,0.02247191011235955,0.4444444444444444,1.0,0.007042253521126761,False,1.0
