EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedAtRim,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Blocked3s,BlockedArc3,on,BlockedCorner3
1531,1610612755,Marc Jackson,Marc Jackson,1531,PHI,43675.0,728,100.0,1469,1457,551,612,165,2926,64.0,121.0,21.0,41.0,20.0,40.0,29.0,68.0,37.0,95.0,1.0,1.0,130.0,284,1.0,123.0,383,1450,25.0,52.0,28.0,78.0,41.0,95.0,1.0,64.0,146.0,178.0,82.0,36.0,1.0,31.0,19.0,9.0,28.0,6.0,3.0,11.0,4.0,4.0,65.0,12.0,47.0,26.0,46,9.0,81,59.0,140,8.0,7.0,5.0,2.0,22.0,3.0,11.0,28.0,11.0,8.0,50.0,9.0,14.0,31.0,61.0,5.0,9.0,139.0,8.0,1.0,62.0,11.0,2.0,2.0,2.0,1.0,1.0,6.0,5.0,146.0,551,4.0,0.6846153846153846,0.7946428571428571,0.45774647887323944,0.4807692307692308,0.43157894736842106,0.45614035087719296,0.4807692307692308,0.4270833333333333,0.5471428571428572,0.5909090909090909,0.5572519083969466,0.0035087719298245615,0.10915492957746478,0.18181818181818182,0.08823529411764706,0.031578947368421054,24.052916416115455,0.44,0.1875,0.09563409563409564,0.0951417004048583,0.14054054054054055,0.06741573033707865,0.10810810810810811,0.08779761904761904,0.15757575757575756,0.05263157894736842,0.07142857142857142,0.06299212598425197,0.0784313725490196,0.07563025210084033,0.10526315789473684,0.10043668122270742,0.14925373134328357,0.11764705882352941,0.06611570247933884,0.5,0.4245614035087719,0.5289256198347108,0.6464646464646465,0.65625,0.23859649122807017,0.4264705882352941,0.46774193548387094,0.5862068965517241,0.3333333333333333,0.3894736842105263,0.40217391304347827,0.8108108108108109,0.0035087719298245615,0.7884615384615384,0.5121951219512195,0.09523809523809523,0.4166666666666667,0.5,0.010416666666666666,0.4280701754385965,0.47133228070175437,0.5355133333333334,0.4579,0.18289085545722714,0.1834319526627219,0.20365535248041775,0.381201044386423,8.150704225352111,26.4,0.3750850918992512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,1953.0,33,,63,62,17,15,5,125,1.0,3.0,,,,,,,2.0,4.0,,,3.0,7,,2.0,8,57,,,,,,,,,,6.0,,,,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,,,,4,,4,,4,,1.0,1.0,,2.0,,1.0,1.0,1.0,,3.0,,,,3.0,,,3.0,1.0,,2.0,,,,,,,,,,17,1.0,1.0,1.0,0.42857142857142855,,,0.42857142857142855,,,0.5,,,,0.14285714285714285,0.3333333333333333,,,16.176470588235293,0.6666666666666666,,0.2,,,,0.13793103448275862,,,,,,,,,0.26666666666666666,,,,,0.42857142857142855,0.3333333333333333,0.5,1.0,,,,,0.5714285714285714,0.5,0.5,1.0,,,,,,,,0.42857142857142855,0.47871428571428576,,,0.25,0.25,,,10.128571428571428,,0.2698412698412698,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
185,1610612755,Chris Webber,Chris Webber,185,PHI,11803.0,197,-10.0,397,393,138,184,47,790,14.0,30.0,3.0,9.0,4.0,9.0,5.0,23.0,20.0,56.0,4.0,1.0,39.0,109,4.0,15.0,96,404,5.0,18.0,3.0,13.0,11.0,35.0,1.0,10.0,32.0,56.0,22.0,6.0,4.0,6.0,10.0,6.0,16.0,3.0,3.0,6.0,2.0,2.0,38.0,3.0,13.0,12.0,18,9.0,39,17.0,56,4.0,9.0,4.0,5.0,7.0,2.0,3.0,8.0,4.0,2.0,15.0,1.0,3.0,7.0,20.0,1.0,1.0,19.0,1.0,,8.0,2.0,7.0,2.0,7.0,4.0,,,,32.0,138,7.0,0.717948717948718,0.7777777777777778,0.3577981651376147,0.2777777777777778,0.3142857142857143,0.3584070796460177,0.2777777777777778,0.3055555555555556,0.39344262295081966,0.325,0.38095238095238093,0.035398230088495575,0.05504587155963303,0.13333333333333333,0.08695652173913043,,30.512249443207125,0.4666666666666667,0.6428571428571429,0.14516129032258066,0.0896551724137931,0.22641509433962265,0.06382978723404255,0.1694915254237288,0.08333333333333333,0.16,0.058823529411764705,0.04918032786885246,0.058823529411764705,0.07692307692307693,0.10256410256410256,0.21212121212121213,0.1346153846153846,0.225,0.23076923076923078,0.06060606060606061,0.5714285714285714,0.26548672566371684,0.4666666666666667,0.5384615384615384,0.6428571428571429,0.20353982300884957,0.21739130434782608,0.23809523809523808,0.4,0.49557522123893805,0.35714285714285715,0.35714285714285715,0.85,0.035398230088495575,0.5,0.3333333333333333,,0.25,0.4444444444444444,0.027777777777777776,0.3008849557522124,0.44286106194690267,0.478875,0.4308166666666666,0.06666666666666667,0.06896551724137931,0.13541666666666666,0.3333333333333333,10.688073394495412,25.975,0.34760705289672544,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,0.25,0.25,0.08333333333333333,0.25,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,67559.0,1126,11.0,2254,2247,857,999,261,4501,16.0,25.0,,,3.0,5.0,8.0,18.0,17.0,37.0,19.0,5.0,41.0,80,62.0,10.0,152,2320,1.0,4.0,,2.0,7.0,19.0,25.0,9.0,59.0,60.0,22.0,2.0,18.0,9.0,69.0,34.0,103.0,24.0,10.0,30.0,8.0,31.0,240.0,7.0,12.0,52.0,88,12.0,152,20.0,172,1.0,48.0,28.0,20.0,19.0,2.0,15.0,12.0,4.0,2.0,31.0,2.0,12.0,46.0,116.0,5.0,4.0,16.0,,,1.0,7.0,17.0,5.0,17.0,8.0,,,2.0,59.0,857,24.0,0.7317073170731707,0.75,0.5125,0.25,0.3684210526315789,0.5,0.1111111111111111,0.5681818181818182,0.5066666666666667,0.1,0.59,0.43661971830985913,0.1125,0.16,0.2222222222222222,0.02702702702702703,7.028504490433424,0.6129032258064516,0.15384615384615385,0.12188365650969529,0.01532567049808429,0.17567567567567569,0.02456140350877193,0.137524557956778,0.017790262172284643,0.0036496350364963502,0.019230769230769232,0.023255813953488372,0.028846153846153848,0.012987012987012988,0.13297872340425532,0.07537688442211055,0.14328358208955225,0.1651376146788991,0.20512820512820512,0.014925373134328358,0.47058823529411764,0.176056338028169,0.64,0.7619047619047619,0.625,0.1267605633802817,0.4444444444444444,0.5714285714285714,0.625,0.2605633802816901,0.4594594594594595,0.4722222222222222,0.8823529411764706,0.13380281690140844,,,,0.11363636363636363,0.6,0.11363636363636363,0.6126760563380281,0.5044911347517729,0.5185142857142858,0.499917441860465,0.006993006993006993,0.012345679012345678,0.013157894736842105,0.3881578947368421,10.967500000000001,24.445161290322588,0.38021295474711625,2.0,2.0,20.0,57.0,2.0,1.0,1.0,9.0,0.95,0.3225806451612903,0.32786885245901637,0.016666666666666666,0.10526315789473684,0.10526315789473684,0.5,0.1111111111111111,18.0,43.0,4.0,11.0,20.0,1.0,1.0,5.0,12.0,3.0,1.0,2.0,1.0,3.0,0.48,0.03225806451612903,0.046511627906976744,0.3028169014084507,0.4186046511627907,0.43902439024390244,1.0,0.4444444444444444,0.1111111111111111,0.45454545454545453,0.55,0.2,,,,,,,,,,,,,,,,True,
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,31642.0,527,-42.0,1062,1047,427,448,132,2109,1.0,3.0,,,,,7.0,10.0,7.0,22.0,96.0,32.0,15.0,35,134.0,25.0,190,1112,1.0,3.0,1.0,15.0,4.0,9.0,48.0,17.0,76.0,20.0,10.0,,96.0,2.0,29.0,7.0,36.0,5.0,2.0,14.0,6.0,9.0,79.0,1.0,5.0,13.0,58,4.0,75,6.0,81,1.0,16.0,11.0,5.0,10.0,4.0,7.0,10.0,3.0,2.0,20.0,2.0,8.0,34.0,59.0,2.0,,29.0,,8.0,,10.0,6.0,,6.0,5.0,,,,76.0,427,8.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.4444444444444444,0.4881656804733728,0.3888888888888889,0.5175438596491229,0.5111731843575419,0.3888888888888889,0.5606060606060606,0.7928994082840237,0.05714285714285714,0.3333333333333333,,0.045454545454545456,16.392092257001647,0.5,0.13333333333333333,0.1686046511627907,0.0136986301369863,0.09352517985611511,0.006097560975609756,0.14699792960662525,0.011342155009451797,0.015873015873015872,0.00909090909090909,0.015503875968992248,,0.021739130434782608,0.14130434782608695,0.18478260869565216,0.175,0.0970873786407767,0.08333333333333333,0.009615384615384616,0.8333333333333334,0.01775147928994083,0.3333333333333333,0.5,,0.05917159763313609,0.7,0.7,0.5714285714285714,0.1301775147928994,0.3181818181818182,0.3333333333333333,0.8571428571428571,0.5680473372781065,,,,,,0.5614035087719298,0.8106508875739645,0.5128508875739646,0.5011633333333333,0.5020789473684212,0.005917159763313609,,0.07894736842105263,0.4,14.04,25.13731343283582,0.4020715630885122,2.0,30.0,45.0,135.0,30.0,,2.0,4.0,1.0,0.3358208955223881,0.3358208955223881,,0.3125,0.3157894736842105,1.0,0.3125,15.0,38.0,5.0,6.0,16.0,10.0,11.0,15.0,17.0,,,1.0,,2.0,0.3541666666666667,0.007462686567164179,,0.22485207100591717,0.39473684210526316,0.39473684210526316,1.0,0.2777777777777778,0.5555555555555556,0.2807017543859649,0.375,0.34375,3.0,1.0,4.0,1.0,1.0,0.26666666666666666,0.010416666666666666,0.6,1.0,0.1,1.0,0.007462686567164179,,,,True,
1903,1610612755,Kenny Thomas,Kenny Thomas,1903,PHI,14135.0,236,-4.0,457,454,195,222,60,911,17.0,30.0,5.0,12.0,8.0,13.0,1.0,14.0,23.0,44.0,2.0,1.0,41.0,88,2.0,19.0,101,515,8.0,16.0,3.0,19.0,15.0,33.0,1.0,13.0,43.0,60.0,22.0,10.0,2.0,6.0,8.0,8.0,16.0,4.0,4.0,6.0,,2.0,40.0,3.0,21.0,8.0,26,4.0,38,24.0,62,4.0,7.0,5.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,7.0,1.0,2.0,18.0,32.0,3.0,,22.0,2.0,,6.0,6.0,,,,,,,1.0,43.0,195,6.0,0.7317073170731707,0.8333333333333334,0.4659090909090909,0.5,0.45454545454545453,0.45555555555555555,0.47058823529411764,0.4411764705882353,0.505,0.5,0.524390243902439,0.022222222222222223,0.06818181818181818,0.06666666666666667,0.21428571428571427,0.022727272727272728,20.150659133709983,0.42857142857142855,0.3333333333333333,0.19402985074626866,0.12727272727272726,0.15384615384615385,0.05263157894736842,0.1827956989247312,0.10810810810810811,0.2,0.11428571428571428,0.06153846153846154,0.075,,0.15625,0.25806451612903225,0.18309859154929578,0.18421052631578946,0.07142857142857142,0.09302325581395349,,0.3333333333333333,0.5666666666666667,0.6071428571428571,0.7058823529411765,0.15555555555555556,0.07142857142857142,0.09090909090909091,,0.4888888888888889,0.5227272727272727,0.5348837209302325,0.782608695652174,0.022222222222222223,0.7058823529411765,0.4166666666666667,0.2,0.38235294117647056,0.6153846153846154,0.029411764705882353,0.35555555555555557,0.4517561111111111,0.5199093749999999,0.4550941176470588,0.06382978723404255,0.06521739130434782,0.18811881188118812,0.42574257425742573,10.876136363636363,24.85,0.42669584245076586,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,1.0,,,True,
722,1610612755,Corliss Williamson,Corliss Williamson,722,PHI,15942.0,266,-23.0,517,519,191,223,59,1036,36.0,56.0,9.0,12.0,13.0,18.0,10.0,35.0,5.0,16.0,,,51.0,107,,30.0,132,540,10.0,15.0,5.0,25.0,15.0,35.0,,9.0,39.0,72.0,30.0,12.0,,5.0,6.0,3.0,9.0,2.0,1.0,5.0,1.0,,21.0,3.0,16.0,4.0,16,3.0,23,19.0,42,3.0,5.0,3.0,2.0,4.0,3.0,3.0,14.0,1.0,4.0,18.0,2.0,9.0,16.0,35.0,3.0,4.0,37.0,5.0,,16.0,5.0,3.0,,3.0,3.0,,,1.0,39.0,191,6.0,0.7058823529411765,0.8,0.4766355140186916,0.6666666666666666,0.42857142857142855,0.4766355140186916,0.6666666666666666,0.42857142857142855,0.5365853658536586,0.6944444444444444,0.4875,,0.04672897196261682,0.03571428571428571,0.08571428571428572,,24.061433447098974,0.2222222222222222,0.21428571428571427,0.09696969696969697,0.0851063829787234,0.05263157894736842,0.05172413793103448,0.08298755186721991,0.07723577235772358,0.1044776119402985,0.11666666666666667,0.03278688524590164,0.08108108108108109,,0.08108108108108109,0.022222222222222223,0.14457831325301204,0.07272727272727272,,0.058823529411764705,1.0,0.5233644859813084,0.6428571428571429,0.6666666666666666,0.7222222222222222,0.32710280373831774,0.2857142857142857,0.3125,0.6,0.14953271028037382,0.3125,0.3125,0.8,,0.8,0.75,0.2222222222222222,0.5142857142857142,0.7222222222222222,,0.5233644859813084,0.4890598130841122,0.559876923076923,0.47906571428571426,0.13559322033898305,0.13559322033898305,0.1893939393939394,0.29545454545454547,5.257943925233644,,0.3694390715667311,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
915,1610612755,Rodney Rogers,Rodney Rogers,915,PHI,14584.0,243,-42.0,503,497,177,209,47,1000,15.0,27.0,6.0,10.0,4.0,11.0,2.0,6.0,3.0,6.0,43.0,17.0,20.0,39,44.0,9.0,91,529,6.0,10.0,,15.0,4.0,13.0,17.0,4.0,33.0,24.0,16.0,8.0,43.0,2.0,11.0,3.0,14.0,3.0,,7.0,1.0,3.0,31.0,5.0,13.0,8.0,24,5.0,37,19.0,56,2.0,8.0,6.0,2.0,10.0,,7.0,3.0,3.0,,13.0,1.0,1.0,19.0,33.0,3.0,1.0,11.0,1.0,,4.0,2.0,4.0,3.0,4.0,2.0,,,3.0,33.0,177,3.0,0.6,0.75,0.5128205128205128,0.6,0.3076923076923077,0.4939759036144578,0.6818181818181818,0.48333333333333334,0.5170454545454546,0.6818181818181818,0.515625,0.5301204819277109,0.05128205128205128,,0.16666666666666666,0.16666666666666666,18.003565062388592,0.7692307692307693,0.29411764705882354,0.1509433962264151,0.07692307692307693,0.11428571428571428,0.06493506493506493,0.13973799126637554,0.07317073170731707,0.06666666666666667,0.05555555555555555,0.0958904109589041,0.046153846153846156,0.16666666666666666,0.10810810810810811,0.1875,0.14864864864864866,0.11320754716981132,0.11764705882352941,0.0425531914893617,0.5,0.3253012048192771,0.5555555555555556,0.5555555555555556,0.6,0.07228915662650602,0.3333333333333333,0.4,0.5,0.07228915662650602,0.5,0.6,0.6666666666666666,0.5180722891566265,0.9090909090909091,0.6,0.3333333333333333,0.36666666666666664,0.36363636363636365,0.5666666666666667,0.8554216867469879,0.5305650602409638,0.529695,0.5264866666666667,0.046511627906976744,0.09523809523809523,0.16483516483516483,0.3626373626373626,4.56923076923077,25.729545454545452,0.3518886679920477,2.0,14.0,14.0,42.0,14.0,1.0,,1.0,1.0,0.3181818181818182,0.3181818181818182,0.08333333333333333,0.32558139534883723,0.32558139534883723,1.0,0.32558139534883723,,1.0,,,,1.0,7.0,1.0,7.0,,,,,,0.4117647058823529,,,0.012048192771084338,,,,,0.09090909090909091,,,0.4117647058823529,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,True,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,24969.0,416,82.0,825,841,303,388,94,1666,33.0,54.0,6.0,9.0,15.0,20.0,3.0,8.0,2.0,10.0,15.0,5.0,38.0,72,37.0,24.0,157,835,7.0,12.0,1.0,18.0,17.0,25.0,11.0,16.0,62.0,48.0,28.0,8.0,14.0,4.0,29.0,5.0,34.0,4.0,1.0,18.0,4.0,7.0,73.0,1.0,10.0,24.0,33,1.0,58,11.0,69,4.0,18.0,12.0,6.0,12.0,,10.0,5.0,2.0,,17.0,,8.0,19.0,31.0,,2.0,31.0,3.0,,11.0,6.0,5.0,,6.0,1.0,,1.0,2.0,62.0,303,2.0,0.631578947368421,0.7058823529411765,0.5277777777777778,0.5833333333333334,0.68,0.6100917431192661,0.5666666666666667,0.6388888888888888,0.6382113821138211,0.5625,0.6888888888888889,0.3394495412844037,0.05555555555555555,0.05555555555555555,0.125,,14.925373134328357,0.7058823529411765,0.03571428571428571,0.12643678160919541,0.03546099290780142,0.2033898305084746,0.012195121951219513,0.1503957783641161,0.03021978021978022,0.047619047619047616,0.03278688524590164,0.02586206896551724,,0.045454545454545456,0.11538461538461539,0.13636363636363635,0.1282051282051282,0.17647058823529413,0.2727272727272727,0.0851063829787234,0.16666666666666666,0.4954128440366973,0.6111111111111112,0.6470588235294118,0.6363636363636364,0.07339449541284404,0.375,0.42857142857142855,0.3333333333333333,0.09174311926605505,0.2,0.2,1.0,0.13761467889908258,0.6,0.6666666666666666,,0.5555555555555556,0.75,0.1388888888888889,0.8348623853211009,0.5651370370370371,0.470725,0.5834361111111113,0.09401709401709402,0.1375,0.11464968152866242,0.39490445859872614,3.6694444444444443,24.770270270270267,0.36727272727272725,,9.0,19.0,51.0,9.0,,,5.0,0.8947368421052632,0.5135135135135135,0.5277777777777778,,0.6,0.6,0.8888888888888888,0.6428571428571429,10.0,22.0,1.0,1.0,6.0,2.0,3.0,3.0,4.0,6.0,1.0,,,,0.36363636363636365,,,0.2018348623853211,0.45454545454545453,0.45454545454545453,0.9,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.6,,1.0,1.0,,,0.3333333333333333,,,,0.5,,,,1.0,1.0,True,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,53051.0,884,45.0,1790,1776,740,858,206,3566,91.0,163.0,2.0,4.0,35.0,67.0,36.0,89.0,57.0,156.0,106.0,48.0,184.0,408,115.0,223.0,690,1845,9.0,26.0,9.0,30.0,75.0,168.0,51.0,127.0,313.0,70.0,298.0,,104.0,25.0,131.0,38.0,169.0,17.0,21.0,79.0,14.0,38.0,376.0,3.0,9.0,22.0,49,1.0,72,12.0,84,3.0,51.0,35.0,16.0,65.0,8.0,41.0,34.0,24.0,4.0,99.0,4.0,35.0,8.0,45.0,3.0,7.0,268.0,16.0,13.0,89.0,46.0,3.0,1.0,4.0,2.0,,,,313.0,740,14.0,0.19021739130434784,0.19021739130434784,0.45098039215686275,0.34615384615384615,0.44642857142857145,0.4464627151051625,0.35,0.4246575342465753,0.5280373831775701,0.4142857142857143,0.5327586206896552,0.2198852772466539,0.061274509803921566,0.09202453987730061,0.0449438202247191,0.038461538461538464,36.4306784660767,0.6565656565656566,0.01639344262295082,0.08641975308641975,0.01485148514851485,0.10091743119266056,0.013100436681222707,0.09044585987261146,0.01437125748502994,0.023696682464454975,0.01910828025477707,0.004201680672268907,0.011904761904761904,0.01639344262295082,0.07096774193548387,0.0728476821192053,0.10344827586206896,0.10191082802547771,0.09836065573770492,0.011235955056179775,0.5,0.31166347992351817,0.558282208588957,0.6148648648648649,0.17582417582417584,0.1701720841300191,0.4044943820224719,0.4235294117647059,0.16666666666666666,0.2982791586998088,0.36538461538461536,0.38,0.22807017543859648,0.20267686424474188,0.13333333333333333,0.5,,0.3059360730593607,0.5223880597014925,0.2191780821917808,0.5315487571701721,0.4849706165703276,0.43007608695652166,0.46962087155963306,0.1493288590604027,0.18503118503118504,0.043478260869565216,0.45362318840579713,8.913480392156861,26.130434782608695,0.4134078212290503,8.0,30.0,33.0,54.0,30.0,,3.0,1.0,0.5454545454545454,0.28695652173913044,0.2920353982300885,,0.2830188679245283,0.2857142857142857,0.5,0.28846153846153844,3.0,9.0,,1.0,3.0,4.0,11.0,4.0,12.0,45.0,2.0,1.0,2.0,1.0,0.23529411764705882,0.008695652173913044,,0.017208413001912046,0.3333333333333333,0.3333333333333333,1.0,,0.13333333333333333,0.0136986301369863,0.3333333333333333,0.22916666666666666,,1.0,1.0,,,0.25,0.009433962264150943,,,0.25,,,,1.0,1.0,True,
