EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Travels,Loose Ball Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,FTOffRebounds,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked
133,1610612740,David Wesley,David Wesley,133,NOH,16348.0,272,-83.0,506,510,121.0,159.0,68,1016,13.0,25.0,1.0,2.0,4.0,9.0,3.0,15.0,54.0,6.0,1.0,2.0,5.0,9.0,1.0,1.0,1.0,28,82,5.0,15.0,31.0,102,544,1.0,4.0,2.0,3.0,5.0,6.0,22.0,1.0,3.0,13.0,28.0,36.0,20.0,15.0,2.0,9.0,5.0,5.0,23.0,5.0,28.0,4.0,1.0,7.0,2.0,14.0,61.0,1.0,4.0,9.0,13.0,2.0,24.0,5.0,29,1.0,11.0,8.0,3.0,17.0,2.0,11.0,9.0,4.0,6.0,26.0,2.0,6.0,7.0,12.0,2.0,35.0,2.0,3.0,14.0,3.0,1.0,1.0,1.0,1.0,28.0,121.0,0.6428571428571429,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34146341463414637,0.25,0.2727272727272727,0.36597938144329895,0.16666666666666666,0.3,0.4419642857142857,0.2857142857142857,0.4375,0.15463917525773196,0.06097560975609756,0.16,0.3333333333333333,23.58974358974359,0.6538461538461539,0.10526315789473684,0.07926829268292683,0.019417475728155338,0.15,0.017241379310344827,0.09821428571428571,0.01893939393939394,0.01639344262295082,0.03225806451612903,0.017543859649122806,0.023809523809523808,0.09090909090909091,0.05263157894736842,0.08450704225352113,0.19047619047619047,0.05555555555555555,0.01694915254237288,1.0,0.25773195876288657,0.52,0.6190476190476191,0.6153846153846154,0.030927835051546393,0.5567010309278351,0.2777777777777778,0.2777777777777778,0.6666666666666666,0.061855670103092786,0.09278350515463918,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.36,0.4444444444444444,0.08,0.04,1.0,0.41237113402061853,0.5555555555555556,0.47452447916666657,0.506175,0.48149200000000003,0.12844036697247707,0.14893617021276595,0.049019607843137254,0.27450980392156865,13.334146341463418,25.80666666666667,0.2391304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,18955.0,316,-79.0,584,586,111.0,155.0,74,1170,20.0,27.0,7.0,10.0,3.0,3.0,21.0,19.0,34.0,,,,,,,,,48,82,,,21.0,117,631,9.0,12.0,,1.0,19.0,4.0,9.0,,,3.0,11.0,70.0,26.0,,10.0,,,1.0,17.0,3.0,20.0,2.0,1.0,5.0,2.0,10.0,43.0,7.0,18.0,12.0,31.0,6.0,49.0,25.0,74,3.0,9.0,7.0,2.0,9.0,,4.0,5.0,1.0,5.0,14.0,3.0,1.0,9.0,23.0,1.0,25.0,3.0,,13.0,1.0,9.0,8.0,9.0,4.0,11.0,111.0,0.7291666666666666,0.813953488372093,,,,,0.5853658536585366,0.75,0.4444444444444444,0.5853658536585366,0.75,0.4444444444444444,0.6290322580645161,0.7307692307692307,0.5,,0.012195121951219513,0.037037037037037035,,15.970149253731343,0.6428571428571429,0.3333333333333333,0.16847826086956522,0.07964601769911504,0.1643835616438356,0.0945945945945946,0.16731517509727625,0.08333333333333333,0.07936507936507936,0.175,0.04878048780487805,0.09803921568627451,0.12,0.2619047619047619,0.15217391304347827,0.22641509433962265,,0.09375,0.4444444444444444,0.32926829268292684,0.7407407407407407,0.7692307692307693,0.65,0.25609756097560976,0.4146341463414634,0.5588235294117647,0.5588235294117647,0.8421052631578947,,,,,,0.8333333333333334,0.7,,,0.3333333333333333,1.0,,,,0.32926829268292684,,0.4521048780487805,0.5332272727272728,0.43951111111111113,0.14130434782608695,0.14130434782608695,0.1623931623931624,0.09401709401709402,9.478048780487804,,0.19006849315068494,9.0,1.0,4.0,1.0,1.0,6.0,0.08695652173913043,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,2204.0,37,-7.0,69,71,15.0,15.0,9,140,,3.0,,1.0,,2.0,1.0,1.0,4.0,2.0,,1.0,2.0,7.0,,,,1,8,3.0,9.0,2.0,13,78,,2.0,,2.0,2.0,,4.0,1.0,1.0,,3.0,,2.0,,,7.0,2.0,1.0,6.0,2.0,8.0,2.0,,4.0,,2.0,18.0,1.0,,,1.0,,1.0,1.0,2,,2.0,2.0,,3.0,,2.0,,,1.0,3.0,1.0,,3.0,6.0,,3.0,,,,,,,,,3.0,15.0,,,,0.3333333333333333,1.0,0.3333333333333333,0.125,,,0.3235294117647059,,0.3,0.3611111111111111,0.3333333333333333,0.3,0.5294117647058824,0.125,0.3333333333333333,,27.272727272727273,1.0,,0.034482758620689655,,,0.08333333333333333,0.029411764705882353,0.02857142857142857,,,,,,,0.08333333333333333,,,,,0.17647058823529413,,,,0.058823529411764705,0.23529411764705882,0.25,0.25,,0.11764705882352941,0.4117647058823529,0.2857142857142857,0.2857142857142857,,0.5,,,,0.4,,0.2,,,0.7058823529411765,0.2857142857142857,0.49499705882352935,0.4975,0.5092,0.05555555555555555,,0.15384615384615385,0.23076923076923078,9.4375,26.144444444444446,0.21739130434782608,,,,,,1.0,0.3333333333333333,,,,,1.0,1.0,9.0,1.0,0.5,0.5,1.0,0.1,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1924,1610612740,Lee Nailon,Lee Nailon,1924,NOH,12048.0,201,-27.0,372,376,102.0,125.0,45,748,18.0,27.0,5.0,6.0,1.0,4.0,21.0,12.0,31.0,,,,,,,,,42,79,,,17.0,101,401,6.0,9.0,,,12.0,9.0,18.0,,,4.0,22.0,42.0,42.0,,8.0,,,7.0,8.0,,8.0,,,1.0,2.0,5.0,16.0,2.0,5.0,4.0,11.0,2.0,17.0,7.0,24,,1.0,1.0,,4.0,,3.0,2.0,,1.0,6.0,,2.0,6.0,17.0,,24.0,,,10.0,2.0,,,,,22.0,102.0,0.5,0.5526315789473685,,,,,0.5316455696202531,0.6666666666666666,0.5,0.5316455696202531,0.6666666666666666,0.5,0.554945054945055,0.6666666666666666,0.55,,0.08860759493670886,0.18518518518518517,0.09523809523809523,22.877358490566035,0.6666666666666666,0.125,0.09322033898305085,0.036231884057971016,0.09523809523809523,0.04081632653061224,0.09375,0.0374331550802139,0.08571428571428572,,0.02564102564102564,0.05405405405405406,0.06896551724137931,0.11538461538461539,0.09523809523809523,0.03225806451612903,0.2727272727272727,,,0.34177215189873417,0.6666666666666666,0.8181818181818182,0.3888888888888889,0.26582278481012656,0.3924050632911392,0.3870967741935484,0.3870967741935484,0.75,,,,,,0.6666666666666666,0.8333333333333334,,,0.2222222222222222,0.25,,,,0.34177215189873417,,0.4603189873417722,0.4998714285714286,0.4294444444444444,0.11235955056179775,0.11235955056179775,0.1188118811881188,0.21782178217821782,9.112658227848101,,0.27419354838709675,12.0,2.0,2.0,,,4.0,,0.5714285714285714,0.631578947368421,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2782,1610612740,Matt Freije,Matt Freije,2782,NOH,26217.0,437,-81.0,798,807,174.0,218.0,103,1605,3.0,13.0,2.0,7.0,,2.0,14.0,15.0,46.0,13.0,2.0,2.0,11.0,41.0,3.0,5.0,17.0,23,73,14.0,54.0,5.0,93,836,7.0,17.0,5.0,2.0,19.0,6.0,15.0,5.0,19.0,,27.0,32.0,14.0,42.0,4.0,38.0,11.0,8.0,16.0,4.0,20.0,3.0,1.0,9.0,2.0,5.0,44.0,3.0,11.0,6.0,34.0,5.0,45.0,16.0,61,2.0,13.0,7.0,6.0,9.0,3.0,6.0,8.0,,3.0,17.0,,5.0,20.0,40.0,2.0,8.0,1.0,,4.0,1.0,2.0,2.0,2.0,1.0,27.0,174.0,0.6956521739130435,0.7619047619047619,1.0,0.25925925925925924,0.2631578947368421,0.27450980392156865,0.3150684931506849,0.4117647058823529,0.4,0.3464566929133858,0.38636363636363635,0.39705882352941174,0.3549618320610687,0.41304347826086957,0.38571428571428573,0.4251968503937008,0.1095890410958904,0.38461538461538464,0.07142857142857142,16.122004357298476,0.5294117647058824,0.17857142857142858,0.12546125461254612,0.035830618892508145,0.06593406593406594,0.0297029702970297,0.11049723756906077,0.03431372549019608,0.011764705882352941,0.018518518518518517,0.05357142857142857,0.0273972602739726,0.012658227848101266,0.1111111111111111,0.20155038759689922,0.06153846153846154,0.07692307692307693,0.02564102564102564,0.5,0.10236220472440945,0.23076923076923078,0.375,0.3333333333333333,0.11023622047244094,0.36220472440944884,0.32608695652173914,0.3409090909090909,0.8666666666666667,0.10236220472440945,0.3228346456692913,0.2682926829268293,0.2682926829268293,1.0,0.3181818181818182,0.2857142857142857,0.09090909090909091,0.13636363636363635,0.058823529411764705,,0.058823529411764705,0.5,0.29411764705882354,0.5275590551181102,0.2894736842105263,0.4760983870967742,0.4679833333333333,0.46398709677419364,0.03076923076923077,0.05263157894736842,0.20430107526881722,0.2903225806451613,13.723287671232875,25.948148148148146,0.21804511278195488,5.0,2.0,9.0,,1.0,2.0,0.03571428571428571,0.35714285714285715,0.38461538461538464,0.4,,3.0,,,,0.23076923076923078,0.23076923076923078,,,1.0,1.0,3.0,2.0,0.2,0.043478260869565216,0.13333333333333333,1.0,0.3333333333333333,1.0,,,,,,,True,,,,,,,,,,
2747,1610612740,JR Smith,JR Smith,2747,NOH,5369.0,89,-16.0,164,167,30.0,35.0,22,331,2.0,6.0,,,1.0,3.0,2.0,7.0,16.0,2.0,1.0,,2.0,12.0,1.0,,,9,24,2.0,14.0,2.0,26,164,,1.0,2.0,,,2.0,6.0,,,,4.0,10.0,8.0,3.0,,12.0,2.0,1.0,3.0,1.0,4.0,1.0,,1.0,,2.0,9.0,,2.0,4.0,3.0,,7.0,2.0,9,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,6.0,,1.0,5.0,9.0,,3.0,1.0,,2.0,,,,,,4.0,30.0,0.5555555555555556,0.5555555555555556,0.5,0.14285714285714285,,0.14285714285714285,0.375,,0.3333333333333333,0.3157894736842105,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3684210526315789,0.041666666666666664,0.16666666666666666,,23.68421052631579,0.5,,0.046153846153846156,0.030303030303030304,0.3076923076923077,,0.08974358974358974,0.02197802197802198,0.043478260869565216,0.07142857142857142,,,,,0.09090909090909091,0.375,0.2,0.041666666666666664,,0.15789473684210525,0.3333333333333333,0.4,0.5,0.05263157894736842,0.42105263157894735,0.4375,0.4375,0.5714285714285714,0.05263157894736842,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.5,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,0.5263157894736842,0.16666666666666666,0.48376052631578953,0.362825,0.5215666666666666,0.05128205128205128,0.08,,0.15384615384615385,13.549999999999999,25.30714285714286,0.18292682926829268,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,
2424,1610612740,Dan Dickau,Dan Dickau,2424,NOH,11747.0,196,-25.0,362,366,85.0,92.0,40,728,12.0,24.0,,1.0,3.0,6.0,9.0,14.0,26.0,6.0,,1.0,7.0,23.0,1.0,1.0,6.0,28,59,8.0,29.0,20.0,100,372,2.0,4.0,1.0,2.0,9.0,8.0,15.0,1.0,7.0,11.0,30.0,20.0,36.0,12.0,,23.0,7.0,6.0,22.0,7.0,29.0,5.0,2.0,11.0,2.0,9.0,65.0,,3.0,4.0,15.0,1.0,20.0,3.0,23,,9.0,5.0,4.0,4.0,2.0,2.0,7.0,,2.0,11.0,,1.0,6.0,14.0,2.0,23.0,4.0,,11.0,1.0,1.0,1.0,1.0,,30.0,85.0,0.35714285714285715,0.35714285714285715,0.5,0.27586206896551724,0.14285714285714285,0.27586206896551724,0.4745762711864407,0.5,0.5333333333333333,0.45454545454545453,0.7,0.4318181818181818,0.5154639175257731,0.75,0.5769230769230769,0.32954545454545453,0.1016949152542373,0.20833333333333334,0.1111111111111111,26.34146341463415,0.36363636363636365,0.07692307692307693,0.12396694214876033,0.02127659574468085,0.0975609756097561,,0.11728395061728394,0.01639344262295082,0.02564102564102564,,0.0273972602739726,,0.14814814814814814,0.1724137931034483,0.09230769230769231,0.1,0.09090909090909091,,,0.2727272727272727,0.5,0.631578947368421,0.4166666666666667,0.10227272727272728,0.29545454545454547,0.5384615384615384,0.5384615384615384,0.35714285714285715,0.06818181818181818,0.26136363636363635,0.30434782608695654,0.3181818181818182,0.42857142857142855,0.2,,,0.2,0.2727272727272727,0.5,0.045454545454545456,0.2727272727272727,0.16666666666666666,0.6022727272727273,0.30434782608695654,0.48298295454545453,0.45865999999999996,0.4633977272727272,0.125,0.16666666666666666,0.09,0.3,9.969491525423727,25.051724137931032,0.23480662983425415,2.0,,,,,1.0,,0.2222222222222222,0.25,,,1.0,,12.0,1.0,0.16666666666666666,0.16666666666666666,,0.03333333333333333,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,3.0,0.034482758620689655,0.043478260869565216,,True,,,,,,,,,,
2454,1610612740,Junior Harrington,Junior Harrington,2454,NOH,10059.0,168,-30.0,292,297,41.0,84.0,39,589,6.0,17.0,3.0,5.0,1.0,3.0,3.0,12.0,34.0,1.0,,1.0,1.0,5.0,,,,20,54,1.0,6.0,9.0,52,307,4.0,7.0,,,8.0,3.0,6.0,,1.0,4.0,10.0,20.0,20.0,3.0,6.0,5.0,1.0,7.0,19.0,2.0,21.0,1.0,1.0,7.0,2.0,10.0,44.0,1.0,6.0,7.0,12.0,,19.0,7.0,26,1.0,6.0,4.0,2.0,9.0,,3.0,2.0,,6.0,11.0,2.0,1.0,4.0,15.0,1.0,12.0,,,3.0,3.0,1.0,1.0,1.0,,10.0,41.0,0.5,0.5882352941176471,1.0,0.16666666666666666,,0.16666666666666666,0.37037037037037035,0.5714285714285714,0.5,0.35833333333333334,0.5714285714285714,0.42857142857142855,0.3939393939393939,0.5714285714285714,0.5555555555555556,0.1,0.12962962962962962,0.35294117647058826,0.3333333333333333,22.61904761904762,0.8181818181818182,,0.11009174311926606,0.05172413793103448,0.19444444444444445,0.03225806451612903,0.1310344827586207,0.047619047619047616,0.11538461538461539,0.07692307692307693,0.025974025974025976,,0.16216216216216217,0.11538461538461539,0.06521739130434782,0.19230769230769232,0.2,0.03125,,0.2833333333333333,0.35294117647058826,0.5454545454545454,0.5,0.05,0.5666666666666667,0.35294117647058826,0.35294117647058826,0.5833333333333334,0.016666666666666666,0.08333333333333333,0.2,0.2,1.0,0.7142857142857143,0.6,,,0.42857142857142855,0.3333333333333333,0.14285714285714285,,,0.38333333333333336,0.2,0.46053596491228066,0.5108833333333332,0.4826,0.047619047619047616,0.05263157894736842,0.15384615384615385,0.19230769230769232,12.533333333333335,25.05,0.1404109589041096,2.0,1.0,1.0,,,3.0,0.125,0.6666666666666666,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,
2682,1610612740,Alex Garcia,Alex Garcia,2682,NOH,4535.0,76,-25.0,138,136,12.0,23.0,19,274,5.0,9.0,,1.0,,,3.0,1.0,5.0,3.0,,,3.0,8.0,3.0,,1.0,7,17,3.0,11.0,3.0,26,139,,1.0,3.0,,3.0,,,,1.0,2.0,2.0,8.0,6.0,6.0,,8.0,3.0,1.0,4.0,,4.0,,,1.0,1.0,2.0,8.0,4.0,,2.0,,,2.0,4.0,6,,2.0,,2.0,,,,4.0,1.0,,4.0,,2.0,5.0,12.0,2.0,4.0,,,1.0,1.0,,,,,2.0,12.0,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.2727272727272727,,0.2727272727272727,0.4117647058823529,,,0.4107142857142857,0.375,,0.43333333333333335,0.375,0.5,0.39285714285714285,0.058823529411764705,0.1111111111111111,,21.11801242236025,,,,,0.2,0.16666666666666666,0.04,0.05405405405405406,,,,0.125,,,,0.25,,,,0.32142857142857145,0.5555555555555556,0.625,0.6,0.10714285714285714,0.17857142857142858,0.2,0.2,1.0,0.10714285714285714,0.2857142857142857,0.375,0.375,0.6666666666666666,0.25,,,0.75,,,,1.0,,0.7142857142857143,0.375,0.517832142857143,0.56925,0.3516,0.034482758620689655,0.05555555555555555,0.11538461538461539,0.07692307692307693,7.205882352941177,24.363636363636363,0.08695652173913043,1.0,1.0,1.0,,,1.0,0.25,0.3333333333333333,0.3333333333333333,,,,,3.0,,,,,,1.0,1.0,,,0.3333333333333333,,,,0.3333333333333333,1.0,,,,,,,True,,,,,,,,,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,2092.0,35,,63,64,34.0,24.0,9,127,1.0,2.0,,,1.0,1.0,,5.0,7.0,,,,2.0,4.0,,1.0,3.0,6,9,2.0,4.0,2.0,20,76,,,,,,4.0,4.0,1.0,3.0,2.0,13.0,8.0,4.0,3.0,,4.0,2.0,,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,1.0,,2.0,1.0,,3.0,1.0,4,,1.0,1.0,,,,,,,,,,,1.0,4.0,,2.0,,,,1.0,,,,,13.0,34.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.6666666666666666,,1.0,0.6923076923076923,,0.7857142857142857,0.7142857142857143,,0.8125,0.3076923076923077,,,,18.42105263157895,,,0.0625,,0.16666666666666666,0.1,0.10714285714285714,0.03571428571428571,,,,,,,0.16666666666666666,0.125,0.25,,,0.15384615384615385,0.5,0.5,1.0,,0.5384615384615384,0.7142857142857143,0.7142857142857143,0.6,,0.3076923076923077,0.5,0.5,0.5,,,,,0.14285714285714285,1.0,,0.42857142857142855,0.3333333333333333,0.46153846153846156,0.5,0.4631884615384615,,0.47545,,,,0.65,15.688888888888888,24.725,0.5396825396825397,,,,,,3.0,0.25,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
