EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,FTOffRebounds,3SecondViolations,OffFTReboundPct,Blocked3s,BlockedArc3,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,BlockedLongMidRange,on,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,5345.0,89,-54,164,168,55,62,17,332,8.0,10.0,3.0,3.0,1.0,1.0,1.0,6.0,9.0,16,5.0,23,188,3.0,3.0,1.0,7.0,1.0,2,2.0,14.0,4.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,11.0,5.0,8.0,8.0,5.0,13.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,6.0,1.0,8.0,14,2.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,55,0.7777777777777778,1.0,0.5625,1.0,0.5,0.5625,1.0,0.5,0.6388888888888888,1.1666666666666667,0.5,0.125,0.2,13.043478260869565,0.3333333333333333,0.14545454545454545,0.07246376811594203,0.11428571428571428,0.06097560975609756,0.08333333333333333,0.07692307692307693,0.0625,0.2857142857142857,0.07142857142857142,0.1111111111111111,1.0,0.625,0.8,1.0,0.75,0.375,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,0.625,0.48195,0.5513,0.4488,0.16666666666666666,0.16666666666666666,0.30434782608695654,0.08695652173913043,2.8062500000000004,0.3353658536585366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1500,1610612751,Ron Mercer,Ron Mercer,1500,NJN,1507.0,25,-3,49,46,19,20,8,95,,,,,,,1.0,2.0,4.0,10,,8,49,,1.0,,,1.0,4,2.0,2.0,6.0,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,1.0,2,,,,,,1.0,1.0,1.0,,,2.0,19,0.25,0.25,0.4,,0.25,0.4,,0.25,0.4,,0.25,,,17.24137931034483,,0.07692307692307693,,0.10526315789473684,,,,,,0.25,,,,,,,0.2,0.5,0.5,1.0,,,,,,,0.376,0.3647,0.37045,,,,0.25,16.54,0.3877551020408163,3.0,8.0,1.0,0.16666666666666666,0.2,0.8,0.375,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1934,1610612751,Rodney Buford,Rodney Buford,1934,NJN,78622.0,1310,-236,2452,2467,826,1003,297,4919,37.0,83.0,9.0,19.0,17.0,35.0,20.0,49.0,153.0,381,37.0,445,2600,23.0,50.0,3.0,58.0,45.0,113,135.0,218.0,88.0,16.0,19.0,49.0,14.0,63.0,10.0,20.0,24.0,140.0,29.0,113.0,156.0,33.0,189.0,40.0,13.0,14.0,8.0,10.0,21.0,4.0,35.0,3.0,41.0,101,2.0,6.0,45.0,1.0,19.0,4.0,3.0,4.0,1.0,1.0,135.0,826,0.7124183006535948,0.7517241379310344,0.4015748031496063,0.46,0.39823008849557523,0.4171779141104294,0.4824561403508772,0.375,0.4362745098039216,0.4915254237288136,0.4066265060240964,0.049868766404199474,0.14457831325301204,19.43651925820257,0.4,0.14037267080745341,0.02888446215139442,0.14246068455134134,0.02667744543249798,0.03690036900369004,0.019417475728155338,0.028462998102466792,0.12549019607843137,0.10476190476190476,0.17352941176470588,0.25,0.16973415132924335,0.4457831325301205,0.5211267605633803,0.43243243243243246,0.10020449897750511,0.40816326530612246,0.425531914893617,0.6,0.3333333333333333,0.47368421052631576,0.2222222222222222,0.22435897435897437,0.4857142857142857,0.39059304703476483,0.46015236625514416,0.4735214285714286,0.47111266233766225,0.03937007874015748,0.047619047619047616,0.1303370786516854,0.30337078651685395,13.853018372703417,0.3368678629690049,96.0,249.0,41.0,0.14855072463768115,0.14795918367346939,0.50920245398773,0.3855421686746988,0.39344262295081966,17.0,52.0,2.0,4.0,6.0,20.0,17.0,56.0,1.0,3.0,3.0,23.0,34.0,108.0,3.0,7.0,9.0,43.0,18.0,96.0,6.0,2.0,54.0,17.0,1.0,4.0,5.0,4.0,2.0,6.0,27.0,2.0,4.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,20.0,0.9411764705882353,0.3148148148148148,0.42857142857142855,0.20930232558139536,0.32075471698113206,0.22085889570552147,0.009259259259259259,0.04081632653061224,0.020080321285140562,0.017857142857142856,0.021505376344086023,0.017167381974248927,0.006289308176100629,0.04054054054054054,0.15,0.02197802197802198,0.84375,0.10633946830265849,0.3269230769230769,0.3269230769230769,0.9411764705882353,0.11451942740286299,0.30357142857142855,0.3090909090909091,0.9411764705882353,0.07017543859649122,0.5,1.0,0.05263157894736842,0.3333333333333333,1.0,0.1282051282051282,0.3,0.14743589743589744,0.13043478260869565,0.3148148148148148,0.009174311926605505,24.750925925925927,,,,,,,,,True,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,27648.0,461,-61,856,865,309,373,114,1721,21.0,36.0,7.0,11.0,5.0,9.0,6.0,27.0,48.0,122,30.0,138,872,10.0,18.0,5.0,31.0,12.0,34,39.0,74.0,22.0,10.0,12.0,39.0,4.0,43.0,3.0,18.0,17.0,90.0,28.0,37.0,58.0,33.0,91.0,15.0,5.0,9.0,4.0,6.0,16.0,3.0,25.0,,14.0,48,7.0,6.0,37.0,2.0,15.0,7.0,5.0,7.0,5.0,,39.0,309,0.7708333333333334,0.8604651162790697,0.39344262295081966,0.5555555555555556,0.35294117647058826,0.38028169014084506,0.65,0.2857142857142857,0.43125,0.6739130434782609,0.39,0.09836065573770492,0.16666666666666666,18.548387096774192,0.36,0.13261648745519714,0.07608695652173914,0.13157894736842105,0.075,0.07272727272727272,0.07042253521126761,0.08021390374331551,0.12222222222222222,0.13513513513513514,0.1391304347826087,0.7142857142857143,0.2535211267605634,0.5833333333333334,0.7,0.6666666666666666,0.19014084507042253,0.2222222222222222,0.2857142857142857,0.3333333333333333,0.55,0.6363636363636364,0.14285714285714285,0.21428571428571427,0.5555555555555556,0.39436619718309857,0.4618673758865247,0.49775555555555556,0.4624914634146344,0.0967741935483871,0.1111111111111111,0.2246376811594203,0.2826086956521739,10.985245901639349,0.36098130841121495,21.0,59.0,13.0,0.12871287128712872,0.14285714285714285,0.4154929577464789,0.3559322033898305,0.3559322033898305,2.0,9.0,1.0,1.0,,3.0,2.0,11.0,1.0,1.0,,5.0,4.0,20.0,2.0,2.0,,8.0,15.0,12.0,,,11.0,2.0,,1.0,4.0,5.0,8.0,1.0,10.0,,5.0,7.0,,,,5.0,2.0,1.0,10.0,1.0,0.2,1.0,,0.2,0.14084507042253522,,0.2222222222222222,,,0.24242424242424243,0.06944444444444445,0.08333333333333333,0.041666666666666664,0.0967741935483871,0.012987012987012988,1.0,0.06338028169014084,0.2222222222222222,0.2222222222222222,1.0,0.07746478873239436,0.18181818181818182,0.18181818181818182,1.0,0.05,1.0,1.0,0.05,1.0,1.0,0.07142857142857142,,0.11904761904761904,,0.18181818181818182,,25.025,,,,,,,,,True,,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,8158.0,136,-3,261,254,88,111,31,515,11.0,25.0,,2.0,2.0,8.0,6.0,7.0,23.0,44,18.0,76,240,1.0,4.0,2.0,4.0,5.0,13,25.0,14.0,32.0,,8.0,10.0,2.0,12.0,1.0,3.0,6.0,26.0,6.0,6.0,12.0,6.0,18.0,8.0,3.0,6.0,2.0,3.0,5.0,3.0,11.0,1.0,3.0,15,2.0,2.0,25.0,2.0,10.0,,,,,,25.0,88,0.30434782608695654,0.30434782608695654,0.5227272727272727,0.25,0.38461538461538464,0.5576923076923077,0.25,0.40625,0.5952380952380952,0.3333333333333333,0.5434782608695652,0.18181818181818182,0.24,24.832214765100673,0.5454545454545454,0.06382978723404255,0.05504587155963303,0.08403361344537816,0.046511627906976744,0.06976744186046512,,0.058823529411764705,0.07894736842105263,0.0625,0.05,,0.4807692307692308,0.44,0.5789473684210527,0.2727272727272727,0.1346153846153846,0.8571428571428571,1.0,0.3333333333333333,0.5,,,0.5,0.25,0.6346153846153846,0.5073649999999998,0.4753,0.5129428571428571,0.16666666666666666,0.19230769230769232,0.05263157894736842,0.32894736842105265,6.3,0.3371647509578544,6.0,12.0,4.0,0.16,0.1875,0.23076923076923078,0.5,0.5454545454545454,2.0,3.0,,,1.0,1.0,2.0,5.0,,,,2.0,4.0,8.0,,,1.0,3.0,12.0,12.0,,2.0,3.0,2.0,1.0,1.0,1.0,,2.0,2.0,5.0,,1.0,5.0,,1.0,,3.0,,1.0,6.0,1.0,0.5,,0.3333333333333333,0.6666666666666666,0.15384615384615385,0.125,0.14285714285714285,0.08333333333333333,0.2,0.13333333333333333,,,,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.057692307692307696,0.6666666666666666,0.6666666666666666,1.0,0.09615384615384616,0.4,0.5,1.0,,,,,,,0.0625,1.0,0.125,,0.6666666666666666,,32.9375,,,,,,,,,True,,,
677,1610612751,Eric Williams,Eric Williams,677,NJN,9390.0,156,-79,278,281,97,92,35,559,4.0,16.0,,3.0,,3.0,6.0,15.0,12.0,36,14.0,44,326,,6.0,2.0,5.0,1.0,10,15.0,14.0,10.0,,8.0,5.0,,5.0,,4.0,1.0,10.0,8.0,4.0,9.0,10.0,19.0,5.0,2.0,5.0,3.0,2.0,6.0,3.0,11.0,2.0,7.0,18,2.0,,20.0,,8.0,1.0,1.0,1.0,,,15.0,97,0.5833333333333334,0.5833333333333334,0.3333333333333333,,0.1,0.3409090909090909,0.21428571428571427,0.2857142857142857,0.4074074074074074,0.2777777777777778,0.39473684210526316,0.2222222222222222,0.3125,19.756838905775076,0.45454545454545453,0.044444444444444446,0.06060606060606061,0.05084745762711865,0.058823529411764705,0.06,0.07142857142857142,0.05555555555555555,0.03225806451612903,0.04,0.058823529411764705,,0.36363636363636365,0.25,0.36363636363636365,1.0,0.3409090909090909,0.4,0.46153846153846156,0.16666666666666666,0.42857142857142855,,,0.21428571428571427,,0.5454545454545454,0.46837840909090916,0.4327,0.4532392857142858,0.15384615384615385,0.18181818181818182,0.11363636363636363,0.3409090909090909,6.199999999999999,0.3489208633093525,2.0,5.0,2.0,0.07142857142857142,0.09090909090909091,0.11363636363636363,0.4,0.5,,1.0,,,,,2.0,7.0,1.0,1.0,2.0,4.0,2.0,8.0,1.0,1.0,2.0,4.0,7.0,6.0,,,7.0,2.0,,,,1.0,3.0,1.0,3.0,,2.0,4.0,,,,2.0,,,3.0,1.0,0.25,1.0,0.5,0.25,0.18181818181818182,,0.13333333333333333,0.2,,0.23076923076923078,0.047619047619047616,0.0625,,,0.045454545454545456,1.0,0.022727272727272728,,,,0.1590909090909091,0.2857142857142857,0.2857142857142857,1.0,,,,0.14285714285714285,1.0,1.0,,,0.2857142857142857,0.5,0.2857142857142857,,24.737499999999997,1.0,1.0,0.1,,,,,,True,,,
1521,1610612751,Jacque Vaughn,Jacque Vaughn,1521,NJN,19076.0,318,-140,601,624,262,337,68,1225,9.0,21.0,2.0,2.0,5.0,9.0,1.0,5.0,24.0,59,23.0,74,685,5.0,5.0,,10.0,10.0,28,33.0,20.0,28.0,,4.0,30.0,13.0,43.0,7.0,12.0,14.0,99.0,1.0,16.0,27.0,2.0,29.0,7.0,4.0,13.0,2.0,11.0,7.0,2.0,20.0,,10.0,38,1.0,2.0,28.0,,8.0,,,,,,33.0,262,0.4166666666666667,0.4166666666666667,0.4067796610169492,1.0,0.35714285714285715,0.40476190476190477,0.8333333333333334,0.35714285714285715,0.4666666666666667,0.8333333333333334,0.45714285714285713,0.06779661016949153,0.14285714285714285,13.90922401171303,0.65,0.08743169398907104,0.00390625,0.09885931558935361,0.006600660066006601,0.014285714285714285,,,0.03125,0.17777777777777778,0.08108108108108109,,0.3333333333333333,0.42857142857142855,0.5,0.3333333333333333,0.07936507936507936,0.2,0.25,,0.3333333333333333,1.0,,0.32142857142857145,0.5555555555555556,0.3968253968253968,0.4724357142857143,0.47524,0.4535571428571429,0.11267605633802817,0.11940298507462686,0.13513513513513514,0.44594594594594594,11.298305084745763,0.43594009983361065,14.0,33.0,10.0,0.125,0.14035087719298245,0.5238095238095238,0.42424242424242425,0.42424242424242425,1.0,3.0,,1.0,,,,1.0,,,,,1.0,4.0,,1.0,,,13.0,3.0,,,1.0,,,6.0,4.0,1.0,1.0,,3.0,,2.0,9.0,,4.0,,4.0,,1.0,16.0,1.0,0.25,,,0.25,0.06349206349206349,,0.2,,,0.04,0.02127659574468085,0.03333333333333333,,0.08695652173913043,,0.5,0.047619047619047616,0.3333333333333333,0.3333333333333333,1.0,0.015873015873015872,,,,0.16666666666666666,,,,,,,,,,,,24.200000000000003,,,,,,,,,True,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,28521.0,475,-125,882,875,289,359,92,1757,32.0,61.0,4.0,12.0,13.0,28.0,10.0,18.0,65.0,160,88.0,254,966,9.0,22.0,7.0,25.0,21.0,55,99.0,76.0,54.0,4.0,14.0,32.0,12.0,44.0,6.0,8.0,19.0,100.0,17.0,35.0,64.0,18.0,82.0,10.0,,19.0,1.0,13.0,14.0,6.0,33.0,2.0,19.0,39,2.0,9.0,111.0,7.0,40.0,2.0,2.0,4.0,3.0,,99.0,289,0.5846153846153846,0.6031746031746031,0.40625,0.4090909090909091,0.38181818181818183,0.4256410256410256,0.36,0.391304347826087,0.5142276422764228,0.4166666666666667,0.5212765957446809,0.0875,0.18032786885245902,28.18181818181818,0.5757575757575758,0.12681159420289856,0.049132947976878616,0.11548556430446194,0.043478260869565216,0.07,0.05,0.03763440860215054,0.1111111111111111,0.09859154929577464,0.1565217391304348,0.75,0.3128205128205128,0.5245901639344263,0.64,0.65625,0.09230769230769231,0.5555555555555556,0.5882352941176471,0.5,0.48,0.3333333333333333,0.5,0.4057971014492754,0.4642857142857143,0.49230769230769234,0.472294358974359,0.49270652173913054,0.4782485507246378,0.17543859649122806,0.20725388601036268,0.0984251968503937,0.38976377952755903,10.433125,0.3276643990929705,23.0,81.0,9.0,0.08571428571428572,0.0875,0.4153846153846154,0.2839506172839506,0.2911392405063291,7.0,14.0,,1.0,2.0,5.0,5.0,21.0,,2.0,2.0,9.0,12.0,35.0,,3.0,4.0,14.0,45.0,30.0,6.0,,21.0,5.0,,6.0,5.0,1.0,20.0,6.0,10.0,2.0,2.0,11.0,,1.0,,18.0,,,6.0,0.8333333333333334,0.34285714285714286,,0.2857142857142857,0.34285714285714286,0.1794871794871795,,0.05555555555555555,0.024691358024691357,,0.5,0.014705882352941176,0.025,,0.08,0.061224489795918366,0.5217391304347826,0.07179487179487179,0.5,0.5,0.7142857142857143,0.1076923076923077,0.23809523809523808,0.23809523809523808,1.0,0.04,,,0.08,,,0.07246376811594203,0.4,0.13043478260869565,0.2222222222222222,0.23809523809523808,,24.591428571428562,,,,2.0,2.0,,,,True,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,40843.0,681,-85,1246,1260,365,439,155,2506,24.0,46.0,8.0,23.0,9.0,15.0,6.0,22.0,50.0,123,45.0,145,1285,9.0,27.0,8.0,26.0,14.0,32,54.0,74.0,26.0,12.0,13.0,23.0,2.0,25.0,2.0,5.0,14.0,52.0,32.0,55.0,80.0,47.0,127.0,22.0,7.0,10.0,1.0,6.0,10.0,4.0,20.0,3.0,42.0,87,7.0,6.0,70.0,6.0,24.0,22.0,17.0,22.0,12.0,,54.0,365,0.74,0.8409090909090909,0.4065040650406504,0.3333333333333333,0.4375,0.4032258064516129,0.3333333333333333,0.4375,0.46474358974358976,0.38235294117647056,0.5192307692307693,0.10569105691056911,0.2391304347826087,12.273361227336123,0.5,0.12850467289719625,0.0599250936329588,0.13556338028169015,0.07230769230769231,0.06428571428571428,0.08333333333333333,0.04895104895104895,0.15555555555555556,0.18691588785046728,0.07526881720430108,0.5454545454545454,0.3709677419354839,0.5217391304347826,0.6857142857142857,0.7083333333333334,0.1774193548387097,0.2727272727272727,0.3,0.3333333333333333,0.8518518518518519,0.34782608695652173,0.25,0.46875,0.6,0.3790322580645161,0.45826895161290326,0.5257041666666666,0.48001250000000006,0.16901408450704225,0.1702127659574468,0.1793103448275862,0.3724137931034483,9.659349593495934,0.2929373996789727,20.0,55.0,22.0,0.15714285714285714,0.1414141414141414,0.4435483870967742,0.36363636363636365,0.36363636363636365,,,,,,,,1.0,,,,,,1.0,,,,,26.0,,,,1.0,,,,4.0,15.0,3.0,2.0,15.0,,1.0,5.0,,,,14.0,5.0,3.0,12.0,,,,,,0.008064516129032258,,0.09090909090909091,,,0.07142857142857142,0.12931034482758622,0.1125,0.16666666666666666,0.1951219512195122,0.03333333333333333,0.9,,,,,0.008064516129032258,,,,,,,,,,,,,,,,30.8,,2.0,,,,,,,True,,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,37091.0,618,-56,1153,1160,342,376,156,2313,51.0,82.0,12.0,26.0,12.0,19.0,29.0,64.0,91.0,181,66.0,248,1215,17.0,42.0,15.0,49.0,21.0,47,79.0,124.0,58.0,26.0,25.0,19.0,9.0,28.0,8.0,6.0,12.0,65.0,42.0,53.0,66.0,56.0,122.0,11.0,2.0,13.0,,5.0,21.0,8.0,34.0,3.0,46.0,92,8.0,11.0,88.0,6.0,32.0,26.0,18.0,26.0,17.0,1.0,79.0,342,0.6813186813186813,0.7948717948717948,0.5027624309392266,0.40476190476190477,0.44680851063829785,0.5027624309392266,0.40476190476190477,0.44680851063829785,0.5585585585585585,0.47115384615384615,0.5563380281690141,0.13812154696132597,0.1951219512195122,19.291635267520725,0.38235294117647056,0.1308641975308642,0.08731808731808732,0.11553030303030302,0.0933786078098472,0.12037037037037036,0.07272727272727272,0.07984790874524715,0.09090909090909091,0.14285714285714285,0.14772727272727273,0.6538461538461539,0.4530386740331492,0.6219512195121951,0.7727272727272727,0.6470588235294118,0.35359116022099446,0.453125,0.5178571428571429,0.6206896551724138,0.6190476190476191,0.46153846153846156,0.08333333333333333,0.40425531914893614,0.631578947368421,0.4530386740331492,0.4641237569060773,0.5048942857142856,0.4553106382978723,0.15458937198067632,0.15458937198067632,0.1975806451612903,0.3185483870967742,6.219889502762431,0.2966175195143105,11.0,35.0,8.0,0.06504065040650407,0.05813953488372093,0.19337016574585636,0.3142857142857143,0.3235294117647059,,,,,,,,,,,,,,,,,,,37.0,,,,,,,1.0,1.0,13.0,5.0,3.0,9.0,1.0,3.0,10.0,,,,15.0,8.0,3.0,13.0,,,,,,,,0.125,0.02857142857142857,,0.1282051282051282,0.12037037037037036,0.11538461538461539,0.13333333333333333,0.08108108108108109,0.04838709677419355,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.03125,,,1.0,2.0,,True,,,
