EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,DefFTReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyAtRimFGM,BadPassSteals,PenaltyAtRimAccuracy,LostBallTurnovers,NonShootingFoulsDrawn,SecondChanceFtPoints,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Offensive Fouls,OffCorner3ReboundPct,ThreePtAssists,Arc3Assists,Travels,on,FTOffRebounds,OffFTReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,394.0,7.0,-4.0,14,13,5,9,2.0,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,12,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,0.5,1.0,0.25,25.0,0.2,0.16666666666666666,0.16666666666666666,0.125,0.25,0.5,0.5,0.25,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.4343125,0.5498,0.5,7.966666666666666,24.8,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,1610612752,Maurice Taylor,Maurice Taylor,1508,NYK,263.0,4.0,-4.0,9,10,9,9,,19,,,,,,,,,,,,1.0,11,,,,,,,,,,,,,,1.0,,1.0,,,,9,,,,,,,0.5,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,1610612752,Bruno Sundov,Bruno Sundov,1743,NYK,4107.0,68.0,-17.0,141,142,92,81,20.0,283,,4.0,,3.0,9.0,8.0,21.0,2.0,10.0,34.0,3.0,25.0,139,1.0,6.0,2.0,18.0,2.0,,2.0,2.0,2.0,,4.0,5.0,5.0,7.0,6.0,13.0,2.0,10.0,16.0,92,0.9,0.9,0.29411764705882354,0.16666666666666666,0.3108108108108108,0.16666666666666666,0.32894736842105265,0.16666666666666666,0.08108108108108109,26.347305389221557,0.10638297872340426,0.08620689655172414,0.10714285714285714,0.08450704225352113,0.058823529411764705,,0.08333333333333333,0.10810810810810811,,,0.24324324324324326,0.5675675675675675,0.38095238095238093,0.4,0.875,0.05405405405405406,0.5,,0.1891891891891892,0.4085662162162162,0.5025833333333334,0.08,13.464705882352938,24.599999999999998,0.6524822695035462,2.0,,17.0,1.0,2.0,1.0,2.0,,2.0,2.0,17.0,0.29310344827586204,0.125,1.0,0.02631578947368421,0.02857142857142857,0.68,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,26.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2692307692307692,0.29310344827586204,0.058823529411764705,0.25,0.047619047619047616,0.8333333333333334,0.1111111111111111,0.07692307692307693,0.25,0.1111111111111111,0.16666666666666666,0.1875,0.16666666666666666,0.2222222222222222,0.2222222222222222,1.0,0.02702702702702703,0.5,0.5,1.0,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.5,0.5,0.4152948275862069,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,1610612752,Jermaine Jackson,Jermaine Jackson,1983,NYK,579.0,10.0,-4.0,23,23,21,21,,46,1.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,4.0,25,,,,2.0,2.0,,1.0,1.0,1.0,,2.0,,2.0,3.0,,3.0,,1.0,1.0,21,0.5,0.5,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,13.043478260869565,0.3333333333333333,,0.42857142857142855,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.6666666666666666,0.485,,,8.9,38.1,0.9130434782608695,,,4.0,,,,,,,,4.0,0.6666666666666666,,,,,1.0,1.0,,,,,,1.0,,2.0,2.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,1.0,,,,,1.0,1.0,,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.485,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,1475.0,25.0,-14.0,51,53,38,32,4.0,104,,1.0,,,1.0,1.0,2.0,4.0,2.0,4.0,4.0,10.0,58,,,,2.0,2.0,,4.0,1.0,1.0,1.0,2.0,,2.0,2.0,,2.0,,1.0,2.0,38,0.5,0.5,0.5,,0.25,,0.4166666666666667,,0.5,22.413793103448278,0.13333333333333333,,0.1111111111111111,,,0.14285714285714285,,0.125,,,0.125,0.25,0.5,0.5,1.0,0.5,,,0.625,0.4805375,,,11.675,25.474999999999998,0.7450980392156863,6.0,3.0,7.0,,8.0,4.0,,,,,7.0,0.4375,,,0.3333333333333333,0.5,0.7,1.0,1.0,,,,,3.0,,2.0,3.0,,3.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,1.0,,,,,0.16666666666666666,,,1.0,1.0,,,,,,0.16666666666666666,,0.5,,,0.49334166666666673,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612752,Nazr Mohammed,Nazr Mohammed,1737,NYK,359.0,6.0,-14.0,12,12,9,7,,24,,,,,,,,,,,,2.0,20,,,,,,,,,,,,,,,,,,,,9,,,,,,,0.5,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,0.75,2.0,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,,2.0,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612752,Trevor Ariza,Trevor Ariza,2772,NYK,2138.0,36.0,,76,75,53,47,8.0,151,4.0,5.0,2.0,3.0,2.0,1.0,3.0,,6.0,10.0,,19.0,70,2.0,4.0,9.0,4.0,8.0,4.0,,4.0,4.0,2.0,8.0,6.0,3.0,4.0,6.0,10.0,,,2.0,53,0.3333333333333333,0.5,0.6,0.5,0.6,0.5,0.7307692307692307,0.75,,19.54022988505747,0.1,0.21428571428571427,0.11428571428571428,0.1935483870967742,0.3,0.2,,0.5,0.8,0.8,0.2,0.3,0.3333333333333333,0.3333333333333333,1.0,,0.75,0.6666666666666666,0.5,0.53816,0.5828249999999999,0.47368421052631576,7.55,,0.6973684210526315,7.0,5.0,11.0,,7.0,3.0,1.0,,1.0,,11.0,0.7857142857142857,,,0.25,0.25,0.5789473684210527,3.0,1.0,,,,,,,3.0,5.0,,,,,1.0,,,1.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,,4.0,,1.0,,,,,,0.6,0.6,0.1,,,0.5,0.2,,0.16666666666666666,,0.16666666666666666,,0.25,0.5,1.0,1.0,,,,,0.6,,,,,0.5498799999999999,2.0,3.0,0.6666666666666666,1.0,1.0,5.0,2.0,1.0,1.0,0.5,0.16666666666666666,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,1021.0,17.0,-8.0,34,34,13,8,6.0,68,,1.0,,,,,1.0,2.0,,2.0,2.0,2.0,36,,,,,,,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,,2.0,,,,13,,,,,,,0.2,,0.5,17.5,0.25,,0.18181818181818182,,,1.0,,0.25,,,,0.25,,,,0.5,,,0.75,0.541025,,,8.65,24.6,0.38235294117647056,2.0,,,,2.0,1.0,,,,,,,,,0.2,0.3333333333333333,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,0.5,,,0.69085,,1.0,,2.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,1610612752,Jamison Brewer,Jamison Brewer,2249,NYK,1744.0,29.0,-10.0,55,58,36,27,10.0,113,1.0,2.0,,1.0,,,1.0,1.0,1.0,3.0,3.0,5.0,58,,1.0,,2.0,,,1.0,5.0,5.0,4.0,10.0,1.0,2.0,4.0,1.0,5.0,,3.0,3.0,36,1.0,1.0,0.3333333333333333,,0.16666666666666666,,0.2777777777777778,,0.5,14.285714285714286,0.125,0.034482758620689655,0.15,0.02857142857142857,,0.25,,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,0.16666666666666666,1.0,,0.8333333333333334,0.5582999999999999,0.5492,,5.166666666666667,24.399999999999995,0.6545454545454545,3.0,3.0,5.0,1.0,6.0,,,,,,5.0,0.35714285714285715,0.3333333333333333,,,,1.0,1.0,,2.0,1.0,,,1.0,,1.0,2.0,,2.0,,,,1.0,,1.0,3.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,0.5,0.25,,,,1.0,0.25,,,,,,,,,,0.3333333333333333,,,,0.25,0.25,0.25,,,0.56065,1.0,2.0,1.0,,3.0,,,,,,0.07692307692307693,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,1353.0,23.0,9.0,44,47,19,15,10.0,91,3.0,3.0,2.0,2.0,2.0,1.0,1.0,,4.0,6.0,,8.0,42,2.0,2.0,4.0,2.0,6.0,4.0,,2.0,2.0,,4.0,3.0,2.0,3.0,4.0,7.0,,,1.0,19,0.25,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,13.793103448275863,0.15384615384615385,0.14285714285714285,0.13333333333333333,0.16,0.16666666666666666,,,0.5,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,,1.0,1.0,0.5,0.4885333333333333,0.6466,0.5,4.6,,0.4318181818181818,,,4.0,1.0,,,,,,,4.0,0.6666666666666666,0.5,,,,0.5,2.0,,,,,,,,2.0,3.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,0.5,,0.25,0.18181818181818182,,0.6666666666666666,,,,,,,,,,0.6666666666666666,,,,,0.5524666666666667,2.0,,1.0,,,,1.0,,,0.5,,,,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
