EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Arc3Assists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,BadPassSteals,StepOutOfBoundsTurnovers,Travels,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,Corner3FGA,PtsPutbacks,2pt And 1 Free Throw Trips,Corner3Frequency,SecondChanceAtRimAccuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Technical Free Throw Trips,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,Corner3Assists,PenaltyCorner3Frequency,BlockedLongMidRange,on,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,HeaveAttempts,Clear Path Fouls,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,2441.0,41.0,32.0,77,84.0,39,31.0,11.0,161,3.0,4.0,1.0,2.0,2.0,2.0,3.0,6.0,7.0,13.0,75.0,1.0,1.0,1.0,2.0,2.0,5.0,9.0,6.0,3.0,3.0,1.0,2.0,6.0,2.0,4.0,1.0,6.0,3.0,10.0,6.0,16.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,8.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,9.0,39,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.65,0.25,0.9,13.186813186813186,1.0,0.2142857142857142,0.2105263157894736,0.125,0.2222222222222222,0.1944444444444444,0.2142857142857142,0.25,0.3333333333333333,0.125,0.2222222222222222,0.2857142857142857,0.1666666666666666,0.2222222222222222,0.1428571428571428,0.6666666666666666,0.6666666666666666,0.75,0.75,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5633166666666667,0.64465,0.25,0.25,0.0769230769230769,0.6923076923076923,6.016666666666667,0.5064935064935064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,1610612744,Ansu Sesay,Ansu Sesay,1738,GSW,1035.0,17.0,3.0,31,31.0,10,15.0,7.0,62,1.0,2.0,,1.0,1.0,1.0,2.0,3.0,2.0,6.0,29.0,,2.0,2.0,1.0,1.0,,2.0,4.0,2.0,3.0,,2.0,7.0,1.0,3.0,,1.0,,1.0,4.0,5.0,,,2.0,3.0,,1.0,1.0,4.0,2.0,,,,,,,,2.0,10,,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,0.5,23.07692307692308,,0.125,0.25,,0.2,0.1,0.2352941176470588,0.2,,0.2857142857142857,0.2,0.5,,,,,0.5,0.5,1.0,1.0,0.25,,0.5,1.0,0.75,0.5820625,0.678875,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,6.566666666666666,0.3225806451612903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,0.25,0.5,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1610612744,Eduardo Najera,Eduardo Najera,2059,GSW,2240.0,37.0,5.0,69,74.0,24,24.0,12.0,143,1.0,2.0,,,,6.0,3.0,8.0,6.0,15.0,74.0,,2.0,2.0,,2.0,2.0,2.0,6.0,2.0,3.0,,1.0,7.0,1.0,,1.0,2.0,,3.0,1.0,4.0,2.0,2.0,,2.0,2.0,4.0,,6.0,2.0,1.0,,,,,,,2.0,24,,1.0,1.0,0.375,,0.45,,0.5769230769230769,1.0,0.25,18.072289156626507,,0.1111111111111111,,0.125,0.2,0.1153846153846153,0.0333333333333333,,,,0.25,0.1666666666666666,0.1111111111111111,,,,0.2,0.5,1.0,1.0,0.6,,,,0.4,0.4611499999999999,0.3987333333333334,0.1666666666666666,0.2,0.1333333333333333,0.1333333333333333,14.2,0.3478260869565217,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,0.2,0.125,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,25.55,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,1610612744,Luis Flores,Luis Flores,2784,GSW,4233.0,71.0,20.0,134,140.0,56,52.0,22.0,274,3.0,6.0,1.0,2.0,3.0,8.0,9.0,18.0,2.0,32.0,125.0,3.0,,2.0,5.0,8.0,2.0,21.0,10.0,8.0,11.0,6.0,2.0,25.0,,,1.0,1.0,,2.0,,2.0,2.0,1.0,7.0,11.0,2.0,9.0,1.0,2.0,,1.0,,,,,,,21.0,56,2.0,0.5555555555555556,0.5555555555555556,0.5,0.625,0.5555555555555556,0.7916666666666666,0.5714285714285714,0.3333333333333333,0.8076923076923077,24.22360248447205,,0.0204081632653061,,0.0666666666666666,,0.03125,,,,,,,0.05,,,,0.2222222222222222,0.5,0.6,,0.2962962962962963,0.3333333333333333,0.25,0.6666666666666666,0.5555555555555556,0.4731833333333333,0.4766958333333333,,,0.0625,0.65625,10.305555555555555,0.417910447761194,5.0,9.0,4.0,9.0,4.0,9.0,3.0,3.0,3.0,4.0,2.0,,2.0,2.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3636363636363636,0.625,0.625,0.8,0.3333333333333333,0.3333333333333333,24.933333333333334,4.0,4.0,6.0,4.0,,4.0,0.5,0.4444444444444444,0.4444444444444444,0.25,0.4444444444444444,0.4444444444444444,0.5,0.4444444444444444,1.0,4.0,3.0,1.0,3.0,8.0,6.0,1.0,1.0,3.0,0.75,0.3333333333333333,0.3333333333333333,0.5,0.1481481481481481,0.25,0.5,1.0,0.75,0.4483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
384,1610612744,Calbert Cheaney,Calbert Cheaney,384,GSW,2491.0,42.0,27.0,79,80.0,36,30.0,10.0,159,1.0,2.0,,,1.0,3.0,2.0,5.0,,4.0,63.0,,,,,2.0,,,2.0,4.0,4.0,,2.0,8.0,1.0,,2.0,3.0,,5.0,1.0,6.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,,36,1.0,0.5,0.5,0.4,,0.4,,0.4,,,6.593406593406593,,0.1071428571428571,,0.2222222222222222,0.125,0.1351351351351351,0.0285714285714285,,,,0.125,0.125,,0.1538461538461538,0.1428571428571428,,0.4,0.5,0.5,,0.6,,0.5,,0.4,0.4898399999999999,0.46925,,,,,11.48,0.4556962025316455,1.0,,,,,,,,,,1.0,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,2.0,,,,,0.5,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,1995.0,33.0,5.0,62,69.0,33,32.0,10.0,131,3.0,7.0,3.0,3.0,4.0,3.0,7.0,12.0,3.0,17.0,64.0,3.0,,2.0,6.0,7.0,3.0,15.0,6.0,,,,,,,3.0,,2.0,,2.0,3.0,5.0,4.0,2.0,,1.0,,2.0,,3.0,2.0,,2.0,1.0,1.0,2.0,,,15.0,33,,0.4285714285714285,0.5,0.5833333333333334,0.8571428571428571,0.5,0.75,0.5666666666666667,0.3333333333333333,0.8333333333333334,21.62162162162162,,0.0952380952380952,0.125,,,0.074074074074074,0.09375,0.1111111111111111,0.25,0.0909090909090909,,,0.0833333333333333,0.25,,,0.5,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.2142857142857142,1.0,0.5,0.75,0.6428571428571429,0.50965,0.5260375,0.1333333333333333,0.1538461538461538,0.1176470588235294,0.8823529411764706,7.558333333333334,0.532258064516129,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,0.1428571428571428,0.0833333333333333,,1.0,1.0,1.0,0.3333333333333333,0.0714285714285714,0.125,24.1,,,,,,,,,,,,,,,1.0,2.0,,1.0,,8.0,,2.0,,,,0.3333333333333333,0.3333333333333333,0.5,0.1428571428571428,0.5,1.0,1.0,,0.5863333333333334,1.0,1.0,2.0,1.0,0.0714285714285714,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,1788.0,30.0,-1.0,57,60.0,10,19.0,10.0,117,3.0,7.0,1.0,,,6.0,6.0,14.0,3.0,24.0,61.0,2.0,2.0,5.0,,1.0,,3.0,8.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,,3.0,4.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,,4.0,2.0,,,,,,,,3.0,10,,0.6666666666666666,0.6666666666666666,0.4285714285714285,,0.5,0.5,0.5227272727272727,0.5,0.5,34.78260869565218,,0.0434782608695652,0.0952380952380952,0.2,0.2857142857142857,0.0909090909090909,0.1428571428571428,0.125,0.2,,0.3333333333333333,0.1428571428571428,,,0.2857142857142857,,0.3333333333333333,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.2857142857142857,0.25,,,0.6666666666666666,0.4820523809523809,0.4137833333333334,0.0909090909090909,0.1333333333333333,0.2083333333333333,0.125,9.264285714285714,0.175438596491228,3.0,6.0,2.0,7.0,2.0,6.0,1.0,,,1.0,,,,,0.3333333333333333,0.0714285714285714,,0.5,0.5,0.5,1.0,0.2857142857142857,0.6666666666666666,25.17142857142857,2.0,3.0,6.0,2.0,,1.0,0.6666666666666666,0.4285714285714285,0.4285714285714285,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,1.0,1.0,,1.0,4.0,3.0,1.0,,,0.5,,0.375,1.0,0.0476190476190476,,,,0.5,0.46645,,1.0,,1.0,0.0476190476190476,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.25,1.0,1.0,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,1173.0,20.0,-6.0,38,36.0,9,10.0,6.0,74,,1.0,1.0,,1.0,2.0,1.0,6.0,1.0,9.0,37.0,2.0,,,,3.0,,3.0,,1.0,2.0,,1.0,5.0,,2.0,,4.0,,4.0,2.0,6.0,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,3.0,9,,,,0.1666666666666666,,0.5,0.375,0.5,,0.375,21.73913043478261,,0.2857142857142857,0.1,,,0.2105263157894736,0.0833333333333333,,0.3333333333333333,,,0.2,0.4285714285714285,,,,0.125,,,,0.25,0.5,0.25,,0.375,0.4166125,0.37875,0.2222222222222222,0.2857142857142857,,0.3333333333333333,9.666666666666666,0.2368421052631578,,2.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,,0.25,,,,,,,0.25,0.25,25.2,2.0,2.0,6.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,2.0,,,,,1.0,,,,0.375,0.3333333333333333,0.3333333333333333,,1.0,0.396,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,683.0,11.0,6.0,22,24.0,11,5.0,4.0,46,1.0,1.0,1.0,,,,1.0,2.0,,2.0,22.0,1.0,,2.0,,1.0,,,2.0,2.0,2.0,1.0,1.0,4.0,,,1.0,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,11,,1.0,1.0,0.5,,0.5,,0.5,1.0,,10.714285714285714,,0.0909090909090909,,0.25,,0.1333333333333333,,,,,,0.25,,,0.25,,0.5,1.0,1.0,1.0,,1.0,,,0.5,0.3835,0.3492,,,1.0,,6.4,0.5,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,0.5,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612744,Derek Fisher,Derek Fisher,965,GSW,750.0,12.0,2.0,26,26.0,14,7.0,6.0,52,1.0,1.0,,,,2.0,2.0,4.0,,4.0,20.0,,,,1.0,3.0,,2.0,4.0,1.0,2.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14,,1.0,1.0,0.5,0.3333333333333333,0.4,0.25,0.4,,0.25,15.15151515151515,,,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,0.4,,,,0.4,0.4628199999999999,0.404075,,,,0.5,13.025,0.5384615384615384,1.0,,,1.0,1.0,,,1.0,,,,,,,0.2,,,,0.5,0.5,1.0,,,23.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2,,,,,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.25,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
