EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,BlockedLongMidRange,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
2441,1610612766,Jamal Sampson,Jamal Sampson,2441,CHA,2220.0,37,-47,68,73,33,34,10,141,1,3,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,2,6,,,2.0,6,99,2.0,2,,,1.0,5,1.0,2,,,2.0,4,,4,,,,,,,,,,,,,,,,,1.0,4,,5.0,6.0,5,11,1.0,1.0,1.0,,3.0,1.0,1.0,,,4.0,6,13,1.0,6.0,,,2.0,1.0,3.0,3.0,,3.0,4,33,4.0,,,,,,,,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.3333333333333333,0.8333333333333334,0.5,,,,,,,16.049382716049383,0.75,0.25,0.125,,0.25,0.21739130434782608,0.1388888888888889,,0.07142857142857142,0.3333333333333333,0.1,0.5,0.3333333333333333,,0.25,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,,,,,,,,,0.5,,,,,1.0,0.5,,,,,0.5,,0.52415,0.5453,0.6278,0.25,0.25,0.8333333333333334,0.6666666666666666,5.383333333333333,,0.4852941176470588,1.0,4.0,,1.0,,2.0,,1.0,2.0,,2.0,,0.25,,0.3333333333333333,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,True,,
2447,1610612766,Tamar Slay,Tamar Slay,2447,CHA,1515.0,25,-3,52,50,12,13,10,102,1,2,,1.0,1.0,,2.0,1.0,4.0,,,,,,,3.0,,1.0,,,2,8,,3.0,,4,65,1.0,2,,1.0,,2,2.0,4,,,,4,2.0,2,,,,3.0,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,1,1.0,1.0,2.0,1,3,,2.0,1.0,1.0,1.0,,2.0,,,3.0,3,6,1.0,,,,,,,,,,4,12,,0.5,0.5,,,,,,0.25,0.5,0.5,0.18181818181818182,0.3333333333333333,0.5,0.18181818181818182,0.3333333333333333,0.5,0.2727272727272727,,,,,,21.538461538461537,0.3333333333333333,0.08333333333333333,0.037037037037037035,0.5,,0.14285714285714285,0.03333333333333333,,,,,,0.5,0.5,,0.18181818181818182,0.5,0.5,,0.18181818181818182,,,,0.36363636363636365,0.25,0.25,1.0,,,,,0.2727272727272727,,,,,,0.3333333333333333,,,0.25,1.0,,,,,0.45454545454545453,,0.4785045454545455,0.4528666666666667,0.513025,,,0.5,1.0,11.387500000000001,24.96666666666667,0.23076923076923078,,,,,1.0,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,True,,
2604,1610612766,Theron Smith,Theron Smith,2604,CHA,10749.0,179,-74,337,346,100,101,61,683,8,17,7.0,2.0,2.0,,3.0,6.0,26.0,,2.0,,,,1.0,2.0,,,1.0,1.0,14,46,1.0,4.0,3.0,34,394,2.0,11,,,3.0,7,5.0,12,1.0,1.0,2.0,15,22.0,6,3.0,,,2.0,1.0,3.0,,9.0,3.0,12.0,2.0,1.0,5.0,1.0,3.0,27.0,1.0,10,4.0,18.0,24.0,12,36,2.0,3.0,2.0,1.0,7.0,6.0,5.0,,,12.0,13,23,4.0,4.0,,,2.0,,2.0,1.0,1.0,2.0,15,100,2.0,0.7857142857142857,0.9166666666666666,1.0,0.25,,1.0,0.25,0.30434782608695654,0.18181818181818182,0.4166666666666667,0.31,0.18181818181818182,0.5,0.3269230769230769,0.2692307692307692,0.5357142857142857,0.08,,0.06521739130434782,0.17647058823529413,,,15.49636803874092,0.5833333333333334,0.15,0.06289308176100629,0.13793103448275862,0.037037037037037035,0.1476510067114094,0.05913978494623656,0.02,0.06944444444444445,0.0625,0.13513513513513514,0.08,0.1896551724137931,0.16,0.0625,0.34,0.47058823529411764,0.5714285714285714,0.625,0.06,,,,0.52,0.23076923076923078,0.23076923076923078,1.0,0.04,,,,0.04,0.5,0.5,1.0,0.6363636363636364,,,,,0.15384615384615385,1.0,,,0.07692307692307693,1.0,0.42,0.5,0.460292,0.47991,0.39692307692307693,0.038461538461538464,0.041666666666666664,0.20588235294117646,0.4411764705882353,10.815217391304348,24.25,0.29673590504451036,2.0,4.0,1.0,2.0,1.0,1.0,,4.0,2.0,,1.0,,0.13333333333333333,0.09090909090909091,0.10810810810810811,,0.5,0.2857142857142857,,,,,,,,,,,,,,,,True,,
2416,1610612766,Kareem Rush,Kareem Rush,2416,CHA,32173.0,536,-58,1030,1026,199,187,144,2056,16,35,4.0,2.0,3.0,11.0,31.0,38.0,91.0,12.0,31.0,1.0,4.0,7.0,18.0,49.0,2.0,5.0,4.0,10.0,65,157,30.0,80.0,15.0,235,1091,4.0,12,3.0,6.0,1.0,18,12.0,27,8.0,17.0,3.0,51,66.0,64,84.0,6.0,,49.0,18.0,8.0,,44.0,3.0,47.0,2.0,1.0,19.0,5.0,20.0,97.0,1.0,5,7.0,30.0,37.0,6,43,1.0,10.0,6.0,4.0,14.0,6.0,13.0,3.0,3.0,27.0,20,39,3.0,20.0,2.0,,11.0,,2.0,,1.0,2.0,51,199,1.0,0.5076923076923077,0.5076923076923077,0.9333333333333333,0.375,0.5,0.47058823529411764,0.375,0.4140127388535032,0.3333333333333333,0.4444444444444444,0.4641350210970464,0.4722222222222222,0.5454545454545454,0.47764227642276424,0.47368421052631576,0.5666666666666667,0.33755274261603374,,0.050955414012738856,0.14285714285714285,0.01098901098901099,,22.674418604651166,0.5185185185185185,0.08379888268156424,0.011086474501108648,0.07954545454545454,0.012987012987012988,0.08295964125560538,0.011363636363636364,0.02564102564102564,,0.023255813953488372,0.0625,0.1282051282051282,0.07894736842105263,0.06557377049180328,0.007462686567164179,0.14767932489451477,0.45714285714285713,0.5333333333333333,0.25,0.1308016877637131,0.3548387096774194,0.3793103448275862,0.2727272727272727,0.38396624472573837,0.4175824175824176,0.4222222222222222,0.6842105263157895,0.1308016877637131,0.3870967741935484,0.3870967741935484,1.0,0.20675105485232068,0.3673469387755102,0.3673469387755102,0.8888888888888888,0.2222222222222222,0.05555555555555555,0.2777777777777778,0.4,1.0,0.06818181818181818,0.6666666666666666,0.1590909090909091,0.5714285714285714,0.22727272727272727,0.4,0.48523206751054854,0.3673469387755102,0.4839419831223629,0.472275,0.46914090909090916,0.044715447154471545,0.06626506024096386,0.07659574468085106,0.2170212765957447,12.705732484076435,24.451249999999998,0.19320388349514564,,,,,3.0,8.0,1.0,7.0,1.0,1.0,2.0,0.06451612903225806,,,0.018518518518518517,0.1111111111111111,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,True,,
2774,1610612766,Bernard Robinson,Bernard Robinson,2774,CHA,6836.0,114,-60,221,230,77,122,34,451,7,12,4.0,2.0,3.0,,5.0,2.0,8.0,,,,,,1.0,2.0,,,,1.0,9,25,1.0,2.0,8.0,29,253,3.0,4,,,2.0,8,2.0,5,,1.0,3.0,7,8.0,10,3.0,,1.0,1.0,1.0,1.0,,10.0,3.0,13.0,1.0,2.0,3.0,2.0,5.0,29.0,1.0,4,3.0,7.0,10.0,6,16,,3.0,2.0,1.0,6.0,2.0,2.0,,1.0,8.0,10,17,,14.0,2.0,,7.0,1.0,2.0,1.0,1.0,2.0,7,77,2.0,0.4444444444444444,0.5714285714285714,1.0,0.5,,,1.0,0.36,0.75,0.4,0.3888888888888889,0.75,0.3333333333333333,0.4393939393939394,0.8,0.5,0.07407407407407407,,0.04,0.08333333333333333,,,15.53030303030303,0.75,0.07954545454545454,0.037037037037037035,0.3333333333333333,0.07692307692307693,0.10309278350515463,0.04132231404958678,0.045454545454545456,0.01818181818181818,,0.10810810810810811,0.1,0.03225806451612903,0.5,,0.4444444444444444,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.18518518518518517,,,,0.2962962962962963,0.25,0.25,1.0,,,,,0.07407407407407407,0.5,0.5,1.0,1.0,,,,,0.5,0.6666666666666666,,,0.16666666666666666,,0.5185185185185185,1.0,0.468751923076923,0.5897666666666668,0.50586,0.21875,0.23333333333333334,0.27586206896551724,0.2413793103448276,7.968,33.9,0.34841628959276016,3.0,4.0,1.0,,,4.0,1.0,3.0,,,1.0,,,0.09090909090909091,0.06451612903225806,0.2,0.5,0.75,0.3333333333333333,1.0,,,,,,0.14285714285714285,,,,,,,,True,,
2067,1610612766,Eddie House,Eddie House,2067,CHA,9709.0,162,-44,313,309,88,65,42,622,3,8,,,1.0,9.0,12.0,21.0,42.0,3.0,5.0,1.0,1.0,2.0,2.0,11.0,,,1.0,5.0,33,62,5.0,16.0,6.0,87,358,2.0,6,1.0,1.0,,7,8.0,17,2.0,7.0,2.0,24,42.0,24,12.0,3.0,,11.0,2.0,,,12.0,1.0,13.0,,1.0,4.0,4.0,4.0,27.0,,1,,7.0,7.0,1,8,,13.0,9.0,4.0,7.0,4.0,3.0,1.0,,10.0,7,14,,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,24,88,2.0,0.6363636363636364,0.65625,0.8,0.3125,1.0,0.2857142857142857,0.3125,0.532258064516129,0.3333333333333333,0.47058823529411764,0.5192307692307693,0.5,0.4583333333333333,0.53125,0.5,0.48,0.20512820512820512,,,,,,25.069637883008358,0.7,0.06930693069306931,0.008064516129032258,,,0.059322033898305086,0.007194244604316547,0.045454545454545456,,,0.029411764705882353,0.14814814814814814,0.05,,,0.10256410256410256,0.375,0.375,0.3333333333333333,0.15384615384615385,0.75,0.75,0.3333333333333333,0.5384615384615384,0.5,0.5,0.8095238095238095,0.0641025641025641,0.6,0.6,1.0,0.14102564102564102,0.18181818181818182,0.18181818181818182,0.5,,0.14285714285714285,,,,0.041666666666666664,,0.08333333333333333,0.5,0.20833333333333334,0.2,0.3076923076923077,0.18181818181818182,0.4492455128205127,0.42907142857142855,0.4386375,0.02531645569620253,0.031746031746031744,0.08045977011494253,0.27586206896551724,14.651612903225809,24.76875,0.28115015974440893,,2.0,,,1.0,3.0,,3.0,,,1.0,,,,,,0.5,,,1.0,,,,,,,1.0,1.0,1.0,,,,,True,,
2124,1610612766,Malik Allen,Malik Allen,2124,CHA,1122.0,19,-7,36,39,14,13,2,75,1,1,,,,1.0,4.0,4.0,5.0,,,,,,,,,,,,6,10,,,1.0,13,44,1.0,1,,,1.0,3,1.0,1,,,,2,10.0,2,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1,,,,1,1,1.0,,,,,,,,,,3,3,,2.0,,,1.0,,,,,,2,14,,0.8333333333333334,0.8333333333333334,,,,,,0.6,1.0,1.0,0.6,1.0,1.0,0.5909090909090909,0.75,1.0,,,,,,,28.205128205128204,,,0.07142857142857142,,,,0.06666666666666667,0.16666666666666666,,,,,,,0.25,0.1,1.0,1.0,1.0,0.4,0.25,0.25,1.0,0.5,0.8,0.8,0.75,,,,,,,,,,,,,,,,,,,,0.1,,0.42352,0.3867,0.3695,0.09090909090909091,0.09090909090909091,0.23076923076923078,0.15384615384615385,13.38,,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,10330.0,172,13,357,347,162,172,51,704,7,12,4.0,2.0,3.0,2.0,17.0,13.0,37.0,1.0,7.0,,,2.0,2.0,5.0,,,1.0,3.0,22,66,3.0,12.0,18.0,71,345,3.0,8,,,1.0,7,7.0,27,1.0,5.0,13.0,30,30.0,14,9.0,,,5.0,2.0,8.0,,4.0,2.0,6.0,2.0,,1.0,,3.0,14.0,,6,,22.0,22.0,6,28,1.0,4.0,4.0,,4.0,1.0,5.0,,,9.0,3,12,1.0,24.0,2.0,,10.0,3.0,,,,,30,162,4.0,0.6818181818181818,0.7142857142857143,1.0,0.25,,0.2,0.25,0.3333333333333333,0.375,0.25925925925925924,0.33974358974358976,0.375,0.265625,0.398876404494382,0.4375,0.38461538461538464,0.15384615384615385,,0.12121212121212122,0.25,0.05405405405405406,,23.501199040767386,0.4444444444444444,0.15827338129496402,0.0375,,,0.13496932515337423,0.033707865168539325,0.04081632653061224,0.02666666666666667,,0.08928571428571429,0.275,0.13953488372093023,,0.022222222222222223,0.15384615384615385,0.5833333333333334,0.7777777777777778,0.42857142857142855,0.21794871794871795,0.11764705882352941,0.14285714285714285,0.5,0.47435897435897434,0.35135135135135137,0.37142857142857144,0.8461538461538461,0.08974358974358974,0.14285714285714285,0.14285714285714285,1.0,0.0641025641025641,0.4,0.4,1.0,0.5,,,,,0.09375,0.6666666666666666,0.0625,,0.09375,0.3333333333333333,0.3076923076923077,0.4,0.4539999999999999,0.49552499999999994,0.436890625,0.11627906976744186,0.13513513513513514,0.09859154929577464,0.4225352112676056,12.583333333333332,24.224999999999998,0.453781512605042,3.0,2.0,,,,3.0,,2.0,1.0,,,0.17647058823529413,,,0.05555555555555555,,,0.75,0.3333333333333333,1.0,,,,,1.0,,,,,,,,,True,,
724,1610612766,Cory Alexander,Cory Alexander,724,CHA,5034.0,84,-25,171,174,75,78,32,345,2,4,,,,,3.0,,7.0,,,,,,4.0,7.0,1.0,3.0,2.0,2.0,2,14,4.0,7.0,7.0,23,187,,1,1.0,3.0,4.0,7,,3,2.0,2.0,7.0,13,,4,12.0,,,7.0,4.0,3.0,,13.0,1.0,14.0,1.0,,6.0,1.0,6.0,29.0,,2,4.0,10.0,14.0,3,17,,6.0,4.0,2.0,8.0,7.0,2.0,,,10.0,6,15,2.0,8.0,,,2.0,2.0,1.0,1.0,,1.0,13,75,5.0,,,1.0,0.5714285714285714,0.3333333333333333,1.0,0.5714285714285714,0.14285714285714285,,,0.38095238095238093,0.375,0.6,0.46,0.5833333333333334,0.7222222222222222,0.3333333333333333,,0.21428571428571427,0.25,0.2857142857142857,,17.073170731707318,0.8,0.16666666666666666,0.02702702702702703,0.25,,0.18421052631578946,0.022727272727272728,0.043478260869565216,0.027777777777777776,,0.09090909090909091,0.17647058823529413,0.23809523809523808,0.2,,0.19047619047619047,0.5,0.6666666666666666,,0.14285714285714285,,,,0.3333333333333333,,,,,,,,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,,,0.75,0.3333333333333333,1.0,,,,,0.4,1.0,0.5238095238095238,0.5714285714285714,0.4792928571428571,0.48816249999999994,0.37709000000000004,0.08695652173913043,0.125,0.30434782608695654,0.5652173913043478,11.292857142857143,25.071428571428573,0.43859649122807015,,,1.0,,,1.0,,3.0,1.0,,,,,0.1,,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,
120,1610612766,Steven Smith,Steven Smith,120,CHA,20531.0,342,8,656,651,329,350,97,1307,3,15,3.0,3.0,12.0,15.0,25.0,12.0,32.0,10.0,15.0,2.0,6.0,9.0,13.0,37.0,1.0,2.0,5.0,15.0,30,72,23.0,52.0,53.0,182,687,4.0,11,3.0,4.0,8.0,25,11.0,36,11.0,24.0,38.0,93,32.0,28,60.0,9.0,,37.0,13.0,4.0,3.0,18.0,7.0,25.0,3.0,4.0,10.0,1.0,7.0,57.0,2.0,5,3.0,14.0,21.0,7,28,1.0,9.0,7.0,2.0,7.0,4.0,7.0,,,14.0,19,48,4.0,62.0,1.0,1.0,13.0,18.0,4.0,3.0,1.0,4.0,93,329,13.0,0.5333333333333333,0.5517241379310345,0.8695652173913043,0.4423076923076923,0.75,0.4583333333333333,0.4423076923076923,0.4166666666666667,0.36363636363636365,0.3055555555555556,0.5201612903225806,0.5666666666666667,0.4583333333333333,0.5909090909090909,0.625,0.58125,0.41935483870967744,0.057692307692307696,0.05555555555555555,0.2,0.03125,0.05405405405405406,21.63212435233161,0.5,0.06334841628959276,0.0196078431372549,0.05357142857142857,0.028985507246376812,0.061371841155234655,0.021604938271604937,0.02531645569620253,0.0196078431372549,0.02127659574468085,0.025,0.046875,0.11688311688311688,0.05263157894736842,0.016666666666666666,0.12096774193548387,0.2,0.25,0.3333333333333333,0.20161290322580644,0.6,0.6,0.4666666666666667,0.25806451612903225,0.375,0.3870967741935484,0.6666666666666666,0.12096774193548387,0.6666666666666666,0.7142857142857143,1.0,0.29838709677419356,0.35135135135135137,0.37142857142857144,0.7692307692307693,0.2,0.13333333333333333,0.13333333333333333,0.5,1.0,0.2,0.25,0.15,0.6666666666666666,0.25,0.3333333333333333,0.5403225806451613,0.35135135135135137,0.4500788617886179,0.4470571428571429,0.4523381355932203,0.09558823529411764,0.15476190476190477,0.13736263736263737,0.510989010989011,11.309722222222225,25.173076923076927,0.5015243902439024,1.0,2.0,,4.0,2.0,3.0,1.0,7.0,1.0,,2.0,,0.125,,0.013513513513513514,0.05555555555555555,0.5,0.3333333333333333,,1.0,,,2.0,,,0.045454545454545456,2.0,1.0,1.0,,,,0.06666666666666667,False,,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,38398.0,640,-37,1223,1234,414,453,179,2457,20,42,3.0,10.0,21.0,15.0,33.0,46.0,103.0,,1.0,,,,2.0,8.0,,1.0,1.0,5.0,81,178,2.0,9.0,69.0,237,1315,4.0,12,,1.0,6.0,14,29.0,65,1.0,5.0,37.0,98,40.0,122,3.0,3.0,2.0,6.0,2.0,12.0,,146.0,24.0,170.0,15.0,9.0,48.0,20.0,78.0,364.0,1.0,5,18.0,21.0,44.0,7,51,1.0,40.0,14.0,26.0,25.0,17.0,15.0,,3.0,40.0,27,68,3.0,85.0,9.0,10.0,27.0,15.0,,,,1.0,98,414,8.0,0.24691358024691357,0.25,0.5,0.2222222222222222,,0.2,0.2857142857142857,0.4550561797752809,0.3333333333333333,0.4461538461538462,0.44919786096256686,0.3076923076923077,0.4357142857142857,0.525,0.40625,0.550561797752809,0.0481283422459893,,0.06741573033707865,0.19047619047619047,0.019417475728155338,,18.162692847124823,0.625,0.05172413793103448,0.009398496240601503,0.1267605633802817,0.01282051282051282,0.07116788321167883,0.009836065573770493,0.013157894736842105,0.008583690987124463,,0.04964539007092199,0.04424778761061947,0.05921052631578947,0.12745098039215685,0.011235955056179775,0.22459893048128343,0.47619047619047616,0.5882352941176471,0.1,0.17647058823529413,0.45454545454545453,0.4838709677419355,,0.5508021390374331,0.44660194174757284,0.45544554455445546,0.391304347826087,0.0053475935828877,,,,0.0427807486631016,0.25,0.25,0.5,0.23076923076923078,,0.07692307692307693,,,0.3,0.47619047619047616,,,0.07142857142857142,0.2,0.2727272727272727,0.3333333333333333,0.43756432432432424,0.4320363636363636,0.4447080882352941,0.13170731707317074,0.1377551020408163,0.05907172995780591,0.41350210970464135,12.380898876404496,28.900000000000002,0.3385118560915781,1.0,2.0,1.0,5.0,8.0,8.0,2.0,10.0,2.0,,,0.06060606060606061,0.11627906976744186,0.017241379310344827,0.006802721088435374,0.125,,0.3333333333333333,1.0,,1.0,,,,,0.02857142857142857,,,,,1.0,,,False,,
1751,1610612766,Jahidi White,Jahidi White,1751,CHA,6651.0,111,12,205,205,68,106,25,410,11,24,6.0,2.0,4.0,1.0,2.0,,,,,,,,,,,,,,12,26,,,10.0,34,204,3.0,6,,,1.0,7,2.0,5,,,7.0,11,10.0,14,,,,,,3.0,,,,,,,,,,,1.0,7,4.0,13.0,19.0,9,28,2.0,2.0,1.0,1.0,3.0,2.0,7.0,,,10.0,11,25,7.0,29.0,5.0,,14.0,3.0,10.0,10.0,,10.0,11,68,1.0,0.4166666666666667,0.5555555555555556,,,,,,0.46153846153846156,0.5,0.4,0.46153846153846156,0.5,0.4,0.4473684210526316,0.5,0.4230769230769231,,,0.11538461538461539,0.125,,,20.33898305084746,0.3,0.1625,0.08974358974358974,0.14814814814814814,0.0625,0.1588785046728972,0.0851063829787234,0.14285714285714285,0.05555555555555555,0.08333333333333333,0.1935483870967742,0.2,0.10344827586206896,0.10526315789473684,0.18181818181818182,0.9230769230769231,0.4583333333333333,0.5238095238095238,0.45454545454545453,0.07692307692307693,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,0.8,0.5,,,,,0.9230769230769231,,0.540046153846154,0.5765,0.50046,0.4,0.4,0.20588235294117646,0.3235294117647059,0.6499999999999999,,0.33170731707317075,3.0,6.0,1.0,2.0,,1.0,,4.0,1.0,,7.0,,0.3333333333333333,0.07692307692307693,0.10714285714285714,0.25,0.7,0.5,,,,,2.0,,,,,,,,,,,False,,
2067,1610612766,Eddie House,Eddie House,2067,CHA,7945.0,132,-22,250,254,119,131,33,504,1,4,,,2.0,3.0,10.0,12.0,30.0,3.0,6.0,,1.0,2.0,4.0,7.0,,1.0,1.0,2.0,16,44,7.0,13.0,4.0,57,256,1.0,2,,1.0,,2,6.0,18,2.0,4.0,3.0,21,20.0,12,15.0,6.0,1.0,6.0,4.0,4.0,,8.0,3.0,11.0,2.0,1.0,3.0,3.0,2.0,25.0,,1,3.0,7.0,10.0,1,11,,11.0,7.0,4.0,2.0,2.0,1.0,,,3.0,5,9,1.0,6.0,,,1.0,2.0,1.0,1.0,,1.0,21,119,1.0,0.625,0.625,0.7142857142857143,0.5384615384615384,,0.5,0.5833333333333334,0.36363636363636365,0.5,0.3333333333333333,0.4649122807017544,0.3333333333333333,0.4090909090909091,0.475,0.3333333333333333,0.4375,0.22807017543859648,,0.09090909090909091,0.5,,,21.724137931034484,0.6666666666666666,0.06862745098039216,0.009345794392523364,0.14285714285714285,,0.08130081300813008,0.007936507936507936,,0.017543859649122806,,0.1,0.03333333333333333,0.0625,0.2,,0.07017543859649122,0.25,0.5,,0.17543859649122806,0.3,0.375,,0.5263157894736842,0.4,0.4,0.8333333333333334,0.10526315789473684,0.5,0.5,1.0,0.12280701754385964,0.5714285714285714,0.5714285714285714,0.5,,,0.3333333333333333,,,0.09090909090909091,,0.09090909090909091,0.5,0.09090909090909091,0.5,0.2982456140350877,0.6666666666666666,0.4455357142857143,0.47751666666666664,0.4129119047619048,0.017241379310344827,0.022222222222222223,0.03508771929824561,0.3684210526315789,14.795454545454545,25.661538461538463,0.476,,,,,,,,2.0,,,,0.2,,,,,,,,,,,,,,,,,,,,,,False,,
