EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3Assists,Blocked3s,BlockedCorner3,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Arc3PctBlocked,on,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips
1442,1610612746,Zeljko Rebraca,Zeljko Rebraca,1442,LAC,55698.0,928,16.0,1695,1694,557,528,213.0,3389,41.0,72.0,11.0,22.0,13.0,22.0,82.0,137.0,10.0,25.0,133.0,234.0,73.0,339.0,1742,20.0,37.0,10.0,50.0,44.0,76.0,32.0,120.0,178.0,88.0,22.0,22.0,25.0,1.0,26.0,1.0,7.0,6.0,12.0,53.0,6.0,42.0,1.0,32.0,88.0,15.0,135.0,49.0,184.0,2.0,13.0,9.0,4.0,18.0,4.0,6.0,31.0,2.0,12.0,8.0,49.0,4.0,6.0,69.0,130.0,7.0,10.0,85.0,7.0,35.0,11.0,40.0,32.0,1.0,7.0,40.0,20.0,2.0,6.0,2.0,120.0,557,17.0,0.6691729323308271,0.7295081967213115,0.5683760683760684,0.5405405405405406,0.5789473684210527,0.5683760683760684,0.5405405405405406,0.5789473684210527,0.6208791208791209,0.5813953488372093,0.631578947368421,0.09401709401709402,0.16666666666666666,0.058394160583941604,0.08,16.512820512820515,0.3673469387755102,0.23809523809523808,0.018867924528301886,0.13353566009104703,0.06095791001451379,0.15841584158415842,0.0821917808219178,0.13937282229965156,0.06299212598425197,0.05789473684210526,0.06451612903225806,0.06070287539936102,0.09090909090909091,0.06896551724137931,0.13414634146341464,0.15060240963855423,0.1214574898785425,0.16774193548387098,0.1276595744680851,0.02564102564102564,0.5,0.3076923076923077,0.5694444444444444,0.6833333333333333,0.7073170731707317,0.5854700854700855,0.5985401459854015,0.6356589147286822,0.6463414634146342,0.10683760683760683,0.4,0.43478260869565216,0.7,0.5945945945945946,0.5,0.09090909090909091,0.2894736842105263,0.5909090909090909,0.3076923076923077,0.4328504273504274,0.48462,0.4269342105263158,0.13358778625954199,0.13358778625954199,0.14749262536873156,0.35398230088495575,6.8619658119658125,0.3286135693215339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1594,1610612746,Rick Brunson,Rick Brunson,1594,LAC,27580.0,460,25.0,861,851,316,308,101.0,1712,4.0,15.0,,1.0,1.0,1.0,1.0,4.0,18.0,45.0,23.0,64.0,13.0,104.0,876,2.0,7.0,2.0,9.0,8.0,19.0,12.0,55.0,24.0,22.0,,6.0,91.0,6.0,97.0,6.0,30.0,19.0,42.0,200.0,3.0,4.0,,8.0,20.0,4.0,32.0,7.0,39.0,1.0,18.0,5.0,13.0,16.0,7.0,11.0,15.0,,5.0,2.0,31.0,1.0,11.0,6.0,22.0,,4.0,22.0,,4.0,7.0,1.0,1.0,,,1.0,,,,,55.0,316,5.0,0.5217391304347826,0.5217391304347826,0.359375,0.2857142857142857,0.42105263157894735,0.489247311827957,0.3888888888888889,0.6323529411764706,0.5,0.4090909090909091,0.6395348837209303,0.09375,0.2,0.25,0.044444444444444446,13.860369609856262,0.5161290322580645,0.14285714285714285,,0.06060606060606061,0.012232415902140673,0.07339449541284404,0.07894736842105263,0.06378132118451026,0.019178082191780823,0.024096385542168676,,0.012422360248447204,0.05,0.1111111111111111,0.04477611940298507,0.058823529411764705,0.08108108108108109,0.0625,0.10344827586206896,0.021739130434782608,,0.16129032258064516,0.26666666666666666,0.3333333333333333,0.25,0.043010752688172046,0.25,0.3333333333333333,,0.4838709677419355,0.4,0.4186046511627907,0.6111111111111112,0.1111111111111111,,,0.029411764705882353,1.0,0.4731182795698925,0.45614565217391323,0.36846666666666666,0.4257242424242424,0.041237113402061855,0.058823529411764705,0.08653846153846154,0.5288461538461539,14.115624999999996,0.3670150987224158,6.0,11.0,2.0,5.0,9.0,18.0,1.0,2.0,7.0,10.0,15.0,29.0,1.0,2.0,9.0,15.0,36.0,9.0,1.0,17.0,9.0,0.8,0.5172413793103449,0.5,0.6,0.5357142857142857,0.3118279569892473,0.11827956989247312,0.5454545454545454,0.5454545454545454,1.0,0.1935483870967742,0.5,0.5,0.6666666666666666,0.2222222222222222,0.5,1.0,0.14705882352941177,0.4,0.29411764705882354,0.7,0.5294117647058824,25.679310344827588,,,,,,,,,,,,,,,,,,True,,,
1630,1610612746,Mikki Moore,Mikki Moore,1630,LAC,10396.0,173,-10.0,317,316,82,66,37.0,633,8.0,18.0,4.0,9.0,3.0,8.0,5.0,14.0,6.0,15.0,19.0,47.0,15.0,53.0,326,4.0,10.0,5.0,13.0,6.0,15.0,8.0,20.0,22.0,16.0,8.0,2.0,7.0,,7.0,,1.0,2.0,4.0,14.0,,12.0,,5.0,13.0,5.0,23.0,12.0,35.0,2.0,5.0,3.0,2.0,9.0,1.0,4.0,4.0,1.0,5.0,,13.0,3.0,4.0,13.0,31.0,3.0,2.0,18.0,1.0,7.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,,,,20.0,82,1.0,0.5789473684210527,0.7333333333333333,0.40425531914893614,0.4,0.4,0.40425531914893614,0.4,0.4,0.4732142857142857,0.5416666666666666,0.47619047619047616,0.0425531914893617,0.1111111111111111,,,18.994413407821227,0.6923076923076923,0.5,,0.1092436974789916,0.10526315789473684,0.10869565217391304,,0.10909090909090909,0.09022556390977443,0.14285714285714285,0.09090909090909091,0.08695652173913043,,,0.22727272727272727,0.03125,0.046511627906976744,0.13513513513513514,,0.08,0.3333333333333333,0.3829787234042553,0.4444444444444444,0.5,0.375,0.2978723404255319,0.35714285714285715,0.35714285714285715,0.4,0.3191489361702128,0.4,0.4,1.0,0.9,0.4444444444444444,,0.5333333333333333,0.375,0.3829787234042553,0.4447999999999999,0.55824,0.4682266666666666,0.1320754716981132,0.1320754716981132,0.24528301886792453,0.37735849056603776,8.359574468085105,0.2586750788643533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,28493.0,475,108.0,873,857,342,295,118.0,1730,38.0,60.0,15.0,24.0,8.0,12.0,31.0,77.0,30.0,69.0,99.0,206.0,54.0,252.0,839,20.0,29.0,7.0,47.0,32.0,72.0,24.0,88.0,120.0,78.0,26.0,11.0,26.0,3.0,29.0,1.0,9.0,4.0,13.0,61.0,2.0,45.0,2.0,18.0,50.0,9.0,77.0,49.0,126.0,9.0,12.0,6.0,6.0,15.0,,6.0,12.0,3.0,9.0,3.0,27.0,8.0,10.0,19.0,35.0,2.0,5.0,80.0,13.0,39.0,8.0,29.0,15.0,5.0,9.0,30.0,18.0,,,,88.0,342,4.0,0.6060606060606061,0.6976744186046512,0.48058252427184467,0.6896551724137931,0.4444444444444444,0.48058252427184467,0.6896551724137931,0.4444444444444444,0.525,0.734375,0.4888888888888889,0.05339805825242718,0.13333333333333333,0.03896103896103896,,26.409495548961427,0.5555555555555556,0.2903225806451613,0.06060606060606061,0.141643059490085,0.12430939226519337,0.16822429906542055,0.06666666666666667,0.14782608695652175,0.11989795918367346,0.18181818181818182,0.11956521739130435,0.0989010989010989,0.09523809523809523,,0.14173228346456693,0.10714285714285714,0.1619718309859155,0.13414634146341464,0.28,0.09375,0.6,0.2912621359223301,0.6333333333333333,0.7307692307692307,0.39473684210526316,0.3737864077669903,0.4025974025974026,0.4189189189189189,0.6129032258064516,0.33495145631067963,0.43478260869565216,0.43478260869565216,0.8666666666666667,0.8275862068965517,0.625,0.06666666666666667,0.16666666666666666,0.6666666666666666,0.2912621359223301,0.4362548543689321,0.5377730769230771,0.39771249999999997,0.16810344827586207,0.16810344827586207,0.1865079365079365,0.3492063492063492,9.09757281553398,0.3917525773195876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,True,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,27150.0,452,26.0,831,829,296,280,103.0,1660,31.0,55.0,6.0,10.0,10.0,17.0,10.0,17.0,32.0,88.0,73.0,160.0,95.0,262.0,867,9.0,19.0,11.0,29.0,25.0,54.0,51.0,110.0,96.0,50.0,12.0,5.0,34.0,6.0,40.0,3.0,7.0,13.0,14.0,86.0,,15.0,,18.0,46.0,5.0,69.0,15.0,84.0,5.0,11.0,8.0,3.0,20.0,6.0,6.0,19.0,2.0,14.0,4.0,39.0,1.0,14.0,17.0,35.0,,6.0,113.0,7.0,41.0,14.0,2.0,2.0,,,2.0,1.0,,,1.0,110.0,296,4.0,0.6575342465753424,0.7164179104477612,0.45625,0.47368421052631576,0.46296296296296297,0.4441489361702128,0.4090909090909091,0.46825396825396826,0.540084388185654,0.5185185185185185,0.5965909090909091,0.03125,0.07272727272727272,,0.011363636363636364,29.05263157894737,0.5128205128205128,0.13157894736842105,,0.1419753086419753,0.04437869822485207,0.1875,,0.1523809523809524,0.04076086956521739,0.06593406593406594,0.02247191011235955,0.04430379746835443,,,0.11304347826086956,0.13953488372093023,0.17073170731707318,0.2112676056338028,0.12,0.05154639175257732,0.5,0.2925531914893617,0.5636363636363636,0.6078431372549019,0.6129032258064516,0.09042553191489362,0.5882352941176471,0.5882352941176471,0.6,0.46808510638297873,0.36363636363636365,0.367816091954023,0.71875,0.45454545454545453,0.6,,0.2698412698412698,0.5882352941176471,0.44148936170212766,0.46989432432432426,0.49396818181818164,0.4476879032258064,0.18834080717488788,0.211340206185567,0.11068702290076336,0.4198473282442748,11.600000000000003,0.3561973525872443,,6.0,,2.0,7.0,22.0,,1.0,3.0,7.0,7.0,28.0,,3.0,3.0,9.0,21.0,,1.0,21.0,7.0,1.0,0.25,,0.3333333333333333,0.25925925925925924,0.14893617021276595,0.031914893617021274,,,,0.11702127659574468,0.3181818181818182,0.3181818181818182,1.0,0.045454545454545456,,,0.031746031746031744,,0.1111111111111111,0.42857142857142855,0.3333333333333333,27.275,3.0,,,2.0,1.0,7.0,1.0,0.09090909090909091,0.034482758620689655,,,,,,,,,True,,,
2060,1610612746,Marko Jaric,Marko Jaric,2060,LAC,15291.0,255,45.0,473,466,167,175,50.0,939,7.0,13.0,,2.0,2.0,5.0,3.0,6.0,17.0,31.0,27.0,50.0,9.0,87.0,460,,5.0,,,9.0,17.0,4.0,31.0,20.0,34.0,,1.0,44.0,9.0,53.0,4.0,13.0,14.0,17.0,115.0,,3.0,,5.0,18.0,,23.0,3.0,26.0,,15.0,9.0,6.0,10.0,4.0,7.0,6.0,,3.0,1.0,16.0,,4.0,10.0,24.0,,1.0,13.0,1.0,6.0,1.0,2.0,1.0,,1.0,2.0,,,,,31.0,167,4.0,0.37037037037037035,0.37037037037037035,0.54,,0.5294117647058824,0.5492957746478874,,0.54,0.564935064935065,,0.5344827586206896,0.02,0.07692307692307693,,,17.38317757009346,0.625,,,0.0989010989010989,0.01744186046511628,0.09259259259259259,,0.09745762711864407,0.015151515151515152,,,0.0379746835443038,,,0.06666666666666667,0.022222222222222223,0.1935483870967742,0.10256410256410256,0.06666666666666667,,,0.18309859154929578,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.08450704225352113,0.5,0.5,,0.43661971830985913,0.5483870967741935,0.5483870967741935,0.4117647058823529,0.4,,,0.2,0.4,0.4788732394366197,0.4850578571428571,0.5024000000000001,0.4746333333333333,0.07894736842105263,0.10909090909090909,,0.3563218390804598,13.155999999999997,0.35306553911205074,,2.0,,,8.0,19.0,,,3.0,8.0,8.0,21.0,,,3.0,8.0,21.0,3.0,1.0,18.0,8.0,0.875,0.38095238095238093,,0.375,0.4,0.29577464788732394,0.028169014084507043,,,,0.2676056338028169,0.42105263157894735,0.42105263157894735,0.875,,,,,,0.32,0.375,0.4444444444444444,27.090476190476185,5.0,,,,,,,,,,,,,,,,,True,,,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,35892.0,598,9.0,1102,1093,384,362,141.0,2195,35.0,63.0,9.0,16.0,11.0,16.0,4.0,13.0,57.0,152.0,96.0,228.0,58.0,283.0,1129,17.0,33.0,9.0,49.0,24.0,52.0,28.0,85.0,132.0,60.0,16.0,17.0,37.0,3.0,40.0,3.0,13.0,20.0,4.0,83.0,6.0,26.0,2.0,16.0,44.0,5.0,65.0,34.0,99.0,6.0,22.0,13.0,9.0,8.0,4.0,5.0,16.0,1.0,3.0,1.0,24.0,1.0,7.0,16.0,51.0,7.0,7.0,71.0,8.0,30.0,9.0,3.0,1.0,,2.0,3.0,1.0,,,,85.0,384,6.0,0.6875,0.75,0.42105263157894735,0.5151515151515151,0.46153846153846156,0.44466403162055335,0.5555555555555556,0.4830508474576271,0.49295774647887325,0.5697674418604651,0.5666666666666667,0.07456140350877193,0.20634920634920634,0.07692307692307693,0.019736842105263157,23.88758782201405,0.3333333333333333,0.12195121951219512,0.058823529411764705,0.10426540284360189,0.05485232067510549,0.12213740458015267,0.13043478260869565,0.10849909584086799,0.06153846153846154,0.06557377049180328,0.058333333333333334,0.04741379310344827,0.18518518518518517,0.05263157894736842,0.08917197452229299,0.12,0.10909090909090909,0.08823529411764706,0.2413793103448276,0.048,0.3333333333333333,0.2490118577075099,0.5555555555555556,0.7,0.4857142857142857,0.05138339920948617,0.3076923076923077,0.3333333333333333,0.5,0.6007905138339921,0.375,0.3825503355704698,0.8245614035087719,0.4444444444444444,0.5625,,0.2711864406779661,0.6875,0.34782608695652173,0.45177599206349217,0.4722984375000001,0.44835862068965515,0.10909090909090909,0.12,0.17314487632508835,0.3003533568904594,13.225877192982452,0.3484573502722323,10.0,22.0,3.0,6.0,1.0,3.0,,,,1.0,11.0,25.0,2.0,3.0,3.0,7.0,30.0,3.0,1.0,2.0,1.0,0.9090909090909091,0.44,0.6666666666666666,0.42857142857142855,0.4583333333333333,0.09881422924901186,0.08695652173913043,0.45454545454545453,0.5,1.0,0.011857707509881422,0.3333333333333333,0.3333333333333333,,,,,0.1016949152542373,0.5,0.01694915254237288,,0.5,24.228,,,,3.0,1.0,3.0,,0.08333333333333333,,2.0,2.0,0.08,0.09090909090909091,0.6666666666666666,1.0,,,True,,,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,30951.0,516,-69.0,924,942,254,258,119.0,1866,27.0,52.0,7.0,18.0,8.0,15.0,2.0,15.0,18.0,49.0,47.0,116.0,26.0,120.0,970,9.0,28.0,,18.0,13.0,32.0,8.0,34.0,62.0,32.0,8.0,12.0,35.0,5.0,40.0,1.0,14.0,6.0,15.0,85.0,1.0,17.0,,13.0,43.0,1.0,57.0,18.0,75.0,3.0,23.0,10.0,13.0,10.0,2.0,7.0,8.0,,3.0,,18.0,1.0,3.0,21.0,47.0,,4.0,43.0,1.0,18.0,4.0,7.0,3.0,1.0,3.0,7.0,4.0,,1.0,,34.0,254,4.0,0.6595744680851063,0.7209302325581395,0.4051724137931034,0.32142857142857145,0.40625,0.4017094017094017,0.32142857142857145,0.3939393939393939,0.43478260869565216,0.32142857142857145,0.4358974358974359,0.10344827586206896,0.19230769230769232,0.13333333333333333,,14.661654135338345,0.5555555555555556,0.029411764705882353,,0.12011173184357542,0.04450261780104712,0.11504424778761062,0.027777777777777776,0.11889596602972399,0.0430622009569378,0.06896551724137931,0.056074766355140186,0.018867924528301886,,0.07692307692307693,0.11363636363636363,0.125,0.12307692307692308,0.11363636363636363,0.12,0.05172413793103448,0.5714285714285714,0.4444444444444444,0.5192307692307693,0.6428571428571429,0.5185185185185185,0.1282051282051282,0.13333333333333333,0.15384615384615385,1.0,0.4188034188034188,0.3673469387755102,0.3673469387755102,0.8333333333333334,0.6428571428571429,0.3888888888888889,0.2857142857142857,0.45454545454545453,0.5333333333333333,0.452991452991453,0.4785034482758621,0.4984964285714285,0.49262500000000004,0.13432835820895522,0.13533834586466165,0.15,0.2833333333333333,9.042241379310346,0.2748917748917749,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,0.008547008547008548,,,,,0.008547008547008548,,,,,,,,,0.030303030303030304,,,54.8,4.0,,,,,,,,,,,,,,,,,True,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,10475.0,175,-39.0,314,318,68,71,31.0,632,20.0,29.0,1.0,3.0,2.0,5.0,12.0,35.0,3.0,7.0,35.0,71.0,9.0,79.0,348,1.0,5.0,1.0,3.0,4.0,17.0,2.0,10.0,42.0,28.0,2.0,4.0,3.0,1.0,4.0,,2.0,,1.0,9.0,,8.0,,6.0,18.0,3.0,27.0,8.0,35.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,7.0,,3.0,2.0,12.0,1.0,2.0,7.0,13.0,2.0,3.0,19.0,5.0,9.0,3.0,6.0,5.0,,1.0,6.0,6.0,,,,10.0,68,,0.6,0.6176470588235294,0.49295774647887325,0.2,0.23529411764705882,0.49295774647887325,0.2,0.23529411764705882,0.5064102564102564,0.25,0.25,0.056338028169014086,0.06896551724137931,0.02857142857142857,0.14285714285714285,25.210084033613448,0.4166666666666667,0.21428571428571427,,0.15254237288135594,0.06201550387596899,0.20689655172413793,,0.16326530612244897,0.05517241379310345,0.10810810810810811,0.044444444444444446,0.0425531914893617,,,0.0851063829787234,0.2903225806451613,0.125,0.25,0.1111111111111111,0.0625,1.0,0.4084507042253521,0.6896551724137931,0.7407407407407407,0.7,0.49295774647887325,0.34285714285714286,0.35294117647058826,0.4166666666666667,0.09859154929577464,0.42857142857142855,0.5,0.6666666666666666,0.6,0.3333333333333333,,0.29411764705882354,0.4,0.4084507042253521,0.43369859154929585,0.49954,0.3979235294117647,0.12,0.12,0.0379746835443038,0.12658227848101267,5.816901408450704,0.21656050955414013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,10140.0,169,14.0,312,311,95,101,38.0,623,6.0,16.0,1.0,4.0,,3.0,10.0,16.0,8.0,16.0,24.0,48.0,10.0,58.0,296,4.0,7.0,,8.0,6.0,12.0,7.0,19.0,22.0,26.0,2.0,2.0,32.0,2.0,34.0,2.0,11.0,7.0,14.0,70.0,1.0,5.0,,1.0,16.0,,17.0,6.0,23.0,3.0,4.0,3.0,1.0,9.0,2.0,7.0,7.0,2.0,2.0,,16.0,1.0,5.0,3.0,10.0,,2.0,13.0,1.0,5.0,2.0,1.0,,,1.0,1.0,,,,,19.0,95,2.0,0.4583333333333333,0.4782608695652174,0.5,0.5714285714285714,0.5,0.4897959183673469,0.5714285714285714,0.46153846153846156,0.5272727272727272,0.5714285714285714,0.5588235294117647,0.041666666666666664,0.125,,,19.72222222222222,0.5625,,,0.11851851851851852,0.038461538461538464,0.027777777777777776,0.1111111111111111,0.09941520467836257,0.04316546762589928,0.024390243902439025,0.05555555555555555,0.03773584905660377,,0.25,0.12962962962962962,0.15151515151515152,0.08333333333333333,0.037037037037037035,,0.13043478260869565,,0.32653061224489793,0.375,0.42857142857142855,0.5,0.32653061224489793,0.625,0.625,0.4,0.32653061224489793,0.5,0.5,0.5,0.5714285714285714,0.25,,0.23076923076923078,,0.3469387755102041,0.4610208333333334,0.52758,0.4504333333333333,0.09433962264150944,0.09615384615384616,0.13793103448275862,0.3275862068965517,9.060416666666667,0.30448717948717946,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,0.02040816326530612,,,,,0.02040816326530612,,,,,,,,,0.07692307692307693,,,41.4,,,,,1.0,,,,,,,,,,,,,True,,,
