EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,BlockedAtRim,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveMakes,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,Corner3PctBlocked,BlockedCorner3,on,3pt And 1 Free Throw Trips
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,41850.0,698,37,1342,1339,470,422,211.0,2681,48.0,72.0,19.0,28.0,18.0,27.0,42.0,101.0,49.0,118.0,3.0,1.0,13.0,30.0,1.0,1.0,6.0,13.0,139.0,291,13.0,33.0,64.0,381.0,1453,26.0,46.0,1.0,1.0,18.0,73.0,42.0,89.0,6.0,14.0,37.0,139.0,182.0,96.0,33.0,6.0,32.0,1.0,29.0,13.0,11.0,32.0,11.0,43.0,9.0,2.0,16.0,4.0,12.0,97.0,7.0,36.0,2.0,24.0,51,14.0,89,45.0,134,5.0,13.0,8.0,5.0,24.0,1.0,12.0,12.0,12.0,36,5.0,8.0,24.0,47.0,2.0,7.0,83.0,6.0,31.0,1.0,12.0,4.0,1.0,3.0,4.0,2.0,1.0,1.0,139.0,470,4.0,0.6546762589928058,0.7398373983739838,0.8461538461538461,0.3939393939393939,1.0,0.42857142857142855,0.40625,0.47766323024054985,0.5652173913043478,0.47191011235955055,0.48919753086419754,0.5851063829787234,0.49514563106796117,0.5262430939226519,0.6403508771929824,0.556,0.10185185185185185,0.037800687285223365,0.05555555555555555,0.0594059405940594,0.00847457627118644,25.126262626262626,0.6666666666666666,0.28,0.028985507246376812,0.10967741935483871,0.07468879668049792,0.17777777777777778,0.04666666666666667,0.125,0.0680379746835443,0.06557377049180328,0.07453416149068323,0.08040201005025126,0.04,0.08,0.125,0.14102564102564102,0.0718232044198895,0.14942528735632185,0.22916666666666666,0.03125,0.5,0.2222222222222222,0.6666666666666666,0.7058823529411765,0.5416666666666666,0.3117283950617284,0.4158415841584158,0.4421052631578947,0.5714285714285714,0.36419753086419754,0.4152542372881356,0.4188034188034188,0.8367346938775511,0.009259259259259259,0.09259259259259259,0.43333333333333335,0.43333333333333335,0.8461538461538461,0.5957446808510638,0.6785714285714286,0.10526315789473684,0.02127659574468085,1.0,1.0,0.2621359223300971,0.6666666666666666,0.009708737864077669,0.1262135922330097,0.46153846153846156,0.32407407407407407,0.4482758620689655,0.45481811145510825,0.5032552631578948,0.47442303921568624,0.09142857142857143,0.0981012658227848,0.029411764705882353,0.19160104986876642,0.3648293963254593,10.912027491408935,25.642424242424244,0.3502235469448584,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,35802.0,597,-61,1136,1156,449,411,191.0,2292,46.0,82.0,9.0,15.0,20.0,35.0,23.0,56.0,35.0,93.0,2.0,1.0,13.0,48.0,4.0,15.0,4.0,19.0,104.0,231,13.0,50.0,104.0,351.0,1281,16.0,35.0,4.0,15.0,,44.0,36.0,84.0,4.0,20.0,51.0,135.0,68.0,140.0,24.0,15.0,14.0,,48.0,13.0,22.0,58.0,16.0,74.0,13.0,3.0,30.0,9.0,19.0,164.0,7.0,13.0,1.0,17.0,56,1.0,74,21.0,95,4.0,50.0,32.0,18.0,19.0,4.0,9.0,17.0,10.0,36,4.0,18.0,16.0,44.0,,7.0,128.0,10.0,52.0,,17.0,3.0,,2.0,5.0,3.0,,,135.0,449,10.0,0.3269230769230769,0.35051546391752575,0.6153846153846154,0.26,0.26666666666666666,0.2,0.26,0.45021645021645024,0.45714285714285713,0.42857142857142855,0.4395017793594306,0.44,0.40384615384615385,0.5161764705882353,0.44,0.5075187969924813,0.17793594306049823,0.09523809523809523,0.14634146341463414,0.16071428571428573,0.010752688172043012,27.72861356932153,0.5277777777777778,0.02127659574468085,0.018867924528301886,0.15135135135135136,0.03125,0.14782608695652175,0.05303030303030303,0.15051546391752577,0.0364963503649635,0.043859649122807015,0.03875968992248062,0.017341040462427744,0.04672897196261682,0.08,0.08163265306122448,0.13445378151260504,0.20915032679738563,0.1511627906976744,0.13793103448275862,0.02857142857142857,0.6,0.2918149466192171,0.5609756097560976,0.6571428571428571,0.34782608695652173,0.199288256227758,0.4107142857142857,0.48936170212765956,0.08695652173913043,0.3309608540925267,0.3763440860215054,0.3804347826086957,0.45714285714285713,0.0071174377224199285,0.1708185053380783,0.2708333333333333,0.2708333333333333,0.6153846153846154,0.3,0.6,0.2222222222222222,0.3,0.26666666666666666,0.75,0.33653846153846156,0.5714285714285714,0.009615384615384616,0.18269230769230768,0.21052631578947367,0.4697508896797153,0.2708333333333333,0.48510729537366554,0.48009000000000013,0.4997043269230768,0.1609907120743034,0.19047619047619047,,0.12535612535612536,0.38461538461538464,9.645454545454545,25.634,0.39524647887323944,1.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,75418.0,1257,-60,2386,2417,856,779,377.0,4803,40.0,73.0,21.0,35.0,14.0,22.0,,22.0,1.0,3.0,,,,1.0,,,,1.0,41.0,98,,1.0,29.0,111.0,2615,21.0,39.0,,,8.0,50.0,14.0,33.0,,1.0,13.0,41.0,36.0,46.0,,,36.0,1.0,,,14.0,43.0,21.0,64.0,16.0,5.0,16.0,8.0,19.0,149.0,26.0,121.0,10.0,32.0,130,13.0,175,157.0,332,4.0,43.0,32.0,11.0,22.0,2.0,15.0,22.0,7.0,44,8.0,14.0,112.0,193.0,11.0,7.0,67.0,3.0,24.0,,11.0,41.0,,13.0,41.0,20.0,,2.0,41.0,856,19.0,0.43902439024390244,0.782608695652174,,,,,,0.41836734693877553,0.5384615384615384,0.42424242424242425,0.41414141414141414,0.5384615384615384,0.4117647058823529,0.42366412213740456,0.5102040816326531,0.41,0.010101010101010102,0.14285714285714285,0.1506849315068493,0.09090909090909091,0.3333333333333333,6.179378531073446,0.5,0.14285714285714285,0.08547008547008547,0.16455696202531644,0.13765642775881684,0.125,0.09386281588447654,0.15487571701720843,0.12716262975778547,0.14225941422594143,0.1299638989169675,0.14049586776859505,0.09216589861751152,0.1,0.18691588785046728,0.15853658536585366,0.15454545454545454,0.12834224598930483,0.11594202898550725,0.09523809523809523,0.4878048780487805,0.7373737373737373,0.547945205479452,0.6451612903225806,0.425,0.2222222222222222,,,,0.030303030303030304,0.3333333333333333,0.5,1.0,,0.010101010101010102,,,,0.8974358974358975,0.6,0.14285714285714285,,,,0.6470588235294118,0.6363636363636364,,0.029411764705882353,,0.7474747474747475,,0.5173877551020408,0.5202666666666665,0.5184757575757577,0.2,0.20168067226890757,,0.45045045045045046,0.36936936936936937,3.0122448979591834,41.1,0.35875943000838223,1.0,4.0,,,28.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,True,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,16604.0,277,16,521,518,162,145,87.0,1039,19.0,38.0,6.0,14.0,5.0,6.0,9.0,31.0,3.0,4.0,,,,,,,,,31.0,73,,,16.0,78.0,560,9.0,19.0,,,3.0,21.0,9.0,17.0,,,7.0,25.0,34.0,28.0,,,10.0,,,,12.0,4.0,2.0,6.0,1.0,1.0,1.0,,3.0,14.0,1.0,22.0,2.0,10.0,23,6.0,39,25.0,64,2.0,4.0,1.0,3.0,4.0,,1.0,5.0,3.0,9,2.0,3.0,20.0,36.0,2.0,2.0,36.0,6.0,18.0,,3.0,21.0,1.0,10.0,21.0,15.0,,,25.0,162,2.0,0.5483870967741935,0.6538461538461539,,,,,,0.4246575342465753,0.47368421052631576,0.5294117647058824,0.4246575342465753,0.47368421052631576,0.5294117647058824,0.4431818181818182,0.4375,0.5208333333333334,,0.1643835616438356,0.18421052631578946,0.16129032258064516,,15.619967793880837,0.4444444444444444,0.3333333333333333,0.07142857142857142,0.14935064935064934,0.1116751269035533,0.18181818181818182,0.019230769230769232,0.15789473684210525,0.09236947791164658,0.10909090909090909,0.10909090909090909,0.11494252873563218,0.02631578947368421,,0.13157894736842105,0.13333333333333333,0.16901408450704225,0.19444444444444445,0.15789473684210525,0.06666666666666667,0.7142857142857143,0.5205479452054794,0.5,0.6129032258064516,0.5789473684210527,0.4246575342465753,0.2903225806451613,0.34615384615384615,0.3333333333333333,0.0547945205479452,0.75,0.75,1.0,,,,,,0.7368421052631579,0.42857142857142855,,,,,0.35294117647058826,0.8333333333333334,,,,0.5205479452054794,,0.47122465753424675,0.5218235294117648,0.4675764705882353,0.21176470588235294,0.21176470588235294,,0.2692307692307692,0.32051282051282054,5.019178082191781,,0.31094049904030713,,1.0,,,10.0,,,3.0,,,,,,,,,,,,,,,,,,,,True,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,52961.0,883,-21,1689,1703,643,590,269.0,3392,70.0,115.0,14.0,18.0,30.0,47.0,22.0,63.0,46.0,107.0,21.0,8.0,64.0,150.0,10.0,21.0,21.0,55.0,138.0,285,70.0,171.0,178.0,664.0,1894,23.0,36.0,12.0,24.0,22.0,104.0,56.0,114.0,23.0,63.0,102.0,283.0,88.0,188.0,129.0,81.0,10.0,2.0,147.0,63.0,18.0,79.0,20.0,99.0,16.0,4.0,35.0,17.0,27.0,218.0,5.0,20.0,,13.0,47,2.0,62,25.0,87,8.0,37.0,17.0,20.0,43.0,11.0,21.0,43.0,22.0,86,6.0,27.0,25.0,76.0,3.0,17.0,218.0,21.0,83.0,1.0,30.0,3.0,1.0,2.0,3.0,2.0,,,283.0,643,14.0,0.3188405797101449,0.3308270676691729,0.6142857142857143,0.4093567251461988,0.5,0.36507936507936506,0.40828402366863903,0.4842105263157895,0.6388888888888888,0.49122807017543857,0.5328947368421053,0.6833333333333333,0.5112994350282486,0.5974499089253188,0.7357142857142858,0.6060606060606061,0.375,0.06315789473684211,0.0782608695652174,0.12698412698412698,0.009345794392523364,31.623505976095622,0.5,0.03076923076923077,,0.08188153310104529,0.03278688524590164,0.07878787878787878,0.025510204081632654,0.08119079837618404,0.031017369727047148,0.062146892655367235,0.021621621621621623,0.020161290322580645,0.02531645569620253,0.02631578947368421,0.08053691275167785,0.08854166666666667,0.07725321888412018,0.07079646017699115,0.09615384615384616,0.0365296803652968,0.6666666666666666,0.25219298245614036,0.6086956521739131,0.660377358490566,0.35714285714285715,0.13815789473684212,0.3492063492063492,0.4,0.2727272727272727,0.23464912280701755,0.42990654205607476,0.4339622641509434,0.2826086956521739,0.046052631578947366,0.32894736842105265,0.4266666666666667,0.43243243243243246,0.578125,0.3,0.7777777777777778,0.14285714285714285,0.35,0.47619047619047616,0.7,0.2655367231638418,0.6382978723404256,0.04519774011299435,0.3107344632768362,0.38181818181818183,0.6271929824561403,0.42857142857142855,0.4934731277533039,0.5233313725490195,0.4911437499999998,0.16184971098265896,0.23919308357348704,0.005813953488372093,0.1566265060240964,0.42620481927710846,9.158947368421048,25.85438596491228,0.38069863824748373,2.0,4.0,,,,,,,6.0,2.0,3.0,2.0,1.0,2.0,10.0,0.011695906432748537,0.013333333333333334,0.2857142857142857,0.2857142857142857,1.0,0.05,0.6666666666666666,1.0,0.25,,,,True,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,16077.0,268,-36,503,532,212,160,80.0,1035,21.0,37.0,13.0,16.0,6.0,9.0,5.0,14.0,,5.0,2.0,,1.0,6.0,,,1.0,4.0,26.0,56,2.0,8.0,17.0,75.0,561,15.0,19.0,,,5.0,35.0,7.0,15.0,1.0,4.0,11.0,28.0,22.0,30.0,3.0,3.0,20.0,,6.0,1.0,10.0,11.0,7.0,18.0,5.0,2.0,6.0,1.0,4.0,43.0,5.0,12.0,2.0,9.0,16,1.0,26,19.0,45,,9.0,4.0,5.0,4.0,,2.0,4.0,2.0,8,,3.0,10.0,21.0,,,29.0,1.0,11.0,,4.0,4.0,1.0,1.0,4.0,3.0,,,28.0,212,5.0,0.4230769230769231,0.6875,0.5,0.25,,0.25,0.25,0.4642857142857143,0.7894736842105263,0.4666666666666667,0.453125,0.7894736842105263,0.4473684210526316,0.4807692307692308,0.7954545454545454,0.5,0.125,0.17857142857142858,0.21621621621621623,0.14285714285714285,,14.262023217247098,0.5,0.06666666666666667,0.07142857142857142,0.1,0.0625,0.13043478260869565,0.07462686567164178,0.1091703056768559,0.06563706563706563,0.09230769230769231,0.06896551724137931,0.028985507246376812,0.07547169811320754,0.07142857142857142,0.057692307692307696,0.13333333333333333,0.1111111111111111,0.1320754716981132,0.125,,0.75,0.578125,0.5675675675675675,0.7241379310344828,0.47619047619047616,0.21875,0.35714285714285715,0.4166666666666667,0.2,0.078125,,,,0.03125,0.09375,0.16666666666666666,0.16666666666666666,,0.8421052631578947,0.8125,0.23076923076923078,,,,0.47368421052631576,0.6666666666666666,,0.21052631578947367,0.25,0.703125,0.16666666666666666,0.5057222222222222,0.5165857142857142,0.47286388888888886,0.14864864864864866,0.16666666666666666,,0.4666666666666667,0.37333333333333335,4.119642857142856,25.3125,0.42147117296222664,,3.0,,,2.0,1.0,,,1.0,,,,,,,,,0.5,0.5,1.0,,,,,1.0,,,True,
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,31560.0,526,8,984,987,289,240,159.0,1971,24.0,43.0,4.0,5.0,6.0,8.0,11.0,29.0,32.0,84.0,23.0,7.0,14.0,43.0,4.0,8.0,3.0,12.0,67.0,156,21.0,66.0,42.0,239.0,1033,10.0,17.0,5.0,10.0,2.0,37.0,14.0,31.0,5.0,19.0,18.0,61.0,54.0,80.0,54.0,9.0,10.0,,43.0,14.0,13.0,40.0,19.0,59.0,17.0,2.0,14.0,10.0,16.0,137.0,1.0,14.0,,10.0,28,,38,15.0,53,2.0,18.0,14.0,4.0,21.0,6.0,12.0,17.0,9.0,38,5.0,9.0,25.0,49.0,,1.0,47.0,4.0,17.0,,7.0,2.0,1.0,,2.0,2.0,,,61.0,289,5.0,0.40298507462686567,0.43548387096774194,0.8571428571428571,0.3181818181818182,0.5,0.2631578947368421,0.3181818181818182,0.42948717948717946,0.5882352941176471,0.45161290322580644,0.4436936936936937,0.6481481481481481,0.43,0.4896694214876033,0.6607142857142857,0.5084745762711864,0.2972972972972973,0.08333333333333333,0.13953488372093023,0.1724137931034483,0.023809523809523808,23.870417732310315,0.5526315789473685,,,0.08588957055214724,0.03943661971830986,0.08196721311475409,0.008403361344537815,0.08482142857142858,0.03164556962025317,0.06,0.04424778761061947,0.02112676056338028,0.01098901098901099,,0.04950495049504951,0.09782608695652174,0.10526315789473684,0.07954545454545454,0.08823529411764706,0.01680672268907563,1.0,0.19369369369369369,0.5581395348837209,0.6486486486486487,0.375,0.13063063063063063,0.3793103448275862,0.4583333333333333,0.5454545454545454,0.3783783783783784,0.38095238095238093,0.3902439024390244,0.375,0.1036036036036036,0.19369369369369369,0.32558139534883723,0.32558139534883723,0.7857142857142857,0.18518518518518517,0.8,,0.2962962962962963,0.5,0.75,0.16,0.75,0.14,0.24,0.25,0.49099099099099097,0.32558139534883723,0.4763779279279278,0.48741136363636367,0.46833700000000006,0.07234042553191489,0.10059171597633136,,0.15481171548117154,0.25523012552301255,11.813461538461539,24.934848484848487,0.2936991869918699,1.0,3.0,,,1.0,,1.0,,7.0,1.0,2.0,2.0,,,2.0,,,0.30434782608695654,0.30434782608695654,1.0,0.07407407407407407,0.5,1.0,0.2857142857142857,,,,True,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,12391.0,207,-45,375,383,132,121,63.0,758,18.0,25.0,4.0,7.0,4.0,6.0,10.0,25.0,2.0,5.0,,,,,,,,,30.0,55,,,19.0,79.0,416,6.0,11.0,,,,12.0,5.0,11.0,,,11.0,21.0,40.0,20.0,,,4.0,,,,1.0,4.0,4.0,8.0,4.0,,3.0,,1.0,20.0,2.0,13.0,,9.0,17,2.0,28,15.0,43,1.0,4.0,,4.0,5.0,1.0,1.0,8.0,4.0,13,1.0,4.0,6.0,19.0,2.0,2.0,39.0,1.0,14.0,,6.0,3.0,,2.0,3.0,3.0,,1.0,21.0,132,4.0,0.6666666666666666,0.7142857142857143,,,,,,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.5337837837837838,0.5,0.45652173913043476,,0.01818181818181818,0.04,,,19.12087912087912,0.38461538461538464,0.14285714285714285,,0.1440677966101695,0.08904109589041095,0.20930232558139536,0.05128205128205128,0.16149068322981366,0.08108108108108109,0.13333333333333333,0.07692307692307693,0.078125,0.07692307692307693,,0.11538461538461539,0.1111111111111111,0.17857142857142858,0.23684210526315788,,0.041666666666666664,1.0,0.45454545454545453,0.72,0.75,0.6666666666666666,0.45454545454545453,0.4,0.4,0.7,0.09090909090909091,0.4,0.4,0.5,,,,,,0.6363636363636364,0.5714285714285714,0.25,,,,0.5454545454545454,0.6666666666666666,,,,0.45454545454545453,,0.4810563636363636,0.48952727272727276,0.5126636363636363,0.20588235294117646,0.20588235294117646,,0.1518987341772152,0.26582278481012656,5.909090909090909,,0.352,,2.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,True,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,10344.0,172,-3,331,342,129,135,48.0,673,10.0,15.0,1.0,3.0,4.0,6.0,5.0,11.0,,,,,,,,,,,15.0,26,,,18.0,48.0,345,2.0,6.0,,,7.0,11.0,6.0,9.0,,,9.0,21.0,18.0,12.0,,,4.0,,,,1.0,5.0,1.0,6.0,1.0,,1.0,2.0,2.0,13.0,3.0,13.0,,6.0,16,6.0,28,16.0,44,1.0,4.0,,4.0,4.0,2.0,2.0,12.0,2.0,16,2.0,4.0,15.0,28.0,4.0,3.0,25.0,3.0,11.0,,3.0,8.0,,3.0,8.0,4.0,,2.0,21.0,129,3.0,0.6,0.6923076923076923,,,,,,0.5769230769230769,0.3333333333333333,0.6666666666666666,0.5769230769230769,0.3333333333333333,0.6666666666666666,0.6486486486486487,0.55,0.75,,0.038461538461538464,0.06666666666666667,,,13.766233766233766,0.25,0.35294117647058826,,0.12030075187969924,0.10743801652892562,0.1875,0.10714285714285714,0.13333333333333333,0.10738255033557047,0.10714285714285714,0.1388888888888889,0.08771929824561403,0.08695652173913043,0.2,0.07692307692307693,0.0851063829787234,0.16666666666666666,0.25,0.08333333333333333,0.1,0.5,0.5769230769230769,0.6666666666666666,0.7142857142857143,0.8,0.4230769230769231,0.45454545454545453,0.45454545454545453,0.2,,,,,,,,,,0.5,0.3333333333333333,,,,,0.6666666666666666,0.6666666666666666,,,,0.5769230769230769,,0.5366192307692308,0.4842,0.565911111111111,0.3235294117647059,0.3235294117647059,,0.22916666666666666,0.4375,3.857692307692308,,0.38972809667673713,,4.0,,,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,True,
2581,1610612764,Steve Blake,Steve Blake,2581,WAS,16778.0,280,-28,535,551,189,194,70.0,1086,4.0,10.0,,,3.0,6.0,2.0,8.0,9.0,30.0,16.0,7.0,11.0,30.0,2.0,2.0,2.0,13.0,15.0,48,17.0,46.0,12.0,93.0,567,,1.0,3.0,5.0,1.0,10.0,7.0,26.0,6.0,20.0,9.0,41.0,14.0,16.0,39.0,12.0,,4.0,26.0,11.0,4.0,19.0,5.0,24.0,5.0,,11.0,4.0,4.0,53.0,3.0,2.0,,8.0,15,2.0,25,5.0,30,,6.0,1.0,5.0,19.0,1.0,13.0,8.0,6.0,27,3.0,5.0,7.0,22.0,,2.0,17.0,1.0,3.0,,5.0,,,,,,,,41.0,189,3.0,0.4666666666666667,0.4666666666666667,0.7647058823529411,0.3695652173913043,0.6,0.3,0.40476190476190477,0.3125,,0.2692307692307692,0.4308510638297872,0.75,0.34782608695652173,0.45544554455445546,0.7142857142857143,0.3942307692307692,0.48936170212765956,0.08333333333333333,0.2,0.25,,20.678513731825525,0.7037037037037037,0.07692307692307693,,0.09090909090909091,0.010582010582010581,0.10666666666666667,0.046875,0.09583333333333334,0.019762845849802372,0.018867924528301886,,0.012048192771084338,0.045454545454545456,0.05,0.07142857142857142,0.12244897959183673,0.08108108108108109,0.06451612903225806,0.3076923076923077,,,0.10638297872340426,0.4,0.5,0.5,0.0851063829787234,0.25,0.3333333333333333,,0.3191489361702128,0.3,0.3,0.5555555555555556,0.1702127659574468,0.3191489361702128,0.36666666666666664,0.36666666666666664,0.8181818181818182,,,,0.3333333333333333,1.0,1.0,0.13043478260869565,0.5,0.15217391304347827,0.2826086956521739,0.15384615384615385,0.5957446808510638,0.4230769230769231,0.4825850000000001,0.51075,0.47173333333333334,0.03125,0.06,,0.10752688172043011,0.44086021505376344,13.233333333333334,27.413043478260875,0.3532710280373832,1.0,,,,,,1.0,,6.0,1.0,3.0,4.0,,1.0,2.0,0.021739130434782608,,0.375,0.4,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5714285714285714,,0.0625,,True,
