EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,Avg3ptShotDistance,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffArc3ReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,BlockedShortMidRange,3SecondViolations,ShortMidRangePctBlocked,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,Arc3Assists,PenaltyFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,Technical Free Throw Trips,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,DefensiveGoaltends,OffensiveGoaltends,on,HeaveAttempts,Clear Path Fouls,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,3431.0,57.0,-19.0,117.0,117.0,75.0,81.0,9.0,234.0,4.0,8.0,2.0,5.0,1.0,4.0,9.0,5.0,13,113.0,1.0,1.0,2.0,6.0,5.0,9.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,14.0,7.0,3.0,3.0,3.0,2.0,9.0,75.0,4.0,1.0,1.0,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.40625,0.25,0.375,0.1111111111111111,0.125,14.4,0.5,0.1282051282051282,0.046511627906976744,0.058823529411764705,0.10714285714285714,0.0425531914893617,0.08333333333333333,0.1111111111111111,0.11764705882352941,0.16666666666666666,0.125,0.2,0.6666666666666666,0.8888888888888888,0.5,0.5714285714285714,1.0,0.1111111111111111,0.8333333333333334,0.4,0.8888888888888888,0.5482222222222223,0.52815,0.4375,0.4375,0.07692307692307693,0.6923076923076923,2.0777777777777775,0.6410256410256411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,4700.0,78.0,44.0,138.0,142.0,43.0,20.0,17.0,280.0,9.0,13.0,3.0,4.0,3.0,14.0,22.0,2.0,30,115.0,1.0,9.0,4.0,7.0,1.0,9.0,10.0,,5.0,5.0,3.0,10.0,7.0,,24.0,25.0,9.0,34.0,5.0,3.0,,1.0,,1.0,,,1.0,5.0,,1.0,,,6.0,3.0,9.0,8.0,10.0,6.0,9.0,43.0,,0.35714285714285715,0.4166666666666667,0.6363636363636364,0.5714285714285714,0.6086956521739131,0.5714285714285714,0.5769230769230769,0.75,0.5625,,,17.307692307692307,,0.39344262295081966,0.16666666666666666,,0.3,0.16,0.21052631578947367,0.18181818181818182,0.2727272727272727,0.3333333333333333,0.5416666666666666,,0.6,0.5652173913043478,0.6923076923076923,0.6923076923076923,0.4444444444444444,0.13043478260869565,0.5714285714285714,0.75,0.6086956521739131,0.4758695652173913,0.47287142857142855,0.12,0.125,0.3,0.3,4.627272727272728,0.3115942028985507,4.0,6.0,4.0,6.0,1.0,1.0,1.0,4.0,6.0,18.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.043478260869565216,0.2,0.16666666666666666,0.125,0.08333333333333333,0.3333333333333333,0.2222222222222222,0.2608695652173913,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.043478260869565216,1.0,0.6666666666666666,0.25,0.5553666666666667,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,3874.0,65.0,5.0,123.0,119.0,45.0,40.0,21.0,242.0,6.0,12.0,5.0,8.0,11.0,12.0,25.0,13.0,40,115.0,,4.0,7.0,12.0,4.0,18.0,12.0,2.0,5.0,7.0,3.0,16.0,2.0,2.0,2.0,5.0,4.0,9.0,2.0,2.0,,3.0,,3.0,,1.0,,4.0,,1.0,,,15.0,6.0,,,,,18.0,45.0,2.0,0.5,0.6,0.48,0.5833333333333334,0.5192307692307693,0.5833333333333334,0.6060606060606061,0.5,0.6428571428571429,0.08,0.16666666666666666,25.174825174825177,,0.05263157894736842,0.041666666666666664,0.16666666666666666,0.08,0.05263157894736842,0.11764705882352941,,,0.08333333333333333,0.058823529411764705,0.5,,0.46153846153846156,0.5,0.6,0.3333333333333333,0.4230769230769231,0.6666666666666666,0.625,0.5,0.5144038461538462,0.582275,0.1935483870967742,0.2,0.1,0.45,8.415999999999999,0.36585365853658536,1.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,4.0,12.0,4.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,,0.5,0.5,0.038461538461538464,0.125,0.14285714285714285,0.1111111111111111,,,0.09090909090909091,0.07692307692307693,0.5,0.5,0.45454545454545453,0.45454545454545453,0.6,0.038461538461538464,0.5,0.5,,0.47015000000000007,25.5,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.1,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,15133.0,252.0,5.0,477.0,475.0,234.0,209.0,53.0,952.0,14.0,21.0,4.0,5.0,31.0,25.0,76.0,15.0,65,447.0,3.0,9.0,10.0,29.0,8.0,28.0,40.0,2.0,6.0,7.0,5.0,15.0,3.0,10.0,25.0,40.0,3.0,43.0,2.0,2.0,11.0,5.0,7.0,16.0,,7.0,15.0,31.0,1.0,,,,22.0,10.0,17.0,9.0,17.0,12.0,28.0,234.0,3.0,0.8,0.8,0.32894736842105265,0.3448275862068966,0.32894736842105265,0.3448275862068966,0.3735632183908046,0.5,0.4,0.02631578947368421,0.047619047619047616,19.252336448598133,0.6875,0.13736263736263737,0.016853932584269662,0.16393442622950818,0.1440329218106996,0.014354066985645933,,,0.12903225806451613,0.16279069767441862,0.12987012987012986,0.1111111111111111,0.7058823529411765,0.27631578947368424,0.6666666666666666,0.7,0.9285714285714286,0.40789473684210525,0.1724137931034483,0.8,0.27631578947368424,0.42828421052631566,0.40401379310344815,0.11627906976744186,0.11627906976744186,0.13846153846153847,0.4307692307692308,10.409210526315789,0.49056603773584906,1.0,4.0,6.0,24.0,5.0,,,3.0,7.0,10.0,,,1.0,,,,5.0,,,,1.0,,,1.0,0.42857142857142855,0.42857142857142855,,0.25,,,0.03529411764705882,,,0.3157894736842105,0.25,0.2608695652173913,0.16129032258064516,0.16129032258064516,1.0,,0.5714285714285714,0.25,1.0,0.4919285714285714,,,,,,1.0,1.0,1.0,,,,,0.18604651162790697,0.3333333333333333,,,,,4.0,2.0,1.0,7.0,1.0,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2798,1610612765,Horace Jenkins,Horace Jenkins,2798,DET,3874.0,65.0,-6.0,127.0,129.0,77.0,47.0,16.0,256.0,7.0,14.0,5.0,9.0,7.0,13.0,24.0,10.0,36,120.0,4.0,6.0,9.0,15.0,4.0,22.0,14.0,3.0,7.0,7.0,3.0,14.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,4.0,,2.0,1.0,2.0,1.0,,,,11.0,5.0,,,,,22.0,77.0,,0.5384615384615384,0.5384615384615384,0.5416666666666666,0.6,0.3939393939393939,0.42857142857142855,0.47368421052631576,0.6,0.4782608695652174,0.125,0.14285714285714285,28.571428571428573,0.5,0.04,0.0196078431372549,0.05263157894736842,0.043478260869565216,0.03278688524590164,,0.08333333333333333,,,0.1111111111111111,0.25,,0.42424242424242425,0.5,0.5833333333333334,0.5714285714285714,0.21212121212121213,0.42857142857142855,0.5555555555555556,0.696969696969697,0.5160757575757575,0.4999928571428572,0.13513513513513514,0.17857142857142858,0.16666666666666666,0.6111111111111112,6.933333333333334,0.6062992125984252,1.0,2.0,1.0,3.0,5.0,7.0,9.0,1.0,3.0,12.0,,7.0,1.0,3.0,1.0,,,,2.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.2727272727272727,,,0.1,,,,0.09090909090909091,0.3333333333333333,0.5,0.7142857142857143,0.7142857142857143,0.4,0.21212121212121213,0.6666666666666666,0.5,,0.41963333333333336,25.2,,,,,,,2.0,,,,0.125,,1.0,,,,,1.0,,,,,0.3333333333333333,2.0,1.0,5.0,6.0,2.0,0.2222222222222222,0.2857142857142857,0.06060606060606061,0.047619047619047616,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,5680.0,95.0,-6.0,186.0,180.0,95.0,100.0,21.0,366.0,2.0,7.0,1.0,2.0,13.0,11.0,25.0,3.0,28,174.0,1.0,3.0,5.0,9.0,3.0,16.0,8.0,3.0,7.0,12.0,3.0,29.0,2.0,3.0,4.0,7.0,3.0,10.0,3.0,3.0,1.0,1.0,,2.0,,1.0,2.0,6.0,,,,,4.0,,,,,,16.0,95.0,2.0,0.36363636363636365,0.36363636363636365,0.44,0.5555555555555556,0.4166666666666667,0.5909090909090909,0.4375,0.5,0.6153846153846154,0.12,0.2857142857142857,16.19047619047619,0.5,0.07692307692307693,0.025,0.13043478260869565,0.09333333333333334,0.03260869565217391,0.04,,0.05263157894736842,,0.13636363636363635,,,0.23333333333333334,0.2857142857142857,0.4,,0.43333333333333335,0.18181818181818182,0.5,0.4,0.44574333333333344,0.41995,,,0.10714285714285714,0.5714285714285714,11.368,0.510752688172043,,1.0,3.0,5.0,6.0,3.0,5.0,1.0,2.0,14.0,,3.0,,4.0,1.0,,,,,,2.0,,,,0.5,0.5,0.16666666666666666,,,0.08333333333333333,0.025,,,0.16666666666666666,0.6,0.6,0.46153846153846156,0.5,0.6666666666666666,0.1,0.5,,,0.43865000000000004,24.44,,1.0,3.0,,5.0,1.0,1.0,1.0,0.2,0.2,0.1111111111111111,0.16666666666666666,,,,,,1.0,,,,,,2.0,1.0,1.0,2.0,,,,0.06666666666666667,0.09090909090909091,0.09090909090909091,1.0,1.0,1.0,4.0,0.5,0.07692307692307693,0.5,0.5,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2306,1610612765,Carlos Arroyo,Carlos Arroyo,2306,DET,5759.0,96.0,-25.0,191.0,190.0,120.0,104.0,19.0,381.0,2.0,6.0,1.0,3.0,14.0,12.0,24.0,21.0,45,207.0,2.0,2.0,9.0,14.0,14.0,32.0,8.0,2.0,12.0,13.0,8.0,27.0,3.0,,6.0,6.0,3.0,9.0,2.0,2.0,2.0,5.0,,7.0,,4.0,2.0,9.0,1.0,3.0,,,22.0,4.0,,,,,32.0,120.0,2.0,0.3333333333333333,0.3333333333333333,0.5,0.6428571428571429,0.4444444444444444,0.5625,0.581081081081081,0.25,0.6739130434782609,0.08333333333333333,0.3333333333333333,20.85308056872038,0.2857142857142857,0.1016949152542373,0.045454545454545456,,0.07058823529411765,0.0379746835443038,,0.16666666666666666,0.1111111111111111,,0.17391304347826086,,,0.2222222222222222,0.3333333333333333,0.5,,0.5185185185185185,0.1875,0.3333333333333333,0.3333333333333333,0.44419629629629626,0.43039375,0.12903225806451613,0.14285714285714285,0.044444444444444446,0.7111111111111111,12.204166666666667,0.6282722513089005,,1.0,1.0,4.0,9.0,3.0,3.0,,2.0,16.0,,3.0,,4.0,,,,,,,6.0,,,,,,0.1111111111111111,,,,0.02857142857142857,,,0.14814814814814814,0.25,0.25,0.6428571428571429,0.6428571428571429,0.4444444444444444,0.1111111111111111,0.3333333333333333,,,0.5037333333333334,24.866666666666664,,,,,1.0,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,2.0,2.0,,,,,,0.125,,,,1.0,,,,,,,1.0,1.0,2.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,6154.0,103.0,9.0,191.0,192.0,93.0,87.0,19.0,383.0,3.0,7.0,2.0,4.0,5.0,4.0,13.0,10.0,27,181.0,,3.0,2.0,7.0,6.0,10.0,4.0,2.0,6.0,7.0,4.0,15.0,1.0,3.0,5.0,9.0,2.0,11.0,6.0,2.0,5.0,1.0,1.0,6.0,,3.0,1.0,3.0,,,,,13.0,4.0,1.0,1.0,1.0,,10.0,93.0,2.0,0.5,0.5,0.3076923076923077,0.2857142857142857,0.4473684210526316,0.2222222222222222,0.54,0.75,0.38461538461538464,0.15384615384615385,0.14285714285714285,14.622641509433961,0.8333333333333334,0.05952380952380952,0.015384615384615385,0.13043478260869565,0.07476635514018691,0.02631578947368421,,,0.06451612903225806,0.05263157894736842,0.058823529411764705,0.2222222222222222,,0.3684210526315789,0.42857142857142855,0.5,0.3333333333333333,0.2631578947368421,0.4444444444444444,0.5,0.6842105263157895,0.516092105263158,0.5044055555555557,0.18181818181818182,0.25,0.1111111111111111,0.37037037037037035,7.284615384615384,0.4869109947643979,,1.0,,1.0,1.0,5.0,6.0,,1.0,4.0,,5.0,,2.0,1.0,,1.0,1.0,4.0,1.0,3.0,,,,,0.75,0.3157894736842105,0.14285714285714285,,0.09090909090909091,0.03125,,0.1,0.05263157894736842,,,0.2,0.25,1.0,0.2631578947368421,0.5,,,0.640025,25.066666666666666,3.0,3.0,9.0,3.0,1.0,1.0,,1.0,0.5,0.5,0.125,0.07142857142857142,,0.6,0.6,1.0,0.6,4.0,,,,,,1.0,,2.0,2.0,,,,0.05263157894736842,,0.2222222222222222,,,,,,0.2,,,,,1.0,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,4603.0,77.0,33.0,130.0,135.0,48.0,30.0,15.0,265.0,,3.0,,,3.0,1.0,8.0,2.0,13,103.0,,,,1.0,2.0,2.0,,2.0,11.0,13.0,2.0,28.0,,1.0,6.0,7.0,,7.0,,,3.0,1.0,1.0,4.0,,2.0,3.0,6.0,,,,,2.0,,,,,,2.0,48.0,,,,0.125,,0.3235294117647059,,0.3611111111111111,,0.25,0.25,0.6666666666666666,15.277777777777779,0.75,0.08571428571428572,,0.05555555555555555,0.07954545454545454,,,,0.047619047619047616,0.15384615384615385,0.08333333333333333,,,0.17647058823529413,,,,0.17647058823529413,,,0.7058823529411765,0.4816705882352942,0.4527166666666667,,,,0.15384615384615385,8.899999999999999,0.36923076923076925,,1.0,1.0,2.0,,7.0,9.0,,1.0,2.0,,7.0,1.0,8.0,,,,,,,1.0,,,,,,0.5294117647058824,,,,,,,0.11764705882352941,0.5,0.5,,,,0.4117647058823529,1.0,,,0.4173,25.355555555555554,3.0,3.0,6.0,3.0,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.07142857142857142,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,2.0,,,,,,2.0,1.0,1.0,2.0,,,,0.11764705882352941,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,3.0,,,True,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,6931.0,116.0,21.0,208.0,212.0,98.0,65.0,21.0,420.0,8.0,9.0,4.0,5.0,15.0,21.0,30.0,3.0,57,190.0,,4.0,7.0,13.0,1.0,18.0,16.0,,11.0,12.0,7.0,25.0,3.0,6.0,12.0,19.0,3.0,22.0,4.0,3.0,5.0,1.0,,6.0,1.0,1.0,4.0,8.0,1.0,,,,6.0,3.0,6.0,5.0,6.0,4.0,18.0,98.0,1.0,0.38095238095238093,0.4,0.7,0.5384615384615384,0.7714285714285715,0.5666666666666667,0.7567567567567568,1.0,0.53125,,,18.53448275862069,0.8333333333333334,0.13043478260869565,0.04,0.20689655172413793,0.1487603305785124,0.03529411764705882,0.045454545454545456,0.05263157894736842,0.08823529411764706,0.2777777777777778,0.1,0.2222222222222222,0.6666666666666666,0.2571428571428571,0.8888888888888888,0.8888888888888888,0.25,0.42857142857142855,0.3333333333333333,0.8,0.4,0.4655014285714285,0.46926,0.08108108108108109,0.09375,0.07017543859649122,0.3157894736842105,10.626666666666667,0.47115384615384615,2.0,2.0,4.0,6.0,9.0,1.0,5.0,2.0,2.0,26.0,2.0,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,,,0.029411764705882353,,0.1,0.17142857142857143,0.6666666666666666,0.6666666666666666,0.6,0.6,0.5555555555555556,0.02857142857142857,1.0,1.0,0.5,0.5646,23.68,1.0,4.0,12.0,1.0,1.0,,,1.0,0.8,0.8,,0.2,0.25,1.0,1.0,1.0,1.0,5.0,,1.0,,,,4.0,2.0,,2.0,,,,0.11428571428571428,0.13333333333333333,,3.0,1.0,1.0,1.0,0.5,,0.75,0.75,1.0,0.5,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,
