EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,FTDefRebounds,2pt And 1 Free Throw Trips,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceTurnovers,Loose Ball Fouls,Blocked3s,BlockedCorner3,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,FTOffRebounds,Travels,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Arc3PctBlocked,Defensive 3 Seconds Violations,on,3pt And 1 Free Throw Trips,BlockedArc3,Clear Path Fouls
2036,1610612747,Chris Mihm,Chris Mihm,2036,LAL,11989.0,200,-76.0,381,379,86,68,57.0,760,19.0,34.0,3.0,6.0,9.0,21.0,2.0,5,,,,,,,,,,,,30.0,60,,,26.0,86.0,450,14.0,23.0,,,9.0,37.0,5.0,10,,,12.0,22.0,42.0,18.0,,,,,,7.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,3.0,23.0,9.0,21.0,31.0,27.0,58.0,4.0,1.0,1.0,,6.0,1.0,3.0,5.0,,3.0,11.0,4.0,15.0,24.0,,37.0,,17.0,2.0,7.0,,7.0,22.0,86,,0.7,0.875,,,,,,0.5,0.6086956521739131,0.5,0.5,0.6086956521739131,0.5,0.5512820512820513,0.6379310344827587,0.6111111111111112,,0.11666666666666667,0.17647058823529413,0.047619047619047616,19.690265486725664,0.5454545454545454,0.16279069767441862,0.16083916083916083,0.18,0.058823529411764705,0.16759776536312848,0.13402061855670103,0.14285714285714285,0.05714285714285714,0.2,0.1282051282051282,0.16363636363636364,0.13157894736842105,0.3333333333333333,0.17391304347826086,0.5666666666666667,0.5588235294117647,0.6785714285714286,0.6842105263157895,0.35,0.42857142857142855,0.45,0.6666666666666666,0.08333333333333333,0.4,0.4,1.0,,,,,,,,,,,,,0.6,0.5,,,,,0.5666666666666667,,0.4907716666666666,0.53979,0.49393000000000004,0.2236842105263158,0.2236842105263158,0.43023255813953487,0.2558139534883721,3.951666666666667,,0.22572178477690288,11.0,19.0,12.0,1.0,1.0,0.09090909090909091,0.125,0.24324324324324326,0.8260869565217391,0.5789473684210527,1.0,4.0,,,0.0625,0.45454545454545453,,1.0,1.0,6.0,1.0,5.0,,3.0,0.08333333333333333,0.7142857142857143,,,,,,,,,,,,2.0,True,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,9112.0,152,20.0,287,294,108,92,43.0,581,15.0,22.0,9.0,13.0,2.0,7.0,13.0,30,,,,,,,,1.0,,,1.0,30.0,59,,1.0,13.0,73.0,291,6.0,11.0,,,1.0,13.0,12.0,20,,1.0,7.0,31.0,42.0,18.0,,,,1.0,,,3.0,2.0,5.0,2.0,,1.0,2.0,,12.0,2.0,9.0,5.0,12.0,18.0,11.0,29.0,3.0,2.0,1.0,1.0,1.0,,1.0,3.0,,,4.0,1.0,10.0,27.0,2.0,15.0,,5.0,3.0,1.0,,1.0,31.0,108,7.0,0.7,0.84,,,,,,0.5084745762711864,0.5454545454545454,0.6,0.5,0.5454545454545454,0.5714285714285714,0.5447761194029851,0.5416666666666666,0.62,0.016666666666666666,,,,21.130952380952383,0.25,0.1188118811881188,0.08490566037735849,0.10204081632653061,0.06666666666666667,0.11333333333333333,0.08088235294117647,0.0392156862745098,0.08695652173913043,0.23076923076923078,0.11538461538461539,0.061224489795918366,0.1111111111111111,0.07692307692307693,0.1,0.36666666666666664,0.6818181818181818,0.6818181818181818,0.6,0.11666666666666667,0.2857142857142857,0.2857142857142857,0.5,0.5,0.43333333333333335,0.43333333333333335,0.8461538461538461,,,,,0.016666666666666666,,,,,,,,0.6190476190476191,0.6923076923076923,,,0.047619047619047616,,0.38333333333333336,,0.4538158333333334,0.5385444444444444,0.5082357142857142,0.078125,0.07936507936507936,0.1780821917808219,0.4246575342465753,11.069491525423729,25.3,0.37630662020905925,6.0,9.0,10.0,1.0,1.0,0.1,0.19444444444444445,,0.8181818181818182,0.6666666666666666,2.0,2.0,,,,0.16666666666666666,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,True,,,
2567,1610612747,Brian Cook,Brian Cook,2567,LAL,14501.0,242,-26.0,462,469,155,153,71.0,931,12.0,19.0,6.0,8.0,5.0,10.0,17.0,39,,2.0,,,,,14.0,42.0,4.0,4.0,10.0,34.0,68,14.0,44.0,7.0,117.0,520,3.0,9.0,1.0,4.0,3.0,12.0,12.0,19,4.0,10.0,6.0,42.0,56.0,12.0,39.0,3.0,,42.0,14.0,2.0,3.0,4.0,7.0,2.0,2.0,2.0,,1.0,18.0,3.0,9.0,5.0,21.0,32.0,12.0,44.0,2.0,9.0,7.0,2.0,4.0,2.0,3.0,5.0,,1.0,9.0,4.0,19.0,31.0,2.0,9.0,,3.0,2.0,9.0,1.0,9.0,42.0,155,2.0,0.8235294117647058,0.8484848484848485,0.9285714285714286,0.3181818181818182,0.25,0.4,0.3181818181818182,0.5,0.3333333333333333,0.631578947368421,0.49107142857142855,0.34615384615384615,0.6206896551724138,0.5043103448275862,0.4,0.65625,0.39285714285714285,0.029411764705882353,0.10526315789473684,,22.977941176470587,0.4444444444444444,0.12727272727272726,0.06040268456375839,0.09259259259259259,0.03488372093023256,0.1187214611872146,0.05106382978723404,0.07692307692307693,0.02857142857142857,0.14583333333333334,0.1590909090909091,0.0958904109589041,0.12195121951219512,,0.03278688524590164,0.16964285714285715,0.631578947368421,0.7058823529411765,0.8333333333333334,0.08928571428571429,0.5,0.5,0.4,0.3482142857142857,0.4358974358974359,0.4358974358974359,0.9411764705882353,0.017857142857142856,,,,0.375,0.3333333333333333,0.3333333333333333,0.9285714285714286,,,,0.3076923076923077,0.27586206896551724,0.75,,,0.3448275862068966,0.4,0.5625,0.3333333333333333,0.4878522321428573,0.5097458333333335,0.4833534482758621,0.02631578947368421,0.04285714285714286,0.10256410256410256,0.358974358974359,12.45294117647059,25.293181818181814,0.3354978354978355,2.0,6.0,2.0,6.0,1.0,0.375,0.01818181818181818,0.10344827586206896,0.46153846153846156,0.3333333333333333,1.0,1.0,,,0.0625,0.5,1.0,,,5.0,3.0,6.0,,1.0,,0.6666666666666666,0.25,1.0,,,,,,,,2.0,,,True,,,
2357,1610612747,Tierre Brown,Tierre Brown,2357,LAL,19761.0,329,-84.0,605,615,159,135,95.0,1220,18.0,42.0,3.0,10.0,10.0,31.0,10.0,30,1.0,1.0,,,,,8.0,19.0,2.0,2.0,7.0,38.0,103,9.0,20.0,21.0,124.0,642,1.0,5.0,2.0,2.0,2.0,10.0,7.0,25,2.0,7.0,6.0,26.0,20.0,56.0,21.0,6.0,1.0,18.0,8.0,8.0,23.0,13.0,36.0,8.0,5.0,11.0,4.0,8.0,85.0,,5.0,6.0,21.0,27.0,6.0,33.0,1.0,14.0,8.0,6.0,13.0,2.0,8.0,6.0,,5.0,19.0,4.0,7.0,12.0,1.0,29.0,,13.0,2.0,,,,26.0,159,2.0,0.2631578947368421,0.2702702702702703,0.7777777777777778,0.45,1.0,0.2857142857142857,0.47368421052631576,0.36893203883495146,0.2,0.28,0.4186991869918699,0.5714285714285714,0.3125,0.45588235294117646,0.625,0.35135135135135137,0.16260162601626016,0.07766990291262135,0.11904761904761904,0.06451612903225806,21.708683473389357,0.6842105263157895,0.09502262443438914,0.02032520325203252,0.0759493670886076,,0.09,0.01483679525222552,0.011494252873563218,,0.027777777777777776,0.15789473684210525,0.10869565217391304,0.07142857142857142,0.08695652173913043,0.015625,0.34146341463414637,0.42857142857142855,0.4864864864864865,0.3333333333333333,0.25203252032520324,0.3225806451612903,0.3448275862068966,0.2,0.24390243902439024,0.3333333333333333,0.3448275862068966,0.2,0.008130081300813009,1.0,1.0,,0.15447154471544716,0.42105263157894735,0.42105263157894735,0.875,,,,0.2857142857142857,0.3125,0.3,,,0.21875,0.2857142857142857,0.5040650406504065,0.4444444444444444,0.4644590163934424,0.46464,0.4388903225806452,0.09701492537313433,0.11403508771929824,0.08064516129032258,0.20967741935483872,8.106796116504855,26.425,0.2628099173553719,1.0,1.0,2.0,,2.0,,0.030612244897959183,0.01639344262295082,0.14285714285714285,1.0,,,,,,,2.0,1.0,1.0,,,,,,0.058823529411764705,,1.0,1.0,0.03333333333333333,,,,,,,,,,True,,,
2800,1610612747,Tony Bobbitt,Tony Bobbitt,2800,LAL,339.0,6,-1.0,11,10,5,3,2.0,21,,,,,,,,1,,,,,,,,,,,,,1,,,,,14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,7.692307692307692,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.4323,,0.4323,,,,,20.9,,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,2055.0,34,-7.0,65,65,16,31,11.0,130,1.0,1.0,,,,,,3,1.0,1.0,,,,,1.0,4.0,1.0,,,1.0,4,2.0,5.0,1.0,9.0,75,,,1.0,1.0,1.0,4.0,,1,,,,,,2.0,6.0,,,4.0,1.0,1.0,,2.0,2.0,2.0,,,,,6.0,,1.0,1.0,2.0,3.0,1.0,4.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,16,,,,1.0,0.4,1.0,,0.4,0.25,,,0.4444444444444444,1.5,,0.4444444444444444,1.5,,0.5555555555555556,0.25,,,12.987012987012987,,0.1,0.05,0.125,,0.10714285714285714,0.029411764705882353,0.09090909090909091,,,,0.2222222222222222,,0.25,,0.1111111111111111,1.0,1.0,,,,,,0.3333333333333333,,,,0.1111111111111111,1.0,1.0,1.0,0.4444444444444444,0.25,0.25,1.0,,,,1.0,,,,,,,0.6666666666666666,0.25,0.49697222222222215,0.6048,0.3707,,,0.4444444444444444,,12.299999999999999,24.7,0.24615384615384617,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,True,,,
1088,1610612747,Chucky Atkins,Chucky Atkins,1088,LAL,154495.0,2575,-78.0,4935,4937,1502,1442,627.0,9872,81.0,145.0,34.0,54.0,19.0,54.0,81.0,184,33.0,96.0,4.0,15.0,11.0,33.0,130.0,314.0,35.0,30.0,94.0,181.0,383,163.0,410.0,139.0,990.0,5509,12.0,29.0,19.0,50.0,5.0,86.0,53.0,110,41.0,127.0,92.0,321.0,124.0,238.0,444.0,45.0,9.0,305.0,130.0,26.0,235.0,76.0,311.0,58.0,18.0,143.0,38.0,54.0,698.0,13.0,16.0,43.0,100.0,147.0,29.0,176.0,12.0,63.0,43.0,20.0,84.0,13.0,70.0,45.0,2.0,14.0,129.0,38.0,41.0,156.0,21.0,171.0,3.0,42.0,47.0,1.0,,1.0,321.0,1502,24.0,0.3425414364640884,0.34444444444444444,0.9079754601226994,0.3975609756097561,0.38,0.3228346456692913,0.40648379052369077,0.4725848563968668,0.41379310344827586,0.4818181818181818,0.5365699873896596,0.5126582278481012,0.4831223628691983,0.5664375715922108,0.524390243902439,0.5498281786941581,0.5170239596469105,0.06788511749347259,0.13793103448275862,0.07407407407407407,17.62634266596232,0.6511627906976745,0.053763440860215055,0.009726443768996961,0.0727580372250423,0.018950437317784258,0.058343533251733984,0.012441012441012441,0.014900662251655629,0.018218623481781375,0.052364864864864864,0.037549407114624504,0.06561679790026247,0.08076009501187649,0.052941176470588235,0.029850746268656716,0.1828499369482976,0.5586206896551724,0.648,0.2345679012345679,0.06809583858764187,0.35185185185185186,0.38,0.47368421052631576,0.23203026481715006,0.44021739130434784,0.44505494505494503,0.41975308641975306,0.1210592686002522,0.34375,0.34375,1.0,0.39596469104665827,0.4140127388535032,0.4180064308681672,0.8846153846153846,0.189873417721519,0.26666666666666666,1.0,0.4430379746835443,0.22784810126582278,0.6296296296296297,0.13924050632911392,0.3333333333333333,0.39662447257383965,0.3191489361702128,0.699873896595208,0.4262295081967213,0.5081699233716475,0.5145877358490565,0.50301563876652,0.05084745762711865,0.10096153846153846,0.08686868686868687,0.3242424242424242,10.366579634464753,25.715609756097564,0.30435663627152987,2.0,7.0,2.0,4.0,9.0,0.02631578947368421,0.00792393026941363,0.004878048780487805,0.08860759493670886,0.2857142857142857,13.0,2.0,,,0.020833333333333332,,15.0,,2.0,,1.0,,,,,,0.42857142857142855,0.9333333333333333,0.010869565217391304,3.0,1.0,,0.007317073170731708,,,,0.009554140127388535,2.0,False,,,
124,1610612747,Vlade Divac,Vlade Divac,124,LAL,6332.0,106,-25.0,206,201,83,68,33.0,407,10.0,18.0,3.0,6.0,1.0,2.0,,4,,,,,,,,,,,,11.0,24,,,7.0,29.0,237,4.0,9.0,,,2.0,10.0,3.0,7,,,4.0,10.0,14.0,8.0,,,,,,4.0,11.0,4.0,15.0,4.0,,6.0,1.0,4.0,34.0,2.0,11.0,4.0,5.0,9.0,14.0,23.0,,3.0,1.0,2.0,6.0,2.0,4.0,4.0,,2.0,10.0,4.0,5.0,22.0,1.0,11.0,,5.0,2.0,1.0,,1.0,10.0,83,3.0,0.6363636363636364,0.7777777777777778,,,,,,0.4583333333333333,0.4444444444444444,0.42857142857142855,0.4583333333333333,0.4444444444444444,0.42857142857142855,0.5178571428571429,0.5,0.5,,0.16666666666666666,0.16666666666666666,,15.767634854771783,0.6,0.08196721311475409,0.1527777777777778,0.16666666666666666,0.06451612903225806,0.10588235294117647,0.1262135922330097,0.15384615384615385,0.1,0.10526315789473684,0.08333333333333333,0.06666666666666667,0.13333333333333333,0.2222222222222222,,0.75,0.5555555555555556,0.6666666666666666,0.7,0.08333333333333333,0.5,0.5,,0.16666666666666666,,,,,,,,,,,,,,,,0.8571428571428571,0.5,,,,,0.75,,0.5257416666666667,0.5799333333333334,0.5620571428571429,0.19230769230769232,0.19230769230769232,0.3448275862068966,0.3448275862068966,3.533333333333333,,0.4029126213592233,4.0,9.0,4.0,,3.0,,0.17647058823529413,0.08333333333333333,1.0,0.4444444444444444,2.0,6.0,,,,0.25,,1.0,,1.0,,1.0,,,0.125,1.0,,,0.25,,,,,,,,,,False,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,122518.0,2042,-79.0,3889,3881,1083,998,484.0,7770,186.0,320.0,43.0,63.0,72.0,165.0,35.0,85,4.0,14.0,1.0,2.0,2.0,4.0,29.0,85.0,4.0,10.0,29.0,293.0,570,33.0,99.0,168.0,853.0,4276,41.0,76.0,1.0,6.0,22.0,107.0,71.0,120,12.0,33.0,70.0,248.0,244.0,342.0,90.0,9.0,3.0,82.0,29.0,56.0,137.0,67.0,204.0,52.0,15.0,75.0,19.0,43.0,475.0,33.0,76.0,95.0,319.0,457.0,114.0,571.0,24.0,37.0,23.0,14.0,61.0,18.0,41.0,73.0,7.0,20.0,134.0,35.0,92.0,188.0,26.0,249.0,,118.0,23.0,57.0,1.0,57.0,248.0,1083,19.0,0.41638225255972694,0.45018450184501846,0.9090909090909091,0.3333333333333333,0.16666666666666666,0.36363636363636365,0.34375,0.5140350877192983,0.5394736842105263,0.5916666666666667,0.5119581464872944,0.5182926829268293,0.5816993464052288,0.5489060489060489,0.5404040404040404,0.62,0.14798206278026907,0.09824561403508772,0.115625,0.10303030303030303,20.42143017260704,0.4552238805970149,0.20808871493803,0.058823529411764705,0.2097130242825607,0.062381852551984876,0.2084592145015106,0.05985722130697419,0.04194260485651214,0.05737704918032787,0.19301848049281314,0.2240566037735849,0.2090032154340836,0.2319277108433735,0.1487603305785124,0.08571428571428572,0.47832585949177875,0.58125,0.657243816254417,0.42473118279569894,0.24663677130044842,0.43636363636363634,0.4864864864864865,0.2777777777777778,0.12705530642750373,0.4117647058823529,0.42168674698795183,0.6571428571428571,0.02092675635276532,0.2857142857142857,0.2857142857142857,0.75,0.12705530642750373,0.3411764705882353,0.3411764705882353,0.9310344827586207,0.024390243902439025,0.5,,0.04878048780487805,0.4117647058823529,0.6825396825396826,0.026143790849673203,0.5,0.1895424836601307,0.3448275862068966,0.6263079222720478,0.35365853658536583,0.5008834834834834,0.5017669230769232,0.4907218543046358,0.15649867374005305,0.1801526717557252,0.1254396248534584,0.29073856975381007,5.062631578947368,26.69696969696969,0.2784777577783492,30.0,49.0,44.0,43.0,33.0,0.38738738738738737,0.060240963855421686,0.07917888563049853,0.5975609756097561,0.6122448979591837,14.0,12.0,,,0.0736196319018405,0.16666666666666666,,5.0,5.0,43.0,13.0,29.0,,4.0,0.036231884057971016,0.5087719298245614,,,0.023529411764705882,,5.0,,,,,8.0,,6.0,False,,,
2406,1610612747,Caron Butler,Caron Butler,2406,LAL,146558.0,2443,-218.0,4683,4682,1384,1277,588.0,9365,201.0,363.0,54.0,105.0,50.0,120.0,97.0,272,22.0,61.0,5.0,7.0,9.0,28.0,12.0,49.0,5.0,4.0,14.0,348.0,755,34.0,110.0,251.0,1049.0,5273,51.0,124.0,5.0,12.0,30.0,147.0,91.0,198,13.0,42.0,113.0,334.0,426.0,270.0,99.0,3.0,5.0,44.0,12.0,65.0,74.0,51.0,125.0,37.0,14.0,38.0,15.0,21.0,301.0,32.0,93.0,67.0,180.0,275.0,126.0,401.0,23.0,92.0,54.0,38.0,50.0,10.0,32.0,56.0,3.0,18.0,106.0,31.0,58.0,190.0,28.0,287.0,5.0,132.0,22.0,23.0,1.0,23.0,334.0,1384,41.0,0.6120689655172413,0.6698113207547169,0.9705882352941176,0.3090909090909091,0.4166666666666667,0.30952380952380953,0.3238095238095238,0.4609271523178808,0.4112903225806452,0.4595959595959596,0.461271676300578,0.43014705882352944,0.46041666666666664,0.526183282980866,0.4966216216216216,0.5622895622895623,0.12716763005780346,0.08609271523178808,0.12672176308539945,0.10833333333333334,20.378268125347674,0.4716981132075472,0.10327022375215146,0.0575139146567718,0.12072072072072072,0.05194805194805195,0.10748476936466493,0.055978504254366325,0.058823529411764705,0.05803571428571429,0.07789855072463768,0.08742004264392324,0.1329639889196676,0.1076923076923077,0.15151515151515152,0.05609756097560976,0.41965317919075146,0.5537190082644629,0.6340694006309149,0.6368159203980099,0.13872832369942195,0.4166666666666667,0.4672897196261682,0.52,0.31445086705202313,0.35661764705882354,0.36466165413533835,0.6082474226804123,0.07052023121387284,0.36065573770491804,0.36065573770491804,1.0,0.056647398843930635,0.24489795918367346,0.24489795918367346,0.9166666666666666,0.051470588235294115,0.7142857142857143,1.0,0.03676470588235294,0.4375,0.5142857142857142,0.11666666666666667,0.32142857142857145,0.058333333333333334,0.2857142857142857,0.5468208092485549,0.2727272727272727,0.5047087790697673,0.5411029126213592,0.5007398305084746,0.13594232749742532,0.15331010452961671,0.14013346043851288,0.31839847473784555,8.259867549668876,25.667272727272728,0.2955370489002776,45.0,97.0,60.0,28.0,26.0,0.20588235294117646,0.06210191082802548,0.048223350253807105,0.7132352941176471,0.4639175257731959,10.0,20.0,,,0.03571428571428571,0.3111111111111111,,1.0,10.0,14.0,8.0,11.0,,2.0,0.006711409395973154,0.4782608695652174,,,0.022058823529411766,,1.0,,,,,1.0,,1.0,False,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,144925.0,2415,-34.0,4607,4593,1402,1423,596.0,9200,200.0,331.0,58.0,98.0,77.0,197.0,112.0,293,13.0,48.0,1.0,8.0,5.0,18.0,111.0,301.0,20.0,37.0,116.0,389.0,821,124.0,349.0,493.0,1643.0,5102,40.0,72.0,9.0,28.0,58.0,165.0,113.0,237,42.0,134.0,220.0,572.0,192.0,586.0,252.0,120.0,6.0,295.0,111.0,56.0,220.0,142.0,362.0,96.0,46.0,127.0,28.0,65.0,866.0,23.0,58.0,59.0,209.0,271.0,82.0,353.0,20.0,78.0,48.0,30.0,157.0,30.0,103.0,90.0,10.0,54.0,247.0,59.0,50.0,153.0,29.0,599.0,25.0,225.0,81.0,47.0,8.0,48.0,572.0,1402,17.0,0.2467866323907455,0.257372654155496,0.6774193548387096,0.3553008595988539,0.32142857142857145,0.31343283582089554,0.36151603498542273,0.47381242387332523,0.5555555555555556,0.4767932489451477,0.49145299145299143,0.535,0.4743935309973046,0.5660377358490566,0.6174242424242424,0.568,0.2982905982905983,0.0682095006090134,0.1027190332326284,0.08121827411167512,31.482176360225143,0.6356275303643725,0.12087912087912088,0.038410596026490065,0.10905730129390019,0.03372434017595308,0.11806167400881057,0.03695255474452555,0.02992957746478873,0.016597510373443983,0.08662900188323917,0.1211453744493392,0.14516129032258066,0.11139896373056994,0.1032258064516129,0.03442340791738382,0.2829059829059829,0.6042296072507553,0.6734006734006734,0.265,0.1683760683760684,0.39086294416243655,0.425414364640884,0.19480519480519481,0.2504273504273504,0.3822525597269625,0.3902439024390244,0.25,0.041025641025641026,0.2708333333333333,0.2708333333333333,0.8461538461538461,0.25726495726495724,0.3687707641196013,0.3687707641196013,0.6576576576576577,0.08,0.125,1.0,0.2,0.2641509433962264,0.5918367346938775,0.04851752021563342,0.2777777777777778,0.31266846361185985,0.31896551724137934,0.5811965811965812,0.376271186440678,0.47775842648323313,0.4713359154929577,0.47254373297002716,0.16962962962962963,0.22545090180360722,0.10042604990870359,0.34814363968350576,8.716686967113278,26.129799426934095,0.30431951378337313,29.0,41.0,32.0,3.0,48.0,0.021739130434782608,0.04929577464788732,0.034759358288770054,0.41,0.7073170731707317,16.0,6.0,1.0,,0.075,0.06896551724137931,8.0,1.0,10.0,24.0,15.0,26.0,,1.0,0.006211180124223602,0.5416666666666666,0.4,0.75,0.020477815699658702,,2.0,4.0,,,0.011363636363636364,4.0,,4.0,False,1.0,1.0,
