EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,LostBallSteals,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,Travels,Technical Free Throw Trips,OffensiveGoaltends,on,DefensiveGoaltends,Clear Path Fouls,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1442,1610612746,Zeljko Rebraca,Zeljko Rebraca,1442,LAC,9358.0,156,-29.0,273,281,82,65.0,38.0,554,6.0,13.0,1.0,2.0,3.0,5.0,13.0,26.0,3.0,3.0,22.0,42.0,13.0,57.0,309.0,3.0,5.0,1.0,7.0,7.0,15.0,3.0,17.0,26.0,18.0,2.0,7.0,6.0,6.0,2.0,1.0,3.0,12.0,1.0,9.0,1.0,7.0,11.0,2.0,20.0,11.0,31.0,1.0,1.0,5.0,1.0,1.0,6.0,4.0,11.0,1.0,2.0,7.0,19.0,1.0,2.0,16.0,2.0,8.0,1.0,9.0,6.0,1.0,2.0,9.0,3.0,2.0,1.0,17.0,82,3.0,0.5909090909090909,0.6190476190476191,0.5238095238095238,0.6,0.4666666666666667,0.5238095238095238,0.6,0.4666666666666667,0.5816326530612245,0.5833333333333334,0.5,0.16666666666666666,0.46153846153846156,0.038461538461538464,18.867924528301884,0.45454545454545453,0.25,0.125,0.09821428571428571,0.07758620689655173,0.2413793103448276,0.1,0.1276595744680851,0.07936507936507936,0.07317073170731707,0.030303030303030304,0.11904761904761904,0.14285714285714285,0.10810810810810811,0.11538461538461539,0.08163265306122448,0.21739130434782608,0.3333333333333333,0.3333333333333333,0.30952380952380953,0.46153846153846156,0.8571428571428571,0.8333333333333334,0.6190476190476191,0.5,0.52,0.46153846153846156,0.07142857142857142,1.0,1.0,0.6666666666666666,0.4,0.5,0.3333333333333333,0.6,0.30952380952380953,0.42592619047619046,0.45468000000000003,0.43426666666666663,0.16666666666666666,0.16666666666666666,0.12280701754385964,0.2982456140350877,7.028571428571429,0.30036630036630035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1594,1610612746,Rick Brunson,Rick Brunson,1594,LAC,4619.0,77,-7.0,141,142,45,57.0,15.0,283,1.0,1.0,,,,,,,3.0,7.0,4.0,8.0,3.0,23.0,137.0,1.0,2.0,1.0,6.0,1.0,2.0,3.0,5.0,6.0,2.0,,,9.0,12.0,3.0,2.0,4.0,27.0,1.0,,,1.0,6.0,,7.0,1.0,8.0,3.0,2.0,5.0,1.0,4.0,1.0,1.0,6.0,,2.0,3.0,4.0,,,4.0,,,2.0,,,,,,,,,5.0,45,1.0,0.75,0.75,0.5,0.5,0.5,0.5263157894736842,0.8333333333333334,0.2,0.5476190476190477,0.75,0.35714285714285715,,,,16.9811320754717,0.8333333333333334,,,0.09090909090909091,,0.06666666666666667,0.047619047619047616,0.08641975308641975,0.014285714285714285,,,,,,0.14285714285714285,0.16666666666666666,0.07142857142857142,,,0.05263157894736842,1.0,1.0,,,,,,0.3684210526315789,0.42857142857142855,0.42857142857142855,1.0,,,,,0.631578947368421,0.45909999999999995,0.42445,0.43937,,,0.2608695652173913,0.21739130434782608,16.625,0.3191489361702128,1.0,4.0,1.0,3.0,7.0,1.0,1.0,2.0,4.0,11.0,1.0,1.0,3.0,12.0,7.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.36363636363636365,1.0,0.36363636363636365,0.5789473684210527,0.06666666666666667,0.1,0.21052631578947367,0.25,0.25,1.0,0.3684210526315789,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,1.0,1.0,0.2,0.4,0.42857142857142855,24.69090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2055,1610612746,Mamadou N'diaye,Mamadou N'diaye,2055,LAC,1161.0,19,9.0,35,36,16,36.0,7.0,71,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,,2.0,2.0,7.0,2.0,6.0,24.0,1.0,1.0,2.0,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,,2.0,1.0,4.0,1.0,,2.0,1.0,3.0,6.0,9.0,,,,,,,,,,,2.0,3.0,,,4.0,,2.0,,1.0,1.0,,,1.0,,,,2.0,16,1.0,0.5,1.0,0.2857142857142857,1.0,,0.2857142857142857,1.0,,0.3333333333333333,0.6666666666666666,0.25,0.2857142857142857,0.5,0.3333333333333333,20.454545454545453,,1.0,0.25,0.18181818181818182,0.21052631578947367,,0.2,0.11764705882352941,0.20833333333333334,0.6,0.1111111111111111,,0.25,0.2,,0.25,,,,0.2857142857142857,0.5,1.0,,0.42857142857142855,0.3333333333333333,0.5,1.0,0.2857142857142857,,,,1.0,1.0,0.5,,0.2857142857142857,0.41387142857142856,0.5795,0.45695,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.3333333333333333,8.828571428571427,0.45714285714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2060,1610612746,Marko Jaric,Marko Jaric,2060,LAC,1761.0,29,-17.0,56,59,13,22.0,3.0,115,1.0,2.0,1.0,1.0,,,,,2.0,4.0,3.0,6.0,2.0,17.0,57.0,1.0,1.0,,2.0,1.0,1.0,2.0,7.0,4.0,2.0,,,5.0,5.0,3.0,,2.0,10.0,,,,2.0,2.0,,4.0,,4.0,1.0,,3.0,1.0,3.0,1.0,,4.0,,1.0,,2.0,1.0,,6.0,,1.0,2.0,,,,,,,,,7.0,13,,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.6818181818181818,1.0,0.8333333333333334,0.6071428571428571,1.0,0.5833333333333334,,,,30.508474576271187,0.75,,,0.09090909090909091,,0.5,,0.15384615384615385,,,,,,,,0.16666666666666666,,0.6666666666666666,,0.18181818181818182,0.5,0.5,1.0,,,,,0.36363636363636365,0.5,0.5,0.5,1.0,1.0,,,0.6363636363636364,0.4907636363636364,0.5526,0.4489833333333333,0.08333333333333333,0.14285714285714285,0.11764705882352941,0.4117647058823529,13.716666666666669,0.23214285714285715,,1.0,,3.0,4.0,,,2.0,3.0,5.0,,,2.0,6.0,4.0,3.0,,,,,1.0,0.6666666666666666,0.6,,0.6,0.45454545454545453,,,0.09090909090909091,,,,0.36363636363636365,0.75,0.75,0.6666666666666666,,,,,0.6666666666666666,0.75,25.06,1.0,1.0,3.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2763,1610612746,Lionel Chalmers,Lionel Chalmers,2763,LAC,25454.0,424,-47.0,762,775,278,225.0,100.0,1537,13.0,36.0,,1.0,8.0,18.0,3.0,11.0,14.0,29.0,30.0,76.0,15.0,111.0,809.0,2.0,4.0,2.0,9.0,13.0,34.0,9.0,50.0,14.0,46.0,2.0,9.0,45.0,51.0,19.0,5.0,21.0,108.0,2.0,2.0,,3.0,24.0,,27.0,4.0,31.0,13.0,4.0,13.0,5.0,10.0,11.0,3.0,24.0,,6.0,15.0,30.0,,1.0,24.0,2.0,7.0,6.0,,,,,,,,,50.0,278,4.0,0.23333333333333334,0.2413793103448276,0.39473684210526316,0.5,0.38235294117647056,0.384,0.5,0.36607142857142855,0.40808823529411764,0.5625,0.3968253968253968,0.11842105263157894,0.1388888888888889,0.36363636363636365,18.099547511312217,0.5416666666666666,,,0.07717041800643087,0.006644518272425249,0.04,0.038461538461538464,0.06994818652849741,0.0113314447592068,,0.01282051282051282,0.008264462809917356,,0.05263157894736842,0.057971014492753624,0.109375,0.03278688524590164,0.07142857142857142,,0.288,0.3611111111111111,0.41935483870967744,0.15384615384615385,0.088,0.2727272727272727,0.42857142857142855,,0.232,0.4827586206896552,0.4827586206896552,0.35714285714285715,0.14285714285714285,,0.32142857142857145,0.4444444444444444,0.68,0.4863379166666666,0.38742499999999996,0.4900173076923077,0.05384615384615385,0.08641975308641975,0.08108108108108109,0.45045045045045046,8.723684210526315,0.3648293963254593,,7.0,3.0,12.0,42.0,1.0,2.0,19.0,12.0,49.0,1.0,3.0,22.0,27.0,39.0,12.0,6.0,4.0,2.0,,9.0,0.75,0.24489795918367346,0.3333333333333333,0.2608695652173913,0.392,0.05405405405405406,,0.056,,,,0.336,0.2857142857142857,0.2926829268292683,0.75,0.2857142857142857,0.5,,0.05357142857142857,0.3392857142857143,0.3076923076923077,27.436734693877558,5.0,5.0,9.0,0.22727272727272727,,0.2631578947368421,1.0,3.0,1.0,1.0,3.0,0.02040816326530612,0.023809523809523808,0.14285714285714285,,,,,,,,,,,,,True,,,,,,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,16888.0,281,-27.0,507,518,183,151.0,73.0,1025,14.0,29.0,4.0,8.0,4.0,9.0,3.0,7.0,15.0,34.0,32.0,70.0,17.0,81.0,530.0,6.0,15.0,2.0,14.0,6.0,19.0,9.0,21.0,40.0,24.0,6.0,7.0,19.0,22.0,9.0,1.0,9.0,47.0,2.0,9.0,,6.0,27.0,,33.0,11.0,44.0,10.0,3.0,4.0,,3.0,,1.0,4.0,,,6.0,14.0,,,26.0,2.0,12.0,2.0,8.0,5.0,1.0,2.0,8.0,8.0,,,21.0,183,,0.625,0.6896551724137931,0.45714285714285713,0.4,0.3157894736842105,0.45714285714285713,0.4,0.3157894736842105,0.49390243902439024,0.4375,0.42,0.1,0.2413793103448276,,14.478114478114477,1.0,,,0.140625,0.041666666666666664,0.12,0.07692307692307693,0.13636363636363635,0.045454545454545456,0.0684931506849315,0.03125,0.02531645569620253,0.1111111111111111,0.109375,0.19230769230769232,0.13157894736842105,0.1282051282051282,0.09090909090909091,1.0,0.4142857142857143,0.4827586206896552,0.6363636363636364,0.6428571428571429,0.1,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.4857142857142857,0.4411764705882353,0.4411764705882353,0.6666666666666666,0.5333333333333333,0.5,0.47368421052631576,0.4444444444444444,0.4142857142857143,0.4643571428571428,0.4667642857142857,0.46706315789473685,0.15,0.15,0.1728395061728395,0.25925925925925924,9.972857142857142,0.3609467455621302,,,,,,,,,,,,,,,,,3.0,,3.0,2.0,7.0,,,,,,0.058823529411764705,0.06666666666666667,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,14241.0,237,-37.0,414,414,163,90.0,57.0,828,11.0,20.0,4.0,8.0,6.0,9.0,3.0,6.0,21.0,55.0,35.0,81.0,24.0,115.0,467.0,6.0,14.0,,15.0,10.0,23.0,18.0,47.0,44.0,26.0,6.0,6.0,15.0,21.0,4.0,9.0,2.0,48.0,2.0,6.0,1.0,,23.0,1.0,24.0,9.0,33.0,13.0,8.0,5.0,1.0,3.0,2.0,2.0,7.0,,1.0,5.0,14.0,2.0,,28.0,,8.0,6.0,2.0,1.0,,1.0,2.0,,,,47.0,163,3.0,0.6285714285714286,0.6875,0.43209876543209874,0.42857142857142855,0.43478260869565216,0.48404255319148937,0.46875,0.5178571428571429,0.5324074074074074,0.46875,0.618421052631579,0.07407407407407407,0.2,0.16666666666666666,23.7603305785124,0.7142857142857143,0.07692307692307693,0.058823529411764705,0.13068181818181818,0.03680981595092025,,0.07142857142857142,0.10747663551401869,0.041884816753926704,0.03636363636363636,0.047619047619047616,0.030303030303030304,0.2,0.08955223880597014,0.16666666666666666,0.14925373134328357,,,,0.2127659574468085,0.55,0.6875,0.45454545454545453,0.06382978723404255,0.5,0.6,0.3333333333333333,0.5851063829787234,0.38181818181818183,0.3888888888888889,0.7619047619047619,0.5,0.5,0.32142857142857145,0.6666666666666666,0.35106382978723405,0.45709892473118274,0.5023142857142856,0.46353888888888894,0.0784313725490196,0.0898876404494382,0.13043478260869565,0.40869565217391307,13.787654320987654,0.39371980676328505,6.0,9.0,2.0,1.0,4.0,,,3.0,7.0,13.0,1.0,2.0,5.0,21.0,3.0,1.0,6.0,4.0,2.0,,5.0,1.0,0.5384615384615384,0.5,0.5833333333333334,0.13829787234042554,0.043478260869565216,,0.09574468085106383,0.6666666666666666,0.75,1.0,0.0425531914893617,0.25,0.25,1.0,,,,0.07142857142857142,0.10714285714285714,0.3333333333333333,25.299999999999997,1.0,3.0,,0.6,,0.3333333333333333,2.0,1.0,1.0,,,0.07692307692307693,,0.125,1.0,2.0,0.01818181818181818,0.1111111111111111,0.5,1.0,1.0,,,,,,True,,,,,,
1630,1610612746,Mikki Moore,Mikki Moore,1630,LAC,11889.0,198,-2.0,364,370,113,92.0,47.0,734,12.0,20.0,6.0,9.0,3.0,5.0,2.0,7.0,9.0,14.0,23.0,41.0,22.0,68.0,365.0,7.0,10.0,3.0,17.0,9.0,12.0,7.0,25.0,28.0,18.0,12.0,3.0,7.0,8.0,3.0,1.0,3.0,17.0,1.0,14.0,,7.0,17.0,2.0,26.0,15.0,41.0,7.0,4.0,9.0,,6.0,3.0,3.0,12.0,1.0,2.0,12.0,22.0,3.0,2.0,24.0,1.0,10.0,3.0,7.0,5.0,1.0,1.0,8.0,5.0,,,25.0,113,,0.6086956521739131,0.8235294117647058,0.5609756097560976,0.7,0.75,0.5476190476190477,0.7,0.6923076923076923,0.6296296296296297,0.7727272727272727,0.7352941176470589,0.07317073170731707,0.15,,15.550239234449762,0.75,0.2,,0.11333333333333333,0.10852713178294573,0.1794871794871795,0.02857142857142857,0.12698412698412698,0.09146341463414634,0.12244897959183673,0.13333333333333333,0.08,,0.15254237288135594,0.17391304347826086,0.058823529411764705,0.1875,0.14285714285714285,0.625,0.47619047619047616,0.6,0.7058823529411765,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,0.6428571428571429,0.6428571428571429,1.0,0.9,0.6666666666666666,0.38461538461538464,0.6,0.5,0.4684809523809525,0.5609777777777778,0.4667692307692307,0.19607843137254902,0.2,0.25,0.36764705882352944,7.848780487804877,0.31043956043956045,,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,2.0,3.0,,,,,0.023809523809523808,0.04,0.13333333333333333,,,,,0.023809523809523808,,,,,,,,0.07692307692307693,,25.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,9813.0,164,-12.0,284,285,119,80.0,40.0,569,8.0,13.0,4.0,6.0,5.0,6.0,12.0,25.0,6.0,23.0,26.0,61.0,10.0,62.0,305.0,5.0,9.0,3.0,13.0,10.0,24.0,4.0,24.0,26.0,26.0,6.0,5.0,8.0,10.0,4.0,1.0,3.0,22.0,3.0,7.0,1.0,4.0,19.0,3.0,26.0,11.0,37.0,3.0,3.0,4.0,,1.0,5.0,3.0,9.0,2.0,4.0,4.0,12.0,,1.0,14.0,,4.0,3.0,11.0,6.0,,5.0,11.0,3.0,1.0,2.0,24.0,119,4.0,0.5,0.5652173913043478,0.4262295081967213,0.5555555555555556,0.4166666666666667,0.4262295081967213,0.5555555555555556,0.4166666666666667,0.45588235294117646,0.5909090909090909,0.4444444444444444,0.08196721311475409,0.23076923076923078,0.08,23.333333333333336,0.4444444444444444,0.3,0.07142857142857142,0.15079365079365079,0.06542056074766354,0.16,0.14285714285714285,0.152317880794702,0.078125,0.14285714285714285,,0.05660377358490566,0.3333333333333333,0.18604651162790697,0.0625,0.17647058823529413,0.14285714285714285,0.25,0.2727272727272727,0.21311475409836064,0.6153846153846154,0.8,0.5,0.4098360655737705,0.48,0.5217391304347826,0.4166666666666667,0.3770491803278688,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.8333333333333334,0.21311475409836064,0.40643770491803277,0.4734857142857143,0.40344583333333334,0.06153846153846154,0.06153846153846154,0.20967741935483872,0.3870967741935484,10.081967213114755,0.41901408450704225,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,0.1111111111111111,0.034482758620689655,,,,,,,,,,,,,,,,,,,,0.25,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,2167.0,36,9.0,68,68,24,29.0,10.0,136,,1.0,,,,,2.0,4.0,2.0,2.0,4.0,7.0,3.0,11.0,63.0,,,,,,,3.0,3.0,4.0,4.0,,,6.0,7.0,4.0,,2.0,15.0,,,,1.0,2.0,,3.0,,3.0,,,,,,1.0,,1.0,,,3.0,3.0,,,4.0,,1.0,1.0,,,,,,,,,3.0,24,,0.5,0.5,0.5714285714285714,,,0.5,,,0.55,,0.75,,,,13.414634146341465,,,,0.08,,0.1111111111111111,,0.08823529411764706,,,,,,0.07142857142857142,,0.1111111111111111,,0.3333333333333333,,0.125,,,,0.5,0.5,0.5,,0.25,1.0,1.0,1.0,,,,,0.25,0.46476249999999997,,,0.1111111111111111,0.125,,0.2727272727272727,11.642857142857142,0.35294117647058826,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,0.125,,,,,,,0.125,,,,,,,,,,24.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,
