EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,HeaveAttempts,LostBallTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,on,BlockedCorner3,Clear Path Fouls
133,1610612745,David Wesley,David Wesley,133,HOU,56683.0,945,71.0,1776,1771,476,455,232,3547,25.0,37.0,1.0,2.0,5.0,2.0,9.0,36.0,96.0,26.0,50.0,3.0,5.0,5.0,12.0,27.0,69.0,6.0,12.0,7.0,19.0,63.0,142,53.0,119.0,43.0,328.0,1867,2.0,11.0,9.0,17.0,2.0,33.0,10.0,24.0,12.0,31.0,19.0,75.0,100.0,26.0,144.0,15.0,69.0,27.0,7.0,2.0,55.0,11.0,66.0,9.0,2.0,19.0,18.0,18.0,143.0,4.0,9.0,1.0,17.0,51.0,1.0,69.0,14.0,83.0,3.0,32.0,18.0,14.0,18.0,6.0,18.0,11.0,1.0,2.0,29.0,1.0,8.0,32.0,72.0,3.0,2.0,51.0,1.0,11.0,12.0,1.0,7.0,6.0,2.0,2.0,2.0,6.0,1.0,75.0,476,8.0,0.7936507936507936,0.7936507936507936,0.9056603773584906,0.44537815126050423,0.5294117647058824,0.3870967741935484,0.44537815126050423,0.44366197183098594,0.18181818181818182,0.4166666666666667,0.5459770114942529,0.5535714285714286,0.509090909090909,0.5678571428571428,0.5689655172413793,0.5454545454545454,0.4559386973180077,0.01680672268907563,0.04929577464788732,0.13513513513513514,0.1111111111111111,0.010416666666666666,0.02,0.014492753623188406,15.117416829745595,0.6206896551724138,0.022727272727272728,0.023255813953488372,0.07774390243902439,0.014173228346456693,0.08947368421052632,0.019801980198019802,0.08037825059101655,0.015531660692951015,0.013888888888888888,0.020833333333333332,0.010033444816053512,0.019867549668874173,0.0196078431372549,0.09836065573770492,0.044444444444444446,0.08532423208191127,0.09090909090909091,0.08333333333333333,0.022556390977443608,0.16666666666666666,0.1417624521072797,0.6756756756756757,0.78125,0.72,0.034482758620689655,0.2222222222222222,0.25,0.367816091954023,0.375,0.37894736842105264,0.8888888888888888,0.19157088122605365,0.52,0.5306122448979592,0.9230769230769231,0.26436781609195403,0.391304347826087,0.39705882352941174,0.8888888888888888,0.03571428571428571,0.17857142857142858,0.6,1.0,0.42857142857142855,0.5,1.0,0.09090909090909091,0.4,0.21818181818181817,0.4166666666666667,0.34545454545454546,0.3684210526315789,0.5977011494252874,0.391304347826087,0.5217913793103447,0.5329181818181818,0.50534,0.047619047619047616,0.0784313725490196,0.008333333333333333,0.10060975609756098,0.22865853658536586,13.47887323943662,24.34537815126051,0.268018018018018,,,,,,,,,,,,,,,,True,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,83707.0,1395,59.0,2604,2592,669,667,320,5196,89.0,147.0,19.0,16.0,30.0,28.0,73.0,119.0,267.0,3.0,7.0,1.0,1.0,,,59.0,184.0,7.0,17.0,21.0,69.0,236.0,487,62.0,191.0,173.0,831.0,2707,14.0,38.0,8.0,18.0,17.0,69.0,53.0,111.0,21.0,69.0,67.0,236.0,186.0,286.0,105.0,81.0,183.0,59.0,17.0,4.0,160.0,40.0,200.0,22.0,18.0,58.0,40.0,62.0,440.0,3.0,22.0,,44.0,132.0,4.0,180.0,25.0,205.0,10.0,60.0,36.0,24.0,64.0,11.0,43.0,33.0,7.0,2.0,97.0,8.0,26.0,43.0,85.0,5.0,7.0,228.0,17.0,2.0,88.0,9.0,21.0,17.0,11.0,4.0,2.0,17.0,6.0,236.0,669,13.0,0.3940677966101695,0.40611353711790393,0.5645161290322581,0.32460732984293195,0.4444444444444444,0.30434782608695654,0.3263157894736842,0.48459958932238195,0.3684210526315789,0.4774774774774775,0.48525073746312686,0.4642857142857143,0.46944444444444444,0.5334190231362468,0.5149253731343284,0.5363636363636364,0.28171091445427726,0.020942408376963352,0.03490759753593429,0.08163265306122448,0.0547945205479452,0.003745318352059925,,0.021739130434782608,29.352566252935258,0.6597938144329897,0.047058823529411764,,0.13735691987513007,0.023783783783783784,0.1647940074906367,0.010067114093959731,0.14332247557003258,0.02044153720359771,0.061611374407582936,0.009933774834437087,0.014563106796116505,,0.0379746835443038,0.09090909090909091,0.13095238095238096,0.16853932584269662,0.16744186046511628,0.15384615384615385,0.02865329512893983,0.35294117647058826,0.2168141592920354,0.6054421768707483,0.6592592592592592,0.3595505617977528,0.10766961651917405,0.3835616438356164,0.4057971014492754,0.3938053097345133,0.44569288389513106,0.4473684210526316,0.4117647058823529,0.01032448377581121,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2713864306784661,0.32065217391304346,0.3277777777777778,0.559322033898305,0.3392857142857143,0.017857142857142856,1.0,,0.30357142857142855,0.4117647058823529,0.8571428571428571,0.16666666666666666,0.5333333333333333,,,0.38333333333333336,0.30434782608695654,0.49852507374631266,0.3224043715846995,0.47866042899408284,0.5025855555555555,0.459488202247191,0.12813738441215325,0.15770609318996415,0.04522613065326633,0.08303249097472924,0.28399518652226236,11.880082135523619,25.561256544502616,0.2569124423963134,10.0,14.0,1.0,21.0,1.0,1.0,3.0,1.0,0.42857142857142855,0.5263157894736842,0.3,,,,,True,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,1225.0,20,-6.0,36,36,17,16,4,72,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,3.0,6,,,3.0,9.0,47,,1.0,,,,,2.0,4.0,,,2.0,6.0,4.0,2.0,,,,,1.0,,2.0,,2.0,,,2.0,,,4.0,,1.0,,,4.0,2.0,6.0,1.0,7.0,,,,,,1.0,,1.0,,,1.0,,,2.0,4.0,,,4.0,,,2.0,,,,,,,,,6.0,17,2.0,0.6666666666666666,0.6666666666666666,,,,,,0.5,,0.5,0.5,,0.5,0.5625,,0.6,,,0.16666666666666666,0.5,,,,,21.42857142857143,,0.6666666666666666,,0.5714285714285714,0.09090909090909091,,,0.5,0.047619047619047616,,,0.2,,,0.5,0.6666666666666666,0.5,,,,,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,0.25,1.0,,,,,0.3333333333333333,,0.4219333333333333,0.3616,0.396075,0.25,0.25,,,0.6666666666666666,9.966666666666667,,0.4722222222222222,,,,,,,,1.0,1.0,,,,,,,True,,
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,97296.0,1622,38.0,3009,3014,778,811,376,6023,54.0,94.0,35.0,12.0,27.0,93.0,207.0,97.0,239.0,,,,,,,,1.0,,,,,244.0,540,,1.0,97.0,585.0,3123,47.0,84.0,,,20.0,114.0,53.0,135.0,,,41.0,147.0,336.0,152.0,,,1.0,,26.0,,69.0,25.0,94.0,18.0,7.0,26.0,18.0,25.0,213.0,35.0,90.0,1.0,36.0,167.0,17.0,220.0,126.0,346.0,8.0,32.0,20.0,12.0,38.0,7.0,20.0,41.0,4.0,6.0,79.0,7.0,20.0,53.0,143.0,15.0,18.0,115.0,11.0,,50.0,,13.0,5.0,5.0,,,5.0,1.0,147.0,778,20.0,0.6885245901639344,0.75,,,,,,0.45185185185185184,0.5595238095238095,0.3925925925925926,0.4510166358595194,0.5595238095238095,0.3925925925925926,0.49325463743676223,0.6,0.4681528662420382,0.0018484288354898336,,0.04814814814814815,0.09574468085106383,0.07246376811594203,0.008368200836820083,,,19.472616632860042,0.4810126582278481,0.16831683168316833,0.014084507042253521,0.14844444444444443,0.08272058823529412,0.11688311688311688,0.10606060606060606,0.14166085136078158,0.08815232722143865,0.08536585365853659,0.07520891364902507,0.08695652173913043,0.10612244897959183,0.10588235294117647,0.15112540192926044,0.12244897959183673,0.16153846153846155,0.125,0.08333333333333333,0.03007518796992481,0.2,0.17375231053604437,0.574468085106383,0.6352941176470588,0.5185185185185185,0.3826247689463956,0.4492753623188406,0.484375,0.4417744916820702,0.40585774058577406,0.4092827004219409,0.9587628865979382,,,,,0.0018484288354898336,,,,0.4166666666666667,,,,,,,0.2,0.4444444444444444,,,,,0.1756007393715342,,0.4251121996303143,0.4727784615384614,0.42684222222222234,0.08620689655172414,0.08635578583765112,,0.19487179487179487,0.2512820512820513,11.221851851851852,24.8,0.2585576603522765,21.0,40.0,,18.0,1.0,,2.0,4.0,0.5053763440860215,0.6,0.23809523809523808,1.0,1.0,,,True,,
682,1610612745,Bob Sura,Bob Sura,682,HOU,54524.0,909,52.0,1713,1709,383,362,226,3422,45.0,83.0,7.0,9.0,12.0,9.0,37.0,16.0,49.0,4.0,24.0,,3.0,3.0,6.0,17.0,48.0,,3.0,2.0,7.0,70.0,169,21.0,72.0,57.0,260.0,1778,6.0,19.0,,6.0,4.0,16.0,17.0,30.0,5.0,13.0,28.0,77.0,56.0,84.0,57.0,6.0,48.0,17.0,19.0,1.0,122.0,32.0,154.0,15.0,17.0,39.0,26.0,57.0,340.0,15.0,24.0,2.0,28.0,76.0,11.0,115.0,41.0,156.0,6.0,43.0,27.0,16.0,43.0,11.0,32.0,27.0,4.0,1.0,70.0,3.0,14.0,34.0,72.0,1.0,7.0,69.0,4.0,,22.0,1.0,13.0,2.0,,2.0,,3.0,3.0,77.0,383,9.0,0.4,0.4057971014492754,0.9047619047619048,0.2916666666666667,,0.38461538461538464,0.2916666666666667,0.41420118343195267,0.3157894736842105,0.5666666666666667,0.4211618257261411,0.24,0.5697674418604651,0.47619047619047616,0.2857142857142857,0.652542372881356,0.2987551867219917,0.013888888888888888,0.11242603550295859,0.1686746987951807,0.13513513513513514,,,0.020833333333333332,17.367088607594937,0.6142857142857143,0.2,0.04878048780487805,0.1181959564541213,0.038523274478330656,0.16374269005847952,0.07537688442211055,0.12776412776412777,0.04744525547445255,0.013986013986013986,0.04477611940298507,0.04659498207885305,0.0738255033557047,0.08,0.07853403141361257,0.09722222222222222,0.1525974025974026,0.15671641791044777,0.1891891891891892,0.047244094488188976,1.0,0.34439834024896265,0.5421686746987951,0.6521739130434783,0.3111111111111111,0.15352697095435686,0.24324324324324326,0.28125,0.2033195020746888,0.32653061224489793,0.32653061224489793,0.625,0.0995850622406639,0.16666666666666666,0.16666666666666666,1.0,0.1991701244813278,0.3541666666666667,0.3617021276595745,0.8823529411764706,0.28,0.12,,,0.12,,,0.27906976744186046,0.75,0.13953488372093023,0.5,0.16279069767441862,0.2857142857142857,0.6431535269709544,0.3541666666666667,0.5100821576763485,0.507853125,0.4778058139534883,0.08846153846153847,0.11764705882352941,0.0136986301369863,0.06153846153846154,0.29615384615384616,7.4041420118343195,24.777777777777782,0.22358435493286632,3.0,2.0,,11.0,3.0,,,,0.4444444444444444,0.42857142857142855,0.6666666666666666,,,1.0,1.0,True,,
1763,1610612745,Ryan Bowen,Ryan Bowen,1763,HOU,10076.0,168,4.0,300,308,69,85,39,608,5.0,9.0,3.0,,1.0,,3.0,7.0,15.0,1.0,3.0,,,1.0,2.0,,,,,,,12.0,27,1.0,3.0,,27.0,288,1.0,4.0,,,,2.0,,3.0,1.0,2.0,,3.0,22.0,2.0,3.0,,,,2.0,,5.0,1.0,6.0,,1.0,2.0,1.0,2.0,13.0,1.0,2.0,,2.0,10.0,,12.0,3.0,15.0,,9.0,6.0,3.0,3.0,1.0,3.0,1.0,,,4.0,,1.0,8.0,20.0,1.0,,2.0,,,1.0,,,1.0,,,1.0,1.0,,3.0,69,4.0,0.9166666666666666,0.9166666666666666,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.4444444444444444,0.25,,0.45,0.25,0.3,0.43548387096774194,0.25,0.3,0.1,,0.07407407407407407,0.1111111111111111,0.3333333333333333,,,,10.028653295128938,0.75,,,0.07751937984496124,0.01652892561983471,0.06451612903225806,0.038461538461538464,0.075,0.02040816326530612,,0.05128205128205128,,,0.16666666666666666,0.10810810810810811,0.0625,0.06666666666666667,0.06896551724137931,,,,0.3,0.5555555555555556,0.625,1.0,0.1,,,0.5,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.1,0.3333333333333333,0.3333333333333333,1.0,,,,,0.75,,,,,,,0.2,,0.4,0.5,,,0.4,,0.4596583333333334,0.49579999999999996,0.46986,0.03225806451612903,0.03571428571428571,,0.07407407407407407,0.1111111111111111,11.481481481481481,22.733333333333334,0.23,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,True,,
2229,1610612745,Mike James,Mike James,2229,HOU,9190.0,153,35.0,285,287,64,74,29,572,9.0,15.0,,2.0,4.0,4.0,10.0,6.0,16.0,4.0,12.0,,2.0,,2.0,7.0,13.0,,,3.0,4.0,19.0,41,11.0,25.0,7.0,78.0,295,,2.0,,2.0,,,2.0,7.0,3.0,6.0,2.0,15.0,18.0,20.0,18.0,15.0,13.0,7.0,2.0,,18.0,6.0,24.0,4.0,2.0,7.0,5.0,6.0,54.0,1.0,2.0,,4.0,12.0,,16.0,3.0,19.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,,,5.0,,,6.0,15.0,,,8.0,,,3.0,,1.0,1.0,,,1.0,1.0,,15.0,64,1.0,0.47368421052631576,0.47368421052631576,0.5454545454545454,0.44,,0.5,0.44,0.4634146341463415,,0.2857142857142857,0.5378787878787878,,0.5,0.5571428571428572,,0.5357142857142857,0.3787878787878788,,0.04878048780487805,0.06666666666666667,0.1,,,,23.291925465838506,0.8,,,0.10714285714285714,0.02127659574468085,0.125,0.03333333333333333,0.1111111111111111,0.024193548387096774,0.045454545454545456,,0.02127659574468085,,0.07142857142857142,0.047619047619047616,0.08888888888888889,0.15217391304347827,0.07142857142857142,0.5,0.058823529411764705,,0.22727272727272727,0.6,0.6428571428571429,0.5555555555555556,0.15151515151515152,0.4,0.4444444444444444,0.24242424242424243,0.375,0.375,0.5,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.19696969696969696,0.5384615384615384,0.5384615384615384,0.2857142857142857,,0.5,,,,,,0.3076923076923077,0.5,0.15384615384615385,,0.3076923076923077,0.75,0.6060606060606061,0.5384615384615384,0.5003636363636365,0.41914999999999997,0.49115384615384616,0.043478260869565216,0.06818181818181818,,,0.19230769230769232,9.819512195121954,24.488000000000003,0.22456140350877193,,,,,,,,,0.25,,,,,,,True,,
468,1610612745,Jon Barry,Jon Barry,468,HOU,17261.0,288,13.0,544,553,180,223,47,1097,4.0,6.0,,2.0,2.0,1.0,3.0,8.0,18.0,2.0,11.0,1.0,3.0,,4.0,10.0,19.0,2.0,3.0,3.0,5.0,13.0,27,12.0,30.0,18.0,80.0,564,,1.0,3.0,6.0,,9.0,5.0,5.0,3.0,9.0,13.0,32.0,20.0,6.0,30.0,6.0,19.0,10.0,,,32.0,6.0,38.0,6.0,,12.0,4.0,16.0,82.0,1.0,3.0,,6.0,19.0,1.0,26.0,4.0,30.0,,12.0,7.0,5.0,15.0,1.0,14.0,1.0,,,16.0,,5.0,5.0,15.0,,,20.0,,2.0,4.0,,5.0,1.0,1.0,,,1.0,,32.0,180,2.0,0.7692307692307693,0.7692307692307693,0.8333333333333334,0.4,0.5,0.3333333333333333,0.4,0.48148148148148145,,1.0,0.543859649122807,0.6428571428571429,0.6785714285714286,0.5909090909090909,0.6428571428571429,0.775,0.5263157894736842,,,,,,,,13.598673300165837,0.9375,0.043478260869565216,,0.0979381443298969,0.01764705882352941,0.10714285714285714,0.02,0.1,0.01818181818181818,0.02564102564102564,,0.02631578947368421,0.02631578947368421,,0.10526315789473684,0.08928571428571429,0.09876543209876543,0.0975609756097561,0.13333333333333333,,,0.10526315789473684,0.6666666666666666,0.6666666666666666,1.0,0.05263157894736842,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.4444444444444444,0.4444444444444444,0.625,0.19298245614035087,0.18181818181818182,0.18181818181818182,1.0,0.3333333333333333,0.5263157894736842,0.5263157894736842,0.8,,0.42857142857142855,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,1.0,0.14285714285714285,1.0,0.2857142857142857,,0.35714285714285715,0.6,0.631578947368421,0.5263157894736842,0.5037657894736841,0.524,0.5361107142857142,0.06557377049180328,0.12903225806451613,,0.1125,0.4,13.570370370370371,24.62,0.33088235294117646,,,,1.0,,,,,1.0,,,,,,,True,,
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,1273.0,21,-16.0,43,42,32,30,7,85,,2.0,1.0,,2.0,,,,2.0,,,,,,,,1.0,,,,1.0,,4,,1.0,,,46,,1.0,,,,,,3.0,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,1.0,,1.0,,1.0,1.0,2.0,2.0,4.0,,1.0,,1.0,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,32,1.0,,,,,,,,,,,,,,,,,0.2,,0.25,0.5,,,,,9.803921568627452,,0.25,0.3333333333333333,0.09090909090909091,,,0.14285714285714285,0.07142857142857142,0.045454545454545456,,,,0.14285714285714285,,0.3333333333333333,,,,,,,0.4,,,,,,,0.4,,,,,,,,0.2,,,,1.0,,,,,,,0.5,,,,0.25,,0.6,,0.42827000000000004,0.479,0.43943750000000004,,,,,,8.35,27.0,0.7441860465116279,,,,,,,,,,,,,,,,True,,
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,2936.0,49,15.0,84,92,37,47,5,176,2.0,3.0,,,1.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,,4.0,10,,,3.0,11.0,92,1.0,2.0,,,1.0,3.0,1.0,3.0,,,2.0,4.0,4.0,4.0,,,,,1.0,,,1.0,1.0,1.0,,,,,3.0,,2.0,,5.0,6.0,2.0,13.0,2.0,15.0,,,,,,,,1.0,,,1.0,,,4.0,8.0,,,4.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,4.0,37,1.0,0.5,0.6666666666666666,,,,,,0.4,0.5,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4583333333333333,0.5,0.5,,,0.1,,0.2,,,,14.444444444444445,,0.4,,0.15384615384615385,0.07692307692307693,0.35714285714285715,,0.20754716981132076,0.06896551724137931,0.3333333333333333,0.09090909090909091,,,,0.09090909090909091,0.08333333333333333,0.25,0.4166666666666667,,,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,0.5,0.2,0.25,0.2,0.5,0.5,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.3,,0.44170999999999994,0.389,0.4225999999999999,0.09090909090909091,0.09090909090909091,,0.2727272727272727,0.36363636363636365,8.059999999999999,,0.44047619047619047,,2.0,,,,,,,,,,,1.0,,,True,,
