EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFtPoints,HeaveAttempts,Corner3Assists,OffThreePtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,StepOutOfBoundsTurnovers,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Clear Path Fouls
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,6584.0,110,-3.0,211,208,70,97,29.0,419,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,13.0,3.0,7.0,1.0,1.0,2.0,4.0,10.0,2.0,5.0,6.0,17.0,7.0,17.0,12.0,45.0,215,1.0,3.0,1.0,2.0,3.0,4.0,3.0,7.0,6.0,21.0,2.0,10.0,21.0,2.0,10.0,4.0,1.0,1.0,12.0,1.0,13.0,1.0,6.0,2.0,4.0,27.0,2.0,1.0,2.0,6.0,8.0,3.0,11.0,1.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0,6.0,1.0,4.0,12.0,1.0,1.0,15.0,5.0,1.0,1.0,21.0,70,3.0,0.16666666666666666,0.2,1.0,0.4117647058823529,0.42857142857142855,0.4117647058823529,0.35294117647058826,0.3333333333333333,0.75,0.4852941176470588,0.25,0.6818181818181818,0.5487804878048781,0.25,0.75,0.5,0.058823529411764705,0.058823529411764705,0.07692307692307693,0.1,19.10569105691057,0.6666666666666666,0.09090909090909091,0.07317073170731707,0.025974025974025976,0.09090909090909091,0.07692307692307693,0.02197802197802198,0.041666666666666664,0.038461538461538464,0.05555555555555555,0.14705882352941177,0.0625,0.16666666666666666,0.05555555555555555,0.058823529411764705,1.0,1.0,0.058823529411764705,0.38235294117647056,0.3076923076923077,0.3333333333333333,0.25,0.20588235294117646,0.42857142857142855,0.42857142857142855,1.0,0.29411764705882354,0.4,0.4444444444444444,1.0,0.25,1.0,0.25,0.09090909090909091,1.0,0.18181818181818182,0.5,0.45454545454545453,0.4,0.5588235294117647,0.4,0.4831970588235295,0.48941250000000003,0.47667727272727284,0.15,0.22727272727272727,0.05555555555555555,0.044444444444444446,0.4666666666666667,15.36470588235294,24.305882352941175,0.33175355450236965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,31014.0,517,-60.0,990,999,345,290,127.0,1989,65.0,99.0,10.0,15.0,33.0,43.0,24.0,11.0,27.0,,1.0,1.0,,1.0,,5.0,,4.0,86.0,150.0,,6.0,63.0,235.0,1091,16.0,26.0,1.0,43.0,37.0,54.0,,5.0,27.0,101.0,106.0,66.0,,26.0,4.0,,15.0,,31.0,7.0,38.0,4.0,18.0,6.0,7.0,83.0,27.0,1.0,9.0,34.0,45.0,31.0,76.0,1.0,23.0,11.0,12.0,21.0,2.0,12.0,14.0,35.0,9.0,11.0,45.0,3.0,6.0,106.0,46.0,,10.0,101.0,345,10.0,0.6162790697674418,0.726027397260274,,,,,0.5733333333333334,0.6153846153846154,0.6851851851851852,0.5512820512820513,0.5925925925925926,0.6271186440677966,0.5703883495145631,0.5972222222222222,0.6392405063291139,0.038461538461538464,,0.1,,,21.15891132572432,0.6,0.02127659574468085,0.08900523560209424,0.07964601769911504,0.08737864077669903,0.088659793814433,0.07211538461538461,0.04310344827586207,0.09195402298850575,0.10112359550561797,0.08496732026143791,0.08571428571428572,0.09090909090909091,0.02040816326530612,0.6346153846153846,0.6565656565656566,0.7386363636363636,0.15384615384615385,0.17307692307692307,0.4074074074074074,0.4074074074074074,0.7272727272727273,0.00641025641025641,,,,0.03205128205128205,,,,0.5555555555555556,0.6666666666666666,0.037037037037037035,0.7288135593220338,0.7674418604651163,0.01694915254237288,,0.06779661016949153,,0.6730769230769231,,0.5199096774193547,0.5204104166666667,0.5327543103448276,0.23469387755102042,0.24210526315789474,,0.1829787234042553,0.4297872340425532,4.546,30.25,0.3484848484848485,10.0,11.0,1.0,3.0,3.0,2.0,2.0,9.0,2.0,3.0,6.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,0.1111111111111111,0.16666666666666666,0.06060606060606061,0.03896103896103896,0.10294117647058823,0.019230769230769232,0.08,0.08571428571428572,0.25,0.6461538461538462,0.4166666666666667,0.5,0.3,,,,,,,,,,,,,,,,,,,,True,
2032,1610612757,Darius Miles,Darius Miles,2032,POR,36851.0,614,-40.0,1180,1176,298,301,153.0,2356,66.0,95.0,10.0,12.0,13.0,21.0,48.0,41.0,106.0,1.0,2.0,1.0,,1.0,1.0,5.0,1.0,4.0,120.0,249.0,2.0,7.0,52.0,298.0,1254,13.0,26.0,1.0,27.0,26.0,51.0,1.0,5.0,18.0,73.0,150.0,90.0,6.0,18.0,4.0,1.0,8.0,,36.0,7.0,43.0,3.0,25.0,4.0,7.0,93.0,16.0,1.0,19.0,54.0,80.0,18.0,98.0,9.0,23.0,14.0,9.0,27.0,5.0,20.0,27.0,54.0,12.0,40.0,68.0,,11.0,78.0,35.0,,8.0,73.0,298,4.0,0.625,0.6756756756756757,1.0,0.2857142857142857,0.2,0.3333333333333333,0.4819277108433735,0.5,0.5098039215686274,0.48046875,0.48148148148148145,0.49107142857142855,0.5120274914089347,0.48214285714285715,0.5214285714285715,0.02734375,,0.0321285140562249,,,25.574499629355078,0.5,0.022727272727272728,0.11203319502074689,0.035634743875278395,0.1310344827586207,0.11642743221690591,0.03339882121807466,0.07801418439716312,0.03361344537815126,0.11290322580645161,0.14285714285714285,0.1276595744680851,0.13725490196078433,0.07317073170731707,0.37109375,0.6947368421052632,0.717391304347826,0.1875,0.4140625,0.3867924528301887,0.3867924528301887,0.7317073170731707,0.0078125,0.5,0.5,1.0,0.01953125,0.2,0.2,1.0,0.4444444444444444,0.8333333333333334,0.037037037037037035,0.375,0.6190476190476191,0.017857142857142856,,0.07142857142857142,0.25,0.3984375,0.25,0.4754764705882353,0.477032,0.4720109090909091,0.12367491166077739,0.12681159420289856,,0.09060402684563758,0.24496644295302014,9.663052208835342,27.599999999999998,0.25254237288135595,13.0,1.0,1.0,4.0,1.0,7.0,1.0,7.0,2.0,4.0,8.0,26.0,4.0,3.0,1.0,4.0,30.0,16.0,,0.031578947368421054,0.10416666666666667,0.2,0.016666666666666666,0.005291005291005291,0.025,,0.08196721311475409,0.5333333333333333,0.6060606060606061,0.2708333333333333,0.3023255813953488,0.38461538461538464,1.0,21.0,1.0,1.0,1.0,0.1,,,,,,,,,,,,,,True,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,50729.0,845,-143.0,1617,1594,412,349,211.0,3211,80.0,120.0,20.0,30.0,21.0,29.0,26.0,4.0,15.0,,,,,,,,,,90.0,161.0,,,47.0,227.0,1781,21.0,34.0,,56.0,24.0,39.0,,,16.0,64.0,140.0,40.0,,28.0,,,23.0,,28.0,3.0,31.0,1.0,17.0,5.0,6.0,65.0,67.0,1.0,35.0,129.0,185.0,78.0,263.0,,13.0,11.0,2.0,25.0,2.0,15.0,22.0,47.0,6.0,55.0,103.0,14.0,9.0,81.0,37.0,,7.0,64.0,412,7.0,0.7777777777777778,0.9210526315789473,,,,,0.5590062111801242,0.6176470588235294,0.6153846153846154,0.5590062111801242,0.6176470588235294,0.6153846153846154,0.5732323232323232,0.6086956521739131,0.64,,,0.14285714285714285,0.06666666666666667,,13.228941684665227,0.5319148936170213,0.01694915254237288,0.2084006462035541,0.11037891268533773,0.22151898734177214,0.21106821106821108,0.10754189944134078,0.07894736842105263,0.12578616352201258,0.23376623376623376,0.23829787234042554,0.2079207920792079,0.24561403508771928,,0.7453416149068323,0.6666666666666666,0.7766990291262136,0.16149068322981366,0.09316770186335403,0.26666666666666666,0.2857142857142857,0.5,,,,,,,,,0.8823529411764706,0.6666666666666666,,0.7435897435897436,0.7241379310344828,,,,,0.7453416149068323,,0.5233360248447205,0.5568363636363637,0.5305923076923078,0.193717277486911,0.193717277486911,,0.24669603524229075,0.28193832599118945,2.890062111801243,,0.25479282622139765,6.0,14.0,,2.0,10.0,21.0,2.0,10.0,5.0,6.0,7.0,90.0,1.0,1.0,,15.0,91.0,54.0,2.0,0.14166666666666666,0.19230769230769232,0.44680851063829785,0.09174311926605505,0.12403100775193798,0.09210526315789473,0.09090909090909091,0.1608695652173913,0.5934065934065934,0.8,0.23076923076923078,0.2857142857142857,0.6666666666666666,,75.0,,18.0,2.0,0.3,1.0,,,,,,,,,,,,,True,
2742,1610612757,Sebastian Telfair,Sebastian Telfair,2742,POR,79806.0,1330,-191.0,2546,2538,740,766,314.0,5084,66.0,126.0,3.0,6.0,20.0,38.0,66.0,68.0,169.0,7.0,19.0,2.0,2.0,5.0,10.0,50.0,4.0,22.0,152.0,361.0,17.0,69.0,105.0,460.0,2779,7.0,16.0,5.0,21.0,40.0,107.0,6.0,27.0,45.0,143.0,106.0,198.0,39.0,2.0,48.0,10.0,29.0,1.0,176.0,48.0,224.0,31.0,104.0,15.0,57.0,496.0,7.0,,30.0,62.0,94.0,10.0,104.0,1.0,35.0,15.0,20.0,84.0,14.0,65.0,41.0,125.0,28.0,47.0,120.0,1.0,7.0,133.0,56.0,1.0,13.0,143.0,740,11.0,0.34868421052631576,0.3509933774834437,0.7647058823529411,0.2463768115942029,0.2222222222222222,0.2537313432835821,0.42105263157894735,0.4375,0.37383177570093457,0.4127906976744186,0.40476190476190477,0.3656716417910448,0.4683673469387755,0.45652173913043476,0.44135802469135804,0.16046511627906976,0.014492753623188406,0.08033240997229917,0.011834319526627219,0.02,21.21421179717144,0.672,,0.06372045220966084,0.007494646680942184,0.11070110701107011,0.07395498392282958,0.00904977375565611,0.006666666666666667,0.008130081300813009,0.05508474576271186,0.06593406593406594,0.12021857923497267,0.09090909090909091,0.0045662100456621,0.2930232558139535,0.5238095238095238,0.6226415094339622,0.15348837209302327,0.3930232558139535,0.40236686390532544,0.40718562874251496,0.3382352941176471,0.044186046511627906,0.3684210526315789,0.3684210526315789,1.0,0.11627906976744186,0.2,0.20408163265306123,0.6,0.2857142857142857,0.5,0.09523809523809523,0.2835820895522388,0.5263157894736842,0.03731343283582089,0.4,0.16417910447761194,0.18181818181818182,0.45348837209302323,0.20833333333333334,0.46518817330210754,0.4590866666666667,0.4463824427480917,0.11949685534591195,0.1375921375921376,0.014285714285714285,0.04565217391304348,0.3108695652173913,10.336842105263159,25.991304347826084,0.2906520031421838,18.0,4.0,2.0,17.0,3.0,2.0,12.0,19.0,2.0,4.0,10.0,4.0,,,1.0,1.0,4.0,2.0,1.0,0.15873015873015872,0.10606060606060606,0.024390243902439025,0.017543859649122806,0.007731958762886598,0.01652892561983471,0.02,0.06702412868632708,0.5,0.36363636363636365,0.2727272727272727,0.3050847457627119,0.3333333333333333,1.0,2.0,,,,0.3333333333333333,,1.0,3.0,1.0,12.0,1.0,0.2,0.5,1.0,0.14285714285714285,,,,True,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,12517.0,209,10.0,391,384,104,132,59.0,775,21.0,34.0,7.0,17.0,6.0,8.0,34.0,7.0,27.0,,,,,,,,,,37.0,95.0,,,29.0,103.0,384,9.0,25.0,,23.0,12.0,24.0,,,14.0,38.0,44.0,30.0,,12.0,,,6.0,,8.0,,8.0,,7.0,,1.0,16.0,15.0,1.0,7.0,25.0,33.0,18.0,51.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,7.0,11.0,4.0,2.0,14.0,5.0,4.0,36.0,12.0,,7.0,38.0,104,,0.5945945945945946,0.7096774193548387,,,,,0.3894736842105263,0.36,0.5,0.3894736842105263,0.36,0.5,0.45535714285714285,0.4107142857142857,0.6166666666666667,,,0.06315789473684211,,,26.406926406926406,0.36363636363636365,0.0625,0.14792899408284024,0.09202453987730061,0.175,0.15311004784688995,0.0913978494623656,0.2,0.06779661016949153,0.1,0.20833333333333334,0.16,0.2,0.057692307692307696,0.35789473684210527,0.6176470588235294,0.6774193548387096,0.35789473684210527,0.28421052631578947,0.25925925925925924,0.25925925925925924,0.7142857142857143,,,,,,,,,0.68,0.4117647058823529,,0.3333333333333333,0.75,,,,,0.35789473684210527,,0.44671052631578945,0.5021545454545455,0.4555291666666667,0.11428571428571428,0.11428571428571428,,0.22330097087378642,0.36893203883495146,8.082105263157896,,0.2659846547314578,9.0,5.0,,,2.0,1.0,,3.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,,,0.08823529411764706,0.08823529411764706,0.14285714285714285,0.08695652173913043,0.046875,0.06666666666666667,0.125,0.10526315789473684,,0.5714285714285714,0.2647058823529412,0.2903225806451613,0.5555555555555556,,,,,,0.2857142857142857,,,,,,1.0,,,,,,,,True,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,27300.0,455,-74.0,893,901,340,355,87.0,1794,38.0,62.0,11.0,15.0,17.0,31.0,32.0,28.0,65.0,,,,,,3.0,5.0,1.0,1.0,81.0,159.0,3.0,5.0,35.0,206.0,986,15.0,23.0,,34.0,36.0,69.0,1.0,1.0,17.0,92.0,76.0,86.0,6.0,24.0,5.0,3.0,9.0,,18.0,3.0,21.0,3.0,15.0,3.0,,45.0,22.0,,10.0,42.0,53.0,23.0,76.0,1.0,23.0,15.0,8.0,10.0,2.0,8.0,11.0,21.0,6.0,21.0,41.0,2.0,,52.0,23.0,,5.0,92.0,340,5.0,0.4691358024691358,0.5507246376811594,0.6666666666666666,0.6,1.0,0.6,0.5094339622641509,0.6521739130434783,0.5217391304347826,0.5213414634146342,0.6521739130434783,0.5357142857142857,0.5478723404255319,0.6538461538461539,0.5609756097560976,0.03048780487804878,,0.05660377358490566,0.015384615384615385,,21.153846153846153,0.47619047619047616,,0.13249211356466878,0.07028753993610223,0.1,0.12470023980815348,0.06515580736543909,0.10204081632653061,0.06097560975609756,0.14634146341463414,0.17757009345794392,0.125,0.05555555555555555,0.014492753623188406,0.3780487804878049,0.6129032258064516,0.6551724137931034,0.1951219512195122,0.39634146341463417,0.4307692307692308,0.4375,0.39285714285714285,,,,,0.03048780487804878,0.6,0.6,0.6666666666666666,0.6521739130434783,0.7333333333333333,,0.44285714285714284,0.5483870967741935,,,0.014285714285714285,1.0,0.40853658536585363,0.6,0.47345640243902437,0.5271045454545455,0.4945985714285715,0.12568306010928962,0.12921348314606743,,0.1650485436893204,0.44660194174757284,9.0,24.660000000000004,0.3807390817469205,15.0,4.0,,,1.0,1.0,2.0,2.0,3.0,2.0,4.0,23.0,,,4.0,5.0,23.0,14.0,1.0,0.06451612903225806,0.125,0.02564102564102564,0.025,0.05263157894736842,0.03333333333333333,,0.0859375,0.6086956521739131,0.6052631578947368,0.46875,0.5357142857142857,0.26666666666666666,2.0,14.0,,3.0,,,1.0,,,,3.0,,,,,,,,,True,
949,1610612757,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,POR,48639.0,811,-177.0,1548,1548,382,421,182.0,3096,64.0,108.0,15.0,28.0,11.0,23.0,84.0,35.0,83.0,2.0,3.0,,1.0,1.0,1.0,7.0,1.0,3.0,136.0,275.0,3.0,10.0,97.0,378.0,1776,17.0,37.0,,58.0,22.0,50.0,2.0,4.0,32.0,82.0,182.0,90.0,9.0,22.0,6.0,1.0,23.0,,43.0,13.0,56.0,7.0,21.0,2.0,20.0,125.0,36.0,1.0,17.0,86.0,118.0,42.0,160.0,7.0,18.0,13.0,5.0,25.0,5.0,10.0,28.0,53.0,12.0,37.0,71.0,3.0,11.0,110.0,46.0,,11.0,82.0,382,7.0,0.6691176470588235,0.728,1.0,0.3,0.5,0.3333333333333333,0.49454545454545457,0.4594594594594595,0.44,0.49298245614035086,0.4594594594594595,0.46296296296296297,0.5619335347432024,0.5918367346938775,0.5785714285714286,0.03508771929824561,,0.08363636363636363,0.04819277108433735,,21.93032552826956,0.4716981132075472,0.022222222222222223,0.147008547008547,0.06533575317604355,0.10828025477707007,0.13881401617250674,0.0624048706240487,0.09826589595375723,0.05755395683453238,0.16911764705882354,0.16371681415929204,0.08928571428571429,0.15555555555555556,0.058333333333333334,0.37894736842105264,0.5925925925925926,0.6808510638297872,0.29473684210526313,0.2912280701754386,0.42168674698795183,0.4430379746835443,0.8857142857142857,0.010526315789473684,0.6666666666666666,0.6666666666666666,1.0,0.02456140350877193,0.14285714285714285,0.14285714285714285,1.0,0.7567567567567568,0.5357142857142857,,0.42592592592592593,0.4782608695652174,0.018518518518518517,1.0,0.05555555555555555,0.3333333333333333,0.41403508771929826,0.16666666666666666,0.4573086267605635,0.5176088235294118,0.44790566037735857,0.14375,0.14838709677419354,,0.15343915343915343,0.21693121693121692,8.093454545454547,26.330000000000005,0.2467700258397933,37.0,24.0,1.0,6.0,5.0,15.0,6.0,15.0,4.0,7.0,11.0,8.0,,,,2.0,8.0,4.0,1.0,0.12962962962962962,0.05952380952380952,0.3,0.04716981132075472,0.04602510460251046,0.0379746835443038,0.07407407407407407,0.11659192825112108,0.5,0.703125,0.44047619047619047,0.46835443037974683,0.40540540540540543,,6.0,,,2.0,0.3333333333333333,,,,,,7.0,,,,,,,,True,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,42251.0,704,-131.0,1336,1332,324,343,170.0,2668,21.0,44.0,,1.0,7.0,16.0,28.0,39.0,93.0,12.0,30.0,4.0,4.0,11.0,35.0,86.0,9.0,26.0,73.0,165.0,47.0,116.0,45.0,332.0,1551,6.0,11.0,12.0,24.0,19.0,39.0,13.0,37.0,18.0,95.0,54.0,92.0,123.0,2.0,86.0,35.0,14.0,,91.0,7.0,98.0,5.0,51.0,9.0,31.0,203.0,11.0,1.0,11.0,51.0,63.0,15.0,78.0,5.0,13.0,10.0,3.0,28.0,5.0,20.0,11.0,39.0,6.0,15.0,33.0,,,51.0,13.0,1.0,10.0,95.0,324,4.0,0.3698630136986301,0.375,0.8723404255319149,0.4051724137931034,0.35135135135135137,0.4051724137931034,0.44242424242424244,0.5454545454545454,0.48717948717948717,0.5106761565836299,0.5217391304347826,0.506578947368421,0.5431893687707641,0.5217391304347826,0.5465116279069767,0.4128113879003559,,0.08484848484848485,0.021505376344086023,,22.265880812049772,0.717948717948718,0.023809523809523808,0.09883720930232558,0.022540983606557378,0.08208955223880597,0.09538461538461539,0.02348993288590604,0.012903225806451613,0.016129032258064516,0.08943089430894309,0.12,0.10638297872340426,0.025,0.034722222222222224,0.15658362989323843,0.4772727272727273,0.6363636363636364,0.099644128113879,0.3309608540925267,0.41935483870967744,0.42857142857142855,0.41025641025641024,0.10676156583629894,0.4,0.4,1.0,0.30604982206405695,0.4069767441860465,0.4069767441860465,0.8285714285714286,0.043478260869565216,,0.17391304347826086,0.21052631578947367,0.4375,0.14473684210526316,0.36363636363636365,0.34210526315789475,0.34615384615384615,0.5693950177935944,0.4069767441860465,0.5029653024911033,0.4994225,0.5157993421052632,0.048109965635738834,0.07471264367816093,0.008547008547008548,0.07228915662650602,0.286144578313253,12.530303030303033,24.508620689655164,0.24251497005988024,13.0,,,2.0,3.0,1.0,3.0,8.0,1.0,3.0,4.0,,,,,,,,,0.25,0.03571428571428571,0.037037037037037035,0.027777777777777776,0.03349282296650718,0.013157894736842105,0.0625,0.08290155440414508,,0.38095238095238093,0.4642857142857143,0.48148148148148145,0.23076923076923078,,,,,,,,2.0,8.0,4.0,18.0,6.0,0.3333333333333333,0.5,1.0,0.34782608695652173,2.0,0.25,0.5,True,
89,1610612757,Nick Van Exel,Nick Van Exel,89,POR,6392.0,107,-16.0,191,183,53,43,27.0,374,,4.0,,,,2.0,7.0,2.0,10.0,2.0,2.0,,,,8.0,16.0,3.0,6.0,4.0,21.0,10.0,18.0,3.0,41.0,186,2.0,3.0,4.0,10.0,1.0,7.0,3.0,6.0,1.0,12.0,4.0,4.0,24.0,,16.0,8.0,,,9.0,,9.0,,8.0,,1.0,18.0,2.0,,3.0,13.0,16.0,2.0,18.0,1.0,3.0,1.0,2.0,2.0,,2.0,1.0,3.0,1.0,3.0,7.0,,,3.0,1.0,,,12.0,53,,0.5,0.5,0.8,0.5555555555555556,0.5,0.5555555555555556,0.19047619047619047,0.6666666666666666,0.14285714285714285,0.48717948717948717,0.7142857142857143,0.4230769230769231,0.5,0.7142857142857143,0.4230769230769231,0.46153846153846156,,,,,19.724770642201833,0.6666666666666666,,0.16666666666666666,0.024096385542168676,0.1111111111111111,0.1523809523809524,0.021052631578947368,,0.038461538461538464,0.05,0.15625,0.14285714285714285,0.07692307692307693,0.043478260869565216,0.10256410256410256,,,0.1794871794871795,0.2564102564102564,0.2,0.2,0.5,0.05128205128205128,1.0,1.0,1.0,0.41025641025641024,0.5,0.5,0.75,,,,0.15384615384615385,,,,0.46153846153846156,0.5,0.5641025641025641,0.5,0.46467631578947366,0.46002857142857145,0.4440923076923077,0.025,0.045454545454545456,,0.24390243902439024,0.2926829268292683,12.152380952380952,25.422222222222224,0.2774869109947644,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.03125,,,0.2692307692307692,,,0.2857142857142857,0.2857142857142857,0.5,,,,,,,,,4.0,2.0,6.0,1.0,0.5,,,0.5714285714285714,2.0,0.5,1.0,True,
