EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,DefensiveGoaltends,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,HeaveAttempts,AtRimPctBlocked,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,FTOffRebounds,SelfOReb,Travels,Offensive Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,OffFTReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,OffensiveGoaltends,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,ThreePtShootingFoulsDrawn,3SecondViolations,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,Clear Path Fouls
2762,1610612764,Peter John Ramos,Peter John Ramos,2762,WAS,193.0,3,5,7,8,7,8,1,15,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,2.0,2,,,1.0,5.0,4,,,,,,2.0,2.0,,,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,5.0,7,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,0.8333333333333334,,0.8333333333333334,,,,33.333333333333336,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,,,,,0.5,,0.49285,,0.49285,0.3333333333333333,0.3333333333333333,,1.0,8.05,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,156536.0,2609,121,5160,5122,1586,1355,768,10282,179.0,276.0,48.0,79.0,123.0,327.0,146.0,378.0,20.0,50.0,4.0,15.0,51.0,158.0,12.0,13.0,48.0,448.0,981,71.0,208.0,225.0,1334.0,5499,82.0,150.0,16.0,55.0,249.0,116.0,251.0,17.0,63.0,108.0,391.0,594.0,302.0,201.0,156.0,51.0,39.0,113.0,41.0,154.0,33.0,65.0,11.0,37.0,349.0,31.0,89.0,233.0,359.0,160.0,519.0,55.0,37.0,18.0,75.0,47.0,43.0,4.0,28.0,118.0,27.0,74.0,151.0,296.0,30.0,111.0,50.0,16.0,6.0,1.0,16.0,6.0,391.0,1586,14.0,0.6629464285714286,0.7443609022556391,0.9436619718309859,0.34134615384615385,0.2698412698412698,0.3446601941747573,0.4566768603465851,0.5466666666666666,0.46215139442231074,0.4663582842724979,0.5843373493975904,0.45063694267515925,0.5041635124905375,0.6294416243654822,0.5104712041884817,0.17493692178301093,0.039755351681957186,0.06422018348623854,23.737206999009576,0.635593220338983,0.12865819988956378,0.15724381625441697,0.05032467532467533,0.13546487168700042,0.05990415335463259,0.051440329218107,0.13978494623655913,0.12317666126418152,0.1262002743484225,0.1675,0.13253012048192772,0.375,0.2321278385197645,0.6485507246376812,0.6806083650190115,0.5865921787709497,0.2750210260723297,0.3761467889908257,0.4019607843137255,0.31791421362489486,0.3862433862433862,0.3914209115281501,0.8493150684931506,0.04205214465937763,0.4,0.40816326530612246,0.95,0.1328847771236333,0.3227848101265823,0.3269230769230769,0.9411764705882353,0.07228915662650602,0.2515923566878981,0.6075949367088608,0.04777070063694268,0.26666666666666666,0.15286624203821655,0.2708333333333333,0.40706476030277544,0.3269230769230769,0.46759037162162137,0.4943037037037037,0.4647588709677419,0.08811959087332809,0.10451977401129943,0.1866566716641679,0.29310344827586204,10.385015290519881,25.5014423076923,0.30736434108527133,53.0,85.0,8.0,119.0,37.0,8.0,,10.0,10.0,2.0,0.23417721518987342,0.06302966101694915,0.06707317073170732,0.07153284671532846,0.052039381153305204,0.5120481927710844,0.6235294117647059,0.11320754716981132,2.0,0.04710144927536232,0.046153846153846156,8.0,10.0,12.0,98.0,10.0,21.0,5.0,16.0,2.0,0.625,0.04672897196261682,0.033925686591276254,0.6666666666666666,1.0,9.0,1.0,0.013227513227513227,0.5528455284552846,2.0,4.0,3.0,0.014423076923076924,0.012658227848101266,0.024096385542168676,0.5,1.0,False,1.0,1.0,0.02,0.004784688995215311,,,,,,,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,135420.0,2257,88,4459,4452,1494,1166,657,8911,185.0,289.0,78.0,121.0,65.0,206.0,145.0,353.0,12.0,37.0,3.0,16.0,44.0,164.0,25.0,13.0,58.0,395.0,848,56.0,201.0,332.0,1290.0,4722,51.0,99.0,29.0,12.0,138.0,129.0,273.0,16.0,74.0,175.0,481.0,282.0,508.0,123.0,162.0,43.0,72.0,211.0,63.0,274.0,53.0,130.0,41.0,40.0,611.0,12.0,76.0,211.0,291.0,71.0,362.0,168.0,108.0,60.0,78.0,47.0,70.0,5.0,31.0,148.0,56.0,56.0,162.0,431.0,34.0,183.0,49.0,12.0,4.0,2.0,16.0,9.0,481.0,1494,29.0,0.3569620253164557,0.38005390835579517,0.7321428571428571,0.27860696517412936,0.21621621621621623,0.275,0.4658018867924528,0.5151515151515151,0.4725274725274725,0.45662535748331745,0.4921875,0.4409221902017291,0.516840417000802,0.5073529411764706,0.5369127516778524,0.19161105815061963,0.08490566037735849,0.16990291262135923,26.73950546290972,0.527027027027027,0.13604126370083816,0.1504950495049505,0.02321083172147002,0.13959143968871596,0.03268593083846518,0.019801980198019802,0.0810126582278481,0.12103174603174603,0.18098159509202455,0.15489130434782608,0.1386861313868613,0.5625,0.2755004766444233,0.6401384083044983,0.72265625,0.3081081081081081,0.19637750238322213,0.3155339805825243,0.38011695906432746,0.336510962821735,0.41076487252124644,0.4154727793696275,0.496551724137931,0.03527168732125834,0.32432432432432434,0.32432432432432434,1.0,0.1563393708293613,0.2682926829268293,0.2682926829268293,0.6590909090909091,0.1953125,0.34870317002881845,0.6446280991735537,0.04610951008645533,0.1875,0.16714697406340057,0.22413793103448276,0.4671115347950429,0.2654320987654321,0.49123529130850047,0.4923548543689321,0.4995900000000001,0.15275459098497496,0.18355065195586762,0.10697674418604651,0.37286821705426354,10.018396226415089,25.457711442786078,0.3350527023996412,27.0,44.0,10.0,57.0,4.0,21.0,2.0,11.0,5.0,1.0,0.031746031746031744,0.035759096612296114,0.05755395683453238,0.035175879396984924,0.020689655172413793,0.34375,0.6136363636363636,0.14814814814814814,1.0,0.11418685121107267,0.035398230088495575,8.0,8.0,45.0,48.0,2.0,15.0,9.0,26.0,1.0,0.27586206896551724,0.010526315789473684,0.028790786948176585,0.32,0.75,6.0,,0.0113314447592068,0.18461538461538463,,4.0,,,,0.03125,,,False,,,,,1.0,4.0,3.0,1.0,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,70408.0,1173,-63,2221,2251,773,699,346,4472,36.0,68.0,13.0,21.0,,21.0,1.0,3.0,,,,,,1.0,,,1.0,37.0,92,,1.0,28.0,102.0,2438,20.0,38.0,,7.0,47.0,13.0,32.0,,1.0,12.0,38.0,28.0,46.0,,,,14.0,42.0,18.0,60.0,14.0,16.0,8.0,18.0,138.0,23.0,32.0,119.0,161.0,146.0,307.0,38.0,28.0,10.0,21.0,14.0,20.0,2.0,7.0,41.0,13.0,109.0,188.0,65.0,3.0,24.0,10.0,38.0,25.0,,38.0,17.0,38.0,773,18.0,0.3783783783783784,0.7368421052631579,,,,,0.40217391304347827,0.5263157894736842,0.40625,0.3978494623655914,0.5263157894736842,0.3939393939393939,0.4112903225806452,0.5,0.3958333333333333,0.010752688172043012,0.15217391304347827,0.09523809523809523,6.278538812785388,0.5121951219512195,0.16212534059945505,0.1322314049586777,0.08984375,0.15471311475409835,0.12769953051643193,0.0845771144278607,0.19072164948453607,0.1483050847457627,0.15460526315789475,0.13714285714285715,0.11940298507462686,0.4473684210526316,0.7311827956989247,0.5294117647058824,0.631578947368421,0.3611111111111111,0.22580645161290322,,,0.03225806451612903,0.3333333333333333,0.5,1.0,,,,,0.010752688172043012,,,,,0.6363636363636364,0.6190476190476191,,,0.030303030303030304,,0.7419354838709677,,0.516004347826087,0.5197885714285713,0.517040625,0.21052631578947367,0.21238938053097345,0.46078431372549017,0.37254901960784315,3.1347826086956525,41.1,0.3480414227825304,20.0,34.0,4.0,113.0,10.0,1.0,,7.0,10.0,9.0,0.12195121951219512,0.13967861557478367,0.14285714285714285,0.1346153846153846,0.14156626506024098,0.8947368421052632,0.5882352941176471,0.1,1.0,0.16176470588235295,0.10909090909090909,,,,36.0,10.0,4.0,4.0,7.0,,,0.08771929824561403,0.1,,,13.0,,0.3333333333333333,,,,,,,,,,False,,2.0,,,,,,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,54454.0,908,-79,1746,1730,611,456,260,3476,82.0,133.0,21.0,33.0,34.0,95.0,4.0,10.0,,,,,,,,,,120.0,238,,,70.0,310.0,1920,30.0,61.0,,21.0,81.0,29.0,60.0,,,36.0,94.0,140.0,100.0,,,,34.0,16.0,3.0,19.0,2.0,9.0,,7.0,41.0,11.0,30.0,99.0,145.0,79.0,224.0,16.0,8.0,8.0,13.0,5.0,32.0,1.0,8.0,45.0,15.0,74.0,121.0,133.0,11.0,61.0,11.0,49.0,26.0,1.0,49.0,29.0,94.0,611,6.0,0.5833333333333334,0.7070707070707071,,,,,0.5042016806722689,0.4918032786885246,0.48333333333333334,0.5042016806722689,0.4918032786885246,0.48333333333333334,0.5183946488294314,0.49390243902439024,0.5222222222222223,,0.14285714285714285,0.15789473684210525,16.707139388052454,0.28888888888888886,0.17128027681660898,0.15625,0.054455445544554455,0.16753246753246753,0.08700696055684455,0.04861111111111111,0.1464968152866242,0.13333333333333333,0.2109375,0.17518248175182483,0.10909090909090909,0.5918367346938775,0.5588235294117647,0.6165413533834586,0.7130434782608696,0.5853658536585366,0.39915966386554624,0.35789473684210527,0.425,0.04201680672268908,0.4,0.4444444444444444,1.0,,,,,,,,,,0.55,0.6363636363636364,,,,,0.5588235294117647,,0.4917487394957984,0.530976923076923,0.4918333333333333,0.21180555555555555,0.21180555555555555,0.26129032258064516,0.3032258064516129,4.22310924369748,,0.349942726231386,24.0,44.0,1.0,64.0,16.0,5.0,,3.0,11.0,,0.32,0.09696969696969697,0.15028901734104047,0.09333333333333334,0.0648854961832061,0.7213114754098361,0.5454545454545454,0.08333333333333333,,0.13533834586466165,0.06896551724137931,,,,42.0,4.0,8.0,7.0,14.0,,,0.047058823529411764,0.0963855421686747,,,22.0,,0.1,0.5294117647058824,,,,,,,,,False,,1.0,,,,,,,4.0,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,190490.0,3175,105,6234,6208,2094,1675,911,12442,228.0,375.0,79.0,137.0,62.0,207.0,145.0,341.0,21.0,76.0,7.0,25.0,176.0,459.0,32.0,63.0,173.0,435.0,923,197.0,535.0,500.0,1961.0,6659,44.0,89.0,44.0,35.0,171.0,143.0,326.0,70.0,198.0,264.0,760.0,228.0,642.0,390.0,453.0,175.0,59.0,318.0,78.0,396.0,55.0,150.0,64.0,104.0,870.0,13.0,72.0,211.0,289.0,75.0,364.0,138.0,68.0,70.0,131.0,81.0,105.0,7.0,50.0,236.0,67.0,91.0,233.0,614.0,57.0,241.0,68.0,21.0,11.0,2.0,23.0,13.0,760.0,2094,32.0,0.2620689655172414,0.2720763723150358,0.6598984771573604,0.36822429906542054,0.35353535353535354,0.36981132075471695,0.4712892741061755,0.4943820224719101,0.4386503067484663,0.5010288065843621,0.5112781954887218,0.4732824427480916,0.5632284382284383,0.5633333333333334,0.5598802395209581,0.3669410150891632,0.06392199349945829,0.1111111111111111,26.706799835818853,0.5550847457627118,0.09525959367945824,0.10666666666666667,0.01742627345844504,0.09792387543252595,0.02369826435246996,0.017421602787456445,0.08710801393728224,0.11049723756906077,0.08833151581243184,0.0995850622406639,0.12435233160621761,0.5652173913043478,0.257201646090535,0.608,0.6627906976744186,0.2807017543859649,0.1419753086419753,0.2995169082125604,0.33695652173913043,0.23388203017832648,0.4252199413489736,0.43154761904761907,0.2413793103448276,0.05212620027434842,0.27631578947368424,0.28,0.8571428571428571,0.3148148148148148,0.38344226579520696,0.3876651982378855,0.6363636363636364,0.24060150375939848,0.26145038167938933,0.5766423357664233,0.04770992366412214,0.28,0.3301526717557252,0.36416184971098264,0.6241426611796982,0.38631346578366443,0.49956887052341625,0.5014413043478261,0.489640173410405,0.15048543689320387,0.21770551038843722,0.08720040795512493,0.3875573686894442,9.027735644637058,25.59308411214953,0.33589990375360923,29.0,43.0,23.0,58.0,6.0,29.0,3.0,22.0,7.0,5.0,0.031914893617021274,0.025777777777777778,0.03164556962025317,0.028083028083028084,0.01877346683354193,0.3233082706766917,0.6744186046511628,0.13793103448275862,5.0,0.08266666666666667,0.01744186046511628,12.0,16.0,201.0,32.0,4.0,24.0,9.0,41.0,33.0,0.36363636363636365,0.01486988847583643,0.032564450474898234,0.375,0.75,8.0,,0.01466275659824047,0.24193548387096775,4.0,12.0,6.0,0.011214953271028037,0.010893246187363835,0.09022556390977443,0.3333333333333333,1.0,False,7.0,,0.013157894736842105,0.012939001848428836,1.0,2.0,2.0,,,1.0,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,118171.0,1970,40,3849,3867,1108,852,570,7716,151.0,248.0,32.0,54.0,22.0,90.0,10.0,39.0,4.0,12.0,,2.0,11.0,38.0,3.0,4.0,10.0,183.0,377,15.0,50.0,97.0,508.0,4054,62.0,107.0,3.0,29.0,156.0,38.0,83.0,4.0,12.0,36.0,124.0,166.0,200.0,36.0,38.0,11.0,37.0,105.0,45.0,150.0,29.0,54.0,15.0,36.0,345.0,44.0,43.0,157.0,218.0,152.0,370.0,63.0,32.0,31.0,61.0,31.0,53.0,3.0,30.0,114.0,30.0,84.0,204.0,167.0,13.0,73.0,18.0,35.0,18.0,3.0,35.0,19.0,124.0,1108,20.0,0.453551912568306,0.5763888888888888,0.8,0.3,0.3333333333333333,0.3,0.4854111405835544,0.5794392523364486,0.4578313253012048,0.4812646370023419,0.5772727272727273,0.4631578947368421,0.502970297029703,0.609375,0.49206349206349204,0.117096018735363,0.09814323607427056,0.14444444444444443,13.691661136916611,0.5350877192982456,0.11485003657644477,0.10023310023310024,0.09865470852017937,0.111358574610245,0.07758159443552702,0.09523809523809523,0.08943089430894309,0.13856812933025403,0.11327433628318584,0.0981012658227848,0.10619469026548672,0.5428571428571428,0.5807962529274004,0.6088709677419355,0.6741071428571429,0.48344370860927155,0.2107728337236534,0.24444444444444444,0.2857142857142857,0.09133489461358314,0.2564102564102564,0.2564102564102564,0.6,0.02810304449648712,0.3333333333333333,0.3333333333333333,1.0,0.08899297423887588,0.2894736842105263,0.2894736842105263,0.7272727272727273,0.02727272727272727,0.5684210526315789,0.5925925925925926,0.021052631578947368,,0.10526315789473684,0.4,0.6978922716627635,0.2894736842105263,0.5236664319248828,0.5202758823529413,0.5145595744680852,0.14989733059548255,0.16704805491990846,0.30708661417322836,0.2440944881889764,4.3567639257294415,25.25000000000001,0.2878669784359574,57.0,90.0,16.0,101.0,18.0,14.0,,18.0,12.0,3.0,0.20224719101123595,0.07097680955727337,0.06666666666666667,0.07307692307692308,0.07228915662650602,0.8181818181818182,0.6333333333333333,0.17543859649122806,,0.0967741935483871,0.11235955056179775,1.0,1.0,9.0,78.0,7.0,6.0,10.0,17.0,,0.3333333333333333,0.04487179487179487,0.031578947368421054,0.3333333333333333,1.0,14.0,,,0.18181818181818182,,,,,,,,,False,,3.0,,,,,,,2.0,,1.0
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,60640.0,1011,-79,1965,1940,714,576,268,3905,45.0,77.0,16.0,26.0,26.0,63.0,63.0,150.0,15.0,45.0,7.0,20.0,33.0,100.0,12.0,9.0,41.0,134.0,290,48.0,145.0,86.0,498.0,2154,16.0,30.0,15.0,6.0,59.0,40.0,81.0,16.0,61.0,48.0,176.0,126.0,142.0,105.0,99.0,33.0,17.0,74.0,33.0,107.0,27.0,30.0,14.0,30.0,247.0,5.0,19.0,63.0,83.0,31.0,114.0,39.0,24.0,15.0,32.0,19.0,33.0,5.0,13.0,65.0,16.0,43.0,95.0,95.0,8.0,33.0,16.0,4.0,3.0,1.0,4.0,2.0,176.0,714,15.0,0.4701492537313433,0.49606299212598426,0.7291666666666666,0.3310344827586207,0.26229508196721313,0.3333333333333333,0.46206896551724136,0.5333333333333333,0.49382716049382713,0.4735632183908046,0.5888888888888889,0.4507042253521127,0.5199579831932774,0.6145833333333334,0.5271084337349398,0.3333333333333333,0.05862068965517241,0.1111111111111111,23.728070175438596,0.49230769230769234,0.09559939301972686,0.0871559633027523,0.018726591760299626,0.09350057012542759,0.030687830687830688,0.02,0.07772020725388601,0.11165048543689321,0.09615384615384616,0.0875,0.08620689655172414,0.5,0.17701149425287357,0.5844155844155844,0.6428571428571429,0.5111111111111111,0.14482758620689656,0.4126984126984127,0.4642857142857143,0.3448275862068966,0.42,0.42857142857142855,0.4444444444444444,0.10344827586206896,0.3333333333333333,0.3409090909090909,1.0,0.22988505747126436,0.33,0.33,0.6060606060606061,0.26666666666666666,0.18309859154929578,0.6153846153846154,0.14084507042253522,0.35,0.2887323943661972,0.21951219512195122,0.5103448275862069,0.3333333333333333,0.4750209677419354,0.47486060606060604,0.4746648936170214,0.07173913043478261,0.10476190476190476,0.11847389558232932,0.3534136546184739,11.865517241379306,25.048965517241374,0.36335877862595417,5.0,8.0,6.0,24.0,1.0,8.0,2.0,8.0,,,0.015625,0.035398230088495575,0.04864864864864865,0.02702702702702703,0.033210332103321034,0.17777777777777778,0.625,,1.0,0.09090909090909091,0.014925373134328358,5.0,7.0,39.0,14.0,2.0,7.0,5.0,6.0,4.0,0.4666666666666667,0.02197802197802198,0.03056768558951965,0.4166666666666667,0.6,,,0.02,0.46153846153846156,2.0,3.0,1.0,0.006896551724137931,,0.06666666666666667,0.6666666666666666,1.0,False,,,0.022222222222222223,,,,,,,,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,51975.0,866,-111,1654,1645,562,442,234,3299,48.0,81.0,8.0,24.0,39.0,113.0,14.0,29.0,,,,,,,,,,101.0,223,,,71.0,273.0,1783,22.0,45.0,,10.0,54.0,16.0,55.0,,,34.0,66.0,118.0,84.0,,,,21.0,29.0,10.0,39.0,9.0,10.0,7.0,12.0,88.0,14.0,36.0,82.0,132.0,67.0,199.0,22.0,14.0,8.0,29.0,11.0,36.0,2.0,18.0,65.0,20.0,56.0,108.0,122.0,7.0,51.0,13.0,14.0,9.0,,14.0,7.0,66.0,562,15.0,0.5841584158415841,0.6344086021505376,,,,,0.452914798206278,0.4888888888888889,0.2909090909090909,0.452914798206278,0.4888888888888889,0.2909090909090909,0.4875,0.5192307692307693,0.39285714285714285,,0.09417040358744394,0.09734513274336283,17.857142857142858,0.4461538461538462,0.1404109589041096,0.1791044776119403,0.07526881720430108,0.1503184713375796,0.08165829145728644,0.08759124087591241,0.16774193548387098,0.0893854748603352,0.16,0.17482517482517482,0.1896551724137931,0.5,0.3632286995515695,0.5925925925925926,0.6575342465753424,0.6041666666666666,0.5067264573991032,0.34513274336283184,0.38235294117647056,0.13004484304932734,0.4827586206896552,0.5185185185185185,0.7857142857142857,,,,,,,,,,0.43636363636363634,0.3333333333333333,,,,,0.3632286995515695,,0.45449282511210753,0.48910909090909094,0.4668381818181819,0.19101123595505617,0.19101123595505617,0.1978021978021978,0.24175824175824176,6.549775784753362,,0.33978234582829503,14.0,25.0,1.0,51.0,14.0,5.0,,6.0,5.0,2.0,0.28,0.08360655737704918,0.09722222222222222,0.08366533864541832,0.07441860465116279,0.5555555555555556,0.56,0.35714285714285715,,0.09876543209876543,0.04081632653061224,,,,16.0,2.0,4.0,6.0,10.0,,,0.027777777777777776,0.04,,,5.0,,0.06896551724137931,0.48717948717948717,,,,,,,,,False,,5.0,,,,,,,6.0,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,111628.0,1860,216,3641,3648,1026,800,524,7289,177.0,250.0,52.0,65.0,60.0,166.0,2.0,10.0,,,,,,,,,,239.0,426,,,159.0,637.0,3733,77.0,123.0,,47.0,201.0,65.0,105.0,,,51.0,181.0,258.0,220.0,,,,41.0,40.0,17.0,57.0,15.0,16.0,7.0,17.0,131.0,39.0,53.0,183.0,260.0,202.0,462.0,52.0,32.0,20.0,26.0,5.0,70.0,2.0,21.0,96.0,23.0,110.0,218.0,261.0,24.0,125.0,18.0,113.0,42.0,6.0,113.0,61.0,181.0,1026,22.0,0.5397489539748954,0.7247191011235955,,,,,0.5610328638497653,0.6260162601626016,0.6190476190476191,0.5610328638497653,0.6260162601626016,0.6190476190476191,0.5844036697247706,0.6203703703703703,0.6328671328671329,,0.09624413145539906,0.13253012048192772,15.058823529411764,0.2708333333333333,0.13118279569892474,0.13054187192118227,0.09307875894988067,0.13103831204886174,0.11328349626221966,0.09259259259259259,0.12790697674418605,0.11879049676025918,0.14285714285714285,0.13937282229965156,0.1092436974789916,0.5398230088495575,0.5868544600938967,0.708,0.7662337662337663,0.5706214689265536,0.38967136150234744,0.3614457831325301,0.4166666666666667,0.023474178403755867,0.2,0.2,0.5,,,,,,,,,,0.6190476190476191,0.8,,,,,0.5868544600938967,,0.5031258215962439,0.5424298076923076,0.5204466666666667,0.23719165085388993,0.23719165085388993,0.315541601255887,0.28414442700156983,3.7776995305164323,,0.28179071683603407,73.0,104.0,2.0,158.0,24.0,5.0,,13.0,27.0,6.0,0.2553191489361702,0.11969696969696969,0.16573033707865167,0.11267605633802817,0.09207708779443255,0.8455284552845529,0.7019230769230769,0.136986301369863,,0.076,0.09473684210526316,,,,122.0,5.0,25.0,19.0,25.0,,,0.034013605442176874,0.1736111111111111,,,65.0,3.0,,0.45,,,,,,,,,False,,12.0,,,,,,,9.0,,
