EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,HeaveAttempts,BlockedShortMidRange,3SecondViolations,Fg3aBlocked,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Defensive 3 Seconds Violations,DefensiveGoaltends,Corner3PctBlocked,on,Clear Path Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,5551.0,93,-21,176,171,63,71,13,347,3.0,4.0,,,1.0,1.0,1.0,2.0,4.0,7.0,2.0,3.0,,,1.0,2.0,,,,,,,8.0,13,2.0,3.0,,22.0,209,,1.0,,,,,4.0,5.0,1.0,2.0,,11.0,8.0,8.0,6.0,,,,,2.0,3.0,6.0,9.0,3.0,3.0,2.0,,1.0,24.0,,1,,2.0,2.0,1.0,5,1,6,,3.0,1.0,2.0,1.0,,1.0,1.0,,,,2.0,,,4.0,12,1.0,,1.0,1.0,,,1.0,,,1.0,,11.0,63,4.0,0.5,0.5,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.6153846153846154,,0.8,0.6875,,0.7857142857142857,0.6875,,0.7857142857142857,0.1875,0.15384615384615385,0.25,,9.523809523809524,0.5,0.2,,0.038461538461538464,0.020833333333333332,0.10526315789473684,,0.056338028169014086,0.014492753623188406,,0.05,,,,0.2,,,0.09090909090909091,0.125,,,0.25,0.75,1.0,0.3333333333333333,0.125,0.5,1.0,,0.4375,0.5714285714285714,0.5714285714285714,0.75,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,0.14285714285714285,1.0,0.2857142857142857,0.5,,,0.4375,,0.46023125,0.3461,0.4418714285714285,,,,0.5,11.376923076923077,23.5,0.35795454545454547,,0.5,,1.0,,,1.0,,,,,,,,,,,True,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,30741.0,512,84,955,958,183,188,120,1913,59.0,85.0,26.0,38.0,8.0,15.0,6.0,9.0,5.0,16.0,,1.0,,,,,,1.0,,,,,70.0,110,,2.0,37.0,177.0,951,28.0,41.0,,,13.0,69.0,12.0,19.0,,,14.0,38.0,90.0,50.0,,,42.0,1.0,,7.0,8.0,4.0,12.0,4.0,,5.0,,3.0,28.0,13.0,53,3.0,20.0,85.0,9.0,114,69,183,4.0,16.0,10.0,6.0,6.0,1.0,4.0,16.0,4.0,2.0,,22.0,5.0,1.0,22.0,55,11.0,8.0,53.0,,27.0,4.0,3.0,2.0,,3.0,2.0,38.0,183,5.0,0.6428571428571429,0.9183673469387755,,,,,,0.6363636363636364,0.6829268292682927,0.631578947368421,0.625,0.6829268292682927,0.631578947368421,0.6604477611940298,0.71875,0.7037037037037037,0.017857142857142856,0.06363636363636363,0.07058823529411765,,14.156079854809438,0.2727272727272727,0.23684210526315788,0.08571428571428572,0.22788203753351208,0.15451895043731778,0.23809523809523808,0.12264150943396226,0.22975929978118162,0.14699331848552338,0.2,0.1388888888888889,0.12173913043478261,0.0975609756097561,0.20833333333333334,0.22935779816513763,0.23809523809523808,0.22012578616352202,0.25862068965517243,0.19230769230769232,0.11764705882352941,0.6666666666666666,0.7589285714285714,0.6941176470588235,0.7468354430379747,0.6101694915254238,0.08035714285714286,0.6666666666666666,0.75,0.6666666666666666,0.14285714285714285,0.3125,0.3125,1.0,0.008928571428571428,,,,0.008928571428571428,,,,0.926829268292683,0.6842105263157895,0.19230769230769232,,,,,,,0.7894736842105263,0.5333333333333333,,,,,0.7767857142857143,,0.5397821428571429,0.5636666666666668,0.5596157894736843,0.2076923076923077,0.2109375,0.3898305084745763,0.21468926553672316,3.6481818181818184,26.95,0.19162303664921465,9.0,0.1111111111111111,,1.0,2.0,,,,,,,,,,,,,True,,,,,
2823,1610612754,John Edwards,John Edwards,2823,IND,1928.0,32,-33,64,66,20,22,9,130,2.0,4.0,1.0,3.0,,1.0,2.0,5.0,,1.0,,,,,,,,,,,,,4.0,10,,,1.0,9.0,94,1.0,4.0,,,,2.0,,2.0,,,1.0,1.0,4.0,4.0,,,2.0,,,,,,,,,,,,,1.0,4,,,1.0,,1,5,6,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,2.0,,1.0,2.0,2,,,4.0,,2.0,,1.0,,,1.0,1.0,1.0,20,,0.5,0.6666666666666666,,,,,,0.4,0.25,,0.4,0.25,,0.375,0.2,0.16666666666666666,,,,,18.666666666666668,0.5,,,0.08333333333333333,0.17391304347826086,,0.14285714285714285,0.045454545454545456,0.16666666666666666,0.25,0.2222222222222222,,0.16666666666666666,,0.14285714285714285,,,,,0.16666666666666666,1.0,0.4,0.5,0.5,0.5,0.5,0.4,0.4,0.5,0.1,,,,,,,,,,,,0.75,0.3333333333333333,,,,,,,,0.5,,,,,,0.4,,0.4403,0.4283333333333333,0.3803,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.1111111111111111,5.1,,0.3125,,,,1.0,,,,,,,,,,,,1.0,,True,,,,,
2758,1610612754,David Harrison,David Harrison,2758,IND,17726.0,295,47,545,542,128,121,62,1087,35.0,47.0,7.0,14.0,8.0,9.0,9.0,19.0,3.0,7.0,,,,,,,,,,,,,47.0,73,,,13.0,107.0,553,7.0,14.0,,,5.0,19.0,10.0,13.0,,,6.0,26.0,66.0,28.0,,,10.0,,,7.0,3.0,2.0,5.0,1.0,1.0,1.0,,2.0,12.0,7.0,13,,11.0,20.0,5.0,36,20,56,,6.0,4.0,2.0,4.0,,2.0,15.0,1.0,2.0,2.0,19.0,,4.0,25.0,49,7.0,6.0,27.0,,13.0,3.0,22.0,13.0,4.0,22.0,13.0,26.0,128,5.0,0.7021276595744681,0.7857142857142857,,,,,,0.6438356164383562,0.5,0.7692307692307693,0.6438356164383562,0.5,0.7692307692307693,0.6369047619047619,0.5,0.7222222222222222,,0.0958904109589041,0.1276595744680851,,16.693679092382496,0.21052631578947367,0.29411764705882354,,0.1,0.08333333333333333,0.18032786885245902,0.10144927536231885,0.11877394636015326,0.08888888888888889,0.11864406779661017,0.08695652173913043,0.0392156862745098,0.11320754716981132,0.0625,0.14285714285714285,0.07017543859649122,0.09195402298850575,0.16279069767441862,0.2222222222222222,,0.5909090909090909,0.6438356164383562,0.7446808510638298,0.8536585365853658,0.7142857142857143,0.2602739726027397,0.47368421052631576,0.5,0.5555555555555556,0.0958904109589041,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,1.0,0.5,0.2857142857142857,,,,,,,0.6923076923076923,0.8888888888888888,,,,,0.6438356164383562,,0.5044438356164385,0.5494,0.5134153846153846,0.16049382716049382,0.16049382716049382,0.17757009345794392,0.24299065420560748,4.365753424657534,,0.23486238532110093,5.0,0.05263157894736842,,5.0,5.0,,,,,,,,,,1.0,2.0,,True,,,,,
688,1610612754,Michael Curry,Michael Curry,688,IND,8974.0,150,2,282,285,64,62,28,567,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,9.0,,,,,,,,,,,,,8.0,15,,,3.0,19.0,277,2.0,2.0,,,,4.0,2.0,4.0,,,,4.0,12.0,4.0,,,,,,2.0,10.0,,10.0,,,4.0,2.0,4.0,20.0,2.0,4,,5.0,7.0,1.0,13,6,19,,3.0,1.0,2.0,1.0,,1.0,1.0,,,,2.0,,,6.0,21,2.0,1.0,4.0,,2.0,,4.0,2.0,1.0,4.0,3.0,4.0,64,3.0,0.75,0.75,,,,,,0.5333333333333333,1.0,0.5,0.5333333333333333,1.0,0.5,0.5588235294117647,1.0,0.5,,0.13333333333333333,0.5,,6.050955414012739,0.5,0.07692307692307693,,0.0603448275862069,0.04395604395604396,0.20833333333333334,0.05555555555555555,0.08571428571428572,0.047244094488188976,0.045454545454545456,,0.07692307692307693,0.06896551724137931,,0.03225806451612903,0.0625,0.07547169811320754,0.2222222222222222,0.16666666666666666,,0.75,0.26666666666666666,0.5,1.0,0.5,0.13333333333333333,1.0,1.0,0.5,0.6,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,0.5,1.0,,,,,,,,0.5,0.5,,,,,0.26666666666666666,,0.41214,0.49844999999999995,0.389375,0.11764705882352941,0.11764705882352941,0.21052631578947367,0.21052631578947367,13.353333333333333,,0.22695035460992907,,,,1.0,,,,,,,,,,,,,,True,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,2191.0,37,-4,67,63,20,25,5,130,2.0,4.0,,,,,,2.0,3.0,5.0,,,,,,,,,,,,,5.0,11,,,,10.0,68,,,,,,,,1.0,,,,,6.0,4.0,,,,,,2.0,,1.0,1.0,1.0,,,,,3.0,,1,,1.0,2.0,1.0,4,1,5,,,,,1.0,1.0,,3.0,,1.0,1.0,4.0,,1.0,3.0,5,,,,,,,2.0,2.0,,2.0,1.0,,20,1.0,0.6,0.6,,,,,,0.45454545454545453,,,0.45454545454545453,,,0.45454545454545453,,,,0.18181818181818182,0.5,,20.833333333333336,0.25,0.5,,0.10526315789473684,0.05555555555555555,0.25,,0.13043478260869565,0.037037037037037035,,0.16666666666666666,,,,,0.5,0.08333333333333333,0.3333333333333333,,,0.5,0.36363636363636365,0.5,1.0,1.0,0.18181818181818182,,,,0.45454545454545453,0.6,0.6,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.36363636363636365,,0.42714545454545455,,0.365,,,,,9.836363636363636,,0.29850746268656714,,,,,,,,,,,,,,,,,,True,,,,,
2639,1610612754,Britton Johnsen,Britton Johnsen,2639,IND,2093.0,35,-14,70,66,33,31,8,136,,1.0,,1.0,,1.0,,1.0,1.0,4.0,,1.0,,,,1.0,,,,,,,1.0,6,,1.0,,2.0,76,,1.0,,,,,,2.0,,1.0,,,2.0,,,,,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,2,1.0,,2.0,1.0,3,3,6,,,,,1.0,,1.0,,,,,1.0,,1.0,2.0,5,1.0,,,,,,,,,,,,33,1.0,1.0,1.0,,,,,,0.16666666666666666,,,0.14285714285714285,,,0.14285714285714285,,,0.14285714285714285,,,,9.876543209876543,1.0,0.5,0.16666666666666666,0.11764705882352941,0.07142857142857142,,,0.08333333333333333,0.05263157894736842,0.125,0.1,,,,,0.16666666666666666,0.2,,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.5714285714285714,0.25,0.25,1.0,0.14285714285714285,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,0.2857142857142857,,0.4478642857142857,0.6176,0.5266833333333333,,,,,14.683333333333332,23.0,0.4714285714285714,,,,,,,,,,,,,,,,,,True,,,,,
2409,1610612754,Marcus Haislip,Marcus Haislip,2409,IND,1846.0,31,22,62,56,12,28,13,118,5.0,6.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,3.0,,,,,,,,,,,,,8.0,15,,,,16.0,48,1.0,3.0,,,,2.0,2.0,2.0,,,,4.0,8.0,8.0,,,2.0,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1,1.0,3.0,,1.0,4,2,6,,,,,,,,,,,,,,,3.0,6,,,,,,,,,,,,4.0,12,3.0,0.5,0.5714285714285714,,,,,,0.5333333333333333,0.3333333333333333,1.0,0.5333333333333333,0.3333333333333333,1.0,0.5333333333333333,0.3333333333333333,1.0,,,,,19.736842105263158,,0.25,0.3333333333333333,,0.04,0.375,,0.1111111111111111,0.027777777777777776,,0.08333333333333333,,,,,,,0.2,0.6666666666666666,,,0.4,0.8333333333333334,0.8333333333333334,0.6,0.4,0.3333333333333333,0.3333333333333333,0.5,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,1.0,1.0,,,,,0.4,,0.4520933333333333,0.39630000000000004,0.50475,,,0.125,0.25,7.793333333333333,,0.1935483870967742,,,,,,,,,,,,,,,,,,True,,,,,
1762,1610612754,Tremaine Fowlkes,Tremaine Fowlkes,1762,IND,445.0,7,-7,15,16,6,11,1,31,,,,,,,,1.0,,,,,,,,,,,,,,,,1,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1.0,,,1,1,2,,,,,1.0,,,1.0,1.0,1.0,,2.0,,1.0,1.0,3,,,2.0,,1.0,,,,,,,,6,1.0,,,,,,,,,,,,,,,,,,,,,25.0,0.5,,,,0.25,0.5,,0.14285714285714285,0.2,,,0.5,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3518,,,0.5,0.5,,,10.6,,0.4,,,,,,,,,,,,,,,,,,True,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,73259.0,1221,-191,2212,2220,749,771,275,4432,67.0,119.0,13.0,28.0,20.0,33.0,5.0,28.0,24.0,75.0,8.0,28.0,,1.0,3.0,9.0,14.0,82.0,1.0,7.0,6.0,22.0,96.0,222,22.0,110.0,153.0,411.0,2415,20.0,38.0,1.0,8.0,32.0,75.0,29.0,63.0,9.0,31.0,63.0,148.0,118.0,74.0,63.0,3.0,10.0,82.0,14.0,27.0,30.0,27.0,57.0,21.0,6.0,13.0,4.0,13.0,141.0,17.0,52,,23.0,136.0,20.0,179,69,248,7.0,33.0,23.0,10.0,29.0,3.0,16.0,32.0,6.0,13.0,5.0,61.0,9.0,13.0,52.0,98,7.0,13.0,173.0,13.0,69.0,18.0,9.0,5.0,1.0,10.0,8.0,148.0,749,13.0,0.6145833333333334,0.6483516483516484,0.9545454545454546,0.2,0.125,0.2903225806451613,0.2,0.43243243243243246,0.5263157894736842,0.4603174603174603,0.3885542168674699,0.4673913043478261,0.4521276595744681,0.49382716049382713,0.5967741935483871,0.5685483870967742,0.3313253012048193,0.12162162162162163,0.16806722689075632,0.04,18.470075307174,0.47540983606557374,0.22727272727272727,,0.16625916870415647,0.07172413793103448,0.13218390804597702,0.04644808743169399,0.16028225806451613,0.06324472960586618,0.07589285714285714,0.10555555555555556,0.04984423676012461,0.04633204633204633,0.04672897196261682,0.17582417582417584,0.1631578947368421,0.16056338028169015,0.11538461538461539,0.18181818181818182,0.03954802259887006,0.8,0.35843373493975905,0.5630252100840336,0.6767676767676768,0.6268656716417911,0.08433734939759036,0.17857142857142858,0.20833333333333334,0.4,0.22590361445783133,0.32,0.3333333333333333,0.625,0.08433734939759036,0.2857142857142857,0.3076923076923077,1.0,0.2469879518072289,0.17073170731707318,0.175,0.9285714285714286,0.6086956521739131,0.4642857142857143,0.6153846153846154,0.021739130434782608,,,0.15217391304347827,0.14285714285714285,1.0,0.35106382978723405,0.6060606060606061,0.09574468085106383,0.3333333333333333,0.23404255319148937,0.2727272727272727,0.6897590361445783,0.17073170731707318,0.5026513595166162,0.52516875,0.48919838709677427,0.17829457364341086,0.2490974729241877,0.18248175182481752,0.36009732360097324,8.000900900900898,24.971818181818183,0.33860759493670883,14.0,0.14285714285714285,,3.0,,4.0,2.0,,1.0,1.0,0.03636363636363636,0.024390243902439025,,,1.0,,0.07142857142857142,False,1.0,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,38703.0,645,53,1144,1152,319,323,132,2296,32.0,57.0,17.0,29.0,7.0,18.0,7.0,16.0,13.0,40.0,,,,,,,,,,,,,52.0,113,,,24.0,128.0,1172,17.0,32.0,,,6.0,40.0,11.0,28.0,,,16.0,38.0,72.0,32.0,,,32.0,,,12.0,10.0,2.0,12.0,2.0,,2.0,4.0,4.0,26.0,17.0,36,,12.0,73.0,7.0,92,53,145,1.0,22.0,12.0,10.0,7.0,2.0,5.0,14.0,3.0,2.0,,21.0,4.0,2.0,58.0,91,4.0,7.0,35.0,,14.0,7.0,20.0,14.0,1.0,20.0,12.0,38.0,319,7.0,0.6923076923076923,1.0,,,,,,0.46017699115044247,0.53125,0.39285714285714285,0.46017699115044247,0.53125,0.39285714285714285,0.49612403100775193,0.5882352941176471,0.5,,0.10619469026548672,0.15789473684210525,,11.455108359133128,0.3333333333333333,0.15555555555555556,,0.16590909090909092,0.09549071618037135,0.12371134020618557,0.1118421052631579,0.15828677839851024,0.1001890359168242,0.07692307692307693,0.1414141414141414,0.08045977011494253,0.09433962264150944,0.15217391304347827,0.1388888888888889,0.22115384615384615,0.15625,0.1388888888888889,0.08,0.020833333333333332,0.6,0.504424778761062,0.5614035087719298,0.6666666666666666,0.5,0.1415929203539823,0.4375,0.5384615384615384,1.0,0.35398230088495575,0.325,0.325,1.0,,,,,,,,,0.90625,0.5862068965517241,0.058823529411764705,,,,,,,0.6428571428571429,0.3888888888888889,,,,,0.504424778761062,,0.4634796460176991,0.5436839999999998,0.46723214285714293,0.11475409836065574,0.11475409836065574,0.3125,0.296875,7.763716814159294,,0.27884615384615385,5.0,0.1875,,5.0,,,,,,,,,,,1.0,,,False,,1.0,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,99817.0,1664,44,3002,3006,898,892,365,6008,50.0,92.0,7.0,9.0,17.0,30.0,40.0,104.0,64.0,139.0,11.0,34.0,2.0,4.0,7.0,11.0,28.0,71.0,4.0,7.0,6.0,30.0,154.0,335,39.0,105.0,85.0,510.0,3133,17.0,28.0,6.0,11.0,3.0,55.0,47.0,88.0,13.0,41.0,45.0,178.0,100.0,208.0,75.0,42.0,10.0,71.0,28.0,23.0,210.0,83.0,293.0,51.0,32.0,93.0,27.0,90.0,669.0,11.0,20,,30.0,107.0,5.0,142,31,173,6.0,56.0,27.0,29.0,62.0,11.0,51.0,32.0,2.0,11.0,5.0,94.0,4.0,22.0,50.0,132,3.0,11.0,112.0,2.0,34.0,23.0,11.0,6.0,2.0,14.0,7.0,178.0,898,14.0,0.3246753246753247,0.33557046979865773,0.6410256410256411,0.37142857142857144,0.5454545454545454,0.3170731707317073,0.37142857142857144,0.4597014925373134,0.6071428571428571,0.5340909090909091,0.48295454545454547,0.6666666666666666,0.5155038759689923,0.5162271805273834,0.6395348837209303,0.5705128205128205,0.23863636363636365,0.06865671641791045,0.1956521739130435,,17.219125843355823,0.6595744680851063,0.040983606557377046,,0.0884297520661157,0.01949317738791423,0.11363636363636363,0.027227722772277228,0.09294436906377204,0.021678321678321677,0.011111111111111112,0.02040816326530612,0.023809523809523808,0.02768166089965398,0.02608695652173913,0.06565656565656566,0.05396825396825397,0.1282565130260521,0.09230769230769231,0.17391304347826086,0.027777777777777776,0.5,0.20909090909090908,0.5434782608695652,0.6756756756756757,0.26,0.23636363636363636,0.38461538461538464,0.40404040404040403,0.2,0.3159090909090909,0.460431654676259,0.460431654676259,0.453125,0.07727272727272727,0.3235294117647059,0.3235294117647059,0.8181818181818182,0.16136363636363638,0.39436619718309857,0.39436619718309857,0.5714285714285714,0.23076923076923078,0.7777777777777778,,0.10256410256410256,0.5,0.5,0.1794871794871795,0.5714285714285714,0.5,0.23255813953488372,0.5666666666666667,0.08527131782945736,0.6363636363636364,0.23255813953488372,0.2,0.44772727272727275,0.39436619718309857,0.4587569476082004,0.45769782608695664,0.45301445312499994,0.07234042553191489,0.09315068493150686,0.10784313725490197,0.34901960784313724,10.372537313432833,24.733333333333334,0.29913391072618256,4.0,0.04807692307692308,,3.0,,,1.0,,3.0,2.0,,,,1.0,,,,False,,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,85380.0,1423,104,2595,2586,820,796,347,5181,97.0,168.0,13.0,29.0,25.0,45.0,34.0,102.0,65.0,181.0,27.0,69.0,2.0,7.0,9.0,27.0,54.0,166.0,4.0,13.0,19.0,62.0,196.0,451,81.0,235.0,167.0,802.0,2688,18.0,46.0,6.0,20.0,15.0,69.0,54.0,126.0,28.0,89.0,48.0,240.0,150.0,242.0,216.0,27.0,18.0,162.0,54.0,32.0,67.0,26.0,93.0,19.0,7.0,33.0,11.0,23.0,212.0,7.0,28,,28.0,110.0,26.0,164,35,199,8.0,44.0,27.0,17.0,53.0,15.0,22.0,51.0,8.0,31.0,5.0,104.0,4.0,22.0,50.0,120,3.0,15.0,203.0,3.0,95.0,13.0,12.0,7.0,1.0,12.0,10.0,240.0,820,18.0,0.3826530612244898,0.40106951871657753,0.8888888888888888,0.3446808510638298,0.3,0.3146067415730337,0.35064935064935066,0.43458980044345896,0.391304347826087,0.42857142857142855,0.46282798833819244,0.4090909090909091,0.44651162790697674,0.5154639175257731,0.4657534246575342,0.4979166666666667,0.3425655976676385,0.07095343680709534,0.125,0.0055248618784530384,29.480737018425458,0.5096153846153846,0.26,,0.10752688172043011,0.031746031746031744,0.12962962962962962,0.019230769230769232,0.11138014527845036,0.028089887640449437,0.04669260700389105,0.025210084033613446,0.025839793281653745,0.015037593984962405,0.030612244897959183,0.09309309309309309,0.14545454545454545,0.09397590361445783,0.11764705882352941,0.15873015873015872,0.021798365122615803,0.8333333333333334,0.24489795918367346,0.5773809523809523,0.6598639455782312,0.422680412371134,0.14868804664723032,0.3333333333333333,0.3695652173913043,0.20588235294117646,0.26384839650145775,0.35911602209944754,0.3611111111111111,0.4153846153846154,0.10058309037900874,0.391304347826087,0.391304347826087,0.9259259259259259,0.24198250728862974,0.3253012048192771,0.3312883435582822,0.8703703703703703,0.4393939393939394,0.4482758620689655,0.15384615384615385,0.10606060606060606,0.2857142857142857,1.0,0.19696969696969696,0.3076923076923077,1.0,0.20930232558139536,0.5555555555555556,0.12558139534883722,0.3333333333333333,0.28837209302325584,0.3064516129032258,0.5874635568513119,0.3333333333333333,0.4840928152492668,0.5286681818181819,0.4784964788732393,0.1258191349934469,0.18026565464895636,0.08603491271820449,0.29925187032418954,9.911751662971175,25.448085106382983,0.3159922928709056,19.0,0.09803921568627451,4.0,4.0,1.0,3.0,2.0,1.0,,,0.01276595744680851,0.018072289156626505,0.00423728813559322,,,,,False,,,,,
