EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,HeaveAttempts,Arc3Frequency,PenaltyArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,on
722,1610612755,Corliss Williamson,Corliss Williamson,722,PHI,35539.0,592,-5.0,1171,1177,399,398,154.0,2348,74.0,127.0,23.0,37.0,18.0,35.0,34.0,89.0,10.0,28.0,1.0,1.0,118.0,244.0,1.0,70.0,306.0,1199,26.0,45.0,10.0,62.0,30.0,74.0,1.0,28.0,88.0,158.0,78.0,34.0,15.0,18.0,6.0,24.0,3.0,3.0,13.0,3.0,2.0,54.0,9.0,32.0,9.0,30.0,15.0,54.0,41.0,95.0,9.0,13.0,13.0,,18.0,2.0,6.0,14.0,2.0,12.0,3.0,32.0,2.0,10.0,53.0,92.0,10.0,5.0,88.0,7.0,,38.0,10.0,7.0,6.0,,7.0,6.0,2.0,2.0,1.0,88.0,399,14.0,0.6694915254237288,0.7821782178217822,0.48360655737704916,0.5777777777777777,0.40540540540540543,0.4816326530612245,0.5777777777777777,0.4,0.534965034965035,0.5961538461538461,0.4782608695652174,0.004081632653061225,0.06147540983606557,0.06299212598425197,0.07865168539325842,,23.5207100591716,0.5625,0.28846153846153844,0.07633587786259542,0.0735632183908046,0.06293706293706294,0.07377049180327869,0.07276119402985075,0.07360861759425494,0.10843373493975904,0.05384615384615385,0.050359712230215826,0.08045977011494253,0.05714285714285714,0.07692307692307693,0.07547169811320754,0.07647058823529412,0.06796116504854369,0.05,0.08035714285714286,0.8571428571428571,0.5183673469387755,0.5826771653543307,0.6218487394957983,0.6486486486486487,0.363265306122449,0.38202247191011235,0.4146341463414634,0.6176470588235294,0.11428571428571428,0.35714285714285715,0.35714285714285715,1.0,0.004081632653061225,0.8222222222222222,0.6216216216216216,0.17391304347826086,0.4666666666666667,0.5142857142857142,0.013333333333333334,0.5224489795918368,0.48123571428571427,0.514271794871795,0.46711,0.13768115942028986,0.13818181818181818,0.20261437908496732,0.2875816993464052,5.009426229508196,22.8,0.340734415029889,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,24969.0,416,82.0,825,841,303,388,94.0,1666,6.0,13.0,,,,,1.0,3.0,7.0,17.0,10.0,4.0,14.0,33.0,19.0,6.0,55.0,835,1.0,1.0,,2.0,2.0,6.0,6.0,5.0,21.0,16.0,12.0,2.0,5.0,33.0,8.0,41.0,5.0,3.0,13.0,2.0,18.0,90.0,3.0,3.0,19.0,32.0,5.0,56.0,7.0,63.0,1.0,24.0,11.0,13.0,8.0,,6.0,2.0,1.0,2.0,1.0,10.0,1.0,5.0,16.0,37.0,1.0,,10.0,,,1.0,4.0,7.0,4.0,1.0,7.0,2.0,,,,21.0,303,6.0,0.5714285714285714,0.6153846153846154,0.42424242424242425,1.0,0.3333333333333333,0.47115384615384615,0.5,0.6666666666666666,0.4824561403508772,0.5,0.7,0.36538461538461536,0.15151515151515152,0.23076923076923078,0.6666666666666666,,7.036247334754797,0.8,0.17857142857142858,0.12260536398467432,0.010638297872340425,0.16101694915254236,0.036585365853658534,0.1345646437994723,0.016483516483516484,,0.01639344262295082,0.017241379310344827,0.05,,0.1282051282051282,0.09090909090909091,0.13675213675213677,0.17647058823529413,0.12121212121212122,0.038461538461538464,0.2857142857142857,0.25,0.46153846153846156,0.6,0.3333333333333333,0.057692307692307696,0.3333333333333333,1.0,1.0,0.3269230769230769,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.19230769230769232,,,,,,0.3333333333333333,0.6153846153846154,0.5058759615384615,0.62145,0.4625875000000001,0.018867924528301886,0.029411764705882353,0.03636363636363636,0.38181818181818183,10.55151515151515,24.426315789473684,0.36727272727272725,9.0,2.0,,0.17307692307692307,0.16666666666666666,5.0,,,3.0,2.0,,1.0,1.0,7.0,,1.0,4.0,18.0,3.0,9.0,2.0,,1.0,,,,,2.0,0.8571428571428571,0.3684210526315789,,0.6666666666666666,0.3684210526315789,,,,0.029411764705882353,0.5,0.5,1.0,0.2222222222222222,0.2222222222222222,0.5,,,,0.5,,,0.75,0.5,0.2222222222222222,,,,,,True
915,1610612755,Rodney Rogers,Rodney Rogers,915,PHI,17877.0,298,8.0,613,616,153,218,58.0,1229,17.0,32.0,6.0,13.0,2.0,9.0,4.0,11.0,5.0,10.0,6.0,1.0,26.0,53.0,49.0,9.0,100.0,623,6.0,15.0,2.0,14.0,5.0,14.0,15.0,5.0,33.0,32.0,20.0,10.0,,14.0,2.0,16.0,2.0,,10.0,3.0,1.0,34.0,5.0,12.0,5.0,31.0,3.0,39.0,18.0,57.0,4.0,16.0,10.0,6.0,6.0,1.0,2.0,5.0,1.0,4.0,,11.0,,3.0,21.0,48.0,4.0,3.0,13.0,1.0,,7.0,,3.0,1.0,1.0,4.0,3.0,,,4.0,33.0,153,8.0,0.6153846153846154,0.7619047619047619,0.49056603773584906,0.4,0.35714285714285715,0.44607843137254904,0.35294117647058826,0.4827586206896552,0.46296296296296297,0.3684210526315789,0.532258064516129,0.4803921568627451,,,,,17.44868035190616,0.5454545454545454,0.16666666666666666,0.14691943127962084,0.06030150753768844,0.06944444444444445,0.054945054945054944,0.127208480565371,0.05862068965517241,0.07042253521126761,0.015873015873015872,0.09230769230769231,0.05555555555555555,0.05263157894736842,0.14285714285714285,0.18055555555555555,0.12048192771084337,0.08888888888888889,0.037037037037037035,0.06666666666666667,0.75,0.3137254901960784,0.53125,0.53125,0.5294117647058824,0.10784313725490197,0.36363636363636365,0.36363636363636365,0.75,0.09803921568627451,0.5,0.5,0.8,0.058823529411764705,0.7647058823529411,0.46153846153846156,0.16666666666666666,0.3103448275862069,0.2222222222222222,0.034482758620689655,0.7941176470588235,0.5273316831683169,0.5236107142857144,0.5303339285714286,0.06481481481481481,0.11864406779661017,0.14,0.33,5.243396226415095,25.522448979591836,0.2495921696574225,43.0,14.0,1.0,0.4215686274509804,0.4827586206896552,1.0,,,,12.0,,2.0,6.0,13.0,,2.0,6.0,39.0,,42.0,12.0,1.0,1.0,,,1.0,,1.0,1.0,0.2653061224489796,,0.4,0.2708333333333333,0.02040816326530612,0.16666666666666666,,0.058823529411764705,0.16666666666666666,0.2,1.0,0.27906976744186046,0.27906976744186046,1.0,,,,0.11764705882352941,,,,0.42857142857142855,0.2857142857142857,,1.0,,,,True
2584,1610612755,Willie Green,Willie Green,2584,PHI,38639.0,644,-88.0,1260,1265,336,310,167.0,2525,32.0,69.0,1.0,3.0,7.0,17.0,9.0,31.0,31.0,91.0,10.0,2.0,72.0,191.0,62.0,56.0,254.0,1320,2.0,15.0,7.0,11.0,15.0,47.0,19.0,24.0,72.0,50.0,94.0,2.0,12.0,55.0,11.0,66.0,7.0,4.0,24.0,5.0,26.0,143.0,2.0,13.0,20.0,43.0,4.0,67.0,15.0,82.0,5.0,20.0,9.0,11.0,25.0,3.0,14.0,14.0,4.0,11.0,2.0,39.0,3.0,12.0,38.0,73.0,2.0,4.0,71.0,5.0,,28.0,10.0,4.0,3.0,1.0,4.0,3.0,,,1.0,72.0,336,9.0,0.3472222222222222,0.352112676056338,0.3769633507853403,0.13333333333333333,0.3191489361702128,0.391304347826087,0.10526315789473684,0.36363636363636365,0.44405594405594406,0.2391304347826087,0.45,0.2450592885375494,0.06282722513089005,0.10144927536231885,0.12903225806451613,0.01098901098901099,22.27553118574366,0.6410256410256411,0.09523809523809523,0.10436893203883495,0.026052104208416832,0.12987012987012986,0.016,0.11130742049469965,0.02403846153846154,0.03225806451612903,0.007518796992481203,0.03317535545023697,0.02,,0.06504065040650407,0.14432989690721648,0.109375,0.11504424778761062,0.17073170731707318,0.034482758620689655,0.75,0.2727272727272727,0.463768115942029,0.5161290322580645,0.375,0.1225296442687747,0.2903225806451613,0.3333333333333333,,0.35968379446640314,0.34065934065934067,0.34444444444444444,0.41935483870967744,0.039525691699604744,0.15789473684210525,0.3333333333333333,,0.25757575757575757,0.4117647058823529,0.030303030303030304,0.5177865612648221,0.4825121513944224,0.47136,0.45268437499999997,0.10144927536231885,0.1308411214953271,0.04330708661417323,0.28346456692913385,10.130366492146596,25.601612903225803,0.26666666666666666,52.0,17.0,1.0,0.20553359683794467,0.25757575757575757,5.0,,1.0,,13.0,,3.0,6.0,18.0,,4.0,6.0,42.0,12.0,51.0,13.0,,,1.0,,,,,0.7777777777777778,0.2903225806451613,,0.3157894736842105,0.29508196721311475,,,,,0.5,0.5,1.0,0.25,0.25,0.6923076923076923,0.05263157894736842,,,0.15789473684210525,,,,0.35294117647058826,0.2549019607843137,,,,,,True
2208,1610612755,Kedrick Brown,Kedrick Brown,2208,PHI,199.0,3,-5.0,4,6,2,5,,10,,,,,,,,,,,1.0,,,,1.0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1.0,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.56025,,,,,,,,23.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2668,1610612755,Josh Davis,Josh Davis,2668,PHI,10714.0,179,11.0,354,355,139,143,34.0,709,12.0,28.0,3.0,10.0,4.0,11.0,,3.0,,2.0,8.0,5.0,12.0,33.0,32.0,9.0,78.0,357,3.0,10.0,4.0,19.0,4.0,15.0,17.0,4.0,36.0,16.0,8.0,6.0,6.0,4.0,3.0,7.0,2.0,1.0,2.0,,2.0,17.0,3.0,14.0,1.0,14.0,5.0,20.0,18.0,38.0,3.0,4.0,3.0,1.0,5.0,2.0,5.0,6.0,,,,11.0,1.0,7.0,15.0,26.0,3.0,1.0,11.0,1.0,,6.0,,3.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,36.0,139,3.0,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.3,0.26666666666666666,0.5307692307692308,0.5,0.5,0.5571428571428572,0.5588235294117647,0.5142857142857142,0.49230769230769234,0.18181818181818182,0.14285714285714285,0.6666666666666666,,20.25,0.45454545454545453,0.38461538461538464,0.1206896551724138,0.112,0.02127659574468085,0.061224489795918366,0.09202453987730061,0.09770114942528736,0.1346153846153846,0.08333333333333333,0.10204081632653061,0.07692307692307693,,0.17647058823529413,0.13333333333333333,0.07692307692307693,,0.09090909090909091,0.0967741935483871,0.3333333333333333,0.4307692307692308,0.42857142857142855,0.5,0.6666666666666666,0.046153846153846156,,,,0.03076923076923077,,,,0.12307692307692308,0.6666666666666666,0.3,,0.34375,0.36363636363636365,0.15625,0.9230769230769231,0.5509507692307694,0.6009681818181817,0.5363796875,0.08571428571428572,0.15789473684210525,0.24358974358974358,0.46153846153846156,1.6454545454545455,25.10625,0.3926553672316384,24.0,12.0,,0.36923076923076925,0.375,3.0,2.0,3.0,1.0,12.0,1.0,2.0,7.0,15.0,3.0,5.0,8.0,42.0,3.0,24.0,12.0,1.0,1.0,1.0,,,,,0.9333333333333333,0.46875,0.6,0.47058823529411764,0.46875,0.03125,,0.041666666666666664,0.125,0.375,0.375,0.6666666666666666,0.5,0.5217391304347826,1.0,0.2,0.6666666666666666,0.5,0.13333333333333333,0.5,1.0,0.2,0.5833333333333334,0.5,,,,,,True
2214,1610612755,Michael Bradley,Michael Bradley,2214,PHI,99.0,2,1.0,4,4,1,4,,8,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1531,1610612755,Marc Jackson,Marc Jackson,1531,PHI,46327.0,772,67.0,1542,1524,601,617,180.0,3066,64.0,128.0,21.0,43.0,16.0,41.0,29.0,69.0,34.0,80.0,,,127.0,277.0,1.0,126.0,380.0,1530,25.0,54.0,41.0,91.0,34.0,89.0,1.0,68.0,136.0,174.0,80.0,32.0,34.0,21.0,10.0,31.0,6.0,4.0,13.0,4.0,4.0,72.0,14.0,50.0,24.0,64.0,7.0,95.0,64.0,159.0,8.0,8.0,6.0,2.0,25.0,4.0,12.0,28.0,2.0,13.0,5.0,53.0,6.0,12.0,34.0,64.0,7.0,10.0,152.0,8.0,1.0,66.0,13.0,2.0,1.0,1.0,2.0,,,4.0,3.0,136.0,601,2.0,0.6850393700787402,0.7837837837837838,0.4584837545126354,0.46296296296296297,0.38202247191011235,0.4568345323741007,0.46296296296296297,0.37777777777777777,0.5444126074498568,0.6148648648648649,0.53125,0.0035971223021582736,0.12274368231046931,0.1640625,0.13043478260869565,0.05,22.97142857142857,0.4716981132075472,0.13725490196078433,0.12524461839530332,0.09523809523809523,0.13114754098360656,0.06930693069306931,0.12680115273775217,0.08803301237964237,0.1388888888888889,0.08,0.06666666666666667,0.06451612903225806,0.0851063829787234,0.13761467889908258,0.1643835616438356,0.09765625,0.1259259259259259,0.14583333333333334,0.07079646017699115,,0.460431654676259,0.5,0.5981308411214953,0.671875,0.24820143884892087,0.42028985507246375,0.48333333333333334,0.6206896551724138,0.28776978417266186,0.425,0.4473684210526316,0.7647058823529411,,0.7962962962962963,0.4883720930232558,0.19047619047619047,0.45555555555555555,0.3902439024390244,,0.46402877697841727,0.47533237410071943,0.5346955555555556,0.46092333333333335,0.19642857142857142,0.19701492537313434,0.2394736842105263,0.35789473684210527,7.404693140794222,26.4,0.38975356679636836,1.0,1.0,,0.0035971223021582736,0.011111111111111112,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,4695.0,78,13.0,149,153,36,50,19.0,302,1.0,3.0,,,,,2.0,5.0,5.0,11.0,,,8.0,19.0,,4.0,20.0,145,,1.0,,,1.0,3.0,,,2.0,12.0,4.0,,3.0,9.0,4.0,13.0,3.0,1.0,3.0,3.0,3.0,30.0,2.0,,,10.0,,10.0,2.0,12.0,,2.0,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,,5.0,,1.0,4.0,12.0,1.0,1.0,7.0,1.0,,4.0,,,,,,,,,,2.0,36,3.0,0.75,0.75,0.42105263157894735,,0.3333333333333333,0.42105263157894735,,0.3333333333333333,0.45454545454545453,,0.3333333333333333,,0.15789473684210525,0.6666666666666666,0.2,,15.882352941176471,0.4,,0.2,,,0.09523809523809523,0.14705882352941177,0.029411764705882353,,,,0.1111111111111111,,0.2,0.125,0.21875,,,,,0.15789473684210525,0.3333333333333333,1.0,1.0,0.2631578947368421,0.4,0.5,,0.5789473684210527,0.45454545454545453,0.45454545454545453,1.0,,,,,,,,0.15789473684210525,0.41051578947368417,0.4508,0.3405666666666667,0.18181818181818182,0.18181818181818182,,0.1,12.721052631578948,,0.24161073825503357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
185,1610612755,Chris Webber,Chris Webber,185,PHI,8298.0,138,5.0,270,271,89,115,44.0,541,8.0,20.0,2.0,7.0,2.0,5.0,5.0,25.0,6.0,25.0,,,19.0,70.0,4.0,14.0,58.0,278,4.0,16.0,4.0,12.0,5.0,20.0,,10.0,20.0,22.0,16.0,4.0,5.0,9.0,8.0,17.0,4.0,4.0,7.0,2.0,,42.0,3.0,11.0,5.0,17.0,7.0,29.0,14.0,43.0,4.0,8.0,4.0,4.0,7.0,3.0,3.0,8.0,1.0,4.0,2.0,15.0,1.0,3.0,4.0,11.0,,,17.0,1.0,,7.0,2.0,4.0,3.0,1.0,4.0,3.0,,,1.0,20.0,89,4.0,0.5789473684210527,0.6470588235294118,0.2714285714285714,0.25,0.25,0.2972972972972973,0.25,0.25,0.35365853658536583,0.3333333333333333,0.38461538461538464,0.05405405405405406,0.07142857142857142,0.15,0.08,,30.218068535825545,0.4666666666666667,0.6363636363636364,0.1827956989247312,0.09482758620689655,0.18518518518518517,0.08333333333333333,0.18333333333333332,0.09210526315789473,0.13513513513513514,0.1111111111111111,0.046511627906976744,0.07142857142857142,0.125,0.12,0.16129032258064516,0.24324324324324326,0.15789473684210525,0.25,0.08333333333333333,0.75,0.2702702702702703,0.4,0.47058823529411764,0.625,0.33783783783783783,0.2,0.21739130434782608,0.4,0.33783783783783783,0.24,0.24,0.6666666666666666,,0.4375,0.2857142857142857,,0.25,0.4,,0.32432432432432434,0.45278378378378387,0.4728285714285714,0.4395300000000001,0.0875,0.09210526315789473,0.20689655172413793,0.3448275862068966,9.234285714285713,25.325,0.3296296296296296,4.0,,,0.05405405405405406,,,,,,2.0,,,,2.0,,,,3.0,3.0,4.0,2.0,,,1.0,,,,,0.5,0.5,,,0.5,,,,,,,,0.5,0.5,0.5,,,,,,,,,0.5,,,,,,False
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,42590.0,710,-71.0,1429,1406,554,611,167.0,2835,10.0,12.0,,,3.0,5.0,7.0,15.0,10.0,20.0,33.0,16.0,27.0,47.0,43.0,4.0,97.0,1485,,3.0,,,5.0,13.0,19.0,4.0,38.0,44.0,10.0,,4.0,36.0,26.0,62.0,19.0,7.0,17.0,6.0,13.0,150.0,4.0,9.0,33.0,56.0,7.0,96.0,13.0,109.0,,24.0,17.0,7.0,11.0,2.0,9.0,10.0,1.0,2.0,1.0,21.0,1.0,7.0,30.0,79.0,4.0,4.0,6.0,,,,3.0,10.0,5.0,4.0,10.0,6.0,,,2.0,38.0,554,18.0,0.8148148148148148,0.8148148148148148,0.574468085106383,,0.38461538461538464,0.5166666666666667,,0.53125,0.521505376344086,,0.5428571428571428,0.4777777777777778,0.0851063829787234,0.08333333333333333,0.13333333333333333,0.05,7.024029574861368,0.5238095238095238,0.14,0.12147505422993492,0.017964071856287425,0.1853932584269663,0.019704433497536946,0.13928012519561817,0.018465909090909092,0.005917159763313609,0.02040816326530612,0.02702702702702703,0.02027027027027027,0.01818181818181818,0.13636363636363635,0.06766917293233082,0.14678899082568808,0.15789473684210525,0.26666666666666666,,0.6,0.13333333333333333,0.8333333333333334,0.9090909090909091,0.8,0.16666666666666666,0.4666666666666667,0.5384615384615384,0.5714285714285714,0.2222222222222222,0.5,0.5263157894736842,1.0,0.36666666666666664,,,,0.15625,0.6,0.5,0.6111111111111112,0.5036820224719102,0.5013583333333334,0.514367741935484,,,,0.3917525773195876,11.259574468085107,24.453488372093023,0.38768369489153254,10.0,3.0,1.0,0.1111111111111111,0.09375,13.0,,4.0,8.0,,,,,13.0,,4.0,8.0,39.0,,9.0,,2.0,,1.0,,,,1.0,1.0,0.3023255813953488,,0.42105263157894735,0.30952380952380953,0.046511627906976744,0.06060606060606061,,,0.3939393939393939,0.41935483870967744,1.0,,,,0.5714285714285714,,,,,,0.5,,,,,,1.0,,False
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,62698.0,1045,,2083,2066,829,826,256.0,4149,8.0,17.0,2.0,3.0,2.0,6.0,10.0,21.0,17.0,44.0,68.0,32.0,35.0,82.0,249.0,32.0,399.0,2137,4.0,9.0,3.0,35.0,15.0,32.0,92.0,16.0,160.0,40.0,30.0,4.0,7.0,55.0,11.0,66.0,6.0,5.0,29.0,13.0,13.0,143.0,3.0,12.0,30.0,110.0,10.0,150.0,15.0,165.0,3.0,38.0,23.0,15.0,23.0,11.0,18.0,22.0,5.0,5.0,2.0,45.0,2.0,20.0,63.0,115.0,4.0,1.0,35.0,1.0,13.0,3.0,8.0,11.0,7.0,1.0,12.0,9.0,,,,160.0,829,14.0,0.5714285714285714,0.6060606060606061,0.4268292682926829,0.4444444444444444,0.46875,0.554380664652568,0.43243243243243246,0.5806451612903226,0.5689149560117303,0.44594594594594594,0.5992366412213741,0.7522658610271903,0.08536585365853659,0.11764705882352941,0.09523809523809523,0.06818181818181818,16.18448637316562,0.5111111111111111,0.14705882352941177,0.1636904761904762,0.01675977653631285,0.11494252873563218,0.00974025974025974,0.15005359056806003,0.0146484375,0.02032520325203252,0.0045662100456621,0.02390438247011952,0.00851063829787234,0.0136986301369863,0.143646408839779,0.1787709497206704,0.16666666666666666,0.1256544502617801,0.08571428571428572,0.016042780748663103,0.75,0.0513595166163142,0.47058823529411764,0.5333333333333333,0.375,0.0634441087613293,0.47619047619047616,0.5263157894736842,0.6,0.13293051359516617,0.38636363636363635,0.4146341463414634,0.6470588235294118,0.2054380664652568,0.08108108108108109,0.6666666666666666,0.5,0.04838709677419355,0.3333333333333333,0.25806451612903225,0.8036253776435045,0.5133945619335348,0.5268362068965516,0.5033302419354838,0.012012012012012012,0.03571428571428571,0.08771929824561403,0.40100250626566414,12.324390243902437,25.19116465863455,0.39798367738838214,181.0,60.0,,0.5468277945619335,0.4838709677419355,32.0,3.0,9.0,14.0,67.0,5.0,19.0,24.0,99.0,8.0,28.0,38.0,282.0,15.0,181.0,67.0,1.0,,2.0,1.0,1.0,1.0,3.0,0.9494949494949495,0.39759036144578314,0.2857142857142857,0.41304347826086957,0.39759036144578314,0.004016064257028112,,0.0055248618784530384,,0.47058823529411764,0.47058823529411764,1.0,0.3701657458563536,0.37222222222222223,0.9253731343283582,0.24324324324324326,0.3333333333333333,1.0,0.5135135135135135,0.2631578947368421,1.0,0.4375,0.4,0.3701657458563536,0.004016064257028112,,,,1.0,False
