EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3Assists,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Clear Path Fouls,on
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,52982.0,883,33.0,1722,1708,699.0,669,221,3430,28.0,51,10.0,27.0,14.0,23.0,18.0,48.0,19.0,53.0,1.0,1.0,3.0,2.0,65.0,152,4.0,36.0,166.0,1798,10.0,32,6.0,26.0,30.0,59.0,3.0,18.0,78.0,88.0,42.0,16.0,1.0,2.0,12.0,12.0,1.0,13.0,1.0,7.0,5.0,27.0,17.0,48,1.0,31.0,99.0,22.0,152.0,66,218,2.0,14.0,11.0,3.0,20.0,3.0,14.0,24.0,2.0,6.0,1.0,1.0,44.0,5.0,18.0,71.0,114.0,8.0,10.0,50.0,4.0,18.0,10.0,34.0,1.0,1.0,29.0,5.0,35.0,18.0,4.0,6.0,2.0,78.0,699.0,8.0,0.676923076923077,0.7719298245614035,0.4276315789473684,0.3125,0.5084745762711864,0.4166666666666667,0.3125,0.4838709677419355,0.46111111111111114,0.37142857142857144,0.5131578947368421,0.02564102564102564,0.07894736842105263,0.13725490196078433,0.10416666666666667,11.189516129032258,0.45454545454545453,0.3492063492063492,0.018867924528301886,0.15890850722311398,0.07407407407407407,0.15897435897435896,0.1111111111111111,0.15892420537897312,0.08114856429463171,0.07027027027027027,0.09210526315789473,0.06752411575562701,0.11570247933884298,0.09375,0.1822429906542056,0.16049382716049382,0.13765182186234817,0.13970588235294118,0.2033898305084746,0.02631578947368421,0.5142857142857142,0.3269230769230769,0.5490196078431373,0.6363636363636364,0.6071428571428571,0.3076923076923077,0.375,0.4186046511627907,0.5555555555555556,0.33974358974358976,0.3584905660377358,0.3584905660377358,0.8947368421052632,0.00641025641025641,0.019230769230769232,0.84375,0.37037037037037035,0.3709677419354839,0.6086956521739131,0.016129032258064516,0.03225806451612903,0.3525641025641026,0.4547822580645163,0.5386107142857142,0.4462637096774193,0.10588235294117647,0.10843373493975904,0.1566265060240964,0.46987951807228917,8.978289473684212,38.125,0.4059233449477352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1509,1610612753,Kelvin Cato,Kelvin Cato,1509,ORL,35216.0,587,-26.0,1160,1157,352.0,314,146,2317,42.0,70,9.0,22.0,10.0,17.0,8.0,20.0,6.0,25.0,,,,,56.0,115,,57.0,169.0,1220,9.0,26,24.0,42.0,13.0,31.0,,28.0,54.0,92.0,20.0,14.0,,,11.0,9.0,1.0,10.0,,7.0,2.0,21.0,7.0,38,1.0,20.0,94.0,11.0,125.0,46,171,9.0,25.0,21.0,4.0,23.0,2.0,18.0,13.0,,5.0,,1.0,36.0,5.0,9.0,42.0,66.0,2.0,9.0,70.0,,27.0,8.0,33.0,1.0,,28.0,4.0,34.0,22.0,2.0,,,54.0,352.0,2.0,0.8214285714285714,0.9387755102040817,0.48695652173913045,0.34615384615384615,0.41935483870967744,0.48695652173913045,0.34615384615384615,0.41935483870967744,0.5633333333333334,0.525,0.5625,,0.09565217391304348,0.14285714285714285,0.05,13.963963963963964,0.6388888888888888,0.2558139534883721,0.02564102564102564,0.20346320346320346,0.08501118568232663,0.2,0.09859154929577464,0.20284697508896798,0.08687258687258688,0.12121212121212122,0.10185185185185185,0.05314009661835749,0.08620689655172414,0.15384615384615385,0.15384615384615385,0.20353982300884957,0.24352331606217617,0.24615384615384617,0.11428571428571428,0.19148936170212766,0.6470588235294118,0.6086956521739131,0.6,0.7,0.7857142857142857,0.17391304347826086,0.4,0.42105263157894735,0.875,0.21739130434782608,0.24,0.24,1.0,,,0.8461538461538461,0.4090909090909091,0.5483870967741935,0.5882352941176471,,,0.6086956521739131,0.5112678260869565,0.5425181818181818,0.5023645161290322,0.19014084507042253,0.19014084507042253,0.2485207100591716,0.31952662721893493,5.213913043478261,,0.30344827586206896,1.0,1.0,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,37353.0,623,-34.0,1271,1242,497.0,472,172,2513,10.0,22,1.0,4.0,4.0,6.0,7.0,15.0,30.0,66.0,18.0,5.0,73.0,29.0,47.0,103,91.0,21.0,214.0,1373,3.0,10,9.0,30.0,17.0,29.0,34.0,14.0,84.0,78.0,16.0,2.0,,73.0,9.0,10.0,7.0,17.0,1.0,4.0,4.0,41.0,3.0,7,1.0,15.0,38.0,12.0,65.0,11,76,,10.0,8.0,2.0,8.0,1.0,8.0,8.0,,,,2.0,16.0,2.0,6.0,31.0,67.0,5.0,4.0,25.0,1.0,7.0,4.0,6.0,,,6.0,,6.0,1.0,1.0,,1.0,84.0,497.0,11.0,0.8297872340425532,0.8478260869565217,0.4563106796116505,0.3,0.5862068965517241,0.49742268041237114,0.4375,0.5555555555555556,0.5219512195121951,0.5357142857142857,0.5915492957746479,0.4690721649484536,0.08737864077669903,0.3181818181818182,0.13333333333333333,14.993215739484397,0.5,0.2608695652173913,0.029411764705882353,0.09090909090909091,0.014989293361884369,0.125,0.019867549668874173,0.09851301115241635,0.016181229773462782,0.013605442176870748,,0.021739130434782608,0.017543859649122806,0.02702702702702703,0.07751937984496124,0.09166666666666666,0.10059171597633136,0.14606741573033707,0.06451612903225806,,0.16666666666666666,0.1134020618556701,0.45454545454545453,0.6666666666666666,0.4,0.07731958762886598,0.4666666666666667,0.5384615384615384,0.7142857142857143,0.3402061855670103,0.45454545454545453,0.45454545454545453,1.0,0.09278350515463918,0.37628865979381443,0.16666666666666666,0.25,0.09523809523809523,0.6666666666666666,0.07936507936507936,0.4603174603174603,0.5824742268041238,0.4859554123711341,0.493435,0.47041666666666665,0.03980099502487562,0.06422018348623854,0.14018691588785046,0.3925233644859813,13.288349514563112,25.025274725274727,0.3910306845003934,6.0,,,,,8.0,1.0,4.0,3.0,25.0,4.0,10.0,9.0,33.0,5.0,14.0,12.0,99.0,25.0,3.0,2.0,1.0,1.0,1.0,0.3626373626373626,0.35714285714285715,0.35294117647058826,0.3626373626373626,0.03296703296703297,0.05555555555555555,0.0273972602739726,0.4444444444444444,0.47058823529411764,1.0,0.3424657534246575,0.352112676056338,1.0,0.16666666666666666,0.25,1.0,0.4166666666666667,0.4,1.0,0.6,0.3103448275862069,0.3424657534246575,0.010869565217391304,,,,,True
1883,1610612753,Steve Francis,Steve Francis,1883,ORL,70825.0,1180,39.0,2354,2329,971.0,884,294,4683,107.0,179,15.0,22.0,48.0,77.0,26.0,70.0,86.0,249.0,11.0,4.0,53.0,27.0,219.0,498,64.0,221.0,707.0,2504,23.0,44,23.0,75.0,93.0,201.0,31.0,139.0,346.0,92.0,346.0,14.0,4.0,49.0,21.0,158.0,52.0,210.0,7.0,92.0,41.0,472.0,8.0,36,1.0,26.0,105.0,16.0,147.0,45,192,5.0,40.0,27.0,13.0,70.0,14.0,42.0,46.0,3.0,28.0,2.0,10.0,116.0,7.0,45.0,46.0,116.0,13.0,12.0,266.0,24.0,100.0,42.0,14.0,2.0,2.0,7.0,5.0,16.0,10.0,3.0,,,346.0,971.0,24.0,0.2100456621004566,0.2169811320754717,0.4397590361445783,0.5227272727272727,0.4626865671641791,0.43238434163701067,0.5306122448979592,0.44612068965517243,0.5176470588235295,0.6048387096774194,0.5530546623794212,0.11387900355871886,0.04216867469879518,0.08379888268156424,0.07142857142857142,29.492404594294186,0.603448275862069,0.1839080459770115,0.0125,0.1248513674197384,0.041474654377880185,0.10483870967741936,0.041025641025641026,0.12029384756657484,0.041392285983066796,0.08045977011494253,0.0051813471502590676,0.033816425120772944,0.03067484662576687,0.09375,0.1079136690647482,0.12280701754385964,0.14029850746268657,0.10919540229885058,0.0945945945945946,0.017361111111111112,0.625,0.3185053380782918,0.5977653631284916,0.6524390243902439,0.24299065420560748,0.12455516014234876,0.37142857142857144,0.4,0.07692307692307693,0.4430604982206406,0.3453815261044177,0.3467741935483871,0.20930232558139536,0.019572953736654804,0.09430604982206406,0.4489795918367347,0.6818181818181818,0.33189655172413796,0.6233766233766234,0.017241379310344827,0.11637931034482758,0.43238434163701067,0.46706926523297476,0.46732840909090906,0.45743442982456156,0.15830721003134796,0.17421602787456447,0.10608203677510608,0.4893917963224894,10.48433734939759,27.012499999999996,0.4124893797790994,45.0,,2.0,,0.13333333333333333,4.0,1.0,1.0,1.0,12.0,1.0,4.0,6.0,16.0,2.0,5.0,7.0,15.0,12.0,,25.0,5.0,1.0,0.3125,0.25,0.4,0.22580645161290322,0.26666666666666666,,,,0.36363636363636365,0.36363636363636365,0.75,0.22641509433962265,0.22641509433962265,0.16666666666666666,0.02040816326530612,1.0,1.0,0.08163265306122448,0.25,,0.25,0.2222222222222222,0.24489795918367346,0.015625,33.0,1.0,0.004016064257028112,,True
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,105984.0,1766,-52.0,3506,3487,1372.0,1338,459,6993,112.0,186,12.0,34.0,31.0,62.0,42.0,113.0,81.0,238.0,27.0,13.0,218.0,69.0,235.0,537,245.0,188.0,937.0,3744,21.0,60,8.0,77.0,75.0,186.0,82.0,90.0,309.0,212.0,258.0,22.0,4.0,214.0,19.0,132.0,21.0,153.0,11.0,60.0,54.0,327.0,11.0,50,1.0,33.0,134.0,4.0,171.0,62,233,8.0,41.0,21.0,20.0,69.0,23.0,41.0,50.0,4.0,28.0,2.0,7.0,119.0,10.0,41.0,59.0,140.0,10.0,11.0,225.0,16.0,91.0,25.0,18.0,,,14.0,4.0,18.0,14.0,,1.0,,309.0,1372.0,29.0,0.451063829787234,0.4732142857142857,0.4376163873370577,0.35,0.4032258064516129,0.4789002557544757,0.40588235294117647,0.4085820895522388,0.5277777777777778,0.42777777777777776,0.47962382445141066,0.3132992327365729,0.035381750465549346,0.04838709677419355,0.07964601769911504,24.673403993098347,0.5798319327731093,0.02962962962962963,0.008695652173913044,0.10526315789473684,0.03753753753753754,0.09649122807017543,0.03618421052631579,0.10340557275541795,0.03728606356968215,0.05012531328320802,0.030100334448160536,0.033123028391167195,0.04081632653061224,0.01694915254237288,0.07981220657276995,0.12166172106824925,0.11568627450980393,0.0860655737704918,0.12244897959183673,0.018912529550827423,0.7777777777777778,0.23785166240409208,0.6021505376344086,0.632768361581921,0.5178571428571429,0.1445012787723785,0.37168141592920356,0.40384615384615385,0.35714285714285715,0.30434782608695654,0.3403361344537815,0.34177215189873417,0.4074074074074074,0.034526854219948847,0.27877237851662406,0.4,0.35294117647058826,0.23134328358208955,0.5,0.048507462686567165,0.2574626865671642,0.551150895140665,0.4871935006435007,0.49262397260273977,0.4748450757575757,0.10618436406067679,0.14869281045751634,0.08217716115261472,0.3297758804695838,10.406517690875232,25.812653061224474,0.39132915002852253,10.0,,,,,6.0,,,3.0,87.0,9.0,25.0,20.0,93.0,9.0,25.0,23.0,234.0,87.0,2.0,18.0,9.0,,0.8387096774193549,0.3795918367346939,0.36,0.2804878048780488,0.38589211618257263,0.00816326530612245,,0.009174311926605505,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.39908256880733944,0.4027777777777778,0.8505747126436781,,,,0.29411764705882354,0.36,0.5555555555555556,0.23076923076923078,0.2898550724637681,0.40654205607476634,,45.0,,0.004201680672268907,,True
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,44227.0,737,-80.0,1469,1465,542.0,568,200,2934,58.0,94,10.0,12.0,16.0,31.0,10.0,26.0,44.0,114.0,16.0,5.0,31.0,14.0,112.0,234,47.0,35.0,298.0,1575,12.0,22,2.0,26.0,36.0,84.0,19.0,23.0,110.0,70.0,154.0,12.0,1.0,30.0,18.0,87.0,30.0,117.0,6.0,34.0,41.0,264.0,5.0,25,1.0,5.0,49.0,9.0,63.0,31,94,6.0,32.0,19.0,13.0,25.0,4.0,14.0,21.0,6.0,11.0,1.0,3.0,46.0,,13.0,39.0,100.0,2.0,4.0,50.0,2.0,10.0,14.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,110.0,542.0,19.0,0.3125,0.330188679245283,0.47863247863247865,0.5454545454545454,0.42857142857142855,0.4679715302491103,0.5,0.4223300970873786,0.4901315789473684,0.5,0.46218487394957986,0.16725978647686832,0.07692307692307693,0.1276595744680851,0.07692307692307693,20.3843913803145,0.5434782608695652,0.16981132075471697,0.020833333333333332,0.0875,0.0429553264604811,0.04132231404958678,0.03676470588235294,0.07929515418502203,0.04178272980501393,0.06179775280898876,0.015037593984962405,0.04428044280442804,0.039603960396039604,0.02857142857142857,0.10526315789473684,0.04895104895104895,0.09691629955947137,0.056818181818181816,,0.046511627906976744,0.5,0.33451957295373663,0.6170212765957447,0.7073170731707317,0.3103448275862069,0.09252669039145907,0.38461538461538464,0.4166666666666667,,0.40569395017793597,0.38596491228070173,0.4,0.38636363636363635,0.05693950177935943,0.1103202846975089,0.5,0.8333333333333334,0.30097087378640774,0.5161290322580645,0.04854368932038835,0.13592233009708737,0.501779359430605,0.4871139784946235,0.513075,0.46663019801980193,0.03793103448275862,0.04132231404958678,0.087248322147651,0.3691275167785235,10.406837606837602,25.544680851063834,0.36895847515316543,24.0,,,,0.2,5.0,,1.0,1.0,8.0,,1.0,4.0,13.0,,2.0,5.0,27.0,8.0,,12.0,,1.0,0.6923076923076923,0.2765957446808511,,0.2631578947368421,0.2826086956521739,,,,0.3125,0.3125,1.0,0.25806451612903225,0.25806451612903225,0.5,0.041666666666666664,,,0.041666666666666664,,,0.2,0.2857142857142857,0.26666666666666666,0.020833333333333332,12.0,,0.03508771929824561,1.0,True
1749,1610612753,Cuttino Mobley,Cuttino Mobley,1749,ORL,13054.0,218,19.0,437,435,228.0,234,56,872,6.0,9,,,3.0,3.0,7.0,16.0,13.0,30.0,9.0,5.0,29.0,6.0,26.0,55,38.0,17.0,114.0,475,1.0,2,,11.0,9.0,26.0,11.0,10.0,40.0,26.0,26.0,2.0,,29.0,4.0,4.0,4.0,8.0,1.0,4.0,,20.0,1.0,2,,1.0,15.0,,16.0,3,19,,8.0,4.0,4.0,5.0,,4.0,3.0,,1.0,,1.0,8.0,1.0,5.0,6.0,14.0,,2.0,20.0,2.0,8.0,3.0,3.0,,,2.0,1.0,3.0,,,,,40.0,228.0,3.0,0.5,0.52,0.4727272727272727,0.5,0.34615384615384615,0.521505376344086,0.55,0.40540540540540543,0.5588235294117647,0.55,0.46511627906976744,0.40860215053763443,0.07272727272727272,0.1111111111111111,0.125,21.825396825396826,0.625,,,0.08771929824561403,0.013605442176870748,0.023255813953488372,0.02,0.07476635514018691,0.015228426395939087,0.022222222222222223,,0.013513513513513514,,0.1111111111111111,0.109375,0.047619047619047616,0.09230769230769231,0.037037037037037035,,,,0.0967741935483871,0.6666666666666666,0.75,0.8333333333333334,0.17204301075268819,0.4375,0.5,0.2857142857142857,0.3225806451612903,0.43333333333333335,0.4482758620689655,0.46153846153846156,0.0967741935483871,0.3118279569892473,,,0.08108108108108109,1.0,0.13513513513513514,0.16216216216216217,0.5053763440860215,0.47185913978494637,0.56307,0.4538783783783783,0.08080808080808081,0.13114754098360656,0.09649122807017543,0.3508771929824561,13.303636363636363,25.0,0.5217391304347826,3.0,,,,,6.0,,1.0,4.0,9.0,3.0,7.0,,15.0,3.0,8.0,4.0,33.0,9.0,,,,,0.7333333333333333,0.39473684210526316,0.375,0.36363636363636365,0.39473684210526316,,,,0.6666666666666666,0.6666666666666666,1.0,0.3103448275862069,0.3103448275862069,0.5555555555555556,0.1,,,0.7,0.42857142857142855,0.6666666666666666,0.8,,0.3103448275862069,,12.0,,0.03333333333333333,,True
2052,1610612753,DeShawn Stevenson,DeShawn Stevenson,2052,ORL,14039.0,234,-23.0,465,463,193.0,245,57,928,15.0,36,3.0,9.0,6.0,15.0,,3.0,14.0,39.0,2.0,1.0,5.0,4.0,29.0,78,7.0,12.0,76.0,473,3.0,11,,9.0,10.0,32.0,5.0,1.0,24.0,24.0,34.0,2.0,2.0,3.0,4.0,6.0,1.0,7.0,,4.0,1.0,15.0,,10,,6.0,16.0,,22.0,10,32,2.0,3.0,1.0,2.0,3.0,2.0,1.0,7.0,1.0,2.0,,1.0,10.0,1.0,5.0,3.0,14.0,,2.0,21.0,3.0,11.0,1.0,,,,,,,,1.0,,,24.0,193.0,6.0,0.41379310344827586,0.42857142857142855,0.3717948717948718,0.2727272727272727,0.3125,0.3764705882352941,0.34615384615384615,0.3108108108108108,0.40425531914893614,0.34615384615384615,0.3157894736842105,0.08235294117647059,0.05128205128205128,0.05555555555555555,0.3333333333333333,19.366852886405958,0.3,,,0.0975609756097561,0.05649717514124294,0.16666666666666666,,0.11,0.04504504504504504,0.06779661016949153,0.07317073170731707,0.03896103896103896,,,0.06896551724137931,0.0851063829787234,0.13559322033898305,0.13636363636363635,0.21428571428571427,0.043478260869565216,,0.4235294117647059,0.4166666666666667,0.4411764705882353,0.4,0.03529411764705882,,,,0.4588235294117647,0.358974358974359,0.3684210526315789,0.42857142857142855,0.023529411764705882,0.058823529411764705,0.6923076923076923,0.3333333333333333,0.40540540540540543,0.4,0.02702702702702703,0.10810810810810811,0.5058823529411764,0.48891445783132526,0.5747166666666667,0.4854714285714286,0.11827956989247312,0.12790697674418605,0.11842105263157894,0.3157894736842105,9.948717948717947,30.857142857142858,0.4150537634408602,1.0,,,,0.3333333333333333,,,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,,1.0,,,0.5,0.2857142857142857,0.5,0.2,0.4,,,,,,,0.4,0.4,0.5,0.07692307692307693,,,0.07692307692307693,1.0,1.0,,0.25,0.6666666666666666,,3.0,,0.02564102564102564,,True
255,1610612753,Grant Hill,Grant Hill,255,ORL,51209.0,853,19.0,1717,1697,645.0,563,230,3414,70.0,107,9.0,16.0,23.0,43.0,42.0,81.0,83.0,172.0,2.0,2.0,5.0,3.0,195.0,360,7.0,105.0,504.0,1807,19.0,39,4.0,45.0,62.0,132.0,5.0,46.0,176.0,204.0,186.0,12.0,,5.0,15.0,60.0,11.0,71.0,2.0,30.0,21.0,153.0,14.0,18,,31.0,47.0,2.0,80.0,32,112,4.0,37.0,27.0,10.0,29.0,7.0,19.0,21.0,3.0,10.0,3.0,,50.0,5.0,19.0,28.0,63.0,3.0,7.0,133.0,18.0,56.0,17.0,14.0,,,9.0,2.0,14.0,9.0,,,,176.0,645.0,12.0,0.5230769230769231,0.5396825396825397,0.5416666666666666,0.48717948717948717,0.4696969696969697,0.5435967302452316,0.5125,0.4744525547445255,0.5924170616113744,0.5357142857142857,0.5368098159509203,0.01907356948228883,0.041666666666666664,0.09345794392523364,0.037037037037037035,23.76636455186304,0.58,0.03278688524590164,,0.07846410684474124,0.026905829596412557,0.17613636363636365,0.10687022900763359,0.10064516129032258,0.04,0.041237113402061855,0.032679738562091505,0.015527950310559006,0.12037037037037036,0.043478260869565216,0.05527638190954774,0.062111801242236024,0.1087866108786611,0.18796992481203006,0.13953488372093023,0.02666666666666667,0.6428571428571429,0.29155313351498635,0.6542056074766355,0.7216494845360825,0.5857142857142857,0.22070844686648503,0.5185185185185185,0.5384615384615384,0.40476190476190477,0.46866485013623976,0.48255813953488375,0.48823529411764705,0.5301204819277109,0.005449591280653951,0.013623978201634877,0.4,0.5625,0.31386861313868614,0.5348837209302325,0.014598540145985401,0.021897810218978103,0.3106267029972752,0.4622207084468665,0.47178709677419356,0.4552806569343066,0.1382716049382716,0.1407035175879397,0.08928571428571429,0.3492063492063492,10.664166666666663,24.885714285714283,0.37565521258008155,9.0,,3.0,,0.1111111111111111,1.0,1.0,1.0,1.0,2.0,,,1.0,3.0,1.0,1.0,2.0,9.0,2.0,,9.0,5.0,,1.0,0.42857142857142855,1.0,0.4,0.42857142857142855,,,,0.5,0.5,1.0,0.4,0.4,1.0,0.025,1.0,1.0,,,,0.5,0.3333333333333333,0.4,,,,0.011627906976744186,,True
278,1610612753,Stacey Augmon,Stacey Augmon,278,ORL,14812.0,247,-32.0,471,484,156.0,190,67,955,9.0,19,2.0,5.0,,4.0,3.0,15.0,4.0,16.0,,,,,16.0,50,,17.0,49.0,537,3.0,10,1.0,7.0,,13.0,,7.0,7.0,20.0,12.0,4.0,,,3.0,8.0,4.0,12.0,,2.0,6.0,28.0,2.0,12,,11.0,9.0,1.0,21.0,14,35,2.0,11.0,5.0,6.0,1.0,,1.0,4.0,,,,2.0,5.0,1.0,3.0,18.0,32.0,,2.0,26.0,2.0,10.0,4.0,3.0,,,1.0,2.0,3.0,,,,,7.0,156.0,7.0,0.625,0.7142857142857143,0.32,0.3,,0.32,0.3,,0.3951612903225806,0.3181818181818182,0.20588235294117646,,0.06,0.15789473684210525,,12.007168458781361,0.2,0.043478260869565216,,0.05555555555555555,0.06417112299465241,0.1896551724137931,0.044444444444444446,0.09090909090909091,0.0603448275862069,0.10714285714285714,0.02040816326530612,0.06097560975609756,0.05128205128205128,,,0.08108108108108109,0.07792207792207792,0.18181818181818182,0.21428571428571427,0.06666666666666667,,0.38,0.47368421052631576,0.5625,0.7777777777777778,0.3,0.2,0.2,0.3333333333333333,0.32,0.25,0.25,0.5,,,0.5,0.4,0.3076923076923077,,,,0.38,0.4717940000000001,0.4299571428571428,0.42741538461538464,0.1724137931034483,0.1724137931034483,0.14285714285714285,0.14285714285714285,8.367999999999999,,0.33121019108280253,4.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
